"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"728","2019-11-19 14:04:43-03","UFRPE","PEUFR","6732","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne & Planch","M.Ataide","1977",NA,NA,"I.Pontual","1320","1977","12","12","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá/Mata do Eng. Campo Alegre","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"Árvore com mais ou menos 9m de altura; frutos","PEUFR006732",NA,NA,NA,NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA
"729","2019-11-19 14:04:43-03","UFRPE","PEUFR","33409","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","A.G. da Silva","2000","01","12","A.G. Silva; L.M. Nascimento","139","1999","08","18","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Cassange.","-36.408567","-8.198383","36°24'514W","8°11'903S","962","1020","Árvore com 15m de altura. Face abaxial da folha ferugínea. Flores em botão.","PEUFR033409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2019-11-19 14:04:45-03","UFRPE","PEUFR","26129","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","A. Laurênio",NA,NA,NA,"E.M.N. Ferraz; A.G. Bispo","485","1998","10","30","Brasil","Pernambuco","São Vicente Férrer","Mata do Estado.","-35.5","-7.583333","35°30'W","7°35'S","600","600","Árvore ca.de 10m de altura. Folhas discolores, ferrugínea na face abaxial e verde na adaxial. Frutos imaturos verdes.","PEUFR026129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2020-01-07 12:00:36-03","UFRPE","PEUFR","30368","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","A. Vicente","1999","01",NA,"A. Vicente","164","1998","09","04","Brasil","Sergipe","Itabaiana","Serra de Itabaiana.","-37.425278","-10.685","37°25'31W","10°41'06S",NA,NA,"Árvore ca. De 7.0m de altura; folhas compostas digitadas; coordenada geográfica do município.","PEUFR030368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2019-11-19 14:04:45-03","UFRPE","PEUFR","42309","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","M.F.A. Lucena",NA,NA,NA,"I. M. M. Sá e Silva; A. G. Silva; A. D. C. Cavalcanti; A. B. Lima","45","2002","11","21","Brasil","Pernambuco","Igarassu","Mata da Usina São José/Mata dos Macacos","-35.002778","-7.838889","35º00'10W","07º50'20S","30","30","Arvoreta com 1,60m de altura; indivíduo nº 5; folhas discolores; frequência rara.","PEUFR042309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2019-11-19 14:04:45-03","UFRPE","PEUFR","43932","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","H. C. H. Silva","2003","11",NA,"J. S. Gomes; H. C. H. Silva","7","2003","10",NA,"Brasil","Pernambuco","Igarassu","Mata da Usina São José/Mata de Piedade","-34.998056","-7.843056","34º59'53W","07º50'35S","110","110","Arvoreta lenhosa com 1,45m; indivíduo nº 338; folhas verdes discolores; material vegetativo; frequência baixa.","PEUFR043932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2019-11-19 14:04:43-03","UFRPE","PEUFR","33408","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"L.M. Nascimento; A.G. da Silva; A.M. da Silva; C.A.M. de Oliveira","245","1999","09","14","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Cassange.","-36.408567","-8.198383","36°24'514W","8°11'903S","962","1020","Árvore com 15m de altura. Face abaxial da folha ferugínea. Frutos imaturos verde.","PEUFR033408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2019-11-19 14:04:45-03","UFRPE","PEUFR","46327","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","J. S. Gomes","2005","05","02","J. S. Gomes; J. F. Silva Júnior; J.S. Silva Filha","78","2005","05","02","Brasil","Pernambuco","Igarassu","Mata da Usina São José/Mata do Pezinho","-35.02405","-7.801725","35º01'26.58W","07º48'6.21S","90","90","Arvoreta lenhosa com 1,3m; indivíduo nº 72; folhas verdes discolores; material vegetativo.","PEUFR046327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2019-11-19 14:04:45-03","UFRPE","PEUFR","47024","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","H. C. H. Silva","2005","10","18","A. P. P. Oliveira; G. C. Nascimento; D. A. S. Lira","71","2005","10","07","Brasil","Pernambuco","Igarassu","Mata da Usina São José/Mata dos Macacos","-35.009","-7.780797","35º00'32.40W","07º46'50.87S","120","120","Indivíduo nº 328; com altura de 0,8m; arbustivo; frequência baixa.","PEUFR047024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2019-11-19 14:04:45-03","UFRPE","PEUFR","47094","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","J.S. Silva Filha","2005","10","22","J.S. Silva Filha; J. F. Silva Júnior","54","2005","10","22","Brasil","Pernambuco","Igarassu","Mata da Usina São José/Mata dos Macacos","-35.009","-7.780797","35º00'32.40W","07º46'50.87S","120","120","Indivíduo nº 43 com 6,5m de altura; flor e fruto ausente; árvore.","PEUFR047094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2019-11-19 14:04:45-03","UFRPE","PEUFR","48802","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","P. Fiaschi","2005","10","14","G. E. L. Macedo; J. L. Paixão","1585","2004","12","09","Brasil","Bahia","Jequié","Fazenda Brejo Novo, a 10,5km da Av. Otávio Mangabeira pela Exupério Miranda no bairro do Mandacarú","-40.11025","-13.947444","40º06'36.9W","13º56'50.8S","676","676","Árvore de 10m, com folhas discolor, amarronsado ventralmente, cartáceas; indi. 635, parcela 14.","PEUFR048802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2019-11-19 14:04:45-03","UFRPE","PEUFR","49755","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"C. G. Lopes","693","2006",NA,NA,"Brasil","Pernambuco","Aliança","Mata do Engenho Cueiras","-35.248333","-7.639167","35º14'54W","07º38'21S","162","162","Árvore; indivíduo 540.","PEUFR049755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2019-11-19 14:04:45-03","UFRPE","PEUFR","49768","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"C. G. Lopes","703","2006",NA,NA,"Brasil","Pernambuco","São Vicente Férrer","Mata do Triunfo","-35.469972","-7.619889","35º28'11,9W","07º37'11.6S","162","162","Árvore; indivíduo 1376.","PEUFR049768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2019-11-19 14:04:45-03","UFRPE","PEUFR","46948","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"A. D. C. Cavalcanti","172","2005","03","12","Brasil","Pernambuco","Igarassu","Mata da Usina São José/Mata Cruzinha/Santa Helena","-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,NA,"PEUFR046948",NA,NA,NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA
"742","2019-11-19 14:04:45-03","UFRPE","PEUFR","44077","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"S.S. Lira; A.P.S. Gomes; A. Laurênio; M.L. Araújo","435","2002","03","07","Brasil","Pernambuco","Rio Formoso","Mata do Ribeira, no Engenho Amaraji.","-35.1585998535156","-8.66361045837402",NA,NA,NA,NA,"Área com ca. 6m de altura. Coordenada geográfica do município alt. 5m, 08°39'49S 35°09'31W.","PEUFR044077",NA,NA,NA,NA,NA,NA,NA,"21734","auto",NA,NA,NA,NA,NA
"743","2020-04-22 16:17:37-03","UFPB","JPB","36021","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"Gadelha Neto, PC; Pontes, RA; Lima, NT","1569","2006","08","09","Brasil","Paraíba","João Pessoa","Jardim Botânico, Areno-argiloso","-34.866667","-8","-34.866667","-8",NA,NA,"; DESC: Árvore com cerca de 20m de folhas compostas, palmatilobadas, concentradas no ápice dos ramos.",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2020-04-22 16:17:37-03","UFPB","JPB","1360","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"Xavier, LP","JPB1360","1947","02","10","Brasil","Paraíba","Areia",NA,"-35.691389","-6.963333","-35.691389","-6.963333","618","618",NA,NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2020-04-22 16:17:37-03","UFPB","JPB","24774","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"Veloso, TMG","4","1998","12","01","Brasil","Paraíba","Areia","Mata do Pau-Ferro","-35.741755","-6.971994","-35.741755","-6.971994",NA,NA,"; DESC: Com frutos maduros. Porte arbóreo.",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2020-04-22 16:17:37-03","UFPB","JPB","30141","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.","Barbosa, MR","2001",NA,NA,"Cunha, E","JPB30141","2001","07","12","Brasil","Paraíba","Areia","Mata do Pau-Ferro","-35.741755","-6.971994","-35.741755","-6.971994",NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2020-04-22 16:17:37-03","UFPB","JPB","48327","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"Amorim, BS; Araújo, D; Maciel, JR; Araújo, C; Chagas, MA","1118","2011","10","06","Brasil","Pernambuco","Paudalho","Centro de Instrução Marechal Newton Cavalcanti, (CMNIC). Interior da mata.","-35.103056","-7.824722","-35.103056","-7.824722","160","160","; HABITAT: Floresta Atlântica; DESC: Árvorea 8m alt., frutos verdes","JPB0048327",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2020-04-22 16:17:37-03","UFPB","JPB","40629","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"Satyro, S; Pereira, MS","96","2008","07","06","Brasil","Paraíba","Mamanguape","Estação Ecológica do Pau Brasil, Pitanga da Estrada.","-35.129167","-6.604444","-35.129167","-6.604444",NA,NA,"; HABITAT: Mata Atlântica. Restinga.; DESC: Árvore encontrada abundantemente em locais abertos e iluminados; 1,22 base do pecíolo ao entrocamento 60 cm de comprimento de folha.",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2020-04-22 16:17:37-03","UFPB","JPB","46824","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"Gadelha Neto, PC; Lima, JR; Araújo, CMLR; Silva, CS; Vieira Filho, AH","2976","2011","07","08","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda, Vegetando as margens do Rio Guajú em solo úmido e brejoso.","-34.977103","-6.502461","-34.977103","-6.502461","46","46","; HABITAT: Mata Ciliar; DESC: Árvore de copa ovalada. Folhas alternas concentradas no ápice dos ramos. Lâminas compostas, digitadas. Folíolos lanceolados, discolores. Substrato argiloso.","JPB0046824",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2020-04-22 16:17:37-03","UFPB","JPB","52959","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"Amorim, BS; Pessoa, EM; Costa-Lima, JL; Pereira, LA; Chagas, MA","1579","2012","05","29","Brasil","Pernambuco","Jaqueira","RPPN Frei Caneca, Trilha próximo ao alojamento, borda da mata","-35.843889","-8.719722","-35.843889","-8.719722",NA,NA,"; HABITAT: Floresta Atlântica","JPB0052959",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2020-04-22 16:17:37-03","UFPB","JPB","55027","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"Souza, RS; Silva, GS","A/B117",NA,NA,NA,"Brasil","Bahia","Ipiaú","Centro de Recuperação Impacto","-39.658361","-14.181194","-39.658361","-14.181194",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Árvore, ca. 12m alt. Folhas compostas, crassas, face adaxial verde escuro, face abaxial ferrugínea. Inflorescência verde amarronzado.","JPB0055027",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2020-04-22 16:17:37-03","UFPB","JPB","59854","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"Nusbaumer, L; Célérier, ML; Spichiger, R","4350","2014","11","17","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, localité de Quebrangulo","-36.404663","-9.250471","-36.404663","-9.250471","680","680","; HABITAT: Forêt ombrophile submontagnarde de bas de pente; DESC: arbre, 22 m, 35 cm DBH. fr. vert, grenat à maturité, f. vertes recouvertes d'algues noires, face inf. à poils appliqués dorés. récolte photographiée in situ.","JPB0059854",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2020-04-22 16:17:37-03","UFPB","JPB","61357","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"Nusbaumer, L; et al.","4662","2015","10","21","Brasil","Alagoas","União dos Palmares","Serra de Murici, Localité de União dos Palmares. Serra de Frio.","-35.986656","-9.165913","-35.986656","-9.165913","530","530","; HABITAT: Forêt ombrophile submontagnarde de pente à gros blocs de rocher; DESC: arbre, 25 m, 60 cm DBH; fl. en boutons, f. discolores à duvet roux à la face inférieure; récolte photogr. in situ; relevé de végétation 0.25 ha EC188; r","JPB0061357",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2020-04-22 16:17:37-03","UFPB","JPB","62668","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"Thomas, WW","16095","2013","09","17","Brasil","Sergipe","Capela","Refúgio da Vida Silvestre Mata do Junco, Ca. 4km S of Capela","-37.0592","-10.5303","-37.0592","-10.5303","168","168","; HABITAT: Tropical moist forest and open areas.; DESC: Tree 8m; leaflets golden brown beneath, buds pale olive.","JPB0062668",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2020-04-22 16:17:37-03","UFPB","JPB","799","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"Xavier, LP","JPB799","1942","08","07","Brasil","Paraíba","Areia",NA,"-35.691389","-6.963333","-35.691389","-6.963333","618","618",NA,NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2020-04-22 16:17:37-03","UFPB","JPB","IFNPBLAFV65","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"Vieira, LAF","65","2017","06","19","Brasil","Paraíba","Santa Rita",NA,"-34.920001","-6.997504","-34.920001","-6.997504",NA,NA,"; DESC: Árvore. Conglomerado IFN-PB-49-P41. Subunidade 1. Subparcela 2. Indivíduo 11.","IFNPBLAFV000065",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2020-04-22 16:17:37-03","UFPB","JPB","IFNPBRAPA237R","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"Almeida, RAP","237R","2017","06","12","Brasil","Paraíba","Areia",NA,"-35.685005","-7.019993","-35.685005","-7.019993",NA,NA,"; DESC: Árvore. Conglomerado IFN-PB-66-E. Subunidade 1. Subparcela 1. Indivíduo 3.","IFNPBRAPA00237R",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2020-06-05 22:41:58-03","UFPB","JPB","6032","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"Ramalho, DE; et al.","1396","1981","03","02","Brasil","Alagoas","Passo de Camaragibe",NA,"-35.4933013916016","-9.23832988739014",NA,NA,NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,"12724","auto",NA,NA,NA,NA,NA
"759","2020-04-22 16:17:37-03","UFPB","JPB","34996","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"Amazonas, NT","132","2005","12","13","Brasil","Paraíba","João Pessoa","Bacia Hidrográfica do Rio Timbó","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"; DESC: árvore, folhas de borda serreada com tricomas no limbo, parte abaxial verde",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA
"760","2020-04-22 16:17:37-03","UFPB","JPB","34982","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.","Amazonas, NT","2005",NA,NA,"Amazonas, NT","133","2005","12","13","Brasil","Paraíba","João Pessoa","Bacia Hidrográfica do Rio Timbó","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"; DESC: árvore, folhas de bordo liso, sem tricomas no limbo, parte abaxial marrom claro",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA
"761","2020-04-22 16:17:37-03","UFPB","JPB","34981","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.","Amazonas, NT","2005",NA,NA,"Amazonas, NT","131","2005","12","13","Brasil","Paraíba","João Pessoa","Bacia Hidrográfica do Rio Timbó","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"; DESC: árvore, folhas de bordo liso, sem tricomas no limbo, parte abaxial marrom claro",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA
"762","2020-04-22 16:17:37-03","UFPB","JPB","54392","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"Gomes, LA; Mello, LM; Rocha, PR; Santos, E","1035","1900","01","01","Brasil","Sergipe","Capela","RVS Mata do Junco","-37.0527992248535","-10.5032997131348",NA,NA,NA,NA,NA,"JPB0054392",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,"19889","auto",NA,NA,NA,NA,NA
"763","2020-04-22 16:17:37-03","UFPB","JPB","60610","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","Costa, RMT; Nusbaumer, L","2014","12","12","Costa, RMT; Coutinho, AG","259","2014","04","01","Brasil","Pernambuco","Jaqueira","RPPN Frei Caneca, Serra do Urubu","-35.838967","-8.714236","-35.838967","-8.714236","702","702","; HABITAT: Mata Atlântica submontana.; DESC: Árvore ca. 10m de altura. Diametro 5,6cm. [PLOT#4#17]","JPB0060610",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2019-11-05 16:43:25-03","UFOP","OUPR","21017","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Messias, M.C.T.B.",NA,NA,NA,"Ataíde, E.S.","75","2007","03","28","Brasil","Minas Gerais","Ouro Preto","Antônio Pereira, Samarco - Alegria 7","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arbusto. Campo ferruginoso.",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"765","2019-11-05 16:43:25-03","UFOP","OUPR","20873","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Messias, M.C.T.B.","2008","03","01","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.","1548","2007","11","21","Brasil","Minas Gerais","Ouro Preto","Serra de Antônio Pereira, Samarco, Alegria 7","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arbusto, 1,5m. Botões florais ferrugíneos. Em campo rupestre, canga ferruginosa",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"766","2019-11-05 16:43:25-03","UFOP","OUPR","21125","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Messias, M.C.T.B.","2008","02","29","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.","1795","2008","02","29","Brasil","Minas Gerais","Ouro Preto","Serra de Antônio Pereira, Samarco, Alegria 7","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arbusto, 1,8m. Frutos imaturos verdes e maduros negros. Campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"767","2019-01-17 11:23:56-02","PUCRS","MPUC","4617","S","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","RS","Tenente Portela",".","-53.7580556","-27.3711111","-53.7580556000","-27.3711111000",NA,NA,NA,NA,NA,NA,"Apiales","South America",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA
"768","2019-01-17 11:23:57-02","PUCRS","MPUC","10987","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","PA","Belém",".","-48.5023611","-1.455","-48.5023611000","-1.4550000000",NA,NA,NA,NA,NA,NA,"Apiales","South America",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA
"769","2019-11-08 08:49:14-03","FURB","FURB","45226","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Mayer, M",NA,NA,NA,"Mayer, M.","480","2014","09","11","Brasil","Santa Catarina","Gaspar","Gasparinho - aos fundos da capela Santo Antonio.","-48.9602778","-26.9994444","-48.9602778","-26.9994444","92","92","Fito IFFSC 638 /L/62","FURB16228","FURB16228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","2020-10-14 09:58:32-03","FURB","FURB","54320","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Gebien, W.","2017","07","06","Gebien, W.","7","2017","04","21","Brasil","Santa Catarina","Blumenau","Rua Antônio Zendrom. Beira do caminho do fragmento.","-49.0872222","-26.9572222","-49.0872222","-26.9572222","100","100",NA,"FURB54320","FURB54320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2020-10-14 09:58:32-03","FURB","FURB","61659","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Kassner-Filho, A.","2018","11","04","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","3850","2018","11","04","Brasil","Santa Catarina","Chapecó",NA,"-52.695","-27.27","-52.6950000","-27.2700000","605","605",NA,"FURB61659","FURB61659 FURB61659_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2021-03-16 17:50:08-03","UCS","HUCS","11753","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.","Butzke, A.",NA,NA,NA,"Butzke, A.","s.n.","1996","01","19","Brasil","Rio Grande do Sul","Marcelino Ramos","Est. Rio Uruguai","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"Herbara - 8019; interior do mato",NA,NA,"Angiospermae","Apiales",NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA
"773","2021-03-16 17:50:08-03","UCS","HUCS","22185","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"Macedo Ferreira, A.R.","s.n.","1997","06","08","Brasil","Mato Grosso","Paranatinga","MT 130 - Km 20","-54.0511016845703","-14.4316997528076",NA,NA,NA,NA,"Herbário Central - UFMT",NA,NA,"Angiospermae","Apiales",NA,NA,NA,NA,"279735","auto",NA,NA,NA,NA,NA
