"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"144","2020-12-21 16:37:58-03","MBM","MBM","5820","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach, G.","18277",NA,NA,NA,"Southern America","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM005820","MBM005820","Smith, S.F.",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:37:58-03","MBM","MBM","8870","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach, G.","18134",NA,NA,NA,"Southern America","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM008870","MBM008870",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:37:58-03","MBM","MBM","5969","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach, G.","16902",NA,NA,NA,"Southern America","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM005969","MBM005969",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:37:58-03","MBM","MBM","8851","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach, G.","19617",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM008851","MBM008851",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:37:58-03","MBM","MBM","8861","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach, G.","20131",NA,NA,NA,"Southern America","Brazil","Paraná","Paranaguá","Rio Cambará","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM008861","MBM008861",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:37:58-03","MBM","MBM","424172","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Ariati, V.; Roher, D.; Bittencourt, L.S.; Roher, D.; Bittencourt, L.S.","1710","2019","07","10","Southern America","Brazil","Paraná","Tibagi","UHE Tibagi Montante","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Árvore flores amarela-cremes.; Floresta Ombrófila Mista.","MBM424172",NA,"Jesus, J.M.A.",NA,"56988","auto","2019","10",NA,NA,NA,NA,"24",NA,NA
"150","2020-12-21 16:37:58-03","MBM","MBM","240041","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Godoy, J.R.L.; et al.; et al.","142",NA,NA,NA,"Southern America","Brazil","São Paulo","Pariquera-Açu","Parque Estadual do Pariquetá-Abaixo","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"MBM240041","MBM240041",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:37:58-03","MBM","MBM","391206","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Colletta, G.D.; Souza, V.C.; Flores, T.B.; Ferreira, M.A.P.; Ivanauskas, N.M.; C; Souza, V.C.; Flores, T.B.; Ferreira, M.A.P.; Ivanauskas, N.M.; Campos-Rocha, A.","1029","2013","04","30","Southern America","Brazil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), Trilha da Serraria","-47.5","-23.9599990844727",NA,NA,NA,"Árvore, 25m, frutos verdes.","MBM391206","MBM391206","Ivanauskas, N.M.",NA,"41034","auto","2013","04",NA,NA,NA,NA,"30",NA,NA
"152","2019-11-01 15:33:10-03","PUC-RIO","FCAB","6230","PreservedSpecimen","Plantae",NA,"Angiospermae","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","R.R. Oliveira","2456","1999","12","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Maciço a Pedra Branca, Floresta do Camorim, próxim","-43.2075","-22.9028",NA,NA,NA,"Em floresta de encosta em avançado estágio sucessional. Árvore de aproximadamente 32m de altura, com diâmetro a altura do peito 0,38m. Apresenta tronco com casca soltando. Tem Como Sinônimo basiônimo Schoepfia grandifolia Baill.","006230",NA,"H.C. Lima",NA,NA,NA,NA,NA,"-43.2075","-22.9028",NA,NA,NA,NA,NA
"153","2019-11-01 15:33:10-03","PUC-RIO","FCAB","8151","PreservedSpecimen","Plantae",NA,"Angiospermae","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","J.M. Freire; R.R. Oliveira; B.L. Rosendo","422","2009","07","10",NA,"Brasil","Rio de Janeiro","Camorim","Maciço da Pedra Branca 6.3","-75.026194","-66.473611","180","180",NA,"Árvore com 12 m de altura,bifurcada com 44 cm.","FCAB008151",NA,"J.M.A. Braga",NA,NA,NA,NA,NA,"-75.026194","-66.473611",NA,NA,NA,NA,NA
"154","2020-08-12 15:33:51-03","UESC","UESC","187","S","Plantae","Angiospermae","Florideophycidae","Olacaceae","Tetrastylidium","brasiliense","Tetrastylidium brasiliense","Engl.","Almeida, J.","194","1988","10","31",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,"Árvore de 15 m de altura x 8 cm diâmetro.","UESC0000187",NA,NA,NA,"61245","auto",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"155","2020-02-17 16:42:23-03","UESC","UESC","21793","S","Plantae","Angiospermae","Florideophycidae","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","L.A.Mattos Silva","5259","2016","11","02",NA,"Brasil","Bahia","Una","Comandatuba","-39.004167","-15.299167","8","8",NA,"Restinga Alta. Solo arenoso.; Árvore, 18m de alt. X 90cm de circunferência.","UESC0021793",NA,"L.A.Mattos-Silva",NA,NA,NA,"2016","10","39W0'15''","15S17'57''","Dicotyledoneae",NA,NA,NA,NA
"156","2020-02-17 16:42:23-03","UESC","UESC","9760","S","Plantae","Angiospermae","Florideophycidae","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Regina Sambuichi","324","2001","04","26",NA,"Brasil","Bahia","Ilhéus",NA,"-39.188056","-14.6975",NA,NA,NA,"Floresta higrófila sobre plantação de cacau. Cabruca. Solo franco-arenoso.; Arvoreta, DAP 17,0.; Indivíduo 588.","UESC0009760",NA,NA,NA,NA,NA,NA,NA,"39W11'17''","14S41'51''","Dicotyledoneae",NA,NA,NA,NA
"157","2020-02-17 16:42:23-03","UESC","UESC","23813","S","Plantae","Angiospermae","Florideophycidae","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Santos, T.S.dos","4309","1987","11","27",NA,"Brasil","Bahia","Belmonte",NA,"-38.8828010559082","-15.8631000518799",NA,NA,NA,"Árvore, 15m x 10cm.","UESC0023813",NA,"D.S. Lucena",NA,"71281","auto","2018","07",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"158","2020-08-12 15:33:51-03","UESC","UESC","10820","S","Plantae","Angiospermae","Florideophycidae","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Regina Sambuichi","510","2004","09","24",NA,"Brasil","Bahia","Una",NA,"-39.056667","-15.221944",NA,NA,NA,"Fragmento de floresta.; Árvore com flores brancas, DAP 23,0 cm.; Indivíduo 342.","UESC0010820",NA,NA,NA,NA,NA,NA,NA,"39W3'24''","15S13'19''","Dicotyledoneae",NA,NA,NA,NA
"159","2020-02-17 16:42:23-03","UESC","UESC","9761","S","Plantae","Angiospermae","Florideophycidae","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Regina Sambuichi","343","2001","08","03",NA,"Brasil","Bahia","Ilhéus",NA,"-39.189722","-14.706944",NA,NA,NA,"Árvore, DAP 20,1.; Indivíduo 422A.","UESC0009761",NA,NA,NA,NA,NA,NA,NA,"39W11'23''","14S42'25''","Dicotyledoneae",NA,NA,NA,NA
"160","2020-02-17 16:42:23-03","UESC","UESC","188","S","Plantae","Angiospermae","Florideophycidae","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","W. Thomas","9914","1993","05","13",NA,"Brasil","Bahia","Belmonte",NA,"-39.25","-16.133333",NA,NA,NA,"Southern Bahian wet forest (tabuleiro forest). Disturbed forest edge.; Tree, 15 m.","UESC0000188",NA,"J.Kallunki",NA,NA,NA,"1993",NA,"39W15'","16S8'","Dicotyledoneae",NA,NA,NA,NA
"161","2018-06-08 15:02:10-03","MNHN","RECOLNAT_MNHN_P","P02441951","PreservedSpecimen",NA,NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Kuhlmann, J.G.",NA,"1922","2","23",NA,"Brésil",NA,NA,"Rio de Janeiro ad urbem, silva loco Fabrica Alliança",NA,NA,NA,NA,"hb","Reçu le 19 septembre 1931 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441951' target='other'> <mi>dwc_moreinfo</mi></a>","P02441951","P02441951_01","Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3149",NA
"162","2016-06-17 16:01:17-03","MNHN","RECOLNAT_MNHN_P","P02441952","PreservedSpecimen",NA,NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Araujo, P.L.F. de",NA,"1890",NA,NA,NA,"Brésil",NA,NA,"Prov. Minas Geraes : Rio Novo",NA,NA,NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441952' target='other'> <mi>dwc_moreinfo</mi></a>","P02441952","P02441952_01","Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2015-09-03 18:53:54-03","MNHN","RECOLNAT_MNHN_P","P02010294","PreservedSpecimen",NA,NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Dusén, P.",NA,"1914","8","22",NA,"Brasil","Paraná",NA,"Serra do Prata",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02010294' target='other'> <mi>dwc_moreinfo</mi></a>","P02010294","P02010294_01","Moraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15317",NA
"164","2016-06-17 16:01:18-03","MNHN","RECOLNAT_MNHN_P","P02441953","PreservedSpecimen",NA,NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Araujo, P.L.F. de",NA,"1890",NA,NA,NA,"Brésil",NA,NA,"Prov. Minas Geraes : Rio Novo",NA,NA,NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 ; Prélèvement de pollen, 2 boutons, 30-03-1976,D. Callen <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441953' target='other'> <mi>dwc_moreinfo</mi></a>","P02441953","P02441953_01","Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-09-25 17:35:51-03","MNHN","RECOLNAT_MNHN_P","P02441954","PreservedSpecimen",NA,NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Araujo, P.L.F. de",NA,"1890",NA,NA,NA,"Brésil",NA,NA,"Prov. Minas Geraes : Rio Novo",NA,NA,NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441954' target='other'> <mi>dwc_moreinfo</mi></a>","P02441954","P02441954_01","Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2016-06-17 16:01:22-03","MNHN","RECOLNAT_MNHN_P","P02441955","PreservedSpecimen",NA,NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441955' target='other'> <mi>dwc_moreinfo</mi></a>","P02441955","P02441955_01","Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2088",NA
"167","2016-06-17 16:01:23-03","MNHN","RECOLNAT_MNHN_P","P02441956","PreservedSpecimen",NA,NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441956' target='other'> <mi>dwc_moreinfo</mi></a>","P02441956","P02441956_01","Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2088",NA
"168","2011-10-10 11:54:04-03","MNHN","RECOLNAT_MNHN_P","P02441957","PreservedSpecimen",NA,NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441957' target='other'> <mi>dwc_moreinfo</mi></a>","P02441957","P02441957_01","Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2088",NA
"169","2015-09-04 18:21:50-03","MNHN","RECOLNAT_MNHN_P","P05369943","PreservedSpecimen",NA,NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Glaziou, A.",NA,"1893","12","10",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Brésil. (Rio Jan.) Serra de Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"hb","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05369943' target='other'> <mi>dwc_moreinfo</mi></a>","P05369943","P05369943_01",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,"20313",NA
"170","2015-09-04 18:21:50-03","MNHN","RECOLNAT_MNHN_P","P05369942","PreservedSpecimen",NA,NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Glaziou",NA,"1893","12","10",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Serra de Nova Friburgo, au Alto","-42.5311012268066","-22.2819004058838",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05369942' target='other'> <mi>dwc_moreinfo</mi></a>","P05369942","P05369942_01",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,"20213",NA
"171","2020-10-01 14:24:46-03","JBB","HEPH","16209","S","Plantae","Dicotyledon","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Andrade, PM","4273","1998","09","23","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga Fazenda Montes Claros","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,"Lombardi, JA",NA,"49886","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-11 11:39:49-03","UFMG","BHCB","1247","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Tetrastylidium","engleri","Tetrastylidium engleri","Schwacke","Araújo","s.n.","1904",NA,NA,"Southern America","Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,"Arbóreo; Campo","BHCB000350","BHCB000350",NA,"Isotypus","14119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-11 11:39:49-03","UFMG","BHCB","164732","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Tetrastylidium","engleri","Tetrastylidium engleri","Schwacke","Pedroni, F; Sanchez, M; Pedroni, D","s.n.","1996","05","22","Southern America","Brasil","São Paulo","Ubatuba","Núcleo Picinguaba, Margens do Rio da Fazenda","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore de 16m de altura, frutos imaturos verdes.","BHCB009900",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-11 11:39:49-03","UFMG","BHCB","164748","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Tetrastylidium","engleri","Tetrastylidium engleri","Schwacke","Pedroni, F; Sanchez, M","s.n.","1992","11","08","Southern America","Brasil","São Paulo","Ubatuba","Núcleo Picinguaba, Margens do Rio da Fazenda","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore de 15 m de altura, frutos imaturos verdes.","BHCB009598",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-11 11:39:49-03","UFMG","BHCB","82702","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Lombardi, JA; Stehmann, JR; Mota, RC da; Temponi, LG","5405","2003","08","23","Southern America","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras","-40.047361","-16.411306","774","940",NA,"Mata hidrófila, encosta. Árvore, ca. 8 m, folhas cartáceas, frutos imaturos verdes. Coordenadas originais: 16°24'40,7-25'11S; 40°02'50,5-38,3W",NA,NA,NA,NA,NA,NA,NA,NA,"-40.047361","-16.411306",NA,NA,NA,NA,NA
"176","2020-12-11 11:39:49-03","UFMG","BHCB","136764","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Santos, MF; Serafim, H","341","2008","03","17","Southern America","Brasil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi)., APA. do Parque Nacional da Serra do Cipó. Interior da mata nas terras de José Agostinho.","-43.402056","-19.396361",NA,NA,NA,"Árvore, 15 m. Ramos esverdeados. folhas concolores, pecíolo mais escuro que a folha. Folhas com perfume adocicado; pétalas alvas, estames amarelados. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,"-43.402056","-19.396361",NA,NA,NA,NA,NA
"177","2020-12-11 11:39:49-03","UFMG","BHCB","164742","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Fernandes, GD; et al.","s.n.","1995","02","10","Southern America","Brasil","São Paulo","Pariquera-Açu","Estação do IAC.","-47.885","-24.608333",NA,NA,NA,"Árvore 7m, flores brancas, frutos imaturos verdes.; Mata Atlântica.","BHCB009592",NA,NA,NA,NA,NA,NA,NA,"-47.885","-24.608333",NA,NA,NA,NA,NA
"178","2020-12-11 11:39:49-03","UFMG","BHCB","19296","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Tolêdo, F; Stehmann, JR","s.n.","1991","11","22","Southern America","Brasil","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-11 11:39:49-03","UFMG","BHCB","6454","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Andrade, PM de; et al.","506","1984","11","20","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Mata atlântica;arbóreo;c/ flores brancas;",NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-11 11:39:49-03","UFMG","BHCB","41977","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce.","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-11 17:20:49-03","UFPR","UPCB","89883","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Völtz, R.R.","1151","2017","02","04",NA,"Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.303333","-25.178056","100","100",NA,"Árvore 10 m alt. em clareira na Floresta Ombrófila Densa Submontana; botões florais flavos e pétalas flavo-esverdeadas..","UPCB0028251","UPCB0028251","Völtz, R.R.",NA,NA,NA,"2017","02","-48.303333","-25.178056",NA,NA,NA,NA,NA
"182","2017-09-05 16:16:00-03","MO","MOBOT","100995845","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","André M. Amorim","Amorim 4954","2005","5","14","South America","Brazil","Bahia","Arataca","Serra do Peito-de-Moça, complexo. Estrada que liga Arataca a Una, ramal ca. 22.4 km de Arataca com entrada no assentamento Santo António, RPPN Caminho das Pedras","-39.3416666","-15.1736111","1000.00000000",NA,NA,NA,NA,NA,"P. Fiaschi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"183","2008-05-27 22:02:00-03","MO","MOBOT","3180939","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Araujo","Araujo s.n.",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,"Rio Novo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","3180940","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Gert G. Hatschbach","Hatschbach 18184","1967","12","14","South America","Brazil","Paraná",NA,"Rio do Cedro (Mun. Guaraquecaba)",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","3180941","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Gert G. Hatschbach","Hatschbach 19617","1968","8","15","South America","Brazil","Paraná",NA,"Colônia Floresta (Mun. Morretes)",NA,NA,"50.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2008-05-27 22:02:00-03","MO","MOBOT","3180942","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Gert G. Hatschbach","Hatschbach 20131","1968","10","24","South America","Brazil","Paraná",NA,"Rio Cambará (Mun. Paranaguá)",NA,NA,"50.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2011-02-18 15:11:00-02","MO","MOBOT","3180943","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Apparicio P. Duarte","Duarte 6723","1962","5","28","South America","Brazil","Bahia",NA,"Entre Ajuda e Porto Seguro",NA,NA,NA,NA,NA,NA,NA,NA,"H. Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","3180944","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Thomas","Thomas 9914","1993","5","13","South America","Brazil","Bahia",NA,"Mun. Belmonte. Barrolândia, Estacão Experimental Gregorio Bondar CEPLAC, 48 km east of BR 101 on road to Belmonte. Southern Bahian wet forest (tabuleiro forest). Disturbed forest edge","-39.25","-16.13333",NA,NA,NA,NA,NA,NA,"J. Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2016-09-14 05:18:00-03","MO","MOBOT","3180946","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Paul J. M. Maas","Maas 6961","1987","11","24","South America","Brazil","Bahia",NA,"Mun. de Ilhéus, grounds of CEPEC (km 22 of road BR-415, from Ilhéus to Itabuna). Old, forested cacao plantation",NA,NA,NA,NA,NA,NA,NA,NA,"P.J.M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"190","2008-05-27 22:02:00-03","MO","MOBOT","3180947","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","SUCRE","SUCRE 10099","1973","8","29","South America","Brazil","Minas Gerais",NA,"Reserva Florestal de Rio Doce, Mata da Logoa do Anibal",NA,NA,"230.00000000","250.00000000",NA,NA,NA,NA,"Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2013-08-23 04:12:00-03","MO","MOBOT","727906","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Ariane L. Peixoto|et al.","Peixoto 3992","1987","1","19","South America","Brazil","Rio de Janeiro",NA,"Jacarepaguà, represa de Camorin. Floresta Atlantica de encosta. Transect 1",NA,NA,NA,NA,NA,NA,NA,NA,"Alwyn Gentry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-1","2"
