"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","previousCatalogNumber"
"825","2021-03-15 18:26:48-03","USP","SPF","225423","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Zapata, F","2008","03","11","Fonseca, LHM","17","2008","03","11","Brasil","Paraná","Piraquara","Beira de mata.","-49.044333","-25.494222","-49.044333","-25.494222","914","914","SPF00225423","SPF00225423","Arbusto ca. 3 m alt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2021-03-15 18:26:48-03","USP","SPF","225419","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Zapata, F","2008","03","15","Fonseca, LHM","62","2008","03","15","Brasil","Santa Catarina","Lages","SC-438. Beira da estrada.","-50.139139","-27.893083","-50.139139","-27.893083","1116","1116","SPF00225419","SPF00225419","Arbusto ca. 2 m. Corola alva (em álcool).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2021-03-15 18:26:48-03","USP","SPF","225422","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Zapata, F","2008","03","14","Fonseca, LHM","32","2008","03","14","Brasil","Santa Catarina","Rancho Queimado","BR-282. Beira da estrada.","-49.205333","-27.665806","-49.205333","-27.665806","702","702","SPF00225422","SPF00225422","Arbusto ca. 3 m alt. (em álcool).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2021-03-15 18:26:48-03","USP","SPF","225421","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Zapata, F","2008","03","14","Fonseca, LHM","33","2008","03","14","Brasil","Santa Catarina","Rancho Queimado","BR-282. Beira da estrada.","-49.205333","-27.665806","-49.205333","-27.665806","702","702","SPF00225421","SPF00225421","Arbusto ca. 4 m alt. (em álcool).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2021-03-15 18:26:48-03","USP","SPF","225424","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Zapata, F","2008","03","10","Fonseca, LHM","6","2008","03","10","Brasil","Paraná","Curitiba","Universidade Federal do Paraná","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"SPF00225424","SPF00225424","Arbusto ca. 3 m alt. Flores alvas.; Capão secundário.",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"830","2019-11-13 11:19:41-03","USP","SPF","214174","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Fritsch, M","2009","08",NA,"Pavão, OC","s.n.","1999","02","25","Brasil","Paraná","Tamarana",NA,"-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,"SPF00214174","SPF00214174",NA,NA,NA,NA,NA,NA,"23681","auto",NA,NA,NA,NA,NA,NA,NA
"831","2021-03-15 18:26:48-03","USP","SPF","73135","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","Pirani, JR","1991",NA,NA,"Krieger, L","CESJ23556","1989","04","01","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó",NA,NA,NA,NA,"1750","1750","SPF00073135","SPF00073135","FPNC1015.; Campos altos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2019-11-13 11:19:41-03","USP","SPF","116374","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","Anônimo",NA,NA,NA,"Koch, I","599","1996","05","25","Brasil","São Paulo","Piquete","Margem da estrada para São Francisco dos Campos.","-45.1699981689453","-22.6100006103516",NA,NA,NA,NA,"SPF00116374","SPF00116374",NA,NA,NA,NA,NA,NA,"13434","auto",NA,NA,NA,NA,NA,NA,NA
"833","2014-04-04 18:27:09-03","PNFM","IRAI","591","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Cordeiro, J.; Lozano, E.D.","2009","01","01","Miranda, A.C.L.","048","2009","02","02","Brasil","Paraná","Pinhais","Trilha para o mirante, Parque Newton Freire Maia","-49.117722","-25.380722","-49.117722","-25.380722",NA,NA,"IRAI00000591",NA,"Flores albas","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2014-04-04 18:27:09-03","PNFM","IRAI","5817","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Barbosa, E.; Lozano, E.D.","2011","01","01","Lozano, E.D.","519","2011","02","19","Brasil","Paraná","Campina Grande do Sul","Morro do Getúlio","-48.845472","-25.231889","-48.845472","-25.231889","1490","1490","IRAI00005817",NA,"Arbusto, 2 m, flores alvas. Campo sujo","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2014-04-04 18:27:09-03","PNFM","IRAI","174","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Cordeiro, J.; Barbosa, E.","2008","01","01","Mendes, I.G.","s.n.","2007","02","10","Brasil","Paraná","Balsa Nova",NA,NA,NA,NA,NA,NA,NA,"IRAI00000174",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2021-03-25 13:52:08-03","UNIVILLE","JOI","18033","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Vieira, F.C.S.","2019","02","03","Vieira, F.C.S. & Schwirkowski, P.","2453","2019","02","02","Brasil","Santa Catarina","Campo Alegre","Próximo da estrada para Jaraguá do Sul, em direção as minas de Caulin.",NA,"-26.256667",NA,"26º15'24''S","1000","1000","JOI018033","JOI018033","Flor Branca Habitat: Floresta Ombrófila Mista Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2021-03-25 13:52:08-03","UNIVILLE","JOI","9291","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F.S. Meyer","2009","07","21","Meyer, F.S.","540","2008","01","21","Brasil","Paraná","Curitiba","Universidade Federal do Paraná, Centro Politécnico - Mata Viva.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"JOI009291","JOI009291","; HABITAT: borda da mata; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Mista",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"838","2021-03-25 13:52:08-03","UNIVILLE","JOI","9496","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M. Sobral","2008","12","30","R. Wasum","3977","2007","02","21","Brasil","Rio Grande do Sul","Candiota","Mina da CRM.","-53.6725006103516","-31.5580997467041",NA,NA,NA,NA,"JOI009496","JOI009496","; HABITAT: beira do caminho",NA,NA,NA,NA,NA,"28623","auto",NA,NA,NA,NA,NA,NA,NA
"839","2021-03-25 13:52:08-03","UNIVILLE","JOI","10185","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M. Verdi","2009","01","26","Verdi, M.","1438","2009","01","26","Brasil","Santa Catarina","Anita Garibaldi","São Paulo.","-51.1300010681152","-27.6891994476318",NA,NA,NA,NA,"JOI010185","JOI010185","; TIPO VEGETACIONAL: Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista",NA,NA,NA,NA,NA,"23768","auto",NA,NA,NA,NA,NA,NA,NA
"840","2021-03-25 13:52:08-03","UNIVILLE","JOI","8338","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","A.L. de Gasper","2008","03","18","Verdi, M.","456","2008","03","18","Brasil","Santa Catarina","Capão Alto","Fazenda Moraes.","-50.5119018554688","-27.9368991851807",NA,NA,NA,NA,"JOI008338","JOI008338",NA,NA,NA,NA,NA,NA,"41668","auto",NA,NA,NA,NA,NA,NA,NA
"841","2021-03-25 13:52:08-03","UNIVILLE","JOI","10011","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F.S. Meyer","2010","05","02","Meyer, F.S.","167","2006","02","02","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"JOI010011","JOI010011","; HABITAT: capoeira; HABITO: arvoreta; TIPO VEGETACIONAL: FOD montana",NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"842","2021-03-25 13:52:08-03","UNIVILLE","JOI","8735","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Meyer, F.S.","2008","08","09","Meyer, F.S.","562","2008","02","09","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais CEPA- Rugendas, Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"JOI008735","JOI008735","; HABITAT: borda da mata em local ensolarado; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana",NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"843","2021-03-25 13:52:08-03","UNIVILLE","JOI","13075","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Dec, E.","1905","07","03","Dec, E.",NA,"2011","02","01","Brasil","Santa Catarina","Urubici","Pedra Furada.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"JOI013075","JOI013075",NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"844","2021-03-25 13:52:08-03","UNIVILLE","JOI","1276","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","N. Imaguire",NA,NA,NA,"N. Imaguire","2567","1971","01","21","Brasil","Paraná","Piraquara","Fazenda Experiemental de Agronomia.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"JOI001276","JOI001276","; HABITAT: capão; HABITO: arbusto",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"845","2019-10-07 09:13:06-03","UEFS","HUEFS","7426","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","J.R.Maciel","2013","12",NA,"Queiroz, L.P.de","468","1983","01","29","Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HUEFS0007426","HUEFS0007426",NA,"Angiospermae","Escalloniales",NA,NA,NA,"76715","auto","Asteranae",NA,NA,NA,NA,NA,NA
"846","2019-10-07 09:13:06-03","UEFS","HUEFS","132949","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","V.C.Souza","2007","03",NA,"Loeuille, B.","153","2007","04","04","Brasil","Santa Catarina","Urupema","Fazenda Farofa, trilha do meio.","-49.8625","-27.9225","49W51'45''","27S55'21''","1575","1575","HUEFS0132949","HUEFS0132949","Secundária de floresta Ombróila Mista.","Angiospermae","Escalloniales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"847","2019-10-07 09:13:06-03","UEFS","HUEFS","201852","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Brotto, M.L.","906","2013","01","18","Brasil","Paraná","Balsa Nova","São Luiz do Purunã.","-49.646111","-25.468611","49W38'46''","25S28'7''","1183","1183","HUEFS0201852","HUEFS0201852","Estepe (campo sujo).","Angiospermae","Escalloniales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"848","2019-10-07 09:13:06-03","UEFS","HUEFS","21886","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Silva, J.M.","1423","1995","01","05","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUEFS0021886","HUEFS0021886",NA,"Angiospermae","Escalloniales",NA,NA,NA,"25180","auto","Asteranae",NA,NA,NA,NA,NA,NA
"849","2019-10-07 09:13:06-03","UEFS","HUEFS","195240","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Bolson, M.","467","2011","03","28","Brasil","Paraná","Curitiba","Reserva Mata Viva/ Centro Politécnico.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUEFS0195240",NA,"Floresta Ombrófila Mista.","Angiospermae","Escalloniales",NA,NA,NA,"25180","auto","Asteranae",NA,NA,NA,NA,NA,NA
"850","2018-08-28 10:22:46-03","F","FMNH-SEEDPLANTS","V0318108F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0318108F","V0318108F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"851","2018-08-28 10:22:01-03","F","FMNH-SEEDPLANTS","V0318087F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0318087F","V0318087F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"852","2018-08-28 10:22:07-03","F","FMNH-SEEDPLANTS","V0318088F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0318088F","V0318088F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"853","2018-08-28 10:22:11-03","F","FMNH-SEEDPLANTS","V0318089F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0318089F","V0318089F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"854","2018-08-28 10:22:24-03","F","FMNH-SEEDPLANTS","V0318090F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0318090F","V0318090F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"855","2018-08-28 10:22:46-03","F","FMNH-SEEDPLANTS","V0318091F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0318091F","V0318091F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"856","2018-08-28 10:22:46-03","F","FMNH-SEEDPLANTS","V0318092F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0318092F","V0318092F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"857","2018-08-28 10:21:51-03","F","FMNH-SEEDPLANTS","V0318093F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0318093F","V0318093F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"858","2018-08-28 10:22:09-03","F","FMNH-SEEDPLANTS","V0318094F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0318094F","V0318094F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"859","2018-08-28 10:22:24-03","F","FMNH-SEEDPLANTS","V0318095F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0318095F","V0318095F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"860","2018-08-28 10:22:24-03","F","FMNH-SEEDPLANTS","V0318096F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0318096F","V0318096F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"861","2018-08-28 10:22:27-03","F","FMNH-SEEDPLANTS","V0318097F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0318097F","V0318097F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"862","2018-08-28 10:22:36-03","F","FMNH-SEEDPLANTS","V0318098F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0318098F","V0318098F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"863","2018-08-28 10:22:45-03","F","FMNH-SEEDPLANTS","V0318099F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0318099F","V0318099F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"864","2019-02-06 20:20:52-02","F","FMNH-SEEDPLANTS","V0318100F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,"B. Rosengurtt & O. Del Puerto","10799","1967","1","26","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0318100F","V0318100F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"865","2018-08-28 10:22:46-03","F","FMNH-SEEDPLANTS","V0318101F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0318101F","V0318101F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"866","2018-08-28 10:22:46-03","F","FMNH-SEEDPLANTS","V0318102F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0318102F","V0318102F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"867","2019-02-06 20:43:12-02","F","FMNH-SEEDPLANTS","V0318103F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,"W. G. F. Herter","1718a","1935","1","20","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0318103F","V0318103F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"868","2018-08-28 10:22:03-03","F","FMNH-SEEDPLANTS","V0318104F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0318104F","V0318104F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"869","2018-08-28 10:22:08-03","F","FMNH-SEEDPLANTS","V0318105F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0318105F","V0318105F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"870","2019-02-06 20:22:08-02","F","FMNH-SEEDPLANTS","V0318106F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,"C. Diego Legrand","760","1936","4",NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0318106F","V0318106F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"871","2019-02-06 20:24:03-02","F","FMNH-SEEDPLANTS","V0318107F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,"A. L. Cabrera & F. O. Zuloaga","32377","1981","2","8","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0318107F","V0318107F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"872","2019-09-05 15:51:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","floribunda","Escallonia floribunda",NA,NA,NA,NA,NA,"F. W. H. A. von Humboldt & A. J. A. Bonpland",NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Lectotype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"873","2019-01-23 13:21:17-02","F","FMNH-SEEDPLANTS","V0066595F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","floribunda","Escallonia floribunda montevidensis",NA,NA,NA,NA,NA,"F. Sellow","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0066595F","V0066595F_01",NA,"Spermatophyta",NA,"South America",NA,"Syntype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"montevidensis",NA
"874","2019-01-23 10:10:40-02","F","FMNH-SEEDPLANTS","V0066596F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","floribunda","Escallonia floribunda montevidensis",NA,NA,NA,NA,NA,"F. Sellow","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0066596F","V0066596F_01",NA,"Spermatophyta",NA,"South America",NA,"Isosyntype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"montevidensis",NA
"875","2019-01-23 13:21:17-02","F","FMNH-SEEDPLANTS","V0066595F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","floribunda","Escallonia floribunda montevidensis",NA,NA,NA,NA,NA,"F. Sellow","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0066595F","V0066595F_01",NA,"Spermatophyta",NA,"South America",NA,"Syntype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"montevidensis",NA
"876","2019-01-23 10:10:40-02","F","FMNH-SEEDPLANTS","V0066596F","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","floribunda","Escallonia floribunda montevidensis",NA,NA,NA,NA,NA,"F. Sellow","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0066596F","V0066596F_01",NA,"Spermatophyta",NA,"South America",NA,"Isosyntype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"montevidensis",NA
"877","2019-01-25 15:34:48-02","IAC","IAC","18167","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","V.C. Souza","2000","08","05","P.V.C. Bittencourt","s/nº","1956","03","05","Brasil","São Paulo","Campos do Jordão",NA,"-45.5914","-22.7394","-45.5914","-22.7394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2019-01-25 15:39:43-02","IAC","IAC","21178","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","L.C. Bernacci","2004","03","01","B. Rambo","50054","1951","02","21","Brasil","Rio Grande do Sul",NA,"Serra de Fachinal",NA,NA,NA,NA,NA,NA,NA,NA,"Doação Instituto Miguel Lillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2019-01-25 15:34:48-02","IAC","IAC","24096","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","V.C. Souza","2000","08","15","s/col.","s/nº",NA,NA,NA,"Brasil","São Paulo","Nova Odessa",NA,"-47.2958","-22.7775","-47.2958","-22.7775",NA,NA,NA,NA,"Material obtido do extinto Herbário de n. odessa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
