"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","individualCount","typeStatus","fieldNumber","relatedCatalogItem"
"136","2020-07-23 12:06:04-03","CEPLAC","CEPEC","68551","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"I. Cordeiro","E. de Melo","1250","1994","11","22",NA,"Brasil","Bahia","LENÇÓIS","Morro da Chapadinha.","-41.452778","-12.456667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W27'10","12S27'24",NA,NA,NA,NA,NA,NA,"30/08/2002"
"137","2020-07-23 12:06:04-03","CEPLAC","CEPEC","69310","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"B. Vancue","A. Pereira",NA,"1994","07","30",NA,"Brasil","Bahia","LENÇÓIS","Serra da Chapadinha.","-41.447222","-12.453611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W26'50","12S27'13",NA,NA,NA,NA,NA,NA,"28/02/2004"
"138","2020-07-23 12:06:04-03","CEPLAC","CEPEC","70448","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"B. Vancue","M. L. Guedes",NA,"1995","06","30",NA,"Brasil","Bahia","LENÇÓIS","Serra da Chapadinha.","-41.420833","-12.4625",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W25'15","12S27'45",NA,NA,NA,NA,NA,NA,"28/02/2004"
"139","2020-07-23 12:06:04-03","CEPLAC","CEPEC","76432","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"B. Vancue","D. J. N. Hind",NA,"1997","04","04",NA,"Brasil","Bahia","PIATÃ","Sopé da Serra de Santana.","-41.766111","-13.149167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W45'58","13S8'57",NA,NA,NA,NA,NA,NA,"28/02/2004"
"140","2020-07-23 12:06:04-03","CEPLAC","CEPEC","77354","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"B. Vancue","H. P. Bautista",NA,"1996","07","15",NA,"Brasil","Bahia","MUCUGÊ","Pedra Redonda, entre o rio Preto e o Rio Paraguaçu.","-41.4075","-12.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W24'27","12S57'0",NA,NA,NA,NA,NA,NA,"28/02/2004"
"141","2020-07-23 12:06:04-03","CEPLAC","CEPEC","84669","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"I. Cordeiro","J. G. Jardim","2509","2000","01","26",NA,"Brasil","Bahia","LENÇÓIS","Chapada Diamantina. 7Km ao N de Lençóis.","-41.441389","-12.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W26'29","12S28'0",NA,NA,NA,NA,NA,NA,"30/08/2002"
"142","2020-07-23 12:06:04-03","CEPLAC","CEPEC","99744","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"R. Riina","N. Roque","524","1998","08","02",NA,"Brasil","Bahia","LENÇÓIS","Sem informação.","-41.408333","-12.464444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W24'30","12S27'52",NA,NA,NA,NA,NA,NA,"30/01/2006"
"143","2020-07-23 12:06:04-03","CEPLAC","CEPEC","27160","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"B. Vancue","S. A. Mori","14272","1981","06","10",NA,"Brasil","Bahia","LENÇÓIS","Ao longo da BR-242, ca. 15Km ao NW de Lençóis Km 225.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2004"
"144","2020-07-23 12:06:04-03","CEPLAC","CEPEC","18207","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"B. Vancue","S. A. Mori","12960","2002","11","02",NA,"Brasil","Bahia","LENÇÓIS","BR-242, entre Km 224 e 228, a ca. 20Km ao NW de Lençóis.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2004"
"145","2020-07-23 12:06:04-03","CEPLAC","CEPEC","20587","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"B. Vancue","S. A. Mori","13341","1980","03","01",NA,"Brasil","Bahia","LENÇÓIS","BR-242, Km 225, a 20Km ao NW de Lençóis.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2004"
"146","2020-07-23 12:06:04-03","CEPLAC","CEPEC","46695","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"I. Cordeiro","A. M. de Carvalho","2929","1990","03","19",NA,"Brasil","Bahia","MUCUGÊ","Ca. 30Km na estrada de Andaraí para Mucugê.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2002"
"147","2020-07-23 12:06:04-03","CEPLAC","CEPEC","43082","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"I. Cordeiro","P. A. Loizeau","537","1986","11","27",NA,"Brasil","Bahia","palmeiras","Serra dos Lençóis, a leste de Pai Inácio, Rod. BR-242.","-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,NA,NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-07-23 12:06:04-03","CEPLAC","CEPEC","152130","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,NA,"P.L.R. de Moraes","2968",NA,NA,NA,NA,"Brasil","Bahia","RIO DE CONTAS",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-07-23 12:06:04-03","CEPLAC","CEPEC","77558","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"P. E. Berry","A. M. de Carvalho","6429","1997","12","29",NA,"Brasil","Bahia","RIO DE CONTAS","Ca. 1Km antes do povoado de Mato Grosso.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2004"
"150","2020-07-23 12:06:04-03","CEPLAC","CEPEC","20322","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"B. Vancue","S. A. Mori","13499","1980","03","21",NA,"Brasil","Bahia","RIO DE CONTAS","Serra das Almas. A 5Km ao NW da cidade.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2004"
"151","2020-07-23 12:06:04-03","CEPLAC","CEPEC","96636","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"R. Riina","P. Fiaschi","1517","2003","06","14",NA,"Brasil","Bahia","RIO DE CONTAS","Trilha para o Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2006"
"152","2021-04-08 17:12:37-03","UESB","HUESB","9040","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.",NA,"Cardoso, D.; P.L.B.Moraes; E.R.Souza; B.M.Mota.; P.L.B.Moraes; E.R.Souza; B.M.Mota.","2823","2009","12","12",NA,"Brasil","Bahia","Abaíra","Bicota, Alto da serra, no caminho para o Vira Saia.","-41.875","-13.328333","1600","1600",NA,"Arbusto ca. 1 m de alt., muito viscoso. Folhas papiráceas. Flores com sépalas e pétalas esverdeadas. Estames brancos.; Campo rupestre.","HUESB000009040",NA,NA,NA,NA,"-41.875","-13.328333",NA,NA,NA,NA,NA,NA,NA
"153","2019-11-01 14:57:38-03","UnB","UB","150636","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.",NA,"Queiroz, LP","H51519","1992","02","10","Southern America","Brasil","Bahia","Piatã","Serra de Santana.","-41.766667","-13.15",NA,NA,NA,"Arbusto c. 1.5m, caule, margem das folhas e estípulas viscosos. Folhas verdes acinzentadas na face inferior, verde vivo na face superior, estípulas com glândulas verde-amareladas. Flor fem. com tépalas creme-esverdeadas e tons de rosa na parte centra",NA,NA,NA,NA,NA,"-41.766667","-13.15",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-21 10:04:04-03","IBt","SP","311417","S","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Harley, RM; et al.","51205","1992","01","08",NA,"Brasil","Bahia","Abaíra","Tijuquinho","-41.9","-13.266667","1650","1800",NA,NA,NA,NA,NA,NA,NA,"-41.9","-13.266667",NA,NA,NA,NA,NA,NA,NA
"155","2020-11-19 09:29:00-03","IBt","SP","311433","S","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Queiroz, LP","H51519","1992","02","10",NA,"Brasil","Bahia","Piatã","Serra de Santana, Campo rupestre sobre arenito.","-41.766667","-13.15","1360","1360",NA,NA,NA,NA,NA,NA,NA,"-41.766667","-13.15",NA,NA,NA,NA,NA,NA,NA
"156","2019-11-21 10:04:04-03","IBt","SP","311445","S","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Ganev, W","622","1992","07","06",NA,"Brasil","Bahia","Abaíra","Caminho Tanque do Boi - Anáguas. Campo rupestre.","-41.9","-13.266667","1400","1400",NA,NA,NA,NA,NA,NA,NA,"-41.9","-13.266667",NA,NA,NA,NA,NA,NA,NA
"157","2019-11-21 10:04:04-03","IBt","SP","311556","S","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Ganev, W","1377","1992","10","26",NA,"Brasil","Bahia","Abaíra","Acima do Jambreiro, próximo a Serra do Sumaré. Campo rupestre com solo arenoso e grandes mataç§es de rochas.","-41.866667","-13.3","1350","1350",NA,NA,NA,NA,NA,NA,NA,"-41.866667","-13.3",NA,NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:04:04-03","IBt","SP","328587","S","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Ganev, W","3010","1994","03","31",NA,"Brasil","Bahia","Abaíra","Jambreiro. Campo rupestre, solo arenosos com rochas.","-41.866667","-13.283333","1100","1180",NA,"Comum.",NA,NA,NA,NA,NA,"-41.866667","-13.283333",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-21 10:04:04-03","IBt","SP","360343","S","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Bautista, HP; et al.","3651","1996","07","15",NA,"Brasil","Bahia","Mucugê","Pedra Redonda. Entre rio Preto e o rio Paraguaçu. Campos gerais. Areia.","-41.4075","-12.95","1070","1070",NA,"Arbusto de até 1,60m de altura, pegajoso, totalmente piloso, caule castanho, ramos verde-amarelados. Folhas cinzentas. Inflorescência com raqui verde, flores feminina senescente e masculina de cálice creme, corola alva; estames alvos. Frutos imaturos",NA,NA,NA,NA,NA,"-41.4075","-12.95","2002","11",NA,NA,NA,NA,NA
"160","2021-01-07 09:34:03-03","IBt","SP","360721","S","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Carneiro-Torres, DS","Hind, DJN; et al.","PCD3977","1996","11","03",NA,"Brasil","Bahia","Piatã","Serra de Santana, Sopé da serra. Campo rupestre.","-41.766111","-13.149167","1180","1180",NA,NA,NA,NA,NA,NA,NA,"-41.766111","-13.149167","2001","08",NA,NA,NA,NA,NA
"161","2019-11-21 10:04:04-03","IBt","SP","447331","S","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Amorim, AM; Davis, CC; Paixão, J","4022","2004","04","22",NA,"Brasil","Bahia","Rio de Contas","Trilha de acesso ao Picos das Almas, em Campo rupestre do Queiroz.","-41.950556","-13.550278",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-41.950556","-13.550278","2014","11",NA,NA,NA,NA,NA
