"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","sex"
"1571","2020-08-20 14:59:03-03","UFSC","FLOR","55383","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2016","03","03","Costa, S.M.C.; Calazans, C.","492","2008","10","09","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra do Itabaiana, Serra Comprida.","-37.315299987793","-10.7578001022339",NA,NA,NA,NA,"erva terrestre com cerca de 20cm, inflorescência verde","FLOR0055383",NA,NA,NA,NA,NA,"Poales",NA,"11840","auto",NA,NA,NA,NA,NA,NA,NA
"1572","2020-08-20 14:59:03-03","UFSC","FLOR","55348","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2015","10","01","Silva, A.C.C.","272","2010","05","12","Brasil","Sergipe","Canindé de São Francisco","Unidade de Conservação, Monumento Natural Grota do Angico, beira do rio São Francisco.","-37.7893981933594","-9.65999984741211",NA,NA,NA,NA,"erva, inflorescência","FLOR0055348",NA,NA,NA,NA,NA,"Poales",NA,"38828","auto",NA,NA,NA,NA,NA,NA,NA
"1573","2020-08-20 14:59:03-03","UFSC","FLOR","64437","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos holosericeus","(Link) T.Koyama","Silva, L.P.","2017","03","16","Harley, R.M.; et alii","25860","1988","11","02","Brasil","Bahia","Livramento De Nossa Senhora","Livramento do Brumado, Lagoa Vargem de Dentro, c, 8km ao oeste da cidade.","-41.783333","-13.633333","41º47'W","13º38'S",NA,NA,"Beira da Lagoa, em solo úmido. Inflorescência verde.","FLOR0064437","FLOR0064437",NA,NA,NA,NA,"Poales","holosericeus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574","2019-01-11 18:50:03-02","UFMT","UFMT","20390","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2018","12","18","Miranda, A.M.; Paula, J.E.; Peixoto, A.; Lucas, S.","2029",NA,NA,NA,"Brasil","Pernambuco","Jaboatão dos Guararapes","Piedade, beira do mangue.","-35.0147018432617","-8.11277961730957",NA,NA,NA,NA,"Erva, inflorescência marron amarelada.",NA,NA,NA,NA,NA,NA,NA,NA,"16392","auto",NA,NA,NA,NA,NA,NA,NA
"1575","2021-03-04 15:42:09-03","IF","SPSF","46957","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","F.Gutz-Rossi","2006","12","30","R.J.F.Garcia & V.A.S.Teixeira","2673","2006","02","03","Brasil","SP","Cubatão","Indústria COPEBRAS","-46.4199981689453","-23.8899993896484",NA,NA,"10","10","COLETA: Erva cespitosa; Espiguetas verdes. Borda do monte de gesso.; GEOGRAFIA: Trilha da ponte.;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Poales",NA,"15123","auto","Liliopsida",NA,NA,NA,NA,NA,NA
"1576","2017-09-11 17:09:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Schott, HW","s.n.",NA,NA,NA,"Brazil",NA,NA,"in M. Pillar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577","2017-09-11 17:09:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Gardner, G","1214","1837",NA,NA,"Brazil",NA,NA,"in M. Pillar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578","2017-09-11 17:09:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Eschscholtz, JFG von","s.n.",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579","2017-09-11 17:09:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"in silvis ad Almada et Ferradas, in ripa fluminis Peruaguaçu aliisque in locis.; HABITAT: in silvis ad Almada et Ferradas, in ripa fluminis Peruaguaçu aliisque in locis.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580","2017-09-11 17:09:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Chamisso, LKA","s.n.",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581","2017-09-11 17:09:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Beyrich, HC","s.n.",NA,NA,NA,"Brazil",NA,NA,"ad Serra d'Estrela in pascuis montosis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582","2017-09-11 17:09:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in littore maris pone Sebastianopolin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583","2017-09-11 17:09:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Brazil","Bahia","Porto Seguro",NA,"-39.0647","-16.4497",NA,NA,NA,NA,"in paludosis prope Villa Viçoza.; HABITAT: in paludosis prope Villa Viçoza.",NA,NA,"Southern America",NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA
"1584","2021-02-08 12:51:06-03","UFRGS","ICN","156110","S","Plantae","Cyperaceae","Cyperus","flavens","Cyperus flavens","Pall.","Silva, LP","2016","02","18","Trevisan, R; Silva, C; González, S","963","2008","05","10","Brasil","PR","Morretes","descida da serra da Graciosa beira do rio São João. 25°22'51 6S 48°51'50 9W","-48.863889","-25.380833","-48.863889","-25.380833",NA,NA,"beira da água.","ICN00029401",NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585","2021-02-08 12:51:06-03","UFRGS","ICN","161740","S","Plantae","Cyperaceae","Cyperus","flavens","Cyperus flavens","Pall.","Silva, LP","2016","01","24","Silveira, GH; Hefler, SM","100","2005","01","18","Brasil","RS","Arambaré","beira praia S30°75'40.9'' W51°30'0.08''","-51.3","-30.753889","-51.3","-30.753889",NA,NA,NA,"ICN00029402",NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586","2021-02-08 12:51:06-03","UFRGS","ICN","185057","S","Plantae","Cyperaceae","Cyperus","flavens","Cyperus flavens","Pall.",NA,NA,NA,NA,"Hagelund, K","13168","1979","11","11","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Doação Karner Hagelund","ICN00004900","ICN00004900","América do Sul",NA,NA,"Monocotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1587","2021-02-08 12:51:06-03","UFRGS","ICN","185058","S","Plantae","Cyperaceae","Cyperus","flavens","Cyperus flavens","Pall.",NA,NA,NA,NA,"Hagelund, K","13121","1979","11","17","Brasil","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Doação Karner Hagelund","ICN00004897","ICN00004897","América do Sul",NA,NA,"Monocotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1588","2021-02-08 12:51:06-03","UFRGS","ICN","185060","S","Plantae","Cyperaceae","Cyperus","flavens","Cyperus flavens","Pall.",NA,NA,NA,NA,"Hagelund, K","253","1951","03",NA,"Brasil","RS","Viamão",NA,"-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Doação Karner Hagelund","ICN00004895","ICN00004895","América do Sul",NA,NA,"Monocotyledon",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"1589","2021-02-08 12:51:06-03","UFRGS","ICN","098306","S","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.","Pereira-Silva, L","2018","09","04","Longhi-Wagner, HM; Miotto, STS","3462","1993","04","18","Brasil","RS","Imbé","R. Garibaldi","-50.128101348877","-29.9752998352051",NA,NA,NA,NA,"Comum","ICN00005459","ICN00005459","América do Sul",NA,NA,"Monocotyledon",NA,NA,"11309","auto",NA,NA,NA,NA,NA,NA,NA
"1590","2021-02-08 12:51:06-03","UFRGS","ICN","106578","S","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.","Pereira-Silva, L","2018","09","04","Marinis, G","207","1965","04","05","Brasil","SP","São José do Rio Preto",NA,"-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,"Doação do Herbário SJRP; Até 20 cm de altura; Represa","ICN00005453","ICN00005453","América do Sul",NA,NA,"Monocotyledon",NA,NA,"20305","auto",NA,NA,NA,NA,NA,NA,NA
"1591","2021-02-08 12:51:09-03","UFRGS","ICN","164265","S","Plantae","Cyperaceae","Cyperus","jaeggii","Cyperus jaeggii","Boeckeler","Silva, LP","2017","03","15","Setubal, R; Trevisan, R","780","2008","11","10","Brasil","RS","Porto Alegre","Morro São Pedro","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"herbacea; em campo úmido","ICN00029400",NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1592","2021-02-08 12:51:09-03","UFRGS","ICN","148718","S","Plantae","Cyperaceae","Cyperus","jaeggii","Cyperus jaeggii","Boeckeler","Silva, LP","2017","03","15","Trevisan, R; Boldrini, II","832","2007","04","09","Brasil","RS","Viamão","Hospital Colônia de Itapuã. 30°21'40 1S 51°00'12 0W","-51.003333","-30.361111","-51.003333","-30.361111",NA,NA,"banhado com aspecto de turfeira","ICN00029398",NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593","2021-02-08 12:51:09-03","UFRGS","ICN","156099","S","Plantae","Cyperaceae","Cyperus","jaeggii","Cyperus jaeggii","Boeckeler","Silva, LP","2017","03","15","Trevisan, R","951","2008","03","18","Brasil","RS","Terra de Areia",NA,"-50.050833","-29.553056","-50.050833","-29.553056",NA,NA,"banhado drenado","ICN00029399",NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594","2021-02-08 12:51:13-03","UFRGS","ICN","066846","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","05","Sobral, M","4716","1986","03",NA,"Brasil","ES","Linhares","Reserva da Floresta Rio Doce","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Erva.; Em campo.","ICN00005952","ICN00005952","América do Sul",NA,NA,"Monocotyledon",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"1595","2021-02-08 12:51:13-03","UFRGS","ICN","158991","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","05","Martins, S; et al.","147","2005","06","07","Brasil","PE","Recife","Parque Estadual de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Doação do Herbário UFP.; Herbácea.; Mata Atlântica. Na borda da mata.","ICN00005930","ICN00005930","América do Sul",NA,NA,"Monocotyledon",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"1596","2021-02-08 12:51:13-03","UFRGS","ICN","144372","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","06","Hoehne, W","5791","1964","07","16","Brasil","RJ","Rio de Janeiro","próx. Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Doação Herbário SP.; Herbácea, cespitosa.; No brejo da restinga, ao sol.","ICN00005893","ICN00005893 ICN00005893_1","América do Sul",NA,NA,"Monocotyledon",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"1597","2021-02-08 12:51:13-03","UFRGS","ICN","161737","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","06","Silveira, GH; Hefler, SM","101","2005","01","18","Brasil","RS","Arambaré","estrada para Sta. Rita direção à Camaquã","-51.4977989196777","-30.9150009155273",NA,NA,NA,NA,NA,"ICN00005896","ICN00005896","América do Sul",NA,NA,"Monocotyledon",NA,NA,"24311","auto",NA,NA,NA,NA,NA,NA,NA
"1598","2021-02-08 12:51:13-03","UFRGS","ICN","142594","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","05","Caporal, FJM","s.n.","2004","10","03","Brasil","RS","Canguçu","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco","-52.6755981445312","-31.3950004577637",NA,NA,"305","305","campo pastejado","ICN00005901","ICN00005901","América do Sul",NA,NA,"Monocotyledon",NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA
"1599","2021-02-08 12:51:13-03","UFRGS","ICN","121892","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","05","Garcia, EN","774","2002","03","15","Brasil","RS","Capivari do Sul","Fazenda dos Touros","-50.5147018432617","-30.1450004577637",NA,NA,NA,NA,"Em área com ca. 1 ano de pousio após 2 anos consecutivos de cultivo convencional de arroz irrigado. Solo arenoso úmido.","ICN00005902","ICN00005902","América do Sul",NA,NA,"Monocotyledon",NA,NA,"17105","auto",NA,NA,NA,NA,NA,NA,NA
"1600","2021-02-08 12:51:13-03","UFRGS","ICN","080014","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","06","Longhi-Wagner, HM; Boldrini, II","1734","1988","10","14","Brasil","RS","Cidreira","sul de Quintão Lagoa da Porteira","-50.2056007385254","-30.1811008453369",NA,NA,NA,NA,"Pequena duna, substrato areia.","ICN00005914","ICN00005914","América do Sul",NA,NA,"Monocotyledon",NA,NA,"19547","auto",NA,NA,NA,NA,NA,NA,NA
"1601","2021-02-08 12:51:13-03","UFRGS","ICN","136631","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","05","Longhi-Wagner, HM","9374","2005","02","24","Brasil","RS","Dom Pedro de Alcântara","Mata Atlântica (do Luís Baptista)","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Solo arenoso. Caminho alterado.","ICN00005905","ICN00005905 ICN00005905_1","América do Sul",NA,NA,"Monocotyledon",NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA
"1602","2021-02-08 12:51:13-03","UFRGS","ICN","082484","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","05","Neves, M","211","1983","03","17","Brasil","RS","Gravataí","Fazenda 4 Irmãos Banhado Grande","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"Doação do Herbário HAS; Erva de aprox. 50 cm de altura com inflorescência verde-amorronzada, numerosa e dispersa em campo; Campo limpo de solo encharcado","ICN00005950","ICN00005950","América do Sul",NA,NA,"Monocotyledon",NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA
"1603","2021-02-08 12:51:13-03","UFRGS","ICN","082482","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","05","Strehl, T","710","1983","03","17","Brasil","RS","Gravataí","Fazenda 4 Irmãos Banhado Grande","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"Doação do Herbário HAS 18299; Frequente no local; Na beira do canal do banhado, ambiente úmido","ICN00005878","ICN00005878","América do Sul",NA,NA,"Monocotyledon",NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA
"1604","2021-02-08 12:51:13-03","UFRGS","ICN","082486","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","05","Neves, M","216","1983","03","17","Brasil","RS","Gravataí","Fazenda 4 Irmãos Banhado Grande","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"Doação do Herbário HAS; Erva de aprox. 35 cm de altura com inflorescência verde-amorronzada, numerosa e dispersa em campo; Campo limpo de solo úmido","ICN00005951","ICN00005951","América do Sul",NA,NA,"Monocotyledon",NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA
"1605","2021-02-08 12:51:13-03","UFRGS","ICN","082487","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","05","Strehl, T","566","1983","03","07","Brasil","RS","Gravataí","Fazenda 4 Irmãos Banhado Grande","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"Doação do Herbário HAS","ICN00005949","ICN00005949","América do Sul",NA,NA,"Monocotyledon",NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA
"1606","2021-02-08 12:51:13-03","UFRGS","ICN","083455","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","06","Longhi-Wagner, HM","1974","1989","05","27","Brasil","RS","Osório","estrada Passinhos","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,NA,"ICN00005915","ICN00005915","América do Sul",NA,NA,"Monocotyledon",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA
"1607","2021-02-08 12:51:13-03","UFRGS","ICN","005549","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","05","Ferreira, AG","133","1967","03","15","Brasil","RS","Porto Alegre","aterro Praia de Belas","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"ICN00005917","ICN00005917","América do Sul",NA,NA,"Monocotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1608","2021-02-08 12:51:13-03","UFRGS","ICN","002843","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","05","Vianna, EC","s.n.","1954","03","21","Brasil","RS","Porto Alegre","Guarujá","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"ICN00005941","ICN00005941","América do Sul",NA,NA,"Monocotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1609","2021-02-08 12:51:13-03","UFRGS","ICN","103302","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","06","Longhi-Wagner, HM; Araújo, AC","2018","1990","03","28","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"ICN00005957","ICN00005957","América do Sul",NA,NA,"Monocotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1610","2021-02-08 12:51:13-03","UFRGS","ICN","147675","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","05","Silveira, GH","300","2005","03","08","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,"311","311",NA,"ICN00005953","ICN00005953","América do Sul",NA,NA,"Monocotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1611","2021-02-08 12:51:13-03","UFRGS","ICN","049906","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","06","Irgang, BE; et al.","s.n.","1981","03",NA,"Brasil","RS","Rio Grande","Taim","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"Abundante.; Margem úmida.","ICN00005912","ICN00005912","América do Sul",NA,NA,"Monocotyledon",NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA
"1612","2021-02-08 12:51:13-03","UFRGS","ICN","135256","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","06","Hefler, SM","449","2004","03","09","Brasil","RS","Santa Vitória do Palmar","BR 471 a 60 km da entrada da cidade sentido Rio Grande","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,"estrada entre lavouras de arroz, solo arenoso, com gramíneas rasteiras.","ICN00005880","ICN00005880","América do Sul",NA,NA,"Monocotyledon",NA,NA,"130170","auto",NA,NA,NA,NA,NA,NA,NA
"1613","2021-02-08 12:51:13-03","UFRGS","ICN","047418","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","05","Phadenhauer","2",NA,NA,NA,"Brasil","RS",NA,"entre Tramandaí e Cidreira",NA,NA,NA,NA,NA,NA,"Dunas secundárias, areia úmida","ICN00005922","ICN00005922","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614","2021-02-08 12:51:13-03","UFRGS","ICN","117363","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","05","Vera Gonçalves","103","1996","11","16","Brasil","RS","Quintão",NA,NA,NA,NA,NA,NA,NA,"solo úmido encharcado, junto com Panicum govimii","ICN00005960","ICN00005960","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615","2021-02-08 12:51:13-03","UFRGS","ICN","050166","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","05","Goergem, J","s.n.","1980","12",NA,"Brasil","RS","Tapes","Lagoa do Patos Saco de Tapes","-51.3958015441895","-30.6732997894287",NA,NA,NA,NA,NA,"ICN00005939","ICN00005939","América do Sul",NA,NA,"Monocotyledon",NA,NA,"25762","auto",NA,NA,NA,NA,NA,NA,NA
"1616","2021-02-08 12:51:13-03","UFRGS","ICN","144554","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","05","Hagelund, K","15083","1984","01","31","Brasil","RS","Torres","atrás do aeroporto","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Doação de Karner Hagelund.","ICN00005956","ICN00005956 ICN00005956_1","América do Sul",NA,NA,"Monocotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"1617","2021-02-08 12:51:13-03","UFRGS","ICN","093647","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","05","Longhi-Wagner, HM; Araújo, AC","2510","1992","02","17","Brasil","RS","Torres","Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Pouco comum","ICN00005937","ICN00005937","América do Sul",NA,NA,"Monocotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"1618","2021-02-08 12:51:13-03","UFRGS","ICN","051512","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, LP","2015","11","05","Stutzel, T","s.n.","1981","12","13","Brasil","RS","Tramandaí",NA,"-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,NA,"ICN00005918","ICN00005918","América do Sul",NA,NA,"Monocotyledon",NA,NA,"21077","auto",NA,NA,NA,NA,NA,NA,NA
