"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","previousCatalogNumber","infraspecificEpithet"
"150","2020-12-21 16:31:25-03","MBM","MBM","265939","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","Teixeira, B.C.","Krieger, L.; et al.; et al.","10862","1971","10","30","Brazil","Minas Gerais","Entre Rios de Minas","-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"MBM265939","MBM265939",NA,NA,NA,"Fazenda da Pedra",NA,NA,NA,"Southern America",NA,NA,"20620","auto",NA,NA,NA,NA,NA
"151","2020-12-21 16:31:25-03","MBM","MBM","355832","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","Brotto, M.L.","Cordeiro, J.; Barboza, E.; Silva, J.M.; Vaz, J.; Barboza, E.; Silva, J.M.; Vaz, J.","3246","2009","11","04","Brazil","Rio Grande do Sul","Arroio do Sal","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"MBM355832","MBM355832","2009","12","14","Arroio Teixeira","Arbusto, 2,20m, flor creme. Restinga arbórea",NA,NA,"Southern America",NA,NA,"15157","auto",NA,NA,NA,NA,NA
"152","2020-12-21 16:31:25-03","MBM","MBM","1724","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","Wattimo, I. de","Reitz, R.; Klein, R.M.; Klein, R.M.","6707",NA,NA,NA,"Brazil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"MBM001724","MBM001724",NA,NA,NA,"Três Barras - Garuva",NA,NA,NA,"Southern America",NA,NA,"23627","auto",NA,NA,NA,NA,NA
"153","2015-09-03 19:06:32-03","MNHN","RECOLNAT_MNHN_P","P01752044","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees",NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brésil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"P01752044","P01752044_01",NA,NA,NA,"Brésil. Province de Saint-Paul. São Paulo, Sudeste, Brasil, América do Sul","Voyage d' Auguste de Saint-Hilaire, de 1816 à 1821. . No 380. Catal C1 No 1050 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752044' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"C1 1050",NA,NA,NA
"154","2016-11-17 15:27:31-02","MNHN","RECOLNAT_MNHN_P","P01991994","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","Moraes","Dusén",NA,"1915","12","8","Brasil","São Paulo","Itararé","-49.33569","-24.10894",NA,NA,"740",NA,"P01991994","P01991994_01",NA,NA,NA,"Paraná: Itararé, app., Morungava praedium.","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991994' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"17426",NA,NA,NA
"155","2015-09-03 19:06:32-03","MNHN","RECOLNAT_MNHN_P","P01752045","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees",NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brésil",NA,NA,"-49","-22",NA,NA,NA,NA,"P01752045","P01752045_01",NA,NA,NA,"BRÉSIL: Province de Saint-Paul. Brasil, América do Sul","Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752045' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"C11 1050",NA,NA,NA
"156","2015-09-03 19:06:32-03","MNHN","RECOLNAT_MNHN_P","P01752046","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees",NA,"Gaudichaud",NA,NA,NA,NA,"Brasil",NA,NA,"-51.92528","-14.235",NA,NA,NA,NA,"P01752046","P01752046_01",NA,NA,NA,"Brésil. Brasil, América do Sul",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752046' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"100",NA,NA,NA
"157","2015-09-03 19:06:32-03","MNHN","RECOLNAT_MNHN_P","P01752047","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees",NA,"Weddell, H.A.",NA,"1843","11","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P01752047","P01752047_01",NA,NA,NA,"BRÉSIL (Minas-Geraes). Brasil, América do Sul",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752047' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"956",NA,NA,NA
"158","2015-09-03 19:06:32-03","MNHN","RECOLNAT_MNHN_P","P01752048","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees",NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brésil",NA,NA,"-48.78333","-22.23333",NA,NA,NA,NA,"P01752048","P01752048_01",NA,NA,NA,"BRÉSIL: Province de Saint-Paul. Brasil, América do Sul","Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . no 380 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752048' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"C11 1050",NA,NA,NA
"159","2015-09-03 19:06:32-03","MNHN","RECOLNAT_MNHN_P","P01752049","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees",NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.79084","-17.93018",NA,NA,NA,NA,"P01752049","P01752049_01",NA,NA,NA,"Brésil. Minas. Minas Gerais, Sudeste, Brasil, América do Sul",". . Prélévement Pollen pour Melle LEDRU (I.P.H. Paris) - M. Malplanche 1987 (1 Fl.). Donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752049' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"13157",NA,NA,NA
"160","2015-09-03 19:06:32-03","MNHN","RECOLNAT_MNHN_P","P01752050","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees",NA,"Widgren",NA,"1845","1","1","Brasil","Minas Gerais",NA,"-43.79084","-17.93018",NA,NA,NA,NA,"P01752050","P01752050_01",NA,NA,NA,"Prov. Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",". . Reçu le 25 Février 1937 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752050' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"402",NA,NA,NA
"161","2015-09-03 19:06:32-03","MNHN","RECOLNAT_MNHN_P","P01752051","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees",NA,"Riedel, L.",NA,"1870",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P01752051","P01752051_01",NA,NA,NA,"Brasilia","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752051' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"1588",NA,NA,NA
"162","2015-09-03 19:06:32-03","MNHN","RECOLNAT_MNHN_P","P01752052","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees",NA,"Ferreire",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P01752052","P01752052_01",NA,NA,NA,"s.loc.","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752052' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"163","2015-09-03 19:06:32-03","MNHN","RECOLNAT_MNHN_P","P01752053","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees",NA,"Gaudichaud, C.",NA,"1833",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P01752053","P01752053_01",NA,NA,NA,"Province de Sao Paulo","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752053' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"100",NA,NA,NA
"164","2016-11-21 16:20:28-02","MNHN","RECOLNAT_MNHN_P","P01991986","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","Moraes","Regnell",NA,"1845","11","2","Brasil","Minas Gerais",NA,"-43.79084","-17.93018",NA,NA,NA,NA,"P01991986","P01991986_01",NA,NA,NA,"No estreito do [Albin].","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991986' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"II 237",NA,NA,NA
"165","2016-11-21 16:20:28-02","MNHN","RECOLNAT_MNHN_P","P01991988","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","Moraes","Glaziou, A.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.79084","-17.93018",NA,NA,NA,NA,"P01991988","P01991988_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991988' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"13157",NA,NA,NA
"166","2016-11-21 16:20:28-02","MNHN","RECOLNAT_MNHN_P","P01991989","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","Moraes","Glaziou, A.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P01991989","P01991989_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991989' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"13157",NA,NA,NA
"167","2016-11-21 16:20:28-02","MNHN","RECOLNAT_MNHN_P","P01991990","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","Moraes","Hoehne, F.C.",NA,"1917","12","4","Brasil","São Paulo","São Paulo","-46.72294","-23.56922",NA,NA,NA,NA,"P01991990","P01991990_01",NA,NA,NA,"Butantan.","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991990' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"920",NA,NA,NA
"168","2016-11-21 16:20:28-02","MNHN","RECOLNAT_MNHN_P","P01991991","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","Moraes","Regnell, A.F.",NA,"1847","10","1","Brasil","Minas Gerais","Caldas","-46.38857","-21.92159",NA,NA,NA,NA,"P01991991","P01991991_01",NA,NA,NA,"Prov. Minas Geraes","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991991' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"II 237",NA,NA,NA
"169","2016-11-21 16:20:28-02","MNHN","RECOLNAT_MNHN_P","P01991993","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","Moraes","Regnell, A.",NA,NA,NA,NA,"Brasil","Minas Gerais","Caldas","-46.38857","-21.92159",NA,NA,NA,NA,"P01991993","P01991993_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991993' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"II 237",NA,NA,NA
"170","2016-11-21 16:20:28-02","MNHN","RECOLNAT_MNHN_P","P01991992","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","Moraes","Widgren",NA,"1845","1","1","Brasil","Minas Gerais",NA,"-72.78333","-8.96667",NA,NA,NA,NA,"P01991992","P01991992_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991992' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"402",NA,NA,NA
"171","2016-11-21 16:20:28-02","MNHN","RECOLNAT_MNHN_P","P01991987","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","Moraes","Glaziou, A.",NA,"1882","10","5","Brasil","Minas Gerais",NA,"-44.77457","-22.53754",NA,NA,NA,NA,"P01991987","P01991987_01",NA,NA,NA,"Queluz","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991987' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"15364",NA,NA,NA
"172","2015-09-03 18:57:54-03","MNHN","RECOLNAT_MNHN_P","P02001860","PreservedSpecimen",NA,"Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees",NA,"Smith, L.B.|Hatschbach, G.|Klein, R.M.",NA,"1965","1","17","Brasil","Paraná","Jaguariaíva","-49.33333","-12.13333",NA,NA,"800","1000","P02001860","P02001860_01",NA,NA,NA,"Road to Arapoti near boundary","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02001860' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"14699",NA,NA,NA
"173","2020-10-01 14:25:30-03","JBB","HEPH","32338","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Maruyama, A","Maruyama, A; Cicco, L","121","2015","10","07","Brasil","São Paulo","Araraquara","-47.306111","-21.584722","-47.306111","-21.584722","885","885",NA,NA,"2015","10","07",NA,NA,"Magnoliid","Laurales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-10-01 14:25:30-03","JBB","HEPH","19128","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Hatschbach, G","Linsingen, LV","103","2000","10","17","Brasil","Paraná","Jaguariaiva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"2002",NA,NA,"Parque Estadual do Cerrado",NA,"Magnoliid","Laurales","Southern America",NA,NA,"44368","auto",NA,NA,NA,NA,NA
"175","2020-10-01 14:25:30-03","JBB","HEPH","8499","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Cervi, AC","Cervi, AC","3528","1991","12","17","Brasil","Paraná","Jaguariaiva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"1991",NA,NA,"Próximo a Cidade 2km",NA,"Magnoliid","Laurales","Southern America",NA,NA,"44368","auto",NA,NA,NA,NA,NA
"176","2020-12-11 11:37:09-03","UFMG","BHCB","156302","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Paiva, JAM","s.n.","2012","02",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","-43.430556","-18.906667","-43.430556","-18.906667","850","850",NA,NA,NA,NA,NA,"Cava do Sapo",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-11 11:37:09-03","UFMG","BHCB","156303","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Paiva, JAM","s.n.","2012","02",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","-43.430556","-18.906667","-43.430556","-18.906667","850","850",NA,NA,NA,NA,NA,"Cava do Sapo",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-11 11:37:09-03","UFMG","BHCB","156400","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Carvalho, LB","s.n.","2012","02",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","-43.430556","-18.906667","-43.430556","-18.906667","900","900",NA,NA,NA,NA,NA,"Cava do Sapo",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-11 11:37:09-03","UFMG","BHCB","156401","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Carvalho, LB","s.n.","2012","02",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","-43.430556","-18.906667","-43.430556","-18.906667","900","900",NA,NA,NA,NA,NA,"Cava do Sapo",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-11 11:37:09-03","UFMG","BHCB","49270","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-11 11:37:09-03","UFMG","BHCB","53649","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Stehmann, JR; Franceschinelli, EV; Meinberg, ACS","2655","2000","09","21","Brasil","Minas Gerais","Diamantina","-43.643611","-18.25","-43.643611","-18.25",NA,NA,NA,NA,NA,NA,NA,"Reserva Pau-de-Fruta - COPASA.","Arbusto, ca. 1m de altura, folhas acinzentadas, flores verde-amareladas","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-11 11:37:09-03","UFMG","BHCB","74782","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Lombardi, JA; Salino, A","4970","2002","09","26","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","-43.369556","-19.883389","-43.369556","-19.883389",NA,NA,"BHCB002340","BHCB002340",NA,NA,NA,"Estação Ambiental de Peti/CEMIG, trilha depois da ponte pênsil próxima a Casa de Força","Vegetação arbustivo-arbórea secundária, próximo d'água. Árvore, ca de 6m, folhas coriáceas, verde claras na face abaxial, botões verde-amarelados, flores amarelas.; Vegetação arbustivo-arbórea secundária, pr#?#ximo d'água. Árvore, ca. 6","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-11 11:37:09-03","UFMG","BHCB","76563","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Linsingen, V","103b","2000","10","17","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"44368","auto",NA,NA,NA,NA,NA
"184","2020-12-11 11:37:09-03","UFMG","BHCB","57346","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Stehmann, JR; Melo, LCN; Gonçalves, M; Oliveira, PG; Moura, MZD","2803","2001","02","14","Brasil","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,NA,NA,NA,"APA Pau-de-Fruta - COPASA","Capão de mata, campo alagado e campo seco. Mata brejosa. Arbusto, ca. 1,5m. Frutos imaturos verdes.","Dicotyledon",NA,"Southern America",NA,NA,"101169","auto",NA,NA,NA,NA,NA
"185","2020-12-11 11:37:09-03","UFMG","BHCB","161321","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Falkenberg, DB","1897","1984","11","17","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"BHCB003801",NA,NA,NA,NA,"Atrás do posto ESSO, junto à Br 101, próximo do posto da Polícia Rodoviária Federal","Altura: 2,5m; Hábito: arbusto; Habitat: restinga,tipo butiazal; Flor: com;","Dicotyledon",NA,"Southern America",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"186","2020-12-11 11:37:09-03","UFMG","BHCB","93678","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Tameirão Neto, E","3797","2005","01","11","Brasil","Minas Gerais","Morada Nova de Minas","-45.3567008972168","-18.6044006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Buriti Grande - Plantar., Córrego Buriti Grande","Vereda, arbustivo","Dicotyledon",NA,"Southern America",NA,NA,"44039","auto",NA,NA,NA,NA,NA
"187","2020-12-11 11:37:09-03","UFMG","BHCB","81291","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Salino, A; Dittrich, VAO","8224","2002","07",NA,"Brasil","Minas Gerais","Barbacena","-43.7736015319824","-21.2257995605469",NA,NA,NA,NA,NA,NA,"2018",NA,NA,"Fragmento de Floresta Estacional Semidecidual Montana a 1200m de altitude, ao lado da Cabana da Mantiqueira, na BR-040.","Árvore com 5m de altura, na floresta, frutos imaturos verdes.","Dicotyledon",NA,"Southern America",NA,NA,"27982","auto",NA,NA,NA,NA,NA
"188","2020-12-11 11:37:09-03","UFMG","BHCB","161317","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Falkenberg, DB","2902","1985","10","25","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"BHCB003809",NA,"1985",NA,NA,"Itapeva","Hábito: arbusto; Habitat: campo arenoso, restinga;","Dicotyledon",NA,"Southern America",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"189","2020-12-11 11:37:09-03","UFMG","BHCB","89520","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Alves, TMA; Sobral, M","275","2003","11","01","Brasil","Minas Gerais","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serra do Caraça",NA,"Dicotyledon",NA,"Southern America",NA,NA,"11966","auto",NA,NA,NA,NA,NA
"190","2020-12-11 11:37:09-03","UFMG","BHCB","67579","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Barreto, HLM","8533","1938","11","25","Brasil","Minas Gerais","Santa Luzia","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,"2012","11","05","Serra do Cipó k. 137 - estrada de Conceção.","Pouco frequente.; Árvore 4m.","Dicotyledon",NA,"Southern America",NA,NA,"19939","auto",NA,NA,NA,NA,NA
"191","2021-02-11 17:19:22-03","UFPR","UPCB","25590","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Cervi, A.C.","Cervi, A.C.","3528","1991","12","17","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"1991","12",NA,"Arredores","Árvore de 6 a 7m, flor amarela. Cerrado aproximadamente 2km da cidade..",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"192","2021-02-11 17:19:22-03","UFPR","UPCB","31942","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Silva, S.M.","Kersten, R.","136","1997","07","20","Brasil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,NA,"1997","10",NA,"Bairro do Carioca","Árvore, 16m, PAP=65+93cm, com botões, casca suberosa esfoliativa, em floresta secundária (31 C+). Nome vulgar: Aroeira branca..",NA,NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA
"193","2021-02-11 17:19:22-03","UFPR","UPCB","5370","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Hatschbach, G.","Hatschbach, G.","13977","1966","03","03","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"1966","08",NA,"Estrada Jaguariaíva - Arapoti","Árvore do capão. Nome vulgar: pau de Andrade..",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"194","2021-02-11 17:19:22-03","UFPR","UPCB","77265","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees.","Souza, V.C.","Souza, V.C. | Yamamoto, K. | Stehmann, J.R. | Dutilh, J.A.","4725","1993","09","27","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"1996","05","11","Fazenda Espinho. Campo natural atingido por fogo há 4 meses.","Arbusto, 1,8m alt.; flores creme. Escrube alagável..",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"195","2021-02-11 17:19:22-03","UFPR","UPCB","35277","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P.","Hatschbach, G.","3645","1953","10","26","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"2009","05","08","Fazenda Monte Alegre","Arbusto 3m, flor creme. Ao longo de valo formado por erosão (zona de campo)..",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
