"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","typeStatus"
"258","2020-09-12 05:00:02-03","US","US","2734092","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"D. Monteiro","s.n.","1970","3","29","Brazil","Rio de Janeiro","Mangaratiba","Praia da Viola","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"US01905668","US01905668_01 US01905668_02",NA,"Myrtales","South America - Neotropics",NA,"17272","auto","Dicotyledonae",NA,"1",NA,NA
"259","2020-09-12 05:00:02-03","US","US","291561","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"F. Sello","212",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01905699","US01905699_01 US01905699_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"260","2020-09-12 05:00:02-03","US","US","2536257","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"G. F. J. Pabst & E. Pereira","5769","1961","10","14","Brazil","São Paulo",NA,"S. Paulo-Santos, Alto da Serra",NA,NA,NA,NA,NA,NA,NA,"US01905693","US01905693_01 US01905693_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"261","2020-09-02 16:33:18-03","Cenargen","CEN","55649","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","mutabile","Pleroma mutabile","(Vell.) Triana","B. M. T. Walter","2019","05",NA,"B. C. Teixeira - SP",NA,"1958","02","00","Brasil","SP","SAO PAULO","Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Doação do Instituto de Botânica - SP. São Paulo.","CEN00055649","CEN00055649",NA,NA,NA,"Exsicatas","53584","auto",NA,NA,"1",NA,NA
"262","2019-11-13 11:25:59-03","USP","SPF","105217","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Anônimo",NA,NA,NA,"Godoy, SAP","769","1995","08","16","Brasil","São Paulo","São Paulo","Reserva Estadual do Curucutu.","-46.743333","-23.991111","-46.743333","-23.991111",NA,NA,NA,"SPF00105217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-11-13 11:25:59-03","USP","SPF","153704","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Mendonça, FB",NA,NA,NA,"Mendonça, FB","40","2001","09","21","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55","-46.716667","-23.55",NA,NA,NA,"SPF00153704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-03-15 18:28:52-03","USP","SPF","215080","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Martins, EGA","2013","10",NA,"Martins, EGA","309","2012","03","12","Brasil","São Paulo","Cubatão","Parque Ecológico Perequê, Após placa da CETESB, margem direita em direção à trilha da cachoeira.","-46.414611","-23.849","-46.414611","-23.849",NA,NA,"Árvore, 6 m alt. Flores com pétalas rosa e alvas. Frutos imaturos verdes.; Borda de Floresta Atlântica.","SPF00215080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-03-15 18:28:52-03","USP","SPF","215160","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Martins, EGA","2013","10",NA,"Martins, EGA","168","2010","04","13","Brasil","São Paulo","Cubatão","Parque Ecológico Perequê, Após placa da CETESB, margem esquerda em direção à trilha da cachoeira.","-46.416389","-23.848611","-46.416389","-23.848611",NA,NA,"Árvore, ca. 9 m alt. Folhas discolores. Flores com pétalas rosa e alvas. Frutos imaturos verdes.; Borda de Floresta Atlântica.","SPF00215160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-13 11:25:59-03","USP","SPF","99707","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Freitas, AF","2012","07",NA,"Godoy, SAP","388","1995","02","15","Brasil","São Paulo","São Paulo","Parelheiros","-46.735","-23.835556","-46.735","-23.835556",NA,NA,NA,"SPF00099707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-13 11:25:59-03","USP","SPF","187403","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Meyer, FS","2014","05",NA,"Almeida, CF","s.n.","2008","11","30","Brasil","São Paulo","Santo André","Estação Biológica do Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SPF00187403",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"268","2019-11-13 11:25:59-03","USP","SPF","187409","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Meyer, FS","2014","05",NA,"Malossi, CD","s.n.","2008","11","30","Brasil","São Paulo","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SPF00187409",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"269","2019-11-13 11:25:59-03","USP","SPF","187405","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Meyer, FS","2014","05",NA,"Toma, DH","s.n.","2008","11","30","Brasil","São Paulo","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SPF00187405",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"270","2019-11-13 11:25:59-03","USP","SPF","166670","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Sebrian, TCG","2004","09",NA,"Sebrian, TCG","s.n.","2004","11","09","Brasil","São Paulo","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SPF00166670",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"271","2019-11-13 11:25:59-03","USP","SPF","187408","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Meyer, FS","2014","05",NA,"Imai, AS","s.n.","2008","11","30","Brasil","São Paulo","Santo André","Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SPF00187408",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"272","2019-11-13 11:25:59-03","USP","SPF","166719","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Meyer, FS","2014","05",NA,"Campos, MCR","s.n.","2002","10","19","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00166719",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"273","2019-11-13 11:25:59-03","USP","SPF","166842","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Manzochi, LH","1985","01",NA,"Manzochi, LH","s.n.","1985","01","08","Brasil","São Paulo","São Paulo","Campo Belo-Brooklin.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00166842",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"274","2019-11-13 11:25:59-03","USP","SPF","13701","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Guimarães, P","1999","04",NA,"Hoehne, W","s.n.","1941","11","13","Brasil","São Paulo","São Paulo","Campo Congonhas.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00013701",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"275","2019-11-13 11:25:59-03","USP","SPF","10654","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Guimarães, P","1999","04",NA,"Hoehne, W","s.n.","1940","11",NA,"Brasil","São Paulo","São Paulo","Cidade Jardim.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00010654",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"276","2019-11-13 11:25:59-03","USP","SPF","134219","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Meyer, FS","2014","05",NA,"Sergio, AH","s.n.","1998","11","20","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00134219",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"277","2019-11-13 11:25:59-03","USP","SPF","146405","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Freitas, AF","2012","07",NA,"Andreoni, JM","s.n.","2000","11","10","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00146405",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"278","2019-11-13 11:25:59-03","USP","SPF","146406","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Freitas, AF","2012","07",NA,"Figueira, RCS","3","2000","11","17","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00146406",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"279","2019-11-13 11:25:59-03","USP","SPF","167257","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Motta, LB",NA,NA,NA,"Motta, LB","14","2004","03","01","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00167257",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"280","2021-03-15 18:28:52-03","USP","SPF","228644","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Bittar, PB","2014","01","29","Bittar, PB","7","2014","01","29","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira, Instituto de Biociências. Jardim do Sobre-as-Ondas.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Folhas verdes escuras na face adaxial e mais claras na abaxial. Sépalas verdes claras e aveludadas. Pétalas violeta, filetes e estiletes rosa.; Jardim heterogênio com representações de diversos biomas e plantas nativas e exóticas.","SPF00228644","SPF00228644",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"281","2019-11-13 11:25:59-03","USP","SPF","72042","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Hoehne, FC",NA,NA,NA,"Hoehne, FC","s.n.","1931","10","28","Brasil","São Paulo","São Paulo","nativa do Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00072042",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"282","2019-11-13 11:25:59-03","USP","SPF","193489","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Meyer, FS","2014","05",NA,"Ramiro, CN","s.n.","2009","11","08","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Paranapiacaba, Estação Biológica Alto da Serra. Próximo à sede do parque.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00193489",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"283","2019-11-13 11:25:59-03","USP","SPF","165009","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Chiea, SAC","1986","03",NA,"Wanderley, MGL","102","1976","11","24","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00165009",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"284","2019-11-13 11:25:59-03","USP","SPF","61787","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Guimarães, P","1993","05",NA,"Honda, S","1108","1987","10","30","Brasil","São Paulo","São Paulo","Pq. Guarapiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00061787",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"285","2019-11-13 11:25:59-03","USP","SPF","108122","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Miyagi, PH; Souza, JP",NA,NA,NA,"Miyagi, PH","468","1995","02","15","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"SPF00108122",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"286","2018-10-08 09:56:51-03","UFSS","REAL","467","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","Cong.","Dalprai, V.C.",NA,NA,NA,"Oliveira, G.","01","2014","05","16","Brasil","Paraná","Realeza","Centro da cidade","-53.888639","-26.286336","-53.888639","-26.286336",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2018-10-08 09:56:51-03","UFSS","REAL","465","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","Cong.","Dalprai, V.C.",NA,NA,NA,"Pesenti, D.; Adriana, F.; Adriana, F.","01","2014","05","20","Brasil","Paraná","Realeza","Bairro Industrial, Rua Santa Maria","-53.544167","-25.773333","-53.544167","-25.773333",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-25 13:52:41-03","UNIVILLE","JOI","13281","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Condorcet Aranha","1999","11","26","Emir Dias","50","1999","11","24","Brasil","Santa Catarina","Joinville","Estrada do Pico.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Herbário Joinville - Museu Botânico Municipal - 428","JOI013281",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"289","2021-03-25 13:52:41-03","UNIVILLE","JOI","10387","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Cynthia H. Rinnert","2010","08","20","Moraes-Lima, T.","43","2010","06","16","Brasil","Santa Catarina","Joinville","Trilha do Jardim Botânico.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"JOI010387",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"290","2019-10-07 09:34:44-03","UEFS","HUEFS","104807","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Santos, A.K.A.","697","2006","01","15","Brasil","São Paulo","Caraguatatuba","Ca. de 21 km de Caraguatatuba. Beira da Estrada, parada do Posto de resgate, Mata a esquerda do Posto.","-45.497778","-23.563611","45W29'52''","23S33'49''","762","762",NA,"HUEFS0104807","HUEFS0104807","Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"291","2019-10-07 09:34:44-03","UEFS","HUEFS","90797","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Wanderley, M.G.L.","98","1976","11","17","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Mata ciliar.","HUEFS0090797","HUEFS0090797","Angiospermae","Myrtales",NA,NA,"53584","auto","Rosanae",NA,NA,NA,NA
"292","2019-10-07 09:34:44-03","UEFS","HUEFS","32175","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Hoehne, W.","SPF10654","1940","10","10","Brasil","São Paulo","São Paulo","Cidade Jardim.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUEFS0032175","HUEFS0032175","Angiospermae","Myrtales",NA,NA,"53584","auto","Rosanae",NA,NA,NA,NA
"293","2015-03-07 08:56:08-03","F","FMNH-SEEDPLANTS","V0138491F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0138491F","V0138491F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"294","2019-06-11 12:38:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,"RRC ID Flag",NA,NA,NA,"F. C. Hoehne","28404","1931","10","28","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","28404",NA,NA,NA
"295","2015-03-07 08:56:08-03","F","FMNH-SEEDPLANTS","V0138489F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0138489F","V0138489F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"296","2015-03-07 08:56:08-03","F","FMNH-SEEDPLANTS","V0138488F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0138488F","V0138488F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"297","2015-03-07 08:56:08-03","F","FMNH-SEEDPLANTS","V0138490F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0138490F","V0138490F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"298","2015-03-07 08:56:08-03","F","FMNH-SEEDPLANTS","V0138492F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0138492F","V0138492F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"299","2015-03-07 08:56:08-03","F","FMNH-SEEDPLANTS","V0138493F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0138493F","V0138493F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"300","2015-03-07 08:56:08-03","F","FMNH-SEEDPLANTS","V0138494F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0138494F","V0138494F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"301","2018-05-14 17:30:06-03","F","FMNH-SEEDPLANTS","V0180098F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,"RRC ID Flag",NA,NA,NA,"F. C. Hoehne","23788",NA,NA,NA,"Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,"V0180098F","V0180098F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","23788",NA,NA,NA
"302","2015-03-07 09:07:00-03","F","FMNH-SEEDPLANTS","V0180099F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0180099F","V0180099F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"303","2019-01-25 15:42:46-02","IAC","IAC","27050","S","Plantae","Melastomataceae-2.Melastomoideae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","F.S. Meyer","2012","07","17","s/col.","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planta doada por José de Campos Novaes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-01-25 15:42:46-02","IAC","IAC","50840","S","Plantae","Melastomataceae-2.Melastomoideae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","M.B. Carvalho","2009","06","29","M.B. Carvalho & J.F. Benedito","32","2009","01","29","Brasil","São Paulo","Campinas","IAC, Av. Barão de Itapura, Parque","-47.065751","-22.9056","-47.065751","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-07-23 12:13:42-03","CEPLAC","CEPEC","103469","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,"S. A. C. Chiea",NA,NA,NA,"S. A. C. Chiea","245","1967","11","07","Brasil","São Paulo","SÃO PAULO","Reserva do Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"30/03/1987",NA
"306","2020-07-23 12:13:42-03","CEPLAC","CEPEC","145756","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,"L. A. F. Santos-Filho",NA,NA,NA,"M. P. M. de Lima","450",NA,NA,NA,"Brasil","Minas Gerais","ITAMONTE",NA,"-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA
"307","2020-07-23 12:13:42-03","CEPLAC","CEPEC","100221","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,"P. J. Fernandes",NA,NA,NA,"J. M. A. Braga","7122","2002","11","08","Brasil","Rio de Janeiro","PETRÓPOLIS","Bingem, estrada do Bingem.","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,"30/11/2002",NA
"308","2020-02-17 11:29:52-03","UEG","HUEG","13376","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","Cogn.",NA,NA,NA,NA,"Machado, A.; Melo, A.","s.n.","2015","11","18","Brasil","Goiás","Anápolis",NA,"-48.9265","-16.410694","-48.9265","-16.410694",NA,NA,"Folhas perenes, rígidas e de nervuras longitudinais. Flores de 5 pétalas na cor roxa. Nome vulgar: Manacá da Serra Roxa.; Cerrado (UNUCET). Região de clima quente.","HUEG013376",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-04-02 09:32:14-03","URICER","HPBR","11408","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell) Cogn","CENTELEGHE,P.G & CENZI,A.M.",NA,NA,NA,"CENTELEGHE,P.G.",NA,"2007","05","21","Brasil","RS","Machadinho",NA,"-51.6678009033203","-27.5669002532959",NA,NA,NA,NA,"Floresce no fim do verão e no início da primavera.","HPBR011408",NA,NA,NA,NA,NA,"14933","auto",NA,NA,"2",NA,NA
"310","2013-02-07 10:18:58-02","UMC","HUMC","666","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,NA,NA,NA,NA,"Caetano, s.","01","2003","09","20","Brazil","São Paulo","Bertioga","Bairro dos Palmares","-46.1386","-23.8544",NA,NA,NA,NA,"Arbórea com corla roxa estames sempre esverdeados.&nf;Habitat: região de solo arenoso",NA,NA,NA,NA,"Southern America",NA,"37616","auto",NA,NA,NA,NA,NA
"311","2013-02-07 10:18:58-02","UMC","HUMC","4994","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,NA,NA,NA,NA,"M.A. Nakano","1","2009","03","16","Brazil","São Paulo","Salesópolis","Barragem de Ponte Nova","-45.961667","-23.597222","45W57'42","23S35'50",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"312","2013-02-07 10:18:58-02","UMC","HUMC","4993","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,NA,NA,NA,NA,"M.A. Nakano","1","2009","03","16","Brazil","São Paulo","Salesópolis","Barragem de Ponte Nova","-45.961667","-23.597222","45W57'42","23S35'50",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"313","2013-02-07 10:18:58-02","UMC","HUMC","2903","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,NA,NA,NA,NA,"G. Utida",NA,"2005","04","02","Brazil","São Paulo","Mogi das Cruzes","C. de Souza, A.P.A Várzea, Estrada do Afia Faca Borda da mata ciliar (estrada).","-46.1883","-23.5228",NA,NA,NA,NA,"Arbórea, cerca de 2.5m de altura, flores roxas.",NA,NA,NA,NA,"Southern America",NA,"28666","auto",NA,NA,NA,NA,NA
