"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","eventTime","fieldNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","617016","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L. R. Landrum","4200","1982","01","27","South America","Brazil","Rio de Janeiro","Teresópolis","Teresópolis, Posse section of Teresópolis","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534923' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617016","Magnoliophyta","Myrtales","Sw.",NA,"NY00617016_01","L. R. Landrum","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","02636738","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L.A. Gomes","241","2011","04","11","South America","Brazil","Sergipe",NA,"Capela, RVS Mata do Junco: Borda de mata, margem da estrada principal.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2292900' target='other'> <mi>dwc_moreinfo</mi></a>","NY02636738","Magnoliophyta","Myrtales","Sw.",NA,"NY02636738_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00917828","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","H. S. Irwin","26888","1970","03","04","South America","Brazil","Minas Gerais","Corinto","Ca. 12 km W of Corinto.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993887' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917828","Magnoliophyta","Myrtales","Sw.",NA,"NY00917828_01","L. R. Landrum","-44.55675","-18.3589","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01538661","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","J. A. Ratter","5387","1987","02","23","South America","Brazil","Roraima",NA,"SEMA Ecological Station, Ilha de Maracá.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806856' target='other'> <mi>dwc_moreinfo</mi></a>","NY01538661","Magnoliophyta","Myrtales","Sw.",NA,"NY01538661_01",NA,"-61.416667","3.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01538660","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","N. A. Rosa","1490","1977","02","15","South America","Brazil","Roraima",NA,"Margem da estrada Boa Vista Caracaraí","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806854' target='other'> <mi>dwc_moreinfo</mi></a>","NY01538660","Magnoliophyta","Myrtales","Sw.",NA,"NY01538660_01","C. E. B. Proença",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01538668","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","J. M. Pires","52347","1962","08","04","South America","Brazil","Amapá",NA,"Coastal Region. Vic. Igarape Ariramba.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806872' target='other'> <mi>dwc_moreinfo</mi></a>","NY01538668","Magnoliophyta","Myrtales","Sw.",NA,"NY01538668_01","R. McVaugh","-51.05","1.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01538666","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","D. C. Daly","D905","1980","11","13","South America","Brazil","Pará",NA,"Estrada de São Caetano, 5 km NE of Vigia.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806869' target='other'> <mi>dwc_moreinfo</mi></a>","NY01538666","Magnoliophyta","Myrtales","Sw.",NA,"NY01538666_01","L. R. Landrum","-48.07","-0.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00917809","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","G. Gardner","1609","1838","08",NA,"South America","Brazil","Ceará",NA,"Brasil trop. Prov. Ceara","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993911' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917809","Magnoliophyta","Myrtales","Sw.",NA,"NY00917809_01","L. R. Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00917813","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","J. R. Pirani","CFCR12558","1989","12","12","South America","Brazil","Minas Gerais","Grão Mogol","Vale do Rio Itacambiruçu","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993932' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917813","Magnoliophyta","Myrtales","Sw.",NA,"NY00917813_01","M. L. Kawasaki","-42.92","-16.6","650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","617007","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","H. Q. B. Fernandes","1572","1985","10","23","South America","Brazil","Espírito Santo","Santa Teresa","Morro do Loteamento Jardim da Montanha","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534913' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617007","Magnoliophyta","Myrtales","Sw.",NA,"NY00617007_01","G. M. Barroso","-40.6003","-19.9358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-09-27 04:38:00-03","NY","NYBG","617030","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L. R. Landrum","8648","1995","08","12","South America","Paraguay","Paraguarí",NA,"Rt. 1, between Quindy and Caapucu, near km 246, ca. 0.5 km N of road to Lago Ypoa","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534956' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617030","Magnoliophyta","Myrtales",NA,NA,NA,NA,"-57.25","-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","617019","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L. A. Mattos Silva","320","1979","03","15","South America","Brazil","Bahia","Ilhéus","Ramal que liga o Pov. de Japu à Rodovia Ilhéus/Buerarema, 2 km antes da Rodovia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534920' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617019","Magnoliophyta","Myrtales","Sw.",NA,"NY00617019_01","L. R. Landrum","-39.0492","-14.7892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1737902","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","B. S. Amorim","1342","2012","01","09","South America","Brazil","Pernambuco",NA,"Camocim de São Félix. Fazenda Nossa Sra. de Nazaré.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1944199' target='other'> <mi>dwc_moreinfo</mi></a>","NY01737902","Magnoliophyta","Myrtales","Sw.",NA,"NY01737902_01","B. S. Amorim; J. R. Maciel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00917808","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","A. Macedo","1886","1949","06","12","South America","Brazil","Minas Gerais","Ituiutaba","Mangas do Rio Paranaíba. S. Terezinha","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993908' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917808","Magnoliophyta","Myrtales","Sw.",NA,"NY00917808_01","C. M. D. E. Legrand","-49.465","-18.9692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00917833","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","F. Chacur","116","1965","11","28","South America","Brazil","Minas Gerais",NA,"Fazenda do Rasgao-Paraopeba","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993919' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917833","Magnoliophyta","Myrtales","Sw.",NA,"NY00917833_01","L. R. Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00917807","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","S. L. M. Moore","253","1891",NA,NA,"South America","Brazil","Mato Grosso",NA,"Iter Matogrossense","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993897' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917807","Magnoliophyta","Myrtales","Sw.",NA,"NY00917807_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","561576","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","M. J. N. Rodal","452","1995","02","03","South America","Brazil","Pernambuco","Caruaru","Cararu, Brejo dos Cavalos, Fazenda Caruaru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534915' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561576","Magnoliophyta","Myrtales","Sw.",NA,"NY00561576_01","M. L. Kawasaki","-36","-8.405","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","230226","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","M. H. Nee","47404","1997","12","21","South America","Bolivia","Santa Cruz","Ignacio Warnes","4.5 km NE from RR on road to Okinawa, the RR crossing on the SE side of Warnes.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534909' target='other'> <mi>dwc_moreinfo</mi></a>","NY00230226","Magnoliophyta","Myrtales","Sw.",NA,NA,"M. H. Nee","-63.125","-17.48","320","320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00917806","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","E. P. Heringer","3338","1980","01","26","South America","Brazil","Bahia",NA,"Rodovia Ilhéus-Olivença","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993896' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917806","Magnoliophyta","Myrtales","Sw.",NA,"NY00917806_01","L. R. Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","02636785","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","P. da C. Gadelha Neto","3934","2015","04","03","South America","Brazil","Paraíba","Guarabira","Serra da Jurema","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952476' target='other'> <mi>dwc_moreinfo</mi></a>","NY02636785","Magnoliophyta","Myrtales","Sw.",NA,"NY02636785_01",NA,"-35.495278","-6.831389","358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00932983","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","J. P. Souza","316","1996","01","02","South America","Brazil","Minas Gerais","Carmo da Cachoeira","Carmo da Cachoeira, rodovia Fernao Dias, km 667","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007815' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932983","Magnoliophyta","Myrtales","Sw.",NA,"NY00932983_01","M. L. Kawasaki","-45.2233","-21.4608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","617062","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","J. A. Ratter","R4302","1978","11","13","South America","Brazil","São Paulo",NA,"St° Antonio da Posse, ± 20 km from Campinas on the road to Moji-Mirim","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=375036' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617062","Magnoliophyta","Myrtales","Sw.",NA,"NY00617062_01","L. R. Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","617003","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","H. M. Curran","421","1918","07","12","South America","Brazil","Bahia","Ilhéus","Ilhéus","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534929' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617003","Magnoliophyta","Myrtales","Sw.",NA,"NY00617003_01","L. R. Landrum","-39.0492","-14.7892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","617012","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","J. R. Pirani","2798","1993","05","11","South America","Brazil","Espírito Santo","Domingos Martins","BR 262 km 32. Nas encostas dos morroa do Braço do Rio Jucu","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534925' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617012","Magnoliophyta","Myrtales","Sw.",NA,"NY00617012_01","L. R. Landrum","-40.58263","-20.365026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","617021","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","J. R. Mattos","8252","1960","09","20","South America","Brazil","São Paulo","Moji-Guaçu","Fazenda Campininha, 3.0-3.2 km NNW de Padua Sales","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534917' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617021","Magnoliophyta","Myrtales","Sw.",NA,"NY00617021_01","R. McVaugh","-47.164784","-22.242395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","309713","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","M. H. Nee","49240","1998","05","08","South America","Bolivia","Santa Cruz","Florida","5.4 km (by road) W of Todos Santos, 9 km (by road) W of Mairana, along dirt road from Mairana to Alto de Mairana.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534910' target='other'> <mi>dwc_moreinfo</mi></a>","NY00309713","Magnoliophyta","Myrtales","Sw.",NA,NA,"M. H. Nee","-64.02","-18.13","1775","1775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","885352","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","S. A. Mori","17404","1984","12","16","South America","Brazil","Amapá","Macapá","Parque Florestal da Fazendinha, road from Macapá to Fazendinha, 8 km S of Macapá.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989152' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885352","Magnoliophyta","Myrtales","Sw.",NA,"NY00885352_01",NA,"-51.08","-0.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-09-27 02:55:00-03","NY","NYBG","617028","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","V. Zak","2697","1987","09","03","South America","Ecuador","Bolívar",NA,"Carretera Chillanes-Tiquibuso; En el sector de San José de Guayabal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534935' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617028","Magnoliophyta","Myrtales",NA,NA,NA,"B. K. Holst","-79.08","-1.92","2100","2100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","309906","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","M. H. Nee","49876","1998","06","26","South America","Bolivia","Tarija","Burnet O'Connor","20 km SSE (by air) of Entre Ríos, on road from Comunidad El Puesto to Chiquiacá, slope and top of ridge.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=344023' target='other'> <mi>dwc_moreinfo</mi></a>","NY00309906","Magnoliophyta","Myrtales","Sw.",NA,NA,"M. H. Nee","-64.12","-21.67","1700","1750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","617011","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L. A. Mattos Silva","320","1979","03","15","South America","Brazil","Bahia","Ilhéus","Ramal que liga o Pov. de Japu à Rodovia Ilhéus/Buerarema, 2 km antes da Rodovia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534921' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617011","Magnoliophyta","Myrtales","Sw.",NA,"NY00617011_01","L. R. Landrum","-39.0492","-14.7892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00917810","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","G. T. Prance","26290","1979","06","21","South America","Brazil","Mato Grosso",NA,"Fazenda Caceres","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993912' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917810","Magnoliophyta","Myrtales","Sw.",NA,"NY00917810_01","L. R. Landrum","-56.83","-19.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00917829","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","H. S. Irwin","12667","1966","02","12","South America","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 15 km W. of Alto Paraíso de Goiás (formerly Veadeiros)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993888' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917829","Magnoliophyta","Myrtales","Sw.",NA,"NY00917829_01","L. R. Landrum","-47.65562","-14.1167","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01538658","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","N. A. Rosa","1490","1977","02","15","South America","Brazil","Roraima",NA,"Margem da estrada Boa Vista Caracaraí.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806851' target='other'> <mi>dwc_moreinfo</mi></a>","NY01538658","Magnoliophyta","Myrtales","Sw.",NA,"NY01538658_01","C. E. B. Proença",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","617025","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L. R. Landrum","5695","1987","12","09","South America","Argentina","Corrientes","General Paz","Arroyo Sta. Isabel at ruta 12 E of Itá Ibaté","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534952' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617025","Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-57.246077","-27.502171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01538662","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","G. H. H. Tate","51","1927","09","08","South America","Brazil",NA,NA,"Mount Roraima and vicinity.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806859' target='other'> <mi>dwc_moreinfo</mi></a>","NY01538662","Magnoliophyta","Myrtales","Sw.",NA,"NY01538662_01","L. R. Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00980673","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","G. Pedralli","3358","1990","05","29","South America","Brazil","Tocantins","Bom Jesus do Tocantins","A 5 km Sul de Ponte Alta em direçao a Taguatinga.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1095356' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980673","Magnoliophyta","Myrtales","Sw.",NA,"NY00980673_01","L. R. Landrum","-46.45","-12.13","530","530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00917815","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","M. C. de Assis","CFCR11441","1987","11","03","South America","Brazil","Minas Gerais","Grão Mogol","Montanha á esquerda do riacho Ribeirao. Trilha da Tropa","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993935' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917815","Magnoliophyta","Myrtales","Sw.",NA,"NY00917815_01","M. L. Kawasaki","-42.92","-16.5417","1000","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","01538659","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","N. A. Rosa","4307","1982","05","05","South America","Brazil","Amapá",NA,"a 10 km de Macapá, margem da rodovia Macapá-Santana.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806853' target='other'> <mi>dwc_moreinfo</mi></a>","NY01538659","Magnoliophyta","Myrtales","Sw.",NA,"NY01538659_01","C. E. B. Proença",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
