"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"88","2019-03-22 12:20:17-03","IPA","IPA","64177","S","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnizl.) Cuatrec.","Hatschbach, G.","Silva, J.M.; Abel, L.M.; Abel, L.M.","2000","02","21","Brasil","Paraná","Adrianópolis","Fazenda Primavera","-48.9911003112793","-24.6571998596191",NA,NA,"Árvore 15m; flor alva.; Floresta Atlântica.","IPA0064177",NA,NA,"3164","Southern America",NA,NA,NA,NA,"Plantae",NA,"compacta","49901","auto","2000",NA,NA,NA,NA,NA,NA,NA
"89","2019-08-27 13:30:47-03","IAP","PACA-AGP","115726","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Sobral, M.","Verdi, M.","2009","12","02","Brasil","SC","Morro da Fumaça","Estação Cocal","-49.232222","-28.619167","49°13'56,00W","28°37'09,00S","florística IFFSC 51 (arbórea); estádio suces: avançado; fruto: amarelo Habitat: floresta ombrófila densa, interior do fragmento Hábito: arbórea","PACA115726",NA,NA,"3332",NA,NA,NA,"50","50","Magnoliophyta","Linales",NA,NA,NA,"2010","01","25","Magnoliatae",NA,NA,NA,NA
"90","2019-10-07 15:25:05-03","IAP","PACA-AGP","58113","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta subsp. compacta","(Schnizl.) Cuatrec.","L. C. Giordano","Reitz, R.","1954","03","18","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"HBR 8841. A var. da ssp acima é compacta. Habitat: in silva Fenofase: flor","PACA058113",NA,NA,"1744",NA,NA,NA,NA,NA,"Magnoliophyta","Linales","subsp. compacta","27253","auto","1995","11","13","Magnoliatae",NA,NA,NA,NA
"91","2019-10-07 15:25:05-03","IAP","PACA-AGP","58116","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta subsp. compacta","(Schnizl.) Cuatrec.","L. C. Giordano","Reitz, R.","1954","05","14","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"HBR 8849. A var. da ssp acima é compacta. Habitat: in silva Fenofase: fruto","PACA058116",NA,NA,"1836",NA,NA,NA,NA,NA,"Magnoliophyta","Linales","subsp. compacta","27253","auto","1995","11","13","Magnoliatae",NA,NA,NA,NA
"92","2019-10-07 15:25:05-03","IAP","PACA-AGP","65121","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta subsp. compacta","(Schnizl.) Cuatrec.","L. C. Giordano","R. M. Klein","1955","03","17","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"HBR 9644. A var. da ssp acima é compacta. Habitat: na mata Ecossistema: Mata Atlântica","PACA065121",NA,NA,"9644",NA,NA,NA,NA,NA,"Magnoliophyta","Linales","subsp. compacta","27253","auto","1995","11","13","Magnoliatae",NA,NA,NA,NA
"93","2019-08-27 13:30:47-03","IAP","PACA-AGP","55589.1","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","L. C. Giordano","Reitz, R.","1950","02","23","Brasil","SC","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,"HBR 5113; det. (L. B. Smith 1952): Vantanea contracta Urb.; (L.C. Giordano): var. compacta/ssp. compacta Habitat: in silva Fenofase: flor","PACA055589-1",NA,NA,"3353",NA,NA,NA,NA,NA,"Magnoliophyta","Linales",NA,"19684","auto","1995","11","13","Magnoliatae",NA,NA,NA,NA
"94","2019-10-07 15:25:05-03","IAP","PACA-AGP","58464","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta subsp. compacta","(Schnizl.) Cuatrec.","L. C. Giordano","R. M. Klein","1950","02","23","Brasil","SC","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"HBR 4561. A var. da ssp acima é compacta. Habitat: in silva Fenofase: flor","PACA058464",NA,NA,"117",NA,NA,NA,NA,NA,"Magnoliophyta","Linales","subsp. compacta","19684","auto","1995","11","13","Magnoliatae",NA,NA,NA,NA
"95","2019-10-07 15:25:05-03","IAP","PACA-AGP","67536","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta subsp. compacta","(Schnizl.) Cuatrec.","L.C. Giordano","R. M. Klein","1967","04","18","Brasil","SC","Florianópolis","Morro do Ribeirao","-48.5491981506348","-27.596700668335",NA,NA,"Herb. FLOR 1497. A var. da ssp. acima é compacta. Hábito: árvore Ecossistema: Mata Atlântica","PACA067536",NA,NA,"7345",NA,NA,NA,NA,NA,"Magnoliophyta","Linales","subsp. compacta","27000","auto","1995","11","13","Magnoliatae",NA,NA,NA,NA
"96","2019-10-07 15:25:05-03","IAP","PACA-AGP","58115","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta subsp. compacta","(Schnizl.) Cuatrec.","L. C. Giordano","Reitz, R.","1954","03","01","Brasil","SC","Ibirama","Horto Florestal","-49.5177993774414","-27.0569000244141",NA,NA,"HBR 8848. A var. da ssp. acima é compacta. Habitat: in silva Fenofase: flor","PACA058115",NA,NA,"1589",NA,NA,NA,NA,NA,"Magnoliophyta","Linales","subsp. compacta","18533","auto","1995","11","13","Magnoliatae",NA,NA,NA,NA
"97","2019-10-07 15:25:05-03","IAP","PACA-AGP","65122","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta subsp. compacta","(Schnizl.) Cuatrec.","L. C. Giordano","R. M. Klein","1955","10","07","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"HBR 9643. A var. da ssp. acima é compacta. Habitat: na mata Ecossistema: Mata Atlântica","PACA065122",NA,NA,"1650",NA,NA,NA,NA,NA,"Magnoliophyta","Linales","subsp. compacta","27253","auto","1995","11","13","Magnoliatae",NA,NA,NA,NA
"98","2019-10-07 15:25:05-03","IAP","PACA-AGP","65120","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta subsp. compacta","(Schnizl.) Cuatrec.","L. C. Giordano","R. M. Klein","1955","03","31","Brasil","SC","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,"HBR 9645. A var. da ssp acima é compacta. Habitat: na mata Ecossistema: Mata Atlântica","PACA065120",NA,NA,"1244",NA,NA,NA,NA,NA,"Magnoliophyta","Linales","subsp. compacta","27253","auto","1995","11","13","Magnoliatae",NA,NA,NA,NA
"99","2019-10-07 15:25:05-03","IAP","PACA-AGP","65198","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta subsp. compacta","(Schnizl.) Cuatrec.","L. C. Giordano","Reitz, R.","1956","04","05","Brasil","SC","Palhoça","Piloes","-48.6678009033203","-27.645299911499",NA,NA,"HBR 24532. A var. da ssp. acima é compacta. Habitat: na mata Ecossistema: Mata Atlântica","PACA065198",NA,NA,"3024",NA,NA,NA,NA,NA,"Magnoliophyta","Linales","subsp. compacta","31105","auto","1995","11","13","Magnoliatae",NA,NA,NA,NA
"100","2021-03-24 17:09:13-03","UFES","SAMES","2736","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Cadorin,T.J.","Cadorin,T.J.; Grosch,B.;Zimmermann,R.;Lopes,C.P.","2010","03","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal Lagoa do Peri. NULL.","-48.5491981506348","-27.596700668335",NA,NA,"Coleta extra IFFSC; Floresta Ombrófila Densa; estádio suces.: primário; cor/flor: creme.","SAMES02736",NA,NA,"1640",NA,NA,NA,"317","317",NA,NA,NA,"27000","auto","2010","03","30",NA,NA,NA,NA,NA
"101","2019-11-21 14:37:29-03","UFJF","CESJ","58732","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","D.S. Pifano","C.N. Silva; L. Menini Neto","2011","11","09","Brasil","Minas Gerais","Juiz de Fora","Jardim Botânico da UFJF - Mata do Krambeck, Borda de mata.","-43.3502998352051","-21.7642002105713",NA,NA,"Borda de mata. Árvore, ca. de 6m de alt., frutos compridos alaranjados.","CESJ058732",NA,NA,"138","América do Sul",NA,NA,NA,NA,"Angiosperma",NA,NA,"36144","auto","2011","12","02",NA,NA,NA,NA,NA
"102","2021-03-01 16:31:50-03","UNICAMP","UEC","160315","S","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Marchiori, NM","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","2011","01","06","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual.","-45.945278","-23.330333","-45.945278","-23.330333","Material vegetativo. Cerca de 8,5m de altura e 1 individuo distribuído em ilha.; Floresta Ombrófila Densa Montana.","UEC039497","UEC039497",NA,"167",NA,NA,NA,"999","999","Magnoliopsida",NA,NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:31:50-03","UNICAMP","UEC","64193","S","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta grandiflora","(Urb.) Cuatrec.",NA,"Correia, CMB","1989","06","25","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municial de Macaé de Cima Picada para Pedra Bicuda.","-42.05","-22","-42.05","-22","Árvore, folhas concolores, frutos maduros de cor verde, estames muitos e persistentes no fruto.; Matas remanescentes de Floresta Tropical.","UEC068810","UEC068810",NA,"32",NA,NA,NA,"1300","1300","Magnoliopsida",NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:31:50-03","UNICAMP","UEC","41609","S","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Harley, RM","Harley, RM","1977","03","03","Brazil","Bahia","Utinga","Summit of Morro do Chapeu, ca. 8km. S.W. of the town of Morro do Chapeu to the West of the road to Utinga. Sandstone rocks with open sands in flatter areas. Open scrub in exposed sites with scattered low woodland in shelter of rocks.","-41.2","-11.583333","-41.2","-11.583333","Tree to 6m. Trunk 15cm. in diameter. Leaves coriaceous, glossy dark green above, pale green beneath. Sepals green. Petals cream, spreading. Anthers pale yellow with white filaments. Young fruit green.","UEC068807","UEC068807",NA,"19327",NA,NA,NA,"1000","1000","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:31:50-03","UNICAMP","UEC","200455","S","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta",NA,"Tamashiro, JY; Pereira, LS","Pereira, LS; Belinello, R; Padgurschi, MCG","2009","10","27","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","-45.183333","-23.4","Parcela N - Projeto Biota-FAPESP. Árvore com 5 metros de altura. Frequência da espécie na parcela: n=2; Mata Atlântica","UEC158023","UEC158023",NA,"N1131",NA,NA,NA,"990","1045","Magnoliopsida",NA,"compacta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:31:50-03","UNICAMP","UEC","149911","S","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Urbanetz, C","Urbanetz, C","2004","04","27","Brazil","São Paulo","Cananéia","Fazenda Folha Larga Km 31 da rodovia SP-226.","-47.931944","-24.885278","-47.931944","-24.885278","Árvore de 30m. Frutos carnosos laranja.","UEC068803","UEC068803",NA,"381",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:31:50-03","UNICAMP","UEC","149921","S","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Urbanetz, C","Urbanetz, C","2003","10","29","Brazil","São Paulo","Cananéia","Fazenda Folha Larga Km 31 da rodovia SP-226.","-47.931944","-24.885278","-47.931944","-24.885278","Árvore de 35m. Frutos carnosos laranja.","UEC068806","UEC068806",NA,"190",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:31:50-03","UNICAMP","UEC","40414","S","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Irwin, HS; Harley, RM; Smith, GL","1971","02","25","Brazil","Bahia","Serra da Agua de Rega","24 km N. of Seabra.",NA,NA,NA,NA,"Tree ca. 4m x 8cm. Corolla and stamens cream.","UEC068805","UEC068805",NA,"31059",NA,NA,NA,"1000","1000","Magnoliopsida",NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:31:50-03","UNICAMP","UEC","63531","S","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Hatschbach, G","Hatschbach, G; Silva, JM","1991","01","23","Brazil","Paraná","Guaraqueçaba","Rio Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"Árvore 12m, flor creme. Mata pluvial da planície litorânea.","UEC068808","UEC068808",NA,"54916",NA,NA,NA,"3","5","Magnoliopsida",NA,NA,"37295","auto","1991",NA,NA,NA,NA,NA,NA,NA
"110","2019-11-06 09:55:48-03","UFOP","OUPR","17619","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Damazio, L.B.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Morro de São Sebastião","-43.5080986022949","-20.2875003814697",NA,NA,"Ex Herb. Escola de Minas n. 1119",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-06 09:55:48-03","UFOP","OUPR","17618","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Damazio, L.B.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Morro de São Sebastião","-43.5080986022949","-20.2875003814697",NA,NA,"Arbusto, flores pálidas. Cerrado",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-06 09:55:48-03","UFOP","OUPR","17617","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Damazio, L.B.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Morro de São Sebastião","-43.5080986022949","-20.2875003814697",NA,NA,"Ex Herb. Escola de Minas n. 1066",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-10-14 10:01:54-03","FURB","FURB","18918","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Sobral, M","Verdi, M.; Tomazi, A.L. & Klemz, G.","2009","12","02","Brasil","Santa Catarina","Morro da Fumaça","Estação Cocal.","-49.2322223","-28.6191667","-49.2322223","-28.6191667","Florística IFFSC 51 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; Fruto amarelos;","FURB26268","FURB26268",NA,"3332",NA,NA,NA,"50","50",NA,NA,NA,NA,NA,"2010","01","25",NA,NA,NA,NA,NA
"114","2020-10-14 10:01:54-03","FURB","FURB","21792","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Stival-Santos, A","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch.","-48.87","-27.63","-48.8700000","-27.6300000","Florística IFFSC 316 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: arbórea; flor branca amarelada","FURB01903","FURB01903",NA,"1838",NA,NA,NA,"413","413",NA,NA,NA,NA,NA,"2010","03","23",NA,NA,NA,NA,NA
"115","2020-10-14 10:01:54-03","FURB","FURB","22141","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Verdi, M","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","03","17","Brasil","Santa Catarina","Imaruí","Forquilha da Aratingaúba / Parque Estadual da Serra do Tabuleiro.","-48.8702778","-28.1694445","-48.8702778","-28.1694445","Florística IFFSC 148 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea; Fruto laranja;","FURB26269","FURB26269",NA,"4077",NA,NA,NA,"604","604",NA,NA,NA,NA,NA,"2010","03","17",NA,NA,NA,NA,NA
"116","2020-10-14 10:01:54-03","FURB","FURB","22392","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Cadorin, TJ","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","03","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal da Lagoa do Peri.","-48.535","-27.7241667","-48.5350000","-27.7241667","Coleta Extra IFFSC Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: flor creme","FURB26266","FURB26266",NA,"1640",NA,NA,NA,"317","317",NA,NA,NA,NA,NA,"2010","03","30",NA,NA,NA,NA,NA
"117","2020-10-14 10:01:54-03","FURB","FURB","23471","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Cadorin, TJ","Cadorin, T.J.; Oliveira, C.P.L. & Boing, E.","2010","03","30","Brasil","Santa Catarina","Biguaçu",NA,"-48.78","-27.36","-48.7800000","-27.3600000",NA,"FURB26267","FURB26267",NA,"1787",NA,NA,NA,"440","440",NA,NA,NA,NA,NA,"2010","03","30",NA,NA,NA,NA,NA
"118","2020-10-14 10:01:54-03","FURB","FURB","62408","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Kassner-Filho, A.","Kassner-Filho, A.; Medeiros, A.S.","2019","01","09","Brasil","Santa Catarina","Balneário Camboriú","Rua Bento Cunha.","-48.5936111","-27.0047222","-48.5936111","-27.0047222","botão floral Habitat: interior do fragmento Habito: arbórea","FURB62408","FURB62408",NA,"4446",NA,NA,NA,"161","161",NA,NA,NA,NA,NA,"2019","01","09",NA,NA,NA,NA,NA
"119","2021-03-16 17:53:20-03","UCS","HUCS","46174","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Verdi, M.","Verdi, M.","2010","03","17","Brasil","Santa Catarina","Imaruí","Forquilha da Aratingaúba / Parque Estadual da Serra do Tabuleiro.","-48.870278","-28.169444","-48.870278","-28.169444","Florística IFFSC 148 (Arbórea)",NA,NA,NA,"4077",NA,NA,NA,"60","60","Angiospermae","Malpighiales",NA,NA,NA,"2010","03","17",NA,NA,NA,NA,NA
"120","2021-03-16 17:53:20-03","UCS","HUCS","16802","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Hatschbach, G.","Silva, J.M.","2000","02","21","Brasil","Paraná","Adrianópolis","Fazenda Primavera","-48.9911003112793","-24.6571998596191",NA,NA,"Floresta Atlântica",NA,NA,NA,"3164",NA,NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,"49901","auto","2000",NA,NA,NA,NA,NA,NA,NA
"121","2021-03-16 17:53:20-03","UCS","HUCS","42058","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Cadorin, T.J.","Cadorin, T.J.","2010","03","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal da Lagoa Peri","-48.5491981506348","-27.596700668335",NA,NA,"FOD",NA,NA,NA,"1640",NA,NA,NA,"317","317","Angiospermae","Malpighiales",NA,"27000","auto","2010","03","30",NA,NA,NA,NA,NA
"122","2019-08-16 08:39:36-03","UTFPR","HCF","19844","S","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"V. Ariati","2013","02","11","Brasil","SC","Garuva",NA,"-48.8549995422363","-26.0266990661621",NA,NA,"Floresta Ombrófila Densa.",NA,NA,NA,"855",NA,NA,NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2013-04-01 09:20:17-03","IPT","BCTW","789","S","Plantae",NA,"Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Nacional das Fontes do Ipiranga (PEFI)","-46.63","-23.54",NA,NA,"Classificação Original: Vantanea compacta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"124","2013-04-01 09:20:17-03","IPT","BCTW","2697","S","Plantae",NA,"Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Estação Engenheiro Evangelista de Souza","-46.63","-23.54",NA,NA,"Classificação Original: Vantanea compacta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"125","2013-04-01 09:20:17-03","IPT","BCTW","790","S","Plantae",NA,"Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Classificação Original: Vantanea compacta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"126","2020-12-14 16:07:23-03","UFC","EAC","30641","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnizl.) Cuatrec.","Hatschbach, G.","Silva, J.M.; Abe, L.M.","2000","02","21","Brasil","Paraná","Adrianópolis","Fazenda Primavera","-48.9911003112793","-24.6571998596191",NA,NA,"Árvore de 15m, flor alva.; Floresta atlântica","EAC0030641","EAC0030641",NA,"s.n.","Southern America",NA,NA,NA,NA,"Dicotyledon",NA,"compacta","49901","auto","2000",NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:29:26-03","MBM","MBM","397541","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnitzl.) Cuatrec.",NA,"Augusto-Silva, M.","2012","11","20","Brazil","Santa Catarina","Garuva","Resgate de flora LT 230 kv Joinville Norte - Curitiba C2","-48.874592","-26.025092","-48.874592","-26.025092","Floresta Ombrófila Densa.","MBM397541","MBM397541",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:29:26-03","MBM","MBM","410355","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnitzl.) Cuatrec.","Stival-Santos, A.","Stival-Santos, A.; Legal, E.; Silveira, S.; Legal, E.; Silveira, S.","2010","02","20","Brazil","Santa Catarina","Águas Mornas","Conto do Schutch","-48.87","-27.63","-48.87","-27.63","Arbórea; flor branca amarelada; Floresta Ombrófila Densa; estágio avançado; entorno do fragmento","MBM410355","MBM410355",NA,"1838","Southern America",NA,NA,"413","413",NA,NA,NA,NA,NA,"2010","03","23",NA,NA,NA,NA,NA
"129","2020-12-21 16:29:26-03","MBM","MBM","388148","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnitzl.) Cuatrec.","Brotto, M.L.","Bonaldi, R.A.","2012","10","10","Brazil","Santa Catarina","Garuva","Linha de transmissão elétrica","-48.8549995422363","-26.0266990661621",NA,NA,"Árvore, 13m de altura.; Floresta Ombrófila Densa Submontana.","MBM388148","MBM388148",NA,"547","Southern America",NA,NA,NA,NA,NA,NA,NA,"22441","auto","2014","03","07",NA,NA,NA,NA,NA
"130","2020-12-21 16:29:26-03","MBM","MBM","251607","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnitzl.) Cuatrec.","Hatschbach, G.","Silva, J.M.; Abe, L.M.; Abe, L.M.","2000","02","21","Brazil","Paraná","Adrianópolis","Fazenda Primavera","-48.9911003112793","-24.6571998596191",NA,NA,NA,"MBM251607","MBM251607",NA,"3164","Southern America",NA,NA,NA,NA,NA,NA,"compacta","49901","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:29:26-03","MBM","MBM","3220","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnitzl.) Cuatrec.","Hatschbach, G.","Hatschbach, G.","1967","06","02","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM003220","MBM003220",NA,"16515","Southern America",NA,NA,NA,NA,NA,NA,"compacta","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:29:26-03","MBM","MBM","10103","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnitzl.) Cuatrec.","Hatschbach, G.","Hatschbach, G.","1969","03","25","Brazil","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM010103","MBM010103",NA,"21270","Southern America",NA,NA,NA,NA,NA,NA,"compacta","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:29:26-03","MBM","MBM","209226","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnitzl.) Cuatrec.","Reitz, R.","Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,"MBM209226",NA,NA,"2544","Southern America",NA,NA,NA,NA,NA,NA,"compacta","31105","auto",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:29:26-03","MBM","MBM","232099","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnitzl.) Cuatrec.","Nascimento, W.","Hatschbach, G.; Silva, J.M.; Ferreira, L.F.; Silva, J.M.; Ferreira, L.F.",NA,NA,NA,"Brazil","Bahia","Olivença","Mamão",NA,NA,NA,NA,NA,"MBM232099","MBM232099",NA,"68608","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
