"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"95","2020-05-29 15:48:18-03","UNICAMP","UEC","8657","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Rudd, V","Irwin, HS; Maxwell, H; Wasshausen, DC","1968","03","23","Brazil","Goiás","Paraíso","ca. 27 km S of Paraíso.",NA,NA,NA,NA,NA,NA,"folha, Tree ca. 10m x 20 cm. Fruit ark ferrugineous-brown, seeds red and black. Gallery forest.","UEC195608","UEC195608","Magnoliopsida",NA,"21633",NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA
"96","2019-08-20 10:14:33-03","UNICAMP","UEC","8657","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Rudd, V","Irwin, HS; Maxwell, H","1968","03","23","Brazil","Goiás","Paraíso","Ca. 27 Km S of Paraíso, Gallery forest.",NA,NA,NA,NA,"600","600","Tree ca. 10m x 20cm. Fruit dark ferrugineous-brown; seeds red and black.",NA,NA,"Magnoliopsida",NA,"21633",NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA
"97","2019-10-21 10:58:31-03","UNICAMP","UEC","88444","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima, HC","Bernacci, LC; et al.","1995","09","05","Brazil","São Paulo","Núbia","Fazenda Oroitê (Suiços), floresta em esp",NA,NA,NA,NA,NA,NA,"folha, Árvore ca. 8m alt., frutos deiscentes, sementes rubro-negras.","UEC044671","UEC044671","Magnoliopsida",NA,"2020",NA,NA,NA,NA,NA,"2001","02",NA,NA,NA,NA,NA,NA
"98","2021-03-01 16:31:07-03","UNICAMP","UEC","179092","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Meireles, JE","Heringer, EP; Eiten, G","1974","12",NA,"Brazil","Goiás","Caldas Novas","at headwaiers of the creek, Rio Quente, at the otel , Pousada do Rio Quente, at foot of west slope of the Serra de Caldas (a flat-topped Batholithio dome), 13km due WSW of city of Caldas Novas. 17º 48'S , 48º 45' W.","-48.625","-17.74169921875",NA,NA,NA,NA,"Remnant foresttree 10m tall, trunk ca.30cm d.b.h. Seeds ripe, red e black.; Gallery forest around hot water swimming pools. The forest now consists onlyof scattered remnant original trees, only, the ground layer having been made into a","UEC099366","UEC099366","Magnoliopsida",NA,"14249",NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-10-21 10:58:31-03","UNICAMP","UEC","113341","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima, HC","Salino, A","1998","12","16","Brazil","Minas Gerais","Conceição das Alagoas","Usina Hidrelétrica de Volta Grande. Rese","-48.3883018493652","-19.9146995544434",NA,NA,NA,NA,"fruto, Árvore com 7m de altura, folhas subcoriáceas e frutos maduros marrom, sementes bicolores.","UEC106043","UEC106043","Magnoliopsida",NA,"s.n.",NA,NA,NA,"29208","auto","2001","02",NA,NA,NA,NA,NA,NA
"100","2020-05-29 15:48:18-03","UNICAMP","UEC","59802","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Schiavini","1989","11","11","Brazil","Minas Gerais","Uberlândia","Estação Ecológica do Panga.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"flor, Árvore ca. 7m de altura, flores lilás.","UEC195606","UEC195606","Magnoliopsida",NA,"381",NA,NA,NA,"58223","auto","1989","11",NA,NA,NA,NA,NA,NA
"101","2020-05-29 15:48:18-03","UNICAMP","UEC","59374","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Araújo, GM","1989","10","07","Brazil","Minas Gerais","Uberlândia","Fazenda Experimental do Glória.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"folha, Árvore de 3,5m de altura. Mata Mesófila Semidecídua.","UEC195607","UEC195607","Magnoliopsida",NA,"713",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-10-21 10:58:31-03","UNICAMP","UEC","91459","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima, HC","Rodrigues, EMA","1995","09","25","Brazil","São Paulo","Jaboticabal","Fazenda Santa Izabel, margem esquerda do","-48.3199996948242","-21.25",NA,NA,NA,NA,"fruto, Árvore 7m de alt., com frutos, em solo inundável. Nome vulgar: olho de cabra.","UEC044670","UEC044670","Magnoliopsida",NA,"341",NA,NA,NA,"22420","auto","2001","02",NA,NA,NA,NA,NA,NA
"103","2019-10-21 10:58:31-03","UNICAMP","UEC","84404","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima, HC","Kuhlmann, M","1947","11","21","Brazil","São Paulo","Ribeirão Preto","Margem do Rio Pardo.","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,"fruto","UEC044669","UEC044669","Magnoliopsida",NA,"1640",NA,NA,NA,"24390","auto","2001",NA,NA,NA,NA,NA,NA,NA
"104","2019-11-19 14:08:07-03","UFRPE","PEUFR","717","PreservedSpecimen","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.","H.C. de Lima","A. Lima","1958","04","25","Brasil","Mato Grosso",NA,"Margem do Rio das Mortes, acima de Xavantina",NA,NA,NA,NA,NA,NA,"Árvore ca. 8-10 m de alt.; sementes vermelhas e negro","PEUFR000717",NA,NA,NA,"3095",NA,NA,NA,NA,NA,"1998","08",NA,NA,NA,NA,NA,NA
"105","2019-11-19 14:08:07-03","UFRPE","PEUFR","14490","PreservedSpecimen","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.","D. Cardoso","M.T. Monteiro","1972","04","22","Brasil","Bahia","Belmonte","Fazenda Brejinho","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"Frutos ovais, escuros e macios","PEUFR014490",NA,NA,NA,"23652",NA,NA,NA,"71281","auto","2008","01",NA,NA,NA,NA,NA,NA
"106","2019-11-19 14:08:07-03","UFRPE","PEUFR","4062","PreservedSpecimen","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.","D. de Andrade-Lima","D. de Andrade-Lima; F. de A. Carvalho; P.F. de Araújo","1971","12",NA,"Brasil","Ceará","Crato","Na encosta da Serra do Araripe, no nível das fontes","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"Árvore ca. 10 m de alt.; folhas verdes com pecíolo e raque ferrugíneo-claro; sementes vermelhos negro","PEUFR004062",NA,NA,NA,NA,NA,NA,NA,"30071","auto","1975","02","24",NA,NA,NA,NA,NA
"107","2019-11-06 09:55:37-03","UFOP","OUPR","7705","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima, H.C.","Roschel, M.B.","1995","07","21","Brasil","Minas Gerais","Ouro Preto","Chapada, Caminho para Santa Rita.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Árvora ~7m. Folhas alternas; frutos castanhos, tomentosos. Mata secundária, na orla.",NA,NA,NA,NA,"s.n.",NA,NA,NA,"44599","auto","2009","05","28",NA,NA,NA,NA,NA
"108","2019-06-27 10:25:12-03","UFES","VIES","12637","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Salvador, J do LG","Salvador, J do LG; Machado, C.; Silva, J.A. & Silva, D.V.","1998","06","19","Brasil","Mato Grosso do Sul","Anaurilândia","Fazendas Beira Rio, Paraná e Bacuri.","-52.7178001403809","-22.1875",NA,NA,NA,NA,NA,"VIES012637","VIES012637",NA,NA,"67",NA,NA,NA,"52338","auto","1998",NA,NA,NA,NA,NA,NA,NA
"109","2019-08-16 08:39:30-03","UTFPR","HCF","14735","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","E. Barboza","M.G. Caxambu","2014","06","21","Brasil","RO","Cabixi","Fazenda Félix de Lima. Influência Rio","-60.720528","-13.661139","60°43'13,9 W","13°39'40,1 S","184","184","árvore ca. 5 m, heliófita, com casca gretada. Frutos maduros castanhos. Em meio a pastagem.",NA,NA,NA,NA,"5426",NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"110","2019-08-16 08:39:30-03","UTFPR","HCF","11842","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","E. Barboza","I.M. Santos","2013","03","29","Brasil","SP","Avanhandava","Fazenda Santa Terezinha, em direção ao","-49.9500007629395","-21.4599990844727",NA,NA,NA,NA,"árvore ca. 6 m, semi-ciófila. Frutos imaturos de cor marrom.",NA,NA,NA,NA,NA,NA,NA,NA,"19377","auto","2015",NA,NA,NA,NA,NA,NA,NA
"111","2020-06-29 09:30:28-03","UFRRJ","RBR","46088","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","H.C. Lima","D.P. Leonarczyk","2015","10","30","Brasil","Rio de Janeiro","Vassouras","Bairro Morro Azul. Solo marrom e profundo em estrato médio da paisagem. APA Guandu","-43.559722","-22.499722","43º33'35''W","22º29'59''S","665","665",NA,"RBR00046088",NA,NA,NA,"s/n",NA,NA,NA,NA,NA,"2018","05","09",NA,NA,NA,NA,NA
"112","2020-06-29 09:30:28-03","UFRRJ","RBR","46090","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","H.C. Lima","D.P. Leonarczyk","2015","10","30","Brasil","Rio de Janeiro","Vassouras","Bairro Morro Azul. Solo marrom e profundo em estrato médio da paisagem. APA Guandu","-43.559722","-22.499722","43º33'35''W","22º29'59''S","665","665",NA,"RBR00046090",NA,NA,NA,"s/n",NA,NA,NA,NA,NA,"2018","05","09",NA,NA,NA,NA,NA
"113","2020-06-29 09:30:28-03","UFRRJ","RBR","46209","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","H.C. Lima","H.C. Lima; P.F.F.P. Rodrigues, A.Q. Lobão, F.F. Negreiros, L.B. Nascimento, A.F.N. Brand, M. Iguatemy, R.P.N. Albuquerque, B.F. Borja","2018","08","07","Brasil","Rio de Janeiro","Nova Iguaçu","Tinguá, Boa Esperança, ORBEL II, Módulo PPBio Mata Atlântica, Parcela 1. Floresta de encosta. Tinguá, Boa Esperança, ORBEL II, Módulo PPBio Mata Atlântica, Parcela 1. Floresta de encosta.","-43.3975","-22.568056","43º23'51''W","22º34'5''S","266","266",NA,"RBR00046209",NA,NA,NA,"8713",NA,NA,NA,NA,NA,"2018","08",NA,NA,NA,NA,NA,NA
"114","2020-06-29 09:30:41-03","UFRRJ","RBR","26387","S","Plantae","Leguminosae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","H.C. Lima","P.R.C. Farag","1995","11","14","Brasil","Rio de Janeiro","Nova Iguaçu","Catanudo, picada para Serra do Beco.","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026387","RBR00026387",NA,NA,"159",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-06-29 09:30:28-03","UFRRJ","RBR","46091","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","H.C. Lima","D.P. Leonarczyk","2015","10","26","Brasil","Rio de Janeiro","Rio de Janeiro","Solo com afloramento rochoso e substrato médio da paisagem.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00046091",NA,NA,NA,"s/n",NA,NA,NA,"57442","auto","2018","05","09",NA,NA,NA,NA,NA
"116","2021-03-04 11:33:24-03","UFRRJ","RBR","751871","S","Plantae","Leguminosae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","H.C. de Lima","Haroldo C. de Lima; S. J. Silva Neto.","2017","11","03","Brasil","Rio de Janeiro","Nova Iguaçu","Tinguá, Estrada para Serra Velha, ca 200 metros após Reunião.","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00751871",NA,NA,NA,"8575",NA,NA,NA,"25743","auto","2017","11",NA,NA,NA,NA,NA,NA
"117","2021-03-21 19:35:44-03","UFC","EAC","31580","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Fernandes, A.; et al.","Lima-Verde, L.W.; et al.","2000","03","30","Brasil","Ceará","Barbalha","Trilha para a localidade Cocôs.","-39.283333","-7.383333","-39.283333","-7.383333",NA,NA,"Árvore;&nf;Ocasional.. Flor Castanho dourado.; Mata úmida de encosta","EAC0031580","EAC0031580","Dicotyledon",NA,"s.n.","Southern America",NA,NA,NA,NA,"2000","03","30",NA,NA,NA,NA,NA
"118","2021-03-21 19:35:44-03","UFC","EAC","33186","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Fonseca, M.L.","Fonseca, M.L.; et al.","2002","11","28","Brasil","Goiás","Pirenópolis","Entrada para a reserva Flor das Águas.","-48.982778","-15.819167","-48.982778","-15.819167",NA,NA,"Solo argiloso, úmido;Relevo pouco ondulado;Vegetação local aterado próximo a rego d'água;Árvore heliófita ca. 11m e 0,35m DAP;Folhas discolores subcoriáceas;Frutos imaturos pilosos; Cerrado","EAC0033186","EAC0033186_1 EAC0033186_2","Dicotyledon",NA,"3860","Southern America",NA,NA,NA,NA,"2003","02",NA,NA,NA,NA,NA,NA
"119","2021-03-21 19:35:44-03","UFC","EAC","34954","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Nunes, E.","Costa, R.C.","2003","06","19","Brasil","Ceará","Crateús","Serra das Almas.","-40.6775016784668","-5.1783299446106",NA,NA,NA,NA,"Árvore;Fanerófito..; Mata seca","EAC0034954","EAC0034954","Dicotyledon",NA,"417Probio","Southern America",NA,NA,"43216","auto","2004","10",NA,NA,NA,NA,NA,NA
"120","2021-03-21 19:35:44-03","UFC","EAC","47000","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Castro, A.S.F.","Ferreira, R.G.","2010","05","10","Brasil","Ceará","São Gonçalo do Amarante","Área da Companhia Siderúrgica do Pecém-CSP, Substrato areia-quartzosa sujeita a alagamento","-38.9682998657227","-3.6072199344635",NA,NA,NA,NA,"Fruto marrom; Tabuleiro litorâneo","EAC0047000","EAC0047000","Dicotyledon",NA,"111","Southern America",NA,NA,"39107","auto","2010","05","21",NA,NA,NA,NA,NA
"121","2021-03-21 19:35:44-03","UFC","EAC","48185","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Castro, A.S.F.","Castro, A.S.F.","2010","11","10","Brasil","Ceará","São Gonçalo do Amarante","Próx. à CSP, mata de baixio, Substrato arenoso","-38.9682998657227","-3.6072199344635",NA,NA,NA,NA,"Árvore, frutificação abundante, semente vermelha; Tabuleiro litorâneo","EAC0048185","EAC0048185","Dicotyledon",NA,"2412","Southern America",NA,NA,"39107","auto","2010","11","10",NA,NA,NA,NA,NA
"122","2021-03-21 19:35:44-03","UFC","EAC","35416","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima-Verde, L.W.","Lima-Verde, L.W.","2000","02","20","Brasil","Ceará","Crateús","Serra das Almas.","-40.6775016784668","-5.1783299446106",NA,NA,NA,NA,NA,"EAC0035416","EAC0035416","Dicotyledon",NA,"1071","Southern America",NA,NA,"43216","auto","2000","02","20",NA,NA,NA,NA,NA
"123","2021-03-21 19:35:44-03","UFC","EAC","48845","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Castro, A.S.F.","Ferreira, R.G.","2011","01","10","Brasil","Ceará","São Gonçalo do Amarante","Área da CSP, distrito do Pecém, Substrato arenoso","-38.9682998657227","-3.6072199344635",NA,NA,NA,NA,"Fruto vermelho; Tabuleiro litorâneo","EAC0048845","EAC0048845","Dicotyledon",NA,"s.n.","Southern America",NA,NA,"39107","auto","2011","02","14",NA,NA,NA,NA,NA
"124","2020-06-29 15:31:40-03","UFSM","SMDB","11239","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Fonseca, ML","Fonseca, ML; Alvarenga, D; Cardoso, E","2002","11","28","Brasil","Goiás","Pirenópolis","Entrada p/ Reserva Flor das Águas. Coordenadas 15°","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"Solo argiloso, úmido; relevo pouco ondulado, vegetação: local alterado próximo ao rego d' água/perto de cerrado. Árvore heliófita, ca. 11 m de altura e 0,35 m DAP.; folhas discolores, sub-coriáceas; frutos imaturos com pilosidade marrom, sementes ver","SMDB011239",NA,NA,NA,"3860",NA,NA,NA,"40887","auto","2003","02",NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:27:40-03","MBM","MBM","143676","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Stirton, C.H.","Hatschbach, G.; Hatschbach, M.; Guimarães, D.; Hatschbach, M.; Guimarães, D.",NA,NA,NA,"Brazil","Minas Gerais","Cristália","Croslândia","-42.8622016906738","-16.8003005981445",NA,NA,NA,NA,NA,"MBM143676","MBM143676",NA,NA,"55056","Southern America",NA,NA,"30029","auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:27:40-03","MBM","MBM","139177","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima, H.C.","Hatschbach, G.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","Estrada para o Parque das Lauráceas, ponte do Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Árvore 8m, flor lilás. Mata pluvial margem rio","MBM139177","MBM139177",NA,NA,"53727","Southern America",NA,NA,"61623","auto","2009","06","18",NA,NA,NA,NA,NA
"127","2020-12-21 16:27:40-03","MBM","MBM","218374","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Ribas, O.S.","Kuniyoshi, Y.S.",NA,NA,NA,"Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM218374",NA,NA,NA,"4510","Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:27:40-03","MBM","MBM","399678","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Barboza, E.","Santos, I.M.","2013","03","29","Brazil","São Paulo","Avanhandava","Fazenda Santa Terezinha, em direção ao Rio Marimbondo","-49.9500007629395","-21.4599990844727",NA,NA,NA,NA,"Árvore ca. 6m, semi-ciófila. Frutos imaturos de cor marrom.; Relevo: suave-ondulado.","MBM399678","MBM399678",NA,NA,"s.n.","Southern America",NA,NA,"19377","auto","2015",NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:27:40-03","MBM","MBM","275224","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima, H.C. de","Pires, F.R.S.; et al.; et al.","1991","06","20","Brazil","Minas Gerais","Conceição do Ibitipoca","Parque Florestal Estadual de Ibitipoca",NA,NA,NA,NA,NA,NA,NA,"MBM275224","MBM275224",NA,NA,"24777","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:27:40-03","MBM","MBM","298952","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Rizzini, A.","Duarte, A.P.","1961","11","02","Brazil","Minas Gerais",NA,"Rio Paracatu",NA,NA,NA,NA,NA,NA,NA,"MBM298952","MBM298952",NA,NA,"5725","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:27:40-03","MBM","MBM","399681","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Barboza, E.","Caxambu, M.G.","2014","06","21","Brazil","Rondônia","Cabixi","Fazenda Félix de Lima, Influência Rio Cabixi/Guaporé","-60.720528","-13.661139","-60.720528","-13.661139","184","184","Árvore ca. 5m, heliófita, com casca gretada. Frutos maduros castanhos.; Em meio a pastagem. Relevo: plano.","MBM399681","MBM399681",NA,NA,"5426","Southern America",NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:27:40-03","MBM","MBM","264912","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","G.A. Damasceno Jr.","G.A. Damasceno Jr.; et al.; et al.","1998","08","27","Brazil","Mato Grosso do Sul","Rio Negro","Rio do Peixe","-54.9869003295898","-19.4493999481201",NA,NA,NA,NA,NA,"MBM264912","MBM264912",NA,NA,"1662","Southern America",NA,NA,"35127","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:27:40-03","MBM","MBM","260634","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima, H.C.","Maschio, W.; et al.; et al.","1986","03","26","Brazil","Paraná","Colombo","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Floresta Ombrófila Mista Montana","MBM260634","MBM260634",NA,NA,"68","Southern America",NA,NA,"13536","auto","2009","06","16",NA,NA,NA,NA,NA
"134","2020-12-21 16:27:40-03","MBM","MBM","34836","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Rudd, V.E.","Kummrow, R.",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","Rio Samambaia","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM034836","MBM034836",NA,NA,"810","Southern America",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:27:40-03","MBM","MBM","283298","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima, H.C.","Lacerda, A.","1999","02","15","Brazil","Paraná","Piraquara","Morro do Canal. Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"990","990","Árvore 15m, frutos jovens. Área de contato entre florestas ombrófilas densa e mista","MBM283298","MBM283298",NA,NA,"281","Southern America",NA,NA,"12577","auto","2009","06","10",NA,NA,NA,NA,NA
"136","2020-12-21 16:27:40-03","MBM","MBM","42416","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima, H.C.","Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750","750","Árvore 20m, sementes vermelhass e pretas. Mata.","MBM042416","MBM042416",NA,NA,"4542","Southern America",NA,NA,"21797","auto","2009","06","16",NA,NA,NA,NA,NA
"137","2014-03-14 09:44:58-03","MNHN","RECOLNAT_MNHN_P","P01817922","PreservedSpecimen",NA,"Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Rudd","Glaziou, A.","1880","4","17","Brésil",NA,NA,"Province de Rio-Janeiro : Tijuca",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817922' target='other'> <mi>dwc_moreinfo</mi></a>","P01817922","P01817922_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"11892",NA,NA
"138","2015-09-04 02:35:45-03","MNHN","RECOLNAT_MNHN_P","P03101162","PreservedSpecimen",NA,"Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Claussen, P.",NA,NA,NA,"Brésil","Minas Gerais",NA,"Minas Geraës",NA,NA,NA,NA,NA,NA,"Donné par M. Delessert en 1843 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03101162' target='other'> <mi>dwc_moreinfo</mi></a>","P03101162","P03101162_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2015-11-03 10:00:28-02","MNHN","RECOLNAT_MNHN_P","P01817914","PreservedSpecimen",NA,"Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Stirton","Glaziou, A.","1893","3","5","Brésil",NA,NA,"Alto Macahé (Rio de Janeiro)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817914' target='other'> <mi>dwc_moreinfo</mi></a>","P01817914","P01817914_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"20275",NA,NA
"140","2015-11-03 10:01:00-02","MNHN","RECOLNAT_MNHN_P","P01817915","PreservedSpecimen",NA,"Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Stirton","Glaziou, A.","1893","3","5","Brésil",NA,NA,"Alto Macahé (Rio de Janeiro)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817915' target='other'> <mi>dwc_moreinfo</mi></a>","P01817915","P01817915_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"20275",NA,NA
"141","2015-11-03 10:01:35-02","MNHN","RECOLNAT_MNHN_P","P01817916","PreservedSpecimen",NA,"Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Stirton","Glaziou, A.","1893","3","5","Brésil",NA,NA,"Alto Macahé (Rio de Janeiro)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817916' target='other'> <mi>dwc_moreinfo</mi></a>","P01817916","P01817916_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"20275",NA,NA
"142","2015-11-03 17:40:18-02","MNHN","RECOLNAT_MNHN_P","P01817917","PreservedSpecimen",NA,"Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Rudd","Claussen","1841",NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817917' target='other'> <mi>dwc_moreinfo</mi></a>","P01817917","P01817917_01",NA,NA,NA,NA,"hb","isotype",NA,NA,NA,NA,NA,NA,NA,"1704",NA,NA
"143","2015-11-03 10:03:03-02","MNHN","RECOLNAT_MNHN_P","P01817918","PreservedSpecimen",NA,"Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Rudd","Claussen","1841",NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"Probably a part of the type collection (Claussen 1704) - V.E. Rudd 1959 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817918' target='other'> <mi>dwc_moreinfo</mi></a>","P01817918","P01817918_01",NA,NA,NA,NA,"hb","isotype",NA,NA,NA,NA,NA,NA,NA,"1704",NA,NA
