"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"45","2021-03-15 16:37:00-03","NY","NYBG","00909005","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","R. Romero",NA,NA,NA,"J. N. Nakajima","1989","1996","07","10","Brazil","Minas Gerais","São Roque de Minas","Guarita de baixo, Cachoeira da Casca D'Anta.","-46.525806","-20.307365",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984691' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909005","NY00909005_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1198311","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","F. A. Michelangeli",NA,NA,NA,"M. Reginato","206","2005","02","04","Brazil","Bahia","Camacan","Camacã: RPPN Serra Bonita. 9.7 km de Camacã na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre da Embratel.","-39.5653","-15.3917",NA,NA,"835","835","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1409441' target='other'> <mi>dwc_moreinfo</mi></a>","NY01198311","NY01198311_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","777139","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. F. A. Baumgratz; M. L. D. R. Souza",NA,NA,NA,"R. M. Harley","51313","1992","01","26","Brazil","Bahia","Abaíra","Cachoeira das Anáguas","-41.88","-13.27",NA,NA,"1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=547655' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777139","NY00777139_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01874634","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"J. Y. Tamashiro","911","1995","04","14","Brazil","São Paulo","Sao José dos Campos","Distrito de São Francisco Xavier, caminho para Cachoeira das Couves","-45.9647","-22.8983",NA,NA,"1000",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2531901' target='other'> <mi>dwc_moreinfo</mi></a>","NY01874634","NY01874634_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","02104512","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"M. Moreira","s.n.","1949","12","26","Brazil","Espírito Santo","Cachoeiro de Itapemirim","Vargem Alta","-41.018318","-20.669524",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2568617' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104512","NY02104512_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1016248","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. L. D. R. Souza; J. F. A. Baumgratz",NA,NA,NA,"C. B. Toledo","47","1985","03","06","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro das Pedras.","-47.966514","-25.140513",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142940' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016248","NY01016248_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","520738","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","R. Goldenberg",NA,NA,NA,"G. G. Hatschbach","13531","1966","01","18","Brazil","Paraná","Antonina","Caixa d'Agua","-48.7117","-25.4286",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760912' target='other'> <mi>dwc_moreinfo</mi></a>","NY00520738",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","777136","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. F. A. Baumgratz; M. L. D. R. Souza",NA,NA,NA,"R. M. Harley","50863","1992","03","04","Brazil","Bahia","Abaíra","Tijuquinho","-41.9","-13.27",NA,NA,"1800","1800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=547652' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777136","NY00777136_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","02499161","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"M. Reginato","1340","2012","02","15","Brazil","Rio de Janeiro","Itatiaia","P.N. do Itatiaia. Ultimo Adeus","-44.607312","-22.459068",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2085151' target='other'> <mi>dwc_moreinfo</mi></a>","NY02499161","NY02499161_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","565031","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","R. Goldenberg",NA,NA,NA,"T. G. Bacelar","18","1998","02","18","Brazil","Bahia","Una","Fazenda Sao Rafael (antiga Fazenda Dendhevea). Ramal à esquerda, aproximadamente a 1 km da Séde, rumo ao Córrego do Tucum","-39.2481074","-15.2189248",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=547656' target='other'> <mi>dwc_moreinfo</mi></a>","NY00565031","NY00565031_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","520540","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. J. Wurdack",NA,NA,NA,"Collector unspecified","69",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Collector Riedel or Martius?, det. J. Pruski, 1984 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=547665' target='other'> <mi>dwc_moreinfo</mi></a>","NY00520540","NY00520540_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","685310","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"M. Alves","1933","2000","05","30","Brazil","Espírito Santo","Santa Teresa","Sítio do Bósa","-40.593145","-19.939195",NA,NA,"500","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=890088' target='other'> <mi>dwc_moreinfo</mi></a>","NY00685310","NY00685310_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00909042","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"Y. E. J. Mexia","5825","1931","05","13","Brazil","Minas Gerais","Diamantina","Christais. Above Córrego Duas Pontes.","-43.6003","-18.2494",NA,NA,"1160","1160","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984844' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909042","NY00909042_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00909000","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. J. Wurdack",NA,NA,NA,"W. R. Anderson","35719","1972","02","09","Brazil","Minas Gerais",NA,"Serra do Espinhaço, South-eastern drainage of Pico do Itambé, about 5 km directly west and north of Santo Antonio do Itambé","-43.351","-18.4489",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984665' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909000","NY00909000_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","520722","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"Collector unspecified","1177",NA,NA,NA,"Brazil",NA,NA,"{From protologue: Ad Serra da Piedade]",NA,NA,NA,NA,NA,NA,"Herb. Mus. Vind. 1837 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760917' target='other'> <mi>dwc_moreinfo</mi></a>","NY00520722","NY00520722_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","520735","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"Collector unspecified","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760923' target='other'> <mi>dwc_moreinfo</mi></a>","NY00520735","NY00520735_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01196004","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","R. Goldenberg",NA,NA,NA,"P. Fiaschi","2875","2005","03","18","Brazil","Bahia","Camacan","Camacã: RPPN Serra Bonita, 9.7 km W de Camacã na estrada para Jacareci, ramal para a RPPN, ca. 6 km da entrada.","-39.5652778","-15.3916667",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1406759' target='other'> <mi>dwc_moreinfo</mi></a>","NY01196004","NY01196004_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","520725","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"F. Sellow","s.n.",NA,NA,NA,"Brazil",NA,NA,"{From protologue: Ad Serra da Piedade]",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760919' target='other'> <mi>dwc_moreinfo</mi></a>","NY00520725","NY00520725_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00909003","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi",NA,NA,NA,NA,"J. A. Ratter","R.4049","1976","12","14","Brazil","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km. SSW Brasília TV Tower.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984674' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909003","NY00909003_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","520739","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","R. Goldenberg",NA,NA,NA,"G. G. Hatschbach","28525","1971","12","16","Brazil","Paraná","Guaratuba","Rio da Divisa","-48.5744","-25.8831",NA,NA,"30","30","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760911' target='other'> <mi>dwc_moreinfo</mi></a>","NY00520739","NY00520739_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00909004","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. J. Wurdack",NA,NA,NA,"N. Saddi","s.n.",NA,NA,NA,"Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984687' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909004","NY00909004_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01874623","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"R. de Mello-Silva","2650","2004","06","18","Brazil","Rio de Janeiro","Santa Maria Madalena","Pedra Dubois. Trilha para o alto da pedra, no interior da mata de encosta.","-41.990171","-21.94907",NA,NA,"800","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2531518' target='other'> <mi>dwc_moreinfo</mi></a>","NY01874623","NY01874623_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","02104735","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","F. A. Michelangeli",NA,NA,NA,"P. H. Labiak E.","5435","2013","02","05","Brazil","Minas Gerais","Santa Bárbara","Parque Natural do Caraça. Trilha para os Campos de Fora.","-43.561","-20.101",NA,NA,"1300",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2550824' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104735","NY02104735_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01874633","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"A. M. Amorim","5904","2006","04","22","Brazil","Minas Gerais","Santa Maria do Salto","Povoado de Talismã, Fazenda Duas Barras, Reserva Alto Cariri. Trilha do sul que sai em Santa Maria do Salto.","-40.0544","-16.4036",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2531782' target='other'> <mi>dwc_moreinfo</mi></a>","NY01874633","NY01874633_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","02104729","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"M. Reginato","1141","2010","01","24","Brazil","Rio de Janeiro","Petrópolis","P. N. da Serra dos Órgãos, Trilha para o Pico do Alicate","-43.093611","-22.462222",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2084748' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104729","NY02104729_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","02012817","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi",NA,NA,NA,NA,"M. Reginato","1251","2012","01","07","Brazil","Paraná","Guaratuba","Pedra Branca do Araraquara","-48.90806","-25.93389",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2499511' target='other'> <mi>dwc_moreinfo</mi></a>","NY02012817","NY02012817_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","520736","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"L. B. Smith","1286","1928","11","20","Brazil","Rio de Janeiro","Rio de Janeiro","Vicinity of Sumaré, Serra da Carioca, Rio de Janeiro","-43.23","-22.93",NA,NA,"200","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760924' target='other'> <mi>dwc_moreinfo</mi></a>","NY00520736","NY00520736_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00909001","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. J. Wurdack",NA,NA,NA,"W. R. Anderson","35172","1972","02","02","Brazil","Minas Gerais","Diamantina","Serra do Espinhaço, ca. 7 km W of Diamantina, km 299 on MG-259","-43.60083333","-18.24015",NA,NA,"1350","1350","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984671' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909001","NY00909001_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","02702138","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi",NA,NA,NA,NA,"J. R. Pirani","6195","2011","01","23","Brazil","Espírito Santo","Alfredo Chaves","ES-383 - trecho não pavimentado entre São Bento de Urania e Castelinho, ca. 2km da ES-164; trecho no topo, com barrancos cobertos de musgos.","-40.95936","-20.50097",NA,NA,"1105",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2997359' target='other'> <mi>dwc_moreinfo</mi></a>","NY02702138","NY02702138_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01874628","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"M. Bittar","117","1984","04","09","Brazil","São Paulo","Sao Paulo","Parque do Morumbi.","-46.724426","-23.630953",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2531717' target='other'> <mi>dwc_moreinfo</mi></a>","NY01874628","NY01874628_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","02612717","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"M. Reginato","1267","2012","01","13","Brazil","Bahia","Camacan","RPPN Serra Bonita, trilha da Bromélia","-39.5745134","-15.382274",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2085078' target='other'> <mi>dwc_moreinfo</mi></a>","NY02612717","NY02612717_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00909007","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. J. Wurdack",NA,NA,NA,"J. H. Kirkbride Jr.","5245","1983","04","25","Brazil","Distrito Federal","Brasília","Córrego Jatobá.","-48.1","-15.6",NA,NA,"1240","1240","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984701' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909007","NY00909007_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","520734","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"J. B. E. Pohl","3977",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.212076","-22.951842",NA,NA,NA,NA,"Also Schott coll. no. 4185 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760922' target='other'> <mi>dwc_moreinfo</mi></a>","NY00520734","NY00520734_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","1145625","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi",NA,NA,NA,NA,"R. Goldenberg","1025","2008","01","05","Brazil","Espírito Santo","Santa Maria de Jetibá","Mata - Projeto Muriqui","-40.7461","-20.0406",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1320695' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145625","NY01145625_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","520724","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"H. Wawra","424","1859",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760918' target='other'> <mi>dwc_moreinfo</mi></a>","NY00520724","NY00520724_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","02104582","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"R. Goldenberg","1232","2009","01","19","Brazil","Espírito Santo","Viana","Arredores da Reserva Biológica de Duas Bocas. São Paulo de Viana, beira da estrada.","-40.5467","-20.3008",NA,NA,"575",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2570605' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104582","NY02104582_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
