"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"1049","2019-11-01 15:03:19-03","UnB","UB","180595","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Francener, A","Francener, A; et al.","1026","2010","10","16","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Próximo a sede do Parque Nacional da Chapada dos Veadeiros","-47.794722","-14.158889","1077","1077",NA,"Arbusto 1m., heliófilo. Folhas discolores papiráceas. Flores amarelas. Frutos imaturos verdes.; Cerrado rupestre pós-fogo",NA,NA,NA,NA,"2010","10","16","-47.794722","-14.158889",NA,NA,NA,NA,NA
"1050","2019-11-01 15:03:19-03","UnB","UB","180596","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Francener, A","Francener, A; et al.","1028","2010","10","16","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Próximo a sede do Parque Nacional da Chapada dos Veadeiros","-47.794722","-14.158889","1077","1077",NA,"Arbusto 1m., heliófilo. Folhas discolores com face abaxial argentea. Flores amarelas com frutos verdes.; Cerrado rupestre pós-fogo",NA,NA,NA,NA,"2010","10","16","-47.794722","-14.158889",NA,NA,NA,NA,NA
"1051","2019-11-01 15:03:19-03","UnB","UB","18613","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Proença, CEB","Proença, CEB; Harris, SA","3119","2006","01","06","Southern America","Brasil","Minas Gerais","Diamantina",NA,"-43.674722","-18.25","1379","1379",NA,"Arbusto 1,2m. Flor amarela. Fruto imaturo vermelho.; Campo rupestre.",NA,NA,NA,NA,NA,NA,NA,"-43.674722","-18.25",NA,NA,NA,NA,NA
"1052","2019-11-01 15:03:19-03","UnB","UB","205747","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.",NA,"Mello, TRB; Munhoz, CBR; Eugênio, CUO; Emmert, P","221","2010","05","03","Southern America","Brasil","Minas Gerais",NA,"Fazenda do Seu Geraldão, acesso por Inhaí. Parque Nacional das Sempre Vivas","-43.5308","-17.5539",NA,NA,NA,"Cerrado rupestre",NA,NA,NA,NA,NA,NA,NA,"-43.5308","-17.5539",NA,NA,NA,NA,NA
"1053","2019-11-01 15:03:19-03","UnB","UB","75180","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Harris, SA","Proença, CEB; Harris, SA","3401","2007","08","10","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Fazenda São Bento. Caminho para o Rio Almécegas","-47.6","-14.183333","1090","1090",NA,"Frutos maduros castanho-claros. Foto: S.A. Harris.; Arbusto ramificado. Flor amarela; Cerrado rupestre.",NA,NA,NA,NA,NA,NA,NA,"-47.6","-14.183333",NA,NA,NA,NA,NA
"1054","2019-11-01 15:03:19-03","UnB","UB","95160","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Anderson, WR","Irwin, HS","33164","1971","03","25","Southern America","Brasil","Goiás",NA,"42km ao N de Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2019-11-01 15:03:19-03","UnB","UB","95161","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Anderson, WR","Anderson, WR","6484","1973","03","06","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, 20km ao N de Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA
"1056","2019-11-01 15:03:19-03","UnB","UB","95162","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Anderson, WR","Irwin, HS","9389","1965","10","21","Southern America","Brasil","Goiás",NA,"12km ao NW de Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","2019-11-01 15:03:19-03","UnB","UB","95163","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Anderson, WR","Irwin, HS","23538","1969","02","19","Southern America","Brasil","Goiás",NA,"15km ao W de Grão Mogol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","2019-11-01 15:03:19-03","UnB","UB","95164","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Anderson, WR","Prance, GT","58191","1964","07","18","Southern America","Brasil","Goiás",NA,"2km de Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2019-11-01 15:03:19-03","UnB","UB","95165","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Anderson, WR","Barroso, GM","611","1968","12","21","Southern America","Brasil","Goiás",NA,"Chapada dos Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","2019-11-01 15:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Faria, JEQ","Faria, JEQ","5761","2016","04","24","Southern America","Brasil","Minas Gerais","Diamantina","Margem da estrada para a cachoeira do Telésforo","-43.969167","-18.255833","911","911",NA,"Arbusto ca. 1 m de altura, flores amarelas; Cerrado sensu stricto ralo",NA,NA,NA,NA,"2016","04",NA,"-43.969167","-18.255833",NA,NA,NA,NA,NA
"1061","2021-03-16 09:43:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Pessoa, C","Oliveira, CC; Souza, AO; Silva, MJ; Inocêncio, LS; Sodré, RC","33","2014","09","06","Southern America","Brasil","Goiás","Alto Paraíso","À esquerda da recepção na entrada para Cachoeira dos Cristais","-47.4975","-14.098889",NA,NA,NA,"Subarbusto decumbente, prostrado, flores amarelas com listra vermelha no centro; Cerrado",NA,NA,NA,NA,"2019","10","14","-47.4975","-14.098889",NA,NA,NA,NA,NA
"1062","2019-11-01 15:03:19-03","UnB","UB","120439","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Almeida, RF","Carvalho, PS; Miranda, SC; Silva Júnior, MC; Pereira, IM","418","2008","10","10","Southern America","Brasil","Minas Gerais","Diamantina","Parque do Biribiri","-43.6002998352051","-18.2493991851807",NA,NA,NA,"arbusto 1,5m de altura, flores amarelas, flores e frutos; cerrado sentido restrito",NA,NA,"101169","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","2019-11-01 15:03:19-03","UnB","UB","133607","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.",NA,"Magalhães, M","18392","1960","08",NA,"Southern America","Brasil","Minas Gerais","Grão Mogol","Entre Montes Claros-Barrocão","-42.8897018432617","-16.5594005584717",NA,NA,NA,"Flor amarela.; Subarbusto.",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","2019-11-01 15:03:19-03","UnB","UB","133628","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Mamede, MCH","Davis, PH","59653","1976","07","31","Southern America","Brasil","Minas Gerais","Ouro Preto","Between Itabirito and Belo Horizonte, Km 15","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Flowers yellow.; Shrub.; Campo rupestre",NA,NA,"44599","auto","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","2019-11-01 15:03:19-03","UnB","UB","133641","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Mamede, MCH","Vieira, RC","202","1983","06","09","Southern America","Brasil","Minas Gerais","Sacramento","Estrada Sacramento-Franca, perto da CEMIG","-47.439998626709","-19.8652992248535",NA,NA,NA,"Corola amarela.; Herbáceo 0,5m.; Campo rupestre",NA,NA,"69737","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","2019-11-01 15:03:19-03","UnB","UB","133616","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Barreto, M","Magalhães, M","740","1941","11","19","Southern America","Brasil","Minas Gerais","Belo Horizonte","Caixa de areia","-43.937801361084","-19.9207992553711",NA,NA,NA,"Flor amarela.; Arbusto 0,5m.; Campo",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","2019-11-01 15:03:19-03","UnB","UB","133635","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Mamede, MCH","Giulietti, AML","SPF21085","1981","10","30","Southern America","Brasil","Minas Gerais","Diamantina","Estrada Diamantina-Curvelo, a 8km da cidade","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Flores amarelas.; Arbusto 1,3m.; Campo rupestre",NA,NA,"101169","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","2019-11-01 15:03:19-03","UnB","UB","133617","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.",NA,"Roque, N","227","1996","07","15","Southern America","Brasil","Minas Gerais","Diamantina","Estrada Diamantina-Milho Verde","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Frutos imaturos avermelhados.; Arbusto 2m.; Cerrado",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","2019-11-01 15:03:19-03","UnB","UB","133615","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Barreto, M","Barreto, M","10262","1939","11","15","Southern America","Brasil","Minas Gerais","Jaboticatubas","Usina Pacífico Mascarenhas","-43.7449989318848","-19.513599395752",NA,NA,NA,"Flor amarela.; Arbusto 0,6m.; Cerrado com cascalho",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","2019-11-01 15:03:19-03","UnB","UB","133626","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Mamede, MCH","Barbosa, AAA","361","1989","06","07","Southern America","Brasil","Minas Gerais","Santana do Riacho","Estrada Lagoa Santa-Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Corola amarela.; Subarbusto.",NA,NA,"26557","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","2019-11-01 15:03:19-03","UnB","UB","133613","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.",NA,"Sazima, M","18940","1987","03","09","Southern America","Brasil","Minas Gerais","Santana do Riacho","Km 126m","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Flores amarelas.; Subarbusto 0,6m.",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","2019-11-01 15:03:19-03","UnB","UB","133629","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A. Juss.) Nied.","Mamede, MCH","Wanderley, MGL","50","1977","03","25","Southern America","Brasil","Minas Gerais","Santana do Riacho","Km 87,5 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Flores amarelas.; Subarbusto 1m.",NA,NA,"26557","auto","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","2020-08-04 12:48:25-03","UFU","HUFU","42653","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Melo, K.B.S.","Romero, R.; Nakajima, J.N.; Arantes, A.A.A.; Rezende, T.M. & Hattori, E.K.O.","7192","2005","09","28",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Cachoeira Feixo da Serra, Rio Turvo.",NA,NA,NA,NA,NA,"Subarbusto ca. de 0,8 m. Glândulas vrdes, cálice creme, corola amarela.; Campo rupestre.","HUFU00038708",NA,NA,NA,"2006","08","22",NA,NA,NA,NA,NA,NA,NA
"1074","2020-08-04 12:48:25-03","UFU","HUFU","42878","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Melo, K.B.S.","Nakajima, J.N.; Romero, R.; Arantes, A.A.A.; Rezende, T.M. & Hattori, E.K.O.","3734","2005","09","29",NA,"Brasil","Minas Gerais",NA,"Regiao da Represa de Furnas, paraíso Perdido, Córrego Quebra Anzol, 4,5 km da Rodovia MG 050.",NA,NA,NA,NA,NA,"Arbustiva ca. de 1,5 m. Cálice e glândulas verdes, corola e estames amarelos.; Campo rupestre.","HUFU00038623",NA,NA,NA,"2006","08","22",NA,NA,NA,NA,NA,NA,NA
"1075","2019-05-06 11:58:55-03","UFU","HUFU","43652","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Melo, K.B.S.","Nakajima, J.N.; Romero, R.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","4029","2005","12","07",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Morro atrás da Porusada do rio Turvo.",NA,NA,NA,NA,NA,"Subarbusto, ca. 0,3 m. Glândulas e cálice esverdeados, corola e estames amarelos.; Cerrado rupestre.","HUFU00038626",NA,NA,NA,"2006","08","22",NA,NA,NA,NA,NA,NA,NA
"1076","2019-05-06 11:58:55-03","UFU","HUFU","43875","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Melo, K.B.S.","Romero, R.; Nakajima, J.N.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","7350","2005","12","07",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Morro atrás da pousada do Rio Turvo.",NA,NA,NA,NA,NA,"Subarbusto, ca. 0,5 m. Glândulas verdes, cálice creme, corola amarela.; Cerrado rupestre.","HUFU00038620",NA,NA,NA,"2006","08","22",NA,NA,NA,NA,NA,NA,NA
"1077","2019-05-06 11:58:55-03","UFU","HUFU","43896","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Melo, K.B.S.","Romero, R.; Nakajima, J.N.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","7372","2005","12","07",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Pedreira Souza, ca. 2 km da MG 050.",NA,NA,NA,NA,NA,"Arbusto, ca. 0,6 m. Cálice creme, corola amarela e glândulas verdes.; Cerrado rupestre.","HUFU00038526",NA,NA,NA,"2006","08","22",NA,NA,NA,NA,NA,NA,NA
"1078","2019-05-06 11:58:55-03","UFU","HUFU","43997","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Melo, K.B.S.","Romero, R.; Nakajima, J.N.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","7475","2005","12","09",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Morro atrás da Pousada do rio Turvo.",NA,NA,NA,NA,NA,"Arbusto, ca. 0,7 m. Glândulas verdes, cálice e corola amarelo.; Campo rupestre.","HUFU00038533",NA,NA,NA,"2006","08","22",NA,NA,NA,NA,NA,NA,NA
"1079","2020-08-04 12:48:25-03","UFU","HUFU","44733","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Melo, K.B.S.","Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Hattori, E.K.O. & Freitas, F.S.","7534","2006","02","15",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas., Estrada para Cachoeira Feixo da Serra, Rio Turvo, próximo ao trecho de asfalto.",NA,NA,NA,NA,NA,"Arbusto ca. 0,8 m. Glândulas verdes, cálice creme, corola amarela, anteras creme.","HUFU00038622",NA,NA,NA,"2006","08","22",NA,NA,NA,NA,NA,NA,NA
"1080","2020-08-04 12:48:25-03","UFU","HUFU","44864","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Melo, K.B.S.","Romero, R.; Bernardes, P.H.N.; Hattori, E.K.O.; Arantes, A.A.A. & Freitas, F.S.","7705","2006","02","17",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Pedreira Souza, ca. de 2 km da Rodovia MG 050.",NA,NA,NA,NA,NA,"Subarbusto, ca. 0,6 m. Glândulas e cálice verde, corola amarela.; Campo rupestre.","HUFU00038621",NA,NA,NA,"2006","08","22",NA,NA,NA,NA,NA,NA,NA
"1081","2019-05-06 11:58:55-03","UFU","HUFU","46065","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Bernardes, P.H.N.","Nakajima, J.N.; Romero, R.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4259","2006","10","25",NA,"Brasil","Minas Gerais",NA,"Regiao da Represa de Furnas, Estrada depois do Paraíso Perdido, na passagem do córrego.",NA,NA,NA,NA,NA,"Arbusto ca. de 0,8 m. Cálice e glândulas verdes, corola amarela.; Cerrado.","HUFU00038529",NA,NA,NA,"2006","12","14",NA,NA,NA,NA,NA,NA,NA
"1082","2019-05-06 11:58:55-03","UFU","HUFU","46093","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Bernardes, P.H.N.","Nakajima, J.N.; Romero, R.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4212","2006","10","25",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada depois do Paraíso Perdido.",NA,NA,NA,NA,NA,"Arbusto ca. de 0,5 m. Cálice e glândulas verdes, corola e estames amarelos.; Campo rupestre.","HUFU00038627",NA,NA,NA,"2006","12","14",NA,NA,NA,NA,NA,NA,NA
"1083","2019-05-06 11:58:55-03","UFU","HUFU","46164","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Bernardes, P.H.N.","Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4318","2006","10","26",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Mineradora Gabi Extrações, depois do terceiro córrego.",NA,NA,NA,NA,NA,"Arbusto ca. de 0,6 m. Cálice e glândulas verdes, corola amarela.; Campo rupestre.","HUFU00038572",NA,NA,NA,"2006","12","14",NA,NA,NA,NA,NA,NA,NA
"1084","2019-05-06 11:58:55-03","UFU","HUFU","46195","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Bernardes, P.H.N.","Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4346","2006","10","26",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Mineradora Gabi Extrações, depois do terceiro córrego.",NA,NA,NA,NA,NA,"Arbusto ca. de 0,5 m. Cálice e glândulas verdes, corola e estames amarelos.; Campo rupestre.","HUFU00038528",NA,NA,NA,"2006","12","14",NA,NA,NA,NA,NA,NA,NA
"1085","2019-05-06 11:58:55-03","UFU","HUFU","46224","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Bernardes, P.H.N.","Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4400","2006","10","26",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Cachoeira do Cânion.",NA,NA,NA,NA,NA,"Subarbusto ca. de 1,5 m. Cálice verde, glândulas e corola amarela.; Campo rupestre.","HUFU00038628",NA,NA,NA,"2006","12","14",NA,NA,NA,NA,NA,NA,NA
"1086","2019-05-06 11:58:55-03","UFU","HUFU","46254","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Bernardes, P.H.N.","Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4368","2006","10","26",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Mineradora Gabi Extrações, último córrego.",NA,NA,NA,NA,NA,"Subarbusto ca. de 0,4 m. Cálice e glândulas verdes, corola amarela.; Mata de galeria.","HUFU00038530",NA,NA,NA,"2006","12","14",NA,NA,NA,NA,NA,NA,NA
"1087","2019-05-06 11:58:55-03","UFU","HUFU","58210","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Almeida, R.F.","Yamagishi-Costa, J.; Engel, T.B.J.; Rocha, G.P.E.; Lima, T. & Castro, R.L.A.","153","2010","09","22",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina-ConselheiroMata, Estrada Diamantina-Conselheiro, km 172.","-43.844444","-18.304167","1227","1227",NA,"Arbusto, ca. de 0,8 m de altura. Glândulas verdes, cálice verde e corola amrela, anteras alaranjadas com frutos vinhos.; Campo rupestre.","HUFU00014727","HUFU00014727",NA,NA,"2014","01","20","-43.844444","-18.304167",NA,NA,NA,NA,NA
"1088","2019-05-06 11:58:55-03","UFU","HUFU","58450","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Almeida, R.F.","Rezende, A.R.; Marques, D.; Pêgo, P.T. & Pádua, K.J.M.","54","2010","09","21",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri","-43.623333","-18.219167","1172","1172",NA,"Arbusto, ca. de 1,5 m de altura. Cálice verde, corola amarela, estames amarelos.; Campo Rupestre.","HUFU00014728","HUFU00014728",NA,NA,"2014","01","20","-43.623333","-18.219167",NA,NA,NA,NA,NA
"1089","2019-05-06 11:58:55-03","UFU","HUFU","71342","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.",NA,"Fontelas, J.C.; Silva, E.P.; Gobbo, M.S.L.A.; Medeiros, N.F.; Maciel, T.A. & Pimenta, V.R.A.","39","2015","10","05",NA,"Brasil","Minas Gerais","Diamantina","Estrada Conselheiro Mata, Km 187, proximo a grande afloramento rochoso","-43.706944","-19.066111","1358","1358",NA,"Arvoreta, ca 1,5 m. cálice verde corola amarela e estames creme; Campo Rupestre","HUFU00052933","HUFU00052933",NA,NA,NA,NA,NA,"-43.706944","-19.066111",NA,NA,NA,NA,NA
"1090","2019-05-06 11:58:55-03","UFU","HUFU","64692","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Mamede, M.C.H.","Pirani, J.R.; Cordeiro, I.; Wagner, H.L. & Hensold, N.","s.n.","1982","03","22",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Santana do Pirapana. Fazenda Inhame (Serra Mineira).","-43.9","-18.916667",NA,NA,NA,"Subarbusto 50 cm. Flores amarelas, frutos verde-avermelhados.","HUFU00014723","HUFU00014723",NA,NA,"2010",NA,NA,"-43.9","-18.916667",NA,NA,NA,NA,NA
"1091","2019-05-06 11:58:55-03","UFU","HUFU","64693","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Mamede, M.C.H.","Lopes, E.; Grandi, T.S.M.","2016","1985","10","05",NA,"Brasil","Minas Gerais",NA,"Serra da Moeda",NA,NA,NA,NA,NA,"Herbáceo.; Campo rupestre.","HUFU00014722","HUFU00014722",NA,NA,"1995","05",NA,NA,NA,NA,NA,NA,NA,NA
"1092","2019-05-06 11:58:55-03","UFU","HUFU","71391","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.",NA,"Romero, R.; Versiane, A.F.A.; Vital, L.P.; Serrra, A.C.; Silva, L.C. & Rosa, B.B.","8826","2015","10","07",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Medanha, km 585, Caminho dos escravos.","-43.594444","-18.217778","1401","1401",NA,"Subarbusto, ca. 0,5m. Glandulas verdes; calice creme, corola amarela, estilete esverdeados.&nf;; Campo Rupestre","HUFU00050712","HUFU00050712",NA,NA,NA,NA,NA,"-43.594444","-18.217778",NA,NA,NA,NA,NA
"1093","2019-08-08 09:59:55-03","UFU","HUFU","79146","S","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Barbosa, B.D.; Silva, R.P.","Oliveira, L.F.A.; Puerto, C.A.M.; Feitosa-Santos, D.C.; Lourenzatto, E.C.A. & Silva, F.O.C.","197","2019","04","25",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata, Campo rupestre- Afloramento rochoso próximo a estrada.","-43.686667","-18.276667","1350","1350",NA,"Arbusto, ca. de 0,80 m, flores amarelas, glândulas verdes.; Afloramento rochoso/Campo Rupestre.","HUFU00076636",NA,NA,NA,"2019","07",NA,"-43.686667","-18.276667",NA,NA,NA,NA,NA
