"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"416","2008-05-27 22:02:00-03","MO","MOBOT","3254084","PreservedSpecimen","Plantae","Melastomataceae","Leandra","dusenii","Leandra dusenii","Cogn.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 43020","1979","12","14","Brazil","Paraná",NA,"Alto do Puruna (mun. Balsa Nova).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2018-06-22 05:25:00-03","MO","MOBOT","3224452","PreservedSpecimen","Plantae","Melastomataceae","Leandra","microphylla","Leandra microphylla","Cogn.","R. Goldenberg (UPCB)",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 17162","1965",NA,NA,"Brazil","Paraná",NA,"Rodovia do Café, km 49, Palmeira, Paraná. Fendas horizontais das rochas.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"418","2013-05-21 08:35:00-03","MO","MOBOT","3224490","PreservedSpecimen","Plantae","Melastomataceae","Leandra","microphylla","Leandra microphylla","Cogn.","R. Goldenberg, UPCB",NA,NA,NA,"Per Dusén","Dusén 14777","1914",NA,NA,"Brazil","Paraná",NA,"Urica Velha in rupilus",NA,NA,NA,NA,"875.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"419","2019-06-04 11:47:00-03","MO","MOBOT","101134848","PreservedSpecimen","Plantae","Melastomataceae","Miconia","acutiflora","Miconia acutiflora","(Naudin) R. Goldenb.","fide Michelangeli et al.",NA,NA,NA,"A.-C. Vauthier","Vauthier s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"In montibus dictis Serra dos Orgâos, haud procul ab urbe Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Isotype",NA,NA,NA,NA,NA,"1",NA
"420","2019-06-16 09:33:00-03","MO","MOBOT","101136356","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dusenii","Miconia dusenii","(Cogn.) R. Goldenb.","fide Michelangeli et al.",NA,NA,NA,"Per Dusén","Dusén 3440","1903","12","19","Brazil","Paraná",NA,"Im Camposgebiet bei Villa Velha in Spalten an der Basis senkrechter Felsen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Syntype",NA,NA,NA,NA,NA,"1",NA
"421","2019-06-16 09:46:00-03","MO","MOBOT","101136357","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dusenii","Miconia dusenii","(Cogn.) R. Goldenb.","fide Michelangeli et al.",NA,NA,NA,"Carl Schwacke","Schwacke 2612","1880","1","8","Brazil","Paraná",NA,"In rupibus Brasiliæ prov. Parana ad Rincao das Pedras prope Sao Bento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Holotype",NA,NA,NA,NA,NA,"1",NA
"422","2018-09-12 14:48:17-03","UNIOESTE","UNOP","2578","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Franco, G.A.D.C.","2015","06","23","Cielo-Filho, R.; Nascimento, F.; Fouto, G.; Lima, L.; Farias, C.; Nascimento, F.; Fouto, G.; Lima, L.; Farias, C.","1685","2015","06","06","Brasil","Paraná","Matelândia","Antiga estrada de Guarapuava, PARNA Iguaçu, Floresta Estacional Semidecidual, floresta secundária, borda.","-53.900556","-25.415","-53.900556","-25.415","283","283","Arbusto, 1 m, flor em botão branco, fruto imaturo vináceo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2018-09-12 14:48:17-03","UNIOESTE","UNOP","889","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Ferneda Rocha, L.C.",NA,NA,NA,"Grupo Azul; Ferneda Rocha, L.C.; Veiga, E.B.; Konopczyk, J.A.; Lombardi, J.A.; S; Ferneda Rocha, L.C.; Veiga, E.B.; Konopczyk, J.A.; Lombardi, J.A.; Saka, M.N.","98","2012","10","26","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional Serra dos Órgãos. Trilha da Pedra do Sino.","-43.016667","-22.452778","-43.016667","-22.452778","1146","1146","Prensado em álcool. Amostra em sílica. Árbórea, 4m. Folhas discolores, papiráceas. Fruto imaturo verde, maduro roxo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-08-31 09:06:28-03","INPA","INPA","109900","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Hatschbach, GG","1983",NA,NA,"Kummrow, R","2133","1982","12","28","Brasil","Paraná","São José dos Pinhais","Rio Pequeno, Serra Azul","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"INPA0109900","INPA0109900 INPA0109900_e","Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"425","2020-08-31 09:06:30-03","INPA","INPA","186008","S","Plantae","Melastomataceae","Leandra","dusenii","Leandra dusenii","Cogn.","Cervi, AC","1992",NA,NA,"Cervi, AC","3719","1992","09","24","Brasil","Paraná","Ponte Grossa","Parque Estadual Vila Velha, Fortaleza",NA,NA,NA,NA,NA,NA,NA,"INPA0186008","INPA0186008 INPA0186008_e INPA0186008_nd INPA0186008_num","Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-08-31 09:06:30-03","INPA","INPA","186008","S","Plantae","Melastomataceae","Leandra","dusenii","Leandra dusenii","Cogn.","Cervi, AC","1992",NA,NA,"Cervi, AC","3719","1992","09","24","Brasil","Paraná","Ponte Grossa","Parque Estadual Vila Velha, Fortaleza",NA,NA,NA,NA,NA,NA,NA,"INPA0186008","INPA0186008 INPA0186008_e INPA0186008_nd INPA0186008_num","Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-07-10 09:47:21-03","MBML","MBML-HERBARIO","20761",NA,"Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","R. Goldenberg/03-05-2005",NA,NA,NA,"R.R. Vervloet; et al","2346","2003","05","06","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Arbusto de 2m, frutos imaturos de cor verde, maduros de cor azul claro. Fundo de vale, dossel 18m.","MBML020761","MBML020761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","44499",NA,"Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","J.F.Baumgratz & M.L.Souza/2010",NA,NA,NA,"A. M. Amorim; et al","132","1989","06","29","Brasil","Rio de Janeiro","Nova Friburgo","Área de Proteção Ambiental de Macaé de Cima. Macaé de Cima, Rio das Flores","-42.516667","-22.433333","42W31'","22S26'",NA,NA,"Arbusto crescendo a beira do rio. Folhas verdes concolores. Frutos verdes a maduros de coloração roxa. Pouco frequente no local","MBML044499","MBML044499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-07-10 09:47:21-03","MBML","MBML-HERBARIO","44498",NA,"Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","J.F.Baumgratz & M.L.Souza",NA,NA,NA,"C. M. Vieira; M. Peron & I.A. Araujo","35","1989","08","15","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima. Macaé de Cima, margens do rio Macaé","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Arbusto ca 3m alt., folhas discolores verdes. Frutos jovens verdes, maduros roxos","MBML044498","MBML044498",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"430","2021-02-08 13:25:35-03","UFBA-IMS","HVC","5235","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","E.H.P. Barretto",NA,NA,NA,"E.H.P. Barretto","487","2013","05","07","Brasil","São Paulo","São Paulo","Marsilac, Estrada das Arapongas.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Frutos azulados","HVC00005235",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"431","2021-02-08 13:25:35-03","UFBA-IMS","HVC","5247","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","E.H.P. Barretto",NA,NA,NA,"E.H.P. Barretto; R.J.F. Garcia, H.B.Z. Souza","93","2013","12","19","Brasil","São Paulo","São Paulo","Marsilac, Estrada das Arapongas.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Ramos da inflorescência roxo-escuros, flores brancas, frutos imaturos verdes","HVC00005247",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"432","2017-11-24 14:11:28-02","UFLA","ESAL","26411","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Castro, RM","3275",NA,NA,NA,"Brasil","Minas Gerais","Mariana e Catas Altas","Vale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-06-25 16:06:19-03","FUVATES","HVAT","2704","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","A. A. de Oliveira","2013","03","20","L. A. Funes","1254","2012","11","20","Brasil","Santa Catarina","Blumenau","Parque Ecológico itzkopf.","-49.104722","-27.025833","-49º6'17''W","-27º1'33''S",NA,NA,"Flor cor creme, altura 2 metros, arbustiva. Doação do Herbário Dr. Roberto Miguel Klein, registro FURB 39599.","HVAT00002704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-03-17 14:34:36-03","UTFPR-SL","SHPR","1451","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","L. Biral","2021","01",NA,"Biral, L. | P.A. Freitas","2519","2020","12","30","Brasil","São Paulo","Bananal","Estação Ecológica Bananal","-44.367778","-22.806111","44º22'04 W","22º48'22 S",NA,NA,"Árvore, frutos imaturos verdes.Habitat: Floresta ombrófila densa montana","SHPR001451",NA,"Anthophyta",NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-09-12 05:00:02-03","US","US","2567506","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"R. M. Klein","7080","1967","1","16","Brazil","Santa Catarina","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"400",NA,NA,"US01901467","US01901467_01 US01901467_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"27000","auto","Dicotyledonae",NA,NA,"1",NA
"436","2020-09-12 05:00:02-03","US","US","3248291","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"J. F. A. Baumgratz","464","1990","8","17","Brazil","Rio de Janeiro","Nova Friburgo","Macae de Cima, Sitio Sophronites. Na estrada m direção ao sítio","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"US01901455","US01901455_01 US01901455_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"33190","auto","Dicotyledonae",NA,NA,"1",NA
"437","2020-09-12 05:00:02-03","US","US","2682951","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"G. Hatschbach","18176","1967","12","26","Brazil","Paraná","Campina Grande do Sul","Morro Guaricana","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"US01901466","US01901466_01 US01901466_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"55154","auto","Dicotyledonae",NA,NA,"1",NA
"438","2020-09-12 05:00:02-03","US","US","2848606","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"D. Araujo, R. Oliveira, M. C. Vianna & N. Maciel","2085","1978","7","7","Brazil","Rio de Janeiro","Nova Friburgo","Serra de Macaé de Cima","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"US01901465","US01901465_01 US01901465_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"33190","auto","Dicotyledonae",NA,NA,"1",NA
"439","2020-09-12 05:00:02-03","US","US","2579893","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"F. C. Hoehne",NA,"1918","1","6","Brazil","São Paulo",NA,"Alto da Serra, Estação Biológica",NA,NA,NA,NA,NA,NA,NA,"US01901464","US01901464_01 US01901464_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"440","2020-09-12 05:00:02-03","US","US","2623487","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"D. Sucre","2449","1968","3","16","Brazil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"700",NA,NA,"US01901452","US01901452_01 US01901452_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"36524","auto","Dicotyledonae",NA,NA,"1",NA
"441","2020-09-12 05:00:02-03","US","US","2404819","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"R. Reitz & Klein, --","10520","1960","12","22","Brazil","Santa Catarina","São Francisco do Sul","Monte Crista, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,"900",NA,NA,"US01901463","US01901463_01 US01901463_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"23627","auto","Dicotyledonae",NA,NA,"1",NA
"442","2020-09-12 05:00:02-03","US","US","2698275","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"G. Hatschbach","31003","1972","12","19","Brazil","Paraná","Campina Grande do Sul","Pigueira, Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"US01901456","US01901456_01 US01901456_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"55154","auto","Dicotyledonae",NA,NA,"1",NA
"443","2020-09-12 05:00:02-03","US","US","3248293","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"J. F. A. Baumgratz, S. Pessoa, A. M. Amorim & J. Filho","536","1991","1","17","Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cimá, na estrada para Sítio Afrodites, antes do caminho para Pedra Bicuda","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"US01901453","US01901453_01 US01901453_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"33190","auto","Dicotyledonae",NA,NA,"1",NA
"444","2020-09-12 05:00:02-03","US","US","2732937","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"A. Bresolin","434","1971","12","15","Brazil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"700",NA,NA,"US01901459","US01901459_01 US01901459_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"31105","auto","Dicotyledonae",NA,NA,"1",NA
"445","2020-09-12 05:00:02-03","US","US","2370441","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"G. Hatschbach","5237","1958","11","30","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"US01901451","US01901451_01 US01901451_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"41937","auto","Dicotyledonae",NA,NA,"1",NA
"446","2020-09-12 05:00:02-03","US","US","2568155","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"G. Hatschbach","15555","1966","12","27","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"US01901478","US01901478_01 US01901478_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"55154","auto","Dicotyledonae",NA,NA,"1",NA
"447","2020-09-12 05:00:02-03","US","US","2340588","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"R. Reitz & D. Klein","2285","1954","11","25","Brazil","Santa Catarina","Blumenau","Mata da Cia. Hering","-49.0661010742188","-26.9193992614746",NA,NA,"200",NA,NA,"US01901476","US01901476_01 US01901476_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"34291","auto","Dicotyledonae",NA,NA,"1",NA
"448","2020-09-12 05:00:02-03","US","US","2848164","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"P. J. M. Maas & G. Martinelli","3346","1977","10","20","Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra do Órgãos, Rio Beijaflor","-42.9655990600586","-22.4122009277344",NA,NA,"1100",NA,NA,"US01901470","US01901470_01 US01901470_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"38539","auto","Dicotyledonae",NA,NA,"1",NA
"449","2020-09-12 05:00:02-03","US","US","2340591","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"R. Reitz & D. Klein","3291","1956","6","8","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"350",NA,NA,"US01901480","US01901480_01 US01901480_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"31105","auto","Dicotyledonae",NA,NA,"1",NA
"450","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Riedel, --",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"451","2020-09-12 05:00:02-03","US","US","3672319","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"M. G. Bovini, L. Giordano, Fabiano & -. José","84","2009","3","31","Brazil","Rio de Janeiro","Paraty","Ponta Negra, Trilha Ponta Negra- Pico do Cairuçu, próximo ao último riacho antes da Pedra da divisa","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,"US01901449","US01901449_01 US01901449_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"34470","auto","Dicotyledonae",NA,NA,"1",NA
"452","2020-09-12 05:00:02-03","US","US","2631386","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"J. C. Lindeman & J. H. Haas","4065","1967","1","12","Brazil","Paraná",NA,"Serra do Mar. Upper Rio do Corvo, S of old road to Morretes, ca. 25 km E of Curitiba",NA,NA,NA,NA,"9","1100",NA,"US01901461","US01901461_01 US01901461_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"453","2020-09-12 05:00:02-03","US","US","3248292","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"M. A. Nadruz Coelho, A. Marcus & et al.","501","1989","6","22","Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Sítio Sophronites,picada paralela ao Rio das Flores e após as parcelas","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"US01901454","US01901454_01 US01901454_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"33190","auto","Dicotyledonae",NA,NA,"1",NA
"454","2020-09-12 05:00:02-03","US","US","3297430","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"J. M. Silva, C. Poliquesi & E. Barbosa","1315","1994","4","13","Brazil","Paraná","Quatro Barras","Borda do Campo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"US01901462","US01901462_01 US01901462_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"17116","auto","Dicotyledonae",NA,NA,"1",NA
"455","2020-09-12 05:00:02-03","US","US","2734184","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"P. Occhioni","780","1946","11","11","Brazil","Distrito Federal","Brasília","Vista Chinesa","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"US01901471","US01901471_01 US01901471_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,"1",NA
"456","2020-09-12 05:00:02-03","US","US","2340590","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"R. Reitz & D. Klein","3209","1956","5","3","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"300",NA,NA,"US01901474","US01901474_01 US01901474_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"31105","auto","Dicotyledonae",NA,NA,"1",NA
"457","2020-09-12 05:00:02-03","US","US","2281941","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"R. Reitz & D. Klein","2470","1956","1","19","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"200",NA,NA,"US01901468","US01901468_01 US01901468_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"31105","auto","Dicotyledonae",NA,NA,"1",NA
"458","2020-09-12 05:00:02-03","US","US","2220221","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"R. Reitz & D. Klein","1811","1954","4","28","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"150",NA,NA,"US01901472","US01901472_01 US01901472_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"27253","auto","Dicotyledonae",NA,NA,"1",NA
"459","2020-09-12 05:00:02-03","US","US","2623452","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"A. C. Brade","21028","1951","5","9","Brazil","São Paulo",NA,"Serra da Bocaina",NA,NA,NA,NA,"1700",NA,NA,"US01901479","US01901479_01 US01901479_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"460","2020-09-12 05:00:02-03","US","US","2340570","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"R. M. Klein","1103","1955","1","18","Brazil","Santa Catarina","Blumenau","Mata da Cia, Hering","-49.0661010742188","-26.9193992614746",NA,NA,"300",NA,NA,"US01901473","US01901473_01 US01901473_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"34291","auto","Dicotyledonae",NA,NA,"1",NA
