"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"621","2021-04-08 17:12:33-03","UESB","HUESB","2612","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Mull. Arg.","D.S.Carneiro-Torres","Fonseca, M.R.; et al.; et al.","1355","2000","03","30",NA,"Brasil","Bahia","Uauá","Serra do Jerônimo.","-39.332222","-9.723056",NA,NA,NA,"Subarbusto, 1,0m. Folhas membranáceas, discolores, face adaxial verde-brilhante. Inflorescência axilar, em espiga, esverdeada, brácteas verdes na base da espiga.; Caatinga arbórea, ca de 7,0m de altura.",NA,NA,NA,NA,NA,"2008","-39.332222","-9.723056","10",NA,NA,NA,NA,NA,NA,NA
"622","2021-04-08 17:12:33-03","UESB","HUESB","3353","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Mull. Arg.","D.S.Carneiro-Torres","Nascimento, J.O.V.","88","2005","09","17",NA,"Brasil","Bahia","Itatim",NA,"-39.533333","-12.75",NA,NA,NA,"Doação para identificação; Arbusto ca. 1,5m. Folhas levemente discolores. Corola verde.",NA,NA,NA,NA,NA,"2009","-39.533333","-12.75","10",NA,NA,NA,NA,NA,NA,NA
"623","2021-04-08 17:12:33-03","UESB","HUESB","3769","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Mull. Arg.","D.S.Carneiro-Torres","Carneiro-Torres, D.S.; V. de J.Santos; E.B.Souza.; V. de J.Santos; E.B.Souza.","375","2005","07","28",NA,"Brasil","Bahia","Jaguarari","Juacema, Fazenda Pé de Serra.","-40.258333","-10.188889","750","750",NA,"Doação; Subarbusto 50 - 100 cm alt. Folhas herbáceas, levemente discolores. Flores estaminadas verdes. Fruto verde.; Área de caatinga arbustiva arbórea. Solo argiloso com cobertura rochosa.",NA,NA,NA,NA,NA,"2009","-40.258333","-10.188889","11",NA,NA,NA,NA,NA,NA,NA
"624","2021-04-08 17:12:33-03","UESB","HUESB","2979","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Mull. Arg.","D.S.Carneiro-Torres","Carneiro-Torres, D.S.; M.M. Silva-Castro, RM Santos; F.A Vieira.; M.M. Silva-Castro, RM Santos; F.A Vieira.","951","2007","06","28",NA,"Brasil","Pernambuco","Buíque","Pedra da Concha.","-37.266667","-8.554444","854","854",NA,"População grande. Doação para Identificação.; Arbusto ca. 1,0 m. Folhas membranáceas. Flores pistiladas verde com estigma avermelhados.; Solo arenoso.",NA,NA,NA,NA,NA,"2009","-37.266667","-8.554444","10",NA,NA,NA,NA,NA,NA,NA
"625","2021-04-08 17:12:33-03","UESB","HUESB","3820","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Mull. Arg.","D.S.Carneiro-Torres","Carneiro-Torres, D.S.; F.França, DBCerqueir; A.Godinho.; F.França, DBCerqueir; A.Godinho.","429","2005","08","22",NA,"Brasil","Bahia","Serrinha","BR - 116, sentido Serrinha.","-39.666667","-12.616667",NA,NA,NA,"Doação.; Arbusto ca. 1,70 m alt. Folhas papiráceas. Flores estaminadas verdes esbranquiçadas. Fruto imaturo verde.",NA,NA,NA,NA,NA,"2009","-39.666667","-12.616667","11",NA,NA,NA,NA,NA,NA,NA
"626","2021-04-08 17:12:33-03","UESB","HUESB","2911","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Mull. Arg.","D.S.Carneiro-Torres","Cardoso, D.; A Amadeu.; A Amadeu.","915","2006","01","04",NA,"Brasil","Bahia","Tucano","Povoado da Pedra Grande. Serra do Pai Miguel.","-38.773611","-12.211111","224","224",NA,"Solo bastante arenoso. Doação para Identificação.; Subarbusto com ca 70 cm. Folhas papiráceas e viscosas. Inflorescência verdes.",NA,NA,NA,NA,NA,"2009","-38.773611","-12.211111","10",NA,NA,NA,NA,NA,NA,NA
"627","2021-04-08 17:12:33-03","UESB","HUESB","3319","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Mull. Arg.","D.S.Carneiro-Torres","Souza-Silva, R.F.; E.Melo; V.Barreto; E.Melo; V.Barreto","166","2006","04","13",NA,"Brasil","Bahia","Jaguarari","Encosta da Crista, na fazenda Umburanas.","-40.229444","-11.016667","620","620",NA,"Doação para identificação.; Subarbusto, ca. 1,50m comp. Flores alvas. Frutos verdes.",NA,NA,NA,NA,NA,"2009","-40.229444","-11.016667","10",NA,NA,NA,NA,NA,NA,NA
"628","2021-04-08 17:12:33-03","UESB","HUESB","3047","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Mull. Arg.","D.S.Carneiro-Torres","Conceição, S.F.; Moraes, A.C.S.; Watanabe, M.T.C.; Rapini, A.; et al.; Moraes, A.C.S.; Watanabe, M.T.C.; Rapini, A.; et al.","367","2005","10","28",NA,"Brasil","Bahia","Senhor do Bonfim","Serra do Barro Amarelo.","-40.333333","-10.543333","900","900",NA,"Doação para identificação; Subarbusto ca. 1,0m alt. Folhas verdes discolores. Inflorescência verde.",NA,NA,NA,NA,NA,"2009","-40.333333","-10.543333","10",NA,NA,NA,NA,NA,NA,NA
"629","2021-03-10 11:38:33-03","UNILA","EVB","29","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Ribas, O.S.","Buttura, E.","64","1979","05","23",NA,"Brasil","Paraná","Foz do Iguaçu","Vila Portes.","-54.588333","-25.511111",NA,NA,NA,NA,"EVB000029","EVB000029",NA,NA,NA,NA,"54º35'18''W","25º30'40''S",NA,NA,NA,NA,NA,NA,NA,NA
"630","2021-03-10 11:38:33-03","UNILA","EVB","4059","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Hentz Júnior, E.J.","Hentz Júnior, E.J.; Lima, L.C.P.; Panizza, A.","103","2019","07","15",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Borda da BR-469. Parque Nacional do Iguaçu","-54.4375","-25.655833",NA,NA,NA,"Espigas verdes. Flores creme. Habitat: Borda de mata Habito: Erva","EVB004059","EVB004059",NA,NA,NA,"2019","54º26'15''W","25º39'21''S","07","20",NA,NA,NA,NA,NA,NA
"631","2016-08-23 10:59:12-03","NHMLondon","NHM-LONDON-BOT","BM000947446","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","noronhae",NA,"Acalypha noronhae","Ridl.",NA,"Collaboration; H.N. Ridley, T.S. Lea & G.A. Ramage","109",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/a147606677dbb6ed4381e8216462fcabc136bfba/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Type",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:600391",NA
"632","2016-08-23 10:59:12-03","NHMLondon","NHM-LONDON-BOT","BM001125229","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","subsana",NA,"Acalypha subsana","Nees & Mart.","Pedro Luís Rodrigues de Moraes; Universidade de São Paulo; b.1965","Maximilian Alexander Philipp zu Wied-Neuwied; b.1782; d.1867; Wied-Nuew.","s.n.","1815",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"-42.019","-22.872",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/de489cb040027606020f3e7e3c7d19445efad8ae/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Isolectotype",NA,NA,"2013","-42.019","-22.872","11","25",NA,NA,NA,NA,"NHMUK:ecatalogue:2878087",NA
"633","2020-11-12 17:00:57-03","UEL","FUEL","44903","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Cotarelli, VM","Cotarelli, VM; Francisco, EM; Dall#?#Agnol, RF","619","2008","12","03",NA,"Brasil","Paraná","Mauá da Serra","Estância Manain","-51.133333","-23.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","-51.133333","-23.933333","04",NA,NA,NA,NA,NA,NA,NA
"634","2020-11-12 17:00:57-03","UEL","FUEL","9681","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Souza, AAC","Vieira, AOS; Yamamoto, KY","26255","1992","05","03",NA,"Brasil","Rio de Janeiro","Teresópolis","Distrito de Bonsucesso, Mata de encosta perturbada","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"FUEL018956",NA,NA,"38539","auto","2017",NA,NA,"05","04",NA,NA,NA,NA,NA,NA
"635","2019-11-01 14:57:26-03","UnB","UB","150379","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"?","HG169g",NA,NA,NA,"Southern America","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2019-11-01 14:57:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Liesner, R","Irwin, HS; Souza, R; Santos, RR","11313","1965","12","15","Southern America","Brasil","Distrito Federal",NA,"Córrego Landim, ca. 20 km N of Brasília",NA,NA,"950","950",NA,"Shrub ca. 1,5 m tall. Inflorescence pink. Frequent; Gallery forest and creek margin",NA,NA,NA,NA,NA,"1933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2019-11-01 14:57:26-03","UnB","UB","150376","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Cordeiro, I","França, F","1457","1995","11","26","Southern America","Brasil","Bahia","Itatim","Morro do Agenor. Alt. 280-410m","-39.766667","-12.7",NA,NA,NA,"Arbusto 1,5m, inflorescencias pendentes. Flor masculina esbraquiçada, flor feminina esverdeada.; Interior da mata",NA,NA,NA,NA,NA,"1997","-39.766667","-12.7",NA,NA,NA,NA,NA,NA,NA,NA
"638","2019-11-01 14:57:26-03","UnB","UB","150378","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Liesner, RL","Irwin, HS","30515","1971","01","16","Southern America","Brasil","Minas Gerais","Serra do Espinhaço","Wooded middle slopes of Serra da Piedade, ca. 40km E. of Belo Horizonte, near BR-31, ca. 1800m elev.",NA,NA,NA,NA,NA,"Shrub ca. 1.5m. Spikes pinkish green.",NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2019-11-01 14:57:26-03","UnB","UB","177239","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Martins, EGA","Martins, EGA; Feliciano, CD; Sano, PT","83","2007","02","15","Southern America","Brasil","Minas Gerais","Santana do Riacho","Cardeal Mota, Serra do Cipó, APA Morro da Pedreira, alto dos afloramentos de metacalcário.","-43.666667","-19.333333","800","800",NA,"Ervas, em interior da mata à sombra. Brácteas verdes, inflorescência eretas, espigas estaminadas creme-esverdeadas a vináceas; flores pistiladas com estigmas vermelhos; Floresta decidual",NA,NA,NA,NA,NA,"2007","-43.666667","-19.333333",NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-11-01 14:57:26-03","UnB","UB","18580","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Proença, CEB","Proença, CEB; Harris, SA","3086","2006","01","03","Southern America","Brasil","Minas Gerais","Cristiano Otoni",NA,"-43.769167","-20.843611","1175","1175",NA,"Estigmas vermelhos. FOTO.; Arbusto 1,2m. Flor creme; Remanescente de mata atlântica antropizada.",NA,NA,NA,NA,NA,NA,"-43.769167","-20.843611",NA,NA,NA,NA,NA,NA,NA,NA
"641","2019-11-01 14:57:26-03","UnB","UB","150373","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Barroso, GM","Krieger, L","11452","1972","01","07","Southern America","Brasil","Minas Gerais","Antônio Carlos","Inst. Miss.","-43.7467002868652","-21.3180999755859",NA,NA,NA,"Subarbusto até 1m. Murcha logo que colhida.; Na beira da mata.",NA,NA,NA,"30131","auto","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2019-11-01 14:57:26-03","UnB","UB","150375","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Barroso, GM","Bruno","16183","1977","09","10","Southern America","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,NA,NA,"36144","auto","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2019-11-01 14:57:26-03","UnB","UB","150374","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Barroso, GM","Krieger, PL","8856","1970","07","25","Southern America","Brasil","Minas Gerais","Santa Rita de Jacutinga",NA,"-44.0950012207031","-22.1494007110596",NA,NA,NA,"Arbusto 2m em varas isoladas.; Na beira da mata, lugar úmido.",NA,NA,NA,"20148","auto","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-11-01 14:57:26-03","UnB","UB","150377","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Silva, SM","Lima, RX","20814","1993","02","21","Southern America","Brasil","Paraná ","Três Barras do Paraná","Rio Guaraní.","-53.1808013916016","-25.4188995361328",NA,NA,NA,"Arbusto com flores crema, local alterado.",NA,NA,NA,"20611","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2020-08-20 14:57:13-03","UFSC","FLOR","2967","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Acalypha","brasiliensis","brasiliensis","Acalypha brasiliensis brasiliensis",NA,"Smith, L.B.","Smith, L.B.; Reitz, R.","12666","1964","10","17",NA,"Brasil","Santa Catarina","Itapiranga","By Rio Peperí-guaçu, Linha, Coqueiro.","-53.783333","-27.116667","200","200",NA,NA,"FLOR0002967",NA,NA,NA,NA,NA,"53º47'0''W","27º7'0''S",NA,NA,NA,NA,NA,NA,NA,NA
"646","2020-08-20 14:57:13-03","UFSC","FLOR","8581","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Acalypha","brasiliensis","brasiliensis","Acalypha brasiliensis brasiliensis",NA,"Smith, L.B.","Smith, L.B.; Klein, R.M.","13198","1964","11","12",NA,"Brasil","Santa Catarina","Itapiranga","Linha Coqueiro, Rio peperi-guaçu.","-53.7122001647949","-27.1693992614746","200","200",NA,NA,"FLOR0008581",NA,NA,"18767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2021-03-04 15:44:33-03","IF","SPSF","00883","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis",NA,NA,"J.M. Vasconcelos","193","1944","10","20","América do Sul","Brasil","PB","Areia","Escola de Agronomia do Nordeste","-35.6916999816895","-6.96332979202271",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"648","2021-03-04 15:44:33-03","IF","SPSF","00830","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Mül.Arg.","A.A.C. Sousa","D.Bento Pickel",NA,"1943","11","30","América do Sul","Brasil","SP","Mogi das Cruzes",NA,"-46.1883010864258","-23.5228004455566",NA,NA,NA,"COLETA: Colhida na mata.;",NA,NA,NA,"28666","auto","2015",NA,NA,"09","03","Magnoliopsida",NA,NA,NA,NA,NA
"649","2021-03-04 15:44:33-03","IF","SPSF","19064","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","A.A.C. Sousa","R.Esteves","129","1995","05","23","América do Sul","Brasil","SP","São Paulo","P.E.Cantareira, Engordador","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: Herbácea até 50cm. Inflorescência rósea.;",NA,NA,NA,"53584","auto","2015",NA,NA,"09","03","Magnoliopsida",NA,NA,NA,NA,NA
"650","2021-03-04 15:44:33-03","IF","SPSF","15380","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","A.A.C. Sousa","J.A.Pastore & L.Marino","443","1992","10","16","América do Sul","Brasil","SP","São Paulo","P.E.Cantareira- Núcleo Engordador","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: Arbusto ca. 1m de altura, início de frutos.;",NA,NA,NA,"53584","auto","2015",NA,NA,"09","03","Magnoliopsida",NA,NA,NA,NA,NA
"651","2017-09-11 17:09:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","brevipes","Acalypha brasiliensis brevipes","Müll.Arg.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in silvis et in virgultis prov. Minas Geraës, ad Tambouril prope Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2017-09-11 17:09:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","cordata","Acalypha brasiliensis cordata","(Müll.Arg.) Müll.Arg.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"in arenosis prope Bahiam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2017-09-11 17:09:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","cordata","Acalypha brasiliensis cordata","(Müll.Arg.) Müll.Arg.",NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"ad Rio Belmonte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2017-09-11 17:09:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","cordata","Acalypha brasiliensis cordata","(Müll.Arg.) Müll.Arg.",NA,"Blanchet","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"in arenosis prope Bahiam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2017-09-11 17:09:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","cordata","Acalypha brasiliensis cordata","(Müll.Arg.) Müll.Arg.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"et in prov. Minas Geraës ad Fanado et S. Domingos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2017-09-11 17:09:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","glabrata","Acalypha brasiliensis glabrata","Müll.Arg.",NA,"Riedel, L","374",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Cantagalo","in silvis umbrosis ad Canta Gallo prov. Rio de Janeiro","-42.3681","-21.9811",NA,NA,NA,NA,NA,NA,NA,"33898","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2017-09-11 17:09:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","longipes","Acalypha brasiliensis longipes","Müll.Arg.",NA,"Glaziou, AFM","1012",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2017-09-11 17:09:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","longipes","Acalypha brasiliensis longipes","Müll.Arg.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in monte Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2017-09-11 17:09:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","longipes","Acalypha brasiliensis longipes","Müll.Arg.",NA,"Pohl, JBE","21",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"in prov. Goyaz ad Pedro Alvez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2017-09-11 17:09:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","maxima","Acalypha brasiliensis maxima","Müll.Arg.",NA,"Salzmann, P","486",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"in umbrosis prope Bahiam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2017-09-11 17:09:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","obtusa","Acalypha brasiliensis obtusa","(Müll.Arg.) Müll.Arg.",NA,"Blanchet","98",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"in prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2017-09-11 17:09:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","obtusa","Acalypha brasiliensis obtusa","(Müll.Arg.) Müll.Arg.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"inter arbores ad prata prope Villa Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2017-09-11 17:09:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","obtusa","Acalypha brasiliensis obtusa","(Müll.Arg.) Müll.Arg.",NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","in silvis prope Ilheos","-39.0494","-14.7889",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2017-09-11 17:09:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","obtusa","Acalypha brasiliensis obtusa","(Müll.Arg.) Müll.Arg.",NA,"Riedel, L","387",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","in silvis prope Ilheos","-39.0494","-14.7889",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2017-09-11 17:09:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","obtusa","Acalypha brasiliensis obtusa","(Müll.Arg.) Müll.Arg.",NA,"Riedel, L","520",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","in silvis prope Ilheos","-39.0494","-14.7889",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2017-09-11 17:09:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","brevipes","Acalypha brasiliensis brevipes","Müll.Arg.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in silvis et in virgultis prov. Minas Geraës, ad Tambouril prope Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2017-09-11 17:09:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","cordata","Acalypha brasiliensis cordata","(Müll.Arg.) Müll.Arg.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"in arenosis prope Bahiam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2017-09-11 17:09:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","cordata","Acalypha brasiliensis cordata","(Müll.Arg.) Müll.Arg.",NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"ad Rio Belmonte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
