"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","recordedBy","recordNumber","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet"
"401","2019-11-01 15:13:18-03","UnB","UB","215724","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Oliveira, RC","2015","11","13","2015","11","08","Brasil","Distrito Federal","Brasília","Margens do córrego Taquara","-47.908556","-15.912194","-47.908556","-15.912194",NA,"1034","1034",NA,"Fruto no início de floração, 60cm.; Terrestre; Substrato argiloso, relevo ondulado, mata de galeria",NA,"Oliveira, RC; Moura, CO; Cardoso, AGT; Sonsin, J; et al.","3120","Southern America",NA,"UB0031400","UB0031400",NA,NA,NA,NA,NA
"402","2019-11-01 15:13:18-03","UnB","UB","37698","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith, LB",NA,NA,NA,"1967","11",NA,"Brasil","Mato Grosso",NA,"51km ao N de Aragarças",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Philcox, D","3223","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-11-01 15:13:18-03","UnB","UB","37699","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith, LB",NA,NA,NA,"1965","11","16","Brasil","Goiás","Cabeceiras","Cabeceiras, 14km ao E de Cabeceiras","-46.9267","-15.8006","-46.9267","-15.8006",NA,NA,NA,NA,NA,NA,"Irwin, HS","10353","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-11-01 15:13:18-03","UnB","UB","9376","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Monteiro, RF","2010","04","27","2000","12","15","Brasil","Minas Gerais","Urucuia",NA,"-45.883333","-16.116667","-45.883333","-16.116667",NA,"530","530",NA,"Folhas maiores 2m; bainha das folhas na base do pendão rosadas. Pedunculo 35 cm; raquis 35x18 cm; frutos denso-agregados.; Erva em roseta 1,6 x 4m. Fruto verde-escuro.; Cerrado denso. Solo: Solo laterítico.",NA,"Proença, CEB; Milhomens, LC; Lima, JCM; Mendes, VC","2362","Southern America",NA,"UB0002623","UB0002623",NA,NA,NA,NA,NA
"405","2019-11-01 15:13:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2018","05","09","Brasil","Goiás","Alto Paraíso de Goiás","Cerrado ao lado do posto de gasolina","-47.529167","-14.139444","-47.529167","-14.139444",NA,NA,NA,NA,"Planta medicinal;Indicações de uso: pedras nos rins; Partes usadas: fruto; Modo de preparo: limpar bem o fruto e colocá-lo em infusão; beber várias vezes ao dia; Erva terrestre, ca. 50cm alt.; fruto carnoso com gomos marrom-amarelados, de sabor doce",NA,"Martins, RC; Wilson; Disciplina Etnobotânica","1841","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-11-01 15:13:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Philcox, D","1979",NA,NA,"1976","09","24","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, c. 18 Km. SSW of Brasília TV tower","-47.9296989440918","-15.7797002792358",NA,NA,"70570",NA,NA,NA,"Ground Bromeliad. Inflorescence 20 cm tall. Corolla rose-purple; In cerrado","auto","Ratter, JA; Fonseca, SG; Filho, JF; Ribeiro, JF; Silva, JCS","3671","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-11-01 15:13:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2017","04","18","Brasil","Distrito Federal","Brasília","Instituto de Ciências Biológicas - IB (UnB) Centro-Oeste","-47.9296989440918","-15.7797002792358",NA,NA,"70570",NA,NA,NA,"Planta em cultivo no jardim; Planta terrestre e brácteas vermelhas","auto","Olenka-Rocha, CV","3","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-05-06 11:54:37-03","UFU","HUFU","2881","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Monteiro, R.F.","2015","09","15","1991","11","11","Brasil","Goiás","Campo Alegre","BR 050, Km 205.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schiavini, I.; et al.","332",NA,NA,"HUFU00025853","HUFU00025853",NA,NA,NA,NA,NA
"409","2019-05-06 11:54:37-03","UFU","HUFU","46121","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Nakajima, J.N.","2007","11","14","2006","10","25","Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada depois do Paraíso Perdido, na passagem do córrego.",NA,NA,NA,NA,NA,NA,NA,NA,"Planta ca. de 1 m. Brácteas alvas, cálice e corola magenta, bordos alvos.; Cerrado.",NA,"Nakajima, J.N.; Romero, R.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4272",NA,NA,"HUFU00052223","HUFU00052223",NA,NA,NA,NA,NA
"410","2019-05-06 11:54:37-03","UFU","HUFU","34746","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Volpi, R.L.","2004","03",NA,"2003","10","25","Brasil","Minas Gerais","Delfinópolis","Estrada para Casinha Branca","-46.8539009094238","-20.343900680542",NA,NA,"41380",NA,NA,NA,"Planta ca. de 0,5 m. Brácteas róseas, botão floral róseo.; Cerrado.","auto","Volpi, R.L.; Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R. & Rosa, P.O.","775",NA,NA,"HUFU00052222","HUFU00052222",NA,NA,NA,NA,NA
"411","2020-08-20 14:58:50-03","UFSC","FLOR","9973","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Moura, R.","2000","09","05","1965","07","15","Brasil","Paraná","Guarapuava","Rio Cavernoso.","-51.4580993652344","-25.395299911499",NA,NA,"53832","1000","1000",NA,"erva, flor roxo-avermelhada, brácteas cor de palha","auto","Reitz, R.; Klein, R.M.","17752",NA,NA,"FLOR0009973",NA,NA,NA,NA,NA,NA
"412","2020-05-19 17:19:29-03","UFMT","UFMT","23427","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","SchessI, M.","1993","03",NA,"1993","03","02","Brasil","Mato Grosso","Poconé","Pantanal- Mato grossense, highway Poconé-Porto Cercado appr. at Km 16,9.","-56.483333","-16.35","-56.483333","-16.35",NA,NA,NA,NA,"Leaf base brightly red, petals winw ewd, flowers fruiting.; earthmound savanna ( campo de murundus) along the highway, top of an earthmound, together with cerrado trees & shrubs, alluvial sediments, seasonally inundated grassland & earthmounds.",NA,"SchessI, M.; Gottsberg, G.","3033b",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-05-19 17:19:29-03","UFMT","UFMT","23428","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","SchessI, M.",NA,NA,NA,"1993","10","05","Brasil","Mato Grosso","Poconé","Estrada de Poconé para Porto Cercado aproximadamente no Km 27.","-56.466667","-16.4","-56.466667","-16.4",NA,"110","110",NA,"Savana, com campos de murundus.",NA,"SchessI, M.","3452",NA,NA,"UFMT00023428",NA,NA,NA,NA,NA,NA
"414","2015-04-17 16:11:47-03","UFMT","UFMT","31909","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Souza, V.C.",NA,NA,NA,"1997","10","07","Brasil","Mato Grosso","Rosário Oeste","Ca. 29 Km de Marzagão em direção a Planalto da Serra.","-55.45","-14.683333","-55.45","-14.683333",NA,NA,NA,NA,"Terrestre, folhas com centro vermelho e ápice castanho; flores rosa-forte.; Savana arborizada sobre solo pedregoso.",NA,"Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20305",NA,NA,"UFMT00031909",NA,NA,NA,NA,NA,NA
"415","2015-04-17 16:11:47-03","UFMT","UFMT","31908","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Souza, V.C.","1997","11","07","1997","10","11","Brasil","Mato Grosso","Rosário Oeste","Estrada entre Marzagão e Cuiabá, ca. 12 Km SE(em linha reta) de Marzagão. Fazenda Santa Bárbara.","-55.616667","-14.716667","-55.616667","-14.716667",NA,NA,NA,NA,"Terrestre. Brácteas do escapo vermelho-vivo.Brácteas florais creme; flores rosa-forte.; Savana arborizada utilizada como pasto natural.",NA,"Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20726",NA,NA,"UFMT00031908",NA,NA,NA,NA,NA,NA
"416","2015-04-17 16:11:47-03","UFMT","UFMT","26875","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2003","10","11","Brasil","Mato Grosso","Barão de Melgaço","Estãncia Ecológica- SESC Pantanal.","-55.9674987792969","-16.1944007873535",NA,NA,"145819",NA,NA,NA,"Herbácea terrestre, com frutos jovens verdes.; Pantanal.","auto","Couto, J.; Da Silva, J.E.","121",NA,NA,"UFMT00026875",NA,NA,NA,NA,NA,NA
"417","2015-04-17 16:11:47-03","UFMT","UFMT","19014","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1998","12","21","Brasil","Mato Grosso","Nova Brasilândia","Km 20 .","-54.9655990600586","-14.9568996429443",NA,NA,"68729",NA,NA,NA,"Herbácea de 1m de altura, apresenatando frutos verdes imaturos e fruto maduro de cor amarela.; Cerrado.","auto","Macedo, M.; Ferreira, A.R.; Silva, A.","6526",NA,NA,"UFMT00019014",NA,NA,NA,NA,NA,NA
"418","2015-04-17 16:11:47-03","UFMT","UFMT","16485","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1997","11","14","Brasil","Mato Grosso","Nova Brasilândia","Sítio São Sebastião.","-54.9655990600586","-14.9568996429443",NA,NA,"68729",NA,NA,NA,"Herbácea, com folhas alternas, flores róseas.; Cerrado.","auto","Macedo, M.; Ferreira, A.; Silva, A.","5953",NA,NA,"UFMT00016485",NA,NA,NA,NA,NA,NA
"419","2015-04-17 16:11:47-03","UFMT","UFMT","17829","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1998","05","25","Brasil","Mato Grosso","Poconé","Caapão dos macacos.","-56.6227989196777","-16.2567005157471",NA,NA,"200792",NA,NA,NA,"Erva, inflorescência com botões florais avermelhados.","auto","Macedo, M.; Pinto, G.","6722",NA,NA,"UFMT00017829",NA,NA,NA,NA,NA,NA
"420","2015-04-17 16:11:47-03","UFMT","UFMT","24204","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2001","03","23","Brasil","Mato Grosso","Poconé","Centro da Cordilheira-Pirizal.","-56.6227989196777","-16.2567005157471",NA,NA,"200792",NA,NA,NA,"Herbácea de 1m de altura, apresenatando frutos verdes imaturos e fruto maduro de cor amarela.","auto","Costa, S.C.","189",NA,NA,"UFMT00024204",NA,NA,NA,NA,NA,NA
"421","2015-04-17 16:11:47-03","UFMT","UFMT","19142","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1998","11","06","Brasil","Mato Grosso","Poconé","Em torno do caapão dos macacos.","-56.6227989196777","-16.2567005157471",NA,NA,"200792",NA,NA,NA,"Herbácea, com fruto imaturo.; Pantanal.","auto","Macedo, M.; Dahmer, M.C.; Pinto, G.","7903",NA,NA,"UFMT00019142",NA,NA,NA,NA,NA,NA
"422","2015-04-17 16:11:47-03","UFMT","UFMT","19145","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1999","01","16","Brasil","Mato Grosso","Poconé","Fazenda Ipiranga.","-56.6227989196777","-16.2567005157471",NA,NA,"200792",NA,NA,NA,"Herbácea, com flores vermelhas.; Encontrada no capão.","auto","Macedo, M.; Pinto, G.","7900",NA,NA,"UFMT00019145",NA,NA,NA,NA,NA,NA
"423","2015-04-17 16:11:47-03","UFMT","UFMT","19102","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1998","08","22","Brasil","Mato Grosso","Poconé","Fazenda Ipiranga, baía Piuval.","-56.6227989196777","-16.2567005157471",NA,NA,"200792",NA,NA,NA,"Herbácea, com flores em espigas.; Pantanal.","auto","Macedo, M.","6798",NA,NA,"UFMT00019102",NA,NA,NA,NA,NA,NA
"424","2018-07-17 19:03:34-03","UFMT","UFMT","24145","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2000","12","18","Brasil","Mato Grosso","Poconé","Pantanal de Poconé.","-56.6227989196777","-16.2567005157471",NA,NA,"200792",NA,NA,NA,"Herbácea com 90 cm, com base vermelha e centro branco.; Pantanal.","auto","Silmara; Hélio, F.","s.n.",NA,NA,"UFMT00024145",NA,NA,NA,NA,NA,NA
"425","2018-07-17 19:03:34-03","UFMT","UFMT","24144","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2000","12","18","Brasil","Mato Grosso","Poconé","Pantanal de Poconé.","-56.6227989196777","-16.2567005157471",NA,NA,"200792",NA,NA,NA,"Herbácea, com inflorescência vermelha e branca.; Pantanal.","auto","Silmara; Hélio, F.","s.n.",NA,NA,"UFMT00024144",NA,NA,NA,NA,NA,NA
"426","2015-04-17 16:11:47-03","UFMT","UFMT","16733","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1996","11","13","Brasil","Mato Grosso","Várzea Grande","Distrito de Guarita em Várzea Grande.","-56.1324996948242","-15.6466999053955",NA,NA,"37223",NA,NA,NA,"Erva, com flores vermelhas.","auto","Gema, M.","66",NA,NA,"UFMT00016733",NA,NA,NA,NA,NA,NA
"427","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,"Habitat in republica Paraguayensi prope Assumptiom, ad sylvarum margines, nec non in sepibus (num ipsa quoque hic culta?)",NA,NA,NA,NA,NA,NA,NA,NA,"Floret et fructificat Augusto",NA,"Balansa, B","608","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"428","2021-02-08 12:50:44-03","UFRGS","ICN","046466","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Waechter",NA,NA,NA,"1979","10","02","Brasil","RS","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,NA,"14404",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Terrícola; folhas rosetadas, verdes, as superiores, que envolvem a inflorescência frequentemente vermelhas; bagas maduras laranja.; em beira de mato.","auto","Waechter, JL","1362","América do Sul",NA,"ICN00029940",NA,NA,NA,NA,NA,NA
"429","2021-02-08 12:50:44-03","UFRGS","ICN","093506","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Bromelia","cf. balansae","Bromelia cf. balansae","Mez",NA,NA,NA,NA,"1991","08","18","Brasil","RS","São Borja","Rio Butuí","-56.0043983459473","-28.6606006622314",NA,NA,"75549",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável); Formando grupos isolados no meio da mata ou nas bordas no chão. .","auto","Záchia, RA","411","América do Sul",NA,"ICN00029939",NA,NA,NA,NA,NA,NA
"430","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","10962","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Waechter, J.L.","1979",NA,NA,"1979","10",NA,"Brasil","Rio Grande do Sul","Tenente Portela (Derrubadas - RS)","Parque Florestal Estadual do Turvo",NA,NA,NA,NA,NA,NA,NA,NA,"terrícola; beira de mata; folhas rosetadas; verdes as superiores; envolvem a inflorescência frequentemente vermelhas; bagas maduras laranja",NA,"Waechter, J.L.","1362",NA,NA,"HAS0010962",NA,NA,NA,NA,NA,NA
"431","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","31647","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1990","05",NA,"Brasil","Rio Grande do Sul","Tenente Portela (Derrubadas - RS)","Parque Estadual do Turvo,",NA,NA,NA,NA,NA,NA,NA,NA,"bromélia; Fruto maduro no líquido e frutos secos na sílica.",NA,"Silveira, N.","8255",NA,NA,"HAS0031647",NA,NA,NA,NA,NA,NA
"432","2019-11-21 10:02:33-03","IBt","SP","111535b","Extra","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Proença, SL","1997","03","05","1961","12","01","Brasil","São Paulo","Rincão","A few hundred meters N of border of município de Araraquara along the São Carlos-Ribeirão Preto road. Ca. 40 km due N & 5 km due W of city of São Carlos.","-47.833333","-21.666667","-47.833333","-21.666667",NA,"650","650",NA,NA,NA,"Eiten, G; Freitas Campos, JM","3456",NA,NA,"SP051284","SP051284",NA,NA,NA,NA,NA
"433","2019-11-21 10:02:33-03","IBt","SP","111534","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Proença, SL","1997","03","04","1961","12","01","Brasil","São Paulo","Rincão","A few hundred meters N of border of município de Araraquara along the São Carlos-Ribeirão Preto road. Ca. 40 km due N & 5 km due W of city of São Carlos.","-47.833333","-21.666667","-47.833333","-21.666667",NA,"650","650",NA,NA,NA,"Eiten, G; Freitas Campos, JM","3458",NA,NA,"SP051280","SP051280",NA,NA,NA,NA,NA
"434","2019-11-21 10:02:33-03","IBt","SP","111535","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Proença, SL","1997","03","05","1961","12","01","Brasil","São Paulo","Rincão","A few hundred meters N of border of município de Araraquara along the São Carlos-Ribeirão Preto road. Ca. 40 km due N & 5 km due W of city of São Carlos.","-47.833333","-21.666667","-47.833333","-21.666667",NA,"650","650",NA,NA,NA,"Eiten, G; Freitas Campos, JM","3456",NA,NA,"SP051282","SP051282",NA,NA,NA,NA,NA
"435","2019-11-21 10:02:33-03","IBt","SP","111533","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Proença, SL","2000","01","28","1961","11","29","Brasil","São Paulo","Itirapina","8 1/2 km ENE of Itirapina, along the São Paulo-São Carlos highway 25 km south of the turnoff to São Carlos.","-47.734722","-22.218056","-47.734722","-22.218056",NA,"800","800",NA,NA,NA,"Eiten, G","3369",NA,NA,"SP051278","SP051278",NA,NA,NA,NA,NA
"436","2019-11-21 10:02:33-03","IBt","SP","111533a","Extra","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Proença, SL","2000","01","28","1961","11","29","Brasil","São Paulo","Itirapina","8 1/2 km ENE of Itirapina, along the São Paulo-São Carlos highway 25 km south of the turnoff to São Carlos.","-47.734722","-22.218056","-47.734722","-22.218056",NA,"800","800",NA,NA,NA,"Eiten, G","3369",NA,NA,"SP051279","SP051279",NA,NA,NA,NA,NA
"437","2019-11-21 10:02:33-03","IBt","SP","111534a","Extra","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Proença, SL","1997","03","04","1961","12","01","Brasil","São Paulo","Rincão","A few hundred meters N of border of município de Araraquara along the São Carlos-Ribeirão Preto road. Ca. 40 km due N & 5 km due W of city of São Carlos.","-47.833333","-21.666667","-47.833333","-21.666667",NA,"650","650",NA,NA,NA,"Eiten, G; Freitas Campos, JM","3458",NA,NA,"SP051281","SP051281",NA,NA,NA,NA,NA
"438","2019-11-21 10:02:33-03","IBt","SP","111535a","Extra","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Proença, SL","1997","03","05","1961","12","01","Brasil","São Paulo","Rincão","A few hundred meters N of border of município de Araraquara along the São Carlos-Ribeirão Preto road. Ca. 40 km due N & 5 km due W of city of São Carlos.","-47.833333","-21.666667","-47.833333","-21.666667",NA,"650","650",NA,NA,NA,"Eiten, G; Freitas Campos, JM","3456",NA,NA,"SP051283","SP051283",NA,NA,NA,NA,NA
"439","2019-11-21 10:02:34-03","IBt","SP","331265","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Batalha",NA,NA,NA,"1995","09","04","Brasil","São Paulo","Santa Rita do Passa Quatro","ARIE Cerrado Pé-de-Gigante","-47.566667","-21.6","-47.566667","-21.6",NA,NA,NA,NA,NA,NA,"Batalha, MA","683",NA,NA,"SP051294","SP051294",NA,NA,NA,NA,NA
"440","2019-11-21 10:02:34-03","IBt","SP","412662","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Wanderley, MGL",NA,NA,NA,"2008","09","22","Brasil","Minas Gerais","Joaquim Felício","Estrada para Joaquim-Pedra Menina.","-43.199639","-18.067611","-43.199639","-18.067611",NA,"849","849",NA,NA,NA,"Wanderley, MGL; et al.","2709",NA,NA,"SP051275","SP051275",NA,NA,NA,NA,NA
"441","2019-11-21 10:02:34-03","IBt","SP","352060","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Versieux, LM","1988","10","20","1988","10","20","Brasil","Minas Gerais","Jequitinhonha","Ca. 47km ao sul de Pedra Azul, na estrada para Jequitinhonha.","-41.05","-16.366667","-41.05","-16.366667",NA,"1100","1100",NA,NA,NA,"Harley, RM; et al.","25253",NA,NA,"SP051276","SP051276",NA,NA,NA,NA,NA
"442","2019-11-21 10:02:34-03","IBt","SP","369749","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2003","10","25","Brasil","Minas Gerais","Delfinópolis","Estrada para a Casinha Branca.","-46.785","-20.363333","-46.785","-20.363333",NA,"925","925",NA,NA,NA,"Volpi, RL; et al.","775",NA,NA,"SP051277","SP051277",NA,NA,NA,NA,NA
"443","2019-11-21 10:02:34-03","IBt","SP","472317","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Martins, SE","2014","11","10","2014","11","10","Brasil","Distrito Federal","Brasília","Parque Ecológico dos Pequizeiros","-47.620117","-15.672267","-47.620117","-15.672267",NA,"1021","1021",NA,NA,NA,"Araújo, CC; Martins, SE","47",NA,NA,NA,NA,NA,NA,NA,NA,NA
