"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","imagecode","phylum","order","infraspecificEpithet","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"627","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76303","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Hagelund, K.","1295","1963","11",NA,"Brasil","Rio Grande do Sul","Giruá","Gr. Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"HAS0076303",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"628","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76196","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Sehnem, A.","4159","1949","12",NA,"Brasil","Rio Grande do Sul","Gramado",NA,"-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,"HAS0076196",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA
"629","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76212","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","5651","1952","12",NA,"Brasil","Rio Grande do Sul","Guaporé","chácara do seminário","-51.8903007507324","-28.8456001281738",NA,NA,NA,NA,"HAS0076212","mata rala; arbusto",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"14134","auto",NA,NA,NA,NA,NA,NA
"630","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","46341","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens × acutata","Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M. & Mello, J.P.B","2017","11","30","Abruzzi, M.L.; Mazitelli, S. A.","4235","2002","11",NA,"Brasil","Rio Grande do Sul","Itaqui","C2- Canal principal, em direção oeste.","-56.5531005859375","-29.1252994537354",NA,NA,NA,NA,"HAS0046341",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"99792","auto",NA,NA,NA,NA,NA,NA
"631","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","22697","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","08","10","Abruzzi, M.L.","1189","1986","11",NA,"Brasil","Rio Grande do Sul","Jaquirana","a 2km da vila","-50.3577995300293","-28.8847007751465",NA,NA,NA,NA,"HAS0022697","beira de mata; Arvoreta; fl. Brancas",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"31282","auto",NA,NA,NA,NA,NA,NA
"632","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","46336","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens × acutata","Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M.","2017","03","15","Abruzzi, M.L.","4225","1952","04",NA,"Brasil","Rio Grande do Sul","Maçambará","canal secundário junto ao mato à Oeste do Banhado","-56.064998626709","-29.1427993774414",NA,NA,NA,NA,"HAS0046336",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"76748","auto",NA,NA,NA,NA,NA,NA
"633","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76254","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Stehman, J.R.","954","1981","12",NA,"Brasil","Rio Grande do Sul","Manoel Viana",NA,"-55.4827995300293","-29.5891990661621",NA,NA,NA,NA,"HAS0076254","rio Ibicuí; 3m alt.; fr. Vermelhos",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"43920","auto",NA,NA,NA,NA,NA,NA
"634","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","36866","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","acutata × glaucescens","Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.","2017","11","24","Abruzzi, M.L.","3291","1995","10",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Parque Estadual Delta do Jacuí, Ilha das Flores","-51.262302","-29.987192","-51,262302","-29,987192",NA,NA,"HAS0036866","P7Q2, mata da estrada",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76235","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","acutata × glaucescens","Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","4405",NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"HAS0076235",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76247","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","acutata × glaucescens","Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","16395","1977","01",NA,"Brasil","Rio Grande do Sul","Tenente Portela (Derrubadas - RS)","P.E. do Turvo",NA,NA,NA,NA,NA,NA,"HAS0076247","Na mata; arbusto",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76602","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","1891",NA,NA,NA,"Brasil","Rio Grande do Sul","s.l.",NA,NA,NA,NA,NA,NA,NA,"HAS0076602",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76763","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma × glaucescens","Myrceugenia euosma × glaucescens","(O.Berg) D.Legrand × (Cambess.)D.Legrand &Kausel","Molz, M.",NA,NA,NA,"Silveira, N.","3773","1986","12",NA,"Brasil","Rio Grande do Sul","Tenente Portela (Derrubadas - RS)","P.E. Turvo",NA,NA,NA,NA,NA,NA,"HAS0076763","Salto do Yucumã; 4m alt; Fl. Brancas",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76095","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","s.n.","1994","11",NA,"Brasil","Santa Catarina",NA,"perto da encruzilhada das rodovias Videiras-Caçador-Curitibanos",NA,NA,NA,NA,NA,NA,"HAS0076095","Numa capoeirinha. Arbusto de 1.2 m. de altura -estéril",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76206","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","322","1951",NA,NA,"Uruguai","Montevidéu","Parque Zoológico",NA,NA,NA,NA,NA,NA,NA,"HAS0076206",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76209","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","797","1952","04",NA,"Uruguai","Rivera","Aiguá",NA,NA,NA,NA,NA,NA,NA,"HAS0076209",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76210","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","227","1951",NA,NA,"Uruguai",NA,"Sierra de las Ánimas",NA,NA,NA,NA,NA,NA,NA,"HAS0076210",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76216","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","16572","1977","01",NA,"Brasil","Rio Grande do Sul","Tenente Portela (Derrubadas - RS)","P.E. do Turvo",NA,NA,NA,NA,NA,NA,"HAS0076216","na mata; 2,5m alt; Fr. Imat.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76221","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11","07","J.C; F.M.P.; A.M.G.D.","1983","1971","12",NA,"Brasil","Rio Grande do Sul",NA,"cabeceira do Rio das Antas",NA,NA,NA,NA,NA,NA,"HAS0076221","pinhal degradado. Arbusto de 2m, folhas verdes cinzentas embaixo 5 g 6/4, botões florais",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76239","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","1908","1951",NA,NA,"Uruguai","Montevidéu","Montevidéu","Faculdade de Agronomia.",NA,NA,NA,NA,NA,NA,"HAS0076239","Planta cultivada.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76243","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","505","1951",NA,NA,"Uruguai","Montevidéu","Montevidéu","Faculdade de Agronomia.",NA,NA,NA,NA,NA,NA,"HAS0076243","Arbusto. Planta cultivada.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76244","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","102","1951",NA,NA,"Uruguai","Montevidéu","Montevidéu","Faculdade de Agronomia.",NA,NA,NA,NA,NA,NA,"HAS0076244",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76310","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11",NA,"Mattos, J.; Silveira, N. & Frosi, R.","23584","1983","01",NA,"Brasil","Rio Grande do Sul",NA,"km 66 da rod. De são Fc. De Paula para Canela.",NA,NA,NA,NA,NA,NA,"HAS0076310","No mato com ca. De 3m. Flores passadas.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76639","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Silveira, N.","1227","1984","05",NA,"Brasil","Rio Grande do Sul","5km de Cambará do Sul","margens do rio Camisas",NA,NA,NA,NA,NA,NA,"HAS0076639","Beira do rio; ca. 2m; fl. Passadas",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76645","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","30960","1987","03",NA,"Brasil","Rio Grande do Sul","23 Km de Cambará do Sul","rod. p/ S.F. Paula",NA,NA,NA,NA,NA,NA,"HAS0076645",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76649","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Brack, P.","230","1993","11",NA,"Uruguai","Tacuarembó","San Gregório",NA,NA,NA,NA,NA,NA,NA,"HAS0076649","mata de galeria; arvoreta",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","81623","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11","13","Brack, P.","200","1993","11",NA,"Uruguai","Tacuarembó","Arroio Paso Hondo","próx. San Gregorio",NA,NA,NA,NA,NA,NA,"HAS0081623","árv. baixa c/ flores",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","94715","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","12","05","Molz, M.; Bergamin, R.S.","s.n.","2017","12",NA,"Brasil","Rio Grande do Sul","Arvorezinha","Perau de Janeiro","-52.30388","-28.85369","-52,3038800","-28,8536900","541","541","HAS0094715","Arvoreta com 6 m dealtura na beira da floresta ciliar do rio Forqueta; folhas discolores, frutos imaturos. Datum WGS84",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","94852","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Mello, J.P.B. & Molz, M.","2018","03","13","Mello, J.P.B.","3","2018","03",NA,"Brasil","Rio Grande do Sul","Derrubadas","Parque Estadual do Turvo","-54.011031","-27.273001","-54,0110310","-27,2730010","162","162","HAS0094852","Margem do Rio Turvo Rio do Sinos, arbusto 1.5 de altura. Coletada Na saída extra de Trabalho de Campo BIO-UFRGS.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","94853","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Mello, J.P.B. & Molz, M.","2018","03","13","Mello, J.P.B.","2","2018","03",NA,"Brasil","Rio Grande do Sul","Derrubadas","Parque Estadual do Turvo","-54.011031","-27.273001","-54,0110310","-27,2730010","162","162","HAS0094853","Margem do Rio Turvo Rio do Sinos, arbusto 1.5 de altura. Coletada Na saída extra de Trabalho de Campo BIO-UFRGS.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","96034","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Mello, J. P. M.","2019",NA,NA,"Piovesani, W. S.","74","2019","01",NA,"Brasil","Rio Grande do Sul","Putinga","Barragem Santa Lúcia","-52.157239","-28.958075","-52,157239","-28,958075",NA,NA,"HAS0096034","Árvore com frutos maduros pretos; em beira de açude.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76320","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens × acutata","Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Mello, J.P.B. & Molz, M.",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HAS0076320","Serviço Florestal 1423",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","94718","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens × acutata","Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M.","2017","12","11","Molz, M.; Bergamin, R.S.","s.n.","2017","12",NA,"Brasil","Rio Grande do Sul","Soledade","Fragmento próximo ao Perau de Janeiro.","-52.32979","-28.86467","-52,3297900","-28,8646700","681","681","HAS0094718","Arvoreta de sub-bosque com ritidoma em placas finas; flores brancas. Datum WGS84",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76234","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens × euosma","Myrceugenia glaucescens × euosma","(Cambess.) D.Legrand & Kausel × (O.Berg) D.Legrand","Molz, M.",NA,NA,NA,"Silveira, N.","76234","1985","07",NA,"Brasil","Rio Grande do Sul",NA,"Barracão",NA,NA,NA,NA,NA,NA,"HAS0076234","Margem do rio Pelotas. Com cerca de 1.6 m de alt. Nota: Apesar as inexitência de flores e frutos no material, assemelha-se a outros da bacia do rio pelotas que são híbridos destas dias espécies.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76311","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11",NA,"Silveira, N.; Frosi R.","513","1982","12",NA,"Brasil","Rio Grande do Sul","Nova Prata","6km Norte de rio Branco","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"HAS0076311","No capão ca. De 4 m de altura.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA,NA
"661","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76674","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens × acutata","Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M.",NA,NA,NA,"Mattos, J.","23784","1982","11",NA,"Brasil","Rio Grande do Sul","Nova Prata","9Km da cidade, dir. cascata","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"HAS0076674",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA,NA
"662","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76222","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","24571","1983","08",NA,"Brasil","Rio Grande do Sul","Nova Prata","perto da Estação Experimental","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"HAS0076222","Na mata ciliar Arvoreta de +/- 4m de altura.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA,NA
"663","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76307","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","18783","1978","03",NA,"Brasil","Rio Grande do Sul","Pinheiro Machado","5km de Pinheiro Machado na rod. para Bagé.","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"HAS0076307","Na matinha de terreno rochoso. Arbusto com ca. De 3m de altura.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"70026","auto",NA,NA,NA,NA,NA,NA
"664","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76138","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma × glaucescens","Myrceugenia euosma × glaucescens","(O.Berg) D.Legrand × (Cambess.)D.Legrand &Kausel","Molz, M.","2017","11",NA,"Mattos, J.; Camargo, O. & Mattos, N.","20949","1978","03",NA,"Brasil","Rio Grande do Sul","Pinheiro Machado","a 5km de Pinheiro Mechado, na rodovia para Bagé.","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"HAS0076138","Na capoeira, arbusto com cerca de 4m de altura. Nota Martin Molz: fruto parceialmente predado, mas as sépalas ainda visíveis, agudas. Bractéolas não vistas. Pilosidade de M. euosma. Folhas com pigmentação típica de M. glaucescens e padrão de glãndulas (mu",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"70026","auto",NA,NA,NA,NA,NA,NA
"665","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76195","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Rambo, B.","s.n.","1945","01",NA,"Brasil","Rio Grande do Sul","Quaraí","Fazenda do Jarau","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"HAS0076195","in silvula campestris",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"74636","auto",NA,NA,NA,NA,NA,NA
"666","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76176","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma × glaucescens","Myrceugenia euosma × glaucescens","(O.Berg) D.Legrand × (Cambess.)D.Legrand &Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","18558","1978","03",NA,"Brasil","Rio Grande do Sul","Santana do Livramento","Cerro da Vigia","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"HAS0076176","matinha de encosta; arbusto 2m alt.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA
"667","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76135","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma × glaucescens","Myrceugenia euosma × glaucescens","(O.Berg) D.Legrand × (Cambess.)D.Legrand &Kausel","Molz, M.","2017","11","24","Mattos, J.; Mattos, N.","20949","1980","02",NA,"Brasil","Rio Grande do Sul","Santana do Livramento","Cerro do Armour","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"HAS0076135","Na capoeira, arbusto com ca. 1.5m de altura.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA
"668","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76301","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens × euosma","Myrceugenia glaucescens × euosma","(Cambess.) D.Legrand & Kausel × (O.Berg) D.Legrand","Molz, M.",NA,NA,NA,"Hagelund, K.","7814","1976","01",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HAS0076301",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"669","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","93153","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","acutata × glaucescens","Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.","2017","11","13","Silveira, N.","10381","1994","01",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Velha/Celulosa Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HAS0093153","Mata. Arvoreta com frutos imaturos.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"670","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","36704","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens × regnelliana","Myrceugenia glaucescens × regnelliana","(Cambess.) D.Legrand & Kausel × (O.Berg) D.Legrand & Kausel","Mello, J.P.B. & Molz, M.","2017","11","30","Senna, R.M.","54","1999","01",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Passo do Inferno","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HAS0036704",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"671","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","36694","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","03","31","Senna, R.M.","145","1999","01",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Passo do Inferno","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HAS0036694","Frutos alaranjados",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"672","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","36695","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","03","31","Senna, R.M.","119","1999","01",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Passo do Inferno","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HAS0036695",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"673","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","36689","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","03","31","Senna, R.M.","122","1999","01",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Passo do Inferno, São Chico.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HAS0036689",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
