"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"343","2019-11-01 15:09:49-03","UnB","UB","175508","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Pereira, BAS; Alvarenga, D","3684","2010","05","17","Southern America","Brasil",NA,NA,"Árvore em beira de córrego, heliófila, ca. 5m altura e 15-20cm DAP. Ritidoma cinzento; casca viva amarelada. Madeira dura. Folhas discolores. Flores brancas, perfurmadas.; Solo argiloso, bem drenado, com camada de rocha subjacente. Floresta de galeri",NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Vale do Rio Paranoá, córrego da Lage, bacia Paranã.",NA,"Pereira, BAS","Brasília","-47.756944","-15.798611","898","898","-47.756944","-15.798611","2010","05","17",NA,NA,NA,NA,NA,NA,NA
"344","2019-11-01 15:09:49-03","UnB","UB","214965","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Barboza, E; Cordeiro, J; Brotto, ML; Vaz, J","3624","2013","04","14","Southern America","Brasil",NA,NA,"Árvore 5m; flores alvas, odoríferas; Floresta Ombrófila Densa",NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Goiás","RPPN Serra do Tombador, trilha da cachoeira",NA,"Barboza, E","Cavalcante","-47.842778","-13.634167","776","776","-47.842778","-13.634167","2013","07","04",NA,NA,NA,NA,NA,NA,NA
"345","2019-11-01 15:09:49-03","UnB","UB","44005","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Hatschbach, G","38496","1976",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Goiás","Caldas Novas, Serra de Caldas Novas",NA,"Delprete, PG","Caldas Novas","-48.625","-17.7417",NA,NA,"-48.625","-17.7417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-01 15:09:49-03","UnB","UB","44006","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Paula, JE","3233",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Goiás","Alexânia",NA,"Delprete, PG","Alexânia","-48.507244","-16.0822",NA,NA,"-48.507244","-16.0822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-11-01 15:09:49-03","UnB","UB","44007","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Heringer, EP","10468","1965",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Goiás",NA,NA,"Delprete, PG","Serra Dourada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-11-01 15:09:49-03","UnB","UB","44009","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Pires, JM","9798","1963","07",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Goiás","Limite entre Luziânia e Cristalina",NA,"Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-01 15:09:49-03","UnB","UB","44010","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Heringer, EP","13111","1974","02","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Goiás","Caldas Novas",NA,"Delprete, PG","Caldas Novas","-48.625","-17.7417",NA,NA,"-48.625","-17.7417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-01 15:09:49-03","UnB","UB","44011","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Anderson, WR","9927","1973","05",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Goiás",NA,NA,"Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-01 15:09:49-03","UnB","UB","45200","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Kirkbride Junior, JH","5431","1983","10","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Córrego na encosta sul do Morro da Canastra",NA,"Delprete, PG","Brasília","-47.9","-15.583333",NA,NA,"-47.9","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-01 15:09:49-03","UnB","UB","45201","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Mendonça, RC","4994",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Fazenda Água Limpa-Universidade de Brasília",NA,"Fonseca, ML","Brasília","-47.913611","-15.908583",NA,NA,"-47.913611","-15.908583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-01 15:09:49-03","UnB","UB","45204","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Irwin, HS","5369","1964","08","20","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,NA,NA,NA,"Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-01 15:09:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Heringer, EP; et al.","3157","1980","01","17","Southern America","Brasil",NA,NA,"Arvoreta 4m. Botões florais alvos. Folhas pilosas na página inferior; ráquis avermelhado; Mata ciliar",NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Bacia do Rio São Bartolomeu",NA,"Delprete, PG","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1998",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"355","2019-11-01 15:09:49-03","UnB","UB","45196","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Heringer, EP","3232","1980","01","31","Southern America","Brasil",NA,NA,"Arvoreta com diversos caules saindo do nível do solo. Flores e botões alvos. Pétalas pilosas; Mata ciliar",NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Bacia do Rio São Bartolomeu",NA,"Delprete, PG","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1998",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"356","2019-11-01 15:09:49-03","UnB","UB","45195","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Heringer, EP","4448","1980","04",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Bacia do Rio São Bartolomeu",NA,"Delprete, PG","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"357","2019-11-01 15:09:49-03","UnB","UB","45194","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Heringer, EP","9156","1963",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Escola Técnica de Brasília",NA,"Delprete, PG","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"358","2019-11-01 15:09:49-03","UnB","UB","45203","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Pires, JM","9270","1963","04","22","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Fundação Zoobotânica",NA,"Delprete, PG","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"359","2019-11-01 15:09:49-03","UnB","UB","45202","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Pires, JM","9539","1963","04","30","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Fundação Zoobotânica",NA,"Delprete, PG","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"360","2019-11-01 15:09:49-03","UnB","UB","45199","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Heringer, EP","1784",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Recor",NA,"Delprete, PG","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"361","2019-11-01 15:09:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Heringer, EP; et al.","1777","1979","07","06","Southern America","Brasil",NA,NA,"Árvore. Flor alva plumosa; Margem do córrego",NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","RECOR",NA,"Delprete, PG","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1998",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"362","2019-11-01 15:09:49-03","UnB","UB","44008","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Melo, E","591",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Rio São Bartolomeu, Quebrada dos Neri",NA,"Delprete, PG","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"363","2019-11-01 15:09:49-03","UnB","UB","156095","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Heringer, EP","9355","1960","11","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Minas Gerais",NA,NA,"Delprete, PG","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"1998",NA,NA,"26090","auto",NA,NA,NA,NA,NA
"364","2019-11-01 15:09:49-03","UnB","UB","156097","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Heringer, EP","5197","1956","05","08","Southern America","Brasil",NA,NA,"Planta arbórea, flores muito perfumadas vegeta nas margens; Cerrado.",NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Minas Gerais","Faz. do Rasgão - 2km de Paraopeba.",NA,"Delprete, PG","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"1998",NA,NA,"26090","auto",NA,NA,NA,NA,NA
"365","2019-11-01 15:09:49-03","UnB","UB","156099","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Figueiredo, N; Oliveira, U; Kawasaki, CS","14731","1983","07","20","Southern America","Brasil",NA,NA,"Arvoreta 5m de altura, folhas opostas com frutos.; Trilha da mata.",NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Est. Ecológica de Juréia.",NA,"Delprete, PG","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1998",NA,NA,"55628","auto",NA,NA,NA,NA,NA
"366","2019-11-01 15:09:49-03","UnB","UB","156100","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Silva, AF","VIC7456","1979","03","29","Southern America","Brasil",NA,NA,"Árvore com cerca de 4m de alt., com flores brancas de pedunculo rosado.",NA,"Dicotyledoneae",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Experimental de Ubatuba (IAC).",NA,"Delprete, PG","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"1998",NA,NA,"34265","auto",NA,NA,NA,NA,NA
"367","2019-10-03 10:04:28-03","UFSCar","SORO","3605","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Campos, M.C.R.; Assis, M.A.; Guaraldo, A.; Belinello, R.","433","2006","05","08",NA,"Brasil",NA,NA,"Indivíduo E0586, altura 8m",NA,NA,NA,"(Cham. & Schltdl. Ex DC.) Klotzch",NA,"São Paulo","Núcleo Picinguaba/PESM; Trilha da Casa da Farinha; parcela E, subparcela 46",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"368","2021-03-04 15:46:12-03","IF","SPSF","49022","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","M.A.Assis",NA,"2006","02","08","América do Sul","Brasil",NA,NA,"COLETA: Árvore Nº B1076; GEOGRAFIA: Localizada ao longo da Trilha do Corisco,noSertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;",NA,"Magnoliophyta","Rubiales","(Cham. & Schltdl.) Klotzsch",NA,"SP","Parque Estadual da Serra do Mar - Núcleo Picinguaba",NA,"M.A.Assis","Ubatuba","-44.835556","-23.336944","33","57",NA,NA,"2006","02","08",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"369","2021-03-04 15:46:12-03","IF","SPSF","27929","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","J.A.Pastore & C.Moura","995","2001","03","23","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Rubiales",NA,NA,"SP","Parque Estadual Xixová-Japuí",NA,NA,"São Vicente","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"25482","auto","Magnoliopsida",NA,NA,NA,NA
"370","2021-03-04 15:46:12-03","IF","SPSF","42303","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","R.T. Polisel & N.M.Ivanauskas & R.P.S.Lattore & E.Rocha","634","2008","03","30","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta de 5 m. Flores brancas.; GEOGRAFIA: Próximo à Cachoeira Sete Quedas.;",NA,"Magnoliophyta","Rubiales","((Kunth) Palha & Schltdl. ex DC.) Klotzsch",NA,"SP","Estação Ecológica de Bananal",NA,"N.M.Ivanauskas","Bananal","-44.366111","-22.806389","1115","1115",NA,NA,"2008","05","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"371","2021-03-04 15:46:12-03","IF","SPSF","28666","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","L.Rossi","2173","2000","09","20","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;",NA,"Magnoliophyta","Rubiales",NA,NA,"SP","P.E.Serra do Mar, Núcleo Caraguatatuba",NA,NA,"Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA
"372","2021-03-04 15:46:12-03","IF","SPSF","51843","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","A.G. Aguirre & J. Teixeira","8","2014","02","09","América do Sul","Brasil",NA,NA,"COLETA: Árvore 10m fruto deiscente.; GEOGRAFIA: Floresta ombrófila densa;",NA,"Magnoliophyta","Rubiales","(Cham. & Schltdl.) Klotzsch",NA,"SP","Estrada de floresta ombrófila densa",NA,"M.Pinus","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA
"373","2021-03-04 15:46:12-03","IF","SPSF","23689","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","J.A.Pastore","839","1998","12","16","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Rubiales",NA,NA,"SP","parque estadual, estrada de castelhanos",NA,NA,"Ilhabela","-45.3499984741211","-23.7700004577637","355","355",NA,NA,NA,NA,NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA
"374","2021-03-04 15:46:12-03","IF","SPSF","34965","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","F.T.Rocha & J.B.Baitello & O.T. Aguiar","139","2000","04","20","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: estrada para Castelhanos, margem do caminho, mata&nf;;",NA,"Magnoliophyta","Rubiales",NA,NA,"SP","Parque Estadual da Serra do Mar",NA,NA,"Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA
"375","2021-03-04 15:46:12-03","IF","SPSF","29915","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","J.B.Baitello","1157","2000","05","23","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Água Branca&nf;;",NA,"Magnoliophyta","Rubiales",NA,NA,"SP","P.E.Instituto Florestal",NA,NA,"Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA
"376","2021-03-04 15:46:12-03","IF","SPSF","47456","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","G.D.Colletta & A.G.Aguirre & J.Teixeira","1279","2013","08","28","América do Sul","Brasil",NA,NA,"COLETA: Árvore com 12m de altura. Frutos imaturos verdes.; GEOGRAFIA: 400m antes da porteira. Floresta Ombrófila Densa.;",NA,"Magnoliophyta","Rubiales","(Cham. & Schltdl.) Klotzsch",NA,"SP","Trilha para o Bonete",NA,NA,"Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA
"377","2021-03-04 15:46:12-03","IF","SPSF","29709","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","F.M.Souza","213","2001","04","17","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Rubiales",NA,NA,"SP","Parque Estadual da Serra do Mar, Núcleo Curucutu",NA,NA,"Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,"26998","auto","Magnoliopsida",NA,NA,NA,NA
"378","2021-03-04 15:46:12-03","IF","SPSF","34174","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","F. M. Souza & M. T. Z. Toniato & D.Souza","518","2005","02","26","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; Árvore ca. 9 m, flores brancas perfumadas, pedúnculo violáceo; GEOGRAFIA: Trilha da Água Branca. Restinga. Borda.&nf;UTM: X=423170 Y=7375382;",NA,"Magnoliophyta","Rubiales",NA,NA,"SP","Parque Estadual da Serra do Mar, Núcleo São Sebastião.",NA,"G. A. D. C. Franco","São Sebastião","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"2005","03","05","41977","auto","Magnoliopsida",NA,NA,NA,NA
"379","2021-03-04 15:46:12-03","IF","SPSF","27774","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","J.A.Pastore & C.Moura","967","2001","02","16","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: em barranco frente ao mar&nf;;",NA,"Magnoliophyta","Rubiales",NA,NA,"SP","P.E.Xixova-Japui, Paranapua",NA,NA,"São Vicente","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"25482","auto","Magnoliopsida",NA,NA,NA,NA
"380","2021-03-04 15:46:12-03","IF","SPSF","24625","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","M.C.R.Campos & M.A.Assis & R.Belinello & A.Guaraldo","309","2006","07","05","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 18m altura; botões e futos; GEOGRAFIA: Trilha da Casa da Farinha.;",NA,"Magnoliophyta","Rubiales","(Cham. & Schlt. ex DC.) Klotz",NA,"SP","Parque Estadual da Serra do Mar - Núcleo Picinguaba",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA
"381","2021-03-04 15:46:12-03","IF","SPSF","44437","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","R.Bertoncello & M.Pansonato","670","2007","06","10","América do Sul","Brasil",NA,NA,"GEOGRAFIA: Morro do Cuscuzeiro;",NA,"Magnoliophyta","Rubiales","(Cham. & Schlt. ex DC.) Klotz",NA,"SP","Parque Estadual da Serra do Mar - Núcleo Picinguaba",NA,"R.Bertoncello","Ubatuba","-45.0699996948242","-23.4300003051758","820","820",NA,NA,"2007","06","10","34265","auto","Magnoliopsida",NA,NA,NA,NA
"382","2021-03-04 15:46:12-03","IF","SPSF","08348","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","J.R.Guillaumon",NA,"1985","01","21","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: próximo de córrego&nf;;",NA,"Magnoliophyta","Rubiales",NA,NA,"SP","P.E.Serra do Mar, Núcleo Picinguaba",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA
"383","2014-10-09 13:58:33-03","UHH","HBG","521703","S","Plantae","Rubiaceae","Exostema","formosum","Exostema formosum","Sellow, F.",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"HBG521703",NA,NA,"Cham. & Schltdl.","Isotype",NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2014-10-09 13:58:34-03","UHH","HBG","521049","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Sello, F.",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"HBG521049",NA,NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,NA,"Brasilia",NA,"HBG-formal name change",NA,NA,NA,NA,NA,NA,NA,"2013","08","19",NA,NA,NA,NA,NA,NA,NA
"385","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Riedel, L","1236",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,NA,"in silvis umbrosis prope metropolim","P06P6N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Widgren, JF","1036",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,NA,"locis haud accuratius addictis probabiliter ejusdem provinciae","P06P6N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Pohl, JBE","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,NA,"ad fluvios in via ab Engenho do Vargo ad Agoa de Serra","P06P6N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2017-09-11 16:28:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Sello, HL","1756",NA,NA,NA,NA,"?",NA,NA,"There is another Sello 1756 that is Trembleya chamissoana",NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,NA,"locis haud accuratius addictis probabiliter ejusdem provinciae","P06P6N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Glaziou, AFM","6564",NA,NA,NA,NA,"?",NA,NA,"fl Februario",NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,NA,"prope Petropolim","P06P6N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,NA,"ad Caminho de Laranjeiras","P06P6N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2017-09-11 16:28:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Sellow, F","1755",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,NA,"locis haud accuratius addictis probabiliter ejusdem provinciae","P06P6N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Glaziou, AFM","1bis",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"Rio de Janeiro","in provincia Rio de Janeiro in monte Corcovado","P06P6N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Glaziou, AFM","148",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"Rio de Janeiro","in provincia Rio de Janeiro in monte Corcovado","P06P6N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
