"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","preparationType","occurrenceRemarks","barcode","imagecode","day","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","class","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"44","2019-12-04 15:26:20-03","PUCPR","HUCP","17897","S","Plantae","Monilofita",NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch.) Yesilyurt.","Kersten, RA","1089","2006","05",NA,"Brasil","Paraná","Piraquara",NA,NA,"HUCP00002138","HUCP00002138","31",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2019-10-09 11:26:11-03","UFBA","ALCB","034900","PreservedSpecimen","Plantae","Fern",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea",NA,"Harley, RM; Stannard, B","27637","1988","12","Southern America","Brasil","Bahia","Rio de Contas",NA,"até 1 m.","ALCB001208","ALCB001208","21","Chapada Diamantina, Pico das Almas. Vertente leste. Junco","-41.883333","-13.533333","1250","1250",NA,"Ferreira, JL",NA,NA,"2009","01","-41.883333","-13.533333",NA,NA,NA,NA,NA,NA,NA
"46","2020-02-08 10:42:34-03","NBC","NL-BOTANY","L.3534164","PreservedSpecimen","Plantae",NA,"Polypodiales","Adiantaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Glaziou AFM",NA,"1887","05","Southern America","Brazil","Rio de Janeiro",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3534164 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3534164","NL-L3534164","01",NA,NA,NA,NA,NA,"Pteropsida","Cislinski-Yesilyurt J",NA,NA,NA,NA,NA,NA,"L 0066660",NA,NA,NA,NA,NA,NA
"47","2020-02-08 10:42:34-03","NBC","NL-BOTANY","U.1041585","PreservedSpecimen","Plantae",NA,"Polypodiales","Adiantaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kuntze) Klotzsch","Steyermark JA; et al.",NA,"1983","01","Southern America","Venezuela",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1041585 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1041585","NL-U1041585","01",NA,"-62.2","5.333333",NA,NA,"Pteropsida","Cislinsky-Yesilyurt J",NA,NA,NA,NA,"-62.2","5.333333","U 0015863",NA,NA,NA,NA,NA,NA
"48","2020-02-08 10:42:34-03","NBC","NL-BOTANY","U.1041725","PreservedSpecimen","Plantae",NA,"Polypodiales","Adiantaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kuntze) Klotzsch","Lindeman JC; Haas JH de",NA,"1966","04","Southern America","Brazil","Paraná",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1041725 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1041725","NL-U1041725","03",NA,NA,NA,NA,NA,"Pteropsida","Cislinsky-Yesilyurt J",NA,NA,NA,NA,NA,NA,"U 0015939",NA,NA,NA,NA,NA,NA
"49","2020-02-08 10:42:34-03","NBC","NL-BOTANY","U.1041726","PreservedSpecimen","Plantae",NA,"Polypodiales","Adiantaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kuntze) Klotzsch","Hatschbach GG",NA,"1959","11","Southern America","Brazil","Paraná",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1041726 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1041726","NL-U1041726","08","Rio Passa Dois, Municip. Lapa, Paraná.",NA,NA,NA,NA,"Pteropsida","Cislinsky-Yesilyurt J",NA,NA,NA,NA,NA,NA,"U 0015940",NA,NA,NA,NA,NA,NA
"50","2020-02-08 10:42:34-03","NBC","NL-BOTANY","U.1041727","PreservedSpecimen","Plantae",NA,"Polypodiales","Adiantaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kuntze) Klotzsch","Annies L",NA,"1910","01","Southern America","Brazil","Paraná",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1041727 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1041727","NL-U1041727","01",NA,NA,NA,NA,NA,"Pteropsida","Cislinsky-Yesilyurt J",NA,NA,NA,NA,NA,NA,"U 0015941 | 103275 B",NA,NA,NA,NA,NA,NA
"51","2020-02-08 10:42:34-03","NBC","NL-BOTANY","U.1041728","PreservedSpecimen","Plantae",NA,"Polypodiales","Adiantaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kuntze) Klotzsch","Mexia YEJ",NA,"1931","04","Southern America","Brazil","Minas Gerais",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1041728 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1041728","NL-U1041728","28",NA,NA,NA,NA,NA,"Pteropsida","Cislinsky-Yesilyurt J",NA,NA,NA,NA,NA,NA,"U 0015942",NA,NA,NA,NA,NA,NA
"52","2020-02-08 10:42:34-03","NBC","NL-BOTANY","U.1041729","PreservedSpecimen","Plantae",NA,"Polypodiales","Adiantaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kuntze) Klotzsch","Lindeman JC; Haas JH de",NA,"1967","01","Southern America","Brazil","Paraná",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1041729 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1041729","NL-U1041729","10",NA,NA,NA,NA,NA,"Pteropsida","Cislinsky-Yesilyurt J",NA,NA,NA,NA,NA,NA,"U 0015938",NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:21:18-03","ESALQ","ESA","64703","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","cf. lomariacea","Doryopteris cf. lomariacea","Klotzsch.","Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23551.0","2000","02",NA,"Brasil","Minas Gerais","Alto Caparaó",NA,"Entre rochas","ESA064703",NA,"20","Parque Nacional do Caparaó. Morro da Jumenta. Campo de altitude. 20o25'22,7S; 41o49'12,5W. 2370msm","-41.8683013916016","-20.4333000183105","2370","2370",NA,"Della, A.P.","21645","auto","2020","03",NA,NA,NA,"10",NA,NA,NA,NA,NA
"54","2020-11-04 11:21:18-03","ESALQ","ESA","72886","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea",NA,"Salino, A.","6530.0","2001","04",NA,"Brasil","São Paulo","São Paulo",NA,NA,"ESA072886",NA,"12",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:21:18-03","ESALQ","ESA","63756","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea",NA,"Scaramuzza, C.A.M. ; Souza, V.C.",NA,"1993","01",NA,"Brasil","São Paulo","Itararé",NA,NA,"ESA063756",NA,"01",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:21:18-03","ESALQ","ESA","63758","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea",NA,"Scaramuzza, C.A.M. ; Souza, V.C.",NA,"1993","01",NA,"Brasil","São Paulo","Itararé",NA,NA,"ESA063758",NA,"01",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:21:18-03","ESALQ","ESA","17162","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea",NA,"Souza, V.C. et al.","3894.0","1993","05",NA,"Brasil","São Paulo","Itararé",NA,NA,"ESA017162",NA,"22",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:21:18-03","ESALQ","ESA","63748","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea",NA,"Scaramuzza, C.A.M. ; Souza, V.C.",NA,"1993","01",NA,"Brasil","São Paulo","Itararé",NA,NA,"ESA063748",NA,"01",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,"Prado, J.","27729","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:21:18-03","ESALQ","ESA","63760","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea",NA,"Scaramuzza, C.A.M. ; Souza, V.C.",NA,"1993","01",NA,"Brasil","São Paulo","Itararé",NA,NA,"ESA063760",NA,"01",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:21:18-03","ESALQ","ESA","63757","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea",NA,"Scaramuzza, C.A.M. ; Souza, V.C.",NA,"1993","01",NA,"Brasil","São Paulo","Itararé",NA,NA,"ESA063757",NA,"01",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 12:15:57-03","ESALQ","ESA","137506","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariaceae","Doryopteris lomariaceae","Kunze ex Klotzsch","H.A. Keller","11529.0","2013","07",NA,"Argentina","Corrientes","Ituzaingó",NA,NA,"ESA137506",NA,"31","Mariane",NA,NA,NA,NA,NA,"H.A. Keller",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-01-14 15:33:18-03","MN","R","229363","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Gonzatti, F. 1780; Valduga, E.",NA,"2015","04",NA,"Brasil","Rio Grande do Sul","Osório",NA,NA,"R010019043,R010019044",NA,NA,NA,"-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-12-19 08:15:29-03","FPS","FPS","751","MachineObservation","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","Schwirkowski, P.","1009","2015","02",NA,"Brasil","Santa Catarina","São Bento do Sul",NA,"<ll>dwc_commonname:</ll> Samambaia, feto","FPS00751,FURB48393","FPS00751_v01 FPS00751_v02 FPS00751_v03 FURB48393","07","Minas de caulim","-49.216588","-26.29284",NA,NA,NA,"Schwirkowski, P.",NA,NA,"2015","02","-49.216588","-26.29284","FURB 48393","07","voucher",NA,NA,NA,NA
"64","2019-02-15 11:49:02-02","IPA","IPA","56538","S","Plantae","Plantae",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Harley, R.M.; Stannard, B.; Stannard, B.","27637","1988","12","Southern America","Brasil","Bahia","Rio de Contas",NA,"Planta até 1m.; Brejo.","IPA0056538",NA,"21","Pico das Almas, vertente Leste. Junco.","-41.883333","-13.533333","1250","1250",NA,NA,NA,NA,NA,NA,"-41.883333","-13.533333",NA,NA,NA,NA,NA,NA,NA
"65","2019-02-15 11:49:02-02","IPA","IPA","14126","S","Plantae","Plantae",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Pontual, I.","146","1966","01","Southern America","Brasil","Goiás",NA,NA,"Planta vivendo presa ao solo. Pecíolo da fronde preto, liso. Soros acompanhando a margem das frondes.","IPA0014126",NA,"20","Águas Emendadas, próximo ao rio, lugar mais ou menos seco.",NA,NA,NA,NA,NA,"Pontual, I.",NA,NA,"1966","02",NA,NA,NA,"20",NA,NA,NA,NA,NA
"66","2019-02-15 11:49:02-02","IPA","IPA","62957","S","Plantae","Plantae",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Pietrobom-Silva, M.R.; Fernandes, I.; Fernandes, I.","3074","1996","03","Southern America","Brasil","São Paulo","Presidente Bernardes",NA,"Terrestre entre moitas de capim.; Região com capões de cerradão passando à mata seca semidecídua e baixadas com mata ciliar junto de mata paludosa.","IPA0062957",NA,"08","região do Pontal do Parapanema. Rodovia SP-272 Pirapozinho-Mirante do Parapanema, entre kms 22-28. Margem da rodovia, margem de mata paludosa.","-51.566667","-22.016667","430","430",NA,"Prado, J.",NA,NA,"2014","11","-51.566667","-22.016667",NA,"24",NA,NA,NA,NA,NA
"67","2019-02-15 11:49:02-02","IPA","IPA","8771","S","Plantae","Plantae",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Krieger, P.","s.n.","1942","07","Southern America","Brasil","São Paulo","São Paulo",NA,"Erva palustre.","IPA0008771",NA,NA,"Seminário do Espírito Santo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-08-27 13:36:18-03","IAP","PACA-AGP","111581","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Ynes Mexia",NA,"1935","04",NA,"Brasil","MG","Diamantina",NA,NA,"PACA111581",NA,"28",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"Filicopsida","Copel","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:36:18-03","IAP","PACA-AGP","77798","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Hatschbach, G.","35726","1975","01",NA,"Brasil","PR","Piraquara",NA,"Habitat: barrancos Hábito: terrícola","PACA077798",NA,"14","Borda do Campo, marg. da estrada","-49.0633010864258","-25.4416999816895",NA,NA,"Filicopsida","Sehnem","12577","auto","1975","03",NA,NA,NA,"22",NA,NA,NA,NA,NA
"70","2019-08-27 13:36:18-03","IAP","PACA-AGP","77797","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","L.T. Dombrowski","4484","1972","12",NA,"Brasil","PR","Piraquara",NA,"Habitat: em barranco","PACA077797",NA,"13","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"Filicopsida","Sehnem","12577","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:36:18-03","IAP","PACA-AGP","115372","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Sehnem, A.","697","1935","11",NA,"Brasil","RS","Portão",NA,"Habitat: In sphagnoso palude","PACA115372",NA,"27","Capão do Frade","-51.2419013977051","-29.7017002105713","60","60","Filicopsida","A. Sehnem","13735","auto","1935","11",NA,NA,NA,"27",NA,NA,NA,NA,NA
"72","2019-08-27 13:36:18-03","IAP","PACA-AGP","77791","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Sehnem, A.",NA,"1941","08",NA,"Brasil","RS","São Leopoldo",NA,"Habitat: in campo paludoso et sphagnoso","PACA077791",NA,"20","Arroio Kruse","-51.1472015380859","-29.7602996826172",NA,NA,"Filicopsida","Sehnem","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:36:18-03","IAP","PACA-AGP","113461","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","A. Rohr SJ",NA,"1936",NA,NA,"Brasil","RS","São Leopoldo",NA,"Depositado no Museu (Rambo) 24.08.1940.","PACA113461",NA,NA,"Via Portão.","-51.1472015380859","-29.7602996826172",NA,NA,"Filicopsida",NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-08-27 13:36:18-03","IAP","PACA-AGP","52882","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Rambo, B.",NA,"1953","02",NA,"Brasil","RS","Taquara",NA,NA,"PACA052882",NA,NA,NA,"-50.7806015014648","-29.6506004333496",NA,NA,"Filicopsida","A. Sehenm","22252","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-27 13:36:18-03","IAP","PACA-AGP","6470","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Bruxel",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PACA006470",NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-08-27 13:36:18-03","IAP","PACA-AGP","77799","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Reitz, R.","4737","1952","01",NA,"Brasil","SC","Capetinga",NA,"Habitat: banhado Hábito: terrícola","PACA077799",NA,"23","Campo Ere",NA,NA,NA,NA,"Filicopsida","Sehnem",NA,NA,"1976","05",NA,NA,NA,"23",NA,NA,NA,NA,NA
"77","2019-08-27 13:36:18-03","IAP","PACA-AGP","89653","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","D. F. Peralta","947","2001","02",NA,"Brasil","SP","Zacarias",NA,"na parte mais úmida da mata. HASU 10942. Habitat: interior de mata","PACA089653",NA,"09","à direita da rodovia que liga Planalto a Zacarias, ca. 5 Km da cidade de Planalto","-49.998333","-21.057222",NA,NA,"Filicopsida",NA,NA,NA,NA,NA,"49°59'54W","21°03'26S",NA,NA,NA,NA,NA,NA,NA
"78","2019-08-27 13:36:18-03","IAP","PACA-AGP","89654","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","D. F. Peralta","947","2001","02",NA,"Brasil","SP","Zacarias",NA,"HASU 13093&nf;na parte mais úmida da mata. Habitat: interior de mata","PACA089654",NA,"09","à direita da rodovia que liga Planalto a Zacarias, ca. 5Km da cidade de Planalto","-49.998333","-21.057222",NA,NA,"Filicopsida",NA,NA,NA,NA,NA,"49°59'54W","21°03'26S",NA,NA,NA,NA,NA,NA,NA
"79","2019-08-27 13:36:18-03","IAP","PACA-AGP","98561","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Burmeister, E.L.","12","2005","08",NA,"Brasil","RS","Canela",NA,"Habitat: terrícola","PACA098561",NA,"26","FLONA","-50.8","-29.316667",NA,NA,"Filicopsida","Burmeister, E.L.",NA,NA,"2005","09","50°48'W","29°19'S",NA,"05",NA,NA,NA,NA,NA
"80","2019-08-27 13:36:18-03","IAP","PACA-AGP","77796","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Ida Pontual",NA,"1966","01",NA,"Brasil","DF","Brasília",NA,"Herb. ESAP 1694 Habitat: p. rio","PACA077796",NA,"26","Aguas Emendadas","-47.9296989440918","-15.7797002792358",NA,NA,"Filicopsida","Sehnem","70570","auto","1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:36:18-03","IAP","PACA-AGP","77792","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Hatschbach, G.","15668","1967","01",NA,"Brasil","PR","Almirante Tamandaré",NA,NA,"PACA077792",NA,"10","Parque Santa Maria","-49.310001373291","-25.3246994018555",NA,NA,"Filicopsida","Sehnem","18684","auto","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-08-27 13:36:18-03","IAP","PACA-AGP","77794","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Hatschbach, G.","25902","1970","12",NA,"Brasil","PR","Ipiranga",NA,NA,"PACA077794",NA,"20","Faxinal do Tanque","-50.5842018127441","-25.0238990783691",NA,NA,"Filicopsida","Sehnem","31827","auto","1971","03",NA,NA,NA,"06",NA,NA,NA,NA,NA
"83","2019-08-27 13:36:18-03","IAP","PACA-AGP","77795","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Hatschbach, G.","26195","1971","01",NA,"Brasil","PR","Piraquara",NA,"Habitat: brejo","PACA077795",NA,"31","Banhado","-49.0633010864258","-25.4416999816895",NA,NA,"Filicopsida","Sehnem","12577","auto","1971","04",NA,NA,NA,"30",NA,NA,NA,NA,NA
"84","2019-08-27 13:36:18-03","IAP","PACA-AGP","2566","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Sehnem, A.",NA,"1935","11",NA,"Brasil","RS","São Leopoldo",NA,"Habitat: in palude","PACA002566",NA,"27","Portão","-51.1472015380859","-29.7602996826172",NA,NA,"Filicopsida",NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-08-27 13:36:18-03","IAP","PACA-AGP","98631","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Sehnem, A.","9410","1967","08",NA,"Brasil","RS","São Leopoldo",NA,"Habitat: in dumetis sub-paludosis","PACA098631",NA,"05","Scharlau","-51.1472015380859","-29.7602996826172","15","15","Filicopsida","A. Sehnem","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-08-27 13:36:18-03","IAP","PACA-AGP","77793","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Sehnem, A.",NA,"1967","08",NA,"Brasil","RS","São Leopoldo",NA,"Habitat: in dumetis paludosis","PACA077793",NA,"05","Scharlau","-51.1472015380859","-29.7602996826172",NA,NA,"Filicopsida","Sehnem","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-20 21:19:11-03","UFV","VIC","50720","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Kunze ex Klotzch) Yesilyurt","Gonzatti, F.; Valduga, E.","3257","2016","01",NA,"Brasil","Rio Grande do Sul","Morrinhos do Sul",NA,"Erva ereta em moitas de vegetação campestre. Junto à banhado e regato de altirude. Campos do alto da Tajuva. Ao sol.; Erva ereta em moitas de vegetação campestre. Junto à banhado e regato de altirude. Campos do alto da Tajuva. Ao sol.","VIC050720","VIC050720","14","Vale do Paríso, Serra da Tajuva","-49","-29","900","900",NA,"Gonzatti, F.",NA,NA,"2017",NA,"-49","-29",NA,NA,NA,NA,NA,NA,NA
"88","2019-11-21 14:54:20-03","UFJF","CESJ","27996","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","R.F. Novelino; M.A.Yasbeck; A. Aquino","s.n.","1984","07","América do Sul","Brasil","Minas Gerais",NA,NA,"Material jovem.","CESJ027996",NA,"19","BR-040, km 791. Saxícola, delgada camada de húmus associada com <em>Blechnum</em>.",NA,NA,NA,NA,NA,"R.F. Novelino",NA,NA,"1984","07",NA,NA,NA,"19",NA,NA,NA,NA,NA
"89","2019-11-21 14:54:20-03","UFJF","CESJ","20948","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","L. Krieger; et al.","CESJ20948","1984","04","América do Sul","Brasil","Minas Gerais","Juiz de Fora",NA,NA,"CESJ020948",NA,"05","São Pedro, Rupícola, delgada camada de húmus, voltada para o sul, a 900msm.","-43.3502998352051","-21.7642002105713",NA,NA,NA,"R.F. Novelino","36144","auto","1984","06",NA,NA,NA,"20",NA,NA,NA,NA,NA
