"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","relationshipType","infraspecificEpithet","fieldNumber","individualCount","sex"
"912","2021-03-10 11:38:43-03","UNILA","EVB","4186","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Mano, G.B.","188",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"flor amarela Habitat: margem de lagoa Habito: macrófita aquática; submersa livre","EVB004186","2019","07","16",NA,NA,"L.",NA,"Santa Terezinha de Itaipu","-54.461389","-25.425","Mano, G.B.","2019","11","08",NA,NA,"54º27'41''W","25º25'30''S",NA,NA,NA,NA,NA,NA,NA,NA
"913","2021-03-10 11:38:43-03","UNILA","EVB","3642","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Buttura, E.","825",NA,"Paraguai","Alto Parana","Reserva Tatí Yupi. Refugio Biologico Tati Yupi",NA,NA,NA,NA,NA,"EVB003642","1987","09","09",NA,NA,"L.","EVB003642","Ciudad del Leste",NA,NA,"Guedes, F.M.","2019","10","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2021-03-10 11:38:43-03","UNILA","EVB","2744","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Pott, V.J.; Pott, A.","8232",NA,"Brasil","Mato Grosso do Sul","Fazenda Redenção. Próximo a pista de avião, Parque Estadual do Rio Negro, Pantanal. Parque Estadual do Pantanal do Rio Negro","98","98",NA,NA,"Flor amarela. Habitat: Borda úmida de vazante. Solo arenoso. Relevo plano. Habito: Erva aquática emergente. Frequente.","EVB002744","2005","09","21",NA,NA,"L.","EVB002744","Corumbá","-56.736389","-19.608889","Pott, V.J.","2005","09","22",NA,NA,"56º44'11''W","19º36'32''S",NA,NA,NA,NA,NA,NA,NA,NA
"915","2021-02-12 15:02:12-03","UFSCar","SPSC","2895","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","M.H.A.O. Souza",NA,NA,"Brasil","São Paulo","Itaqueri da Serra. Rio Itaqueri",NA,NA,NA,NA,"Planta de flores amarelas.;",NA,"1978","08","22",NA,NA,"L.",NA,"Itirapina",NA,NA,"C.A. Mittelstaedt","1977","08","14",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"916","2021-02-12 15:02:12-03","UFSCar","SPSC","2893","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","M.H.A.O. Souza",NA,NA,"Brasil","São Paulo","Itaqueri da Serra. Rio Itaqueri",NA,NA,NA,NA,NA,NA,"1977","08","22",NA,NA,"L.",NA,"Itirapina",NA,NA,"C.A. Mittelstaedt","1977","08","14",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"917","2021-02-12 15:02:12-03","UFSCar","SPSC","2896","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","M.H.A.O. Souza",NA,NA,"Brasil","São Paulo","Itaqueri da Serra. Rio Itaqueri",NA,NA,NA,NA,"Planta de flores amarelas.;",NA,"1978","10","24",NA,NA,"L.",NA,"Itirapina",NA,NA,"C.A. Mittelstaedt","1977","08","14",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"918","2020-03-06 11:04:36-03","UNIRIO","HUNI","6229","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","C.P. Bove; W. Costa; B.B. Costa","808",NA,"Brasil","Bahia","BA- 142. 6,6 km ao sul de Mucugê",NA,NA,NA,NA,"Flor amarela com lábio superior inteiro e inferior levemente trilobada. Calcar não excede a pétala.","HUNI00006229","2001","01","12",NA,NA,"L.",NA,"Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2020-03-06 11:04:36-03","UNIRIO","HUNI","187","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","C.P. Bove; W. Costa; B.B. Costa","1002",NA,"Brasil","Bahia","Estrada BR-020, 23,4 Km ao sul de Luis Eduardo Magalhães.",NA,NA,NA,NA,"Flor amarela com lábio inferior trilobado e lábio superior levemente bilobado. Cálcar = corola.","HUNI00000187","2002","01","28",NA,NA,"L.",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2020-11-05 13:53:51-03","UNIRIO","HUNI","295","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","R.M. Lisbôa","s/n",NA,"Brasil","Mato Grosso do Sul","EMBRAPA. No tanque da EMBRAPA.",NA,NA,NA,NA,"Material em meio líquido.","HUNI00000295","1999","09","26",NA,NA,"L.",NA,"Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2020-11-05 13:53:51-03","UNIRIO","HUNI","403","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","C.P. Bove; W. Costa","716",NA,"Brasil","Bahia","Próximo ao Rio Contas.",NA,NA,NA,NA,"Erva flutuante livre. Flor amarela, lábios levemente trilobados, cálcar menor que o lábio. Habitat: Alagado adjacente ao rio, com ca. 1,50 m de profundidade Habito: Erva flutuante","HUNI00000403","2000","04","22",NA,NA,"L.",NA,"Itajuru",NA,NA,"A. Moreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2016-12-19 13:51:31-02","PERD","PERD","764","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Pivari, MO; Oliveira, VB","1000",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce - Lagoa Preta","249","249",NA,NA,NA,NA,"2008","03","14",NA,NA,"L.",NA,"Marliéria","-42.513056","-19.690833","Pivari, MO","2008","03","14",NA,NA,"-42.513056","-19.690833",NA,NA,NA,NA,NA,NA,NA,NA
"923","2018-12-17 10:18:18-02","PERD","PERD","1010","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Pivari, MO; Costa, FM; Oliveira, VB","1188",NA,"Brasil","Minas Gerais","Lagoa Areia Branca","249","249",NA,NA,"Erva fixa em indivíduos mortos de Typha domingensis, flutuando na coluna d`água. Folhas e frutos verdes, flores amarelas.",NA,"2009","02","03",NA,NA,"L.",NA,"Bom Jesus do Galho","-42.476667","-19.664722","Pivari, MO","2009","02","03",NA,NA,"-42.476667","-19.664722",NA,NA,NA,NA,NA,NA,NA,NA
"924","2018-12-17 10:18:18-02","PERD","PERD","1066","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Pivari, MO; Viana, PL","566",NA,"Brasil","Minas Gerais","Refúgio Estadual de Vida Silvestre do Rio Pandeiro","470","470",NA,NA,"Erva sobre vegetação aquática flutuante (histossolo). Flores amarelas, frutos verdes.",NA,"2007","09","27",NA,NA,"L.",NA,"Januária","-44.633056","-15.665278","Pivari, MO","2007","09","27",NA,NA,"-44.633056","-15.665278",NA,NA,NA,NA,NA,NA,NA,NA
"925","2020-11-12 17:00:30-03","UEL","FUEL","20606","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Saridakis, DP; Kinupp, VF","s.n.",NA,"Brasil","Acre","Fazenda Experimental do Catuaba, Represa, Represa",NA,NA,NA,NA,NA,NA,"1997","02","23","Tracheophyta","Lamiales","L.",NA,"Rio Branco","-67.8099975585938","-9.9747200012207","Saridakis, DP","1997",NA,NA,"178770","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2020-11-12 17:00:30-03","UEL","FUEL","36879","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Saridakis, DP; Saridakis, GP","s.n.",NA,"Brasil","Bahia","Povoado Ilhas do Vito, há 15km de, Região de Almas",NA,NA,NA,NA,NA,NA,"2003","12","22","Tracheophyta","Lamiales","L.",NA,"São Desidério","-44.9733009338379","-12.3633003234863","Saridakis, DP",NA,NA,NA,"175149","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2020-11-12 17:00:30-03","UEL","FUEL","5008","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Paro, FE; Francisco das Chagas e Silva","127",NA,"Brasil","Mato Grosso","Reserva Ecológica de Taiamã",NA,NA,NA,NA,NA,NA,"1987","08","22","Tracheophyta","Lamiales","L.",NA,"Caceres","-57.6789016723633","-16.0706005096436","Saridakis, DP","2013","09","30","172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2020-11-12 17:00:30-03","UEL","FUEL","26304","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Kinupp, VF; et al.","1099",NA,"Brasil","Mato Grosso do Sul","Fazenda Leque (Embrapa), Embrapa)",NA,NA,NA,NA,NA,NA,"1998","07","06","Tracheophyta","Lamiales","L.",NA,"Corumbá","-57.6533012390137","-19.0091991424561","Saridakis, DP","2013","03","28","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2020-11-12 17:00:30-03","UEL","FUEL","36875","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Saridakis, DP; et al.","s.n.",NA,"Brasil","Paraná","Salto do Apucaraninha, Cabeçeira da Cahoeira",NA,NA,NA,NA,NA,NA,"2004","02","15","Tracheophyta","Lamiales","L.",NA,"Tamarana","-51.0971984863281","-23.7233009338379","Saridakis, DP",NA,NA,NA,"23681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2020-11-12 17:00:30-03","UEL","FUEL","19468","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Saridakis, DP; Grava, SAN; Dias, MC","s.n.",NA,"Brasil","Paraná","Rio Tibagi, margem esquerda, margem esquerda",NA,NA,NA,NA,NA,NA,"1995","09","22","Tracheophyta","Lamiales","L.",NA,"Tibagi","-50.4136009216309","-24.5093994140625","Saridakis, DP","1995",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2020-11-12 17:00:30-03","UEL","FUEL","20608","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Saridakis, DP","s.n.",NA,"Brasil","Santa Catarina","Lado esquerdo Av. das Rendeiras (rumo Praia mole), rumo Praia mole) das Rendeiras",NA,NA,NA,NA,NA,NA,"1997","12","29","Tracheophyta","Lamiales","L.",NA,"Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2021-02-05 20:16:49-03","UEL","FUEL","20280","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Soares, ES","48",NA,"Brasil","Santa Catarina","Barra do Saí",NA,NA,NA,NA,NA,NA,"1996","01","02","Tracheophyta","Lamiales","L.",NA,"Itapoá","-48.6161003112793","-26.1168994903564","Saridakis, DP","2013","04","07","18121","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2020-11-12 17:00:30-03","UEL","FUEL","20310","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Dias, AT; Dias, DT","s.n.",NA,"Brasil","São Paulo","Porto SAID, represa do Rio Tietê, represa do Rio Tietê",NA,NA,NA,NA,NA,NA,"1997","01","01","Tracheophyta","Lamiales","L.",NA,"Botucatu","-48.439998626709","-22.8799991607666","Saridakis, DP","2013","09","30","40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2019-11-01 15:02:06-03","UnB","UB","163996","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Zanatta, MRV; Faria, JEQ; Oliveira, DR","504","Southern America","Brasil","Goiás","Fazenda Funil.","299","299",NA,NA,"Erva. Flor amarela.; Campo limpo úmido/ Vereda. Arrodeado de pasto.",NA,"2010","05","29","Dicotyledoneae",NA,"L.",NA,"Montes Claros de Goiás","-51.854444","-15.883611","Albuquerque, VBA","2010","05","29",NA,NA,"-51.854444","-15.883611",NA,NA,NA,NA,NA,NA,NA,NA
"935","2019-11-01 15:02:06-03","UnB","UB","213437","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Irwin, HS; Harley, RM; Smith, GL","32718","Southern America","Brasil","Goiás","Chapada dos Veadeiros. Ca. 20km N of Alto Paraíso","1250","1250",NA,NA,"Submerged in sluggish water. Flowers in bud; Campo. Gallery forest and adjacent wet campo (brejo)",NA,"1971","03","19","Dicotyledoneae",NA,"L.",NA,"Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242","Donza, A","2015","08","07","44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2019-11-01 15:02:06-03","UnB","UB","164050","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Zanatta, MRV; Moreira, H; Carvalho, FJ","558","Southern America","Brasil","Goiás","RPPN Linda Serra dos Topázios.",NA,NA,NA,NA,"Erva. Flores amarelas.; Beira de rio / Água.",NA,"2010","09","30","Dicotyledoneae",NA,"L.",NA,"Cristalina","-47.6136016845703","-16.7686004638672","Zanatta, MRV","2010","09","30","85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2019-11-01 15:02:06-03","UnB","UB","27081","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Sanaiotti, TM","s.n.","Southern America","Brasil","São Paulo",NA,NA,NA,NA,NA,".",NA,"1980","08","24","Dicotyledoneae",NA,"L.",NA,"Ilha Comprida","-47.5400009155273","-24.7399997711182","Pott, VJ",NA,NA,NA,"49747","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2020-08-20 20:39:19-03","UFSC","FLOR","53985","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Ferreira, J.P.R.; Trevisan, R.","537",NA,"Brasil","Santa Catarina","Na Lagoa Pequena, Campeche.",NA,NA,NA,NA,"Macrófita aquática submersa livre; flores amarelas","FLOR0053985","2014","02","01",NA,"Lamiales","L.",NA,"Florianópolis","-48.476667","-27.655","Ferreira, J.P.R.","2014",NA,NA,NA,NA,"48º28'36''W","27º39'18''S",NA,NA,NA,NA,NA,NA,NA,NA
"939","2020-08-20 20:39:19-03","UFSC","FLOR","53996","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Ferreira, J.P.R.; Trevisan, R.","548",NA,"Brasil","Santa Catarina","Arroio, na Lagoa Doce.",NA,NA,NA,NA,"Macrófita aquática flutuante livre; flores amarelas","FLOR0053996","2014","02","26",NA,"Lamiales","L.",NA,"Imbituba","-48.683333","-28.172778","Ferreira, J.P.R.","2014",NA,NA,NA,NA,"48º41'0''W","28º10'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"940","2020-08-20 20:39:19-03","UFSC","FLOR","54020","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Ferreira, J.P.R.; Trevisan, R.","572",NA,"Brasil","Santa Catarina","entrada de Balneário Arroio Silva, na Lagoa Azul.",NA,NA,NA,NA,"Macrófita aquática submersa livre; flores amarelas","FLOR0054020","2014","02","06",NA,"Lamiales","L.",NA,"Araranguá","-49.426111","-28.960833","Ferreira, J.P.R.","2014",NA,NA,NA,NA,"49º25'34''W","28º57'39''S",NA,NA,NA,NA,NA,NA,NA,NA
"941","2020-08-20 20:39:19-03","UFSC","FLOR","54069","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Ferreira, J.P.R.; Funez, L.A.","621",NA,"Brasil","Santa Catarina","No CTG, na Lagoa Azul.",NA,NA,NA,NA,"Macrófita aquática submersa livre; flores amarelas","FLOR0054069","2014","10","21",NA,"Lamiales","L.",NA,"Araranguá","-49.410278","-28.946667","Ferreira, J.P.R.","2014",NA,NA,NA,NA,"49º24'37''W","28º56'48''S",NA,NA,NA,NA,NA,NA,NA,NA
"942","2020-08-20 14:56:49-03","UFSC","FLOR","3025","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Smith, L.B.; Klein, R.M.","13642",NA,"Brasil","Santa Catarina","Campos de Palmas, 6 km south of Herciliópolis.","1100","1100",NA,NA,NA,"FLOR0003025","1964","12","05",NA,"Lamiales","Sw.",NA,"Água Doce","-51.533333","-26.783333",NA,NA,NA,NA,NA,NA,"51º32'W","26º47'S",NA,NA,NA,NA,NA,NA,NA,NA
"943","2020-08-20 14:56:49-03","UFSC","FLOR","51314","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Trevisan, R.","1429",NA,"Brasil","Santa Catarina","Parque Nacional (PARNA) São Joaquim.","1356","1356",NA,NA,"Flores amarelas; calcar 0,4-0,5 cm.","FLOR0051314","2013","12","08",NA,"Lamiales","Sw.",NA,"Urubici","-49.635556","-28.141944","Trevisan, R.; et alii","2013","12","18",NA,NA,"49º38'8''W","28º8'31''S",NA,NA,NA,NA,NA,NA,NA,NA
"944","2020-08-20 14:56:49-03","UFSC","FLOR","2132","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Klein, R.M.; Souza Sobrinho, R.J. de","6432",NA,"Brasil","Santa Catarina","Pântano do Sul, Ilha de Santa Catarina.","2","2",NA,NA,"flor amarela","FLOR0002132","1965","12","21",NA,"Lamiales","Sw.",NA,"Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2020-08-20 20:39:22-03","UFSC","FLOR","35245","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Guimarães, T.B.; Falkenberg, D.B.","600",NA,"Brasil","Santa Catarina","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina.",NA,NA,NA,NA,"herbácea, corola amarela, guia de néctar roxo","FLOR0035245","2004","08","22",NA,"Lamiales","Sw.",NA,"Florianópolis","-48.5491981506348","-27.596700668335","Cavalcanti, T.B.","2005",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2020-08-20 20:39:22-03","UFSC","FLOR","35246","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Guimarães, T.B.; Falkenberg, D.B.","1082",NA,"Brasil","Santa Catarina","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina.",NA,NA,NA,NA,"herbácea, corola amarela, guia de néctar roxo","FLOR0035246","2005","01","25",NA,"Lamiales","Sw.",NA,"Florianópolis","-48.5491981506348","-27.596700668335","Guimarães, T.B.","2005",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2020-08-20 14:56:49-03","UFSC","FLOR","35248","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Guimarães, T.B.; Falkenberg, D.B.","789",NA,"Brasil","Santa Catarina","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina.",NA,NA,NA,NA,"herbácea, corola amarela, guia de néctar roxo","FLOR0035248","2004","11","29",NA,"Lamiales","Sw.",NA,"Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2020-08-20 20:39:22-03","UFSC","FLOR","35250","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Guimarães, T.B.; Falkenberg, D.B.","1083",NA,"Brasil","Santa Catarina","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina.",NA,NA,NA,NA,"herbácea, corola amarela, guia de néctar roxo","FLOR0035250","2004","09","20",NA,"Lamiales","Sw.",NA,"Florianópolis","-48.5491981506348","-27.596700668335","Guimarães, T.B.","2005",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","2020-08-20 20:39:22-03","UFSC","FLOR","35249","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Guimarães, T.B.; Falkenberg, D.B.","723",NA,"Brasil","Santa Catarina","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo da região do Rio Tavares.",NA,NA,NA,NA,"herbácea, corola amarela, guia de néctar roxo","FLOR0035249","2004","10","23",NA,"Lamiales","Sw.",NA,"Florianópolis","-48.5491981506348","-27.596700668335","Guimarães, T.B.","2005",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","2020-08-20 20:39:22-03","UFSC","FLOR","23473","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Souza, M.L.; et alii","365",NA,"Brasil","Santa Catarina","Rio Vermelho, Ilha de Santa Catarina.",NA,NA,NA,NA,"flor amarela. Sem bractéolas","FLOR0023473","1984","10","05",NA,"Lamiales","Sw.",NA,"Florianópolis","-48.5491981506348","-27.596700668335","Falkenberg, D.B.","1994",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","2020-08-20 14:56:49-03","UFSC","FLOR","2129","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","6685",NA,"Brasil","Santa Catarina","Rio Vermelho, Ilha de Santa Catarina.","2","2",NA,NA,"erva, flor amarela","FLOR0002129","1966","05","13",NA,"Lamiales","Sw.",NA,"Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","2020-08-20 14:56:49-03","UFSC","FLOR","2124","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Klein, R.M.","3601",NA,"Brasil","Santa Catarina",NA,"1200","1200",NA,NA,"erva, flor branca","FLOR0002124","1962","12","09",NA,"Lamiales","Sw.",NA,"Matos Costa","-51.1483001708984","-26.4731006622314",NA,NA,NA,NA,"17656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","2021-02-19 16:18:36-03","UFMT","UFMT","10452","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","SC","177",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"Pott, V.J.","2006","07","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","2020-04-17 17:41:29-03","UFMT","UFMT","5920","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Occhioni, P.","8776",NA,"Brasil","Rio de Janeiro","Estrada do Rio - Parque Santana próx. a Serra de Petrópolis.",NA,NA,NA,NA,"Flor amarela, abundante no local.; Solo encharcado.",NA,"1979","03","25",NA,NA,"L.",NA,NA,NA,NA,"Pott, V.J.","2006","07","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","2019-03-19 18:18:43-03","UFMT","UFMT","44147","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Völtz, R.R.; Treml, L.D.; Sachet, J.V.; Coutinho, V.M.","1748",NA,"Brasil","Mato Grosso","Fazenda Atoledal -Paratudal",NA,NA,NA,NA,"Erva 0,1m alt, flores amareladas. (Planta prensada em álcool).; Planta crescendo em brejo em vegetação herbáceo-arbórea de planície aluvial.Pantanal",NA,"2018","08","30",NA,NA,"L.",NA,"Cáceres","-57.6789016723633","-16.0706005096436","Gonella, P.","2018",NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2020-04-17 17:41:29-03","UFMT","UFMT","24079","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Petini-Benelli, A.","115",NA,"Brasil","Mato Grosso","PCH Paranatinga II, margem esquerda do Rio Coluene.",NA,NA,NA,NA,"Herbácea de 70 cm de altura, flores amarelas.; Vereda-brejo.",NA,"2007","04","21",NA,NA,"L.",NA,"Campinapólis","-52.8946990966797","-14.5156002044678",NA,NA,NA,NA,"100133","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2019-12-18 18:37:27-03","UFMT","UFMT","43215","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Souza, D.C.; et al","s.n.",NA,"Brasil","Mato Grosso do Sul","Passo do Lontra- Baía da Medanha, fundo da base da UFMS.",NA,NA,NA,NA,"erva aquática, flutuante, flores amarelas.; Relevo plano- vegetação formação pioneira com influência Flúvio lacustre (várzeas).",NA,"2008","10","23",NA,NA,"L.",NA,"Corumbá","-57.6533012390137","-19.0091991424561","Souza, D.C.","2008","10","23","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2021-03-04 15:46:38-03","IF","SPSF","40142","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","J.B.Baitello & R.Cielo-Filho & C.R.Lima","2094","América do Sul","Brasil","SP","Estação Experimental",NA,NA,NA,NA,"COLETA: Erva 10 cm, flores amarelas.; GEOGRAFIA: Borda de Cerrado/Campo cerrado.;",NA,"2008","04","24","Magnoliophyta","Scrophulariales","L.",NA,"Itapeva","-49.068333","-24.080278","W.Forster","2009","06","17",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"959","2021-03-04 15:46:38-03","IF","SPSF","11858","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","G.A.D.C. Franco & A.Custodio Filho","418","América do Sul","Brasil","SP","Casa Grande, E.F.Guaratuba",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"1988","02","04","Magnoliophyta","Scrophulariales",NA,NA,"Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"18032","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"960","2021-03-04 15:46:38-03","IF","SPSF","04824","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","J.C. Moraes","1510","América do Sul","Brasil","PB","Alagoa do Remigio",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"1954","11","10","Magnoliophyta","Scrophulariales",NA,NA,"Areia","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,"15425","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
