"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"44","2020-11-04 11:12:12-03","ESALQ","ESA","18061","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Souza, V.C. et al.","7397.0","1994","11","14",NA,"Brasil",NA,NA,NA,"ESA018061","Magnoliophyta",NA,"A.St.-Hil.","Shimabukuro, M.T. & Scaramuzza, C.A.M.","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-11-04 11:12:12-03","ESALQ","ESA","5201","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Capellari Jr., L. ; Appezzato-da-Glória, B.",NA,"1990","12","16",NA,"Brasil",NA,NA,NA,"ESA005201","Magnoliophyta",NA,"A.St.-Hil. & Girard","Gonella, P.M.","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"ESA005201",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-04 11:12:12-03","ESALQ","ESA","132164","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Paula-Souza, J.; Árbocz, G.; Polisel, R.T.; Gonçalves, L.N., Leduc, R.","11500.0","2013","02","08",NA,"Brasil",NA,NA,"Erva, flores amarelas","ESA132164","Magnoliophyta",NA,"St. Hilaire & Girard","Baleeiro, P.","Mato Grosso","Alto Araguaia","Arredores do rio Ariranha. Campo úmido","-53.2153015136719","-17.3146991729736",NA,NA,NA,"2013","02","01","100273","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-31 13:40:25-03","MN","R","232484","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Donza, A. 141; Benedito, V. & Donza, L.F.",NA,"2012","02","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Girard","Donza, A.","Minas Gerais","Santana do Riacho","PARNA Serra do Cipó","-43.589361","-19.287139",NA,NA,NA,"2012","02","10",NA,NA,"43º35'21,7W","19º17'13,7S",NA,NA,NA,NA,NA,NA,NA
"48","2021-01-14 15:31:24-03","MN","R","217362","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Harley, R.M. 52064; Stannard, B.; Lughadha, E.Nic. & Queiroz, R.F.",NA,"1992","02","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Girard","Campos, G.M.","Bahia","Abaíra",NA,"-41.9","13.25","1610","1610",NA,"1999","12","30",NA,NA,"41°54'W","13°15'N",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-31 13:40:25-03","MN","R","232559","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Cervi, A.C. 2970",NA,"1989","11","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Girard","Donza, A.","Paraná","Jaguariaíva","Rio das mortes","-49.7057991027832","-24.2511005401611",NA,NA,NA,"2011","02","23","44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-12-19 08:15:20-03","FPS","FPS","1068","MachineObservation","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Schwirkowski, P.","1335","2015","11","14",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Boca-de-leão-do-banhado","FPS01068,FURB49403",NA,NA,"A.St.-Hil. & Girard","Gonella, P.M.","Santa Catarina","São Bento do Sul","Minas de caulim","-49.214825","-26.29467",NA,NA,"FPS01068_v01 FPS01068_v02 FURB49403","2015","11","27",NA,NA,"-49.214825","-26.29467",NA,NA,"FURB 49403","voucher",NA,NA,NA
"51","2019-12-19 08:15:20-03","FPS","FPS","4193","MachineObservation","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Schwirkowski, P.; Hantschel, C.R.","3616","2019","11","02",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Boca-de-leão-do-banhado","FPS04193,FURB65451",NA,NA,"A.St.-Hil. & Girard","Schwirkowski, P.","Santa Catarina","Campo Alegre","Margens do Rio Vermelho","-49.257123","-26.246819",NA,NA,"FPS04193_v01 FPS04193_v02 FPS04193_v03 FPS04193_v04 FPS04193_v05 FPS04193_v06 FURB65451","2019","11","02",NA,NA,"-49.257123","-26.246819",NA,NA,"FURB 65451","voucher",NA,NA,NA
"52","2019-08-27 13:33:43-03","IAP","PACA-AGP","38509","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Rambo, B.",NA,"1948","12","04",NA,"Brasil",NA,NA,"Habitat: in paludosis Fenofase: fruto","PACA038509","Magnoliophyta","Tubiflorae","A. St.-Hil. & Girard","E.F. Trinta","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,"1976","01",NA,"10287","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:33:43-03","IAP","PACA-AGP","34707","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Rambo, B.",NA,"1947","01","02",NA,"Brasil",NA,NA,"Habitat: in paludosis Fenofase: fs","PACA034707","Magnoliophyta","Tubiflorae","A. St.-Hil. & Girard","E.F. Trinta","RS","Vacaria","Fazenda da Ronda","-50.9338989257812","-28.5121994018555",NA,NA,NA,"1976","01",NA,"63451","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"54","2019-08-27 13:33:43-03","IAP","PACA-AGP","8682","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Rambo, B.",NA,"1942","01","14",NA,"Brasil",NA,NA,"Habitat: in paludosis turfosis Fenofase: flor","PACA008682","Magnoliophyta","Tubiflorae","A. St.-Hil. & Girard","E.F. Trinta","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,"1976","01",NA,"55856","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"55","2019-08-27 13:33:43-03","IAP","PACA-AGP","35622","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Rambo, B.",NA,"1947","01","03",NA,"Brasil",NA,NA,"Habitat: in paludosis Fenofase: flor","PACA035622","Magnoliophyta","Tubiflorae","A. St.-Hil. & Girard","E.F. Trinta","RS","Caxias do Sul","Água Azul","-51.1794013977051","-29.1681003570557",NA,NA,NA,"1976","01",NA,"49662","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"56","2019-08-27 13:33:43-03","IAP","PACA-AGP","36546","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Rambo, B.",NA,"1948","02",NA,NA,"Brasil",NA,NA,"Habitat: in paludosis Fenofase: flor","PACA036546","Magnoliophyta","Tubiflorae","A. St.-Hil. & Girard","E.F. Trinta","RS","São Francisco de Paula","Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,"1976","01",NA,"76715","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"57","2020-12-20 21:18:06-03","UFV","VIC","10270","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Soares, A.S.","s.n.","1987","12","15",NA,"Brasil",NA,NA,NA,"VIC010270",NA,NA,"St. Hill",NA,"Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-21 14:38:12-03","UFJF","CESJ","892","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","lundii","Utricularia lundii","?","s.n.","1942","10","15","América do Sul","Brasil",NA,NA,"Flores amarelas.","CESJ000892","Angiosperma",NA,"DC.",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-11-21 14:38:12-03","UFJF","CESJ","10927b","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","L. Krieger","CESJ10927b","1971","11","01","América do Sul","Brasil",NA,NA,"No brejo, flores amarelas.","CESJ10927B","Angiosperma",NA,"St.-Hil. & Girard","E.Fromm-Trinta","Minas Gerais","Entre Rios de Minas","Fazenda da Pedra","-44.065601348877","-20.6707992553711",NA,NA,NA,NA,NA,NA,"20620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-11-21 14:38:12-03","UFJF","CESJ","33009","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","G. Hatschbach","40441","1977","10","21","América do Sul","Brasil",NA,NA,"Flores amarelas, brejo.","CESJ033009","Angiosperma",NA,"St.-Hil. & Girard","P.Taylor","Paraná","Tijucas do Sul","Rincão","-49.1988983154297","-25.9281005859375",NA,NA,NA,"1986",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-04-07 11:45:23-03","UFMS","CGMS","24642","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","H.C. Vinci-Carlos; G.A. Damasceno-Junior; V.J. Pott; S.N. Moreira","287","2008","06","30",NA,"Brasil",NA,NA,"Flor amarelada. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Abundante. Habito: Erva. 0,55 m de altura.","CGMS1054085",NA,NA,"A.St.-Hil. & Girard","V.J. Pott; H.C. Vinci-Carlos","Mato Grosso do Sul","Campo Grande","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","-54.3977777","-20.585","554","554",NA,"2008","06","30",NA,NA,"-54,3977777","-20,585",NA,NA,NA,NA,NA,NA,NA
"62","2021-04-07 11:45:23-03","UFMS","CGMS","76012","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","S.N. Moreira; V.J. Pott, A. Pott., E.B. Souza & F.A. Ferreira","430","2012","03","03",NA,"Brasil",NA,NA,"Flor amarela. Fruto verde imaturo. Habitat: Solo orgânico. Relevo plano deprimido. Campo graminoso úmido sem Mauritia flexuosa em domínio de Cerrado. Habito: Erva anfíbia até 50cm.","CGMS1108967",NA,NA,"A.St.-Hil. & Girard","Pott, V.J.","Mato Grosso do Sul","Sidrolândia","Fazenda América.","-54.4816667","-21.1222223","447","447",NA,"2012","03","03",NA,NA,"-54,4816667","-21,1222223",NA,NA,NA,NA,NA,NA,NA
"63","2021-04-07 11:45:23-03","UFMS","CGMS","65023","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","S.M.L. de Souza; G.C. Andrella; L.C. Peinado; V.J. Pott","116","2017","10","23",NA,"Brasil",NA,NA,"Flor amarela. Presença utrículos. Carnívora. Habitat: Vereda antropizada com buriti por estrada de terra. Habito: Erva emergente, 70-80 cm de altura.","CGMS1097984",NA,NA,"A.St.-Hil. & Girard","S.M.L. de Souza, L.C. Peinado; V.J. Pott","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari, fazenda particular, 23 Km da Sede Cuitelo.","-53.5155556","-18.175","426","426",NA,"2017","10","17",NA,NA,"-53,5155556","-18,175",NA,NA,NA,NA,NA,NA,NA
"64","2021-04-07 11:45:23-03","UFMS","CGMS","49816","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","V.J. Pott; S.N. Moreira; A. Pott","11006","2010","09","17",NA,"Brasil",NA,NA,"Flor amarela. Fruto verde, imaturo. Habitat: Campo úmido em nascente, com buritis jovens esparsos. Solo hidromórfico, orgânico. Relevo plano. Frequente. Habito: Erva anfíbia. 0,30 - 0,60 m de altura.","CGMS1079747",NA,NA,"A.St.-Hil. & Girard","V.J. Pott","Mato Grosso do Sul","Terenos","Fazenda Modelo, Embrapa, varjão próximo à ferrovia Campo Grande - Ponta Porã.","-54.7888889","-20.5583333","510","510",NA,NA,NA,NA,NA,NA,"-54,7888889","-20,5583333",NA,NA,NA,NA,NA,NA,NA
"65","2021-04-07 11:45:23-03","UFMS","CGMS","76013","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","S.N. Moreira; V.J. Pott, A. Pott., E.B. Souza & F.A. Ferreira","500","2012","03","06",NA,"Brasil",NA,NA,"Flor amarela. Fruta verde imaturo. Habitat: Solo orgânico. Relevo plano deprimido. Campo graminoso úmido sem Mauritia flexuosa em domínio de Cerrado. Habito: Erva anfíbia, escapo de 20 a 40cm.","CGMS1108968",NA,NA,"A.St.-Hil. & Girard","Pott, V.J.","Mato Grosso do Sul","Bandeirantes",NA,"-54.2805556","-19.6605556","600","600",NA,"2012","03","06",NA,NA,"-54,2805556","-19,6605556",NA,NA,NA,NA,NA,NA,NA
"66","2021-04-07 11:45:23-03","UFMS","CGMS","14723","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","V.J. Pott; A.C.M. Cristaldo; A. Pott; O.A. Corsino Jr.","7303","2004","11","11",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Campo graminoso úmido de vereda em nascente com buriti (Mauritia flexuosa). Solo hidromórfico com matéria orgânica. Relevo plano. Habito: Erva aquática emergente. Rara. 50-60 cm de altura.","CGMS1044208",NA,NA,"A.St.-Hil. & Girard",NA,"Mato Grosso do Sul","Paranaíba","Fazenda Ponte Nova (Fazenda do Lageado), nascente de córrego que deságua no Córrego do Lageado.","-51.5383333","-19.8358333","430","430",NA,NA,NA,NA,NA,NA,"-51,5383333","-19,8358333",NA,NA,NA,NA,NA,NA,NA
"67","2021-04-07 11:45:23-03","UFMS","CGMS","24614","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","H.C. Vinci-Carlos; V.A. Assunção; W.M. Ramos","259","2008","04","30",NA,"Brasil",NA,NA,"Flor creme. com listras vinho e mácula amarela. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Abundante. Habito: Erva. 0,65 m de altura.","CGMS1054057",NA,NA,"A.St.-Hil. & Girard","V.J. Pott; S.N. Moreira; H.C. Vinci-Carlos","Mato Grosso do Sul","Campo Grande","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","-54.3980555","-20.5844444","556","556",NA,"2008","07","18",NA,NA,"-54,3980555","-20,5844444",NA,NA,NA,NA,NA,NA,NA
"68","2021-04-07 11:45:23-03","UFMS","CGMS","76958","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","V.J. Pott; A. Pott","10139","2008","02","28",NA,"Brasil",NA,NA,"Flor amarela. Fruto castanho claro. Material em álcool 70%. Habitat: Campo graminoso úmido em várzea, ao longo de córrego com buriti. Solo arenoso, matéria orgânica no topo. Relevo levemente inclinado. Habito: Erva aquática emergente","CGMS1109946",NA,NA,"A.St.-Hil. & Girard","V.J. Pott","Mato Grosso do Sul","Três Lagoas","Fazenda São José Brioso, Rodovia MS-377, Ribeirão Brioso, varjão, 61 km a nordeste de Água Clara.","-52.5733334","-20.1219445","365","365",NA,"2008","03","02",NA,NA,"-52,5733334","-20,1219445",NA,NA,NA,NA,NA,NA,NA
"69","2021-04-07 11:45:23-03","UFMS","CGMS","14751","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","V.J. Pott; A.C.M. Cristaldo; A. Pott; O.A. Corsino Jr.","7333","2004","11","13",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Campo graminoso úmido de vereda, em cerrado. Solo hidromórfico. Relevo plano. Habito: Erva aquática ereta. 50-70 cm de altura. Mancha ocasional.","CGMS1044235",NA,NA,"A.St.-Hil. & Girard","V.J. Pott","Mato Grosso do Sul","Inocência","Córrego Morgado, próximo à ponte.","-51.6008333","-19.8511111","400","400",NA,NA,NA,NA,NA,NA,"-51,6008333","-19,8511111",NA,NA,NA,NA,NA,NA,NA
"70","2021-04-07 11:45:23-03","UFMS","CGMS","76015","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","S.N. Moreira; V.J. Pott & A. Pott","988","2012","09","09",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Relevo plano deprimido. Campo graminoso únido de brejo sem Mauritia flexuosa (buriti). Predomínio de Rhytachne rottboellioides. Em alguns pontos água com mais de 70cm de profundidade. Habito: Eva anfíbia, 40-50","CGMS1108970",NA,NA,"A.St.-Hil. & Girard",NA,"Mato Grosso do Sul","Deodápolis","Varjão entre Culturama e Deodápolis.","-54.2763889","-22.2841666","330","330",NA,NA,NA,NA,NA,NA,"-54,2763889","-22,2841666",NA,NA,NA,NA,NA,NA,NA
"71","2021-04-07 11:45:23-03","UFMS","CGMS","24474","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","H.C. Vinci-Carlos; M.L. Bueno; V.A. Assunção","119","2007","12","29",NA,"Brasil",NA,NA,"Flor lilás. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Abundante. Habito: Erva. 0,22 m de altura.","CGMS1053904",NA,NA,"A.St.-Hil. & Girard","V.J. Pott; S.N. Moreira; H.C. Vinci-Carlos","Mato Grosso do Sul","Campo Grande","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","-54.3966666","-20.5847222","554","554",NA,"2008","07","18",NA,NA,"-54,3966666","-20,5847222",NA,NA,NA,NA,NA,NA,NA
"72","2021-04-07 11:45:23-03","UFMS","CGMS","70686","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","V.J. Pott; A. Pott","9686","2007","09","19",NA,"Brasil",NA,NA,"Flor amarela. Fruto ausente. Habitat: Campo graminoso úmido. Solo orgânico. Relevo levemente inclinado. Habito: Erva aquática emergente. Escapo 0,40 - 0,50 m de altura. Ocasional.","CGMS1103111",NA,NA,"A.St.-Hil. & Girard","V.J. Pott","Mato Grosso do Sul","Nioaque","Rodovia MS-347, 65 km de Dois Irmãos do Buriti e 10 km da BR-419 (= 435).","-55.6863889","-20.9641667","220","220",NA,NA,NA,NA,NA,NA,"-55,6863889","-20,9641667",NA,NA,NA,NA,NA,NA,NA
"73","2021-04-07 11:45:23-03","UFMS","CGMS","22692","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","V.J. Pott; A. Pott","10211","2008","03","22",NA,"Brasil",NA,NA,"Flor branca. Fruto castanho. Material em álcool 70% Habitat: Campo graminoso úmido de Vereda em domínio de Cerrado Habito: Erva aquática emergente; Escapo 0,40-0,50m de altura","CGMS1052107",NA,NA,"A.St.-Hil. & Girard","V.J. Pott","Mato Grosso do Sul","Alcinópolis","Faz. Harmonia, 1,5Km Leste da sede; Buritizal próx. a Serra do Bom jardim.","-53.7044444","-18.1155556","378","378",NA,"2008","03","02",NA,NA,"-53,7044444","-18,1155556",NA,NA,NA,NA,NA,NA,NA
"74","2021-04-07 11:45:23-03","UFMS","CGMS","13426","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","V.J. Pott; A. Pott; A.C.M Cristaldo; S. Aragaki","6753","2004","03","28",NA,"Brasil",NA,NA,"Flor amarela. Pétala com saliências longitudinais. Coordenada original (etiqueta): 18°40#?#0,2'S. Habitat: Campo graminoso úmido (coval) em vale de vereda com buritis (Mauritia flexuosa). Solo argiloso, turfoso com muita matéria orgâni","CGMS1042846",NA,NA,"A.St.-Hil. & Girard","V.J. Pott","Mato Grosso do Sul","Chapadão do Sul","Fazenda Pouso Frio, Córrego Pouso Frio, cerca de 700 m da nascente (Rio Aporé).","-52.8675","-18.6666667","800","800",NA,NA,NA,NA,NA,NA,"-52,8675","-18,6666667",NA,NA,NA,NA,NA,NA,NA
"75","2021-04-07 11:45:23-03","UFMS","CGMS","71750","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","L.P. Oliveira; V.J. Pott, E.O. Souza, C. Estodutto","75","2018","11","05",NA,"Brasil",NA,NA,"Giba mais longa que a pétala Habitat: Campo inundável Habito: Erva emergente","CGMS1104553",NA,NA,"A.St.-Hil. & Girard","V.J. Pott","Mato Grosso do Sul","Bonito","Fazenda Princesinha. Próximo ao Parque Nacional da Serra da Bodoquena","-56.8338889","-21.0977777","526","526",NA,"2018","11","05",NA,NA,"-56,8338889","-21,0977777",NA,NA,NA,NA,NA,NA,NA
"76","2021-04-07 11:45:23-03","UFMS","CGMS","57846","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","V.J. Pott; E. Scremin-Dias; A. Pott","8481","2005","12","10",NA,"Brasil",NA,NA,"Flor amarela. Fruto verde, imaturo. Habitat: Campo graminoso, úmido com 10-20cm de prof. de água. Solo argiloso. Relevo plano. Esparso. Habito: Erva aquática anfíbia, 50-60cm de altura.","CGMS1087782",NA,NA,"A.St.-Hil. & Girard","V.J. Pott","Mato Grosso do Sul","Bonito","Fazenda Princezinha, no vale, cerca de 1Km da sede.","-56.8336111","-21.0863889",NA,NA,NA,NA,NA,NA,NA,NA,"-56,8336111","-21,0863889",NA,NA,NA,NA,NA,NA,NA
"77","2021-04-07 11:45:23-03","UFMS","CGMS","54453","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","M.L.Z. Colado; V.J. Pott; V.K. Stavis; V. Manvailer","92","2015","11","10",NA,"Brasil",NA,NA,"Flor amarela com esporão. Habitat: Campo úmido de várzea com espécies de vereda (sem buriti). Habito: Erva aquática emergente.","CGMS1084418",NA,NA,"A.St.-Hil. & Girard","V.J. Pott","Mato Grosso do Sul","Jateí","Parque Estadual das Várzeas do Rio Ivinhema. Próximo 8 Km da séde, ao longo da entrada do Parque.","-53.7183334","-22.9297223","235","235",NA,"2015","11","10",NA,NA,"-53,7183334","-22,9297223",NA,NA,NA,NA,NA,NA,NA
"78","2021-04-07 11:45:23-03","UFMS","CGMS","52947","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","V.J. Pott; A. Pott","9709","2007","09","29",NA,"Brasil",NA,NA,"Flor amarela. Fruto ausente. Habitat: Campo graminoso úmido, sem buriti. Solo orgânico hidromórfico. Relevo vale. Ocasional. Habito: Erva aquática emergente, 40 - 60 cm de altura.","CGMS1082917",NA,NA,"A.St.-Hil. & Girard","V.J. Pott","Mato Grosso do Sul","Sidrolândia","Assentamento Capão Bonito II, Vale do Rio Vacaria.","-54.7736111","-21.2230556","340","340",NA,NA,NA,NA,NA,NA,"-54,7736111","-21,2230556",NA,NA,NA,NA,NA,NA,NA
"79","2021-04-07 11:45:23-03","UFMS","CGMS","24629","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","H.C. Vinci-Carlos; V.A. Assunção; W.M. Ramos","274","2008","05","30",NA,"Brasil",NA,NA,"Flor amarela. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Abundante. Habito: Erva. 0,70 m de altura.","CGMS1054071",NA,NA,"A.St.-Hil. & Girard","V.J. Pott; S.N. Moreira; H.C. Vinci-Carlos","Mato Grosso do Sul","Campo Grande","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","-54.3980555","-20.5844444","556","556",NA,"2008","07","18",NA,NA,"-54,3980555","-20,5844444",NA,NA,NA,NA,NA,NA,NA
