"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","county","locality","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"199","2020-07-23 12:22:23-03","CEPLAC","CEPEC","65155","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"A. M. de Carvalho","5844","1995","01","16",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,"ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1995 parcela n. 45.","-39.069167","-14.781944","A. M. Amorim",NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"200","2020-07-23 12:22:23-03","CEPLAC","CEPEC","65202","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"A. M. de Carvalho","5944","1995","01","17",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,"ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 2163 parcela n. 49.","-39.069167","-14.781944","A. M. Amorim",NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"201","2020-07-23 12:22:23-03","CEPLAC","CEPEC","65477","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"A. M. de Carvalho","5210","1994","09","26",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,"ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 992 parcela n. 25.","-39.069167","-14.781944","A. M. Amorim",NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"202","2020-07-23 12:22:23-03","CEPLAC","CEPEC","65700","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"A. M. de Carvalho","5055","1994","09","23",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,"ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 653 parcela n. 17.","-39.069167","-14.781944","A. M. Amorim",NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"203","2020-07-23 12:22:23-03","CEPLAC","CEPEC","96707","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"P. Fiaschi","1710","2003","10","15",NA,"Brasil","Bahia",NA,NA,NA,NA,"BUERAREMA","Estrada São José da Vitória/Buerarema, rama a direita, ca. 1Km de São José. Estrada de acesso para a pedra Branca.","-39.316667","-15.083333","E. M. Neto",NA,NA,NA,"39W19'","15S5'",NA,NA,NA,NA,NA,NA,NA,NA,"04/07/2006"
"204","2020-07-23 12:22:23-03","CEPLAC","CEPEC","6107","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"T. S. dos Santos","1122","1970","09","22",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bacumixá-branco",NA,NA,"BELMONTE","Area da Estação Experimental. CEPLAC.","-38.8828010559082","-15.8631000518799","T. D. Pennington",NA,NA,NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,"30/12/1990"
"205","2020-07-23 12:06:30-03","CEPLAC","CEPEC","25527","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"J. L. Hage","1513","1981","11","10",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bacumixá",NA,NA,"ILHÉUS","Área do CEPEC. Quadra H.","-39.0494003295898","-14.7889003753662","E. M. Neto",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"04/07/2006"
"206","2020-07-23 12:22:23-03","CEPLAC","CEPEC","14768","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"S. A. Mori","10693","1978","09","19",NA,"Brasil","Bahia",NA,NA,NA,NA,"ITAMARAJÚ","5Km NW cidade. Faz. Pau-brasil.","-39.5311012268066","-17.0391998291016","T. D. Pennington",NA,NA,NA,NA,NA,"55932","auto",NA,NA,NA,NA,NA,NA,"30/12/1990"
"207","2020-07-23 12:22:23-03","CEPLAC","CEPEC","13991","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"S. A. Mori","10307","1978","07","25",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bacumixa",NA,NA,"SANTA CRUZ CABRÁLIA","16Km a W Porto Seguro. Area da Est. Eco. do Pau-brasil.","-39.0247001647949","-16.2780990600586","A. M. Amorim",NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,"30/12/1994"
"208","2020-07-23 12:22:23-03","CEPLAC","CEPEC","34057","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"F. S. Santos","189","1984","01","19",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bacumixa",NA,NA,"SANTA CRUZ CABRÁLIA","16Km a W Porto Seguro. Area da Est. Eco. do Pau-brasil.","-39.0247001647949","-16.2780990600586","T. D. Pennington",NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,"30/12/1990"
"209","2020-07-23 12:22:23-03","CEPLAC","CEPEC","51829","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"R. Voeks","341","1991","08","20",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bacumixa",NA,NA,"UNA","Area da Estacao Experimental Lemos Maia. CEPLAC.","-39.0752983093262","-15.2932996749878","A. M. de Carvalho",NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1992"
"210","2020-07-23 12:06:30-03","CEPLAC","CEPEC","23084","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"A. Rylands","123","1980","11","13",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bacumixá",NA,NA,"UNA","Estação Experimental lemos Maia. CEPLAC. Mata ao W da Estação.","-39.0752983093262","-15.2932996749878","E. M. Neto",NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"04/07/2006"
"211","2020-07-23 12:06:30-03","CEPLAC","CEPEC","23233","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"A. Rylands","73","1980","11","11",NA,"Brasil","Bahia",NA,NA,NA,NA,"UNA","Estação Experimental Lemos Mais. CEPLAC. Mata ao W da Estação.","-39.0752983093262","-15.2932996749878","E. M. Neto",NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"04/07/2006"
"212","2020-07-23 12:06:30-03","CEPLAC","CEPEC","23123","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"A. Rylands","104","1980","11","12",NA,"Brasil","Bahia",NA,NA,NA,NA,"UNA","Estação Experiomental lemos Maia. CEPLAC. Ao W da Estação.","-39.0752983093262","-15.2932996749878","E. M. Neto",NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"04/07/2006"
"213","2020-07-23 12:22:23-03","CEPLAC","CEPEC","133977","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"H. C. de Lima","4338",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"<ll>dwc_commonname:</ll>",NA,NA,"GUAPIMIRIM",NA,"-42.9818992614746","-22.5372009277344","H. C. de Lima",NA,NA,NA,NA,NA,"21463","auto",NA,NA,NA,NA,NA,NA,NA
"214","2020-07-23 12:22:23-03","CEPLAC","CEPEC","88013","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"J. G. Jardim","2290","1999","10","27",NA,"Brasil","Bahia",NA,NA,NA,NA,"UNA","Reserva Biológica do Mico-leão. Entrada Km 46 BA-001 Ilheus/Uma. Área de plantio de cacau-cabruca, limite L da reserva e trilhas","-39.0752983093262","-15.2932996749878","C. V. Vivas",NA,NA,NA,"39W3'65","15S11'63","36070","auto",NA,NA,NA,NA,NA,NA,"15/05/2012"
"215","2021-04-08 17:13:14-03","UESB","HUESB","7677","S","Plantae","Dicotyledoneae",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"Oliveira, M.N.; Silva, G.S.; Silva, G.S.","695","2012","05","13",NA,"Brasil","Bahia",NA,"Árvore.#?#Folhas alternas, simples, margem inteira, gema axilar, crassa.&nf;; Floresta Ombrófila Densa.","HUESB000007677",NA,"Itamari","Fazenda Mesquita.","-39.637139","-13.717056",NA,NA,NA,NA,"-39.637139","-13.717056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-11-12 16:59:11-03","UEL","FUEL","16371","PreservedSpecimen","Plantae","Tracheophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Soares, MP; et al.","s.n.","2006","01",NA,NA,"Brasil","Bahia",NA,NA,NA,NA,"Caravelas","Floresta de Juerana","-39.5","-17.780556",NA,NA,NA,NA,"-39.5","-17.780556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-01 15:10:46-03","UnB","UB","12623","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Glaziou, AM","14056",NA,NA,NA,"Southern America","Brasil","Rio de Janeiro",NA,".","UB0040451","UB0040451","Petrópolis",NA,"-43.1786003112793","-22.5049991607666","Pennington, TD",NA,NA,"isotype",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA
"218","2021-02-23 13:23:08-03","MN","R-TIPOS","12068","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","striata","Pouteria striata","Baehni","Glaziou, A.F.M.","14056","1883","01","20",NA,"Brasil","Rio de Janeiro",NA,NA,"R000012068","R000012068_001","Petrópolis","Marim","-43.1786003112793","-22.5049991607666","Pires, J.M.",NA,NA,"Isotypus de Sideroxylon cuneatum Raunk.",NA,NA,"36524","auto","1980","12","02",NA,NA,NA,NA
"219","2021-03-04 15:42:58-03","IF","SPSF","38333","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","Pierre","H.Lorenzi","2112","1999","10","13","América do Sul","Brasil","GO",NA,"COLETA: Árvore, tronco canelado, com interesse economico florestal, 5-7m altura, botões florais e frutos amarelos.&nf;Área de mata ciliar, juntos às termas.;",NA,NA,"Rio Quente","Pousada do Rio Quente","-48.7724990844727","-17.7742004394531","H.Lorenzi",NA,NA,NA,NA,NA,"17864","auto","1999","10","13","Magnoliopsida",NA,NA,NA
"220","2021-03-04 15:42:58-03","IF","SPSF","34336","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5067","2004","01","28","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFNovo; Árvore de 30m de altura e 134cm de perímetro à altura do peito. Matriz 2492; GEOGRAFIA: UTM: X=497404 Y=7428842 ZONA=23;",NA,NA,"Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá, Trilha do Rio Bonito, Floresta Ombrófila Densa.","-44.9599990844727","-23.0699996948242","Natália M. Ivanauskas",NA,NA,NA,NA,NA,"38855","auto","2005","05","01","Magnoliopsida",NA,NA,NA
"221","2021-03-04 15:42:58-03","IF","SPSF","21664","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","Pierre","A.R.Ferretti","136",NA,NA,NA,"América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ciliar&nf;;",NA,NA,"Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242","N.M.Ivanauskas",NA,NA,NA,NA,NA,"38855","auto","2007","05","02","Magnoliopsida",NA,NA,NA
"222","2021-03-04 15:42:58-03","IF","SPSF","13286","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"J.B.Baitello","338","1989","11","22","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"223","2021-03-04 15:42:58-03","IF","SPSF","34167","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","Pierre","F. M. Souza & M. T. Z. Toniato & D.Souza","491","2005","02","23","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFNovo; Árvore ca. 19 m, botões verdes. Látex branco.; GEOGRAFIA: Trilha da Torre (SABESP). Floresta Ombrófila Densa Montana.&nf;UTM: X=429146 Y=7386493;",NA,NA,"Salesópolis","Parque Estadual da Serra do Mar","-45.8400001525879","-23.5300006866455","N. M. Ivanauskas","1312","1312",NA,NA,NA,"18032","auto","2005","03","05","Magnoliopsida",NA,NA,NA
"224","2021-03-04 15:42:58-03","IF","SPSF","34327","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5057","2004","01","22","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFNovo; Árvore de 25m de altura e 200cm de perímetro à altura do peito. Matriz 2340;",NA,NA,"São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.310001373291","-23.2199993133545","Natália M. Ivanauskas",NA,NA,NA,NA,NA,"27362","auto","2005","05","01","Magnoliopsida",NA,NA,NA
"225","2021-03-04 15:42:58-03","IF","SPSF","29568","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"F.T.Farah","2202","2001","04","13","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"226","2021-03-04 15:42:58-03","IF","SPSF","07705","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"B.Costa",NA,"1960","10","31","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Reserva Florestal do Rio Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"227","2021-03-04 15:42:58-03","IF","SPSF","39098","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","Pierre","R.T. Polisel","417","2006","02","20","América do Sul","Brasil","SP",NA,"COLETA: Árvore 8 m, flores castanhas.;",NA,NA,"Juquitiba","Estrada para o Recanto Maria Tereza","-47.1","-23.966667","G.A.D.C. Franco",NA,NA,NA,NA,NA,NA,NA,"2007","03","01","Magnoliopsida",NA,NA,NA
"228","2021-03-04 15:42:58-03","IF","SPSF","13337","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"J.B.Baitello","343","1989","11","22","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"229","2021-03-04 15:42:58-03","IF","SPSF","34315","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5041","2004","01","23","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFNovo; Árvore de 18m de altura e 162cm de perímetro à altura do peito. Matriz 2370;",NA,NA,"São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.310001373291","-23.2199993133545","Natália M. Ivanauskas",NA,NA,NA,NA,NA,"27362","auto","2005","05","01","Magnoliopsida",NA,NA,NA
"230","2021-03-04 15:42:58-03","IF","SPSF","04283","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"F.Markgraf",NA,"1953","01","06","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Chapada&nf;;",NA,NA,"São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"231","2021-03-04 15:42:58-03","IF","SPSF","05531","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"A. Rodrigues",NA,"1968","12","12","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"232","2021-03-04 15:42:58-03","IF","SPSF","07250","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"M.Koscinski",NA,NA,NA,NA,"América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"233","2021-03-04 15:42:58-03","IF","SPSF","18144","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","Pierre","A.C.Dias & M.P.Machado",NA,"1990","01","04","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666","N.M.Ivanauskas",NA,NA,NA,NA,NA,"34059","auto","2007","05","03","Magnoliopsida",NA,NA,NA
"234","2017-09-11 17:14:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapotaceae","Sideroxylon","crassipedicellatum","Sideroxylon crassipedicellatum","Mart. & Eichler","Peckolt, T","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Habitat prope Canta Gallo. prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-02-04 09:02:38-03","IBt","SP","29387","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Koscinski, M","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-02-04 09:02:38-03","IBt","SP","6976","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Brade, AC","7483",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-02-04 09:02:38-03","IBt","SP","740","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Hoehne, FC","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-02-04 09:02:38-03","IBt","SP","260807","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Rylands, A","73/1980","1980","11","11",NA,"Brasil","Bahia",NA,NA,NA,NA,"Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"239","2021-02-04 09:02:38-03","IBt","SP","260810","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Rylands, A","104/1980","1980","11","12",NA,"Brasil","Bahia",NA,NA,NA,NA,"Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"240","2020-05-07 17:16:20-03","IBt","SP","260801","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Voeks, R","341","1991","08","20",NA,"Brasil","Bahia",NA,NA,NA,NA,"Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"241","2021-02-04 09:02:38-03","IBt","SP","260812","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Rylands, A","123/1980","1980","11","13",NA,"Brasil","Bahia",NA,NA,NA,NA,"Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"242","2020-05-07 17:16:20-03","IBt","SP","266138","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Nadruz, M","562","1989","12","28",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"243","2020-09-10 10:18:32-03","IBt","SP","315774","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Marques, MC","348","1993","03","17",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Parati",NA,"-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA
"244","2020-09-10 10:18:32-03","IBt","SP","315770","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Farney, C","2595","1990","11","27",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Parati",NA,"-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA
"245","2020-09-10 10:18:32-03","IBt","SP","315769","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Marquete, R","1128","1993","07","01",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Parati",NA,"-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA
"246","2020-09-10 10:18:32-03","IBt","SP","315768","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Marques, MC","419","1994","08","05",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Parati",NA,"-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA
"247","2020-08-13 18:02:59-03","IBt","SP","299908","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","s.col.","s.n.","1928","01","10",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"248","2019-11-21 10:19:14-03","IBt","SP","11236","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Loefgren, A","CGG3993","1898","07","13",NA,"Brasil","São Paulo",NA,NA,"SP008447","SP008447","Cubatão","Purungaba.","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,"15123","auto","1980","05","19",NA,NA,NA,NA
"249","2020-08-27 12:20:23-03","IBt","SP","310316","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Ferretti, AR","136","1996",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,"Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"250","2020-08-27 12:20:23-03","IBt","SP","310317","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Ferretti, AR","108","1996","12","16",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"251","2021-02-18 08:31:31-03","IBt","SP","15932","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Edwall, G","CGG5787","1901","01","07",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Santo André","Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
