"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","infraspecificEpithet","class","relatedCatalogItem","typeStatus","dayIdentified","fieldNumber","individualCount","sex"
"354","2020-12-11 11:43:37-03","UFMG","BHCB","25120","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-12-11 11:43:37-03","UFMG","BHCB","25120","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-12-11 11:43:37-03","UFMG","BHCB","41444","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","São Roque de Minas","Serra da Canastra.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-12-11 11:43:37-03","UFMG","BHCB","16056","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Souza, A","s.n.","1988","06","05","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-12-11 11:43:37-03","UFMG","BHCB","28633","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-12-11 11:43:37-03","UFMG","BHCB","28633","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-12-11 11:43:37-03","UFMG","BHCB","58329","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Barreto, HLM","2127","1933","04","14","Southern America","Brasil",NA,NA,"Campo - lugar úmido; muito frequente; flor violácea; herbácea 0,1m",NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-12-11 11:43:37-03","UFMG","BHCB","14392","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Paula, JA","s.n.","1987","05","24","Southern America","Brasil",NA,NA,"Campo rupestre; herbáceo",NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Santa Bárbara","Serra do Caraça, Coletada no caminho da Gruta do Padre Caio","-43.4152984619141","-19.959400177002",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-12-11 11:43:37-03","UFMG","BHCB","2919","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Viana, T","265","1980","07","16","Southern America","Brasil",NA,NA,"Campo; erva;",NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Santa Bárbara","Serra do Caraça, próximo à Cascatinha","-43.4152984619141","-19.959400177002",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-02-11 17:18:25-03","UFPR","UPCB","3115","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Kuhlmann, J.G.","637",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Brade, A.C.",NA,NA,"Rio Branco, Boa Vista",NA,NA,NA,NA,NA,NA,NA,"1935",NA,NA,"01",NA,NA,NA,NA,"01",NA,NA,NA
"364","2021-02-11 17:18:25-03","UFPR","UPCB","77170","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Goldenberg, R.","1606","2011","10","22",NA,"Brasil",NA,NA,"Erva; folhas rudimentartes; frutos roxos, com as tépalas persistentes amarelas..","UPCB0028202",NA,NA,"Mart.","Melo, A.","Roraima","Caracaraí","Parque Nacional do Viruá","-61.128101348877","1.81611001491547",NA,NA,"UPCB0028202","365858","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-02-11 17:18:25-03","UFPR","UPCB","40472","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Santos, E.P.","871","2000","01","14",NA,"Brasil",NA,NA,"Erva de ± 15 cm, bráctea lilás e flor amarela. Campo de altitude, 1350 m de altitude..",NA,NA,NA,"Mart.","Santos, E.P. & Tardivo, R.C.","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,"41937","auto","2000",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-02-11 17:18:25-03","UFPR","UPCB","37226","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Santos, E.P.","737","1999","01","22",NA,"Brasil",NA,NA,"Erva de ± 15 cm, flor lilás-amareladas. Campo de altitude, 1450 m de altitude..",NA,NA,NA,"Mart.","Santos, E.P. & Tardivo, R.C.","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,"41937","auto","2000",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-05-25 15:13:54-03","FSU","FSU","000075551","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","William R. Anderson","10057",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,"-53.09728997","-10.78430668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2010-11-23 21:46:00-02","MO","MOBOT","3069455","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|H.J.M. Sipman|V. James","Jansen-Jacobs 2798","1992","10","9","South America","Guyana",NA,NA,NA,NA,NA,NA,"Mart.","P.J.M. Maas","Rupununi",NA,"Kuyuwini Landing, Kuyuwini River. Savanna, 1 km S of river.","-59.25","2.08333","150.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2009-07-20 21:22:00-03","MO","MOBOT","3073632","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Bassett Maguire","Maguire 23282","1944","5","7","South America","Guyana",NA,NA,NA,NA,NA,NA,"Mart.","J. van Benthem & P.J.M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2016-09-14 05:18:00-03","MO","MOBOT","100157694","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Paul J. M. Maas","Maas 9649","2005","8","10","South America","French Guiana",NA,NA,NA,NA,NA,NA,"Mart.","P.J.M. Maas",NA,NA,"Crossing of RN1 and road to St. Elie. Savanne on white sand.","-52.9994444","5.3783334","9.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"371","2016-09-14 05:18:00-03","MO","MOBOT","100157697","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Paul J. M. Maas","Maas 9673","2005","8","20","South America","Guyana",NA,NA,NA,NA,NA,NA,"Mart.","P.J.M. Maas",NA,NA,"A few kilometers North of Iwokrama field station. Wet savanne on white sand, with Xyris spp., Eriocaulaceae, Utricularia spp., Perama hirsuta, etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"372","2010-10-08 17:57:00-03","MO","MOBOT","100158427","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Terry W. Henkel|R. Williams|P. Mutchnick","Henkel 5945","1994","10","19","South America","Guyana",NA,NA,NA,NA,NA,NA,"Mart.","C.L. Kelloff",NA,NA,"Region: Potaro-Siparuni. Pakaraima Mts; Sukabi R. (tributary of Ireng), above Ando Falls.","-60.1666667","5.1666667","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"373","2015-10-28 10:33:00-02","MO","MOBOT","100176168","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","E. Gutiérrez|R.C. Quevedo|Fabiana Mamani M.","Gutiérrez Crespo 874a","1994","5","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.","P.J.M. & H.Maas","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento La Torre. Sabana inundada y bosque de serranía, camino a la parcela.","-60.8311111","-13.6538889","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"374","2009-08-07 12:57:00-03","MO","MOBOT","100206068","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Michael J.G. Hopkins","Hopkins 1006","1987","12","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","J. Kallunki","Roraima",NA,"Serra de Tepequém. Mun. Alto Alegre. South and east side of plateau between 800 and 1100 m.","-61.6666667","3.8333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"375","2011-04-11 10:52:00-03","MO","MOBOT","100364490","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","S. Gonzalez","Gonzalez 2230","2010","5","20","South America","French Guiana",NA,NA,NA,NA,NA,NA,"Mart.","M.-F. Prévost",NA,NA,"Savane Trou Poisson.","-53.0961111","5.4063889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"376","2013-04-16 13:57:00-03","MO","MOBOT","100584014","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Michael H. Nee","Nee 30539","1985","1","21","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Amazonas",NA,"Near Pintao, ca. 20 km SE of Puerto Ayacucho.","-67.5166667","5.5333333","60.00000000","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"377","2017-06-05 10:48:00-03","MO","MOBOT","100974635","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Reina Gonto|Ángel Fernández","Gonto 06686","2015","12","27","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Mart.","A. Fernández","Apure","Pedro Camejo","Parque Nacional Santos Luzardo (Cinaruco-Capanaparo). Caño La Pica, cerca de la vía a Puerto Páez.","-67.5138889","6.8938889","42.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"378","2017-02-03 05:18:00-02","MO","MOBOT","1087424","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Dairon Cárdenas L.|D. Caicedo|et al.","Cárdenas López 6487","1995","8","22","South America","Colombia",NA,NA,NA,NA,NA,NA,"Mart.","D. Cardenas (COAH)","Guaviare",NA,"San José del Guaviare, serrani|a4 La Lindosa, Bh-T, bosque maduro; afloramiento rocoso y areniscas.","-72.68333","2.46666","291.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2008-10-30 03:33:00-02","MO","MOBOT","1155971","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","C. Guardia|Y. Uslar|Juan Surubí","Guardia 224","1997","2","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.","P. Maas & H. Maas (WAG)","Santa Cruz","Velasco","Parque Noel Kempff Mercado, Campamento las gamas Con ecotonos de bosque de galería, pampa, cerrado y bosque alto.","-60.38722","-14.80472","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2008-06-12 11:51:00-03","MO","MOBOT","1291124","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Thomas Hawkins","Hawkins 1768","1998","6","23","South America","Suriname",NA,NA,NA,NA,NA,NA,"Mart.","P.J.M. Maas (U)","Sipaliwini",NA,"Rudy Kappell Airstrip (Tafelberg). Area on east and west side of the airstrip. Disturbed soils with vegetation of grasses and sedges on the margin of the runway. Full sun with sandy soil.","-56.1494444","3.7911111","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98","5",NA
"381","2008-05-27 22:02:00-03","MO","MOBOT","1297697","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Camilo Díaz S.|J. Fontella Pereira","Díaz Santibáñez 8961","1997","6","5","South America","Peru",NA,NA,NA,NA,NA,NA,"Mart.","P.J.M. Maas (U)","Madre de Dios","Tambopata","Parque Nacional Bahuaja-Sonere. Ex Santuario Nacional Pampas del Heath. Estación Guarda Parques: Juliaca, Quebrada Shuyo. Formación vegetal baja: Gramineas; islotes de vegetacio| mediana (arbustiva).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"307","10",NA
"382","2009-06-26 08:22:00-03","MO","MOBOT","1587925","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Thomas Hawkins","Hawkins 1990","2001","6","23","South America","Suriname",NA,NA,NA,NA,NA,NA,"Mart.","P.J.M. Maas (U)","Sipaliwini",NA,"Geyskes Savannah (Tafelberg). Open shrub and herbaceous savannah growing in patchy clearings 40' to 100' wide surrounded by low tropical forest. Primary vegetation of grasses and sedges with low shrubs to 2 m tall. Open areas of sandstone covered with a thin layer of flooded spaghnum moss 6-8 thick growing directly on rock. Most plants growing in wet flooded conditions, which are probably subject to severe drought conditions during the dry season.","-56.1861111","3.9333333","575.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118","4",NA
"383","2013-10-05 06:33:00-03","MO","MOBOT","1825403","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Gerrit Davidse|Ángel C. González","Davidse 12340","1977","4","29","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Mart.","P.J.M. Maas","Apure",NA,"Distrito Pedro Camejo; area between the Río Cinaruco near the mouth of Caño San Miguel and the southern part of the Galerias de Cínaruco.","-67.2833333","6.55","38.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1256","1",NA
"384","2014-09-18 11:14:00-03","MO","MOBOT","1837568","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Gerrit Davidse|Otto Huber|Stephen S. Tillett","Davidse 17091","1979","5","2","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Mart.","P.J.M. Maas","Amazonas",NA,"White sand savannas on the N bank of the lower part of Caño Caname, ca. 3 km W of Macaual.","-67.3833333","3.6833333","95.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79-59","1",NA
"385","2008-05-27 22:02:00-03","MO","MOBOT","1838984","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Terry W. Henkel","Henkel 3552","1993","12","23","South America","Guyana",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,"Region: U. Takutu-U. Essequibo. South Rupununi Savanna, Ikirap Creek along Marudi.","-59.25","2.41666","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2014-09-11 10:45:00-03","MO","MOBOT","1839374","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","Davidse 17690","1980","3","31","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","P.J.M. Maas","Pará","Vigia","Ca. 9 km SE of Vigia along Highway (PA-140) to Belém. Campinas de Palha.","-48.0666667","-0.9166667","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-5","1",NA
"387","2014-09-10 10:39:00-03","MO","MOBOT","1843007","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","Davidse 17998","1980","4","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Pará",NA,"Mun. de Bragança: 7 km E of Bragança along road to Augusto Correa.","-46.6666667","-1.05","25.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1375","1",NA
"388","2014-09-17 14:46:00-03","MO","MOBOT","1847834","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Gerrit Davidse|Mauricio Ramia|Rubén A. Montes","Davidse 4758","1973","12","4","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Mart.","P.J.M. Maas","Bolívar",NA,"La Gran Sabana, ca. KM 167, S of El Dorado along highway to Santa Elena, 24 km S of La Ciudadella.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"871","1",NA
"389","2015-05-05 12:34:00-03","MO","MOBOT","1848144","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Gerrit Davidse|Ángel C. González","Davidse 14599","1978","2","28","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Mart.","P.J.M. Maas","Apure","Pedro Camejo","Northern end of the Galeras de Cinaruco, ca. 62 airline km NNE of Puerto Páez.","-67.3333333","6.7333333","60.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1302","1",NA
"390","2013-10-05 06:34:00-03","MO","MOBOT","1870585","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Gerrit Davidse|Ángel C. González","Davidse 15597","1979","2","23","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Mart.","P.J.M. Maas","Apure",NA,"Distrito Pedro Camejo; eastern side of the Galeras de Cinaruco, near the southern end, ca. 47 airline km NE of Puerto Páez.","-67.26666","6.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1331",NA,NA
"391","2014-04-13 05:22:00-03","MO","MOBOT","1874487","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Gerrit Davidse|Fany Llanos","Davidse 5221","1973","12","26","South America","Colombia",NA,NA,NA,NA,NA,NA,"Mart.","P.J. Maas","Vichada",NA,"Ca. 51 E of Las Gaviotas along the unimproved dirt road to Santa Rita. In area around a lake.","-70.45","4.43333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"909",NA,NA
"392","2009-11-24 13:03:00-02","MO","MOBOT","3069805","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Manuel Yánez","Yánez 261A","1989","11",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"Mart.","A. Licata","Amazonas",NA,"Dpto. Atabapo. Rio Atabapo, a 30 kms de la Confluencia con el Rio Caname.","-67.63333","3.8","110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2014-04-28 16:37:00-03","MO","MOBOT","3069834","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Charles L. Burandt Jr.|A. Casadiego|O. Díaz|R. Campins|Deena S. Decker","Burandt Jr. v1084","1981","11","17","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Mart.","B. K. Holst","Bolívar",NA,"Dtto. Roscio. Alrededores del Río Aponguao, cruce con la carretera E Dorado - Sta. Elena cerca de La Ciudadela y debajo del cerro donde se encuentra El Fuerte Mariano Montilla. Inicios de la Gran Sabana, cerca de La Escalera. Suelos arenosos, sabana, soleado.",NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2009-07-31 06:54:00-03","MO","MOBOT","3070062","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Jorge Velazco","Velazco 608","1989","10",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"Mart.","G. Aymard","Amazonas",NA,"Isla Ratón. Rio Orinoco.","-67.75","5.15","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2014-04-28 16:37:00-03","MO","MOBOT","3070424","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Charles L. Burandt Jr.|A. Casadiego|O. Díaz|R. Campins|Deena S. Decker","Burandt Jr. v1081","1981","11","17","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Bolívar",NA,"Dtto. Roscio. Alrededores del Río Aponguao, cruce con la carretera El Dorado - Sta. Elena, cerca de La Ciudadela y debajo del cerro donde se encuentra El Fuerte Mariano Montilla. Inicios de la Gran Sabana, cerca de La Escalera.",NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2015-08-13 05:50:00-03","MO","MOBOT","3070919","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","R.M. Harley|et al.","Harley 24929","1988","10","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","P.J.M. Maas","Minas Gerais",NA,"Buenópolis. Serra do Cabral, a 10-15 km da cidade, na estrada para a Lapa Pintada. Campo arenoso e brejo com mata de galeria. Em brejo.","-44.25","-17.88333","1100.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2009-07-14 17:41:00-03","MO","MOBOT","3070974","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Grady L. Webster","Webster 24008","1979","7","10","South America","Suriname",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Para",NA,"White sand savannas between Hannover and the Onverwacht-Zanderij road, common assoc. with Utricularia amethystina.","-55.16666","5.46666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2014-03-01 19:51:00-03","MO","MOBOT","3071164","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Terry W. Henkel|R. Williams","Henkel 2056","1993","5","17","South America","Guyana",NA,NA,NA,NA,NA,NA,"Mart.","P.J.M. Maas",NA,NA,"Region: U. Demerara-Berbice. Lower Kajarau Creek, left bank. Alluvial soils. Mora forest with areas of secondary growth.","-58.58333","6.41666","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2013-10-05 06:35:00-03","MO","MOBOT","3071260","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Robert Kral|Ángel C. González","Kral 70517","1983","7","27","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Mart.","R. Kral",NA,NA,"Sandy seeps in savanna bog by Ven. 10 ca. 25 kms S jct. Cavanayen turnoff.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2009-06-25 13:32:00-03","MO","MOBOT","3069233","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","William R. Anderson","Anderson 10660","1974","2","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","P. Maas et al","Pará",NA,"Alto Tapajós, Rio Cururú. Marshy campo and low wet forest near canal SE of Missao Cururú.","-57.51666","-7.58333","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2013-10-05 06:35:00-03","MO","MOBOT","3071539","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Robert Kral|Ángel C. González","Kral 70502","1983","7","26","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Mart.","R. Kral",NA,NA,"Moist open sands of sloping savanna-bog, Gran Sabana ca. 1 km E of Cavanayen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","3071555","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Albert C. Smith","Smith 2179","1937","10","3","South America","Guyana",NA,NA,NA,NA,NA,NA,"Mart.","J. van Benthem & P.J.M.Maas","Essequibo",NA,"Basin of Essequibo River N: Kurupukari.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
