"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"142","2020-08-31 09:18:02-03","INPA","INPA","117124","S","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"Daly, DC","1259","1981","11","08","Southern America","Brasil","Rio Caraipé, approx. 60 km from Tucuruí, SW on road serving Fazendas. Seasonally inundated open forest on islands and river shore, sandy soil.",NA,NA,NA,"INPA0117124","Dicotyledon Superasterids","Caryophyllales","Lindau","INPA0117124 INPA0117124_e INPA0117124_e1","Pará","Tucuruí","-49.916667","-4.066667","Howard, RA",NA,NA,NA,"-49.916667","-4.066667","1985",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-08-31 09:18:02-03","INPA","INPA","200846","S","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"Hatschbach, GG","63957","1995","10","27","Southern America","Brasil","MT 265, Rio Santa Rita, Rod. MT-265, Rio Santa Rita.",NA,NA,NA,"INPA0200846","Dicotyledon Superasterids","Caryophyllales","Lindau","INPA0200846 INPA0200846_e INPA0200846_nd","Mato Grosso","Porto Espiridião","-58.631667","-15.718703","Melo, E de",NA,NA,NA,"-58.631667","-15.718703","1998",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-08-31 09:18:02-03","INPA","INPA","251873","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Garcia, JDG","1473","2010","04","19","Southern America","Brasil","Mata de Piedade.",NA,NA,NA,"INPA0251873","Dicotyledon Superasterids","Caryophyllales","Benth.","INPA0251873 INPA0251873_e","Pernambuco","Igarassu","-35.003889","-7.8325","Garcia, JDG","53","53",NA,"-35.003889","-7.8325",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-08-31 09:18:02-03","INPA","INPA","160902","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Davidse, G","19784","1981","12","01","Southern America","Venezuela","Distrito Freites: Burro trail between San Durrial and Los Pajaritoa, 30 airline km ENNE of Bergantín and N of Mundo Nuevo. Mountain savanna with forest and brushy drainages.",NA,NA,NA,"INPA0160902","Dicotyledon Superasterids","Caryophyllales","Benth.","INPA0160902 INPA0160902_e1 INPA0160902_nd","Anzoátegui",NA,"-64.1","10.05","Melo, E de","1200","1400",NA,"-64.1","10.05","2000","10",NA,NA,NA,NA,NA,NA,NA
"146","2020-08-31 09:18:02-03","INPA","INPA","98492","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Clark, HL","6804","1978","09","21",NA,"?",NA,NA,NA,NA,"INPA0098492","Dicotyledon Superasterids","Caryophyllales","Benth.","INPA0098492 INPA0098492_e",NA,NA,NA,NA,"Howard, RA",NA,NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-08-31 09:18:02-03","INPA","INPA","99492","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Clark, HL","4804","1979","09","21",NA,"?",NA,NA,NA,NA,"INPA0099492","Dicotyledon Superasterids","Caryophyllales","Benth.","INPA0099492",NA,NA,NA,NA,"Howard, RA",NA,NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-08-31 09:18:02-03","INPA","INPA","256159","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Lewis, GP","1555","1987","03","24","Southern America","Brasil","Ilha de Maracá, SEMA Estação., North side of island at Três Igarapés, ca. &nf;Ca. 2km along picada from sub-camp.&nf;Seasonal evergreen forest at edge of Igarapé.",NA,NA,NA,"INPA0256159","Dicotyledon Superasterids","Caryophyllales","Benth.","INPA0256159 INPA0256159_e","Roraima","Alto Alegre","-61.683333","3.5",NA,NA,NA,NA,"-61.683333","3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-01-26 13:57:44-03","IMA","MAC","4015","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"J.E.Paula; et al.","s.n.","1979","11","20",NA,"Brasil","São Luiz do Quitunde, Rodovia Al-101.",NA,NA,"Cipó; Mata Atlântica","MAC0004015",NA,NA,"Benth.",NA,"Alagoas","São Luiz do Quitunde",NA,NA,"E.Melo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-01-26 13:57:44-03","IMA","MAC","4436","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"R.P.Lyra-Lemos; A.I.L.Pinheiro","1024","1985","08","29",NA,"Brasil","Fazenda Pau Brasil, a 127 Km da Br-101, rodeada de cana de açúcar.",NA,NA,"Trepadeira solo bem drenado. Frutos pretos.; Mata Pluvial Tropical.","MAC0004436",NA,NA,"Benth.",NA,"Alagoas","São Miguel dos Campos","-36.0936012268066","-9.78110980987549","E.Melo",NA,NA,NA,NA,NA,NA,NA,"30539","auto",NA,NA,NA,NA,NA
"151","2021-02-04 10:29:55-03","UFRPE","HST","6201","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"A.M.Miranda; A.Bocage, S.A.Lima et B.Costa e Silva","734","1993","05","11",NA,"Brasil","Reserva Ecológica de Dois Irmãos",NA,NA,"Trepadeira escandente; inflorescência amareladas.","HST006201",NA,NA,"Benth.",NA,"Pernambuco","Recife","-34.8810997009277","-8.05389022827148","M.J.C.Pereira",NA,NA,NA,NA,NA,"2016","05","18865","auto","16",NA,NA,NA,NA
"152","2021-02-04 10:29:55-03","UFRPE","HST","21736","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"A.M.Souza; M.C.Miranda","18","2016","04","07",NA,"Brasil","APA de Guadalupe",NA,NA,"Arbusto ca. 5m alt. frutos amarronzados.","HST021736",NA,NA,"Benth.",NA,"Pernambuco","Sirinhaém","-35.1161003112793","-8.59082984924316","A.M.Miranda",NA,NA,NA,NA,NA,"2019","10","20997","auto","25",NA,NA,NA,NA
"153","2021-03-01 11:51:00-03","UFPE","UFP","66077","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Alves-Araújo, A; Araújo, D; Melo, A; Mendes, K; Albuquerque, NA","448","2007","07","28",NA,"Brasil",NA,NA,NA,"Árvore 6-7 m alt., inflorescência espiciforme, frutos verdes.; Mata Atlântica.","UFP066077",NA,NA,"Benth.",NA,"Pernambuco","Igarassu","-34.990556","-7.716111","Maciel, JR","120","120",NA,"-34.990556","-7.716111","2008","07",NA,NA,NA,NA,NA,NA,NA
"154","2021-03-01 11:51:00-03","UFPE","UFP","58559","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Melo, A; Arruda, T","224","2008","03","26",NA,"Brasil",NA,NA,NA,"Trepadeira com inflorescência.; Mata Atlântica. Nas margens da represa.","UFP058559",NA,NA,"Benth.",NA,"Pernambuco","Igarassu","-35.002778","-7.8375","García, JDG","95","95",NA,"-35.002778","-7.8375","2010","06",NA,NA,NA,NA,NA,NA,NA
"155","2021-03-01 11:51:00-03","UFPE","UFP","63494","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Garcia, JGG","1473","2010","04","19",NA,"Brasil",NA,NA,NA,"Botões florais verdes amarelados.; Liana crescendo na borda do açude. Mata atlântica semidecidual.","UFP063494",NA,NA,"Benth.",NA,"Pernambuco","Igarassu","-35.03","-7.8325",NA,"53","53",NA,"-35.03","-7.8325",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-01 11:51:00-03","UFPE","UFP","66685","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Garcia, JGG","1297","2009","11","22",NA,"Brasil",NA,NA,NA,"Casca interna marrom com cheiro ruim.; Mata Atlântica semidecidual. Floresta em terreno plano com abundantes arvoretas. Dossel de uns 13 metros com emergentes de até 18 metros. Epifitismo baixo. Alta densidade de lianas. Liana crescend","UFP066685",NA,NA,"Benth.",NA,"Pernambuco","Igarassu","-34.997417","-7.839667",NA,"129","129",NA,"-34.997417","-7.839667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-01 11:51:00-03","UFPE","UFP","86026","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Pereira, MJC; Coutinho, TS; Luna, NK; Silva, FP","21","2015","12","18",NA,"Brasil",NA,NA,NA,"Liana ca. 8m, estéril. Encontrada na borda do fragmento.; Mata de Piedade. Mata Atlântica.","UFP086026",NA,NA,"Benth.",NA,"Pernambuco","Igarassu","-35.000278","-7.857778","Pereira, MJC",NA,NA,NA,"-35.000278","-7.857778","2015","12",NA,NA,"18",NA,NA,NA,NA
"158","2021-03-01 11:51:00-03","UFPE","UFP","63413","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Garcia, JGG","1469","2010","03","09",NA,"Brasil",NA,NA,NA,"Casca externa amarronzada. Casca interna marron avermelhada, apresentando cheiro ruim. Inflorescencia.; Liana crescendo dentro do fragmento. Mata atlântica semidecidual.","UFP063413",NA,NA,"Benth.",NA,"Pernambuco","Igarassu","-35.056944","-7.836528",NA,"79","79",NA,"-35.056944","-7.836528",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-09-12 05:00:02-03","US","US","3095945","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"C. A. Cid Ferreira & A. Rosas","2942","1980","10","18","South America - Neotropics","Brazil","Estrada para Quixadá km 11.",NA,NA,NA,"US01339219",NA,"Polygonales","Lindau","US01339219_01","Acre","Rio Branco","-67.8099975585938","-9.9747200012207",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"178770","auto",NA,NA,NA,"1",NA
"160","2020-09-12 05:00:02-03","US","US","2701406","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"J. J. Wurdack & L. S. Adderley","43652","1959","7","29","South America - Neotropics","Venezuela","Rio Orinoco, Territorio Amazonas, Occasional along Cano Cariche (left bank of river about midway between Tama-Tama and San Antonio).",NA,NA,NA,"US03223616",NA,"Polygonales","Lindau",NA,"Amazonas",NA,NA,NA,NA,"125","150","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"161","2020-09-12 05:00:02-03","US","US","2584630","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"J. A. Steyermark","93140","1964","2","10","South America - Neotropics","Venezuela","Territorio Delta Amacuro: bosque pluvial Este de Río Grande, 37 km. Este Noreste de El Palmar, cerca de los límites del Estado Bolívar.",NA,NA,NA,"US03223617",NA,"Polygonales","Lindau",NA,"Delta Amacuro",NA,NA,NA,NA,"320",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"162","2020-09-12 05:00:02-03","US","US","2465710","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"F. J. Breteler","3858","1964","4","19","South America - Neotropics","Venezuela","Near the border (=Rio Grande o Toro) between Estado Bolívar and Territorio Delta Amacuro.",NA,NA,NA,"US03223618",NA,"Polygonales","Lindau","US03223618_01","Delta Amacuro",NA,"-61.73","8.07",NA,"320",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"163","2020-09-12 05:00:02-03","US","US","3259210","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"D. C. Daly","1259","1981","11","8","South America - Neotropics","Brazil","Rio Caraipe, approx. 60 km from Tucurui, SW on road serving Fazendas",NA,NA,NA,"US01339220",NA,"Polygonales","Lindau","US01339220_01","Pará",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"164","2020-09-12 05:00:02-03","US","US","3095944","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"B. Nelson","602","1980","10","6","South America - Neotropics","Brazil","Vizinhança de Sena Madureira.",NA,NA,NA,"US01339221",NA,"Polygonales","Lindau","US01339221_01","Acre",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","2701407","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"J. Silverio L.","112","1954","5","30","South America - Neotropics","Venezuela","Cano Yagual, Rio Orinoco 10 km. above mouth of Rio Atabapo, Territorio Amazonas.",NA,NA,NA,"US03223615",NA,"Polygonales","Lindau",NA,"Amazonas",NA,NA,NA,NA,"150",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"166","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"E. M. Harris, M. Quigley, M. Hossein & C. Phillip","1102","1991","10","29","South America - Neotropics","Guyana","6.5 km NE of Warimure Ranch; SE flank of Kanuku Mts. foothills",NA,NA,NA,NA,NA,"Polygonales","Benth.",NA,"U. Takutu-U. Essequibo",NA,"-59.35","3.01667","Brandbyge, J.","120",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"167","2020-09-12 05:00:02-03","US","US","2486346","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"J. A. Steyermark","86462","1960","7","18","South America - Neotropics","Venezuela","Altiplanicie de Nuria, E of Hato de Nuria and quebrada Agua Linda",NA,NA,NA,"US00823433",NA,"Polygonales","Benth.",NA,"Bolívar",NA,NA,NA,"Howard, R. A.","540",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"168","2020-09-12 05:00:02-03","US","US","3425834","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"M. J. Jansen-Jacobs, B. Welle, A. S. Chanderbali, U. Raghoenandan & V. James","3238","1994","1","18","South America - Neotropics","Guyana","Shea, N of, camp 1, Rupununi District",NA,NA,NA,"US00688311",NA,"Polygonales","Benth.","US00688311_01","U. Takutu-U. Essequibo",NA,"-59.15","2.95","Brandbyge, J.","190",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"169","2020-09-12 05:00:02-03","US","US","2438605","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"J. A. Steyermark","94271","1964","6","26","South America - Neotropics","Venezuela","San Félix to Puerto Ordaz, near Fabrica de Alfareria",NA,NA,NA,"US00823434",NA,"Polygonales","Benth.","US00823434_01","Bolívar",NA,NA,NA,"Brandbyge, J.","20",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"170","2020-09-12 05:00:02-03","US","US","3214513","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"P. J. M. Maas, J. Koek-Noorman, H. Lall, B. Welle & L. Y. T. Westra","7217","1988","9","3","South America - Neotropics","Guyana","Karanambo to Yupukari road",NA,NA,NA,"US00693720",NA,"Polygonales","Benth.",NA,"U. Takutu-U. Essequibo",NA,"-59.3","3.75","Howard, R. A.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"171","2020-09-12 05:00:02-03","US","US","2925627","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"L. Aristeguieta & G. Agostini","5563","1965","7","5","South America - Neotropics","Venezuela","Bahía de Mochima y Puerto La Cruz, Estados Sucre y Anzoátegui.",NA,NA,NA,"US03223665",NA,"Polygonales","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US","3533969","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"P. Acevedo-Rodriguez, J. L. Santos & J. Guedes","8458","1996","8","17","South America - Neotropics","Brazil","Amazonas: Río Preto (tributary of Río Negro) Collecting done from boat up to 8 km N of coordinates along Río Preto (165 km from Barcelos).",NA,NA,NA,"US00980560",NA,"Polygonales","Benth.","US00980560_01 US00980560_02","Amazonas",NA,"-65.0897","-0.2367","Melo, Efigenica","100",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","3425833","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"M. J. Jansen-Jacobs, B. Welle, C. G. Gustafsson, V. James & R. Andrew","4269","1995","6","29","South America - Neotropics","Guyana","Crabwood Creek, Rupununi River, Kanuku Mts.",NA,NA,NA,"US00688310",NA,"Polygonales","Benth.",NA,"U. Takutu-U. Essequibo",NA,"-59.4","3.16","Brandbyge, J.","100",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","3393238","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"T. Henkel","5428","1994","7","2","South America - Neotropics","Guyana","Pakaraima Mts; Upper Ireng R watershed; Tay-Klay-ah Cr. 2-3 km from juncture with Ireng",NA,NA,NA,"US00635932",NA,"Polygonales","Benth.",NA,"Potaro-Siparuni",NA,"-60.0333","4.83333","Brandbyge, J.","650",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","3701223","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"W. Meier & G. Forbes","10651","2004","12","4","South America - Neotropics","Venezuela","Estado: Distrito Federal: Cordillera de la Costa: Macizo del Avilla. Macizo del Avilla: vertiente norte: a lo largo de la carretera Los Caracas-Osma.",NA,NA,NA,"US03223662",NA,"Polygonales","Benth.",NA,NA,NA,"-66.53","10.625",NA,"50","150","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US","3188627","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"R. Liesner & A. González","11884","1981","5","16","South America - Neotropics","Venezuela","7 km east of Cúpira: new road 1 km south of main road. Starting at Río Chupaquire south of El Guacuco.",NA,NA,NA,"US03223663",NA,"Polygonales","Benth.",NA,"Miranda",NA,"-65.63","10.15",NA,NA,"150","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"177","2020-09-12 05:00:02-03","US","US","1831505","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"H. F. Pittier","15025","1942","6","4","South America - Neotropics","Venezuela","Borde de los farallones del Río Seco, cerca de El Amparo de Chive.",NA,NA,NA,"US03223670",NA,"Polygonales","Benth.",NA,"Anzoategui",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"178","2020-09-12 05:00:02-03","US","US","3188268","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"R. Liesner & A. González","11884","1981","5","16","South America - Neotropics","Venezuela","7 km east of Cúpira: new road 1 km south of main road. Starting at Río Chupaquire south of El Guacuco.",NA,NA,NA,"US03223664",NA,"Polygonales","Benth.",NA,"Miranda",NA,"-65.63","10.15",NA,NA,"150","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"179","2020-09-12 05:00:02-03","US","US","3058217","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"O. Huber, H. Canales & E. Vasquez","6314","1982","5","12","South America - Neotropics","Venezuela","Distrito Acosta, serranía del Turumiquire; altiplanicie en la Fila La Montaña, cabeceras del río Negro (afluente del río Colorado), en el borde sur de la meseta. En bosque medio adyacente a la fila.",NA,NA,NA,"US03223666",NA,"Polygonales","Benth.",NA,"Monagas",NA,"-63.87","10.03",NA,"1600",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"180","2020-09-12 05:00:02-03","US","US","1065362","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"L. Alvarado","8841","1919",NA,NA,"South America - Neotropics","Venezuela","Stgate Guásico. Vicinity of Zaraza, in forests.",NA,NA,NA,"US03223668",NA,"Polygonales","Benth.","US03223668_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"181","2020-09-12 05:00:02-03","US","US","3327461","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"C. A. Cid Ferreira et al.","8995","1987","5","1","South America - Neotropics","Brazil","Linha 64 a 07km da BR-429 em direção a Costa Marques",NA,NA,NA,"US01339223",NA,"Polygonales","Benth.","US01339223_01","Rondônia","Alvorada d´Oeste","-62.2863998413086","-11.3414001464844",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"88711","auto",NA,NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US","1284010","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"H. F. Pittier","12202","1926","9","12","South America - Neotropics","Venezuela","Forests of Guaremales near Urama.",NA,NA,NA,"US03223669",NA,"Polygonales","Benth.","US03223669_01","Carabobo",NA,NA,NA,NA,"20","50","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","3068276","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"G. Davidse & O. Huber","15332","1978","4","17","South America - Neotropics","Venezuela","Ecologicó del Territorio Federal Amazonas. Depto. Atures: 23 km NE of Puerto Ayacucho and 10 km E of the highway, hills and base of hills, near Cachama.",NA,NA,NA,"US03223660",NA,"Polygonales","Benth.","US03223660_01","Amazonas",NA,"-67.4","5.85",NA,"90",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","3393238","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"T. Henkel","5428","1994","7","2","South America - Neotropics","Guyana","The Guianas. Region: Potaro-Siparuni. Pakaraima Mts; Upper Ireng R watershed; Tay-Klay-ah Cr. 2-3 km from juncture with Ireng.",NA,NA,NA,"US00635932",NA,"Polygonales","Benth.",NA,"Potaro-Siparuni",NA,"-60.33","4.83",NA,"650",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","3425488","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"P. Mutchnick","1560","1995","6","6","South America - Neotropics","Guyana","Northern Pakaraimas; W of Kato Village, Ciong River and Ciong Falls",NA,NA,NA,"US00687625",NA,"Polygonales","Benth.",NA,"Potaro-Siparuni",NA,"-59.8092","4.66333","Brandbyge, J.","830",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","1233229","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"H. F. Pittier","11847","1925","7","15","South America - Neotropics","Venezuela","Dry coast hills of Curuao, D. F.",NA,NA,NA,"US03223667",NA,"Polygonales","Benth.","US03223667_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","3400517","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"H. D. Clarke","3702","1997","2","19","South America - Neotropics","Guyana","Rewa River; summit of unnamed peak, 5.6 km W of camp",NA,NA,NA,"US00648470",NA,"Polygonales","Benth.",NA,"U. Takutu-U. Essequibo",NA,"-58.6408","2.98028","Brandbyge, J.","400",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","2439943","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"W. A. Archer","7830","1942","11","16","South America - Neotropics","Brazil","South forest of the I.A.N.",NA,NA,NA,"US01339224",NA,"Polygonales","Benth.","US01339224_01","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"48462","auto",NA,NA,NA,"1",NA
"189","2020-09-02 16:38:23-03","Cenargen","CEN","104744","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","cf. striata","Coccoloba cf. striata",NA,"Narcísio Costa Bigio - UNIR","1837","2015","06","09",NA,"Brasil","Rondônia, Vale do Anari, REBIO Jaru. Rio Machado. margem esquerda. Coordenada 10°04'71 S, 61°57'97 W","Exsicatas",NA,"Frutos globosos, 3-lobado. Sementes pretas. Doação Herbário Rondoniensis - RON - Coleção João Geraldo Kuhlmann. RON nº: 11205","CEN00104744",NA,NA,"Benth.","CEN00104744","RO","JARU","-62.4664001464844","-10.4388999938965","B. M. T. Walter","97","97",NA,NA,NA,"2018","08","100388","auto",NA,NA,NA,"1",NA
"190","2020-09-02 16:38:23-03","Cenargen","CEN","17713","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"T. S. dos Santos","3171","1978","02","14",NA,"Brasil","Km 30 da rodovia Ubaitaba/Itacaré, entrada do ramal à direita.","Exsicatas",NA,"Inflorescência em botões, verde claro. Planta coletada em mata à margem do córrego. Doação do Herbário do Centro de Pesquisas do Cacau. Plantas da Região Cacaueira da Bahia.","CEN00017713",NA,NA,"Benth.","CEN00017713","BA","ITACARE","-38.9967002868652","-14.2775001525879","E. Melo",NA,NA,NA,NA,NA,"1999","04","41230","auto",NA,NA,NA,"1",NA
"191","2020-09-02 16:38:23-03","Cenargen","CEN","17720","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"André Maurício Vieira de Carvalho","1076","1981","12","22",NA,"Brasil","Ca. de 5 km S de Lençõis.","Exsicatas",NA,"Flores em botões esverdeados. Doação do Herbário do Centro de Pesquisas do Cacau. Plantas da Região Cacaueira da Bahia-CEPEC","CEN00017720",NA,NA,"Benth.","CEN00017720","BA","LENCOIS",NA,NA,"E. Melo",NA,NA,NA,NA,NA,"1999","04",NA,NA,NA,NA,NA,"1",NA
