"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","locality","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","sex","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber"
"1928","2019-10-07 09:35:53-03","UEFS","HUEFS","247932","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Buttura, E.","1979","11","14","Brasil","Paraná","Guaíra","-54.283333","-24.083333","54W17'","24S5'","HUEFS0247932",NA,NA,NA,"Capoeira baixa.",NA,NA,NA,"Parque Nacional Sete Quedas.",NA,NA,"239",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"Rosanae",NA,NA,NA,NA
"1929","2019-10-07 09:35:53-03","UEFS","HUEFS","250188","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Alves, J.S.","2016","12","21","Brasil","Pernambuco","Petrolina","-40.548889","-9.325556","40W32'56''","9S19'32''","HUEFS0250188",NA,"391","391","Caatinga; Nativa; Savana Estépica; Latossolo Vermelho-Amarelo Eutrófico.",NA,NA,NA,"Universidade Federal do Vale do São Francisco, Campis Ciências Agrárias, ao lado do CRAD.",NA,NA,"20",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"Rosanae",NA,NA,NA,NA
"1930","2020-03-13 15:43:50-03","UEFS","HUEFS","253649","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Silva, M.R.da","2019","08","21","Brasil","Bahia","Feira de Santana","-38.91","-12.186389","38W54'36''","12S11'11''","HUEFS0253649",NA,"959","959",NA,NA,NA,NA,"Jaíba Rua Corredor de Goina, 295",NA,NA,"1",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"Rosanae",NA,NA,NA,NA
"1931","2019-10-07 09:35:53-03","UEFS","HUEFS","7682","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Queiroz, L.P.de","1987","06","23","Brasil","Bahia","Ituaçu","-41.278056","-13.813889","41W16'41''","13S48'50''","HUEFS0007682","HUEFS0007682",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1699",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"Rosanae",NA,NA,NA,NA
"1932","2019-10-07 09:35:53-03","UEFS","HUEFS","86329","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","L.Landrum","França, F.","2004","08","01","Brasil","Piauí","Luis Correia","-41.539444","-2.936111","41W32'22''","2S56'10''","HUEFS0086329","HUEFS0086329",NA,NA,NA,"2007","04",NA,"Estrada Luis Correia - Camurupim",NA,NA,"5055",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"Rosanae",NA,NA,NA,NA
"1933","2019-10-07 09:35:53-03","UEFS","HUEFS","86760","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Sem coletor",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"HUEFS0086760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tipo","Angiospermae","Myrtales",NA,"Rosanae",NA,NA,NA,NA
"1934","2019-10-07 09:35:53-03","UEFS","HUEFS","22911","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Costa Neto, E.M.","1996","04","28","Brasil","Bahia","Conde","-37.6105995178223","-11.8135995864868",NA,NA,"HUEFS0022911",NA,NA,NA,NA,NA,NA,NA,"Praia de Sibinha.","31737","auto","42",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"Rosanae",NA,NA,NA,NA
"1935","2019-10-07 09:35:53-03","UEFS","HUEFS","61718","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava var. pomifera","L.",NA,"Santos, S.","2002","07","02","Brasil","Bahia","Feira de Santana","-38.966667","-12.25","38W58'","12S15'","HUEFS0061718",NA,NA,NA,NA,"2002",NA,NA,"Bairro Pampalona Bairro Pampalona. Rua Joana Pereira da Silva, 411.",NA,NA,"SS48",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"Rosanae","var. pomifera",NA,NA,NA
"1936","2019-10-07 09:35:53-03","UEFS","HUEFS","61690","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava var. pyrifera","L.",NA,"Santos, S.","2002","07","02","Brasil","Bahia","Feira de Santana","-38.966667","-12.25","38W58'","12S15'","HUEFS0061690",NA,NA,NA,NA,"2002",NA,NA,"Bairro Pampalona Bairro Pampalona. Rua Joana Pereira da Silva, 411",NA,NA,"SS20",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"Rosanae","var. pyrifera",NA,NA,NA
"1937","2019-10-07 09:35:53-03","UEFS","HUEFS","116177","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","C.Proença","Renvoize, S.A.","1978",NA,NA,"Brasil","Piauí","Piracuruca","-41.7092018127441","-3.92806005477905",NA,NA,"HUEFS0116177","HUEFS0116177",NA,NA,NA,"2005","06",NA,NA,"41625","auto","s/n",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"Rosanae",NA,NA,NA,NA
"1938","2019-10-07 09:35:53-03","UEFS","HUEFS","11615","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Queiroz, L.P.de","1990","11","11","Brasil","São Paulo","São Sebastião","-45.4099998474121","-23.7600002288818",NA,NA,"HUEFS0011615","HUEFS0011615",NA,NA,NA,NA,NA,NA,NA,"41977","auto","2788",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"Rosanae",NA,NA,NA,NA
"1939","2019-10-07 09:35:53-03","UEFS","HUEFS","171630","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Gondim, A.N.S.","2005","02","02","Brasil","Sergipe","Aracaju","-37.0717010498047","-10.9111003875732",NA,NA,"HUEFS0171630","HUEFS0171630",NA,NA,"Cultivada.",NA,NA,NA,"Aruana.","28193","auto","8076",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"Rosanae",NA,NA,NA,NA
"1940","2019-10-07 09:35:53-03","UEFS","HUEFS","229989","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Stadnik,A.","2013","11","05","Brasil","Bahia","Licínio de Almeida","-42.5074996948242","-14.6822004318237",NA,NA,"HUEFS0229989",NA,NA,NA,NA,NA,NA,NA,"Garimpo das Ametistas","31339","auto","192",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"Rosanae",NA,NA,NA,NA
"1941","2019-10-07 09:35:53-03","UEFS","HUEFS","128069","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Landrum, L.R.","1999","03","13","Brasil","Arizona","Costa Rica","-53.1291999816895","-18.5438995361328",NA,NA,"HUEFS0128069","HUEFS0128069",NA,NA,"Cultivated.",NA,NA,NA,"Liberia, at Hotel Sítio.","76958","auto","9397",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"Rosanae",NA,NA,NA,NA
"1942","2019-10-07 09:35:53-03","UEFS","HUEFS","122836","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Miranda, A.M.",NA,NA,NA,"Brasil","Pernambuco","Fernando de Noronha","-32.4108009338379","-3.84028005599976",NA,NA,"HUEFS0122836","HUEFS0122836",NA,NA,NA,NA,NA,NA,"Morro do Pico.","8269","auto","976",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"Rosanae",NA,NA,NA,NA
"1943","2019-10-07 09:35:56-03","UEFS","HUEFS","86775","PreservedSpecimen","Plantae","Myrtaceae","Psidium","pumilum","Psidium pumilum var. guadalupense","DC.",NA,"Sem coletor",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"HUEFS0086775",NA,NA,NA,NA,NA,NA,NA,"Pr. Cabo Santo Antonio.",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"Rosanae","var. guadalupense",NA,NA,NA
"1944","2019-10-07 09:35:56-03","UEFS","HUEFS","86775","PreservedSpecimen","Plantae","Myrtaceae","Psidium","pumilum","Psidium pumilum var. guadalupense","DC.",NA,"Sem coletor",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"HUEFS0086775",NA,NA,NA,NA,NA,NA,NA,"Pr. Cabo Santo Antonio.",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"Rosanae","var. guadalupense",NA,NA,NA
"1945","2021-03-04 11:17:40-03","UEFS","HUEFS","86774","PreservedSpecimen","Plantae","Myrtaceae","Psidium","pyriferum","Psidium pyriferum","L.",NA,"Sem coletor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0086774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"Rosanae",NA,NA,NA,NA
"1946","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121186F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121186F","V0121186F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1947","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121202F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0121202F","V0121202F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1948","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121192F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0121192F","V0121192F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1949","2015-03-06 21:13:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"S. Leiva G. & P. Leiva G.","1992","6","12","Peru","La Libertad","Otuzco",NA,NA,NA,NA,NA,NA,"1500",NA,NA,NA,NA,NA,"al frente de Pagash (camino a PLatanar)",NA,NA,"608","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1950","2017-11-22 11:47:44-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"RRC ID Flag","C. Vogl","1940","9","16","Venezuela","Distrito Federal",NA,"-66.9167","10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"594","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,"594"
"1951","2015-03-07 08:57:55-03","F","FMNH-SEEDPLANTS","V0121128F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0121128F","V0121128F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1952","2019-06-03 14:50:56-03","F","FMNH-SEEDPLANTS","V0089142F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"B. K. Holst","J. G. Graham & J. Schunke V.","1998","7","19","Peru","Ucayali","Coronel Portillo","-74.57","-8.35",NA,NA,"V0089142F","V0089142F_01","150","200",NA,NA,NA,NA,"Cuenca del Río Ucayali. Caserio Porvenir, vecindad de Lago Yarinacocha.",NA,NA,"479","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1953","2015-03-07 08:57:34-03","F","FMNH-SEEDPLANTS","V0120441F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0120441F","V0120441F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1954","2015-03-07 08:57:39-03","F","FMNH-SEEDPLANTS","V0120618F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0120618F","V0120618F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1955","2015-03-07 08:57:40-03","F","FMNH-SEEDPLANTS","V0120634F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Guyana",NA,NA,"-58.7017","4.7364",NA,NA,"V0120634F","V0120634F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1956","2015-03-07 08:57:52-03","F","FMNH-SEEDPLANTS","V0121051F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121051F","V0121051F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1957","2015-03-07 08:57:55-03","F","FMNH-SEEDPLANTS","V0121127F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0121127F","V0121127F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1958","2015-03-07 08:57:55-03","F","FMNH-SEEDPLANTS","V0121129F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121129F","V0121129F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1959","2015-03-07 08:57:55-03","F","FMNH-SEEDPLANTS","V0121130F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121130F","V0121130F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1960","2015-03-07 08:57:55-03","F","FMNH-SEEDPLANTS","V0121131F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121131F","V0121131F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1961","2015-03-07 08:57:55-03","F","FMNH-SEEDPLANTS","V0121132F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121132F","V0121132F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1962","2015-03-07 08:57:55-03","F","FMNH-SEEDPLANTS","V0121133F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0121133F","V0121133F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1963","2015-03-07 08:57:55-03","F","FMNH-SEEDPLANTS","V0121134F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Guyana",NA,NA,"-58.7017","4.7364",NA,NA,"V0121134F","V0121134F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1964","2015-03-07 08:57:55-03","F","FMNH-SEEDPLANTS","V0121135F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0121135F","V0121135F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1965","2015-10-12 12:10:21-03","F","FMNH-SEEDPLANTS","V0121136F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0121136F","V0121136F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1966","2015-10-12 12:09:37-03","F","FMNH-SEEDPLANTS","V0121137F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0121137F","V0121137F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBS-075","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1967","2015-03-07 08:57:55-03","F","FMNH-SEEDPLANTS","V0121138F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0121138F","V0121138F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1968","2015-03-07 08:57:55-03","F","FMNH-SEEDPLANTS","V0121139F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0121139F","V0121139F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1969","2015-03-07 08:57:55-03","F","FMNH-SEEDPLANTS","V0121140F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0121140F","V0121140F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1970","2015-03-07 08:57:55-03","F","FMNH-SEEDPLANTS","V0121141F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0121141F","V0121141F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1971","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121142F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121142F","V0121142F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1972","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121143F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121143F","V0121143F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1973","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121144F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121144F","V0121144F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1974","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121145F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0121145F","V0121145F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1975","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121146F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0121146F","V0121146F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1976","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121147F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0121147F","V0121147F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1977","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121148F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0121148F","V0121148F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1978","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121149F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0121149F","V0121149F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1979","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121150F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0121150F","V0121150F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1980","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121151F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0121151F","V0121151F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1981","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121152F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0121152F","V0121152F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1982","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121153F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0121153F","V0121153F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1983","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121154F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0121154F","V0121154F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1984","2015-10-12 12:08:35-03","F","FMNH-SEEDPLANTS","V0121155F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"M. Acosta Solis",NA,NA,NA,"Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0121155F","V0121155F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6408","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1985","2015-10-12 12:08:18-03","F","FMNH-SEEDPLANTS","V0121156F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"M. Acosta Solis",NA,NA,NA,"Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0121156F","V0121156F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8013","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
