"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","649215","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","K. J. Wurdack","M. M. Arbo","1997","01","23","Brazil","Bahia","Maracás","6 km al E de Maracás, camino a Itiruçu","-40.38","-13.45",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=503567' target='other'> <mi>dwc_moreinfo</mi></a>","NY00649215","NY00649215_01","7671","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","818127","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","K. J. Wurdack","J. A. Rizzo","1971","09","04","Brazil",NA,NA,"Est. 6 Serra dos Pireneus.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=857717' target='other'> <mi>dwc_moreinfo</mi></a>","NY00818127","NY00818127_01","6724","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1028606","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","S. F. Smith","E. P. Heringer","1980","08","19","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1188333' target='other'> <mi>dwc_moreinfo</mi></a>","NY01028606","NY01028606_01","5331","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","448776","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","D. C. Daly","C. A. Cid Ferreira","1991","11","10","Brazil","Acre","Mâncio Lima","BR-307, road to ranch of Sr. Ildefonso, 60 km from the city","-72.75","-7.88",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=503589' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448776","NY00448776_01","10681","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01451496","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"R. Spruce","1850","07",NA,"Brazil","Pará",NA,"In vicinibus Santarém.","-54.740486","-2.449614",NA,NA,NA,NA,"Apparently no. 791 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1694973' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451496","NY01451496_01","791","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","870592","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","R. M. Harley","1968","09","14","Brazil","Mato Grosso",NA,"c. 6 km N. of base camp, by roadside","-51.77","-12.82",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192258' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870592","NY00870592_01","10027","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","04082021","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.",NA,"H. H. Rusby","1885",NA,NA,"Bolivia","La Paz",NA,"Near Yungas",NA,NA,NA,NA,"1219",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4392547' target='other'> <mi>dwc_moreinfo</mi></a>","NY04082021",NA,"1176","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","870573","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","E. P. Heringer","1962","10","21","Brazil","Distrito Federal","Brasília","Plano Pilôto","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192122' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870573","NY00870573_01","9024/1218","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","870575","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","E. P. Heringer","1963","07","23","Brazil","Distrito Federal","Brasília","Escola Agrotécnica de Brasília.","-47.9294","-15.7797",NA,NA,NA,NA,"[Could be Heringer 9155, which was collected on the same day and has the same description and locality information. See NY barcode 870572] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192127' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870575","NY00870575_01","s.n.","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01451458","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","W. Punt","G. T. Prance","1971","03","31","Brazil","Amazonas","Manaus","Ponta Negra","-60.10285","-3.057725",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1323331' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451458","NY01451458_01","11687","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1028608","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","K. J. Wurdack","E. P. Heringer","1980","12","02","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1188338' target='other'> <mi>dwc_moreinfo</mi></a>","NY01028608","NY01028608_01","5822","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","649225","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","G. G. Hatschbach","G. G. Hatschbach","1967","12","14","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.32","-25.28",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=503587' target='other'> <mi>dwc_moreinfo</mi></a>","NY00649225","NY00649225_01","18128","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","870568","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","J. M. Pires","1973","08","21","Brazil","Mato Grosso",NA,"Serra Norte.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192111' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870568","NY00870568_01","13205","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","870583","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","E. P. Heringer","1967","01","01","Brazil","Goiás",NA,"Granja da Samanbaia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192215' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870583","NY00870583_01","11247","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","02474234","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"W.L. Oliveira","2011","12","14","Brazil","Rondônia","Porto Velho",NA,"-64.8608","-9.4439",NA,NA,"117",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685803' target='other'> <mi>dwc_moreinfo</mi></a>","NY02474234","NY02474234_01","5","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","649211","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","S. A. Mori","S. A. Mori","1981","05","23","Brazil","Bahia","Salvador","Bairro of Itapua, vicinity of airport, Dois de Julho","-38.326094","-12.909706",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=503571' target='other'> <mi>dwc_moreinfo</mi></a>","NY00649211","NY00649211_01","14075","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","870572","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","E. P. Heringer","1963","07","23","Brazil","Distrito Federal","Brasília","Escola Agrotécnica de Brasília.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192118' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870572","NY00870572_01","9155","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01451472","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","G. L. Webster","T. C. Plowman","1980","02","24","Brazil","Pará","Conceição do Araguaia","Range of North-south lying hills about 10 km west of Conceição do Araguaia.","-49.3666669","-8.2666669",NA,NA,"350","350","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1326096' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451472","NY01451472_01","9073","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00476541","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","D. C. Daly","C. A. Cid Ferreira","1991","10","27","Brazil","Acre","Porto Walter","Igarapé Humaitá, afluente da margem direita do Rio Juruá, atrás da Colocaçao Dois Portos","-72.78","-8.32",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=503583' target='other'> <mi>dwc_moreinfo</mi></a>","NY00476541","NY00476541_01","10406","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01451473","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","L. J. Gillespie","M. L. Kawasaki","1987","11","17","Brazil","Amazonas",NA,"Rio Uaupés, local chamado Ipanoré, uma hora de motor de popa acima de Taraquá. Estrada para Urubuquara","-68.666667","0.3",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1324775' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451473","NY01451473_01","162","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1552498","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"B. Maguire","1963","09","01","Brazil","Mato Grosso",NA,"Rio Juruena. Brasilia-Acre Highway","-59.035335","-13.551734",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1947719' target='other'> <mi>dwc_moreinfo</mi></a>","NY01552498","NY01552498_01","56473","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01451493","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","G. L. Webster","M. dos R. Cordeiro","1976","12","02","Brazil","Amazonas","Manaus","Arredores do aeroporto Velho.","-60.025","-3.10194",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1694853' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451493","NY01451493_01","1311","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1028621","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","R. L. Liesner","C. A. Cid Ferreira","1985","10","16","Brazil","Mato Grosso","São Félix do Araguaia","Area da Faz. Jamaica, 28 km S do cruzamento das estr. BR.158 e MT-242 (Posto da Mata)","-51.5","-11.5",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1188425' target='other'> <mi>dwc_moreinfo</mi></a>","NY01028621","NY01028621_01","6482","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","649229","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","M. J. Huft","J. L. Zarucchi","1987","03","21","Colombia","Antioquia","Caucasia","Along road to Nechí 24 km from Caucasia-Planeta Rica road, Hacienda Costarica",NA,NA,NA,NA,"60","60","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=503585' target='other'> <mi>dwc_moreinfo</mi></a>","NY00649229",NA,"4864","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","649230","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","G. L. Webster","J. C. Solomon","1982","10","19","Bolivia","La Paz",NA,"Prov. Nor Yungas 4.5 km bellow Yolosa, then 10.0 km W on road up the Rio Huarinilla","-67.83","-16.2",NA,NA,"1450","1450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=503576' target='other'> <mi>dwc_moreinfo</mi></a>","NY00649230",NA,"8556","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","4081982","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"B. Maguire","1953","04","14","Venezuela",NA,NA,"Río Guainía, Sabanita at Victorino",NA,NA,NA,NA,"135",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4392498' target='other'> <mi>dwc_moreinfo</mi></a>","NY04081982",NA,"35708","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","4081979","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"A. H. Gentry","1984","05","02","Venezuela","Amazonas",NA,"Cerro Neblina base camp, Rio Mawarinuma, mature forest on sandy ultisol and along clear water stream","-66.18","0.83",NA,NA,"140",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4392495' target='other'> <mi>dwc_moreinfo</mi></a>","NY04081979",NA,"47096","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01451447","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","I. G. Vargas Caballero","M. H. Nee","1992","02","10","Brazil","Amazonas","Manaus","Distrito Agropecuário da SUFRAMA, rodovia BR 174, Km 72, then 6 Km west, Fazenda Dimona. Originally tropical evergreen forest. Secondary vegetation, grassy, with Vismia and other early secondary trees to 8m tall.","-60.0917441","-2.326638",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1324773' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451447","NY01451447_01","42421","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","4081897","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"W. A. Palacios","1990","12","10","Ecuador","Zamora-Chinchipe","Nangaritza","Valle del Río Nangaritza. Miazi","-78.67","-4.3",NA,NA,"1200",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4392412' target='other'> <mi>dwc_moreinfo</mi></a>","NY04081897",NA,"6736","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01451442","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","M. J. Huft","I. L. do Amaral","1983","11","30","Brazil","Roraima","Boa Vista","Vegetação de mata de galeria, solo argilo muito compacto.","-60.6733","2.81972",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1326332' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451442","NY01451442_01","1443","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01451477","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"J. M. Pires","1974","04","27","Brazil","Roraima","Caracaraí","Campo de Caracaraí, Quadrícula NA-20-Z-B. Ponto 03A.","-61.1281","1.81611",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1694678' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451477","NY01451477_01","14326","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01451457","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","W. Punt","G. T. Prance","1971","11","02","Brazil","Amazonas",NA,"Basin of Rio Negro. Road Camanaus-Uaupés near Camanaus","-66.9356","-0.1483",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1324760' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451457","NY01451457_01","16003","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1028599","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis guianensis","Aubl.","L. M. de Senna Valle","G. T. Prance","1973","10","16","Brazil","Mato Grosso",NA,"Marombade Mato in grass field, behind Buriti Football stadium","-55.793376","-15.4185",NA,NA,"720","720","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1188303' target='other'> <mi>dwc_moreinfo</mi></a>","NY01028599","NY01028599_01","19057","South America","sheet",NA,"Magnoliophyta","Malpighiales","guianensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01451456","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"G. T. Prance","1967","03","30","Brazil","Amazonas","Manaus","Estrada do Aleixo, km 19","-59.9478436","-3.0729943",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1323749' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451456","NY01451456_01","4719","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","01451651","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","E. Jablonski","G. T. Prance","1967","03","30","Brazil","Amazonas","Manaus","Estrada do Aleixo, km 19","-59.9478436","-3.0729943",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1695007' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451651","NY01451651_01","4719","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01451652","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","J. A. Steyermark","B. A. Krukoff","1934","10","12","Brazil","Amazonas","Humaitá","Basin of Rio Madeira, near Livramento, on Rio Livramento.","-63.03","-7.52",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1695040' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451652","NY01451652_01","6678","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
