"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"200","2020-09-12 05:00:02-03","US","US","943706","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"-. Ridley, -. Lea & -- Ramage","24/79","1884",NA,NA,"South America - Neotropics","Brazil","Pernambuco",NA,"Fernando do Noronha",NA,NA,NA,NA,NA,NA,"US02053886","US02053886_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"201","2020-09-12 05:00:02-03","US","US","2561260","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Mocquerys, --","889394",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Duaca",NA,NA,NA,NA,NA,NA,"US02053871","US02053871_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"202","2020-09-12 05:00:02-03","US","US","1876697","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"H. F. Pittier","14958","1941","11","10","South America - Neotropics","Venezuela","Guarico",NA,"En cultivos cerca de Los Laureles, Guarico",NA,NA,NA,NA,NA,NA,"US02053874",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"203","2020-09-12 05:00:02-03","US","US","1879918","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"T. Lasser","882","1943","12","24","South America - Neotropics","Venezuela","Aragua",NA,"Potreros de Las Delicias",NA,NA,NA,NA,NA,NA,"US02053875","US02053875_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"204","2020-09-12 05:00:02-03","US","US","2223732","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"E. Asplund","5774","1939","4","21","South America - Neotropics","Ecuador","Guayas",NA,"Aequatorienses. Prov. Guayas: Milagro",NA,NA,NA,NA,NA,NA,"US02053903",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"205","2020-09-12 05:00:02-03","US","US","1594901","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"F. E. Drouet","2581","1935","10","9","South America - Neotropics","Brazil","Ceará",NA,"Low thickets about Acude Columinjuka, Municipio de Maranguape [interpreted]",NA,NA,NA,NA,NA,NA,"US02053884","US02053884_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"206","2020-09-12 05:00:02-03","US","US","1908901","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"F. Fernández","182","1942","10","11","South America - Neotropics","Venezuela",NA,NA,"Federal District. Avda. Manuel Felipe Tovas, San Bernardin [illegible text] Caracas",NA,NA,"1000",NA,NA,NA,"US02053907","US02053907_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"207","2020-09-12 05:00:02-03","US","US","1691887","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Bro. Daniel","1010","1937","12","16","South America - Neotropics","Colombia","Atlántico",NA,"Dept. Atlantico: Barranquilla",NA,NA,NA,NA,NA,NA,"US02053921",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"208","2020-09-12 05:00:02-03","US","US","2338403","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"A. H. Alston","5460",NA,NA,NA,"South America - Neotropics","Venezuela","Miranda",NA,"Path from Petare to La Guayrita",NA,NA,"900",NA,NA,NA,"US02053873",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"209","2020-09-12 05:00:02-03","US","US","1187445","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"H. F. Pittier","10893","1922","12","4","South America - Neotropics","Venezuela","Trujillo",NA,"La Ceiba, Trujillo, around swamp",NA,NA,NA,NA,NA,NA,"US02053882",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"210","2020-09-12 05:00:02-03","US","US","1356049","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"E. P. Killip & A. C. Smith","21109","1926","11","4","South America - Neotropics","Colombia","Bolívar",NA,"Dept. Bolivar: Tierrabomba Island, Cartagena Bay",NA,NA,NA,NA,NA,NA,"US02053910",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"211","2020-09-12 05:00:02-03","US","US","2343074","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"J. M. Pires & G. A. Black","2061","1950","5","24","South America - Neotropics","Brazil","Maranhão",NA,"Brasil. Estado do Maranhao. Ilha dos Botes, duas leguas abaixo de Carolina, Rio Tocantins",NA,NA,NA,NA,NA,NA,"US02053888","US02053888_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"212","2020-09-12 05:00:02-03","US","US","1192141","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"H. E. Anthony & G. H. H.Tate","48","1923","5","6","South America - Neotropics","Ecuador",NA,NA,"Guayaquil",NA,NA,NA,NA,NA,NA,"US02053904",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"213","2020-09-12 05:00:02-03","US","US","988334","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"H. F. Pittier","8231","1918","10","18","South America - Neotropics","Venezuela","Carabobo",NA,"Haciendaa de Cura, near San Joaquin",NA,NA,"480","1200",NA,NA,"US02053870",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"214","2020-09-12 05:00:02-03","US","US","2046284","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"O. Haught","6701","1949","11","11","South America - Neotropics","Colombia","Magdalena",NA,"Cerrejon, Dept. of Magdalena, along stream",NA,NA,"150",NA,NA,NA,"US02053917","US02053917_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"215","2020-09-12 05:00:02-03","US","US","3021271","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"P. S. Bentley","337","1983","4","22","South America - Neotropics","Ecuador","Colón",NA,"Galapagos Islands. Isla Espanola. Area between the landing beach on the north side of the island to Punta Suarez and extending to the edge of the albatross colony",NA,NA,NA,NA,NA,NA,"US02053896","US02053896_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"216","2020-09-12 05:00:02-03","US","US","3025620","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"G. S. Bunting","8317","1979","11","27","South America - Neotropics","Venezuela","Zulia",NA,"Dtto. Bolivar: via que conduce entre la carretera Lara-Zulia y El Zamuro ( desviando en km 18 al SE del Puente sobre el Lago), entre km 8 y 10 de la via, en pleno sol, a la orrila de la carretera",NA,NA,NA,NA,NA,NA,"US02053880",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"217","2020-09-12 05:00:02-03","US","US","1951024","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"B. Maguire & G. Stahel","23595","1944","6","2","South America - Neotropics","Suriname",NA,NA,"Paramaribo, km 40, on road to Carl Francois, along Saramacca River","-55.76","5.83",NA,NA,NA,NA,"US00653673","US00653673_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"218","2020-09-12 05:00:02-03","US","US","1593160","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"H. F. Pittier","13475","1932","10",NA,"South America - Neotropics","Venezuela",NA,NA,"Turmerito (Ingomar), Fed. Dist.",NA,NA,NA,NA,NA,NA,"US02053887",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"219","2020-09-12 05:00:02-03","US","US","2578587A","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"I. L. Wiggins & D. Porter","722","1967","2","20","South America - Neotropics","Ecuador","Colón",NA,"Galapagos Islands. On bare lava and in small pockets of soil, about 400 m inland from SW of Conway Bay, Isla Santa Cruz (indefatigable Island)",NA,NA,NA,NA,NA,NA,"US02053897",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"220","2020-09-12 05:00:02-03","US","US","2103461","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"J. Araque Molina & F. A. Barkley","19Bo040","1949","1","4","South America - Neotropics","Colombia","Bolívar",NA,"Colombianas. En suelos arenosos y secos en el alto del Castillo La Popa, cerca a Cartagena",NA,NA,"25",NA,NA,NA,"US02053913",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"221","2020-09-12 05:00:02-03","US","US","1471747","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"E. G. Holt & W. Gehriger","13","1929","11","4","South America - Neotropics","Venezuela","Bolivar",NA,"Ciudad Bolivar",NA,NA,"35",NA,NA,NA,"US02053877",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"222","2020-09-12 05:00:02-03","US","US","1188504","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"W. E. Broadway","339","1923","1","5","South America - Neotropics","Venezuela",NA,NA,"La Planisa. Vicinity of Cristobal Colon",NA,NA,NA,NA,NA,NA,"US02053878",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"223","2020-09-12 05:00:02-03","US","US","2142109","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"W. H. Camp","E-2946","1945","5","7","South America - Neotropics","Ecuador","Chimborazo",NA,"Canon of the rio Chanchan near Huigra",NA,NA,"1219","1372",NA,NA,"US02053900","US02053900_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"224","2020-09-12 05:00:02-03","US","US","1827731","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"J. T. Howell","8699","1932","4","20","South America - Neotropics","Ecuador","Colón",NA,"Galapagos Islands. Gardner Bay, Hood Island",NA,NA,NA,NA,NA,NA,"US02053892",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"225","2020-09-12 05:00:02-03","US","US","2221429","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"J. M. Pires & G. A. Black","1947","1950","5","24","South America - Neotropics","Brazil","Maranhão",NA,"Brasil. Estado do Maranhao. Ilha dos Botes, a duas leguas abaixo de Carolina, Rio Tocantins",NA,NA,NA,NA,NA,NA,"US02053889","US02053889_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"226","2020-09-12 05:00:02-03","US","US","1801334","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"F. Tamayo","1452","1940","11",NA,"South America - Neotropics","Venezuela",NA,NA,"Federal Dist: Colinas de Yaguaria [interpreted]",NA,NA,NA,NA,NA,NA,"US02053876","US02053876_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"227","2020-09-12 05:00:02-03","US","US","1199063","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"A. Allart","139","1924","10",NA,"South America - Neotropics","Venezuela",NA,NA,"Las Queseras, near Caracas",NA,NA,NA,NA,NA,NA,"US02053906",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"228","2020-09-12 05:00:02-03","US","US","2561261","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Ex herb. Drake","189394?",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Mariana",NA,NA,NA,NA,NA,NA,"US02053872",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"229","2020-09-12 05:00:02-03","US","US","2342069","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"J. Cuatrecasas & R. Romero Castaneda","25529","1959","11","30","South America - Neotropics","Colombia","La Guajira",NA,"Guajira: Between Cuestecita and Carraipia, forested margins of Rio Cesar. Colombianae",NA,NA,"80",NA,NA,NA,"US02053924",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"230","2020-09-12 05:00:02-03","US","US","2121014","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"G. A. Black","51-13969","1951","10","27","South America - Neotropics","Brazil","Amazonas",NA,"Territorio do Rio Branco. Boa Vista",NA,NA,NA,NA,NA,NA,"US02053885","US02053885_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"231","2020-09-12 05:00:02-03","US","US","2532417","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"I. L. Wiggins","18440","1964","1","30","South America - Neotropics","Ecuador","Colón",NA,"Isla Santa Cruz, Galapagos Islands. Along new roadfrom Bahia Academy to Bella Vista",NA,NA,NA,NA,NA,NA,"US02053894",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"232","2020-09-02 16:27:44-03","Cenargen","CEN","5556","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L. C. P. Lima","Lídio Coradin","2002","1979","06","17",NA,"Brasil","CE","CRATEUS","BR-226, km 2/ Cratéus - Minerolândia, beira da estrada.","-40.6775016784668","-5.1783299446106",NA,NA,"Exsicatas",NA,"CEN00005556","CEN00005556","43216","auto","2009","10",NA,NA,NA,NA,NA,NA,"2",NA,NA
"233","2020-09-02 16:27:44-03","Cenargen","CEN","5475","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L. C. P. Lima","Lídio Coradin","1908","1979","06","13",NA,"Brasil","CE","ITAPAGE","BR-222, km 134, Fortaleza - Sobral, beira da estrada.","-39.5861015319824","-3.68667006492615",NA,NA,"Exsicatas","Abundância de Rhyzobium.","CEN00005475","CEN00005475","24980","auto","2011","12",NA,NA,NA,NA,NA,NA,"4",NA,NA
"234","2020-09-02 16:27:44-03","Cenargen","CEN","70259","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","B. M. T. Walter","José Francisco Montenegro Valls","9131","1985","10","12",NA,"Brasil","MS","CORUMBA","100 m ao sul da estrada de Corumbá ao porto da Manga, na altura da baía Verde ( 5 km a leste do Monjolo).","-57.441388","-19.228333","100","100","Exsicatas","Área com inundações anuais acima de 1 metro. Fazenda Itaporá.","CEN00070259","CEN00070259",NA,NA,"2009","07","-57.441388","-19.228333",NA,NA,NA,NA,"4",NA,NA
"235","2020-09-02 16:27:44-03","Cenargen","CEN","5524","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","E. Forero","Lídio Coradin","1967","1979","06","15",NA,"Brasil","CE","CANINDE","BR - 020, km 15. Canindé - Quixadá, beira de estrada.","-39.3116989135742","-4.35889005661011",NA,NA,"Exsicatas",NA,"CEN00005524","CEN00005524","56338","auto","2008","10",NA,NA,NA,NA,NA,NA,"1",NA,NA
"236","2020-09-02 16:27:44-03","Cenargen","CEN","5602","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","E. Forero","Lídio Coradin","2063","1979","06","19",NA,"Brasil","CE","NOVO ORIENTE","Estrada Nova Oriente-São Miguel do Tapuio, km 41, Beira da estrada.","-40.7742004394531","-5.53444004058838",NA,NA,"Exsicatas",NA,"CEN00005602","CEN00005602","28544","auto","1992","03",NA,NA,NA,NA,NA,NA,"1",NA,NA
"237","2020-09-02 16:27:44-03","Cenargen","CEN","36379","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L. C. P. Lima","Maria Aparecida da Silva - IBGE","4360","2000","04","12",NA,"Brasil","GO","MONTE ALEGRE DE GOIAS","Fazenda Semidouro, proprietário Senhor Antero Cordeiro Batista (Sr. Doca).","-46.9006004333496","-13.2564001083374","630","630","Exsicatas","Doação do Herbário IBGE - Reserva Ecológica do IBGE - Plantas de Goiás.","CEN00036379","CEN00036379","53634","auto","2008","10","-4661389.0","-1317750.0",NA,NA,NA,NA,"1",NA,NA
"238","2020-09-02 16:27:44-03","Cenargen","CEN","20667","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L. C. P. Lima","Lídio Coradin","7973","1987","07","03",NA,"Brasil","MA","SANTA INES","Rodovia Santa Inês (BR - 316), km 93.","-45.3800010681152","-3.66667008399963","130","130","Exsicatas",NA,"CEN00020667","CEN00020667","35368","auto","2008","10","-4601667.0","-406667.0",NA,NA,NA,NA,"5",NA,NA
"239","2020-09-02 16:27:44-03","Cenargen","CEN","1204","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L. C. P. Lima","Antônio Costa Allem","1014","1977","07","26",NA,"Brasil","MS","CORUMBA","Fazenda Santo Estevão.","-57.6533012390137","-19.0091991424561",NA,NA,"Exsicatas","Entre Poaceae. Bem pastado pelo gado. Lomentos em forma de sacarrolha, retorcido. Boa forrageira.","CEN00001204","CEN00001204","295160","auto","2008","10",NA,NA,NA,NA,NA,NA,"1",NA,NA
"240","2020-09-02 16:27:44-03","Cenargen","CEN","5079","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L. C. P. Lima","Lídio Coradin","2459","1980","05","21",NA,"Brasil","PE","CARUARU","BR-232, Caruarú - Arcoverde, beira da estrada, km 13.","-35.9761009216309","-8.28332996368408","580","580","Exsicatas",NA,"CEN00005079","CEN00005079","35136","auto","2008","10",NA,NA,NA,NA,NA,NA,"1",NA,NA
"241","2020-09-02 16:27:44-03","Cenargen","CEN","44472","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L. C. P. Lima","Luciano de Bem Bianchetti","709","1988","05","20",NA,"Brasil","PI","ISAIAS COELHO","A 30 km da ponte de entrada de Itainópolis. Estrada Itainópolis - Simplício Mendes, ao Sul de Picos.","-41.6761016845703","-7.73778009414673","370","370","Exsicatas","40% das plantas aparesentam aspecto de murcha ás 8;30 da manhã.","CEN00044472","CEN00044472","38612","auto","2011","12","-4158333.0","-770000.0",NA,NA,NA,NA,"3",NA,NA
"242","2020-09-02 16:27:44-03","Cenargen","CEN","5935","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L. C. P. Lima","Lídio Coradin","2646","1980","05","28",NA,"Brasil","MA","TIMON","BR-316 - Timon - Caxias, Km 40.","-42.8367004394531","-5.09417009353638","80","80","Exsicatas",NA,"CEN00005935","CEN00005935","44730","auto","2008","10","0.0","0.0",NA,NA,NA,NA,"1",NA,NA
"243","2020-09-02 16:27:44-03","Cenargen","CEN","1203","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L. C. P. Lima","Antônio Costa Allem","1013","1977","07","26",NA,"Brasil","MT","POCONE","Fazenda Ipiranga.","-56.6227989196777","-16.2567005157471",NA,NA,"Exsicatas","Erva decumbente, escassa, entre Poaceae. Excelente forrageira. Beira de capão de cerradão. Ambiente savanóide.","CEN00001203","CEN00001203","200792","auto","2008","10",NA,NA,NA,NA,NA,NA,"1",NA,NA
"244","2020-09-02 16:27:44-03","Cenargen","CEN","1216","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L. C. P. Lima","Antônio Costa Allem","1026","1977","07","27",NA,"Brasil","MT","POCONE","Fazenda Ipiranga, 11 km da Transpantaneira (MT - 3).","-56.6227989196777","-16.2567005157471",NA,NA,"Exsicatas","Junto à capões de cerradão. Bem pastado. Boa forrageria. Lomento retorcido.","CEN00001216","CEN00001216","200792","auto","2008","10",NA,NA,NA,NA,NA,NA,"1",NA,NA
"245","2019-11-13 11:22:16-03","USP","SPF","194317","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Miranda, AM","Miranda, AM","6048","2009","07","09",NA,"Brasil","Pernambuco","Fernando de Noronha",NA,"-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"SPF00194317",NA,"8269","auto","2009","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-13 11:22:16-03","USP","SPF","109726","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Lima, LCP","Bernacci, LC","1807","1995","05","18",NA,"Brasil","São Paulo","Cardoso",NA,"-49.9099998474121","-20.0799999237061",NA,NA,NA,NA,"SPF00109726",NA,"22486","auto","2008","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-05-08 11:12:20-03","UEFS","HUEFS","38024","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Miranda, A.M.","1419","1996","08","01",NA,"Brasil","Pernambuco","Caruaru",NA,"-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"HUEFS0038024",NA,"35136","auto","2010","01",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"248","2020-05-08 11:12:20-03","UEFS","HUEFS","30327","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Coradin, L.","1967","1979","06","15",NA,"Brasil","Ceará","Canindé","Br-020, km 15, Canindé-Quixadá, beira de estrada.","-39.3116989135742","-4.35889005661011",NA,NA,NA,"Solo latossolo vermelho amarelo.","HUEFS0030327","HUEFS0030327","56338","auto","2009","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"249","2020-05-08 11:12:20-03","UEFS","HUEFS","112769","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Miranda, A.M.","3736","2000","11","26",NA,"Brasil","Pernambuco","Fernando de Noronha","Morro da Quxaba.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0112769",NA,"8269","auto","2010","01",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"250","2020-05-08 11:12:20-03","UEFS","HUEFS","128481","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Fernandes, A.","EAC10621","1981","07","22",NA,"Brasil","Piauí","Ribeiro Gonçalves","Mragem do Rio Parnaíba.","-45.2421989440918","-7.55833005905151",NA,NA,NA,"Cerrado.","HUEFS0128481",NA,"121004","auto","2011","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"251","2020-05-08 11:12:20-03","UEFS","HUEFS","131176","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Pott, V.J.","6219","2003","05","06",NA,"Brasil","Mato Grosso do Sul","Poconé","Estrada transpantaneira, metada do caminho entre Porteira do IBAMA e Porto do Jofre.","-56.828611","-16.8675","94","94",NA,NA,"HUEFS0131176",NA,NA,NA,"2008","06","56W49'43''","16S52'3''",NA,"Rosanae",NA,NA,NA,NA,NA
