"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","day","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","sex"
"688","2009-09-24 11:05:00-03","MO","MOBOT","3381461","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.",NA,NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner","1979","7","Venezuela","Táchira",NA,"Level area in valley, open pastures and fields with natural swampy depressions, between La Rochela and La Espuma, SW of Santa Domingo.","-72.05111","7.52555",NA,NA,"300.00000000",NA,NA,NA,"Steyermark 119321","31",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2008-05-27 22:02:00-03","MO","MOBOT","3381490","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.",NA,NA,NA,NA,"MORONG","1888",NA,"Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MORONG 250",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2010-01-25 20:07:00-02","MO","MOBOT","3381663","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.",NA,NA,NA,NA,"Troels M. Pedersen","1951","6","Argentina","Corrientes","Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 1112","24",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2009-11-17 07:50:00-02","MO","MOBOT","3381839","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","A. Smith",NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","1977","10","Venezuela","Monagas",NA,"along Rio Morichal Largo, along hwy 6, between Temblador and El Silencio.","-62.83333","9.13333",NA,NA,"100.00000000",NA,NA,NA,"Steyermark 115378","27",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2008-05-27 22:02:00-03","MO","MOBOT","3381981","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","A.Rojas",NA,NA,NA,"H. Huaylla","2001","8","Bolivia","Chuquisaca","Hernando Siles","Bajando de la cima de la Serrania den Iñao, en dirección al segundo campamento. Abundante, al medio de la laguna, en una isla.","-63.92555","-19.54111",NA,NA,"1820.00000000",NA,NA,NA,"Huaylla 132","10",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2008-05-27 22:02:00-03","MO","MOBOT","3382330","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","A. Rojas",NA,NA,NA,"H. Huaylla","2001","10","Bolivia","Chuquisaca","Hernando Siles","Laguna de la serrania del Iñao, isla de helechos, abundante, asociado con Osmunda regalis y pastizales.","-63.9175","-19.52444",NA,NA,"1820.00000000",NA,NA,NA,"Huaylla 301","2",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2013-08-23 04:12:00-03","MO","MOBOT","3382649","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","Brade",NA,NA,NA,"Apparicio P. Duarte","1950","8","Brazil","Minas Gerais",NA,"Mata da corda-Patos de mineras.",NA,NA,NA,NA,"700.00000000",NA,NA,NA,"Duarte 3021","30",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2008-05-27 22:02:00-03","MO","MOBOT","3383261","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","M. Ponce",NA,NA,NA,"* HAERCHEN","1906",NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HAERCHEN 88",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2012-12-02 09:17:00-02","MO","MOBOT","3383269","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","Smith",NA,NA,NA,"Philip A. Silverstone-Sopkin","1986","12","Colombia","Valle del Cauca","El Cairo","Cerro del Ingles (Cordillera Occidental, Serranie de los Paraguas, a 1 hora en jeep de EL Cairo, Valle), bosque nublado primario.",NA,NA,NA,NA,"2400.00000000",NA,NA,NA,"Silverstone-Sopkin 2744","29",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2008-05-27 22:02:00-03","MO","MOBOT","3391394","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","R.C. Moran",NA,NA,NA,"B. Lutz","1939","1","Brazil","Distrito Federal",NA,"Recreio dos Bandeirantes, D.F.",NA,NA,NA,NA,NA,NA,NA,NA,"Lutz 1237F","19",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2008-05-27 22:02:00-03","MO","MOBOT","3398952","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","G. McKee",NA,NA,NA,"Terry W. Henkel|R. James","1994","7","Guyana",NA,NA,"Region: U. Takutu-U. Essequibo. South Rupununi; Rocky Creek 4 km S of Aishalton along Marudi Line. Tall mesic forest.","-59.3","2.45",NA,NA,"250.00000000",NA,NA,NA,"Henkel 3893","26",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2018-07-18 05:22:00-03","MO","MOBOT","3417567","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","L.A. Triana-Moreno (COL)",NA,NA,NA,"Giuseppe Colonello","1994","6","Venezuela","Delta Amacuro",NA,"Lag. Clavellinas.",NA,NA,NA,NA,NA,NA,NA,NA,"Colonello 1904","5",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2008-05-27 22:02:00-03","MO","MOBOT","41119","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","Robbin C. Moran (MO)",NA,NA,NA,"Osvaldo Morrone|José F. Pensiero","1992","4","Paraguay","Cordillera",NA,"Caacupéa Piribebuy.","-57.25","-25.36666",NA,NA,NA,NA,NA,NA,"Morrone 84","22",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA
"701","2015-03-19 08:57:00-03","MO","MOBOT","43121","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","R.C. Moran (AAU)",NA,NA,NA,"Elsa M. Zardini|P. Aquino","1992","8","Paraguay","Central",NA,"Estero del Ypoa. Isla Guavira.","-57.4333333","-25.65",NA,NA,NA,NA,NA,NA,"Zardini 32863","12",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"765","5",NA,NA
"702","2011-06-09 17:27:00-03","MO","MOBOT","43255","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","R.C. Moran (AAU)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","1992","8","Paraguay","Central",NA,"Estero del Ypoá. Base of Cerro Pé. Gallery forest along estero.","-57.43333","-25.66666",NA,NA,NA,NA,NA,NA,"Zardini 33144","21",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"770","2",NA,NA
"703","2011-06-09 17:35:00-03","MO","MOBOT","796383","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","A. Smith (UC)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","1993","12","Paraguay","Paraguarí",NA,"Lago Ypoá: Estero between Isla Poi and Taruma Fondo, 1.5 km W of coast, on the lake. Floating Island.","-57.45","-25.96666",NA,NA,NA,NA,NA,NA,"Zardini 37701","22",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"862","4",NA,NA
"704","2008-05-27 22:02:00-03","MO","MOBOT","813705","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","A. Smith (UC)",NA,NA,NA,"Elsa M. Zardini|M. Vera","1994","3","Paraguay","Central",NA,"Estero del Ypoa. Pindoty. Gallery forest and inundated savanna.","-57.5","-25.66666",NA,NA,NA,NA,NA,NA,"Zardini 39063","31",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"903","5",NA,NA
"705","2008-05-27 22:02:00-03","MO","MOBOT","917821","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","A.R. Smith (UC)",NA,NA,NA,"Walter A. Palacios","1994","2","Ecuador","Pastaza","Pastaza","Villano. Campamento Base de Arcos. Pantano al noreste de pista. Bosque húmedo Tropical. Bosque primario sobre colinas disectadas.","-77.45","-1.48333",NA,NA,"350.00000000",NA,NA,NA,"Palacios Cuenca 12143",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2013-01-28 05:13:00-02","MO","MOBOT","939221","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","A. Smith (UC)",NA,NA,NA,"René Guillén V.|S. Coria","1994","5","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO a 2500 m al N de la casa. Bosque ribereño anegado temporalmente. Suelos arcillo limosos.","-61.04805","-14.76222",NA,NA,"160.00000000",NA,NA,NA,"Guillén Villarroel 1630","31",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2013-01-28 05:13:00-02","MO","MOBOT","966150","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","A. Smith (VC)",NA,NA,NA,"René Guillén V.|V. Roca","1995","1","Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio; a 1,30 hrs. al NO del campamento; hacia Toledo, en la Bahía Las Trancas; la vegetación es flotante como islas.","-61.06138","-14.75333",NA,NA,"210.00000000",NA,NA,NA,"Guillén Villarroel 3101","28",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"708","2008-05-27 22:02:00-03","MO","MOBOT","994","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","R.C. Moran (MO)",NA,NA,NA,"Alice Fay|Louis Fay","1990","12","Ecuador","Napo","Tena","Parroquia Misahualli. 4-6 Km northwest of Jatun Sacha Biological Station along road. Alcohol used.","-77.6","-1.06666",NA,NA,"450.00000000",NA,NA,NA,"Fay 2736A","13",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"102","3",NA,NA
"709","2008-08-07 03:32:00-03","MO","MOBOT","3316846","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","N. Ritter",NA,NA,NA,"Nur Ritter","1996","10","Bolivia","Beni","Vaca Diez","Town of Riveralta. A large wetland S.E. of the airport. Aprox center of the collectiong area. Semi-aquatic fern. Frequent; at times forming large colonies. Many fertile individuals present, as well as developing fronds. Large floating mats of Oxycaryum, Fuirena and Poacea indet, with scattered trees and shrubs. Water dark and acidic. Substrate: sediment over clay and sand.","-66.06444","-11.0175",NA,NA,"170.00000000",NA,NA,NA,"Ritter 3730","11",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2008-05-27 22:02:00-03","MO","MOBOT","949158","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","H. Tuomisto (TUR)",NA,NA,NA,"Simon Lægaard","1984","7","Ecuador","Napo",NA,"At and near Laguna Grande de Cuyabeno.","-79.2",NA,NA,NA,"250.00000000",NA,NA,NA,"Lægaard 52541","12",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2018-05-28 17:23:59-03","UNIOESTE","UNOP","4","S","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) H. Itô","Matos, F.B.","2017","09",NA,"Lautert, M.; Ferneda Rocha, L.C.; Escher, A.; Buturi, C.V.; Ferneda Rocha, L.C.; Escher, A.; Buturi, C.V.","2013","03","Brasil","Paraná","Icaraíma","Parque Nacional de Ilha Grande. Ilha Bandeirantes.","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,"Erva terrícola, caule reptante. Pinas coriáceas. Coletada em ambiente úmido com muitas gramíneas.",NA,"193","08",NA,NA,NA,NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA,NA,NA
"712","2018-05-28 17:23:59-03","UNIOESTE","UNOP","314","S","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) H. Itô","Lautert, M.","2013","08","13","Lautert, M.; Salino, A.; Temponi, L.G.; Escher, A.R.; Toderke, M.L.; Salino, A.; Temponi, L.G.; Escher, A.R.; Toderke, M.L.","2013","05","Brasil","Paraná","Santa Tereza do Oeste","Adjacente ao Parque Nacional do Iguaçu. Transição de Floresta Estacional Semidecidual com Floresta Ombrófila Mista.","-53.6330986022949","-25.0522003173828",NA,NA,"700","700","Terrícola, caule reptante, frondes coriácea. Área alagada, aberta.",NA,"281","03",NA,NA,NA,NA,NA,NA,"20649","auto",NA,NA,NA,NA,NA,NA,NA
"713","2015-05-20 10:37:26-03","UFERSA","MOSS","5874","S","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","Xavier, S.R.S.","1999","12","24","Silveira, J. de A.","1999","07","Brasil","Rio Grande do Norte","Ceará-Mirim",NA,"-35.4256","-5.63444",NA,NA,NA,NA,NA,NA,"s.n.","15",NA,"América do Sul",NA,NA,NA,NA,"22896","auto",NA,NA,NA,NA,NA,NA,NA
"714","2015-05-20 10:37:26-03","UFERSA","MOSS","5875","S","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","Xavier, S.R.S.","2005","05","08","Silveira, J. de A.","1999","07","Brasil","Rio Grande do Norte","Ceará-Mirim",NA,"-35.4256","-5.63444",NA,NA,NA,NA,NA,NA,"s.n.","15",NA,"América do Sul",NA,NA,NA,NA,"22896","auto",NA,NA,NA,NA,NA,NA,NA
"715","2015-05-20 10:37:26-03","UFERSA","MOSS","5873","S","Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","Xavier, S.R.S.","1999","12","24","Silveira, J. de A.","1999","07","Brasil","Rio Grande do Norte","Ceará-Mirim",NA,"-35.4256","-5.63444",NA,NA,NA,NA,NA,NA,"s.n.","15",NA,"América do Sul",NA,NA,NA,NA,"22896","auto",NA,NA,NA,NA,NA,NA,NA
"716","2021-01-10 20:52:56-03","INPA","INPA","43742","S","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) H.Itô","Salino, A","2017","07",NA,"Junk, WJ","1974","04","Brasil","Amazonas",NA,"Lago Parú, Lago Paru, Rio Solimões.","-60.533333","3.283333","-60.533333","3.283333",NA,NA,NA,"INPA0043742","30","14","INPA0043742 INPA0043742_e INPA0043742_e1","Southern America",NA,NA,"Polypodiopsida","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2020-08-31 09:23:17-03","INPA","INPA","203442","S","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) H.Itô","Salino, A","2017","07",NA,"Lohmann, LG","1999","06","Brasil","Amazonas",NA,"Paraná do Macatuba, Rio Solimões, margem direita. Paraná do Macatuba.",NA,NA,NA,NA,NA,NA,NA,"INPA0203442","266A","29",NA,"Southern America",NA,NA,"Polypodiopsida","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2020-08-31 09:23:17-03","INPA","INPA","24838","S","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) H.Itô","Salino, A","2017","07",NA,"Prance, GT","1968","10","Brasil","Amazonas","Lábrea","Lago Preto, 3 km north of Lábrea, Lago Preto, 3km north of Lábrea.","-64.788558","-7.236475","-64.788558","-7.236475",NA,NA,NA,"INPA0024838","8040","29","INPA0024838 INPA0024838_e INPA0024838_e1","Southern America",NA,NA,"Polypodiopsida","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2020-08-31 09:23:18-03","INPA","INPA","268162","S","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) H.Itô","Pietrobom da Silva, MR","2016","05","25","Bigió, NC","2013","12","Brasil","Rondônia","Vilhena","Beira da Estrada.","-60.391578","-12.998514","-60.391578","-12.998514",NA,NA,NA,"INPA0268162","1173","05",NA,"Southern America",NA,NA,"Polypodiopsida","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2020-08-31 09:23:18-03","INPA","INPA","269113","S","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) H.Itô","Pietrobom da Silva, MR","2016","05","24","Householder, JE","2013","10","Brasil","Rondônia","São Francisco","Reserva Biológica do Guaporé, Rio São Miguel.",NA,NA,NA,NA,NA,NA,NA,"INPA0269113","3100","01",NA,"Southern America",NA,NA,"Polypodiopsida","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2021-01-10 20:52:56-03","INPA","INPA","272491","S","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) H.Itô","Menezes, EA","2017","05",NA,"Menezes-Junior, EA","2015","12","Brasil","Pará","Itaituba","Parque Nacional da Amazônia, Rodovia Transamazônica (BR-230), a 2 Km da base Uruá, à beira de um igarapé.","-56.300417","-4.534806","-56.300417","-4.534806","44","44",NA,"INPA0272491","153","11",NA,"Southern America",NA,NA,"Polypodiopsida","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2021-01-10 20:52:56-03","INPA","INPA","272528","S","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) H.Itô","Menezes-Junior, EA","2017","05","04","Menezes-Junior, EA","2016","02","Brasil","Pará","Itaituba","Parque Nacional da Amazônia, Rodovia Transamazônica (BR-230).","-56.740167","-4.720667","-56.740167","-4.720667","56","56",NA,"INPA0272528","190","13",NA,"Southern America",NA,NA,"Polypodiopsida","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2021-01-10 20:52:56-03","INPA","INPA","272755","S","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) H.Itô","Almeida, TE","2017","03",NA,"Menezes-Junior, EA","2016","04","Brasil","Pará","Itaituba","Parque Nacional da Amazônia, Rodovia Transamazônica.","-56.301833","-4.536194","-56.301833","-4.536194","34","34",NA,"INPA0272755","249","24",NA,"Southern America",NA,NA,"Polypodiopsida","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2020-08-31 09:23:18-03","INPA","INPA","43818","S","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) H.Itô","Salino, A","2017","07",NA,"Junk, WJ","1974","07","Brasil","Amazonas",NA,"Estrada Manaus-Caracaraí Km 35, Estrada Manaus-Caracaraí, Km 35, perto da rua, biótipo seco.","-59.9","-2.7","-59.9","-2.7",NA,NA,NA,"INPA0043818","50","25","INPA0043818 INPA0043818_e INPA0043818_e1","Southern America",NA,NA,"Polypodiopsida","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2020-08-31 09:23:18-03","INPA","INPA","43829","S","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) H.Itô","Salino, A","2017","07",NA,"Junk, WJ","1974","08","Brasil","Amazonas","Manacapuru","Lago do Parú, Lago do Parú, Rio Solimões, Manacapuru.","-60.853333","-3.292778","-60.853333","-3.292778",NA,NA,NA,"INPA0043829","61","02","INPA0043829 INPA0043829_e INPA0043829_e1","Southern America",NA,NA,"Polypodiopsida","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2020-08-31 09:23:18-03","INPA","INPA","50215","S","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) H.Itô","Salino, A","2017","07",NA,"Connant, DS","1974","09","Brasil","Amazonas","Manaus","Campus do INPA, Vicinity of Instituto Nacional de Pesquisas da Amazônia (INPA).","-60.020861","-2.926331","-60.020861","-2.926331",NA,NA,NA,"INPA0050215","1027",NA,"INPA0050215 INPA0050215_e INPA0050215_e1","Southern America",NA,NA,"Polypodiopsida","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2020-08-31 09:23:18-03","INPA","INPA","97317","S","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) H.Itô","Salino, A","2017","07",NA,"Austin, DF","1979","10","Brasil","Amapá",NA,"Igarapé Santilho, Arredores do Acampamento, do Igarapé Santilho.",NA,NA,NA,NA,NA,NA,NA,"INPA0097317","7171","22","INPA0097317 INPA0097317_e","Southern America",NA,NA,"Polypodiopsida","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","36887",NA,"Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) H.Ito","A. Salino/18-11-2015",NA,NA,NA,"P. Labiak; et al","2008","07","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.120556","-20.524444","41W7'14","20S31'28",NA,NA,NA,"MBML036887","4885","20","MBML036887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","37604",NA,"Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) H.Ito","A. Salino/18-11-2015",NA,NA,NA,"P. Labiak; P.B.Schawartsburd, A.P.Fontana & L.J.C.Kollmann.","2009","01","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante. Fazenda Santa Rita. Terreno brejoso às margens da estrada. Brejo.","-40.45","-18.783333","40W26'60","18S47'0","200","200","Terrestre em solo brejoso.","MBML037604","5137","15","MBML037604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","49957",NA,"Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) H.Ito","P.B. Scwartsburd/2016",NA,NA,NA,"L. Kollmann","2015","12","Brasil","Espírito Santo","Santa Maria de Jetibá","Rio nove, Prop. De L.Kollmann","-40.649444","-19.981111","40W38'58","19S58'52","755","755","Erva 1m ao sol no brejo","MBML049957","13120","15","MBML049957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2020-10-02 11:41:56-03","MBML","MBML-HERBARIO","258",NA,"Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) Iwats.","A. Salino/24-02-2003",NA,NA,NA,NA,"1972","02","Brasil","Espírito Santo","Sooretama","Sooretama (Linhares)","-40.013333","-19.017778","40W0'48","19S1'4",NA,NA,"Sem informação.","MBML000258",NA,"15","MBML000258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","30401",NA,"Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) Iwats.","A. M. Assis24-05-2004","2004","05","24","A. M. Assis; K. F. O. Faria","2004","04","Brasil","Espírito Santo","Águia Branca","Parque Natural Municipal Recanto do Jacaré","-40.735556","-18.989167","40W44'8","18S59'21","140","140","Herbácea, soros verdes. Brejo","MBML030401","1012","23","MBML030401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2020-07-10 09:49:33-03","MBML","MBML-HERBARIO","35559",NA,"Plantae","Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) Iwats.","A. Salino/XII-2008",NA,NA,NA,"A. P. Fontana; L. Kollmann & K. A. Brahim","2008","04","Brasil","Espírito Santo","Santa Leopoldina","Luxemburgo, beira da estrada, próximo de brejo.","-40.595556","-20.105556","40W35'44","20S6'20","599","599","Terrestre soros marrom.","MBML035559","4990","16","MBML035559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
