"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"1147","2021-02-08 12:41:53-03","UFRGS","ICN","174004","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Molz, M; Mancino, LC","Mancino, LC; Molz, M","s.n.","2011","09","28","Brasil","RS","Morrinhos do Sul","Pixirica","-49.934700012207","-29.3649997711182",NA,NA,"11","11","ICN00017495","ICN00017495",NA,NA,NA,"mata paludosa","Dicotyledon",NA,"América do Sul",NA,"12766","auto",NA,NA,NA,NA,NA,NA,NA
"1148","2021-02-08 12:41:53-03","UFRGS","ICN","174011","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Molz, M; Mancino, LC","Mancino, LC; Molz, M","s.n.","2011","09","15","Brasil","RS","Morrinhos do Sul","Pixirica","-49.934700012207","-29.3649997711182",NA,NA,"11","11","ICN00017496","ICN00017496",NA,NA,NA,"mata paludosa","Dicotyledon",NA,"América do Sul",NA,"12766","auto",NA,NA,NA,NA,NA,NA,NA
"1149","2021-02-08 12:41:53-03","UFRGS","ICN","170663","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Grings, M","Grings, M; Grings, Mat","1521","2011","10","22","Brasil","RS","Nova Petrópolis","na descida para a São Jacó, a partir da Torre de Informaçõ, na 4","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"ICN00017482","ICN00017482",NA,NA,NA,"árvore de 16 m de altura, em abundante frutificação e floração; em mata de encosta superior do vale do arroio Santa Isabel","Dicotyledon",NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA,NA,NA
"1150","2021-02-08 12:41:53-03","UFRGS","ICN","158354","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Grings, M","Grings, M","211","2008","12","08","Brasil","RS","Nova Petrópolis","Pinhal Alto","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"ICN00017486","ICN00017486",NA,NA,NA,"árovre de 5 metros com frutos pretos peludos; crescendo isolada em barranco","Dicotyledon",NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA,NA,NA
"1151","2021-02-08 12:41:53-03","UFRGS","ICN","062564","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Baptista, LRM","Áquila, ME","s.n.","1985","04","14","Brasil","RS","Porto Alegre","Lomba da Tamanca","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00017494","ICN00017494",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1152","2021-02-08 12:41:53-03","UFRGS","ICN","106041","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Sobral, M","Sobral, M; et al.","7162",NA,NA,NA,"Brasil","RS","Terra de Areia","Região de Mata Atlântica","-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"ICN00017477","ICN00017477 ICN00017477_1","1991",NA,NA,"arvoreta 5m, em vassoural à beira de estrada; flores brancas; frutos imaturos; Região de Mata Atlântica","Dicotyledon",NA,"América do Sul",NA,"32697","auto",NA,NA,NA,NA,NA,NA,NA
"1153","2021-02-08 12:41:53-03","UFRGS","ICN","152083","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Baptista, LRM","Hagelund, K","11015","1977","01","29","Brasil","RS","Torres","Colônia São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00017480","ICN00017480 ICN00017480_1",NA,NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"1154","2021-02-08 12:41:53-03","UFRGS","ICN","033317","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Brack, P","Waechter, JL","488","1977","03","26","Brasil","RS","Torres","Três Cachoeiras","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00017491","ICN00017491 ICN00017491_1","1983","02","01","filetes vistosos, brancos; Árvore de mato","Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"1155","2021-02-08 12:41:53-03","UFRGS","ICN","084962","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Falkenberg, DB","Falkenberg, DB","4692","1988","04","13","Brasil","SC","Blumenau","Fazenda Faxinal (Florestal R.H. Ltda.), próximo rio Garcia, via Lajeado Alto (Guabiruba)","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"ICN00017476","ICN00017476","1988",NA,NA,"Herbário FLOR; Árvore, 12m. K e C grandes e pilosos. Muitos estamos brancos; Interior de mata atlântica.","Dicotyledon",NA,"América do Sul",NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"1156","2021-02-08 12:41:53-03","UFRGS","ICN","084609","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Falkenberg, DB","Falkenberg, DB","3954","1986","11","14","Brasil","SC","Blumenau","Fazenda Faxinal (Florestal R.H. Ltda.), próximo rio Garcia, via Lajeado Alto (Guabiruba)","-49.0661010742188","-26.9193992614746",NA,NA,"60","60","ICN00017498","ICN00017498 ICN00017498_1","1987",NA,NA,"Árvore, 8m. Fruto escuro, estames alvos.; beira de capoeirão","Dicotyledon",NA,"América do Sul",NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"1157","2021-02-08 12:41:53-03","UFRGS","ICN","121652","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Lima, HC","Bortoluzzi, RLC; Biondo, E; Camargo, RA","927","2001","03","08","Brasil","SC","Ilhota","Parque Botânico Morro Baú Baú Baixo","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"ICN00017481","ICN00017481",NA,NA,NA,"Erva ca. 15m de altura, interior de mata, em local úmido, afloramento rochoso.","Dicotyledon",NA,"América do Sul",NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA
"1158","2021-02-08 12:41:53-03","UFRGS","ICN","001856","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Reitz, R","Reitz; Klein, RM","6649","1958","04","07","Brasil","SC","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"75","75","ICN00017489","ICN00017489 ICN00017489_1","1958",NA,NA,"Doação HBR 14894; Árvore, 12m. Flor Branca; Mata","Dicotyledon",NA,"América do Sul",NA,"21797","auto",NA,NA,NA,NA,NA,NA,NA
"1159","2021-02-08 12:41:53-03","UFRGS","ICN","159733","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Molz, M","Molz, M","125","2003",NA,NA,"Brasil","RS","Araricá","cerca de 1 2 km do centro da cidade 22J506253.23 E 6725537.64 S área de mestrado de Martin Molz","-50.935556","-29.599722","-50.935556","-29.599722","90","90","ICN00017485","ICN00017485",NA,NA,NA,"Com fruto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160","2021-02-08 12:41:53-03","UFRGS","ICN","168124","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Miotto, STS","Miotto, STS; et al.","2641","2011","02","25","Brasil","SC","São Bonifácio",NA,"-48.936111","-27.947222","-48.936111","-27.947222",NA,NA,"ICN00017484","ICN00017484 ICN00017484_1","2011","05","30",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","2021-02-08 12:41:53-03","UFRGS","ICN","182304","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Jarenkow, JA","Molz, M","s.n.","2003","10","11","Brasil","RS","Araricá",NA,"-50.935833","-29.599444","-50.935833","-29.599444","70","70","ICN00017497","ICN00017497 ICN00017497_1",NA,NA,NA,"Testemunho mestrado M. Molz","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","2021-02-08 12:41:53-03","UFRGS","ICN","120946","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Baptista, LRM","Nunes, CC","s.n.","2000","06","27","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA
"1163","2020-08-26 10:48:58-03","MCN-FZBRS","HAS","20728","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"Nilson, A.","175","1985","09",NA,"Brasil","Rio Grande do Sul","Dois Irmãos","BR 116, km 65. Encosta inferior do Nordeste.","-51.0853004455566","-29.5802993774414",NA,NA,NA,NA,"HAS0020728",NA,NA,NA,NA,"Inga-ferradura, Inga-macaco. Em beira de mato, na encosta. Arvoreta com 6 m de altura, flores brancas, frutos verdes, pouco numerosa.","Magnoliophyta",NA,NA,NA,"7716","auto",NA,NA,NA,NA,NA,NA,NA
"1164","2020-08-26 10:48:58-03","MCN-FZBRS","HAS","1143","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Lindeman, J.C.","Lindeman, J.C.; Martins, N.; Oliveira, P.","s.n.","1973","02",NA,"Brasil","Rio Grande do Sul","Maquiné","Estação fitotécnica de Osório","-50.21277778","-29.65888889","-50,21277778","-29,65888889","16","16","HAS0001143",NA,"1973",NA,NA,"26 km N de Osório, matinho; inga-macaco; árvore 20 cm diam.; 5m; de copa larga; cálice e fruto marrom avermelhado; estames brancos","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","92080","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","Mart.","Rambo, B.","Sehnem, A.","2683","1947","03",NA,"Brasil","Rio Grande do Sul","Montenegro","São Salvador","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"HAS0092080",NA,NA,NA,NA,"Doação PACA 48614; arbor in silva","Magnoliophyta",NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA
"1166","2018-12-04 20:28:38-02","UNIR","RON","7973","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Agnol, RFD","Cotarelli, VM","174","2008","06","03","Brasil","Paraná","Mauá da Serra","Estância Manain","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,"RON00007973","RON00007973","2008","08","25","Árvore 6m. Flor com estames brancos. Altitude 1057m.","Angiosperma","Fabales","Southern America",NA,"16036","auto",NA,NA,NA,NA,NA,NA,NA
"1167","2019-11-21 10:05:50-03","IBt","SP","168198","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Garcia, FCP","Custodio Filho, A; et al.","246","1980","07","11","Brasil","São Paulo","Cunha","Reserva Florestal","-44.933333","-23.25","-44.933333","-23.25","1200","1200",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","2019-11-21 10:05:50-03","IBt","SP","193325","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Castro, MA","Custodio Filho, A","1543","1983","09","16","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,"2017","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","2019-11-21 10:05:50-03","IBt","SP","193189","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Castro, MA","Custodio Filho, A","1510","1983","09","09","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,"2017","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","2020-12-03 09:40:44-03","IBt","SP","212616","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Villagra, BLP; Bordin, J","Sugiyama, M; et al.","686","1986","10","07","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Picada 04","-46.316667","-23.783333","-46.316667","-23.783333","750","900",NA,NA,"2006","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","2019-11-21 10:05:50-03","IBt","SP","192414","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Castro, MA","Custodio Filho, A","1287","1983","04","26","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,"2017","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","2019-11-21 10:05:50-03","IBt","SP","192374","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Castro, MA","Custodio Filho, A; Cerati, TM","1238","1983","03","29","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,"2017","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","2019-11-21 10:05:50-03","IBt","SP","266056","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"Lima, HC; et al.","3506","1989","04","02","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Sítio Hum New Baccus","-42.05","-22.083333","-42.05","-22.083333","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","2019-11-21 10:05:50-03","IBt","SP","266059","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"Lima, HC; et al.","3544","1989","04","20","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Nascente do Rio das Flores, próx. a Faz. Sophronites","-42.05","-22","-42.05","-22","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","2021-02-04 09:01:44-03","IBt","SP","299582","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"Goldenberg, R","353",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","2019-11-21 10:05:50-03","IBt","SP","310405","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Villagra, BLP; Bordin, J","Garcia, RJF; Ferreira, GMP; Godoy, SAP","715","1995","08","14","Brasil","São Paulo","São Paulo","Parelheiros, Centro Paulus, área jardinada","-46.716944","-23.818611","-46.716944","-23.818611",NA,NA,NA,NA,"2006","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177","2019-11-21 10:05:50-03","IBt","SP","310436","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Villagra, BLP; Bordin, J","Bastos, EB; Sanches, CD; Gorenstein, MR; Hoffmann, JRR; Ferreira, VF","20","1994","09","05","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC, Beira da rodovia Regis Bittencourt","-47.8875","-24.622778","-47.8875","-24.622778",NA,NA,NA,NA,"2006","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","2019-11-21 10:05:50-03","IBt","SP","310467","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Villagra, BLP; Bordin, J","Souza, VC; Miyagi, PH; Moncaio, E","6091","1994","06","03","Brasil","São Paulo","Itararé","Bonsucesso de Itararé, lagoinha, estrada para Barra do Chapéu, ca. 6km de Bonsucesso, encosta rochosa úmida","-49.166667","-24.416667","-49.166667","-24.416667",NA,NA,NA,NA,"2006","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","2019-11-21 10:05:50-03","IBt","SP","310446","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Villagra, BLP; Bordin, J","Assis, MA; Furlan, A; Carneiro, CE; Farinaccio, MA; Scudeller, V; Cavalcante, DC","272","1994","08","27","Brasil","São Paulo","Ubatuba","Trilha e Estrada da Almada","-44.866667","-23.35","-44.866667","-23.35",NA,NA,NA,NA,"2006","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","2019-11-21 10:05:50-03","IBt","SP","310454","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Villagra, BLP; Bordin, J","Godoy, SAP; Pereira, DL; Hoch, AM","375","1995","02","14","Brasil","São Paulo","São Paulo","Bairro Parelheiros, sítio á esquerda na Estrada Eng. Marsilac, sentido Eng. Marsilac, borda da mata á esquerda da casa do sítio","-46.727778","-23.896111","-46.727778","-23.896111",NA,NA,NA,NA,"2006","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","2019-11-21 10:05:50-03","IBt","SP","310473","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Villagra, BLP; Bordin, J","Garcia, RJF; Agostinho, V; Ogata, H","472","1994","05","24","Brasil","São Paulo","São Paulo","Parque Ecológico APA do Carmo, Trilha 1","-46.466667","-23.583333","-46.466667","-23.583333","850","850",NA,NA,"2006","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","2019-11-21 10:05:50-03","IBt","SP","426416","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Castro, MA","Diniz, MM; Santos, A; Almeida Scabbia, RJ; Araújo, KH; Yamaguchi, SA","15","2008","05","08","Brasil","São Paulo","Santo André","Paranapiacaba, Núcleo Olho D'Água","-46.299078","-23.779742","-46.299078","-23.779742",NA,NA,NA,NA,"2017","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2019-11-21 10:05:50-03","IBt","SP","426417","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Almeida Scabbia, RJ","Pelissari, G; Zanuto, ARA; Silva, AH; Almeida Scabbia, RJ","99","2008","06","19","Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Rua 13","-46.345958","-23.756664","-46.345958","-23.756664",NA,NA,NA,NA,"2008","06","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","2019-11-21 10:05:50-03","IBt","SP","454646","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Kondrat, H","Kondrat, H","59","2012","10","15","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 10, espécime nº 1544","-46.615278","-23.6425","-46.615278","-23.6425","824","824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","2019-11-21 10:05:50-03","IBt","SP","488984","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Bonadeu, F","Hottz, D; et al.","298","2013","12","12","Brasil","Rio de Janeiro","Bom Jardim","Pedra de Santa Teresa, divisa com Duas Barras próximo à localidade Sítio Panorama","-42.480556","-22.140278","-42.480556","-22.140278","1158","1158",NA,NA,"2014","09","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2019-11-21 10:05:50-03","IBt","SP","514868","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Lima, MEL","Lima, MEL; et al.","1796","2008","07","16","Brasil","São Paulo","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade","-46.286111","-23.768889","-46.286111","-23.768889","927","927",NA,NA,"2008","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2019-11-21 10:05:50-03","IBt","SP","79969","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Castro, MA","Heringer, EP","3586","1954","10","03","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","2019-11-21 10:05:50-03","IBt","SP","79974","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"Heringer, EP","3573","1954","01","19","Brasil","Minas Gerais",NA,"Vizinhança da gruta do Maquiné",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","2019-11-21 10:05:50-03","IBt","SP","168039","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Mantovani, W","Furlan, A; Pirani, JR","CFSC6092","1980","03","31","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, km 127 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"1984","07",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA
"1190","2019-11-21 10:05:50-03","IBt","SP","39136","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"Mello Barreto","9090","1937","08","15","Brasil","Minas Gerais","Ouro Preto","Serra de Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"1191","2019-11-21 10:05:50-03","IBt","SP","235924","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Sugiyama, M","Luchi, AE","17","1982","08","02","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Mata do córrego das Três Pontinhas, km 126 da estr. de Lagoa Santa a Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1192","2019-11-21 10:05:50-03","IBt","SP","169940","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Garcia, FCP","Lima, HC; Morim de Lima, MP","1545","1980","10","04","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Estrada para o acampamento, próximo a ponte","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,"1999","02",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"1193","2019-11-21 10:05:50-03","IBt","SP","256394","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Sobral, M","Sobral, M; et al.","7262",NA,NA,NA,"Brasil","Rio Grande do Sul","Terra de Areia","região de mata atlântica","-50.07080078125","-29.5853004455566",NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,"32697","auto",NA,NA,NA,NA,NA,NA,NA
"1194","2019-11-21 10:05:50-03","IBt","SP","162773","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Garcia, FCP","Mantovani, W","155","1979","10","23","Brasil","São Paulo","Bananal","Estrada de acesso á Reserva Florestal","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,NA,"1999","02",NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA,NA
"1195","2019-11-21 10:05:50-03","IBt","SP","46971","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Pennington, TD","Hein, A","s.n.","1941","09","15","Brasil","São Paulo","Campinas","Fazenda Santa Elisa","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"1196","2019-11-21 10:05:50-03","IBt","SP","263370","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Mantovani, W","Rodrigues, M","s.n.","1992","06","27","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1197","2021-03-03 13:40:38-03","IBt","SP","351473","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"Cordeiro, I","2445","2000","08","24","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA
"1198","2019-11-21 10:05:50-03","IBt","SP","350563","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Rossi, L","Souza, FO; Bonfim, F; Esteves, GL; Simão Bianchini, R","182","2000","10","20","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Estrada da Petrobrás, próximo ao Km 31","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"2001","02",NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA
"1199","2019-11-21 10:05:50-03","IBt","SP","13066","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"Edwall, G","s.n.",NA,NA,NA,"Brasil","São Paulo","Caraguatatuba","Rio Juqueriquerê","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA
"1200","2019-11-21 10:05:50-03","IBt","SP","310396","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Villagra, BLP; Bordin, J","Kinoshita, LS; Silva, LHS","94-110","1994","11","09","Brasil","São Paulo","Cássia dos Coqueiros",NA,"-47.1699981689453","-21.2800006866455",NA,NA,NA,NA,NA,NA,"2006","11","29",NA,NA,NA,NA,NA,"13265","auto",NA,NA,NA,NA,NA,NA,NA
