"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"456","2009-11-16 09:35:00-02","MO","MOBOT","3084088","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D. Bouché","C.A. Cid Ferreira","Cid Ferreira 6323","1985","10","3","South America","Brazil","Mato Grosso do Sul",NA,"Mun . de Sinoop, MT BR 080, a 142 km da BR 163. Estr. da Faz Flor da Mata, km 04. Mata alta de terra firme, solo argiloarenoso.","-53.91666","-10.66666",NA,NA,NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2014-01-06 21:11:00-02","MO","MOBOT","3083539","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D. Bouché","W. Wayt Thomas|C.A. Cid Ferreira|D. Ackerly|J. Ramos|R. Pereira de Lima","Thomas 4608","1985","10","26","South America","Brazil","Mato Grosso do Sul",NA,"Mun. Poconé: Pantanal. 16 km NW of Porto Jofre on Transpantaneira (MT060) to Ponconé. Marshland and adjacent open forest dominated by Vochysia.","-56.91666","-17.25",NA,NA,NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2008-05-27 22:02:00-03","MO","MOBOT","1431822","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D. Bouché","Stephan G. Beck|et al.","Beck 16566",NA,NA,NA,"South America","Bolivia","Beni","Gral. Ballivian","N de la Misión Fátima","-66.744722","-15.419722",NA,NA,NA,NA,"fide T. J. Killeen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2011-06-09 16:54:00-03","MO","MOBOT","1801591","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D. Bouché","Carlos E. Cerón","Cerón Martínez 20654","1992","10","3","South America","Ecuador","Guayas","Naranjal","Reserva Ecológica Manglares-Churute. Base de los Cerros Cimalon-Mate de frente a la Laguna del Canclón. Bosque alterado. Apariencia nublado. Topografía colinada. Suelo rojizo, superficial. Estrato arboreo dominado de balsas de hasta 20 m., Cecropias, Herbaceas por Piper, Heliconia, Maranta jiba, Laciasis, Adiantum y Mikania. Transectos de 50 x 2 m x 5 (0,05 ha.)","-79.58333","-0.4",NA,NA,NA,NA,"C. Cerón (QAP)","150.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","4",NA
"460","2011-06-09 18:02:00-03","MO","MOBOT","714927","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D. Bouché","Edgar Gudiño","Gudiño Jara 345","1990","5","1","South America","Ecuador","Pastaza","Pastaza","Pozo petrolero Masaramu de UNOCAL. 40 km al nor-nororiente de Montalvo. Bosque húmedo Tropical, primario. Arboles cortados por las obras petroleras. Suelo sojo, colinas.","-76.86666","-0.73333",NA,NA,NA,NA,"C.C. Berg (BG)","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-3","10",NA
"461","2011-06-27 08:43:00-03","MO","MOBOT","3082615","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D. Bouché","F. Sellow","Sellow 600","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2020-08-31 09:17:05-03","INPA","INPA","172625","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Hatschbach, GG","55624","1991","01","23","Southern America","Brasil","Paraná","Guaraqueçaba","Rio Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"INPA0172625","INPA0172625 INPA0172625_e","Hatschbach, GG","5","5","37295","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2020-08-31 09:17:05-03","INPA","INPA","112979","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Hatschbach, GG","46773","1983","08","07","Southern America","Brasil","Espírito Santo","Linhares","Lagoa Juparana","-40.0722007751465","-19.3910999298096",NA,NA,"INPA0112979","INPA0112979 INPA0112979_e","Hatschbach, GG",NA,NA,"48094","auto","1983","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2020-08-31 09:17:05-03","INPA","INPA","212827","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Mello Filho, LE de","2026","1963","08","20","Southern America","Brasil","São Paulo","Lorena",NA,"-45.1199989318848","-22.7299995422363",NA,NA,"INPA0212827","INPA0212827 INPA0212827_e",NA,NA,NA,"27246","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-08-31 09:17:05-03","INPA","INPA","41639","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Prance, GT","18337","1973","10","10","Southern America","Brasil","Mato Grosso",NA,"Margin of new airstrip of Humboldt Center, rio Aripuanã","-59.35","-10.2",NA,NA,"INPA0041639","INPA0041639 INPA0041639_e","Berg, CC",NA,NA,NA,NA,"1977","09",NA,"-59.35","-10.2",NA,NA,NA,NA,NA,NA
"466","2020-08-31 09:17:05-03","INPA","INPA","161880","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Rodrigues, WA","10972","1984","03","03","Southern America","Brasil","Amazonas","Barcelos","Serra do Aracá, 2 Km ao Sul da parte central da Serra do Aracá e 8 Km a Leste do rio Jauari","-63.316667","0.816667",NA,NA,"INPA0161880","INPA0161880 INPA0161880_e",NA,"60","60",NA,NA,NA,NA,NA,"-63.316667","0.816667",NA,NA,NA,NA,NA,NA
"467","2020-08-31 09:17:05-03","INPA","INPA","158768","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Silva, NT da","5535","1986","09","16","Southern America","Brasil","Pará","Almeirim","Rio Caracuru, Várzea do rio Caracuru","-52.2","-0.8",NA,NA,"INPA0158768","INPA0158768 INPA0158768_e INPA0158768_e1","Santos, OA dos",NA,NA,NA,NA,"2010","07",NA,"-52.2","-0.8",NA,NA,NA,NA,NA,NA
"468","2020-08-31 09:17:05-03","INPA","INPA","134982","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Silva, MG da","4301","1979","01","17","Southern America","Brasil","Mato Grosso","Aripuanã","BR 174, km 238, Núcleo Juína, Km 238 da BR-174. Núcleo Juina, área Urbana","-58.7408","-11.3783",NA,NA,"INPA0134982","INPA0134982 INPA0134982_e","Silva, MG da",NA,NA,NA,NA,NA,NA,NA,"-58.7408","-11.3783",NA,NA,NA,NA,NA,NA
"469","2020-08-31 09:17:05-03","INPA","INPA","180711","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Nee, MH","34522","1987","03","28","Southern America","Brasil","Rondônia","Costa Marques","9.5 km. E of Forte Prince da Beira.","-64.333333","-12.433333",NA,NA,"INPA0180711","INPA0180711 INPA0180711_e INPA0180711_e1","Santos, OA dos",NA,NA,NA,NA,"2007","05",NA,"-64.333333","-12.433333",NA,NA,NA,NA,NA,NA
"470","2021-01-10 20:50:40-03","INPA","INPA","183504","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Assunção, PACL","116","1994","12","02","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke","-59.966667","-2.883333",NA,NA,"INPA0183504","INPA0183504 INPA0183504_e","Berg, CC",NA,NA,NA,NA,"1995","10",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"471","2020-08-31 09:17:05-03","INPA","INPA","228445","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Árbocz, GF","4605","1997",NA,NA,"Southern America","Brasil","Mato Grosso",NA,"Região de Cocalinho","-50.8","-13.3",NA,NA,"INPA0228445","INPA0228445 INPA0228445_e INPA0228445_e1","Pelissari, G",NA,NA,NA,NA,"2010","09",NA,"-50.8","-13.3",NA,NA,NA,NA,NA,NA
"472","2020-08-31 09:17:05-03","INPA","INPA","251322","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Simon, MF","1592","2012","06","27","Southern America","Brasil","Rondônia","Porto Velho","Fragmento florestal próximo à margem direita do rio Jaci- Paraná, 1,5km ao sul da BR-364. Linha de transmissão Jirau - Porto Velho.","-64.393611","-9.271944",NA,NA,"INPA0251322","INPA0251322 INPA0251322_e","Machado, AFP","89","89",NA,NA,"2014","08",NA,"-64.393611","-9.271944",NA,NA,NA,NA,NA,NA
"473","2020-08-31 09:17:05-03","INPA","INPA","285445","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Forzza, RC","9182","2017","10","21","Southern America","Brasil","Mato Grosso","Cotriguaçu","Parque Nacional do Juruena, Ao longo da margem do Rio Juruena.","-58.622222","-9.036944",NA,NA,"INPA0285445",NA,"Pederneiras, LC",NA,NA,NA,NA,"2018","08",NA,"-58.622222","-9.036944",NA,NA,NA,NA,NA,NA
"474","2021-01-10 20:50:40-03","INPA","INPA","41989","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Berg, CC","P18685","1973","10","19","Southern America","Brasil","Mato Grosso","Aripuanã","Rio Aripuanã, Forest on banks of rio, above Andurina Falls. Varzea.","-59.35","-10.2",NA,NA,"INPA0041989","INPA0041989 INPA0041989_e","Berg, CC",NA,NA,NA,NA,"1975",NA,NA,"-59.35","-10.2",NA,NA,NA,NA,NA,NA
"475","2021-01-10 20:50:40-03","INPA","INPA","41989","Carpo","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Berg, CC","P18685","1973","10","19","Southern America","Brasil","Mato Grosso","Aripuanã","Rio Aripuanã, Forest on banks of rio, above Andurina Falls. Varzea.","-59.35","-10.2",NA,NA,"INPA0041989","INPA0041989 INPA0041989_e","Berg, CC",NA,NA,NA,NA,"1975",NA,NA,"-59.35","-10.2",NA,NA,NA,NA,NA,NA
"476","2021-01-10 20:50:40-03","INPA","INPA","228607","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Ramos, MP","265","2007","06","17","Southern America","Brasil","Pará","Juruti","Estrada da PA Translago.","-56.907222","-2.199639",NA,NA,"INPA0228607","INPA0228607 INPA0228607_e","Formiga, KM",NA,NA,NA,NA,"2007","11",NA,"-56.907222","-2.199639",NA,NA,NA,NA,NA,NA
"477","2020-08-31 09:17:05-03","INPA","INPA","91701","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Silva, MG da","4301","1979","01","17","Southern America","Brasil","Mato Grosso","Aripuanã","BR 174, km 238, Núcleo Juína, Km 238 da BR-174. Núcleo Juina, área Urbana","-58.7408","-11.3783",NA,NA,"INPA0091701",NA,"Silva, MG da",NA,NA,NA,NA,NA,NA,NA,"-58.7408","-11.3783",NA,NA,NA,NA,NA,NA
"478","2020-08-31 09:17:05-03","INPA","INPA","181263","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Daly, DC","7100","1991","11","02","Southern America","Brasil","Acre","Brasiléia","Serringal Poromgaba., Serringal Porongaba. Colocação São José. 25 Km of Km 4 Brasiléia-Assis Brasil road.","-68.75","-10.75",NA,NA,"INPA0181263","INPA0181263 INPA0181263_e INPA0181263_e1","Santos, OA dos",NA,NA,NA,NA,"2007","05",NA,"-68.75","-10.75",NA,NA,NA,NA,NA,NA
"479","2020-08-31 09:17:05-03","INPA","INPA","87817","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Ferreira, CAC","310","1979","08","13","Southern America","Brasil","Amazonas","Presidente Figueiredo","Rio Uatumã, Cachoeira de Balbina., Rio uatumã, margem direita do rio, área da cachoeira da Balbina","-58.739568","-2.285521",NA,NA,"INPA0087817","INPA0087817 INPA0087817_e INPA0087817_e1","Santos, OA dos",NA,NA,NA,NA,"2007","05",NA,"-58.739568","-2.285521",NA,NA,NA,NA,NA,NA
"480","2020-08-31 09:17:05-03","INPA","INPA","226753","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","gomelleira","Ficus gomelleira","Monach. ex Kunth & Bouch.","Stancik, JF","147","2008","03","19","Southern America","Brasil","Amazonas","Presidente Figueiredo","Rebio Uatumã, grade do PPBio.","-59","-1",NA,NA,"INPA0226753","INPA0226753 INPA0226753_e INPA0226753_nd INPA0226753_num","Pelissari, G",NA,NA,NA,NA,"2012","09",NA,"-59","-1",NA,NA,NA,NA,NA,NA
"481","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","40779",NA,"Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D. Bouché","L. Kollmann; A.P. Fontana, D. Couto & V. Manhaes","11152","2008","09","01",NA,"Brasil","Espírito Santo","Alegre","São Jõao do Norte, PCH Santa Fé, Reservatório de Geração, parcela 21","-41.5331001281738","-20.763599395752",NA,"Arvore 20 m, DAP 5,6 m, Frutos verdes com maculas vinaceas, latex, estípulas de tricomas marrons.","MBML040779","MBML040779","A.P. Fontana/29-VI-2016",NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","34613",NA,"Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D. Bouché","A. P. Fontana ; C. Esgario","1628","2005","08","02",NA,"Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, propriedade Dr. Pedro","-40.581667","-19.950278",NA,"Árvore 12m, frutos verdes com pintas marrons, látex branco","MBML034613","MBML034613","A.F.P. Machado/10-XI-2008",NA,NA,NA,NA,NA,NA,NA,"40W34'54","19S57'1",NA,NA,NA,NA,NA,NA
"483","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","34919",NA,"Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D. Bouché","A. M. Amorim; et al","7383","2008","05","06",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.540556","-20.278333",NA,NA,"MBML034919","MBML034919","A.F.P. Machado/10-XI-2008",NA,NA,NA,NA,NA,NA,NA,"40W32'26","20S16'42",NA,NA,NA,NA,NA,NA
"484","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","47053",NA,"Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D. Bouché","A. M. Assis; M.D.S. Demuner & R. S. Cribari","2375","2009","03","29",NA,"Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Fazenda Santa Rita - trilha da capela","-40.441417","-18.763917",NA,"Árvore 25m, frutos amarelados. Na trilha para a Capela","MBML047053","MBML047053","A. M. Assis","190","190",NA,NA,NA,NA,NA,"40W26'29,1","18S45'50,1",NA,NA,NA,NA,NA,NA
"485","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","6019",NA,"Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D. Bouché","J. M. L. Gomes; et al","1164","1990","05","29",NA,"Brasil","Espírito Santo","Ibiraçu","Estação Ecológica, Morro da Vargem","-40.376944","-19.889444",NA,"Árvore frondosa, 12m de altura, latescente. Estéril.","MBML006019","MBML006019","S. Romaniuc Neto/Março.1996",NA,NA,NA,NA,NA,NA,NA,"40W22'37","19S53'22",NA,NA,NA,NA,NA,NA
"486","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","49015",NA,"Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D. Bouché","A. P. Fontana; V.G. Leite & M.F.B. Costa","7846","2013","10","24",NA,"Brasil","Espírito Santo","Ibiraçu","BR 101, trevo do Mosteiro Zenbudista.","-40.383056","-19.698889",NA,"Árvore, ca. 15m. Láatex branco. Ramos com tricomas ferrugíneos. Sincôneos verdes.","MBML049015","MBML049015","M.F.B. Costa/24-10-2013","65","65",NA,NA,NA,NA,NA,"40W22'59","19S41'56",NA,NA,NA,NA,NA,NA
"487","2019-12-13 08:11:44-03","ICAUFMG","MCCA","2045","S","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","SILVA, D.D.",NA,"2018","01","18",NA,"Brasil","Minas Gerais","Montes Claros","Parque Municipal Milton Prates","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA02021","MCCA02021","SILVA, D.D.",NA,NA,"72568","auto","2018","01","18",NA,NA,NA,NA,NA,NA,NA,NA
"488","2021-03-04 11:05:50-03","UFRB","HURB","2777","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth.","Martins, M.L.L.; Marbach, P.; Andrade, J.","1766","2010","12","19",NA,"Brasil","Bahia","Mutuípe","coleta na zona rural; propriedade de seu Everaldo","-39.5046997070312","-13.2285995483398",NA,"látex branco, pêlos ferrugíneos.","HURB000002777",NA,"A.F.P.Machado",NA,NA,"29136","auto","2017","04","25",NA,NA,NA,NA,NA,NA,NA,NA
"489","2021-02-08 13:25:37-03","UFBA-IMS","HVC","4507","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","A.R.Silva; E.L.Siqueira","610","2007","10","13",NA,"Brasil","Minas Gerais","Boa Esperança","Fazenda Rancharia, BR 265, Km2.","-45.515556","-21.081389",NA,"Frutos imaturos verdes, látex alvo","HVC00004507",NA,"Cordeiro,J., Barboza,E.","850","850",NA,NA,"2008",NA,NA,"45º30'56''W","21º4'53''S",NA,NA,NA,NA,NA,NA
"490","2020-06-17 15:25:17-03","UNESP-RC","HRCB","10432","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D. Bouché","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"P. P. Carauta",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-06-17 15:25:17-03","UNESP-RC","HRCB","51283","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D. Bouché","Prata, E. M. B.","s/n",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Grupo Florística Biota-Gradiente Funcional",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-06-17 15:25:17-03","UNESP-RC","HRCB","9270","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D. Bouché","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"P. P. Carauta",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2017-11-24 14:11:39-02","UFLA","ESAL","13335","S","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","?","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Boa Esperança","Fazenda Barbosa","-45.5657997131348","-21.0900001525879",NA,"árvore; 8,0; ;; cerrado",NA,NA,NA,NA,NA,"37175","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2017-11-24 14:11:39-02","UFLA","ESAL","12228","S","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Mata Botelho","-44.7580986022949","-21.0331001281738",NA,"árvore; 8,0; ;",NA,NA,"S. Romaniuc Neto",NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2017-11-24 14:11:39-02","UFLA","ESAL","17158","S","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Carvalho, WAC","104",NA,NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande",NA,"-44.1960983276367","-21.468599319458",NA,"árvore; 7,0m; ;; floresta",NA,NA,"Oliveira Filho, A T","1","1","15268","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2017-11-24 14:11:39-02","UFLA","ESAL","5142","S","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Gilberto A. Paiva","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Timóteo",NA,"-42.644401550293","-19.5825004577637",NA,"árvore; 6,0; branca- rosada; verde, piloso, arredondado",NA,NA,"S. Romaniuc","2","2","16391","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2018-10-09 16:31:52-03","UFLA","ESAL","19570","S","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278",NA,"árvore; ; ;; floresta",NA,NA,"Ary Teixeira de Oliveira-Filho",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"498","2017-11-24 14:11:39-02","UFLA","ESAL","14962","S","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Oliveira Filho, AT; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Martinho Campos","Mata do Rio Picão","-45.2369003295898","-19.3316993713379",NA,"árvore; 19,0; ;; floresta",NA,NA,NA,"5","5","32568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2021-01-26 13:56:34-03","IMA","MAC","16396","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","M.A.B.L.Machado","232","2002","04","13",NA,"Brasil","Alagoas","Coruripe","Usina Coruripe, Fazenda Capiatã A. Mata em encosta.","-36.266667","-10.000556",NA,"Árvore com ca. de 6m de alt. Flor amarela ausente. Fruta redonda roxa quando madura (ausente).; Mata Atlântica","MAC0016396",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-36.266667","-10.000556",NA,NA,NA,NA,NA,NA
"500","2021-01-26 13:56:34-03","IMA","MAC","22935","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","R.P.Lyra-Lemos; L.Conserva","8672","2005","05","05",NA,"Brasil","Alagoas","Coruripe","Usina Coruripe, Fazenda Capiatã.","-36.1755981445312","-10.125599861145",NA,"Árvore ca. de 3m de altura. Estéril.; Mata Atlântica","MAC0022935",NA,"A.F.P.Machado",NA,NA,"31269","auto","2018","02","22",NA,NA,NA,NA,NA,NA,NA,NA
"501","2021-01-26 13:56:34-03","IMA","MAC","41765","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","F.Cavalcante; S.Brasileiro","266","2009","09","24",NA,"Brasil","Alagoas","Japaratinga.",NA,"-35.25830078125","-9.08833026885986",NA,"Árvore ca. 13 m de altura. Frutos verdes.; Mara Atlântica.","MAC0041765",NA,"A.F.P.Machado",NA,NA,"10451","auto","2018","02","26",NA,NA,NA,NA,NA,NA,NA,NA
"502","2021-01-26 13:56:34-03","IMA","MAC","23090","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","S.Araújo; -","103","2005","08",NA,NA,"Brasil","Alagoas","Maceió","Parque Municipal.","-35.7352981567383","-9.6658296585083",NA,"Árvore. Frutos acinzentados.; Mata Atlântica.","MAC0023090",NA,NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2021-01-26 13:56:34-03","IMA","MAC","26428","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","R.P.Lyra-Lemos; et al.","10062","2007","03","13",NA,"Brasil","Alagoas","Pilar","Mata do Lamarão.","-35.9566993713379","-9.5972204208374",NA,"Árvore ca. 20 m de altura. Estéril.; Mata Atlântica.","MAC0026428",NA,"A.F.P.Machado",NA,NA,"24196","auto","2018","02","22",NA,NA,NA,NA,NA,NA,NA,NA
"504","2021-01-26 13:56:34-03","IMA","MAC","45580","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","Chagas-Mota","7084","2010","01","28",NA,"Brasil","Alagoas","Viçosa","Fazenda Jussara.","-36.2407989501953","-9.3713903427124",NA,"Árvore ca. 10 m de altura. Estéril. Látex branco.; Mata Atlântica.","MAC0045580",NA,"E.C.O.Chagas",NA,NA,"18701","auto","2010","01","28",NA,NA,NA,NA,NA,NA,NA,NA
"505","2021-01-26 13:56:34-03","IMA","MAC","49644","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","Chagas-Mota; D.Oliveira; R.P.Cavalcante; F.Bezerra","8683","2010","09","23",NA,"Brasil","Alagoas","Viçosa","Fazenda Jussara.","-36.2407989501953","-9.3713903427124",NA,"Árvore ca. 10 m de altura. Frutos verdes.; Mata Atlântica.","MAC0049644",NA,"E.C.O.Chagas",NA,NA,"18701","auto","2010","09","23",NA,NA,NA,NA,NA,NA,NA,NA
