"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"2347","2021-02-25 10:11:49-03","CVRD","CVRD","1581","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Gustavo Martinelli","1985","08","20","Sobral, M.","4061","1985","07","15","BRASIL","ES","Linhares","Em campo nativo.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Camarinha","CVRD001581",NA,NA,"América do Sul",NA,NA,NA,"Magnoliophyta","Ericales","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"2348","2021-02-25 10:11:49-03","CVRD","CVRD","1629","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Gustavo Martinelli","1985","08","20","Martinelli, G.","11013","1985","05","14","BRASIL","ES","Linhares","Em campos nativos.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Folhas discolores, carola vermelho-vivo. <ll>dwc_commonname:</ll> Camarinha","CVRD001629",NA,NA,"América do Sul",NA,NA,NA,"Magnoliophyta","Ericales","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"2349","2021-02-25 10:11:49-03","CVRD","CVRD","1616","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Gustavo Martinelli","1985","08","20","Martinelli, G.","10996","1985","05","14","BRASIL","ES","Linhares","Em campos nativos 10-20m/sm.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Heliófila, folhas discolores. <ll>dwc_commonname:</ll> Camarinha","CVRD001616",NA,NA,"América do Sul",NA,NA,NA,"Magnoliophyta","Ericales","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"2350","2021-02-25 10:11:49-03","CVRD","CVRD","4167","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Grady L. Webster","1993","08","06","Farias, G.L.","571","1992","08","06","BRASIL","ES","Linhares","Em nativo úmido.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Arbusto comum, em restinga. Flores escarlates. <ll>dwc_commonname:</ll> Camarinha","CVRD004167",NA,NA,"América do Sul",NA,NA,NA,"Magnoliophyta","Ericales","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"2351","2021-02-25 10:11:49-03","CVRD","CVRD","1951","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Haroldo C. de Lima","1982","06","30","Lima, H.C.","1710","1981","12","17","BRASIL","ES","Linhares","Frequente no nativo.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Camarinha","CVRD001951",NA,NA,"América do Sul",NA,NA,NA,"Magnoliophyta","Ericales","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"2352","2021-02-25 10:11:49-03","CVRD","CVRD","8112","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Vanuza B. Ribeiro-Ferreira","2003","01","28","Ferreira, V.B.R.","11","2003","01","28","BRASIL","ES","Linhares","Nativo do Roxinho","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Camarinha","CVRD008112",NA,NA,"América do Sul",NA,NA,NA,"Magnoliophyta","Ericales","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"2353","2021-02-25 10:11:49-03","CVRD","CVRD","10952","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Romão, G.O.","2006","04","11","Paula-Souza, J.","5735","2006","04","11","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Arbusto, ca. 1,5m alt. Flores vermelhas <ll>dwc_commonname:</ll> Camarinha","CVRD010952","CVRD010952",NA,"América do Sul",NA,NA,NA,"Magnoliophyta","Ericales","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"2354","2021-02-25 10:11:49-03","CVRD","CVRD","11577","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Romão, G.O.","2006","04","06","Romão, G.O.","1254","2006","04","06","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Camarinha","CVRD011577",NA,NA,"América do Sul",NA,NA,NA,"Magnoliophyta","Ericales","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"2355","2021-02-25 10:11:57-03","CVRD","CVRD","16842","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","V.C Souza","2016","01","13","Coelho, R.L.G.","555","2016","01","08","BRASIL","SP","Bom Sucesso de Itararé",NA,"-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,"Col. Adic.: T.B. Flores <ll>dwc_commonname:</ll> Camarinha","CVRD016842",NA,NA,"América do Sul",NA,NA,NA,"Magnoliophyta","Fabales","14955","auto","Magnoliopsida",NA,NA,NA,NA,NA
"2356","2021-03-01 11:47:17-03","UFPE","UFP","15062","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Alves, M","1996","09",NA,"Luceño, M; Alves, M; Vanzela, A Mendes,; Rocha, EA; Costa-Silva, MB; et al.","EBNN424","1996","06","24","Brasil","Bahia","Rio de Contas",NA,"-41.95","-13.533333","-41.95","-13.533333","1600","1850","Arbusto de 1,5 m de altura, flores vermelhas. Ocasional.; Campo rupestre.","UFP015062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2357","2021-03-01 11:47:17-03","UFPE","UFP","429","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Lima, A","50","1950","12","29","Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,"Erva flor vermelhas.","UFP000429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2358","2021-03-01 11:47:17-03","UFPE","UFP","53887","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Cano, O","2008","04","08","Cano, O","923","2007","07","28","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"Subarbusto ca. 0,5m de altura, folhas coriáceas; flores vermelhas.; Caatinga / Cerrado ralo, baixo e alterado.","UFP053887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2359","2021-03-01 11:47:16-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Cano, O","2008","04","08","Cano, O","923","2007","07","28","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"Subarbusto ca. 0,5m de altura, folhas coriáceas; flores vermelhas.; Caatinga / Cerrado ralo, baixo e alterado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2360","2021-03-01 11:47:17-03","UFPE","UFP","76743","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Mota, RC","2011","03",NA,"Neto, TE; Mansur, T","5002","2011","01","14","Brasil","Minas Gerais","Santa Bárbara",NA,"-49.685278","-20.047222","-49.685278","-20.047222","1500","1500","Transição entre o campo rupestre sobre canga couraçada e a floresta estacional semidecidual, arbustivo (1,00m).","UFP076743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2361","2021-03-01 11:47:16-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Mota, RC","2011","03",NA,"Neto, TE; Mansur, T","5002","2011","01","14","Brasil","Minas Gerais","Santa Bárbara",NA,"-49.685278","-20.047222","-49.685278","-20.047222","1500","1500","Transição entre o campo rupestre sobre canga couraçada e a floresta estacional semidecidual, arbustivo (1,00m).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2362","2021-03-01 11:47:16-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Valduga, E","2012","02",NA,"Valduga, E","143","2011","10","23","Brasil","Rio Grande do Sul","Cidreira",NA,"-50.2056007385254","-30.1811008453369",NA,NA,NA,NA,"22J 0574749 UTM 6672767; Banhado, junto à lagoa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19547","auto",NA,NA,NA,NA,NA,NA
"2363","2021-03-01 11:47:17-03","UFPE","UFP","69015","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Valduga, E","2012","02",NA,"Valduga, E","143","2011","10","23","Brasil","Rio Grande do Sul","Cidreira",NA,"-50.2056007385254","-30.1811008453369",NA,NA,NA,NA,"22J 0574749 UTM 6672767; Banhado, junto à lagoa.","UFP069015",NA,NA,NA,NA,NA,NA,NA,NA,"19547","auto",NA,NA,NA,NA,NA,NA
"2364","2015-08-20 11:24:21-03","CPQBA","CPMA","2002","S","Plantae","Ericaceae¹","Gaylussacia","brasiliensis","Gaylussacia brasiliensis",NA,NA,NA,NA,NA,"Benício/Marcos /Sirlene",NA,"2005","08","29","Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha","-46.942222","-22.372222","46º 56' 32 W","22º 22' 20 S",NA,NA,"Localização: Bloco 1 Canteiro 7 Posição 4º",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,"CPQBA 1302",NA
"2365","2020-09-12 05:00:02-03","US","US","2755192","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","15655","1966","5","6","Brazil","Distrito Federal",NA,"Planalto do Brasil, Gallery Forest, Rio Torto, ca. 10 km. N.E. of Brasília.",NA,NA,NA,NA,"975",NA,NA,"US02986674","US02986674_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2366","2020-09-12 05:00:02-03","US","US","2026960","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"B. Rambo","45250","1950","1","11","Brazil","Rio Grande do Sul",NA,"Itacolumí, prope Gravataí.",NA,NA,NA,NA,NA,NA,NA,"US02986714","US02986714_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2367","2020-09-12 05:00:02-03","US","US","3074342","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"R. Wasum & Alunos","2288","1986","11","8","Brazil","Rio Grande do Sul",NA,"Cambará do Sul - Fortaleza.",NA,NA,NA,NA,"1000",NA,NA,"US02986709","US02986709_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2368","2020-09-12 05:00:02-03","US","US","1954622","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"Reitz","2447",NA,NA,NA,"Brazil","Santa Catarina",NA,"S. Catarina, Campo dos Padres.",NA,NA,NA,NA,"2000",NA,NA,"US02986649","US02986649_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2369","2020-09-12 05:00:02-03","US","US","2049660","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"Palacios, --, Balegno & Cuezzo","4116","1949","1","9","Brazil","Rio de Janeiro",NA,"Rio de Jan., Recreio dos Bandeirantes.",NA,NA,NA,NA,NA,NA,NA,"US02986699","US02986699_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2370","2020-09-12 05:00:02-03","US","US","2141279","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"L. Smith & R. Reitz","5751","1952","2","21","Brazil","Paraná",NA,"Mun. Guaratuba: Guaratuba.","-48.6","-25.9",NA,NA,"2",NA,NA,"US02986606","US02986606_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2371","2020-09-12 05:00:02-03","US","US","1470453","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"G. Jönsson","975a","1914","9","24","Brazil","Paraná",NA,"Tamandaré, in campo.",NA,NA,NA,NA,"875",NA,NA,"US02986609","US02986609_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2372","2020-09-12 05:00:02-03","US","US","2251897","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"N. Yensen","14688","1956","4","25","Brazil","Goiás",NA,"Region of the Chapada dos Veadeiros. 14 km. south of Veadeiros.","-47.5","-14.5",NA,NA,NA,NA,NA,"US02986659","US02986659_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2373","2020-09-12 05:00:02-03","US","US","2586719","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"J. Cuatrecasas & A. P. Duarte","26642","1962","11","3","Brazil","Rio de Janeiro",NA,"Esatdo de Guanabara: Restinga de Jacarepaguá.",NA,NA,NA,NA,NA,"10",NA,"US02986667","US02986667_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2374","2020-09-12 05:00:02-03","US","US","2221231","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"J. M. Pires","3402","1951","7","15","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US02986697","US02986697_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2375","2020-09-12 05:00:02-03","US","US","3007296","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"G. Martinelli, T. R. Soderstrom, A. M. Carvalho & M. P. Morim de Lima","9665","1983","10","16","Brazil","Bahia",NA,"Município de Ilhéus, estrada Olivença-Maruim, entre Kms 5-8, restinga arbustiva.",NA,NA,NA,NA,"30",NA,NA,"US02986663","US02986663_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2376","2020-09-12 05:00:02-03","US","US","2427640","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"J. Fontella","111","1961","12","7","Brazil","São Paulo",NA,"Mun. de Cananéia, Ilha Comprida, à 2.5 km do Rio Parequê e á 2.5 km. do Rio do Nóbrega.",NA,NA,NA,NA,NA,NA,NA,"US01567603",NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2377","2020-09-12 05:00:02-03","US","US","1415691","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"A. Regnell","180","1845","10","3","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US02986652","US02986652_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2378","2020-09-12 05:00:02-03","US","US","2622819","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"O. Machado","14","1945","2","17","Brazil","Rio de Janeiro",NA,"Estado da Guanabara-Restinga da Tijuca.",NA,NA,NA,NA,NA,NA,NA,"US02986621","US02986621_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2379","2020-09-12 05:00:02-03","US","US","3227492","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"R. Wasum & et al.","8680","1992","9","27","Brazil","Rio Grande do Sul",NA,"Cambará do Sul - Fortaleza.",NA,NA,NA,NA,"1050",NA,NA,"US02986708","US02986708_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2380","2020-09-12 05:00:02-03","US","US","2141727","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"R. Reitz","4367","1952","2","21","Brazil","Paraná",NA,"Guaratuba, Paraná, Restinga.",NA,NA,NA,NA,"10",NA,NA,"US02986648","US02986648_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2381","2020-09-12 05:00:02-03","US","US","2281458","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"G. Hatschbach","6122","1959","6","5","Brazil","Paraná",NA,"Mun. Tibagi. Fda. Ingrata.",NA,NA,NA,NA,"710",NA,NA,"US02986604","US02986604_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2382","2020-09-12 05:00:02-03","US","US","2534254","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"L. Smith","15048","1948","3","7","Brazil","Distrito Federal",NA,"Cerrado, Gama.","-48.13","-16",NA,NA,NA,NA,NA,"US02986633","US02986633_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2383","2020-09-12 05:00:02-03","US","US","2771367","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","1735","1974","3","24","Brazil","Bahia",NA,"Coastal Zone, 24km. S.W. of Belmonte, on road to Itapebi.","-39.05","-16",NA,NA,NA,NA,NA,"US02986704","US02986704_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2384","2020-09-12 05:00:02-03","US","US","3072964","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"R. Wasum & Alunos","2127","1986","10","25","Brazil","Rio Grande do Sul",NA,"Cambará do Sul - Fortaleza.",NA,NA,NA,NA,NA,NA,NA,"US02986711","US02986711_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2385","2020-09-12 05:00:02-03","US","US","2627848","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"A. P. Duarte","8463","1964","9","25","Brazil","Rio de Janeiro",NA,"Guanabara, Pico da Tijuca.",NA,NA,NA,NA,NA,NA,NA,"US02986673","US02986673_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2386","2020-09-12 05:00:02-03","US","US","2124456","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"L. Smith, A. Magnanini, S. L. Oliveira e Silva, L. Dau & et al.","6593","1952","4","17","Brazil","Rio de Janeiro",NA,"Município de Cabo Frio, Cabo Frio, Praia do Pontal.","-42.0317","-22.9467",NA,NA,NA,NA,NA,"US02986657","US02986657_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2387","2020-09-12 05:00:02-03","US","US","1470484","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"P. K. Dusén","13060","1911","9","26","Brazil","Paraná",NA,"Jaguariahyva, in campo.",NA,NA,NA,NA,NA,NA,NA,"US02986611","US02986611_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2388","2020-09-12 05:00:02-03","US","US","1177690","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"K. Fiebrig","5688","1909",NA,NA,"Paraguay","Alto Parana",NA,"In regione fluminis Alto Paraná.",NA,NA,NA,NA,NA,NA,NA,"US02986613",NA,NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2389","2020-09-12 05:00:02-03","US","US","2863955","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"R. M. Harley, S. Mayo, R. M. Storr, T. S. Santos & R. Pinheiro","17956","1977","1","15","Brazil","Bahia",NA,"Coastal Zone, On the coast road between Alcobaça and Prado 7km NW of Alcobaça and 1km N along road from the Rio Itanhentinga.","-39.22","-17.52",NA,NA,NA,NA,NA,"US02986706","US02986706_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2390","2020-09-12 05:00:02-03","US","US","2583375","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"K. Lems","s.n.","1964","3","18","Brazil","Rio de Janeiro",NA,"Rio de Janeiro State - Cabo Frio. Open inland restinga W of town.",NA,NA,NA,NA,NA,NA,NA,"US02986631","US02986631_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2391","2020-09-12 05:00:02-03","US","US","2687262","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"G. Eiten & L. T. Eiten","7696","1966","7","31","Brazil","Rio de Janeiro",NA,"Município de Resende: Itatiáia National Park. South face of Mt. Itatiáia. Between Macieiras and television relay tower, at head of valley of Rio Itatiáia.",NA,NA,NA,NA,"1915",NA,NA,"US02986701","US02986701_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2392","2020-09-12 05:00:02-03","US","US","2752867","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"W. Anderson, M. Stieber & J. H. Kirkbride","36181a","1972","2","18","Brazil","Minas Gerais",NA,"Serra do Espinhaço, Serra do Cipó.",NA,NA,NA,NA,"1225",NA,NA,"US02986696","US02986696_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2393","2020-09-12 05:00:02-03","US","US","1592619","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"Y. Mexia","5717","1931","4","29","Brazil","Minas Gerais",NA,"Diamantina. Chacara das Bicas.",NA,NA,NA,NA,"1270",NA,NA,"US02986655","US02986655_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2394","2020-09-12 05:00:02-03","US","US","2569884A","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","13712","1966","3","7","Brazil","Goiás",NA,"Planalto do Brasil, Serra dos Cristais, Cerrado, ca. 5 km. S. of Cristalina.","-48","-17",NA,NA,"1200",NA,NA,"US02986671","US02986671_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2395","2020-09-12 05:00:02-03","US","US","3408685","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"C. Munhoz, N. Rodrigues & K. Ramos","2203","2000","11","14","Brazil","Goiás",NA,"Fazenda Água Friam Alto Paraíso de Goiás, cerca de 10Km em direção a Teresina de Goiás.",NA,NA,NA,NA,"1448",NA,NA,"US02986614","US02986614_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
