"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","class","order","individualCount","continentOcean","preparationType","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","infraspecificEpithet","typeStatus","sex"
"50","2021-03-15 16:37:00-03","NY","NYBG","418237","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","L. B. Smith","1965","01","20","Brazil","Paraná","Ponta Grossa","Vila Velha","-50.03","-25.22",NA,NA,"NY00418237","NY00418237_01","G. F. J. Pabst","14906","800","920","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261565' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","418242","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","H. S. Irwin","1965","08","25","Brazil","Distrito Federal","Brasília","Chapada da Contangem, ca 20 km E of Brasília","-47.9294","-15.7797",NA,NA,"NY00418242","NY00418242_01","G. F. J. Pabst","7872","1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261561' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1031711","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","H. S. Irwin","1965","09","18","Brazil","Distrito Federal","Brasília","Rio Torto, immediately N. of Brasília","-47.88","-15.72",NA,NA,"NY01031711","NY01031711_01","G. F. J. Pabst","8420","975","975","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186187' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1031712","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","H. S. Irwin","1965","10","01","Brazil","Distrito Federal","Brasília","Ca. 10 km E. of Brasília, near Sobradinho","-47.85071","-15.7194",NA,NA,"NY01031712","NY01031712_01","G. F. J. Pabst","8850","1075","1075","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186190' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1031713","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","H. S. Irwin","1968","02","09","Brazil","Minas Gerais",NA,"Serra do Itabirito, ca. 48km S.E. of Belo Horizonte.","-43.8","-20.22",NA,NA,"NY01031713","NY01031713_01","G. F. J. Pabst","19621","1750","1750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186193' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1031710","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","H. S. Irwin","1970","03","25","Brazil","Minas Gerais","Diamantina","Serra do Espinhaço, ca. 2 km N. of São João da Chapada","-43.7833","-18.0833",NA,NA,"NY01031710","NY01031710_01","G. F. J. Pabst","28340","1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186185' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1031714","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","H. S. Irwin","1968","02","11","Brazil","Minas Gerais",NA,"Pico de Itabirito, ca. 50 km S.E. of Belo Horizonte.","-43.8","-20.23",NA,NA,"NY01031714","NY01031714_01","G. F. J. Pabst","19856","1750","1750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186196' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1031708","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","H. S. Irwin","1969","01","13","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 27 km S.W. of Diamantina on road to Gouveia","-43.69275","-18.4205",NA,NA,"NY01031708","NY01031708_01","G. F. J. Pabst","21886","1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186181' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01198547","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","A. M. Amorim",NA,NA,NA,"Brazil","Bahia","Porto Seguro","Parque Nacional de Monte Pascoal, coletas realizadas nos cordoes arensos próximo à Reserva Indígena de Barra Velha","-39.1544151","-16.8618839",NA,NA,"NY01198547","NY01198547_01","E. Hágsater","2551",NA,NA,"Site: MP <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=96033' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","418236","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","J. C. Lindeman",NA,NA,NA,"Brazil","Paraná","Cerro Azul","23 km SE of Cerro Azul","-49.2608","-24.8236",NA,NA,"NY00418236","NY00418236_01","G. F. J. Pabst","2366","870","870","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261563' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","418244","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","H. S. Irwin","1965","10","21","Brazil","Goiás","Alto Paraíso de Goiás","Rocky slope, ca 12 km NW of Veadeiros, road to Cavalcante","-47","-14",NA,NA,"NY00418244","NY00418244_01","G. F. J. Pabst","9387","1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261562' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","418235","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","H. S. Irwin","1971","02","17","Brazil","Bahia","Morro do Chapéu","Morro do Chapéu, ca 7 km S of town of Morro do Chapéu","-41.1558","-11.5503",NA,NA,"NY00418235","NY00418235_01","G. F. J. Pabst","32352","1150","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261564' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1031706","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","Y. E. J. Mexia","1930","01","26","Brazil","Minas Gerais","Carangola","Districto Carangola. Trail from Areponga to Fazenda da Gramma","-42.0294","-20.7331",NA,NA,"NY01031706","NY01031706_01","C. Schweinfurth","4229","900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186173' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1031715","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","H. S. Irwin","1968","02","23","Brazil","Minas Gerais",NA,"Serra do Espinhaço, at Lapinha, ca. 18km N. of Sêrro on road (MG 2) to Diamantina.","-43.55","-18.55",NA,NA,"NY01031715","NY01031715_01","G. F. J. Pabst","20675","1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186199' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1032891","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","H. M. Curran","1918","06","01","Brazil","Bahia",NA,"Mt. Peludo",NA,NA,NA,NA,"NY01032891","NY01032891_01",NA,"395",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1207579' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","418238","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","P. K. H. Dusén","1908","09","18","Brazil","Paraná","Ipiranga","Desvio Ypiranga","-50.5842","-25.0242",NA,NA,"NY00418238","NY00418238_01","F. W. L. Kraenzlin","6824",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261566' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"66","2016-11-01 14:03:00-02","NY","NYBG","418243","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum",NA,"F. Hekker","1987","12","08","Ecuador","Napo","Quijos","Río Molana, vicinity of Cuyuja, a site with a view on the notheastern slopes of the Volcano Antisana","-78","-0.33",NA,NA,"NY00418243","NY00418243_01","E. Hágsater","10362","2700","2700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261569' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"67","2016-11-01 14:03:00-02","NY","NYBG","418239","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum",NA,"G. M. Magalhaes","1963","03","19","Brazil","Minas Gerais",NA,"Sêrro, Serra do Sêrro",NA,NA,NA,NA,"NY00418239","NY00418239_01","G. F. J. Pabst","18948",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261560' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","418240","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","F. C. Hoehne","1932","03","30","Brazil","São Paulo","Sao Paulo","Cantareira","-46.63","-23.5403",NA,NA,"NY00418240","NY00418240_01","F. C. Hoehne","30520",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261567' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1031709","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","H. S. Irwin","1970","03","09","Brazil","Minas Gerais",NA,"Upper slopes of Serra do Cabral, ca. 3 km W. of Cantoni","-44.13","-17.57",NA,NA,"NY01031709","NY01031709_01","G. F. J. Pabst","27236","1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186182' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","418241","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","H. S. Irwin","1965","11","19","Brazil","Minas Gerais",NA,"25 km E of Cabeceiras (ca 4 km E of Goiás-Minas Gerais border)","-47","-16",NA,NA,"NY00418241","NY00418241_01","G. F. J. Pabst","10533","1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261568' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","418246","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","R. M. Harley","1977","01","16","Brazil","Bahia","Alcobaça","On the coast road between Alcobaça and Prado 12 km N of Alcobaça","-39.22","-17.48",NA,NA,"NY00418246","NY00418246_01","P. J. Cribb","18001",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=601969' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","4077747","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","O. Huber","1986","01","16","Venezuela","Bolívar","Piar","Sabana arbustiva sobre la planicie del 2do. escalón de la certiente meridional del Auyantepui, por encima de Uruyén, aprox. 10 km al NW de la Misión de Kamarata","-62.45","5.73",NA,NA,"NY04077747",NA,NA,"11169","1360",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394659' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","4077750","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","O. Huber","1985","10","28","Venezuela","Bolívar","Cedeño","Serranía Guanay, sector nororiental. Altiplanicie poco disectada, inclinada hacia el S y SW, en las cabeceras más orientales del Río Parguaza","-66.38","5.92",NA,NA,"NY04077750",NA,NA,"10960","1700",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394662' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","4077755","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","G. T. Prance","1983","08","27","Venezuela","Bolívar",NA,"Plateau of Ayan Tepui, Central Northern Section of Eastern Branch","-62.42","5.95",NA,NA,"NY04077755","NY04077755_01",NA,"28263","1940",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394667' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","4077741","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","G. Davidse","1981","11","28","Venezuela","Anzoátegui",NA,"Distrito Libertad: Ridges and tops of Montanas Negras, along the Sucre and Anzoátegui border, 20 airline km NE of Bergantín, NE of Buenos Aires, Serranía de Turimiquire","-64.18","10.075",NA,NA,"NY04077741","NY04077741_01",NA,"19544","2000","2350","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394653' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","4077753","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","G. T. Prance","1983","08","27","Venezuela","Bolívar",NA,NA,"-62.57","5.93",NA,NA,"NY04077753","NY04077753_01",NA,"28218","1850",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394665' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","4077746","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","G. Davidse","1982","10","25","Venezuela","Lara","Jiménez","Parque Nacional Yacambú, 10-14 km by road SE of Sanare, ridges of Fila Potreritos, between Alto del Viento and El Volcán","-69.6236","9.695",NA,NA,"NY04077746",NA,NA,"21149","1800","2100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394658' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","4077739","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","J. A. Steyermark","1983","01","26","Venezuela","Bolívar","Piar","Macizo del Chimantá. Sector centro-noreste del Chimantá-tepui, cabeceras orientales del Caño Chimantá","-62.15","5.3",NA,NA,"NY04077739",NA,NA,"128273","2000",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394651' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","4077744","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","B. Øllgaard","1976","09","23","Ecuador","Loja",NA,"Amaluza. 5-10 km ENE of the village (Pasaje del Romerillo). Montane forest with 4-10 m high trees along river","-79.38","-4.57",NA,NA,"NY04077744","NY04077744_01",NA,"9734","2400","2700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394656' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","418245","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","A. M. V. de Carvalho","1981","04","19","Brazil","Bahia","Ilhéus","Rodovia Ilhéus/Canavieiras, km 33","-39.0492","-14.7892",NA,NA,"NY00418245","NY00418245_01","A. M. V. de Carvalho","619",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=601970' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","4077751","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","O. Huber","1986","03","08","Venezuela","Bolívar","Piar","Macizo del Chimantá, sector occidental. Brazo sur-occidental del Apacará-tepui; cerca de la conexión con el Abacapá-tepui, en las cabeceras nor-occidentales del Río Tírica","-62.27","5.28",NA,NA,"NY04077751","NY04077751_01",NA,"11470","2100",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394663' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","418247","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","H. M. Fernandes","1997","10","15","Brazil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.58","-25.88",NA,NA,"NY00418247","NY00418247_01",NA,"50","1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=601973' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","418251","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","L. J. Dorr","1988","05","21","Venezuela","Mérida","Libertador","Road from Ejido (South of Mérida) to el Morro. Parque Nacional Sierra Nevada. El Morro, Quebrada Mucusabache","-71.18","8.45",NA,NA,"NY00418251","NY00418251_01","G. A. Romero","5276","1680","1680","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=601968' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","4077743","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","R. L. Liesner","1981","03","31","Venezuela","Bolívar",NA,"Represa Guri, ca. 0.5 km SSW of dam","-63","7.77",NA,NA,"NY04077743",NA,NA,"11000","250","350","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394655' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","4077754","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","G. T. Prance","1983","08","26","Venezuela","Bolívar",NA,NA,"-62.57","5.93",NA,NA,"NY04077754","NY04077754_01",NA,"28205","1850",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394666' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-15 16:37:00-03","NY","NYBG","4077752","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","O. Huber","1985","02","11","Venezuela","Bolívar","Piar","Macizo del Chimantá, sector centro-meridional. Amplio valle ubicado entre el borde nor-oriental del Torono-tepui y la sección central del Chimantá-tepui, drenando hacia el Sur","-62.15","5.27",NA,NA,"NY04077752","NY04077752_01",NA,"10168","2100",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394664' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Asparagales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
