"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","occurrenceRemarks","phylum","order","yearIdentified","monthIdentified","dayIdentified","recordNumber","coordinatePrecision","individualCount","geoFlag","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus"
"48","2020-02-08 09:59:20-03","NBC","NL-BOTANY","L 0572621","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Lindeman JC; Haas JH de",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"NL-L0572621",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200572621 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"49","2020-02-08 09:59:20-03","NBC","NL-BOTANY","L.2354880","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Dusén PKH","1908","08","29","Brazil",NA,NA,"Brasilienses, Parana: Serra do mar. Upiranga in ripa flim.",NA,NA,NA,NA,"NL-L2354880","NL-L2354880","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2354880 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"50","2020-02-08 09:59:20-03","NBC","NL-BOTANY","L.2354881","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Jánsson G","1914","07","14","Brazil",NA,NA,"Parana: Kilometro 60, ad viam ferream.",NA,NA,NA,NA,"NL-L2354881","NL-L2354881","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2354881 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"51","2020-02-08 09:59:20-03","NBC","NL-BOTANY","U 0274584","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Lindeman JC; Haas JH de",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"NL-U0274584",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200274584 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae","Uw13702",NA,NA,NA
"52","2020-02-08 09:59:20-03","NBC","NL-BOTANY","U.1363649","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Lindeman JC; Porto ML","1971","11","14","Brazil",NA,NA,"Morro dos Conventos E de Ararangua na costa, S.C. resto de matinho baixo.",NA,NA,NA,NA,"NL-U1363649","NL-U1363649","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363649 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-02-08 09:59:20-03","NBC","NL-BOTANY","U.1363650","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Lindeman JC; Porto ML",NA,NA,NA,"Brazil",NA,NA,"Morro dos Conventos, E de Ararangua na costa, S. C. resto do matinho baixo.",NA,NA,NA,NA,"NL-U1363650","NL-U1363650","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363650 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"54","2020-02-08 09:59:20-03","NBC","NL-BOTANY","U.1363651","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Lindeman JC; Haas JH de","1967","08","02","Brazil",NA,NA,"Est. PAraná. Top Garatuva N.E. of Curitiba E. escarpment, rocky.",NA,NA,NA,NA,"NL-U1363651","NL-U1363651","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363651 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"55","2020-02-08 09:59:20-03","NBC","NL-BOTANY","U.1363652","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Lindeman JC; Haas JH de","1966","08","17","Brazil",NA,NA,"Est. Paraná 22 km S.E> of Cerro Azul.",NA,NA,NA,NA,"NL-U1363652","NL-U1363652","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363652 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-02-08 09:59:20-03","NBC","NL-BOTANY","WAG.1075714","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Hatschbach GG","1975","06","27","Brazil",NA,NA,"Borda do Campo (mun. Quatro Barras) Paraná.",NA,NA,NA,NA,"NL-WAG1075714","NL-WAG1075714","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1075714 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"57","2020-02-08 09:59:20-03","NBC","NL-BOTANY","WAG.1075715","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Hatschbach GG","1975","06","27","Brazil",NA,NA,"Borda do Campo (mun. Quatro Barras) Paraná.",NA,NA,NA,NA,"NL-WAG1075715","NL-WAG1075715","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1075715 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"58","2020-11-04 11:12:49-03","ESALQ","ESA","95598","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve",NA,"Takeuchi, C.","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","2006","07","13","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha para a Pedra do Sino","-43","-22.45","-43","-22.45","ESA095598","ESA095598","Arbusto, ca. 3m alt. Flores laranja-claro com estrias vermelhas internamente, frutos castanhos","Magnoliophyta",NA,"2009","05","13","5920.0",NA,NA,NA,"1170","1170",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:12:49-03","ESALQ","ESA","8543","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve",NA,"Esteves, G.L.","Souza, V.C. ; Sakuragui, C.M.","1991","06","01","Brasil","São Paulo","Ilha Bela",NA,NA,NA,NA,NA,"ESA008543","ESA008543",NA,"Magnoliophyta",NA,NA,NA,NA,"2545.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:12:49-03","ESALQ","ESA","95627","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve",NA,"Takeuchi, C.","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","2006","07","13","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha para a Pedra do Sino","-43","-22.45","-43","-22.45","ESA095627","ESA095627","Arbusto, ca. 3m alt. Flores rosa-arroxeadas","Magnoliophyta",NA,"2009","05","13","5949.0",NA,NA,NA,"1170","1170",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:12:49-03","ESALQ","ESA","86104","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve",NA,"Takeuchi, C.","Forster, W. et al.","2000","10","19","Brasil","Espírito Santo","Alegre",NA,"-41.5331001281738","-20.763599395752",NA,NA,"ESA086104","ESA086104",NA,"Magnoliophyta",NA,"2009","05","13","801.0","26101",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:12:49-03","ESALQ","ESA","15349","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve",NA,"Fryxell, P.","Leoni, L.S.","1992","07","01","Brasil","Minas Gerais","Carangola",NA,"-42.0293998718262","-20.7331008911133",NA,NA,"ESA015349","ESA015349",NA,"Magnoliophyta",NA,NA,NA,NA,"1898.0","21913",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:12:49-03","ESALQ","ESA","85994","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.","Takeuchi, C.","Forster, W. et al.","1999","10","19","Brasil","Minas Gerais","Espera Feliz",NA,"-41.9071998596191","-20.6502990722656",NA,NA,"ESA085994","ESA085994",NA,"Magnoliophyta",NA,"2012","06","12","107.0","21988",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:12:49-03","ESALQ","ESA","37227","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve",NA,"Krapovickas, A.","Ribas, O.S.; Silva, J.M.; Barbosa, E.","1996","08","17","Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,"ESA037227","ESA037227",NA,"Magnoliophyta",NA,NA,NA,NA,"1479.0","55154",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:12:49-03","ESALQ","ESA","34399","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve",NA,"Krapovickas, A.","Poliquesi, C.B. ; Barbosa, E.","1993","07","08","Brasil","Paraná","Itaperuçu",NA,"-49.3478012084961","-25.2199993133545",NA,NA,"ESA034399","ESA034399",NA,"Magnoliophyta",NA,NA,NA,NA,"68.0","36235",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:12:49-03","ESALQ","ESA","68643","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve",NA,"Hatschbach, G.","Kozera, C. ; Kozera, O.P.","1999","07","31","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"ESA068643","ESA068643",NA,"Magnoliophyta",NA,NA,NA,NA,"1124.0","30514",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:12:49-03","ESALQ","ESA","12505","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.","Bovini, M.G.","Souza, V.C. et al.","1990","07","08","Brasil","São Paulo","Ilhabela",NA,"-45.3499984741211","-23.7700004577637",NA,NA,"ESA012505",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"1930.0","23719",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:12:49-03","ESALQ","ESA","64876","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.","Takeuchi, C.","Souza, V.C. et al.","2000","02","22","Brasil","Espírito Santo","Alegre","Parque Nacional do Caparaó. Mata ciliar do Rio Norte. 20o26'45S; 41o44'07W. 1110msm","-41.5331001281738","-20.763599395752",NA,NA,"ESA064876","ESA064876","Arvoreta, ca. 2, 5 m alt.; frutos castanhos.","Magnoliophyta",NA,"2012","06","12","23728.0","26101",NA,"auto","1110","1110",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-01-14 15:31:31-03","MN","R","233260","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.",NA,"Freire Allemão, F. 114; Cysneiros, M.",NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,"R010047512","R010047512_001","M.N. Plantas da Comm. Scient. da Prov. do Ceará. Herb. J. de Saldanha 7642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-01-17 13:47:07-03","MN","R","231447","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.",NA,"Vieira, C.M. 851; Alves, R.J.V.; Neves, G.; Farag, P.; Cassia, R.; Batista, C.; Ferreira, M.V. & Weiler, I.","1996","07","11","Brasil","Minas Gerais","Carrancas",NA,"-44.6425018310547","-21.4874992370605",NA,NA,"R010032757",NA,NA,NA,NA,NA,NA,NA,NA,"21143",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-04-02 11:40:37-03","UFPI","TEPB","5896","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","St. Hil.","A. Krapovickas","E. P. Heringer","1980","07","03","Brasil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Arbusto um pouco flexuoso e rastamente piloso ; corola avinhada; raríssima. Ambiente: Mata ciliar",NA,NA,"1982","01","01","5177","70570",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2015-07-02 14:02:41-03","JBP","HPL","9798","S","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.","C. Takeuchi","Paula-Souza, J., Tsuji, R., et al.","2006","07","13","Brasil","RJ","Teresópolis","Coletado no Parque Nacional da Serra dos Órgãos, na trilha para a Pedra do Sino. S 22° 27'; W 43° 00' (1170-2000m.s.m.)","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,"2009","05","13","5949","38539",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2015-07-02 14:02:41-03","JBP","HPL","9824","S","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.","C. Takeuchi","Paula-Souza, J., Tsuji, R., et al.","2006","07","13","Brasil","RJ","Teresópolis","Coletado no Parque Nacional da Serra dos Órgãos, na trilha para a Pedra do Sino. S 22° 27'; W 43° 00' (1170-2000m.s.m.)","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,"2009","05","13","5920","38539",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-12-19 08:15:21-03","FPS","FPS","208","MachineObservation","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.Hil.) Donnel","Schwirkowski, P.","Schwirkowski, P.","2014","09","20","Brasil","Santa Catarina","São Bento do Sul","Sertãozinho. Prop. de Leonardo Pilz","-49.370627","-26.317783","-49.370627","-26.317783","FPS00208","FPS00208_v01 FPS00208_v02 FPS00208_v03 FPS00208_v04 FPS00208_v05 FPS00208_v06","<ll>dwc_commonname:</ll> Guaxumba-coroa, sininho",NA,NA,"2014","09","20","413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-12-19 08:15:21-03","FPS","FPS","169","MachineObservation","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.Hil.) Donnel","Schwirkowski, P.","Schwirkowski, P.","2014","09","17","Brasil","Santa Catarina","São Bento do Sul","Trilha do Parque 23 de Setembro","-49.383622","-26.27563","-49.383622","-26.27563","FPS00169","FPS00169_v01 FPS00169_v02 FPS00169_v03 FPS00169_v04","<ll>dwc_commonname:</ll> Guaxumba-coroa, sininho",NA,NA,"2014","09","17","371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-12-19 08:15:21-03","FPS","FPS","3557","MachineObservation","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.Hil.) Donnel","Schwirkowski, P.","Schwirkowski, P.","2018","08","11","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho. Estrada Banhados III. Próximo ao Aterro Sanitário Municipal","-49.344837","-26.265669","-49.344837","-26.265669","FPS03557,FURB61097","FPS03557_v01 FPS03557_v02 FPS03557_v03 FPS03557_v04 FPS03557_v05 FPS03557_v06 FPS03557_v07 FPS03557_v08 FPS03557_v09 FPS03557_v10 FPS03557_v11 FPS03557_v12 FPS03557_v13 FPS03557_v14 FPS03557_v15 FPS03557_v16 FPS03557_v17 FURB61097","<ll>dwc_commonname:</ll> Guaxumba-coroa, sininho",NA,NA,"2018","08","11","2984",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 61097, HUCS 49563","voucher",NA,NA
"77","2019-02-15 11:45:05-02","IPA","IPA","18243","S","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Krapovickas, A.","Santos, T.S.","1970","07","21","Brasil","Espírito Santo","Vitória","BR-262 a Realeza. Capoeira.","-40.3377990722656","-20.3194007873535",NA,NA,"IPA0018243",NA,"Árvore de 6m de altura; flor rosa, antera amarela, cálice esverdeado.","Plantae",NA,"1978","08",NA,"987","15291",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"78","2019-08-30 14:25:54-03","IAP","PACA-AGP","84746","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnel","Grings, M.","Sehnem, A.","1967","10","05","Brasil","SC","Florianópolis","Lagoa do Peri","-48.5491981506348","-27.596700668335",NA,NA,"PACA084746",NA,"Habitat: ad rivum in silva Hábito: arbustum","Magnoliophyta","Malvales","2019","08","28","9557","27000",NA,"auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"79","2019-08-30 14:25:54-03","IAP","PACA-AGP","70055","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnel","Grings, M.","M. Leonor Souza","1985","09","02","Brasil","SC","Florianópolis","Campeche - Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"PACA070055",NA,NA,"Magnoliophyta","Malvales","2019","08","28","765","27000",NA,"auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"80","2019-08-30 14:25:54-03","IAP","PACA-AGP","84724","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnel","Grings, M.","Sehnem, A.","1971","07","18","Brasil","SC","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,"PACA084724",NA,"Árvore arbustiva. Flores róseas-avermelhadas. Ao secar azulada. Habitat: Arbor 5m in silva primaeva","Magnoliophyta","Malvales","2019","08","28",NA,"11115",NA,"auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"81","2020-12-20 21:18:15-03","UFV","VIC","9820","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St Hill) Donnel",NA,"Vieira, M.F.; et al.","1986","10","09","Brasil","Minas Gerais","Araponga","Serra da Grama","-42.5208015441895","-20.6667003631592",NA,NA,"VIC009820",NA,"Subarbusto de corola rosa, cálice de pilosidade ferruginea.",NA,NA,NA,NA,NA,"474","16385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-20 21:18:15-03","UFV","VIC","11383","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St Hill) Donnel",NA,"Mattos, G.","1991","08","15","Brasil","Minas Gerais","Araponga","Serra do Brigadeiro","-42.5208015441895","-20.6667003631592",NA,NA,"VIC011383",NA,"Arbusto de 1,5 m, flores lilás.",NA,NA,NA,NA,NA,"s.n.","16385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-20 21:18:15-03","UFV","VIC","12473","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St Hill) Donnel",NA,"Mattos, G.","1993","07","30","Brasil","Minas Gerais","Araponga","Serra do Brigadeiro","-42.5208015441895","-20.6667003631592",NA,NA,"VIC012473",NA,"Arbusto de ca 4 m flores roxas.",NA,NA,NA,NA,NA,"s.n.","16385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-20 21:18:15-03","UFV","VIC","22248","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St Hill) Donnel",NA,"Basílio, A.L.; et al.","1998","08","12","Brasil","Minas Gerais","Araponga","Serra do Brigadeiro","-42.5208015441895","-20.6667003631592",NA,NA,"VIC022248",NA,"planta de ca 1,5 m, flores arroxeadas",NA,NA,NA,NA,NA,"s.n.","16385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-20 21:18:15-03","UFV","VIC","3981","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St Hill) Donnel",NA,"Alencar","1991","11","02","Brasil","Minas Gerais","Viçosa","Fazenda Estouro, Serra de Araponga","-42.8819007873535","-20.7539005279541",NA,NA,"VIC003981",NA,"Árvore de 3 a 4 mm nabeira de rio de flor vermelha.",NA,NA,NA,NA,NA,"s.n.","13937",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-21 14:38:48-03","UFJF","CESJ","22574","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","C.Takeuchi","L. Krieger","1988","09","17","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó",NA,NA,NA,NA,"CESJ022574","CESJ022574","Arbusto sarmentoso, à beira da estrada, flores rosa-bonina, frutos maduros castanhos.","Angiosperma",NA,"2010","05","14","CESJ22574",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"87","2019-11-21 14:38:48-03","UFJF","CESJ","8850","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","C.Takeuchi","L. Krieger","1970","07","25","Brasil","Minas Gerais","Santa Rita do Jacutinga",NA,NA,NA,NA,NA,"CESJ008850",NA,"Na mata, perto de cachoeira. Arbusto alto (4m). Flores róseas.","Angiosperma",NA,"2010","05","14","CESJ8850",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"88","2020-03-10 19:08:05-03","UFJF","CESJ","11430","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.",NA,"L. Krieger","1972","01","07","Brasil","Minas Gerais","Antônio Carlos","Instituto Missionário São Miguel","-43.7467002868652","-21.3180999755859",NA,NA,"CESJ011430",NA,"Na beira da mata, arbuto alto, fl. cinza sujo. com veios vermelhos. Face ventral das folhas acre.","Angiosperma",NA,NA,NA,NA,"CESJs.n.","30131",NA,"auto",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"89","2019-11-21 14:38:48-03","UFJF","CESJ","39010","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","M.G. Bovini","L.C.S. Assis; M. S. Magalhães","2002","10","12","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,"CESJ039010",NA,"Arvoreta ca. 2,5m, na borda da mata, à beira do curso d'agua, frutos castanhos. Frequente.","Angiosperma",NA,"2003",NA,NA,"589","7934",NA,"auto",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"90","2019-11-21 14:38:48-03","UFJF","CESJ","34291","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","L.C.S. Assis","L.C.S. Assis; M.K. Ladeira","2001","08","26","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,"CESJ034291",NA,"Arvoretacom aproximadamente 2m encontrada no interior da mata. Pétalas vermelhas, cálice verde piloso, folhas discolores. Não é comum.","Angiosperma",NA,"2004",NA,NA,"183","7934",NA,"auto",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"91","2019-11-21 14:38:48-03","UFJF","CESJ","2285","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","comp.Inst. Agr. B.H. LR","L. Roth","1955","06","19","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,"CESJ002285",NA,"Arbusto a beira do córrego, flor creme, nervura cor de vinho.","Angiosperma",NA,NA,NA,NA,"CESJ2285","17082",NA,"auto",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
