"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","year","locality","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","individualCount","previousCatalogNumber"
"154","2019-07-09 13:28:27-03","F","FMNH-SEEDPLANTS","V0187511F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","compressus","Croton compressus",NA,"L. B. Smith","1289","South America","Brazil",NA,NA,NA,"V0187511F","V0187511F_01","1928",NA,NA,"11","20",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"155","2019-07-09 13:18:27-03","F","FMNH-SEEDPLANTS","V0077755F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","gonocladus","Croton gonocladus",NA,NA,"42","South America","Brazil","Rio de Janeiro",NA,NA,"V0077755F","V0077755F_01","1806",NA,NA,"6","27",NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype",NA,NA
"156","2019-07-09 13:27:51-03","F","FMNH-SEEDPLANTS","V0093329F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","gonocladus","Croton gonocladus",NA,"C. F. P. von Martius","s.n.","South America","Brazil","Rio de Janeiro",NA,NA,"V0093329F","V0093329F_01",NA,NA,NA,NA,NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype",NA,NA
"157","2020-07-23 12:06:00-03","CEPLAC","CEPEC","131999","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus",NA,"R. C. C. Reis","225",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"2002","Bairro da Rasa. Sítio Tauá.","Arline Souza","01","08","ARMAÇÃO DE BÚZIOS","-41.8816986083984","-22.7469005584717",NA,NA,NA,NA,NA,"12927","auto",NA,"30/03/2002",NA,NA,NA,NA,NA,NA
"158","2015-02-26 09:29:16-03","NHMLondon","NHM-LONDON-BOT","BM000926643","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Collaboration; Smith, Vieira","1289",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"1928",NA,NA,"11","20",NA,"-42.64735","-22.531489",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.64735","-22.531489",NA,NA,NA,"NHMUK:ecatalogue:4663550"
"159","2015-02-26 09:29:16-03","NHMLondon","NHM-LONDON-BOT","BM000926644","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Riedel","s.n.",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.64735","-22.531489",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.64735","-22.531489",NA,NA,NA,"NHMUK:ecatalogue:4663549"
"160","2015-02-26 09:29:16-03","NHMLondon","NHM-LONDON-BOT","BM000926645","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Staunton","s.n.",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.64735","-22.531489",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.64735","-22.531489",NA,NA,NA,"NHMUK:ecatalogue:4663589"
"161","2015-02-26 09:29:16-03","NHMLondon","NHM-LONDON-BOT","BM000926631","S","Plantae",NA,NA,"Euphorbiaceae","Croton","gonocladus","Croton gonocladus","Mart.","Hb.Gardner","111",NA,"Brasil",NA,NA,NA,NA,NA,"1836",NA,NA,"01","01",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"NHMUK:ecatalogue:4663547"
"162","2020-11-05 13:53:47-03","UNIRIO","HUNI","527","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","M.V.C. Salim",NA,NA,"Brasil","Rio de Janeiro",NA,"Erva arbustiva. Folhas verdes ou amareladas. Pioneira. Habitat: Costão rochoso Habito: Erva","HUNI00000527",NA,"2006","Complexo do Pão de Açúcar.","R.B. Pinto","04","14","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-11-05 13:53:48-03","UNIRIO","HUNI","626","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","R.B. Pinto","41",NA,"Brasil","Rio de Janeiro",NA,NA,"HUNI00000626",NA,"2007","Complexo do Pão de Açúcar.","R.B. Pinto","12","01","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-11-05 13:53:48-03","UNIRIO","HUNI","774","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","R.B. Pinto",NA,NA,"Brasil","Rio de Janeiro",NA,"Folhas verde-alaranjadas, pilosas. Botões florais.","HUNI00000774",NA,"2007","Complexo do Pão de Açúcar.","R.B. Pinto","12","05","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Guillemin, JBA","88","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"Habitat in campestribus, in collibus et in montosis prope Rio de Janeiro frequens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Mikan, JC","7","Southern America","Brazil",NA,NA,NA,NA,"P11P2N0025",NA,"prope Mandioca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Ackermann, ?","13","Southern America","Brazil","Minas Gerais",NA,NA,NA,"P11P2N0025",NA,"in prov. Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2017-09-11 16:27:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Riedel, L","2","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"Habitat in campestribus, in collibus et in montosis prope Rio de Janeiro frequens.",NA,NA,NA,"Rio de Janeiro","-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.21","-22.9",NA,NA,NA,NA
"169","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Langsdorff, GH (Baron)","483","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"Habitat in campestribus, in collibus et in montosis prope Rio de Janeiro frequens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Raben, FC","946","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"Habitat in campestribus, in collibus et in montosis prope Rio de Janeiro frequens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Vauthier, AC","89","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"Habitat in campestribus, in collibus et in montosis prope Rio de Janeiro frequens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Warming, JEB","1544","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"Habitat in campestribus, in collibus et in montosis prope Rio de Janeiro frequens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Warming, JEB","1543","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"Habitat in campestribus, in collibus et in montosis prope Rio de Janeiro frequens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2017-09-11 16:27:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Pohl, JBE","3906","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"in Serra dos Orgâos.",NA,NA,NA,NA,"-42.582716","-22.359157",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.582716","-22.359157",NA,NA,NA,NA
"175","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Casaretto, G","1402","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"Habitat in campestribus, in collibus et in montosis prope Rio de Janeiro frequens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Warming, JEB","1724","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"Habitat in campestribus, in collibus et in montosis prope Rio de Janeiro frequens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Glaziou, AFM","786","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"Habitat in campestribus, in collibus et in montosis prope Rio de Janeiro frequens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Gaudichaud Beaupré, C","s.n.","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"Habitat in campestribus, in collibus et in montosis prope Rio de Janeiro frequens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Commerson, P","s.n.","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"Habitat in campestribus, in collibus et in montosis prope Rio de Janeiro frequens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Warming, JEB","1650","Southern America","Brazil","Minas Gerais",NA,NA,NA,"P11P2N0025",NA,"e. gr. prope Lagoa Santa.",NA,NA,NA,"Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2017-09-11 16:27:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Pohl, JBE","1646","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"in Serra dos Orgâos.",NA,NA,NA,NA,"-42.582716","-22.359157",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.582716","-22.359157",NA,NA,NA,NA
"182","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Burchell, WJ","1296","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025","1825","IBB/Rio Comprido, Rio de Janeiro, RJ, Barros Vermelhos and Rio Comprido",NA,"12","29","Rio de Janeiro","-43.208333","-22.938889",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.208333","-22.938889",NA,NA,NA,NA
"183","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Glaziou, AFM","345","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"Habitat in campestribus, in collibus et in montosis prope Rio de Janeiro frequens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Lund, PW","s.n.","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"Habitat in campestribus, in collibus et in montosis prope Rio de Janeiro frequens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Burchell, WJ","1229","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025","1825","IBB/Aqueduct, Lapa, RJ, Along the Aqueduct as on 8 Sept., no 819",NA,"12","19","Rio de Janeiro","-43.182","-22.912",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.182","-22.912",NA,NA,NA,NA
"186","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Warming, JEB","1552","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"Habitat in campestribus, in collibus et in montosis prope Rio de Janeiro frequens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Lund, PW","s.n.","Southern America","Brazil","Minas Gerais",NA,NA,NA,"P11P2N0025",NA,"et prope Diamantina.",NA,NA,NA,"Diamantina","-43.6003","-18.2494",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"188","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Gardner, G","111","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"Habitat in campestribus, in collibus et in montosis prope Rio de Janeiro frequens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Warming, JEB","1718","Southern America","Brazil","Minas Gerais",NA,NA,NA,"P11P2N0025",NA,"et prope Diamantina.",NA,NA,NA,"Diamantina","-43.6003","-18.2494",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Weddell, HA","34","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"Habitat in campestribus, in collibus et in montosis prope Rio de Janeiro frequens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Regnell, AF","185","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025",NA,"Habitat in campestribus, in collibus et in montosis prope Rio de Janeiro frequens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2017-09-11 17:09:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Burchell, WJ","1639","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P11P2N0025","1826","IBB/São Cristóvão, RJ, in a walk to the village of São Cristóvão (section of rio where the Museu Nacional is located) and Engenho Velho.",NA,"01","18","Rio de Janeiro","-43.216667","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.216667","-22.9",NA,NA,NA,NA
"193","2014-09-23 11:01:31-03","G","G-DC","G00311376","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Vauthier, A.-C.","89","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=224438&base=img&lang=en","G00311376","G00311376","1833",NA,"CAT.HERB.PRODR.",NA,"00",NA,"-42.9125","-22.48222222",NA,NA,"2011","01","01",NA,NA,NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA
"194","2014-09-23 11:01:30-03","G","G-DC","G00311370","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Lund, P. W.","283","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=224425&base=img&lang=en","G00311370","G00311370","1834",NA,"CAT.HERB.PRODR.",NA,"00",NA,"-53.08972222","-10.77305556",NA,NA,"2011","01","01",NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA
"195","2014-09-23 11:01:30-03","G","G-DC","G00311371","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Weddell, H. A.","34","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=224426&base=img&lang=en","G00311371","G00311371","1858",NA,"CAT.HERB.PRODR.",NA,"00",NA,"-42.9125","-22.48222222",NA,NA,"2011","01","01",NA,NA,NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA
"196","2014-09-23 11:01:30-03","G","G-DC","G00311372","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Casaretto, G.","1402","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=224427&base=img&lang=en","G00311372","G00311372",NA,NA,"CAT.HERB.PRODR.",NA,NA,NA,"-42.9125","-22.48222222",NA,NA,"2011","01","01",NA,NA,NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA
"197","2014-09-23 11:01:30-03","G","G-DC","G00311373","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Lhotsky, J.",NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=224433&base=img&lang=en","G00311373","G00311373","1832",NA,"CAT.HERB.PRODR.",NA,"00",NA,"-42.9125","-22.48222222",NA,NA,"2011","01","01",NA,NA,NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA
"198","2014-09-23 11:01:31-03","G","G-DC","G00311374","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Lhotsky, J.",NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=224435&base=img&lang=en","G00311374","G00311374","1832",NA,"CAT.HERB.PRODR.",NA,"00",NA,"-42.9125","-22.48222222",NA,NA,"2011","01","01",NA,NA,NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA
"199","2014-09-23 11:01:31-03","G","G-DC","G00311375","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Martius, C. F. P.","163","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=224437&base=img&lang=en","G00311375","G00311375","1837",NA,"CAT.HERB.PRODR.",NA,"00",NA,"-42.9125","-22.48222222",NA,NA,"2011","01","01",NA,NA,NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA
"200","2019-11-21 10:04:00-03","IBt","SP","13736","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Usteri, A","42",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"1906","Corcovado. Ex herv. Polytechici São Paulo","Croizat, L","06","27","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"1939",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 10:04:00-03","IBt","SP","25054","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Hoehne, FC","295",NA,"Brasil","Rio de Janeiro",NA,"Arbusto.",NA,NA,"1915","Morro de São João","Kuhlmann, JG","12",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:04:00-03","IBt","SP","13818","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Luederwaldt, H; Fonseca","s.n.",NA,"Brasil","São Paulo",NA,NA,NA,NA,"1920","Ilha de Alcatrazes","Croizat, L","10",NA,"São Sebastião","-45.4099998474121","-23.7600002288818",NA,NA,"1939",NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 10:04:01-03","IBt","SP","417989","S","Plantae",NA,NA,"Euphorbiaceae","Croton","gonocladus","Croton gonocladus","Mart.","Martius, C","163",NA,"Brasil",NA,NA,"Herbar. Florae Brasil","SP000658","SP000658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA
"204","2015-10-03 21:54:08-03","UM","RECOLNAT_UM_MPU","MPU014777","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Commerson, P.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu014777' target='other'> <mi>dwc_moreinfo</mi></a>","MPU014777",NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
