"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"150","2019-11-14 04:36:00-03","MO","MOBOT","428181","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","W. Scott Hoover|P. Gelpi|Ruth Ann Lorentzen|Ana Argüello","Hoover 2532","1988","1","17","South America","Ecuador","Carchi",NA,"Trail to Río Gualpi Chico, along ridge line near AWA encampment.","1330.00000000",NA,NA,NA,"W.D. Stevens, 1990 (MO)","-78.26666","0.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1",NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","428193","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Jan Salick","Salick 7348","1986","4","1","South America","Peru","Pasco","Oxapampa","Palcazu Valley: Iscozacin, above PEPP Project Camp. Forestry experimental strip in old secondary forest; clay soil. Strip uncut",NA,NA,NA,NA,"W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2014-04-24 10:08:00-03","MO","MOBOT","430022","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Gerrit Davidse","Davidse 27517","1984","7","20","South America","Venezuela","Amazonas","Río Negro","Río Mawarinuma, near Neblina Base Camp.","120.00000000",NA,NA,NA,"G. Morillo (VEN)","-66.1666667","0.8333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-64","3",NA,NA,NA
"153","2020-02-23 11:36:00-03","MO","MOBOT","430054","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Alan E. Brant|Francisco J. Roldán","Brant 1503","1987","10","25","South America","Colombia","Antioquia","San Carlos","25.5 km E then S of San Rafael on San Rafael-San Carlos road; roadside and secondary forest above Embalse de Las Playas.","900.00000000",NA,NA,NA,"W.D. Stevens (MO)","-74.95","6.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-39","11",NA,NA,NA
"154","2014-04-04 05:45:00-03","MO","MOBOT","430710","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Rodolfo Vásquez","Vásquez Martínez 623","1980","10","25","South America","Peru","Loreto","Maynas","Estacion Biologica Callicebus-Mishanañ Río Nanay, 2 horas río arriba de Dtto. Iquitos. Bosque primario.","130.00000000",NA,NA,NA,"W.D. Stevens","-73.4902777","-3.9005556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"352","5",NA,NA,NA
"155","2010-07-02 10:15:00-03","MO","MOBOT","430765","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Hermes Cuadros V.|Alwyn H. Gentry","Cuadros Villalobos 2946","1986","8","19","South America","Colombia","La Guajira",NA,"Sierra Nevada de Sta. Marta. Vertiente río cañas. Alt. 700-1000 m.","700.00000000",NA,NA,NA,"W.D. Stevens","-73.4","11.08333",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-6","2",NA,NA,NA
"156","2014-04-04 05:45:00-03","MO","MOBOT","430770","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 3564","1982","12","13","South America","Peru","Loreto","Maynas","San Antonio, Río Itaya. Bosque primario.","150.00000000",NA,NA,NA,"A. Pool (MO)","-73.33333","-4.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-28","6",NA,NA,NA
"157","2014-04-04 05:45:00-03","MO","MOBOT","430807","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 5233","1984","7","7","South America","Peru","Loreto","Maynas","Roca Fuerte (Mamon). Bosque primario.","160.00000000",NA,NA,NA,"A. Pool","-73.5","-3.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-16","1",NA,NA,NA
"158","2021-01-10 20:42:25-03","INPA","INPA","35293","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Albuquerque, BWP de","538","1972","02","25","Southern America","Brasil","Amazonas","Coari","Lago do Coarí, Lago do Coarí. Igapó.",NA,NA,NA,"INPA0035293","Farinaccio, MA","-63.133333","-4.1","INPA0035293 INPA0035293_e",NA,NA,NA,NA,"2010",NA,NA,NA,"-63.133333","-4.1",NA,NA,NA,NA,NA
"159","2020-08-31 08:52:24-03","INPA","INPA","35327","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Albuquerque, BWP de","572","1972","02","27","Southern America","Brasil","Amazonas","Tefé","Lago de Tefé, Lago de Tefé",NA,NA,NA,"INPA0035327","Rapini, A","-64.879289","-3.449167","INPA0035327 INPA0035327_e INPA0035327_e1",NA,NA,NA,NA,"2009","04",NA,NA,"-64.879289","-3.449167",NA,NA,NA,NA,NA
"160","2021-01-10 20:42:25-03","INPA","INPA","167807","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Knowles, OH","MRN1667","1990","01","02","Southern America","Brasil","Pará","Oriximinã","Porto Trombetas, Mineração Rio do Norte, Mineração Rio do Norte - Porto Trombetas",NA,NA,NA,"INPA0167807","Rapini, A","-56.3","-1.4","INPA0167807 INPA0167807_e INPA0167807_e1",NA,NA,NA,NA,"2009","04",NA,NA,"-56.3","-1.4",NA,NA,NA,NA,NA
"161","2020-08-31 08:52:24-03","INPA","INPA","176125","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Soares, E","396","1991",NA,NA,"Southern America","Brasil","Pará","Oriximinã","Porto Trombetas, Mineração Rio do Norte, Mineração Rio do Norte - Porto Trombetas",NA,NA,NA,"INPA0176125","Rapini, A","-56.3","-1.4","INPA0176125 INPA0176125_e INPA0176125_e1",NA,NA,NA,NA,"2009","04",NA,NA,"-56.3","-1.4",NA,NA,NA,NA,NA
"162","2021-01-10 20:42:25-03","INPA","INPA","193024","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Fonnagra G., R","4826","1994","05","31","Southern America","Colômbia",NA,"San Luís","Vereda San Pablo. Quebrada Carbonera. Finca Aquelarre","760",NA,NA,"INPA0193024","Stevens, WD","-75.1","6.05","INPA0193024 INPA0193024_1 INPA0193024_1e INPA0193024_1e1 INPA0193024_e INPA0193024_e1","850",NA,NA,NA,"1997",NA,NA,NA,"-75.1","6.05",NA,NA,NA,NA,NA
"163","2020-08-31 08:52:24-03","INPA","INPA","25756","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Prance, GT","8957","1968","11","28","Southern America","Brasil","Rondônia",NA,"Basin of Rio Madeira. Vicinity of São Lorenço mines",NA,NA,NA,"INPA0025756","Rapini, A","-65.1","-9.55","INPA0025756 INPA0025756_e",NA,NA,NA,NA,"2009","04",NA,NA,"-65.1","-9.55",NA,NA,NA,NA,NA
"164","2020-08-31 08:52:24-03","INPA","INPA","28220","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Albuquerque, BWP de","359","1970","04","22","Southern America","Brasil","Amazonas","Coari","Lago do Coarí, Lago do Coari. Amazonas.",NA,NA,NA,"INPA0028220","Rapini, A","-63.237222","-4.147222","INPA0028220 INPA0028220_e INPA0028220_e1",NA,NA,NA,NA,"2009","04",NA,NA,"-63.237222","-4.147222",NA,NA,NA,NA,NA
"165","2020-08-31 08:52:24-03","INPA","INPA","56010","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Monteiro, OP","81-171","1981","03",NA,"Southern America","Peru",NA,NA,"Río Javarí, Porto Amelia, lago do Apuí. Margem do lago.",NA,NA,NA,"INPA0056010","Rapini, A",NA,NA,"INPA0056010_e",NA,NA,NA,NA,"2009","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-08-31 08:52:24-03","INPA","INPA","99112","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Monteiro, OP","81-171","1981","03",NA,"Southern America","Peru",NA,NA,"Río Javarí, Porto Amelia, lago do Apuí. Margem do lago.",NA,NA,NA,"INPA0099112","Rapini, A",NA,NA,"INPA0099112 INPA0099112_e INPA0099112_e1",NA,NA,NA,NA,"2009","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-08-31 08:52:24-03","INPA","INPA","87990","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Hatschbach, GG","35624","1974","12","13","Southern America","Brasil","Paraná","Morretes","Ilha do Malha. Margem do rio.",NA,NA,NA,"INPA0087990","Fontella, J","-48.834400177002","-25.476900100708","INPA0087990 INPA0087990_e",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-08-31 08:52:24-03","INPA","INPA","75159","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Nascimento, JR do","558","1978","03","23","Southern America","Brasil","Amazonas",NA,"Próximo a Arini, Margem direita do rio Solimões, próximo a Arini",NA,NA,NA,"INPA0075159","Rapini, A","-59.966667","-2.883333","INPA0075159 INPA0075159_e INPA0075159_e1",NA,NA,NA,NA,"2009","04",NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA
"169","2020-08-31 08:52:24-03","INPA","INPA","55026","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Krieger, L","12446","1973","01","21","Southern America","Brasil","Amazonas","Tefé",NA,NA,NA,NA,"INPA0055026","Rapini, A","-64.8","-3.3","INPA0055026 INPA0055026_e",NA,NA,NA,NA,"2009","04",NA,NA,"-64.8","-3.3",NA,NA,NA,NA,NA
"170","2020-08-31 08:52:24-03","INPA","INPA","208052","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Souza, MAD de","1902","2001","01","29","Southern America","Brasil","Amazonas","Alvarães","Estação Ecológica de Mamirauá., Reserva de Desenvolvimento Sustentável de Mamirauá",NA,NA,NA,"INPA0208052","Rapini, A","-64.833333","-3.033333","INPA0208052 INPA0208052_e INPA0208052_e1",NA,NA,NA,NA,"2009","04",NA,NA,"-64.833333","-3.033333",NA,NA,NA,NA,NA
"171","2020-07-10 09:43:45-03","MBML","MBML-HERBARIO","16083",NA,"Plantae",NA,NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","L. Kollmann; et al","5309","2002","01","10",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Trepadeira. Flores verdes. Látex.","MBML016083","Tatiana Konno, 28/02/2002.Rev. Fontella 3/1/2004","-40.553056","-19.9075","MBML016083",NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"172","2021-02-25 10:12:18-03","CVRD","CVRD","12037","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Folli, D.A.","6264","2008","12","18","América do Sul","BRASIL","ES","Linhares",NA,"27",NA,"<ll>dwc_commonname:</ll> Cipó orelhinha","CVRD012037","Jorge Fontella Pereira","-39.975338","-19.185322",NA,"27",NA,NA,NA,"2009","09","21","Magnoliopsida","-39,975338","-19,185322",NA,NA,NA,NA,NA
"173","2021-02-25 10:12:18-03","CVRD","CVRD","8462","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Folli, D.A.","4704","2003","12","16","América do Sul","BRASIL","ES","Linhares",NA,NA,NA,"<ll>dwc_commonname:</ll> Cipó orelhinha","CVRD008462","Jorge Fontella Pereira","-40.0722007751465","-19.3910999298096","CVRD008462",NA,NA,"48094","auto","2004","01","16","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"174","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","H. D. Clarke, S. A. Mori & S. Heald","4192","1997","3","22","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Iwokrama Rainforest Reserve. Karupukari-Annai Road, lower slopes of unnamed peak","200",NA,NA,NA,"Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","-58.7878","4.47056",NA,"400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"175","2020-09-12 05:00:02-03","US","US","1999818","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","H. A. Allard","20828","1949","10","30","South America - Neotropics","Peru","San Martin",NA,"On cliffs near top of slope east of Tingo Maria. Dept. San Martin: Tingo María.","625",NA,NA,"US03253283",NA,NA,NA,"US03253283_01","1100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"176","2020-09-12 05:00:02-03","US","US","1338523","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","M. Bang","1711","1892","12",NA,"South America - Neotropics","Bolivia",NA,NA,"Tipuani-Guanai.",NA,NA,NA,"US01957264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"177","2020-09-12 05:00:02-03","US","US","1833675","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Ll. Williams","15718","1942","6","1","South America - Neotropics","Venezuela","Amazonas",NA,"Capihuara, Alto Casiquiare","120",NA,NA,"US00879859",NA,"-66.31","2.63",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"178","2020-09-12 05:00:02-03","US","US","2819082","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","J. Cuatrecasas","15779","1944","1","30","South America - Neotropics","Colombia","Valle del Cauca",NA,"Departamento del Valle. Costa del Pacífico; río Yurumanguí: Veneral, bosques.","5",NA,NA,"US03253286",NA,NA,NA,"US03253286_01","50",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"179","2020-09-12 05:00:02-03","US","US","1399245","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","O. Buchtien","1204","1927","1","28","South America - Neotropics","Bolivia","La Paz",NA,"Mapiri Región: San Carlos.","850",NA,NA,"US01957295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"180","2020-09-12 05:00:02-03","US","US","1457706","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","G. Klug","3296","1933","10",NA,"South America - Neotropics","Peru","San Martin",NA,"Department of San Martín: Zepelacio, near Moyombamba.","1100",NA,NA,"US03253288",NA,NA,NA,NA,"1200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"181","2020-09-12 05:00:02-03","US","US","1399246","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","O. Buchtien","1205","1926","12","18","South America - Neotropics","Bolivia",NA,NA,"Mapiri Region: San Carlos bei Sarampiuni.","600",NA,NA,"US01957293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"182","2020-09-12 05:00:02-03","US","US","3134534","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","L. E. Skog, C. Feuillet & A. Rossman","7507","1986","11","19","South America - Neotropics","French Guiana","St. Laurent",NA,"Piste Balaté, 12 km from St. Laurent and ±7 km in from Rte. D11 to St. Jean","10",NA,NA,"US00634394","Morillo, G. N.","-54.05","5.38333",NA,"21",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"183","2020-09-12 05:00:02-03","US","US","703951","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Herbert H. Smith","1620","1898",NA,NA,"South America - Neotropics","Colombia",NA,NA,"Santa Marta.",NA,NA,NA,"US03253295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"184","2020-09-12 05:00:02-03","US","US","1399244","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","O. Buchtien","1203","1926","11","26","South America - Neotropics","Bolivia","La Paz",NA,"Mapiri region, San Carlos.","850",NA,NA,"US01957294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"185","2020-09-12 05:00:02-03","US","US","3137576","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","D. C. Daly, K. Vincent, F. Neves & V. S. Pinho","4294","1986","11","9","South America - Neotropics","Brazil","Amazonas",NA,"Upper Rio Solimões. Mun. Tefé, Vila Nogueira, across Lago Tefé from Tefé town. Recently cleared road north toward Alvarães. Terra firme forest on level terrain.",NA,NA,NA,"US03253281",NA,"-64.8","-2.3","US03253281_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"186","2020-09-12 05:00:02-03","US","US","1456495","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","G. Klug","1732","1930","10",NA,"South America - Neotropics","Colombia","Putumayo",NA,"Comisaría del Putumayo: Umbría.","325",NA,NA,"US03253291",NA,"-76.17","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"187","2020-09-12 05:00:02-03","US","US","2816198","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","J. Cuatrecasas","17470","1944","5","9","South America - Neotropics","Colombia","Valle del Cauca",NA,"Departamento del Valle. Costa del Pacífico; río Cajambre: Silva.","5",NA,NA,"US03253285",NA,NA,NA,NA,"80",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"188","2020-09-12 05:00:02-03","US","US","2819087","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","J. Cuatrecasas","21172","1946","5","22","South America - Neotropics","Colombia","Valle del Cauca",NA,"Departamento del Valle. Río Calima (región del Chocó): margen derecha, lomas frente a Quebrada de la Brea.","30",NA,NA,"US03253284",NA,NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"189","2020-09-12 05:00:02-03","US","US","50607","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","M. Bang","1711","1892","12",NA,"South America - Neotropics","Bolivia",NA,NA,"Tipuani-Guanai.",NA,NA,NA,"US01957265",NA,NA,NA,"US01957265_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"190","2020-09-12 05:00:02-03","US","US","1357725","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","E. P. Killip & A. C. Smith","22889","1929","5","10","South America - Neotropics","Peru","Ayacucho",NA,"Dept. Ayacucho; Río Apurimac Valley, near Kimpitiriki.","400",NA,NA,"US03253292",NA,NA,NA,"US03253292_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"191","2020-09-12 05:00:02-03","US","US","3149381","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","J. L. Zarucchi, P. Velasquez & O. D. Escobar","6721","1988","5","20","South America - Neotropics","Colombia","Antioquia",NA,"Mpio. de San Carlos; Km 4.3 of road Juanes-Correg. Alto Samaná (.3 km past road to top to Punchiná Dam). Roadside vegetation.","800",NA,NA,"US03253293",NA,"-74.87","6.18",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"192","2020-09-12 05:00:02-03","US","US","1664529","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Y. Mexia","6514","1932","2","10","South America - Neotropics","Peru","Loreto",NA,"Departamento de Loreto. Distrito de Iquitos. Iquitos; road Gonzalo-Vijil; overgrown clearing.","110",NA,NA,"US03253289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"193","2020-09-12 05:00:02-03","US","US","2772758","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","J. Cuatrecasas","14095","1943","2","20","South America - Neotropics","Colombia","Valle del Cauca",NA,"Departamento del Valle. Costa del Pacífico; río Naya; Puerto Merizalde, bosque.","5",NA,NA,"US03253287",NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"194","2020-09-12 05:00:02-03","US","US","3240324","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","M. Rimachi Y.","7484","1984","5","22","South America - Neotropics","Peru","Loreto",NA,"Maynas. Dtto. Iquitos. Carretera de Peña Negra, km 3 de Quisto Cocha, en terreno alto y arenoso.","150",NA,NA,"US03253282",NA,NA,NA,"US03253282_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"195","2020-09-12 05:00:02-03","US","US","1517849","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","E. G. Holt & E. R. Blake","619","1930","12",NA,"South America - Neotropics","Brazil","Amazonas",NA,"São Gabriel, Rio Negro.","90",NA,NA,"US03253290",NA,NA,NA,"US03253290_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"196","2020-09-12 05:00:02-03","US","US","2584284","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","J. A. Steyermark","93142","1964","2","10","South America - Neotropics","Venezuela","Delta Amacuro",NA,"Este de Río Grande, 33 km ENE de El Palmar, cerca de los limites del Estado Bolívar","320",NA,NA,"US00760238","Fontella, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"197","2020-09-12 05:00:02-03","US","US","1282568","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","J. S. de la Cruz","3292","1923","2","10","South America - Neotropics","Guyana","Pomeroon-Supenaam",NA,"Kabakaburi",NA,NA,NA,"US00634206","Morillo, G. N.","-58.71","7.25",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"198","2020-09-12 05:00:02-03","US","US","287404","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","selloana","Tassadia selloana","E. Fourn. in Mart.","F. Sellow","40",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"[This is a collection event record attached to numerous Sellow specimens from Brazil without collection date or locality. Do not modify.]",NA,NA,NA,"US00513047",NA,NA,NA,"US00513047_01",NA,"Lectotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"199","2020-09-02 16:20:12-03","Cenargen","CEN","107801","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Vinícius Castro Souza","36289","2013","02","26",NA,"Brasil","RJ","RESENDE","Fragmento 47 (TAV). - 44.50222 S ; - 22.5182 W. 480 msm.",NA,"Exsicatas","Doação Universidade de São Paulo - Escola Superior de Agricultura Luiz de Queiroz - Herbário ESA nº 131086. Contato Floresta Estacional Semidecidual/ Floresta Ombrófila Densa.","CEN00107801","V. C. Souza","-44.4467010498047","-22.468900680542","CEN00107801",NA,NA,"36089","auto","2013",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"200","2020-09-02 16:20:12-03","Cenargen","CEN","93034","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","A. L. P. Silveira","527","2013","12","12",NA,"Brasil","RO","PORTO VELHO","Parna Mapinguari.",NA,"Exsicatas","Doação do Herbário Rondoniense - RON nº : 9336.","CEN00093034","J. Fontella","-63.9039001464844","-8.76194000244141","CEN00093034",NA,NA,"333357","auto","2018","11",NA,NA,NA,NA,NA,"1",NA,NA,NA
"201","2021-03-15 18:25:03-03","USP","SPF","135423","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Batista, ER","11","1999","01","05",NA,"Brasil","São Paulo","Pariquera-Açu","Parque Estadual de Pariquera Abaixo, Floresta ombrófila densa. Dique do Rio Pariquera-Açú.",NA,NA,"Liana latescente, flores amarelas.","SPF00135423","Rapini, A","-40.616667","-22.716667","SPF00135423",NA,NA,NA,NA,"1999","03",NA,NA,"-40.616667","-22.716667",NA,NA,NA,NA,NA
"202","2021-03-15 18:25:03-03","USP","SPF","165651","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Thomas, WW","13471","2003","03","19",NA,"Brasil","Bahia","Ibirapitanga","22 km N of Itamarati on BR 101, then 6.8 km E on road to Embratel Tower. Reserva Municipal Cachoeira do Pau. Southern Bahian wet forest.","690",NA,"Vine at edge of forest; flowers pale greenish.","SPF00165651","Rapini, A","-39.459167","-13.890833","SPF00165651","690",NA,NA,NA,"2006",NA,NA,NA,"-39.459167","-13.890833",NA,NA,NA,NA,NA
