"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","typeStatus","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","stateProvince","county","decimalLongitude","decimalLatitude","infraspecificEpithet","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"669","2019-10-07 09:13:10-03","UEFS","HUEFS","233161","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Antar, G.M.","2016","09","23",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa em estágioa médio de recuperação.","HUEFS0233161","Angiospermae","Gentianales",NA,"1165","Cahoeira dos Quatis.","775","775","HUEFS0233161","Müll.Arg.","São Paulo","Brotas","-47.993333","-22.414444",NA,"G.M.Antar","47W59'36''","22S24'52''","2017","01",NA,NA,NA,"Asteranae",NA,NA,NA
"670","2019-10-07 09:13:10-03","UEFS","HUEFS","35386","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Melo, E.","1998","09","19",NA,"Brasil",NA,NA,"Mata ciliar. Orla","HUEFS0035386","Angiospermae","Gentianales",NA,"2474","Rodovia Castelo Branco, Km 116,","575","604","HUEFS0035386","Müll.Arg.","São Paulo","Boituva","-47.681111","-23.298333",NA,"R.F.Souza-Silva","47W40'52''","23S17'54''","2006","07",NA,NA,NA,"Asteranae",NA,NA,NA
"671","2019-10-07 09:13:10-03","UEFS","HUEFS","46572","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Gandolfi, S.","1994","09","20",NA,"Brasil",NA,NA,NA,"HUEFS0046572","Angiospermae","Gentianales",NA,"ESA33381","Reserva Municipal de Santa Genebra.",NA,NA,"HUEFS0046572","Müll.Arg.","São Paulo","Campinas","-47.114722","-22.829167",NA,NA,"47W6'53''","22S49'45''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"672","2019-10-07 09:13:10-03","UEFS","HUEFS","15270","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Leite, P.F.","1986","07","28",NA,"Brasil",NA,NA,NA,"HUEFS0015270","Angiospermae","Gentianales",NA,"63","Caeira do Saco dos Limões.",NA,NA,"HUEFS0015270","Müll.Arg.","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,NA,"27000","auto","Asteranae",NA,NA,NA
"673","2019-10-07 09:13:10-03","UEFS","HUEFS","215250","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Echternacht, L.","2004","09","25",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0215250","Angiospermae","Gentianales",NA,"661","Estação Ecológica da Mata do Cedro. Projeto Levantamento Florístico da Estação Ecológica da Mata do Cedro.",NA,NA,"HUEFS0215250","Müll.Arg.","Minas Gerais","Carmópolis de Minas","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,NA,NA,NA,"18828","auto","Asteranae",NA,NA,NA
"674","2019-10-07 09:13:10-03","UEFS","HUEFS","140833","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Francisco, E.M.","2004","09","01",NA,"Brasil",NA,NA,NA,"HUEFS0140833","Angiospermae","Gentianales",NA,"781","Fazenda Doralice. Beira do Tibagi.",NA,NA,"HUEFS0140833","Müll.Arg.","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,"A.Rapini",NA,NA,"2009","10",NA,"63728","auto","Asteranae",NA,NA,NA
"675","2019-10-07 09:13:10-03","UEFS","HUEFS","50451","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Ivanauskas, N.M.","1990","10","24",NA,"Brasil",NA,NA,NA,"HUEFS0050451","Angiospermae","Gentianales",NA,"ESA5947","Parque da ESALQ/USP.",NA,NA,"HUEFS0050451","Müll.Arg.","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,NA,"44778","auto","Asteranae",NA,NA,NA
"676","2019-10-07 09:13:10-03","UEFS","HUEFS","123899","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Rando, J.G.","2006","04","10",NA,"Brasil",NA,NA,"Mata de Tabuleiro.","HUEFS0123899","Angiospermae","Gentianales",NA,"231","Reserva da Companhia Vale do Rio Doce. Estrada Paraju 1Km.","22","22","HUEFS0123899","Müll.Arg.","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,"48094","auto","Asteranae",NA,NA,NA
"677","2019-10-07 09:13:10-03","UEFS","HUEFS","14311","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Hatschbach, G.","1971","10","07",NA,"Brasil",NA,NA,"beira de cerrado.","HUEFS0014311","Angiospermae","Gentianales",NA,"27132","Rio Itararé",NA,NA,"HUEFS0014311","Müll.Arg.","Paraná","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,NA,NA,"55682","auto","Asteranae",NA,NA,NA
"678","2019-12-04 16:39:37-03","FFCLRP","SPFR","100","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Meira-Neto","1985","10","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"86","Fazenda Santa Carlota",NA,NA,NA,"Müll.Arg.","São Paulo","Cajuru","-47.300531","-21.275944",NA,"Marcondes-Ferreira, W.","47o18'01.91W","21o16'33.40S","2002","09",NA,NA,NA,NA,NA,NA,NA
"679","2019-12-04 16:39:37-03","FFCLRP","SPFR","103","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Meira-Neto",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"80","Fazenda Santa Carlota",NA,NA,NA,"Müll.Arg.","São Paulo","Cajuru","-47.300531","-21.275944",NA,"Marcondes-Ferreira, W.","47o18'01.91W","21o16'33.40S","2002","09",NA,NA,NA,NA,NA,NA,NA
"680","2019-12-04 16:39:37-03","FFCLRP","SPFR","105","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Bernacci, L.C.","1986","04","19",NA,"Brasil",NA,NA,"Mata úmida",NA,NA,NA,NA,"188","Fazenda Santa Carlota",NA,NA,NA,"Müll.Arg.","São Paulo","Cajuru","-47.300531","-21.275944",NA,"Marcondes-Ferreira, W.","47o18'01.91W","21o16'33.40S","2002","09",NA,NA,NA,NA,NA,NA,NA
"681","2019-12-04 16:39:37-03","FFCLRP","SPFR","2045","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Bernacci, L.C.","1986","04","19",NA,"Brasil",NA,NA,"Mata úmida",NA,NA,NA,NA,"188","Fazenda Santa Carlota",NA,NA,NA,"Müll.Arg.","São Paulo","Cajuru","-47.300531","-21.275944",NA,"Marcondes-Ferreira, W.","47o18'01.91W","21o16'33.40S","2002","09",NA,NA,NA,NA,NA,NA,NA
"682","2019-12-04 16:39:37-03","FFCLRP","SPFR","2062","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Cunha, C.N.","1984","10","08",NA,"Brasil",NA,NA,"Cerradão no Pantanal.",NA,NA,NA,NA,"715",NA,NA,NA,NA,"Müll.Arg.","Mato Grosso","Poconé","-56.626686","-16.2658",NA,NA,"56o37'36.07W","16o15'56.88S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-12-04 16:39:37-03","FFCLRP","SPFR","3151","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Araújo, G.M.","1988","10","14",NA,"Brasil",NA,NA,"Mata mesofítica",NA,NA,NA,NA,"806","Estação Ecológica do Panga",NA,NA,NA,"Müll.Arg.","Minas Gerais","Uberlândia","-48.393428","-19.182042",NA,NA,"48o23'36.34W","19o10'55.35S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2019-12-04 16:39:37-03","FFCLRP","SPFR","3220","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Barbosa, A.A.A.; Schiavini, I.","1988","03","27",NA,"Brasil",NA,NA,"Mata ciliar",NA,NA,NA,NA,"262","Estação de captação de água Sucupira, Rio Uberabinha.",NA,NA,NA,"Müll.Arg.","Minas Gerais","Uberlândia","-48.275483","-18.910436",NA,"Marcondes-Ferreira, W.","48o16'31.74W","18o54'37.57S","1995","06",NA,NA,NA,NA,NA,NA,NA
"685","2019-12-04 16:39:37-03","FFCLRP","SPFR","4980","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Pinheiro, M.H.O.; Pinheiro, G.H.O.","1997","09","01",NA,"Brasil",NA,NA,"Mata mesófila",NA,NA,NA,NA,"435","Jardim Botânico de Bauru",NA,NA,NA,"Müll.Arg.","São Paulo","Bauru","-49.058694","-22.312517",NA,"Kinoshita, L.","49o03'31.30W","22o18'45.06S","1997","09","15",NA,NA,NA,NA,NA,NA
"686","2019-12-04 16:39:37-03","FFCLRP","SPFR","6919","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Kotchetkoff-Henriques, O.; Oliveira, M.","2001","07","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"72","Beira do Ribeirão da Onça. UTM: 0192242 - 7639028",NA,NA,NA,"Müll.Arg.","São Paulo","Ribeirão Preto","-47.909025","-21.361789",NA,"Bernacci, L.C.; Kotchetkoff-Henriques, O.","47o54'32.49W","21o21'42.44S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-12-04 16:39:37-03","FFCLRP","SPFR","87","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","de Souza, L.M.; Marcondes-Ferreira, W.","1989","10","09",NA,"Brasil",NA,NA,"Cerrado",NA,NA,NA,NA,"119","Fazenda Santa Carlota",NA,NA,NA,"Müll.Arg.","São Paulo","Cajuru","-47.300531","-21.275944",NA,"Marcondes-Ferreira, W.","47o18'01.91W","21o16'33.40S","2002","09",NA,NA,NA,NA,NA,NA,NA
"688","2019-12-04 16:39:37-03","FFCLRP","SPFR","9510","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","de Souza, L.M.; Marcondes-Ferreira, W.","1989","10","09",NA,"Brasil",NA,NA,"Cerrado",NA,NA,NA,NA,"119","Fazenda Santa Carlota",NA,NA,NA,"Müll.Arg.","São Paulo","Cajuru","-47.300531","-21.275944",NA,NA,"47o18'01.91W","21o16'33.40S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-09-04 18:50:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","F. Sellow",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"690","2018-12-19 20:47:08-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","R. Lao M.","1963","5","30","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"49","Distrito Calleria",NA,NA,NA,NA,"Ucayali","Coronel Portillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"691","2018-10-25 11:26:59-03","F","FMNH-SEEDPLANTS","V0421081F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","P. Dusén","1914","11","27","South America","Brazil",NA,NA,NA,"V0421081F","Spermatophyta",NA,NA,"16071",NA,NA,NA,"V0421081F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"692","2019-06-11 12:56:27-03","F","FMNH-SEEDPLANTS","V0421059F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","A. H. Gentry","1991","5","9","South America","Bolivia",NA,NA,NA,"V0421059F","Spermatophyta",NA,NA,"73609",NA,NA,NA,"V0421059F_01 V0421059F_02",NA,"Santa Cruz",NA,"-61.5","-17.5",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"73609"
"693","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421060F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","R. Quevedo","1993","11","6","South America","Bolivia",NA,NA,NA,"V0421060F","Spermatophyta",NA,NA,"2494",NA,NA,NA,"V0421060F_01",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"694","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421061F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","M. Nee","1987","8","24","South America","Bolivia",NA,NA,NA,"V0421061F","Spermatophyta",NA,NA,"35737",NA,NA,NA,"V0421061F_01",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"695","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421062F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","J. Steinbach","1928","10","8","South America","Bolivia",NA,NA,NA,"V0421062F","Spermatophyta",NA,NA,"8144",NA,NA,NA,"V0421062F_01",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"696","2020-03-09 13:55:30-03","F","FMNH-SEEDPLANTS","V0421063F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","A. H. Gentry","1991","5","18","South America","Bolivia",NA,NA,NA,"V0421063F","Spermatophyta",NA,NA,"74069",NA,NA,NA,"V0421063F_01",NA,"Santa Cruz",NA,"-61.5","-17.5",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"74069"
"697","2020-03-09 13:54:53-03","F","FMNH-SEEDPLANTS","V0421064F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","A. H. Gentry","1991","5","18","South America","Bolivia",NA,NA,NA,"V0421064F","Spermatophyta",NA,NA,"74081",NA,NA,NA,"V0421064F_01",NA,"Santa Cruz",NA,"-61.5","-17.5",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"74081"
"698","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421065F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","R. Lao M.","1962","9","13","South America","Peru",NA,NA,NA,"V0421065F","Spermatophyta",NA,NA,"29",NA,NA,NA,"V0421065F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"699","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421066F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","G. G. Hatschbach","1969","5","1","South America","Brazil",NA,NA,NA,"V0421066F","Spermatophyta",NA,NA,"21596",NA,NA,NA,"V0421066F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"700","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421067F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","A. F. Regnell","1847","10","12","South America","Brazil",NA,NA,NA,"V0421067F","Spermatophyta",NA,NA,"870",NA,NA,NA,"V0421067F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"701","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421068F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","A. F. Regnell","1847","10","12","South America","Brazil",NA,NA,NA,"V0421068F","Spermatophyta",NA,NA,"870",NA,NA,NA,"V0421068F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"702","2018-10-25 11:26:59-03","F","FMNH-SEEDPLANTS","V0421069F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","E. P. Heringer","1958","11","12","South America","Brazil",NA,NA,NA,"V0421069F","Spermatophyta",NA,NA,"6574",NA,NA,NA,"V0421069F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"703","2018-10-25 11:26:59-03","F","FMNH-SEEDPLANTS","V0421070F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","A. E. Brina","1995","10",NA,"South America","Brazil",NA,NA,NA,"V0421070F","Spermatophyta",NA,NA,"32701",NA,NA,NA,"V0421070F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"704","2018-10-25 11:26:59-03","F","FMNH-SEEDPLANTS","V0421071F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","P. Dusén","1910","11","1","South America","Brazil",NA,NA,NA,"V0421071F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0421071F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"705","2018-10-25 11:26:59-03","F","FMNH-SEEDPLANTS","V0421072F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","R. Guillén","1994","7","11","South America","Bolivia",NA,NA,NA,"V0421072F","Spermatophyta",NA,NA,"2195",NA,NA,NA,"V0421072F_01",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"706","2018-10-25 11:26:59-03","F","FMNH-SEEDPLANTS","V0421073F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","M. A. Assis","2000","8","24","South America","Brazil",NA,NA,NA,"V0421073F","Spermatophyta",NA,NA,"1354",NA,NA,NA,"V0421073F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"707","2018-10-25 11:26:59-03","F","FMNH-SEEDPLANTS","V0421074F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","H. S. Irwin","1968","1","25","South America","Brazil",NA,NA,NA,"V0421074F","Spermatophyta",NA,NA,"19177",NA,NA,NA,"V0421074F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"708","2018-10-25 11:26:59-03","F","FMNH-SEEDPLANTS","V0421075F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","B. A. S. Pereira","1982","10","25","South America","Brazil",NA,NA,NA,"V0421075F","Spermatophyta",NA,NA,"365",NA,NA,NA,"V0421075F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"709","2018-10-25 11:26:59-03","F","FMNH-SEEDPLANTS","V0421076F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","A. P. Duarte","1963","5","4","South America","Brazil",NA,NA,NA,"V0421076F","Spermatophyta",NA,NA,"7774",NA,NA,NA,"V0421076F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"710","2018-10-25 11:26:59-03","F","FMNH-SEEDPLANTS","V0421077F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","A. P. Duarte","1963","5","2","South America","Brazil",NA,NA,NA,"V0421077F","Spermatophyta",NA,NA,"7767",NA,NA,NA,"V0421077F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"711","2018-10-25 11:26:59-03","F","FMNH-SEEDPLANTS","V0421078F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Mello Barreto","1935","5","26","South America","Brazil",NA,NA,NA,"V0421078F","Spermatophyta",NA,NA,"3189",NA,NA,NA,"V0421078F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"712","2018-10-25 11:26:59-03","F","FMNH-SEEDPLANTS","V0421079F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","C. A. Cid Ferreira","1987","4","29","South America","Brazil",NA,NA,NA,"V0421079F","Spermatophyta",NA,NA,"8948",NA,NA,NA,"V0421079F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"713","2018-10-25 11:26:59-03","F","FMNH-SEEDPLANTS","V0421080F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","C. A. Cid Ferreira","1987","4","29","South America","Brazil",NA,NA,NA,"V0421080F","Spermatophyta",NA,NA,"8948",NA,NA,NA,"V0421080F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"714","2018-10-25 11:26:59-03","F","FMNH-SEEDPLANTS","V0421082F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","G. T. Prance","1964","10","18","South America","Brazil",NA,NA,NA,"V0421082F","Spermatophyta",NA,NA,"59461",NA,NA,NA,"V0421082F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"715","2019-07-03 15:54:01-03","F","FMNH-SEEDPLANTS","V0522994F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","R. B. Foster","1986","10","9","South America","Peru",NA,NA,NA,"V0522994F","Spermatophyta",NA,NA,"11727",NA,NA,NA,NA,NA,"Madre de Dios",NA,"-70.25","-12",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"11727"
"716","2019-07-03 15:54:01-03","F","FMNH-SEEDPLANTS","V0522995F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","R. B. Foster","1986","10","21","South America","Peru",NA,NA,NA,"V0522995F","Spermatophyta",NA,NA,"11953",NA,NA,NA,NA,NA,"Madre de Dios",NA,"-70.25","-12",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"11953"
"717","2019-09-04 17:45:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","lagoense","Aspidosperma lagoense","J. E. B. Warming",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,"Holotype","s.n.","Santa Luzia, Lagoa Santa",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"718","2019-09-04 17:44:29-03","F","FMNH-SEEDPLANTS","V0092464F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","lagoense","Aspidosperma lagoense","J. E. B. Warming","1864","10",NA,"South America","Brazil",NA,NA,NA,"V0092464F","Spermatophyta",NA,"Isotype","s.n.","Santa Luzia, Lagoa Santa",NA,NA,"V0092464F_01",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"719","2020-02-20 14:36:38-03","IAC","IAC","2120","S","Plantae","Apocynaceae-1.Rauvolfioideae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","J. Almeida","1937","08","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"s/nº","IAC, Estação Experimental",NA,NA,NA,"Müll.Arg.","São Paulo","Pindorama","-48.901072","-21.220292",NA,"J. Almeida","-48.901072","-21.220292","1937","08","10",NA,NA,NA,NA,NA,NA
"720","2020-02-20 14:36:37-03","IAC","IAC","21247","S","Plantae","Apocynaceae-1.Rauvolfioideae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","H.F. Leitão Filho & C. Aranha","1968","09","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,"Müll.Arg.","São Paulo","Leme","-47.3903","-22.1856",NA,"H.F. Leitão Filho & C. Aranha","-47.3903","-22.1856","1968","09","20",NA,NA,NA,NA,NA,NA
"721","2020-02-20 14:36:38-03","IAC","IAC","21326","S","Plantae","Apocynaceae-1.Rauvolfioideae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","H.M. Souza","1970","09","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,"Müll.Arg.","São Paulo","Piracicaba","-47.6492","-22.7253",NA,"H.M. Souza","-47.6492","-22.7253","1970","09","20",NA,NA,NA,NA,NA,NA
