"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","county","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1317","2014-04-04 05:46:00-03","MO","MOBOT","507939","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 9883","1987","10","22","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Loreto","Indiana. Yanamono (Explorama Lodge). Bosque primario.",NA,"-72.83333","-3.5","106.00000000",NA,"C. M. Taylor (MO)","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-51","4",NA
"1318","2008-05-27 22:02:00-03","MO","MOBOT","508022","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Daniel Rubio|Galo A. Tipaz|J. Taicúz","Rubio 2126","1991","10","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Carchi","Reserva Indígena Awá. Comunidad El Baboso, 8 km al norte de Lita. Bosque primario. Bosque pluvial Premontano.",NA,"-78.33333","0.83333","800.00000000",NA,"C. M. Taylor (MO)","Tulcán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-18","5",NA
"1319","2015-01-28 05:48:00-02","MO","MOBOT","509014","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Agustin Rudas L.|Pablo A. Palacios|et al.","Rudas Lleras 2418","1991","6","24","South America","Colombia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Amazonas","Municipio de Leticia, Corregimiento de Tarapacá; Parque Nacional Natural Amacayacu, Cabaña Lorena (Río Cotuhé); trocha que va de la cabaña a las cabeceras del caño Lorena, en colinas del Terciario.",NA,"-70","-3.03333","100.00000000",NA,"C. M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","4",NA
"1320","2011-06-09 17:46:00-03","MO","MOBOT","509222","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Israel G. Vargas C.","Vargas Caballero 562","1990","6","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Santa Cruz","5 km al N de Perseverancia, trocha del cafetal. Vegetación secundaria.",NA,"-62.61666","-14.63333","257.00000000",NA,"C. M. Taylor, 1994 (MO)","Nuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90","4",NA
"1321","2014-04-04 05:46:00-03","MO","MOBOT","509380","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 228","1980","7","13","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Loreto","Jenaro Herrera. Bosque primario, terrenos altos.",NA,"-73.83333","-4.91666","140.00000000",NA,"C.M. Taylor (MO)","Requena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"333","7",NA
"1322","2015-01-28 05:47:00-02","MO","MOBOT","509774","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Agustin Rudas L.|F. del Aguila Joaquin|et al.","Rudas Lleras 1733","1991","3","21","South America","Colombia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Amazonas","Parque Nacional Natural Amacayacu; Centro Administrativo Amacayacu (Inderena). Trocha hacia Mata-matá en zona de tierra alta.",NA,"-70.28333","-3.78333","150.00000000",NA,"C. M. Taylor (MO)","Puerto Nariño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","4",NA
"1323","2011-06-09 17:24:00-03","MO","MOBOT","509781","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Percy Núñez V.","Núñez Vargas 5764","1986","8","18","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Madre de Dios","Manu Park, Cocha Cashu uplands.",NA,"-71.16666","-11.75","400.00000000",NA,"C. M. Taylor (MO)","Manu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-34","4",NA
"1324","2014-04-04 05:46:00-03","MO","MOBOT","509813","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 16366","1991","5","23","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Loreto","Dtto. Iquitos, Allpahuayo. Estación Experimental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque primario, comunidad de Lepidocaryum. Muestreo de 1000 m2, en subparcelas de 50 m X 2 m. Individuos >|_ de 2.5 cm de diámetro. TRANSECTO No. 10",NA,"-73.5","-4.16666","150.00000000","180.00000000","C.M. Taylor (MO)","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"297","4",NA
"1325","2015-01-28 05:47:00-02","MO","MOBOT","509899","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Agustin Rudas L.|F. del Aguila Joaquin|et al.","Rudas Lleras 1586","1991","3","13","South America","Colombia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Amazonas","Municipio de Leticia; Parque Nacional Natural Amacayacu; Centro Administrativo Mata-matá (Inderena). En zona de transición entre várzea y tierra alta (restinga) al norte de la quebrada Mata-matá.",NA,"-70.25","-3.78333","110.00000000",NA,"C. M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","10",NA
"1326","2014-04-04 05:46:00-03","MO","MOBOT","510644","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Rodolfo Vásquez|et al.","Vásquez Martínez 3084","1982","3","25","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Loreto","Capahuari Sur (Campamento Petrolero). Bosque primario.",NA,"-76.33333","-2.85","200.00000000",NA,"C.M. Taylor (MO), 1994'","Alto Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-8","7",NA
"1327","2018-01-10 14:01:00-02","MO","MOBOT","514718","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","José Schunke V.","Schunke Vigo 10492","1978","8","15","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Huánuco","Dtto. Rupa Rupa; al este de Tingo Maria, cerca al Cerro Quemado.",NA,"-75.98333","-9.3","800.00000000","850.00000000","C.M. Taylor (MO)","Leoncio Prado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","5",NA
"1328","2014-04-24 10:37:00-03","MO","MOBOT","515067","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Gerrit Davidse|James S. Miller","Davidse 27415","1984","7","17","South America","Venezuela",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Amazonas","Neblina Base Camp on the Río Mawarinuma.",NA,"-66.1666667","0.8333333","140.00000000",NA,"Julian A. Steyermark","Río Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-62","3",NA
"1329","2011-06-08 12:01:00-03","MO","MOBOT","515212","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","José Schunke V.","Schunke Vigo 9949","1978","2",NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Huánuco","Dtto. Rupa Rupa; Al Este de Tingo Maria, cerca al Cerro Queniado.",NA,"-75.9977777","-9.3055556","672.00000000","800.00000000","C.M. Taylor (MO)","Leoncio Prado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","8",NA
"1330","2015-07-02 12:10:00-03","MO","MOBOT","516022","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Robin B. Foster|Tatyana S. Wachter","Foster 7367","1983","12","10","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Madre de Dios","Atalaya. Vicinity of Hacienda Amazonia, 2-3 km west of village, across Río Alto Madre. Forested narrow ridge.",NA,"-71.2","-12.9166667","700.00000000","1050.00000000","C.M. Taylor (MO)","Manu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-4","4",NA
"1331","2011-06-08 12:01:00-03","MO","MOBOT","516059","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","José Schunke V.","Schunke Vigo 9185","1976","6","5","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Loreto","Coronel Portillo; Dtto. Padre Abod; Río Chino al oeste del Restaurant Acapulco",NA,"-76.6","-3.25","1000.00000000","1100.00000000","C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","7",NA
"1332","2008-05-27 22:02:00-03","MO","MOBOT","516599","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","F. García Cossio|Enzo Agualimpia","García Cossio 354","1990","6","2","South America","Colombia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Chocó","Parque Nacional de Utría: Colecciones realizadas en la serranía ubicada al sur-este de la Ensenada de Utria, enøø trando por el Charco de las Ballenas, haciendo recorrido en la cimas de estas montañas.",NA,"-77.33333","6.33333","0E8","100.00000000","C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3",NA
"1333","2008-05-27 22:02:00-03","MO","MOBOT","518504","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","David N. Smith","Smith 8466","1984","9","17","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Pasco","Palcazu, 10 km N of Oxapampa. Forest dominanted by Dyotiocaryum and Wettinia. Forestry study.",NA,"-75.38333","-10.53333","2100.00000000",NA,"C. M. Taylor (MO)","Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-76","8",NA
"1334","2008-05-27 22:02:00-03","MO","MOBOT","519080","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","David N. Smith|James F. Smith|G. Quintana|C. Negrete","Smith 12976","1989","4","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Cochabamba","Estación Proyecto Valle del Sacta. Bosque intervenido en bajío. Especimenes preservados en alcohol.",NA,"-64.76666","-17","235.00000000",NA,"C. M. Taylor (MO)","Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","2",NA
"1335","2008-05-27 22:02:00-03","MO","MOBOT","519337","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","David N. Smith","Smith 5359","1983","12","24","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Pasco","5 km SE of Oxapampa. Advanced second growth with a few prima- ry forest trees remaining in the stand. Oswaldo Müller property.",NA,"-75.38333","-10.6","1850.00000000",NA,"C. M. Taylor (MO)","Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-168","7",NA
"1336","2008-05-27 22:02:00-03","MO","MOBOT","519889","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","David N. Smith|et al.","Smith 1174","1982","4","4","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Ucayali","Arboretum of Bosque von Humbolt Experimental Station, Km 86 Pucallpa-Tingo María road. Altered primary forest (understory removed); ridge.",NA,"-75.08333","-8.75","330.00000000",NA,"C.M. Taylor (MO)","Coronel Portillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-223","7",NA
"1337","2008-05-27 22:02:00-03","MO","MOBOT","520091","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Alwyn H. Gentry|Carmen Josse","Gentry 72921","1991","1","30","South America","Ecuador",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Esmeraldas","Fila de Bilsa, 7 km E of San Jose de Bilsa, wet forest, ca. 80 km due SW of Esmeraldas, 12 km SE of El Salto on Atacames-Muisne Road. TRANSECT # 8-10",NA,"-79.85","0.61666","280.00000000",NA,"C. M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"572","3",NA
"1338","2008-05-27 22:02:00-03","MO","MOBOT","521329","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Alwyn H. Gentry|Robin B. Foster","Gentry 70897","1990","6","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"La Paz","Río Satariapo, 12 km SW of Ixiamas, first ridge top.",NA,"-68.05","-13.9","500.00000000",NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"353","3",NA
"1339","2008-05-27 22:02:00-03","MO","MOBOT","521412","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","L.B. Holm-Nielsen","Holm-Nielsen 19194","1979","8","13","South America","Ecuador",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Napo","Mishuallí. Rain forest in the surroundings of the junction Río Mishuallí - Río Napo.",NA,"-77.68333","-1.05","500.00000000",NA,"B. Boom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","2011-06-08 17:18:00-03","MO","MOBOT","521419","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","L.B. Holm-Nielsen|et al.","Holm-Nielsen 20100B","1979","8","29","South America","Ecuador",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Napo","Río Aguarico. Tangoy, 1 hour downstream from Zancudo. Tierra firme forest, virgin.",NA,"-75.45","-0.56666","300.00000000",NA,"B. Boom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341","2008-05-27 22:02:00-03","MO","MOBOT","521433","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Henning Christensen","Christensen 72199","1989","1","20","South America","Ecuador",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Sucumbíos",NA,NA,NA,NA,"265.00000000",NA,"H. Christensen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","2008-05-27 22:02:00-03","MO","MOBOT","521439","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Henning Christensen","Christensen 83148","1988","9","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Sucumbíos",NA,NA,NA,NA,"265.00000000",NA,"H. Christensen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343","2014-08-04 14:49:00-03","MO","MOBOT","523692","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","James C. Solomon","Solomon 9586","1983","2","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"La Paz","13.7 km NW of San Pedro on road through Incahuara-Mejillones, and along trail to 12 de Octubre.",NA,"-67.6166667","-15.9666667","1500.00000000",NA,"C. M. Taylor (MO)","Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-26","1",NA
"1344","2011-06-11 05:54:00-03","MO","MOBOT","525418","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Alwyn H. Gentry|et al.","Gentry 31463","1981","2","18","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Loreto","Yanomono, Explorama Tourist Camp between Indiana and Mouth of Río Napo, non-inudated forest on lateritic soil.",NA,"-72.8","-3.46666","130.00000000",NA,"C.M. Taylor (MO)","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","7",NA
"1345","2014-08-19 12:19:00-03","MO","MOBOT","525434","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Alwyn H. Gentry|David N. Smith|Rodolfo Vásquez|Nestor Jaramillo","Gentry 36666","1982","3","23","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Loreto","Yanomono, Explorama Tourist Camp, Río Amazonas above mouth of Río Napo.",NA,"-72.8333333","-3.3666667","120.00000000",NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2297","1",NA
"1346","2018-02-08 16:27:00-02","MO","MOBOT","525822","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Alwyn H. Gentry|Percy Núñez V.","Gentry 69515","1990","2","25","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Madre de Dios","Pampas de Heath. Forest-savannah interface along small stream near Mauritia grove.",NA,"-68.9005556","-12.7802778","200.00000000",NA,"C. M. Taylor (MO)","Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"420","4",NA
"1347","2008-05-27 22:02:00-03","MO","MOBOT","526073","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Alwyn H. Gentry|et al.","Gentry 56325","1987","2","22","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Loreto","J. Herrera, Río Ucayali; trocha del delimitacion to oil palm swamp, mixture of poorly drained swampy forest and well drained forest on sand.",NA,"-73.75","-4.91666",NA,NA,"C. M. Taylor (MO)","Requena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-29","4",NA
"1348","2008-05-27 22:02:00-03","MO","MOBOT","526324","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Alwyn H. Gentry","Gentry 80626","1993","7","29","South America","Ecuador",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Zamora-Chinchipe","Miazi, flood plain forest along Rio Nangaritza. Transect # 6.",NA,"-78.66666","-4.3","850.00000000",NA,"C.M. Taylor","Nangaritza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1290","3",NA
"1349","2008-05-27 22:02:00-03","MO","MOBOT","526599","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Alwyn H. Gentry|Elsa M. Zardini","Gentry 49779","1985","1","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Paraná","SAPITANDUVA: Municipio Morretes, Datschbach Biological Reserve ca. 10 cm N E of Morretes.",NA,"-48.75","-25.5","40.00000000",NA,"C. M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-80","4",NA
"1350","2012-05-15 05:10:00-03","MO","MOBOT","526641","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Fernando Hurtado|Alberto Angel Alvarado","Hurtado 391","1988","9","17","South America","Ecuador",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Napo","3 km este del Caserío de Huamaní. Al norte de la carretera Hollín- Loreto, por una trocha. Bosque pluvial Premontano.",NA,"-77.6","-0.71666","1200.00000000",NA,"C. M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-9","5",NA
"1351","2012-05-15 05:10:00-03","MO","MOBOT","527150","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Fernando Hurtado|Alberto Angel Alvarado","Hurtado 460","1988","9","17","South America","Ecuador",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Napo","3 km este del Caserío de Huamaní. Al norte de la carretera Hollín- Loreto, por una trocha. Bosque pluvial Premontano.",NA,"-77.6","-0.71666","1200.00000000",NA,"C. M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-9","8",NA
"1352","2008-05-27 22:02:00-03","MO","MOBOT","527642","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Alwyn H. Gentry|et al.","Gentry 52126","1985","10","9","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Loreto","Yurimaguas Estacion Experimental de North Carolina State; 10 year old second growth dominated by Cecropia, on sandy and yellow lateritic soil.",NA,"-76.13333","-5.91666","180.00000000",NA,"C. M. Taylor (MO)","Alto Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-352","3",NA
"1353","2019-01-21 12:53:00-02","MO","MOBOT","529352","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Adrian Juncosa","Juncosa 1179","1983","11","2","South America","Colombia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Chocó","Disturbed vegetation by hwy. to Ichó, N of Tutunendó.",NA,"-76.6008","5.800461",NA,NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-69","4",NA
"1354","2008-05-27 22:02:00-03","MO","MOBOT","532138","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Israel G. Vargas C.|et al.","Vargas Caballero 1214","1991","11","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Santa Cruz","Parque Nacional Amboró, Río Yapojé y Saguayo, 8 km SW de la Localidad El Carmen. Bosque alto, primario no alterado. Terraza antigua 30 m W del Río Saguayo. Alrededores de la parcela permanente de estudio.",NA,"-63.73333","-17.55138","360.00000000",NA,"M. Nee (NY)","Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"121","5",NA
"1355","2012-05-24 05:04:00-03","MO","MOBOT","532723","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Juan Revilla","Revilla Cardenas 3368","1977",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Loreto","Vicinity of Iquitos.",NA,"-73.24722","-3.74805",NA,NA,"C. M. Taylor (MO)","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","4",NA
"1356","2008-05-27 22:02:00-03","MO","MOBOT","532835","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Percy Núñez V.|A.M. Lees|S.D. Wright","Núñez Vargas 8065","1987","5","3","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Madre de Dios","Parque Nacional Manu, Cocha Juarez, Río Manu.",NA,NA,NA,"400.00000000",NA,"C. M. Taylor (MO)","Manu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-22","5",NA
"1357","2008-05-27 22:02:00-03","MO","MOBOT","535120","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Martín E. Timaná|A. Rubio G.","Timaná 2169","1991","9","3","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Madre de Dios","Las Piedras. Cusco Amazónico, Inventario Permanente. Plantas colectadas en trocha A y Á.",NA,"-69.05","-12.48333","200.00000000",NA,"C. M. Taylor (MO)","Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93","3",NA
"1358","2008-05-27 22:02:00-03","MO","MOBOT","535274","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Carlos E. Cerón|Miguel Cerón","Cerón Martínez 3153","1988","1","1","South America","Ecuador",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Sucumbíos","Cantón Lago Agrio. Parroquia Dureno. Bosque húmedo tropical. Bosque primario en la Reserva Indígena Cofán-Dureno.",NA,"-76.7","-0.03333","350.00000000",NA,"C. M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-1","2",NA
"1359","2019-11-14 04:36:00-03","MO","MOBOT","535861","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","W. Scott Hoover|Ruth Ann Lorentzen|P. Gelpi","Hoover 3728","1988","2","10","South America","Ecuador",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Esmeraldas","Streambed, near Río Palaví Awá encampment.",NA,"-78.61666","1.11666","150.00000000","250.00000000","C. M. Taylor (MO)","San Lorenzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","3",NA
"1360","2019-11-14 04:36:00-03","MO","MOBOT","535868","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","W. Scott Hoover|P. Gelpi|Ana Argüello|Ruth Ann Lorentzen","Hoover 3069","1988","2","9","South America","Ecuador",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Carchi","Creek pouring into Río Palaví across from Awá camp on west bank, starting to walk up creek.",NA,"-78.26666","0.96666","200.00000000",NA,"C. M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","3",NA
"1361","2012-05-24 05:04:00-03","MO","MOBOT","536208","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Juan Revilla","Revilla Cardenas 1995","1976","12","1","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Loreto","Distrito Iquitos. Rio Itaya, trocha al caserio Sta. Barbara.",NA,NA,NA,NA,NA,"C.M. Taylor (MO)","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","3",NA
"1362","2008-05-27 22:02:00-03","MO","MOBOT","536762","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Walter A. Palacios","Palacios Cuenca 5458","1990","9","7","South America","Ecuador",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Napo","Cantón El Chaco. Márgen derecha del Río Quijos. Finca La Ave Brava de Segundo Pacheco. Bosque pluvial Premontano. Bosque primario, sobre suelos saturados.",NA,"-77.65","-0.2","1800.00000000","1900.00000000","C. M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-43","6",NA
