"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","locality","decimalLongitude","decimalLatitude","stateProvince","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"591","2020-09-12 05:00:02-03","US","US","3102278","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","J. C. Solomon","South America - Neotropics","Bolivia",NA,NA,NA,"US02879418",NA,"Scrophulariales","(Nees) Lindau",NA,"14779","1985","11","18","Dpto. Beni; Prov. Ballivian. Estancia El Porvenir, 50 km E of the Río Maniqui (San Borja) on the road to Trinidad.","-66.42","-14.82","Beni",NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"592","2020-09-12 05:00:02-03","US","US","2249951","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","L. Smith & R. M. Klein","South America","Brazil",NA,NA,NA,"US02879397",NA,"Scrophulariales","(Nees) Lindau",NA,"11859","1957","2","26","Mun. Xanxerê-Joaçaba: Bog, 15 km east of Faxinal dos Guedes.",NA,NA,"Santa Catarina",NA,"US02879397_01","700","900",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"593","2020-09-12 05:00:02-03","US","US","1619347","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","F. E. Drouet","South America - Neotropics","Brazil",NA,NA,NA,"US02879405",NA,"Scrophulariales","(Nees) Lindau",NA,"2583A","1935","10","9","Margins of Açunde Columinjuba, Municipio del Maranguape.",NA,NA,"Ceará",NA,"US02879405_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"594","2020-09-12 05:00:02-03","US","US","3149624","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","G. A. Aymard","South America - Neotropics","Venezuela",NA,NA,NA,"US02879355",NA,"Scrophulariales","(Nees) Lindau",NA,"3612","1985","6","8","Dtto. Guanare. 14Km. al N-E de Guanare. Fundo El Chaparral. 3Km. al S-E del Margen derecho del rio Portuguesa.","-69.58","9.08","Portuguesa",NA,NA,"180",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"595","2020-09-12 05:00:02-03","US","US","3657731","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","E. Zardini & L. Guerrero","South America","Paraguay",NA,NA,NA,"US02879428",NA,"Scrophulariales","(Nees) Lindau",NA,"31577","1992","3","25","1 km W from entrance to Tavarory.","-57.5","-25.5","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"596","2020-09-12 05:00:02-03","US","US","2650166","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","G. Hatschbach","South America - Neotropics","Brazil",NA,NA,NA,"US02879381",NA,"Scrophulariales","(Nees) Lindau",NA,"29484","1972","4","14","Rod. Br 262, Porto Manga (mun. Corumba).",NA,NA,"Mato Grosso",NA,"US02879381_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"597","2020-09-12 05:00:02-03","US","US","1282131","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","M. Grisol","South America - Neotropics","Venezuela",NA,NA,NA,"US02879350",NA,"Scrophulariales","(Nees) Lindau",NA,"20","1925",NA,NA,"La Rubiera near Calabozo.",NA,NA,"Guarico",NA,"US02879350_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"598","2020-09-12 05:00:02-03","US","US","2650159","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","G. Hatschbach","South America - Neotropics","Brazil",NA,NA,NA,"US02879378",NA,"Scrophulariales","(Nees) Lindau",NA,"29573","1972","5","17","Rod. Br 262, prox. ao rio Miranda (mun. Miranda).",NA,NA,"Mato Grosso",NA,"US02879378_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"599","2020-09-12 05:00:02-03","US","US","2636180","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","L. Smith & R. M. Klein","South America","Brazil",NA,NA,NA,"US02879388",NA,"Scrophulariales","(Nees) Lindau",NA,"15580","1971","12","2","Mun. Agua Doce: 4 km south of Horizonte, cattle pool.",NA,NA,"Paraná",NA,"US02879388_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"600","2020-09-12 05:00:02-03","US","US","1878017","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Ragonese, --","South America","Argentina",NA,NA,NA,"US02879503",NA,"Scrophulariales","(Nees) Lindau",NA,"2206","1936","1","27","Canal viejo: entre Sanata Fe y Colastiné.",NA,NA,"Santa Fe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"601","2020-09-12 05:00:02-03","US","US","1540855","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","P. Jörgensen","South America","Paraguay",NA,NA,NA,"US02879446",NA,"Scrophulariales","(Nees) Lindau",NA,"4237","1931","3",NA,"On meadows Villarrica",NA,NA,NA,NA,"US02879446_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"602","2020-09-12 05:00:02-03","US","US","1342571","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Bro. Elias","South America - Neotropics","Colombia",NA,NA,NA,"US02879327",NA,"Scrophulariales","(Nees) Lindau",NA,"287","1927","8",NA,"Barranquilla and vicinity.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"603","2020-09-12 05:00:02-03","US","US","1800023","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Rosengurtt","South America","Uruguay",NA,NA,NA,"US02879458",NA,"Scrophulariales","(Nees) Lindau",NA,"B-3116","1940","3","5","Canelones. Carrasco. Laffitte.",NA,NA,NA,NA,"US02879458_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"604","2020-09-12 05:00:02-03","US","US","2120443","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","I. Morel","South America","Argentina",NA,NA,NA,"US02879500",NA,"Scrophulariales","(Nees) Lindau",NA,"1598","1946","11","8","Dep. Pilcomaya. Ruta 11 Clorinda á Formosa a Km 3.",NA,NA,"Formosa",NA,"US02879500_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"605","2020-09-02 16:18:53-03","Cenargen","CEN","100935","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Vali Joana Pott",NA,"Brasil","Exsicatas",NA,"Planta 20-50cm de altura. Borda úmida de lagoa de vazante. Doação Herbário CGMS nº 36322.","CEN00100935",NA,NA,"(Nees) Lindau",NA,"6387","2003","06","26","Em frente a Fazenda Boa Sorte, 20km da curva do Leque na estrada Parque, Pantanal do Abobral.","-57.0475","-19.376666","MS","CORUMBA","CEN00100935","100","100",NA,NA,NA,NA,"-57.0475","-19.376666",NA,NA,NA,NA,"1",NA
"606","2020-09-02 16:18:53-03","Cenargen","CEN","44785","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Glocimar Pereira-Silva",NA,"Brasil","Exsicatas",NA,"Área de Influência da AHE Queimado.","CEN00044785",NA,NA,"(Nees) Lindau","M. Carvalho-Silva","6228","2002","03","26","Lagoa do Perta Pé (área do Exército).","-47.334400177002","-15.5371999740601","GO","FORMOSA","CEN00044785",NA,NA,"113054","auto","2002","03","-4719722.0","-1598333.0",NA,NA,NA,NA,"4",NA
"607","2019-11-13 11:13:50-03","USP","SPF","114189","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Souza, VC",NA,"Brasil",NA,NA,NA,"SPF00114189",NA,NA,"(Nees) Lindau","Côrtes, ALA","5385","1994","03","09",NA,"-42.454444","-13.959722","Bahia","Caetité","SPF00114189","900","900",NA,NA,"2007","12","-42.454444","-13.959722",NA,NA,NA,NA,NA,NA
"608","2019-11-13 11:13:50-03","USP","SPF","132752","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Lohmann, LG",NA,"Brasil",NA,NA,NA,"SPF00132752",NA,NA,"(Nees) Lindau","Côrtes, ALA","101","1998","06","05","Rio Solimões",NA,NA,"Amazonas",NA,"SPF00132752",NA,NA,NA,NA,"2010","07",NA,NA,NA,NA,NA,NA,NA,NA
"609","2019-11-13 11:13:50-03","USP","SPF","133091","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Harley, RM",NA,"Brasil",NA,NA,NA,"SPF00133091",NA,NA,"(Nees) Lindau","Côrtes, ALA","28478","1996","12","29",NA,"-38.966667","-11.933333","Bahia","Santa Bárbara","SPF00133091","285","285",NA,NA,"2007","12","-38.966667","-11.933333",NA,NA,NA,NA,NA,NA
"610","2019-11-13 11:13:50-03","USP","SPF","146435","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Harley, RM",NA,"Brasil",NA,NA,NA,"SPF00146435",NA,NA,"(Nees) Lindau","Côrtes, ALA","28478","1996","12","29",NA,"-38.966667","-11.933333","Bahia","Santa Bárbara","SPF00146435","285","285",NA,NA,"2007","12","-38.966667","-11.933333",NA,NA,NA,NA,NA,NA
"611","2019-11-13 11:13:50-03","USP","SPF","151652","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Forzza, RC","Southern America","Argentina",NA,NA,NA,"SPF00151652",NA,NA,"(Nees) Lindau","Côrtes, ALA","2009","2001","12","16",NA,"-58.188333","-28.050278","Corrientes","Mburucuyá","SPF00151652","95","95",NA,NA,"2010","07","-58.188333","-28.050278",NA,NA,NA,NA,NA,NA
"612","2019-11-13 11:13:50-03","USP","SPF","157707","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Magenta, MAG",NA,"Brasil",NA,NA,NA,"SPF00157707",NA,NA,"(Nees) Lindau","Côrtes, ALA","525","2003","01","24",NA,"-56.185306","-29.007722","Rio Grande do Sul","Itaqui","SPF00157707","73","73",NA,NA,"2007",NA,"-56.185306","-29.007722",NA,NA,NA,NA,NA,NA
"613","2019-11-13 11:13:50-03","USP","SPF","158492","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Harley, RM",NA,"Brasil",NA,NA,NA,"SPF00158492",NA,NA,"(Nees) Lindau","Côrtes, ALA","28478","1996","12","29",NA,"-38.966667","-11.933333","Bahia","Santa Bárbara","SPF00158492","285","285",NA,NA,"2007","12","-38.966667","-11.933333",NA,NA,NA,NA,NA,NA
"614","2021-03-15 18:24:20-03","USP","SPF","206756","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Sasaki, D; Henicka, GS; Piva, JH",NA,"Brasil",NA,NA,"Erva. Flores lilases esbranquiçadas.; Praia arenosa na beira do rio.","SPF00206756",NA,NA,"(Nees) Lindau","Taylor, NP","1712","2007","06","01","Parque Estadual do Cristalino, Parque Estadual Cristalino. Beira do rio Cristalino, acima da pousada.","-55.4339","-9.2815","Mato Grosso","Novo Mundo","SPF00206756","235","235",NA,NA,NA,NA,"-55.4339","-9.2815",NA,NA,NA,NA,NA,NA
"615","2019-11-13 11:13:50-03","USP","SPF","71202","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pott, VJ",NA,"Brasil",NA,NA,NA,"SPF00071202",NA,NA,"(Nees) Lindau","Côrtes, ALA","389","1987","10","20","Pantanal","-57.166667","-19.633333","Mato Grosso do Sul","Corumbá","SPF00071202","90","90",NA,NA,"2007","12","-57.166667","-19.633333",NA,NA,NA,NA,NA,NA
"616","2019-11-13 11:13:50-03","USP","SPF","71223","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pott, VJ",NA,"Brasil",NA,NA,NA,"SPF00071223",NA,NA,"(Nees) Lindau","Anônimo","1169","1989","12","06","Pantanal","-57.05","-19.233333","Mato Grosso do Sul","Corumbá","SPF00071223","98","98",NA,NA,NA,NA,"-57.05","-19.233333",NA,NA,NA,NA,NA,NA
"617","2019-11-13 11:13:50-03","USP","SPF","71228","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pott, A",NA,"Brasil",NA,NA,NA,"SPF00071228",NA,NA,"(Nees) Lindau","Côrtes, ALA","4490","1988","11","22","Pantanal","-57.05","-19.7","Mato Grosso do Sul","Corumbá","SPF00071228","90","90",NA,NA,"2010","07","-57.05","-19.7",NA,NA,NA,NA,NA,NA
"618","2019-11-13 11:13:50-03","USP","SPF","84772","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Zappi, DC",NA,"Paraguai",NA,NA,NA,"SPF00084772",NA,NA,"(Nees) Lindau","Côrtes, ALA","108","1989","05","27",NA,NA,NA,NA,NA,"SPF00084772",NA,NA,NA,NA,"2007","12",NA,NA,NA,NA,NA,NA,NA,NA
"619","2019-11-13 11:13:50-03","USP","SPF","171760","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Hatschbach, G",NA,"Brasil",NA,NA,NA,"SPF00171760",NA,NA,"(Nees) Lindau","Wasshausen, DC","75594","2003","06","21",NA,"-37.6105995178223","-11.8135995864868","Bahia","Conde","SPF00171760",NA,NA,"31737","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2019-11-13 11:13:50-03","USP","SPF","133089","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","França, F",NA,"Brasil",NA,NA,NA,"SPF00133089",NA,NA,"(Nees) Lindau","Côrtes, ALA","1224","1995","06","04","Rio Paraguaçu.","-40.3069000244141","-12.5275001525879","Bahia","Itaberaba","SPF00133089",NA,NA,"39857","auto","2007","12",NA,NA,NA,NA,NA,NA,NA,NA
"621","2019-11-13 11:13:50-03","USP","SPF","71141","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Martins, P",NA,"Brasil",NA,NA,NA,"SPF00071141",NA,NA,"(Nees) Lindau","Côrtes, ALA","s.n.","1981","04","28","Estação Ecológica de Aiuaba, Lagoa do Rosio.","-40.1236000061035","-6.57360982894897","Ceará","Aiuaba","SPF00071141",NA,NA,"68662","auto","2007","12",NA,NA,NA,NA,NA,NA,NA,NA
"622","2019-11-13 11:13:50-03","USP","SPF","82244","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Cordeiro, I",NA,"Brasil",NA,NA,NA,"SPF00082244",NA,NA,"(Nees) Lindau","Côrtes, ALA","952","1992","11","20",NA,"-52.4221992492676","-21.7141990661621","Mato Grosso do Sul","Bataguassu","SPF00082244",NA,NA,"65610","auto","2007","12",NA,NA,NA,NA,NA,NA,NA,NA
"623","2019-11-13 11:13:50-03","USP","SPF","174387","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Hatschbach, G",NA,"Brasil",NA,NA,NA,"SPF00174387",NA,NA,"(Nees) Lindau","Wasshausen, DC","76996","2004","03","13",NA,"-56.5210990905762","-22.1089000701904","Mato Grosso do Sul","Bela Vista","SPF00174387","300","300","66197","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2019-11-13 11:13:50-03","USP","SPF","82245","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Catharino, ELM",NA,"Brasil",NA,NA,NA,"SPF00082245",NA,NA,"(Nees) Lindau","Côrtes, ALA","1791","1992","11","26",NA,"-52.0368995666504","-21.2558002471924","Mato Grosso do Sul","Brasilândia","SPF00082245",NA,NA,"124730","auto","2007","12",NA,NA,NA,NA,NA,NA,NA,NA
"625","2019-11-13 11:13:50-03","USP","SPF","82246","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Catharino, ELM",NA,"Brasil",NA,NA,NA,"SPF00082246",NA,NA,"(Nees) Lindau","Côrtes, ALA","1817","1992","11","26",NA,"-52.0368995666504","-21.2558002471924","Mato Grosso do Sul","Brasilândia","SPF00082246",NA,NA,"124730","auto","2007","12",NA,NA,NA,NA,NA,NA,NA,NA
"626","2019-11-13 11:13:50-03","USP","SPF","171761","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Ribas, OS",NA,"Brasil",NA,NA,NA,"SPF00171761",NA,NA,"(Nees) Lindau","Ribas, OS","6257","2004","04","10","Rio Iguaçu.","-53.614200592041","-25.4792003631592","Paraná","Capitão Leônidas Marques","SPF00171761",NA,NA,"14258","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2020-03-05 14:12:16-03","UNEMAT","HPAN","1746","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Carniello, MA; Mendes, LMC; Silva, NC; Silveira, IA; Leão, DS; Silva, DR","América","Brasil",NA,NA,"Coleta de aula de campo da disciplina de Introdução a Sistemática e Taxonomia Vegetal, 2009/02. UNEMAT, Cáceres - MT.","HPAN000001746","Magnoliidae","Lamiales","(Nees) Lindau","Carniello, MA","3250","2009","10","17","Baía do Malheiros","-57.685306","-16.056611","Mato Grosso","Cáceres",NA,NA,NA,NA,NA,"2009","10","-57.685306","-16.056611","17",NA,NA,NA,NA,NA
"628","2020-03-05 14:12:16-03","UNEMAT","HPAN","1684.1","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Carniello, MA","América","Brasil",NA,NA,"Projeto Identificação de Indicadores de Sistemas Tradicionais na Pecuária na Fronteira BR-BO.","HPAN000001684.1","Magnoliidae","Lamiales","(Nees) Lindau",NA,"726","2005","02","15","Porto Limão","-57.6789016723633","-16.0706005096436","Mato Grosso","Cáceres",NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2019-10-07 09:15:07-03","UEFS","HUEFS","132375","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Côrtes, A.L.",NA,"Brasil",NA,NA,"Beira da lagoa temporária. Caatinga.","HUEFS0132375","Angiospermae","Lamiales","(Nees) Lindau",NA,"65","2008","01","10","14Km de Caetité em direção a Mamiaçu, estrada de terra a esquerda da principal entre Araçá e Pau Ferro.","-44.371944","-14.253333","Bahia","Caetité","HUEFS0132375","484","484",NA,NA,NA,NA,"44W22'19''","14S15'12''",NA,"Asteranae",NA,NA,NA,NA
"630","2019-10-07 09:15:07-03","UEFS","HUEFS","220761","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Oliveira, J.F.C.",NA,"Brasil",NA,NA,NA,"HUEFS0220761","Angiospermae","Lamiales","(Nees) Lindau","C.Alcântara","30","2015","12","27","Catete, brejo depois da vilinha, terreno de Dona Quita.","-39","-12","Bahia","Ouriçangas","HUEFS0220761 HUEFS0220761_e1",NA,NA,NA,NA,"2019","07","39W","12S",NA,"Asteranae",NA,NA,NA,NA
"631","2019-10-07 09:15:07-03","UEFS","HUEFS","105631","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Melo, E.",NA,"Brasil",NA,NA,NA,"HUEFS0105631","Angiospermae","Lamiales","(Nees) Lindau",NA,"4211","2005","11","26","Fazenda Pojuca.","-38.978889","-11.931389","Bahia","Santa Bárbara","HUEFS0105631",NA,NA,NA,NA,NA,NA,"38W58'44''","11S55'53''",NA,"Asteranae",NA,NA,NA,NA
"632","2019-10-07 09:15:07-03","UEFS","HUEFS","110623","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Queiroz, L.P.de",NA,"Brasil",NA,NA,"Afloramento granítico em área de floresta estacional.","HUEFS0110623","Angiospermae","Lamiales","(Nees) Lindau","A.L.A.Côrtes","12214","2006","07","14","ARIE Serra do Orobó. Fazenda Bom Jardim.","-40.45","-12.331944","Bahia","Itaberaba","HUEFS0110623","472","472",NA,NA,"2010","07","40W27'0''","12S19'55''",NA,"Asteranae",NA,NA,NA,NA
"633","2019-10-07 09:15:07-03","UEFS","HUEFS","171301","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Silva, G.P.",NA,"Brasil",NA,NA,NA,"HUEFS0171301","Angiospermae","Lamiales","(Nees) Lindau",NA,"6228","2002","03","26","Lagoa do Perta Pé (área do exército).","-47.197222","-15.983333","Goiás","Formosa","HUEFS0171301",NA,NA,NA,NA,NA,NA,"47W11'50''","15S59'0''",NA,"Asteranae",NA,NA,NA,NA
"634","2019-10-07 09:15:07-03","UEFS","HUEFS","211180","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Keller, H.A.",NA,"Argentina",NA,NA,"Pajonal en isla.","HUEFS0211180","Angiospermae","Lamiales","(Nees) Lindau",NA,"10862CTES","2012","03","12",NA,"-55.594444","-27.215278","Misiones","San Ignacio","HUEFS0211180","103","103",NA,NA,NA,NA,"55W35'40''","27S12'55''",NA,"Asteranae",NA,NA,NA,NA
"635","2020-07-17 08:31:37-03","UEFS","HUEFS","2240","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Noblick, L.R.",NA,"Brasil",NA,NA,NA,"HUEFS0002240","Angiospermae","Lamiales","(Nees) Lindau","D.C.Wasshausen","2604","1983","05","06",NA,"-38.966667","-12.25","Bahia","Feira de Santana","HUEFS0002240_e1",NA,NA,NA,NA,NA,NA,"38W58'","12S15'",NA,"Asteranae",NA,NA,NA,NA
"636","2019-10-07 09:15:05-03","UEFS","HUEFS","2384","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Noblick, L.R.",NA,"Brasil",NA,NA,NA,"HUEFS0002384","Angiospermae","Lamiales","(Nees) Lindau",NA,"2604","1983","05","06","Campus da UEFS.","-38.966667","-12.25","Bahia","Feira de Santana","HUEFS0002384",NA,NA,NA,NA,NA,NA,"38W58'","12S15'",NA,"Asteranae",NA,NA,NA,NA
"637","2019-10-07 09:15:07-03","UEFS","HUEFS","25332","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Harley, R.M.",NA,"Brasil",NA,NA,NA,"HUEFS0025332","Angiospermae","Lamiales","(Nees) Lindau",NA,"28478","1996","12","29","BR 116, arredores da cidade.","-38.966667","-11.933333","Bahia","Santa Bárbara","HUEFS0025332","285","285",NA,NA,"2007","07","38W58'","11S56'",NA,"Asteranae",NA,NA,NA,NA
"638","2019-10-07 09:15:07-03","UEFS","HUEFS","43502","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Queiroz, L.P.de",NA,"Brasil",NA,NA,"Área de caatinga com brejo e lagoa temporária.","HUEFS0043502","Angiospermae","Lamiales","(Nees) Lindau","A.L.Cotias","5755","2000","02","09","a ca 10 km E na estrada para Morrão, entrando a ca. 14 km N de Bom Jesus da Lapa na estrada para Ibotirama.","-43.284167","-13.169722","Bahia","Bom Jesus da Lapa","HUEFS0043502",NA,NA,NA,NA,"2007","07","43W17'3''","13S10'11''",NA,"Asteranae",NA,NA,NA,NA
"639","2019-10-07 09:15:07-03","UEFS","HUEFS","63881","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Giulietti, A.M.",NA,"Brasil",NA,NA,NA,"HUEFS0063881","Angiospermae","Lamiales","(Nees) Lindau","A.L.Côrtes","PCD3394","1996","07","04","Catuaba.","-40.545556","-11.172778","Bahia","Jacobina","HUEFS0063881","728","728",NA,NA,"2007","07","40W32'44''","11S10'22''",NA,"Asteranae",NA,NA,NA,NA
"640","2019-10-07 09:15:05-03","UEFS","HUEFS","8626","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Queiroz, L.P.de",NA,"Brasil",NA,NA,NA,"HUEFS0008626","Angiospermae","Lamiales","(Nees) Lindau","A.L.Côrtes","2148","1988","05","06",NA,"-38.966667","-12.25","Bahia","Feira de Santana","HUEFS0008626",NA,NA,NA,NA,"2007","10","38W58'","12S15'",NA,"Asteranae",NA,NA,NA,NA
"641","2019-10-07 09:15:07-03","UEFS","HUEFS","98803","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Melo, E.",NA,"Brasil",NA,NA,NA,"HUEFS0098803","Angiospermae","Lamiales","(Nees) Lindau",NA,"3958","2005","07","04","Campus da UEFS.","-38.966667","-12.183333","Bahia","Feira de Santana","HUEFS0098803","230","230",NA,NA,"2007","07","38W58'","12S11'",NA,"Asteranae",NA,NA,NA,NA
"642","2019-10-07 09:15:05-03","UEFS","HUEFS","511","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Lôbo, C.M.B.",NA,"Brasil",NA,NA,NA,"HUEFS0000511","Angiospermae","Lamiales","(Nees) Lindau",NA,"12","1982","06","26",NA,"-38.9667015075684","-12.2666997909546","Bahia","Feira de Santana","HUEFS0000511",NA,NA,"46325","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"643","2019-10-07 09:15:07-03","UEFS","HUEFS","36228","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Junqueira, M.E.R.",NA,"Brasil",NA,NA,NA,"HUEFS0036228","Angiospermae","Lamiales","(Nees) Lindau",NA,"12","1999","01","29","Campus da UEFS. Lagoa da Pindoba.","-38.9667015075684","-12.2666997909546","Bahia","Feira de Santana","HUEFS0036228",NA,NA,"46325","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"644","2019-10-07 09:15:07-03","UEFS","HUEFS","77561","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Gomes, D.J.",NA,"Brasil",NA,NA,"Brejo, solo argiloso.","HUEFS0077561","Angiospermae","Lamiales","(Nees) Lindau","A.L.A.Côrtes","19","1993","12","09","Logoa Fontinha - Santa Quitéria","-38.9667015075684","-12.2666997909546","Bahia","Feira de Santana","HUEFS0077561",NA,NA,"46325","auto","2010","07",NA,NA,NA,"Asteranae",NA,NA,NA,NA
