"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","county","typeStatus","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"222","2020-09-12 05:00:02-03","US","US","2855629","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","L. Skog, J. Skog & G. Lamas M.","5042","1978","5","23","South America - Neotropics","Peru","Pasco","Departamento de Pasco, Provincia de Oxapampa. area at Abra los Mellizos, 4-8 km from Eneñas.",NA,NA,NA,NA,"US01567186",NA,"1750","1775",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"223","2020-09-12 05:00:02-03","US","US","2543264","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Reitz & Klein, --","5851","1957","12","22","South America","Brazil","Santa Catarina","Monte Crista. Garuva, San Francisco do Sul, Santa Cataraina.",NA,NA,NA,NA,"US01567199","US01567199_01","650",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"224","2020-09-12 05:00:02-03","US","US","2422838","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","J. A. Steyermark & S. Nilsson","144","1960","4","14","South America - Neotropics","Venezuela","Bolivar","Estado Bolivar, Cerro Venamo: northwest slopes, between road campamento 125 and beginning of dwarf forest above sandstone bluffs waterfall",NA,NA,NA,NA,"US00798994",NA,"1100","1300",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"225","2020-09-12 05:00:02-03","US","US","3505627","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","R. C. Moran, D. Trujillo & D. Aviles","7491","2005","2","18","South America - Neotropics","Ecuador","Pastaza","Ecuador, Provincia Pastaza: near Canelos.","-77.83","-1.62",NA,NA,"US01567189",NA,"800",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"226","2020-09-12 05:00:02-03","US","US","1096694","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","wacketii","Elaphoglossum wacketii","Rosenst.","O. Buchtien","3463","1912","10",NA,"South America - Neotropics","Bolivia",NA,"Polo-Polo bei Coroico, Nordyungas",NA,NA,NA,NA,"US01567873",NA,"1100",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"227","2020-09-12 05:00:02-03","US","US","2610418","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","wacketii","Elaphoglossum wacketii","Rosenst.","O. Buchtien","5175","1920","1",NA,"South America - Neotropics","Bolivia",NA,"Hacienda Simaco sobre el camino a Tipuani",NA,NA,NA,NA,"US01567871",NA,"1400",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"228","2020-09-12 05:00:02-03","US","US","600202","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","wacketii","Elaphoglossum wacketii","Rosenst.","M. Wacket","Rosenstock Exs. 281","1906",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US00067393","US00067393_01",NA,NA,NA,NA,"Type collection","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"229","2020-09-12 05:00:02-03","US","US","1097858","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","wacketii","Elaphoglossum wacketii","Rosenst.","O. Buchtien","5173","1920","2",NA,"South America - Neotropics","Bolivia",NA,"Hacienda Simaco sobre el camino a Tipuani",NA,NA,NA,NA,"US01567870","US01567870_01","1400",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"230","2020-09-12 05:00:02-03","US","US","1097861","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","wacketii","Elaphoglossum wacketii","Rosenst.","O. Buchtien","5175","1920","2",NA,"South America - Neotropics","Bolivia",NA,"Hacienda Simaco, sobre el camino a Tipuani",NA,NA,NA,NA,"US01567872",NA,"1400",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"231","2019-12-09 17:29:48-03","UFPR","EFC","9700","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Kersten, R.","555","1997","10","01",NA,"Brasil","Paraná","Ilha do Mel","-48.3132","-25.5306",NA,"Epífita facultativa da planície litorânea da Ilha do Mel.","EFC009700",NA,NA,NA,NA,"Paranaguá",NA,NA,NA,NA,NA,NA,"-48.3132","-25.5306",NA,NA,NA,NA
"232","2019-11-13 11:19:13-03","USP","SPF","228977","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore & Diels","Prado, J","2015","2008","12","10",NA,"Brasil","São Paulo","Estação Biológica de Boracéia","-45.883333","-23.666667",NA,NA,"SPF00228977",NA,"850","850","Prado, J","Salesópolis",NA,NA,NA,NA,"2008",NA,"-45.883333","-23.666667",NA,NA,NA,NA
"233","2019-11-13 11:19:13-03","USP","SPF","215648","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore & Diels","Daneu, L","860","2010","05","22",NA,"Brasil","Bahia","Serra da Pedra Lascada","-39.536111","-14.770278",NA,NA,"SPF00215648",NA,"860","860","Matos, FB","Barro Preto",NA,NA,NA,NA,"2017","12","-39.536111","-14.770278",NA,NA,NA,NA
"234","2019-11-06 16:08:34-03","IAC","IAC","6089","S","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","wacketii","Elaphoglossum wacketii","Ros","A.S. Lima","s/nº","1941","01","16",NA,"Brasil","São Paulo","Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)","-45.889778","-23.653806",NA,NA,NA,NA,NA,NA,"L. Sylvestre","Salesópolis",NA,NA,NA,NA,"2000","02","-45.889778","-23.653806",NA,"16",NA,NA
"235","2020-07-23 12:10:06-03","CEPLAC","CEPEC","111706","PreservedSpecimen","Plantae",NA,NA,"Lomariopsidaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens",NA,"Amorim, A. M.","5812","2006","04","15",NA,"Brasil","Bahia","Topo da Serra do Peito-de-Moça. Ramal ca. 22,4Km na estrada que liga Arataca à Una, com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611",NA,NA,NA,NA,"1000","1000","A. Vasco","arataca",NA,NA,NA,NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA
"236","2020-07-23 12:10:06-03","CEPLAC","CEPEC","103893","PreservedSpecimen","Plantae",NA,NA,"Lomariopsidaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens",NA,"F. B. Matos","371","2005","02","08",NA,"Brasil","Bahia","Serra da Pedra Lascada. 13,7Km de Baro Preto, na estrada que passa pela Faz. São Miguel em direção à serra","-39.202778","-14.770278",NA,"<ll>dwc_commonname:</ll>",NA,NA,"600","600","J. Prado","Barro Preto",NA,NA,NA,NA,NA,NA,"39W12'10","14S46'13",NA,NA,NA,NA
"237","2020-07-23 12:10:06-03","CEPLAC","CEPEC","96069","PreservedSpecimen","Plantae",NA,NA,"Lomariopsidaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens",NA,"S. C. de Sant'Ana","1096","2010","03","09",NA,"Brasil","Bahia","Fazenda São José, a 8,8Km de Boa Nova, na estrada para Dário Meira, a 14Km do ramal à esquerda.","-40.2075004577637","-14.3625001907349",NA,NA,NA,NA,NA,NA,"F. B. Matos","BOA NOVA",NA,NA,"31265","auto",NA,NA,"40W8'76","14S23'74","30/12/2006",NA,NA,NA
"238","2019-12-19 16:20:41-03","UFMG","BHCB-SL","99354","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A; Lombardi, JA; Mota, RC; Stehmann, JR","10043","2005","02","22","América","Brasil","Minas Gerais","Distrito de Talismã","-0.667572","-16.404139",NA,"Epífita.; A 1m de altura, na mata. Floresta ombrófila densa montana.","BHCB048838","BHCB048838","850","1000","Melo, LCN","Santa Maria do Salto",NA,NA,NA,NA,"2009","11","-0.667572","-16.404139",NA,NA,NA,NA
"239","2021-01-12 15:24:05-03","UFMG","BHCB-SL","62124","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","7454","2001","08","10","América","Brasil","São Paulo","Parque Estadual da Serra do Mar, Parque Estadual da Serra do Mar, Núcleo de Santa Virgínia, Base de Vargem Grande. Trilha para a Cachoeira da Boneca, Ribeirão Grande.","-45.209889","-23.432556",NA,"Epífita, 1-2m de altura;; Interior de mata.","BHCB048827","BHCB048827","800","800","Kieling-Rubio, MA","São Luiz do Paraitinga",NA,NA,NA,NA,"2011",NA,"-45.209889","-23.432556",NA,NA,NA,NA
"240","2019-12-19 16:20:41-03","UFMG","BHCB-SL","82392","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A; Mota, RC","8887","2003","08","08","América","Brasil","Minas Gerais","No entorno do Parque Natural Municipal do Ribeirão do Campo. Na área conhecida como Capão do Felipe.","-43.617806","-19.053833",NA,"Rupícola.; Em afloramento na transição entre campo rupestre e Mata de Galeria. Mata de Galeria.","BHCB048830","BHCB048830","1200","1200","Melo, LCN","Conceição do Mato Dentro",NA,NA,NA,NA,"2009","10","-43.617806","-19.053833",NA,NA,NA,NA
"241","2019-12-19 16:20:41-03","UFMG","BHCB-SL","64952","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A; Dittrich, VAO; Morais, PO; Carvalho, FA; Teixeira, LCRS; Oliveira, AM","7701","2001","10","29","América","Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Santa Virgína. Trilha da Pirapitinga.","-45.15","-23.337722",NA,"Rupícola.; Floresta ombrófila densa montana.","BHCB048847","BHCB048847","900","950","Melo, LCN; Salino, A","São Luiz do Paraitinga",NA,NA,NA,NA,"2009","10","-45.15","-23.337722",NA,NA,NA,NA
"242","2021-01-12 15:24:05-03","UFMG","BHCB-SL","58844","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A","6480","2001","04","11","América","Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo de Curucutu, em afluente do rio Capivari.","-46.736667","-23.996111",NA,"Epífita.; A 1,8m de altura, na margem de córego e interior de floresta. Floresta Nebular.","BHCB048834","BHCB048834","800","800","Melo, LCN","São Paulo",NA,NA,NA,NA,"2009","10","-46.736667","-23.996111",NA,NA,NA,NA
"243","2021-01-12 15:24:05-03","UFMG","BHCB-SL","90423","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","9994","2004","11","01","América","Brasil","Minas Gerais","APA Águas Vertentes, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos.","-43.288278","-18.186361",NA,"Epífita.; A 0,5m de altura, em mata periodicamente inundável. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.","BHCB048841","BHCB048841","1150","1350","Salino, A","Felício dos Santos",NA,NA,NA,NA,"2005","06","-43.288278","-18.186361",NA,NA,NA,NA
"244","2021-01-12 15:24:05-03","UFMG","BHCB-SL","79926","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Mota, RC; Viana, PL","1752","2002","11","08","América","Brasil","Minas Gerais","Parque Natural Municipal do Ribeirão do Campo","-0.726819","-19.073806",NA,"Planta epífita em Cyathea sp.; Em mata de galeria.","BHCB048826","BHCB048826",NA,NA,"Melo, LCN","Conceição do Mato Dentro",NA,NA,NA,NA,"2006","07","-0.726819","-19.073806",NA,NA,NA,NA
"245","2021-01-12 15:24:05-03","UFMG","BHCB-SL","107838","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Viana, PL; Teles, AM; Batista, JAN; Mota, RC","2772","2007","03","22","América","Brasil","Minas Gerais","Parque Estadual da Serra Negra","-42.73985","-18.085028",NA,"Terrestr. Caule ereto.; Em interior de matinha nebular.","BHCB048831","BHCB048831","1450","1450","Melo, LCN","Itamarandiba",NA,NA,NA,NA,"2009","11","-42.73985","-18.085028",NA,NA,NA,NA
"246","2021-01-12 15:24:05-03","UFMG","BHCB-SL","79973","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Mota, RC; Viana, PL","1799","2003","03","19","América","Brasil","Minas Gerais","Parque Natural Municipal do Ribeirão do Campo","-43.589744","-19.084333",NA,"Epífita na base de árvore.; Planta coletada em mata de galeria.","BHCB000889","BHCB000889",NA,NA,"Melo, LCN","Conceição do Mato Dentro",NA,NA,NA,NA,"2009","10","-43.589744","-19.084333",NA,NA,NA,NA
"247","2019-12-19 16:20:41-03","UFMG","BHCB-SL","91580","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A; Almeida, TE; Foresto, EB; Rodrigues, MEF; Braedotti, JC; Lopes, LE; Dias, P; Ro","10167","2005","03","23","América","Brasil","São Paulo","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Bugio.","-48.400278","-24.6525",NA,"Epífita.; Em árvore caída, à beira de curso d#?#água próximo à entrada da caverna. Ao lado do paredão rochoso. Floresta ombrófila densa baixo montana, ribeirinha, pouco degradada sobre afloramento calcáreo.","BHCB048846","BHCB048846","400","400","Melo, LCN","Eldorado",NA,NA,NA,NA,"2009","10","-48.400278","-24.6525",NA,NA,NA,NA
"248","2021-01-12 15:24:05-03","UFMG","BHCB-SL","91710","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A; et al.","10302","2005","03","30","América","Brasil","São Paulo","Cachoeira Véu da Noiva, 8km do Município de Barra do Turvo. Borda imediata do Parque Estadual do Jacupiranga, Núcleo Cedro.","-48.450278","-24.720278",NA,"Epífita.; A 0,5m de altura. Interior de mata, próximo ao rio, na parte de cima da cachoeira. Floresta ombrófila densa montana muito degradada.","BHCB048832","BHCB048832","700","700","Melo, LCN","Barra do Turvo",NA,NA,NA,NA,"2009","10","-48.450278","-24.720278",NA,NA,NA,NA
"249","2021-01-12 15:24:05-03","UFMG","BHCB-SL","57512","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO","6114","2001","03","04","América","Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia. Trilha da Pirapitinga.","-45.146667","-23.341389",NA,"Epífita.; Em Cyathea a1,5m de altura. Floresta ombrófila densa montana.","BHCB048844","BHCB048844","900","950","Salino, A","São Luiz do Paraitinga",NA,NA,NA,NA,"2001","12","-45.146667","-23.341389",NA,NA,NA,NA
"250","2019-12-19 16:20:41-03","UFMG","BHCB-SL","85341","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A; Mota, RC; Mota, NFO; Melo, PHA","9260","2003","10","10","América","Brasil","Minas Gerais","Distrito de Talismã, Próximo a divisa com o estado da Bahia.","-40.057611","-16.404583",NA,"Epífita.; A 1,5m de altura na mata. Floresta ombrófila densa montana.","BHCB048839","BHCB048839","750","850","Melo, LCN","Santa Maria do Salto",NA,NA,NA,NA,"2006","07","-40.057611","-16.404583",NA,NA,NA,NA
"251","2019-12-19 16:20:41-03","UFMG","BHCB-SL","99383","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A; Lombardi, JA; Mota, RC; Stehmann, JR","10072","2005","02","24","América","Brasil","Minas Gerais","Distrito de Talismã","-0.667572","-16.404139",NA,"Rupícola.; No interior de mata. Floresta ombrófila densa montana.","BHCB048842","BHCB048842","850","1000","Melo, LCN","Santa Maria do Salto",NA,NA,NA,NA,"2009","11","-0.667572","-16.404139",NA,NA,NA,NA
"252","2019-12-19 16:20:41-03","UFMG","BHCB-SL","65008","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A; Dittrich, VAO; Morais, PO; Carvalho, FA; Teixeira, LCRS; Oliveira, AM","7756","2001","10","30","América","Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia. Trilha da Cachoeira dos Macacos.","-45.169972","-23.412361",NA,"Epífita.; A 1m de altura. Floresta ombrófila densa montana e altomontana.","BHCB048845","BHCB048845","900","950","Melo, LCN; Salino, A","Natividade da Serra",NA,NA,NA,NA,"2009","10","-45.169972","-23.412361",NA,NA,NA,NA
"253","2019-12-19 16:20:41-03","UFMG","BHCB-SL","87160","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A; Lombardi, JA; Mota, RC; Almeida, TE; Viana, PL","9453","2004","03","07","América","Brasil","Minas Gerais","Distrito de Talismã","-40.049278","-16.413889",NA,"Epífita.; De 0,5 - 4m de altura, interior de mata. Floresta ombrófila densa montana.","BHCB048825","BHCB048825","820","820","Melo, LCN","Santa Maria do Salto",NA,NA,NA,NA,"2009","10","-40.049278","-16.413889",NA,NA,NA,NA
"254","2019-12-19 16:20:41-03","UFMG","BHCB-SL","91743","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A; Almeida, TE; Oriani, A; Miachir, JI; Carvalho, MLS; Muniz, MRA; Korman, V; Bran","10335","2005","04","01","América","Brasil","São Paulo","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Evaristo.","-0.806744","-24.634722",NA,"Epífita a 1,5m de altura.; Floresta ombrófila densa baixo montana degradada.","BHCB048851","BHCB048851",NA,NA,"Melo, LCN","Eldorado",NA,NA,NA,NA,"2009","10","-0.806744","-24.634722",NA,NA,NA,NA
"255","2019-12-19 16:20:41-03","UFMG","BHCB-SL","53071","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A; Baptista, VR; Ferreira, L; Cielo-Filho, R; Zidko, A; Mendonça, CG; Rodrigues, R","5399","2000","04","24","América","Brasil","São Paulo","Limite com Salesópolis. Estrada Usaka, represa Casa Grande da SABESP. Planalto Paulistano.","-45.9595","-23.654806",NA,"Epífita.; Em xaxim crescendo a 2,0m de altura, interior da mata. Floresta Ombrófila Densa com pertubação.","BHCB048833","BHCB048833","800","800","Salino, A","Mogi das Cruzes",NA,NA,NA,NA,"2000","08","-45.9595","-23.654806",NA,NA,NA,NA
"256","2019-12-19 16:20:41-03","UFMG","BHCB-SL","81050","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A; Carvalho, FA; Viani, RAG; Gusson, E; Cavallari, M; Souza, SCPM; Melo, ACGL; Rod","8524","2003","04","16","América","Brasil","São Paulo","Parque Estadual Intervales, Núcleo Barra Grande, Trilha da Cachoeira das Pedrinhas, estrada de São Pedro, Rio do Carmo.","-48.374444","-24.3075",NA,"Epífita; A 1,0m de altura em interior de mata.","BHCB048828","BHCB048828","790","790","Melo, LCN","Eldorado",NA,NA,NA,NA,"2009","10","-48.374444","-24.3075",NA,NA,NA,NA
"257","2019-11-07 11:16:31-03","UFMG","BHCB-SL","148974","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Souza, FS; Machado, TM","1508","2011","04","06","América","Brasil","Espírito Santo","Parque Nacional do Caparaó, Pedra Escorada. Floresta Ombrófila Densa Montana. DATUM WGS 84.","-41.763083","-20.553806",NA,"Epífita no interior de mata.",NA,NA,"1104","1104","Souza, FS; Salino, A","Divino de São Lourenço",NA,NA,NA,NA,"2011","12","-41.763083","-20.553806",NA,NA,NA,NA
"258","2019-12-19 16:20:41-03","UFMG","BHCB-SL","81147","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A; Carvalho, FA; Rodrigues, RR; Souza, VC; Tamashiro, JY; Paula-Souza, J; Muniz, M","8621","2003","04","19","América","Brasil","São Paulo","Parque Estadual Intervales, Trilha saindo 500m antes da sede da Base de Barra Grande em direção à Estação Ecológica de Xitue.","-48.363333","-24.3075",NA,"Epífita.; A 1,8m de altura no interior de floresta. Vegetação bem conservada de Floresta ombrófila densa montana, com escorregamentos naturais e exploração de palmito.","BHCB048824","BHCB048824","790","790","Salino, A","Iporanga",NA,NA,NA,NA,"2003","04","-48.363333","-24.3075",NA,NA,NA,NA
"259","2021-01-12 15:24:05-03","UFMG","BHCB-SL","79936","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Mota, RC","1762","2002","12","28","América","Brasil","Minas Gerais","Parque Natural Municipal do Ribeirão do Campo","-43.601111","-19.075972",NA,"Epífita.; Planta coletada em mata de galeria.","BHCB048848","BHCB048848",NA,NA,"Melo, LCN","Conceição do Mato Dentro",NA,NA,NA,NA,"2009","10","-43.601111","-19.075972",NA,NA,NA,NA
"260","2019-12-19 16:20:41-03","UFMG","BHCB-SL","84715","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Dittrich, VAO; Breier, TB","1243","2002","09","28","América","Brasil","São Paulo","Parque Estadual Carlos Botelho, Núcleo Sete Barras.","-47.916667","-24.2",NA,"Holoepífito; A aproximadamentem 2,4m de altura em beira-rio. Na floresta Ombrófila Densa.","BHCB048835","BHCB048835","220","220","Dittrich, VAO; Salino, A","Sete Barras",NA,NA,NA,NA,"2002","12","-47.916667","-24.2",NA,NA,NA,NA
"261","2019-12-19 16:20:41-03","UFMG","BHCB-SL","58984","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A","6618","2001","04","18","América","Brasil","São Paulo","Floresta Ombrófila Densa da Planície Litorânea, Em trecho Paludoso.","-46.930833","-24.220222",NA,"Epífita.; À 1m de altura, no interior de floresta","BHCB049281",NA,"25","25","Melo, LCN","Itanhaém",NA,NA,NA,NA,NA,NA,"-46.930833","-24.220222",NA,NA,NA,NA
"262","2021-01-12 15:24:05-03","UFMG","BHCB-SL","90316","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","9887","2004","10","29","América","Brasil","Minas Gerais","APA Águas Vertentes, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos.","-43.288028","-18.191556",NA,"Rupícola.; Em mata entre afloramentos. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.","BHCB048829","BHCB048829","1150","1350","Salino, A","Felício dos Santos",NA,NA,NA,NA,"2005","06","-43.288028","-18.191556",NA,NA,NA,NA
"263","2019-12-19 16:20:41-03","UFMG","BHCB-SL","65076","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Salino, A; Dittrich, VAO; Morais, PO; Carvalho, FA; Teixeira, LCRS; Oliveira, AM","7823","2001","11","01","América","Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia. Trilha do Pico do Corcovado.","-45.193278","-23.449056",NA,"Epífita.; A cerca de 1m de altura no interior de Floresta Ombrófila Densa Altomontana.","BHCB048843","BHCB048843","900","1150","Melo, LCN; Salino, A","Natividade da Serra",NA,NA,NA,NA,"2001","11","-45.193278","-23.449056",NA,NA,NA,NA
"264","2021-01-12 15:24:05-03","UFMG","BHCB-SL","97282","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Matos, FB; Amorim, AM; Jardim, J; Paixão, J","371","2005","02","08","América","Brasil","Bahia","Serra da Pedra Lascada;, 13,7 km de Barro Preto, na estrada que passa pela fazenda São Miguel em direção à serra.","-39.202778","-14.770278",NA,"Epífita.; No interior da mata. No alto do morro. Floresta Montana.","BHCB049280",NA,"900","900","Salino, A","Barro Preto",NA,NA,NA,NA,NA,NA,"-39.202778","-14.770278",NA,NA,NA,NA
"265","2019-12-19 16:20:41-03","UFMG","BHCB-SL","171003","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Korte, A","5000","2010","11","18","América","Brasil","Santa Catarina","Saí Mirim","-48.69","-26.1",NA,"Epífita.; Em interior de fragmento. Floresta Ombrófila Densa.","BHCB048837","BHCB048837","18","18","Gasper, AL de","Itapoá",NA,NA,NA,NA,"2010","12","-48.69","-26.1",NA,"01",NA,NA
