"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"149","2021-02-11 17:20:23-03","UFPR","UPCB","53195","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Vieira, F.C.S.","648","2004","11","25",NA,"Brasil",NA,NA,"Arbusto 5m, corola roxa. Mata nebular. Alt.: ca. 900m s.n.m..",NA,NA,NA,"Brade","Hatschbach, G.","Santa Catarina","Joinville","Castelo dos Bugres","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"37150","auto","2005","04","30",NA,NA,NA,NA,NA,NA,NA
"150","2021-02-11 17:20:23-03","UFPR","UPCB","6732","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.","15959","1967","02","03",NA,"Brasil",NA,NA,"Arbusto, até 2,5m, flor violeta. Orla mata pluvial..",NA,NA,NA,"Brade","Wurdack, J.J.","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"45291","auto","1968","02",NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-11 17:20:23-03","UFPR","UPCB","42245","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Paula, M.F.R.","38","1998","11","27",NA,"Brasil",NA,NA,"Árvore 6m, flores roxas vistosas, botões florais..",NA,NA,NA,"Brade","Silva, S.M.","Paraná","Morretes","Estrada da Graciosa, Recanto Engenheiro Lacerda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"30514","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-02-11 17:20:23-03","UFPR","UPCB","92785","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Robert W. | Barreto, R.W.B.","1532","2012","02","02",NA,"Brasil",NA,NA,NA,"UPCB0035494",NA,NA,"Brade","Goldenberg, R.","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"UPCB0035494",NA,NA,"12577","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-11 17:20:23-03","UFPR","UPCB","67448","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Camargo, E.","34","2006","09","05",NA,"Brasil",NA,NA,"Arbusto, 1 m, frutos secos. Refúgio Altomontano..",NA,NA,NA,"Brade","Camargo, E.","Paraná","Quatro Barras","Morro do Anhangava.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"17116","auto","2008","01",NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-02-11 17:20:23-03","UFPR","UPCB","59545","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Caxambú, M.G.","1251","2006","11","17",NA,"Brasil",NA,NA,"Arbusto heliófito, ca. 1m, ramificado, flor roxa. Afloramento granítico, relevo montanhoso. Floresta Ombrófila Densa Altomontana..",NA,NA,NA,"Brade","Meyer, F.S.","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"12577","auto","2007","10",NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-02-11 17:20:23-03","UFPR","UPCB","59545","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Caxambú, M.G.","1251","2006","11","17",NA,"Brasil",NA,NA,"Arbusto heliófito, ca. 1m, ramificado, flor roxa. Afloramento granítico, relevo montanhoso. Floresta Ombrófila Densa Altomontana..",NA,NA,NA,"Brade","Meyer, F.S.","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"12577","auto","2007","10",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-02-11 17:20:23-03","UFPR","UPCB","80473","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Lozano, E.D.","483","2011","01","08",NA,"Brasil",NA,NA,"Arbusto, 1,6m, flores roxas. Campo sujo. 14909m.s.n.m..",NA,NA,NA,"Brade",NA,"Paraná","Campina Grande do Sul","Morro do Getúlio","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-02-11 17:20:23-03","UFPR","UPCB","63776","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Meyer, F.S.","211","2006","11","05",NA,"Brasil",NA,NA,"Arbusto de 2m, em refúgio vegetacional altomontano..",NA,NA,NA,"Brade","Meyer, F.S.","Paraná","Quatro Barras","Parque Estadual da Serra da Baitaca, Morro Anhangava.","-49.0769004821777","-25.3656005859375","1300","1300",NA,NA,NA,"17116","auto","2006","11",NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-11 17:20:23-03","UFPR","UPCB","63805","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Meyer, F.S.","225","2006","10","10",NA,"Brasil",NA,NA,"Arbusto em zona de Refúgio Vegetacional Altomontano..",NA,NA,NA,"Brade","Meyer, F.S.","Paraná","Quatro Barras","Parque Estadual da Serra da Baitaca - Pico Anhangava.","-49.0769004821777","-25.3656005859375","1200","1200",NA,NA,NA,"17116","auto","2006","10",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-11 17:20:23-03","UFPR","UPCB","51261","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Kaehler, M.","114","2000","01","15",NA,"Brasil",NA,NA,"Arbusto flor roxa. Alt.: 500m s.n.m..",NA,NA,NA,"Brade","Goldenberg, R.","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"30514","auto","2005","01","01",NA,NA,NA,NA,NA,NA,NA
"160","2021-02-11 17:20:23-03","UFPR","UPCB","42708","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Pasdiora, A.L.","61","2000","01","13",NA,"Brasil",NA,NA,"Arbusto 1,5-2m, com flores roxas, estames amarelos. Floresta ombrófila densa altomontana..",NA,NA,NA,"Brade","Pasdiora, A.L.","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"30514","auto","2000","10",NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-02-11 17:20:23-03","UFPR","UPCB","42707","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Pasdiora, A.L.","83","2000","05","01",NA,"Brasil",NA,NA,"Árvore ca. 4m, frutos capsulares. Floresta ombrófila densa altomontana..",NA,NA,NA,"Brade","Pasdiora, A.L.","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"30514","auto","2000","10",NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-11 17:20:23-03","UFPR","UPCB","42684","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Pasdiora, A.L.","62","1999","01","13",NA,"Brasil",NA,NA,"Arbusto 1,5-2,0m, flores roxas, estames amarelos, frutos capsulares. Floresta ombrófila densa altomontana..",NA,NA,NA,"Brade","Pasdiora, A.L.","Paraná","Morretes","Parque Estadual Pico do Marumbi, Morro Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"30514","auto","2000","02",NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-11 17:20:23-03","UFPR","UPCB","63787","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Meyer, F.S.","610","2008","03","18",NA,"Brasil",NA,NA,"Arbusto ca. 3m, em vegetação de Refúgio Vegetacional Altomontano, com brácteas vermelhas numerosas..",NA,NA,NA,"Brade","Meyer, F.S.","Paraná","Campina Grande do Sul","P.E. do Pico do Paraná, Morro do Getúlio.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"55154","auto","2008","03",NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-02-11 17:20:23-03","UFPR","UPCB","20997","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Ribas, O.S.","414","1992","01","10",NA,"Brasil",NA,NA,"Arbusto, 2m, flor lilás. Encosta de morro..",NA,NA,NA,"Brade","Wurdack, J.J.","Santa Catarina","Campo Alegre","Rodeio Grande, subida para Serra do Quiririm","-49.2655982971191","-26.1924991607666","1100","1100",NA,NA,NA,"37493","auto","1992","01","01",NA,NA,NA,NA,NA,NA,NA
"165","2021-02-11 17:20:23-03","UFPR","UPCB","58924","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Brotto, M.L.","172","2008","07","18",NA,"Brasil",NA,NA,"Arbusto 1m de altura, flores avermelhadas. Floresta Ombrófila Densa Altomontana..",NA,NA,NA,"Brade","Brotto, M.L.","Paraná","Morretes","Serra da Graciosa, Morro Mãe Catira.","-48.834400177002","-25.476900100708","1330","1330",NA,NA,NA,"30514","auto","2008","07","29",NA,NA,NA,NA,NA,NA,NA
"166","2021-02-11 17:20:23-03","UFPR","UPCB","12829","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Cervi, A.C.","2091",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto, ca. 3m..",NA,NA,NA,"Brade",NA,"Paraná","Morretes","Serra da Graciosa, Vista Lacerda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-11 17:20:23-03","UFPR","UPCB","47602","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Scheer, M.B.","286","2001","05","26",NA,"Brasil",NA,NA,"Arbórea ereta, 5m, local pouco sombreado, floresta ombrófila densa altomontana. Alt.: 1320m s.n.m..",NA,NA,NA,"Brade","Mocochinski, A.Y.","Paraná","Morretes","Serra da Igreja, Morro dos Padres","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"30514","auto","2003","10",NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:20:23-03","UFPR","UPCB","60193","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Brotto, M.L.","107","2008","03","21",NA,"Brasil",NA,NA,"Arbusto 50cm de altura, flor vermelha. Refúgio Vegetacional Altomontano..",NA,NA,NA,"Brade","Meyer, F.S.","Santa Catarina","Garuva","Serra do Quiriri","-48.8549995422363","-26.0266990661621","1379","1379",NA,NA,NA,"22441","auto","2008","03","25",NA,NA,NA,NA,NA,NA,NA
"169","2021-02-11 17:20:23-03","UFPR","UPCB","49453","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Scheer, M.B.","324","2001","07","05",NA,"Brasil",NA,NA,"Arbustiva ereta 2,2m, local pouco sombreado. Floresta ombrófila densa altomontana. Alt.: 1022m s.n.m...",NA,NA,NA,"Brade","Scheer, M.B.","Paraná","Guaraqueçaba","Serra Gigante, Morro do Queimado","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"37295","auto","2004","01","01",NA,NA,NA,NA,NA,NA,NA
"170","2021-02-11 17:20:23-03","UFPR","UPCB","47607","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Scheer, M.B.","324","2001","07","05",NA,"Brasil",NA,NA,"Arbustiva ereta, 2,2m, local sombreado, floresta ombrófila densa altomontana, cume. Alt.: 1022m s.n.m...",NA,NA,NA,"Brade","Mocochinski, A.Y.","Paraná","Guaraqueçaba","Serra Gigante, Morro do Queimado","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"37295","auto","2001","08",NA,NA,NA,NA,NA,NA,NA,NA
"171","2010-03-01 10:10:00-03","MO","MOBOT","100240634","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Gert G. Hatschbach","Hatschbach 20290","1968","11","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"Brade","P. Guimarães","Paraná","Campina Grande do Sul","Serra Virgem Maria.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"172","2012-04-27 11:24:00-03","MO","MOBOT","100240636","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","L.T. Dombrowski","Dombrowski 4466","1973","1","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Brade","P. Guimarães","Paraná","Piraquara","Mananciais de Serra.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"173","2010-03-01 10:11:00-03","MO","MOBOT","100240633","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","O.S. Ribas|D.D. Guimarães","Ribas 414","1992","1","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Brade","P. Guimarães","Santa Catarina",NA,"Rodeio Grande, subida para Serra do Quiririm (mun. Campo Alegre).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"174","2008-05-27 22:02:00-03","MO","MOBOT","3273320","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","J.M. Silva","Silva 1616","1995",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Brade","G. Hatschbach","Paraná",NA,"Serra Piramirim, estrada Itupava (mun. Piraquara).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2008-05-27 22:02:00-03","MO","MOBOT","3302544","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","O.S. Ribas","Ribas 211","1990","1","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Brade","G. Hatschbach","Paraná",NA,"Véu de Noiva (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","3302562","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","J.M. Silva|V. Nicolack","Silva 718","1989","11","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"Brade","G. Hatschbach","Paraná",NA,"Buraco do Padre (mun. Ponta Grossa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2015-10-22 10:03:04-02","UNIOESTE","UNOP","5233","S","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Caxambu, M.G.","1251","2006","11","17",NA,"Brasil",NA,NA,"Arbusto heliófito ca. 1 m de altura, ramificado. Flores de cor roxa. Em afloramento granítico. Relevo: montanhoso. Vegetação: Floresta Ombrófila Densa Altomontana.",NA,NA,NA,"Brade","Goldenberg, R.","Paraná","Piraquara","Morro do canal piraquara parana .","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"12577","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-08-31 09:07:18-03","INPA","INPA","200532","S","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Ribas, OS","747","1995","02","19","Southern America","Brasil",NA,NA,NA,"INPA0200532","Dicotyledon Com-Clade","Myrtales","Brade","Goldenberg, R","Paraná","Morretes","Serra Marumbi, picada ao Olimpo.","-48.834400177002","-25.476900100708",NA,NA,"INPA0200532 INPA0200532_e",NA,NA,"30514","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","51948",NA,"Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","F.S. Meyer; C. Simão","2227","2017","01","19",NA,"Brasil",NA,NA,"Arbusto 1m alt., frequente na orla de estrada em região de Floresta Ombrófila Densa Montana. Duas bractéolas por flor, avermelhadas, hipanto verde, com tricomas esparsos, de base alargada, pétalas púrpuras, estames com filetes róseos,","MBML051948",NA,NA,"Brade","F.S. Meyer","Paraná","São José dos Pinhais","Estrada Velha Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"MBML051948",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","51947",NA,"Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","F.S. Meyer; C. Simão","2226","2017","01","19",NA,"Brasil",NA,NA,"Arvoreta 2-3m alt., frequente na orla de estrada em região de Floresta Ombrófila Densa Montana. Duas bractéolas por flor, avermelhadas, hipanto verde, com tricomas esparsos, de base alargada, pétalas púrpuras, estames com filetes branc","MBML051947",NA,NA,"Brade","F.S. Meyer","Paraná","São José dos Pinhais","Estrada Velha Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"MBML051947",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-09-12 05:00:02-03","US","US","1055252","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","P. K. Dusén","7479","1909","1","4","South America - Neotropics","Brazil",NA,NA,NA,"US01905894",NA,"Myrtales","Brade",NA,"Paraná",NA,"Ypiranga, ad marg.",NA,NA,NA,NA,"US01905894_01 US01905894_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"182","2020-09-12 05:00:02-03","US","US","2405266","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","G. Hatschbach","6813","1960","1","12","South America - Neotropics","Brazil",NA,NA,NA,"US01905891",NA,"Myrtales","Brade",NA,"Paraná","Campina Grande do Sul","Rod. BR-2, Ribeirão do Mundo","-49.0553016662598","-25.3055992126465",NA,NA,"US01905891_01 US01905891_02",NA,NA,"55154","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"183","2020-09-12 05:00:02-03","US","US","3219738","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","O. S. Ribas & D. Guimarães","414","1992","1","10","South America - Neotropics","Brazil",NA,NA,NA,"US01905895",NA,"Myrtales","Brade",NA,"Santa Catarina","Campo Alegre","Rodeio Grande, subida para Serra do Quiririm","-49.2655982971191","-26.1924991607666","1100",NA,"US01905895_01 US01905895_02",NA,NA,"37493","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"184","2020-09-12 05:00:02-03","US","US","2370450","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","G. Hatschbach","5386","1958","12","28","South America - Neotropics","Brazil",NA,NA,NA,"US01905892",NA,"Myrtales","Brade",NA,"Paraná","Tijucas do Sul","Saltinho","-49.1988983154297","-25.9281005859375",NA,NA,"US01905892_01 US01905892_02",NA,NA,"25228","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"185","2020-09-12 05:00:02-03","US","US","2404816","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","R. Reitz & D. Klein","10451","1960","12","21","South America - Neotropics","Brazil",NA,NA,NA,"US01905897",NA,"Myrtales","Brade",NA,"Santa Catarina","Garuva","Monte Crista","-48.8549995422363","-26.0266990661621","900",NA,"US01905897_01 US01905897_02",NA,NA,"22441","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"186","2020-09-12 05:00:02-03","US","US","2268855","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii alpestris","R. Reitz & R. M. Klein","6484","1958","2","5","South America","Brazil",NA,NA,NA,"US00120088",NA,"Myrtales","Brade",NA,"Santa Catarina",NA,"Campo Alegre, Morro do Iquererim.",NA,NA,"1300","1300","US00120088_01","alpestris","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"187","2020-09-12 05:00:02-03","US","US","2536619","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","G. Hatschbach","18575","1968","2","8","South America - Neotropics","Brazil",NA,NA,NA,"US01905887",NA,"Myrtales","Brade",NA,"Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465","1300",NA,"US01905887_01 US01905887_02",NA,NA,"55154","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"188","2020-09-12 05:00:02-03","US","US","1340003","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","P. K. Dusén","7479","1909","1","4","South America - Neotropics","Brazil",NA,NA,NA,"US01905893",NA,"Myrtales","Brade",NA,"Paraná","Moreira Sales","Ypitanga ad marg.","-53.0069007873535","-24.0622005462646",NA,NA,"US01905893_01 US01905893_02",NA,NA,"17288","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"189","2020-09-12 05:00:02-03","US","US","2324858","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","R. Reitz & R. M. Klein","5705","1957","12","18","South America","Brazil",NA,NA,NA,"US00120087",NA,"Myrtales","Brade",NA,"Santa Catarina",NA,"Joinville, estrada Dona Francisca, Capoeira.",NA,NA,"600","600","US00120087_01",NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"190","2020-09-12 05:00:02-03","US","US","2566915","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","G. Hatschbach","15959","1967","2","3","South America - Neotropics","Brazil",NA,NA,NA,"US01905888",NA,"Myrtales","Brade",NA,"Paraná","São José dos Pinhais","Col. S. Andrade","-49.2064018249512","-25.5347003936768",NA,NA,"US01905888_01 US01905888_02",NA,NA,"45291","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"191","2020-09-12 05:00:02-03","US","US","2557359","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","G. Hatschbach","20290","1968","11","12","South America - Neotropics","Brazil",NA,NA,NA,"US01905885",NA,"Myrtales","Brade",NA,"Paraná","Campina Grande do Sul","Serra Virgem Maria","-49.0553016662598","-25.3055992126465",NA,NA,"US01905885_01 US01905885_02",NA,NA,"55154","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"192","2020-09-12 05:00:02-03","US","US","2438657","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","M. Kuhlmann","5034","1963","10","17","South America - Neotropics","Brazil",NA,NA,NA,"US01905878",NA,"Myrtales","Brade",NA,"São Paulo","Salesópolis","Cachoeira do Poço Verde. Imediações da Estação Biológica de Boraceia","-45.8400001525879","-23.5300006866455",NA,NA,"US01905878_01 US01905878_02",NA,NA,"18032","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"193","2020-09-12 05:00:02-03","US","US","2691492","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","C. Koczicki","60","1968","2","21","South America - Neotropics","Brazil",NA,NA,NA,"US01905886",NA,"Myrtales","Brade",NA,"Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375","1000",NA,"US01905886_01 US01905886_02",NA,NA,"17116","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"194","2020-09-12 05:00:02-03","US","US","2615257","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","O. Handro","740","1957","11","21","South America - Neotropics","Brazil",NA,NA,NA,"US01905880",NA,"Myrtales","Brade",NA,"São Paulo","Salesópolis","Margem do Rio Claro","-45.8400001525879","-23.5300006866455",NA,NA,"US01905880_01 US01905880_02",NA,NA,"18032","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"195","2020-09-12 05:00:02-03","US","US","3219742","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","G. Hatschbach & D. Guimarães","56160","1992","1","6","South America - Neotropics","Brazil",NA,NA,NA,"US01905881",NA,"Myrtales","Brade",NA,"Paraná","Antonina","Usina Hidrelétrica Parigot de Souza.","-48.7118988037109","-25.4286003112793","700",NA,"US01905881_01 US01905881_02",NA,NA,"38300","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"196","2020-09-12 05:00:02-03","US","US","2433898","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","G. Hatschbach","10840","1964","1","12","South America - Neotropics","Brazil",NA,NA,NA,"US01905889",NA,"Myrtales","Brade",NA,"Paraná","Morretes","Estra. da Graciosa, Alto da Serra","-48.834400177002","-25.476900100708",NA,NA,"US01905889_01 US01905889_02",NA,NA,"30514","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"197","2020-09-12 05:00:02-03","US","US","2557358","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","G. Hatschbach","20937","1969","1","29","South America - Neotropics","Brazil",NA,NA,NA,"US01905884",NA,"Myrtales","Brade",NA,"Paraná","Bocaiúva do Sul","Sesmaria, Rio Capivari, 2 km ao oeste","-49.1150016784668","-25.2061004638672",NA,NA,"US01905884_01 US01905884_02",NA,NA,"61623","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"198","2020-09-12 05:00:02-03","US","US","2324857","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","R. Reitz & D. Klein","5854","1957","12","22","South America - Neotropics","Brazil",NA,NA,NA,"US01905899",NA,"Myrtales","Brade",NA,"Santa Catarina","Garuva","Monte Crista","-48.8549995422363","-26.0266990661621","650",NA,"US01905899_01 US01905899_02",NA,NA,"22441","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"199","2020-09-12 05:00:02-03","US","US","2577494","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","L. Smith, R. Reitz & R. M. Klein","14174","1964","12","30","South America - Neotropics","Brazil",NA,NA,NA,"US01905896",NA,"Myrtales","Brade",NA,"Santa Catarina","Ilhota","Morro do Bau, northwest of Ilhota","-48.88","-26.87","250","920","US01905896_01 US01905896_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
