"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"2066","2020-11-12 16:58:04-03","UEL","FUEL","26545","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Groppo Jr, M","1995","11","22","Baitello, JB","1989","12","13","Brasil","São Paulo","Cunha","P.E. Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"FUEL005365",NA,"331",NA,NA,NA,NA,"Tracheophyta","Aquifoliales",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"2067","2020-11-12 16:58:04-03","UEL","FUEL","26547","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Pastore, JA","1994",NA,NA,"Coutinho, PEG","1994","04","04","Brasil","São Paulo","Cunha","P.E. Serra do Mar, às margens do rio","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"FUEL005386",NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Aquifoliales",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"2068","2019-11-01 14:52:57-03","UnB","UB","148650","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","domestica","Ilex domestica","Reiss.","Edwin, G","1990",NA,NA,"Anderson, WR","1972","02","14","Brasil","Minas Gerais",NA,"Ca. 5km SSE of Pico de Itambé",NA,NA,NA,NA,"1140","1140",NA,NA,"36003","Fruit green, later reddish green; Tree 6m tall; Near stream. Valley, cut-over hillsides, with streams among shrubs and trees, and blocky sandstone outcrops","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2069","2019-11-01 14:52:57-03","UnB","UB","148658","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","domestica","Ilex domestica","Reiss.","Edwin, G","1990",NA,NA,"Anderson, WR","1972","02","09","Brasil","Minas Gerais",NA,"South-eastern drainage of Pico do Itambé. About 5km directly west and north of Santo Antonio de Itambé",NA,NA,NA,NA,"950","950",NA,NA,"35682","Fruit green; Slender tree 3m tall; River bank. Hillsides with second growth forest and bracken-covered campo, sloping down to river with blocky sandstone and sandy soil","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2070","2019-11-01 14:52:57-03","UnB","UB","193202","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Figueiredo, N","1982","01",NA,"Martins, FR; et al.","1980","10","02","Brasil","Minas Gerais",NA,NA,"-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,NA,"205","Arvoreta 5m. Flores brancas; Em sulcos de drenagem natural, em campo","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2071","2019-11-01 14:52:57-03","UnB","UB","148657","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis sincorensis","Loes.","Andrews, S","1990",NA,NA,"Harley, RM","1988","11","24","Brasil","Bahia","Rio de Contas","Rio das Contas. Pico das Almas. Cume","-41.966667","-13.533333","-41.966667","-13.533333","1850","1850",NA,NA,"26280","Frutos imaturos verdes, maduros verdes; Arbusto cerca de 1,5m de altura. Folhas verde-escuro na face adaxial, verde claro na face abaxial, pecíolo vinoso; Entre rochas","Southern America",NA,NA,"Dicotyledoneae",NA,"sincorensis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2072","2019-11-01 14:52:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Jorge, CL","1994",NA,NA,"Pereira, BAS","1981","09","15","Brasil","Distrito Federal","Brasília","Altos do Ribeirão Taboca","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"62","Arvoreta ca. 3 m de altura; folhas glabras; flores alvas; beira de córrego","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"2073","2019-11-01 14:52:57-03","UnB","UB","148655","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Bastos, R","1980","01","06","Ladeira, JL","1972","09","30","Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,"529","Cultivada; Altura 1,2m; cultivada","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"2074","2019-11-01 14:52:57-03","UnB","UB","148651","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Hatschbach, G","1981",NA,NA,"Hatschbach, G","1980","11","04","Brasil","Paraná ","Morretes","Estrada da Graciosa, Recanto Engº Lacerda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"43266","Flor alvecente; Árvore 6m; Mata pluvial, vertente atlântica","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"2075","2019-11-01 14:52:57-03","UnB","UB","148652","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Groppo Júnior, M","2000",NA,NA,"Nicolau, SA","1992","10","08","Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande, trilha da Crista","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,NA,"2179","Flores branco-esverdeadas, anteras amarelas; Árvore 15m","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA
"2076","2019-11-01 14:52:57-03","UnB","UB","148649","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Bastos, R","1980","01","05","Heringer, EP","1954","10","03","Brasil","Minas Gerais","Pacheco","Estação Experimental Água Limpa - Cl Pacheco",NA,NA,NA,NA,NA,NA,NA,NA,"3584",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2077","2019-11-01 14:52:57-03","UnB","UB","193203","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Leitão Filho, HF; et al.","1981","12","01","Brasil","Minas Gerais",NA,"Morro do Ferro","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,NA,"1459","Frutos verdes","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2078","2019-11-01 14:52:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Walter, BMT; Million, JL","2017","03",NA,"Million, JL","2017","01","04","Brasil","Mato Grosso do Sul","Juti","Na aldeia Takwara, próximo do rio Takwara","-54.6","-22.700611","-54.6","-22.700611",NA,NA,NA,NA,"134","Coagulante, cicatrizante, estimulante, contra parkinson; Arbusto; Floresta Estacional Semidecidual","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2079","2019-11-01 14:52:57-03","UnB","UB","2459","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.",NA,NA,NA,NA,"Pinto, FS","1990","09","12","Brasil","Distrito Federal","Brasília","Alojamento estudantil, próximo a Telestar","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2","Arbusto 1,3m. Flor amarela; Cerrado. Solo: Terra vermelha.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"2080","2019-11-01 14:52:57-03","UnB","UB","148653","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Edwin, G","1973",NA,NA,"Anderson, WR","1972","02","03","Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"1250","1250",NA,NA,"35208","Fruit green, maturing to reddish purple; Shrub 1,5m tall; Rocky slope. Valley with very steep, rocky sandstone sides sloping down to gallery forest, with sedge meadow (brejo) just above forest in places","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"2081","2019-11-01 14:52:57-03","UnB","UB","148654","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Hatschbach, G","1983",NA,NA,"Hatschbach, G","1983","01","26","Brasil","Paraná ","São José dos Pinhais","Córrego Fundo","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"46054","Árvore 8m; Mata encosta de morro","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"2082","2019-11-01 14:52:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Silveira, N","1994",NA,NA,"Silveira, N; Mansan, C","1994","03","10","Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha - Celulose Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"UB0012256",NA,"11880","12m de altura, frutos maduros; Mata","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"2083","2019-11-01 14:52:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Edwin, G","1964",NA,NA,"Reitz; Klein","1962","10","25","Brasil","Santa Catarina","Papanduva","Monte Castelo","-50.144401550293","-26.3703002929688",NA,NA,"750","750",NA,NA,"13542","Arvoreta, 6m. Flor esverdeada; Capoeirão","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"49621","auto",NA,NA,NA,NA,NA,NA
"2084","2019-11-01 14:52:57-03","UnB","UB","148659","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis sincorensis","Loes.","Andrews, S","1990",NA,NA,"Harley, RM","1988","11","16","Brasil","Bahia","Rio de Contas","Rio das Contas. Pico das Almas. Vertente leste. Subida do pico do Campo do Queiroz","-41.966667","-13.533333","-41.966667","-13.533333",NA,NA,NA,NA,"26172","Flores brancas.; Arvoreta 2,5m. Ramos jovens, pedúnculo da inflorescência, pecíolo e nervura das folhas cor-de-vinho; Campo rupestre. Entre rochas no pico","Southern America",NA,NA,"Dicotyledoneae",NA,"sincorensis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2085","2019-05-06 11:52:09-03","UFU","HUFU","7589","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Leitão-Filho, H.F.; Gouvea, K.K.; Martins, F.R.; Tamashiro, J.Y.; et al.","1981","10","30","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"HUFU00001845","HUFU00001845","1328","Árvore, ca. 2 m. Frutos imaturos verdes.; Campo do saco.",NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"2086","2019-05-06 11:52:09-03","UFU","HUFU","10535","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis sincorensis","Loes.","Andrews, S.","1997","01","02","Romero, R.; Nakajima, J.N.; Zanini, E. & Simão, D.G.","1995","11","20","Brasil","Minas Gerais","São Roque de Minas","Chapadão do Diamante","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00052625","HUFU00052625","3183","Árvore, ca. 8m. Frutos esverdeados.; Capão de mata.",NA,NA,NA,NA,NA,"sincorensis",NA,"57119","auto",NA,NA,NA,NA,NA,NA
"2087","2019-05-06 11:52:09-03","UFU","HUFU","25405","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Viani, R.A.G.","1999",NA,NA,"Viani, R.A.G.; Baitello, J.B.","1999","10","17","Brasil","Paraná","Ortigueira","Sítio Basílio","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"HUFU00001847","HUFU00001847","34","Árvore, ca. 6 m. Corola branca.",NA,NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"2088","2019-05-06 11:52:09-03","UFU","HUFU","7588","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Tamashiro, J.Y.","1982","01",NA,"Tamashiro, J.Y.; et al.","1981","10","27","Brasil","Minas Gerais","Poços de Caldas","Mata da Colina","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"HUFU00001846","HUFU00001846","1267","Árvore, ca. 24 m. Botões creme-esverdeados.",NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"2089","2019-05-06 11:52:09-03","UFU","HUFU","14389","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis sincorensis","Loes.","Andrade, T.","2004","08","20","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Miranda, V.F.O.","1997","04","15","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento, cerca de 1km.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00052626","HUFU00052626","2303","Arbusto ca. 1,5m. Frutos enegrecidos - vinho.; Cerrado.",NA,NA,NA,NA,NA,"sincorensis",NA,"57119","auto",NA,NA,NA,NA,NA,NA
"2090","2021-03-05 16:09:35-03","MN","R-TIPOS","8216a","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Barriera, G.","2011",NA,NA,"Glaziou, A.F.M.","1891","10","05","Brasil","Rio de Janeiro",NA,"Alto Macaé",NA,NA,NA,NA,NA,NA,"R000008216a","R000008216a_001","19002",NA,NA,NA,NA,NA,NA,NA,"Isosyntypus de Ilex paraguariensis f. confusa Loes.",NA,NA,NA,NA,NA,NA,NA,NA
"2091","2021-03-08 15:43:54-03","MN","R-TIPOS","73883","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Barriera, G.","2011",NA,NA,"Ule, E.H.G.","1890","12",NA,"Brasil","Santa Catarina",NA,"Serra Geral",NA,NA,NA,NA,NA,NA,"R000073883","R000073883_001","1720",NA,NA,NA,NA,NA,NA,NA,"Isosyntypus de Ilex paraguariensis var. ulei Loes.",NA,NA,NA,NA,NA,NA,NA,NA
"2092","2021-03-05 16:09:35-03","MN","R-TIPOS","8216","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Barriera, G.","2011",NA,NA,"Glaziou, A.F.M.","1891","10","05","Brasil","Rio de Janeiro",NA,"Alto Macaé",NA,NA,NA,NA,NA,NA,"R000008216","R000008216_001","19002",NA,NA,NA,NA,NA,NA,NA,"Isosyntypus de Ilex paraguariensis f. confusa Loes.",NA,NA,NA,NA,NA,NA,NA,NA
"2093","2021-03-08 15:43:54-03","MN","R-TIPOS","73882","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Barriera, G.","2011",NA,NA,"Ule, E.H.G.","1891","04",NA,"Brasil","Santa Catarina",NA,"Serra Geral",NA,NA,NA,NA,NA,NA,"R000073882","R000073882_001 R000073882_002","1416",NA,NA,NA,NA,NA,NA,NA,"Isosyntypus de Ilex paraguariensis var. ulei Loes.",NA,NA,NA,NA,NA,NA,NA,NA
"2094","2020-08-20 14:54:38-03","UFSC","FLOR","49644","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Guariano, E.S.G.","2006","10",NA,"Guarino, E.S.G.; et alii","2006","10","21","Brasil","Santa Catarina","Anita Garibaldi","Faz. Pinheiros Ralos (Sr. Luiz Carlos), entre a lagoa e a rodovia SC - 458, cerca de 15 km de A. Garibaldi.","-50.981667","-27.905","50º58'54''W","27º54'18''S","951","951","FLOR0049644","FLOR0049644","1167","árvore, flor creme, 10m altura. Relevo plano; Solo argiloso; Planta abundante no local.",NA,NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2095","2020-08-20 14:54:38-03","UFSC","FLOR","41015","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Trevisan, R.","2013","02","18","Marcos, D.P.","2012","09","06","Brasil","Santa Catarina","Chapecó","EPAGRI-Empresa de Pesquisa Agropecuária e Extensão Rural, R. Ferdinando Ricieri Tussetti, 1 - São Cristóvão.","-52.636944","-27.090833","52º38'13''W","27º5'27''S",NA,NA,"FLOR0041015","FLOR0041015","s.n.","árvore. próximo a um córrego, a aprox. 5 metros da estrada secundária, dentro da fazenda.",NA,NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2096","2020-08-20 14:54:38-03","UFSC","FLOR","47925","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Grizzon, M.","2011","10","04","Grizzon, M.; Rizzo, I.","2011","10","04","Brasil","Rio Grande do Sul","São Marcos","Bairro São Francisco Doncatto.","-51.077778","-28.978333","51º4'40''W","28º58'42''S","819","819","FLOR0047925","FLOR0047925","98","árvore",NA,NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2097","2020-08-20 14:54:38-03","UFSC","FLOR","65601","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Trevisan, R.","2019","01",NA,"Manfé, I.","2019","01","25","Brasil","Santa Catarina","Catanduvas","Região Meio-oeste do Estado de Santa Catarina","-51.666667","-27","51º40'0''W","27º0'0''S","925","925","FLOR0065601","FLOR0065601_01 FLOR0065601_02","s.n.","Planta com mais de 20 anos. Material testemunho da tese intitulada 'Influência da erva-mate na absorção do ferro alimentar em portadores de Hemocromatose hereditária', de autoria de Cristiane Manfé Pagliosa junto ao Programa de Pós-gr",NA,NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2098","2020-08-20 14:54:38-03","UFSC","FLOR","67200","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Citadini-Zanette, V.","2005","11","07","Krug, C.","2005","11","05","Brasil","Santa Catarina","Porto União",NA,"-51.078611","-26.238611","51º4'43''W","26º14'19''S","750","750","FLOR0067200","FLOR0067200","s.n.","Planta n. 02/Abelha: Apia",NA,NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2099","2020-08-20 20:37:49-03","UFSC","FLOR","37066","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Falkenberg, D.B.","2008",NA,NA,"Santos, R.C. dos","2008","12","09","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"FLOR0037066",NA,"s.n.","árvore cultivada, flor. Amostra de pesquisa do prof. Edson, Dpto. Análises Clínicas da UFSC.",NA,NA,NA,NA,"Aquifoliales",NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"2100","2020-08-20 20:37:49-03","UFSC","FLOR","19930","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis paraguariensis",NA,"Andrews, S.","1988",NA,NA,"Oliveira, P.I.; Cordeiro, J.","1987","02","12","Brasil","Paraná","Piraquara","Mananciais da Serra.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"FLOR0019930","FLOR0019930","1013","árvore, Fruto Imaturo, , 6m altura",NA,NA,NA,NA,"Aquifoliales","paraguariensis",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"2101","2020-08-20 20:37:49-03","UFSC","FLOR","25780","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Hatschbach, G.","1994",NA,NA,"Roderjan, C.V.","1993","11","07","Brasil","Paraná","Quatro Barras","Morro Anhangava.","-49.0769004821777","-25.3656005859375",NA,NA,"1200","1200","FLOR0025780","FLOR0025780","1114","árvore, flor alva, 12m altura. Freqüente.",NA,NA,NA,NA,"Aquifoliales",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"2102","2020-08-20 14:54:38-03","UFSC","FLOR","50254","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Grizzon, M.","2012","10","01","Wasum, R.","2012","10","01","Brasil","Rio Grande do Sul","Caxias do Sul","Campus da UCS.","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","FLOR0050254","FLOR0050254","5076","árvore",NA,NA,NA,NA,"Aquifoliales",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"2103","2020-08-20 20:37:49-03","UFSC","FLOR","27935","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Jarenkow, J.A.","1996",NA,NA,"Jarenkow, J.A.","1996","10","05","Brasil","Rio Grande do Sul","Cerro Grande do Sul","Morro da Antena.","-51.7522010803223","-30.5969009399414",NA,NA,NA,NA,"FLOR0027935","FLOR0027935","3191","arvoreta, flor botões verde-claros, 5m altura",NA,NA,NA,NA,"Aquifoliales",NA,NA,"14509","auto",NA,NA,NA,NA,NA,NA
"2104","2020-08-20 20:37:49-03","UFSC","FLOR","26653","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Jarenkow, J.A.","1992",NA,NA,"Jarenkow, J.A.; Waechter, J.L.","1990","11","05","Brasil","Rio Grande do Sul","Torres","Perdida.","-49.7268981933594","-29.3353004455566",NA,NA,"400","400","FLOR0026653","FLOR0026653","1800","árvore, flor verdosa, 6m altura",NA,NA,NA,NA,"Aquifoliales",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"2105","2020-08-20 20:37:49-03","UFSC","FLOR","26657","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Jarenkow, J.A.","1992",NA,NA,"Jarenkow, J.A.; Waechter, J.L.","1990","11","04","Brasil","Rio Grande do Sul","Torres","Perdida.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0026657","FLOR0026657","1795","árvore, flor verdosa, 6m altura",NA,NA,NA,NA,"Aquifoliales",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"2106","2020-08-20 20:37:49-03","UFSC","FLOR","20","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Edwin, G.","1964",NA,NA,"Reitz, R.; Klein, R.M.","1962","10","28","Brasil","Santa Catarina","Caçador","Rio do Bugre.","-51.0149993896484","-26.7752990722656",NA,NA,"800","800","FLOR0000020","FLOR0000020","13786","árvore, flor branca, 10m altura",NA,NA,NA,NA,"Aquifoliales",NA,NA,"38516","auto",NA,NA,NA,NA,NA,NA
"2107","2020-08-20 20:37:49-03","UFSC","FLOR","41479","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis paraguariensis",NA,"Falkenberg, D.B.","1996",NA,NA,"Reis, A.; Cardoso, J.H. & Nakazono, E.M.","1996","04","04","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"300","300","FLOR0041479","FLOR0041479","2537","árvore, Fruto Maduro, roxo, 8m altura",NA,NA,NA,NA,"Aquifoliales","paraguariensis",NA,"18275","auto",NA,NA,NA,NA,NA,NA
"2108","2020-08-20 14:54:38-03","UFSC","FLOR","7180","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Sohn, S.","1982","02","11","Brasil","Santa Catarina","Joinville","Serra Geral.","-48.8456001281738","-26.3043994903564",NA,NA,"850","850","FLOR0007180","FLOR0007180","94","árvore, flor redondo, pequeno",NA,NA,NA,NA,"Aquifoliales",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"2109","2020-08-20 20:37:49-03","UFSC","FLOR","20834","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Klein, R.M.","1982",NA,NA,"Sohn, S.","1982","02","11","Brasil","Santa Catarina","Joinville","Serra Geral.","-48.8456001281738","-26.3043994903564",NA,NA,"850","850","FLOR0020834",NA,"94","árvore, flor redondo, pequeno",NA,NA,NA,NA,"Aquifoliales",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"2110","2020-08-20 20:37:49-03","UFSC","FLOR","20876","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","1967","12","11","Brasil","Santa Catarina","Mafra","Potreiro Grande.","-49.8053016662598","-26.111400604248",NA,NA,"750","750","FLOR0020876","FLOR0020876","17417","arvoreta, 4m altura. FIC (AQUI) - 1967.",NA,NA,NA,NA,"Aquifoliales",NA,NA,"66490","auto",NA,NA,NA,NA,NA,NA
"2111","2020-08-20 20:37:49-03","UFSC","FLOR","20877","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","1965","12","11","Brasil","Santa Catarina","Mafra","Potreiro Grande.","-49.8053016662598","-26.111400604248",NA,NA,"750","750","FLOR0020877","FLOR0020877","17419","arvoreta, Fruto Imaturo, verde, 4m altura",NA,NA,NA,NA,"Aquifoliales",NA,NA,"66490","auto",NA,NA,NA,NA,NA,NA
"2112","2020-08-20 20:37:49-03","UFSC","FLOR","20878","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","1965","12","11","Brasil","Santa Catarina","Mafra","Potreiro Grande.","-49.8053016662598","-26.111400604248",NA,NA,"750","750","FLOR0020878","FLOR0020878","17421","arvoreta, Fruto Imaturo, verde, 4m altura",NA,NA,NA,NA,"Aquifoliales",NA,NA,"66490","auto",NA,NA,NA,NA,NA,NA
