"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"696","2021-02-25 10:12:06-03","CVRD","CVRD","15102","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","subnuda","subsp. subnuda","Inga subnuda subsp. subnuda","Salzm. ex Benth","Folli, D.A.","7253","2014","09","18","América do Sul","BRASIL","ES","Ponto Belo",NA,"-40.5410995483398","-18.1236000061035",NA,"<ll>dwc_commonname:</ll> Ingaçú","CVRD015102","CVRD015102","Domingos A. Folli","180","180","33401","auto","2014","09","18",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"697","2021-02-25 10:12:06-03","CVRD","CVRD","16786","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","subnuda","subsp. subnuda","Inga subnuda subsp. subnuda","Salzm. ex Benth","Valdemarin, K. S.","83","2016","09","25","América do Sul","BRASIL","ES","Presidente Kennedy",NA,"-41.0466995239258","-21.0988998413086",NA,"Col. Adic.: T.B. Flores, G.D. Colletta, F.S. Scaravelli, R. L.G. Coelho, C. Toledo <ll>dwc_commonname:</ll> Ingaçú","CVRD016786",NA,"Geovane S. Siqueira",NA,NA,"24088","auto","2020","02","13","-40.941.042","-21.214.323","Magnoliopsida",NA,NA,NA,NA,NA
"698","2021-03-01 11:53:59-03","UFPE","UFP","39615","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Mimo.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Locatelli, E; Medeiros, P","UFP39615","1998","10","05",NA,"Brasil","Pernambuco","Caruaru",NA,"-36","-8.3",NA,"Árvore, flor branca.; Árvore, flor branca.","UFP039615",NA,"Mata, MF",NA,NA,NA,NA,NA,NA,NA,"-36","-8.3",NA,NA,NA,NA,NA,NA
"699","2021-03-01 11:54:00-03","UFPE","UFP","79949","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Mimo.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Nusbaumer, L","LN4240","2014","10","28",NA,"Brasil","Alagoas","Quebrangulo",NA,"-36.757397","-9.398675",NA,"Arbuste, 6m; calice en tube vert, corolle blanc-vert en tube, à 5 div., ét. blanches nb. et très longues, anthère jaune-vert, style blanc, stigmate en trompette, f. quasi glabres; récolte photographiée in situ; échantillon séché à l'ai","UFP079949",NA,NA,"650","650",NA,NA,NA,NA,NA,"-36.757397","-9.398675",NA,NA,NA,NA,NA,NA
"700","2021-03-01 11:53:59-03","UFPE","UFP","38895","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Mimo.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Oliveira, M; Grillo, AA","1393","2003","04","24",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,"Árvore.; Árvore.","UFP038895",NA,"Silva, MB; Costa",NA,NA,"16798","auto","2005","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2021-03-01 11:53:59-03","UFPE","UFP","40932","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Mimo.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Sobrinho, MS; Freitas, C","1633","2004","07","04",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,"Arvoreta. Frutos maturos amarelos. Ocasional.; Arvoreta. Frutos maturos amarelos. Ocasional.","UFP040932",NA,"Mata, MF",NA,NA,"16798","auto","2008","09","03",NA,NA,NA,NA,NA,NA,NA,NA
"702","2021-03-01 11:53:59-03","UFPE","UFP","43996","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Mimo.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Cruz, O","23","2005","08","11",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,NA,"UFP043996",NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2021-03-01 11:53:59-03","UFPE","UFP","44013","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Mimo.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Cruz, O","02","2005","08","15",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,NA,"UFP044013",NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2021-03-01 11:53:59-03","UFPE","UFP","44029","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Mimo.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Cruz, O","30","2005","09","22",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,NA,"UFP044029",NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2021-03-01 11:53:59-03","UFPE","UFP","650","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Mimo.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Tavares, S","770","1961","09","03",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,"Flores com filetes brancos. Árvores mais ou menos 6 cm de diâmetro. Margem da mata.; Flores com filetes brancos. Árvores mais ou menos 6 cm de diâmetro. Margem da mata.","UFP000650",NA,"Mata, MF",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2021-03-01 11:54:00-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Mimo.","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T. D. Penn","Nusbaumer, L","LN4146","2014","10","14",NA,"Brasil","Alagoas","Quebrangulo",NA,"-36.730311","-9.418953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-36.730311","-9.418953",NA,NA,NA,NA,NA,NA
"707","2021-03-01 11:54:00-03","UFPE","UFP","79496","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Mimo.","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T. D. Penn","Nusbaumer, L","LN4146","2014","10","14",NA,"Brasil","Alagoas","Quebrangulo",NA,"-36.730311","-9.418953",NA,NA,"UFP079496",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-36.730311","-9.418953",NA,NA,NA,NA,NA,NA
"708","2021-03-01 11:53:59-03","UFPE","UFP","13809","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Mimo.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Benko-Iseppon, AM","UFP13809","1993","02","05",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,"Árvore de 8m de altura e ca. 25cm de diâmetro. Frutos imaturos verde acastanhados. Fixações cromossômicas de botôes florais efetuadas, bem como coleta de semente para cultivo.; Árvore de 8m de altura e ca. 25cm de diâmetro. Frutos imat","UFP013809",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2019-08-02 10:21:26-03","CPATSA","HTSA","5227","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm.","Guedes, M.L.","17797","2010","10","25",NA,"Brasil","Bahia",NA,"Recôncavo Sul, Santa Terezinha., Sera da Jibóia.&nf;39w 28' 32 , 12s 51' 13","-39.798889","-13.426667",NA,"Árvore ca 6 m alt., Folíolos cartáceos, discolores. Inflorescência com flores vilosas, estames alvos.; Mata Estacional Semidecidual.",NA,NA,NA,"822","822",NA,NA,NA,NA,NA,"-39.798889","-13.426667",NA,NA,NA,NA,NA,NA
"710","2020-09-12 05:00:02-03","US","US","2633525","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","E. Pereira & A. P. Duarte","4531","1959","2","24","South America","Brazil",NA,NA,"Estado da Guanabara, descida do Silvestre",NA,NA,NA,NA,"US02189921","US02189921_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"711","2020-09-12 05:00:02-03","US","US","273332","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","Riedel, --","439","1832","7",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Brasilia (Rio-Janeiro)",NA,NA,NA,NA,"US02189931","US02189931_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"712","2020-09-12 05:00:02-03","US","US","3210077","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","A. Bresolin","372","1971","10","14","South America","Brazil","Santa Catarina",NA,"Vargem do Macario, Governador Celso Ramos",NA,NA,NA,NA,"US02189918","US02189918_01",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"713","2020-09-12 05:00:02-03","US","US","2633526","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","E. Pereira & A. P. Duarte","4531","1959","2","24","South America","Brazil",NA,NA,"Estado da Guanabara, descida do Silvestre",NA,NA,NA,NA,"US02189920","US02189920_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"714","2020-09-12 05:00:02-03","US","US","2322782","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda",NA,"J. G. Kuhlmann","1545","1934","10","28","South America","Brazil",NA,NA,"Lagoa Grande, dist. de Ponte Nova, Minas",NA,NA,NA,NA,"US02189909","US02189909_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"715","2020-09-12 05:00:02-03","US","US","2027705","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","Eq. Ecologia & R. M. Klein","99e.p*","1950","2","17","South America","Brazil","Santa Catarina",NA,"Mata Sap Pedro, Sta. Cat.",NA,NA,NA,NA,"US02189925","US02189925_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"716","2020-09-12 05:00:02-03","US","US","1442018","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","J. G. Kuhlmann","13389","1920","11","5","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Loco Mando Novo [interpreted]",NA,NA,NA,NA,"US02189928","US02189928_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"717","2020-09-12 05:00:02-03","US","US","2535378","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","R. M. Klein","839","1954","10","29","South America","Brazil","Santa Catarina",NA,"Cunhas, Itajai",NA,NA,NA,NA,"US02189922","US02189922_01",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"718","2020-09-12 05:00:02-03","US","US","2281029","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","I. Restinga","292","1953","9","11","South America - Neotropics","Brazil","Rio de Janeiro",NA,"St. of Rio de Janeiro, Sao Joao da Barra Co.",NA,NA,NA,NA,"US02189924","US02189924_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"719","2020-09-12 05:00:02-03","US","US","2027706","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","Eq. Ecologia & R. M. Klein","99e.p*","1949","10","27","South America","Brazil","Santa Catarina",NA,"Mata da Peterstrasse, St. Cat.",NA,NA,NA,NA,"US02189926","US02189926_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"720","2020-09-12 05:00:02-03","US","US","3210098","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","Klein, -- & -- Bresolin","9944","1971","11","18","South America","Brazil","Santa Catarina",NA,"Vargem do Macario, Governador Celso Ramos",NA,NA,NA,NA,"US02189917","US02189917_01",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"721","2020-09-12 05:00:02-03","US","US","2453636","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","-- Widgren","s.n.","1844",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US02189930","US02189930_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"722","2020-09-12 05:00:02-03","US","US","2841580","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","Reitz & Klein, --","9242","1959","10","29","South America","Brazil","Santa Catarina",NA,"Proximo a Tubarao, Tubarao",NA,NA,NA,NA,"US02189919","US02189919_01",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"723","2020-09-12 05:00:02-03","US","US","3319856","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","M. M. Arbo, R. Mello-Silva & J. Nunes","5554",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"Mun. Itabuna, 10 km S de Pontal (Ilheus), camino a Olivenca","-39.03","-14.9",NA,NA,"US02189914","US02189914_01",NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"724","2020-09-12 05:00:02-03","US","US","2841613","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","Reitz & Klein, --","1350","1953","11","4","South America","Brazil","Santa Catarina",NA,"Campo do Massiambu, Palhoca",NA,NA,NA,NA,"US02189923","US02189923_01",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"725","2020-09-12 05:00:02-03","US","US","3207136","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","G. Hatschbach","38799","1976","7","11","South America - Neotropics","Brazil","Goiás",NA,"Rio Corumba, 5 km L (mun. Caldas Novas)",NA,NA,NA,NA,"US02189916","US02189916_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"726","2020-09-12 05:00:02-03","US","US","2405476","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","A. F. M. Glaziou","11916",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Bresil, Rio Janeiro",NA,NA,NA,NA,"US02189929","US02189929_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"727","2020-09-12 05:00:02-03","US","US","3207137","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","G. Hatschbach & F. J. Zelma","49061","1985","3","15","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Antonio Joao, 5 km L",NA,NA,NA,NA,"US02189915","US02189915_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"728","2020-09-12 05:00:02-03","US","US","1441819","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","A. Ducke","2193","1922","3","17","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Loco Santa Theresa",NA,NA,NA,NA,"US02189927","US02189927_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"729","2020-09-12 05:00:02-03","US","US","2541722","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda",NA,"F. Paiva","3340",NA,NA,NA,"South America - Neotropics","Brazil","Alagoas",NA,"AL. Pov de Bernardo Lopes, Sao Miguel dos Campos",NA,NA,NA,NA,"US02189908","US02189908_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"730","2020-09-12 05:00:02-03","US","US","3594878","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda",NA,"J. G. Járdim & D. Neto","1125","1997","9","28","South America - Neotropics","Brazil","Bahia",NA,"Regiao Cacaueira da Bahia, Municipio de Salvador-Bahia, Cidade de Salvador, area de Parque da cidade",NA,NA,NA,NA,"US02189905","US02189905_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"731","2020-09-12 05:00:02-03","US","US","1340392","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda",NA,"Riedel, --","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"US02189911","US02189911_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"732","2020-09-12 05:00:02-03","US","US","3339651","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda",NA,"W. W. Thomas, A. M. Carvalho, P. Gasson & S. C. Sant' Ana","8917","1992","1","29","South America - Neotropics","Brazil","Bahia",NA,"Ilheus, along road from Olivenca to Maruim, 5.4 km SW of Olivenca",NA,NA,NA,NA,"US02189906","US02189906_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"733","2020-09-12 05:00:02-03","US","US","1194673","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda",NA,"H. M. Curran","3","1919","9","26","South America - Neotropics","Brazil","Bahia",NA,"Rio",NA,NA,NA,NA,"US02189910","US02189910_01",NA,"100","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"734","2020-09-12 05:00:02-03","US","US","2860370","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda",NA,"T. S. Santos","1118","1970","9","21","South America - Neotropics","Brazil","Bahia",NA,"Regiao Cacaueira da Bahia, BA Belmonte, Estacao Experimental Gregorio Bondar-Barrolandia",NA,NA,NA,NA,"US02189907","US02189907_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"735","2020-09-12 05:00:02-03","US","US","273496","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda",NA,"Riedel, --","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia (Ilheos) [interpreted]",NA,NA,NA,NA,"US02189912","US02189912_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"736","2020-09-12 05:00:02-03","US","US","3487521","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda",NA,"C. E. Ramos, M. L. Guedes & L. Alves","111","2008","3","22","South America - Neotropics","Brazil","Bahia",NA,"Litoral Sul, Itagiba, Mata do Lateritico","-39.7319","-14.1764",NA,NA,"US02189904","US02189904_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"737","2020-09-12 05:00:02-03","US","US","273334","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda",NA,"Riedel, --","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"US02189913","US02189913_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"738","2020-09-02 16:29:00-03","Cenargen","CEN","69603","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","subnuda","subsp. luschnatiana","Inga subnuda subsp. luschnatiana","Salzm. ex Benth.","D. A. De Grande","117","1978","10","09",NA,"Brasil","SP","CANANEIA","Ilha do Cardoso, sítio de João Cardoso.","-47.9199981689453","-25.0100002288818","Exsicatas","Flores perfumadas, com muitos estames brancos e vistosos, pétalas esverdeadas. Folhas paripenadas com alas. Estames tornando-se douradas quando velhos. Doação do Instituto de botânica de São Paulo-SP.","CEN00069603","CEN00069603","E. Forero",NA,NA,"37574","auto","1989","10",NA,NA,NA,NA,NA,NA,"1",NA,NA
"739","2020-09-02 16:29:00-03","Cenargen","CEN","57566","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","subnuda","subsp. subnuda","Inga subnuda subsp. subnuda","Salzm. ex Benth.","G. L. Farias - Pau-Brasil","235","1988","10","26",NA,"Brasil","BA","PORTO SEGURO",NA,"-39.0647010803223","-16.4496994018555","Exsicatas","Municipal. Doação do Banco Genético do Pau Brasil. Registro nº 291. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057566","CEN00057566","F. C. P. Garcia",NA,NA,"68835","auto","1998","10",NA,NA,NA,NA,NA,NA,"1",NA,NA
"740","2019-12-09 17:29:56-03","UFPR","EFC","5110","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","subsp. luschnathiana (Benth.) T.D.Penn.","Lima, R.X.","87","1993","10","22",NA,"Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,"EFC005110",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2019-11-13 11:22:27-03","USP","SPF","192478","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Santos, MF","337","2008","03","16",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.402056","-19.396361",NA,NA,"SPF00192478",NA,"Borges, LM",NA,NA,NA,NA,"2008",NA,NA,"-43.402056","-19.396361",NA,NA,NA,NA,NA,NA
"742","2019-11-13 11:22:27-03","USP","SPF","198867","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Santos, MF","154","2007","08","24",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.423278","-19.411611",NA,NA,"SPF00198867",NA,"Borges, LM",NA,NA,NA,NA,"2008",NA,NA,"-43.423278","-19.411611",NA,NA,NA,NA,NA,NA
"743","2019-11-13 11:22:27-03","USP","SPF","198868","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Santos, MF","282","2008","03","14",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.431333","-19.414444",NA,NA,"SPF00198868",NA,"Borges, LM",NA,NA,NA,NA,"2008",NA,NA,"-43.431333","-19.414444",NA,NA,NA,NA,NA,NA
"744","2019-11-13 11:22:27-03","USP","SPF","105977","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Árbocz, GF","33450","1995","02","15",NA,"Brasil","São Paulo","Iguape",NA,"-47.644833","-24.766306",NA,NA,"SPF00105977",NA,"Fernandes, JM",NA,NA,NA,NA,"2010","11",NA,"-47.644833","-24.766306",NA,NA,NA,NA,NA,NA
"745","2019-11-13 11:22:27-03","USP","SPF","200510","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Carvalho, DA","98","2009","11","01",NA,"Brasil","Rio de Janeiro","Arraial do Cabo","APA de Massambaba","-42.2","-22.916667",NA,NA,"SPF00200510",NA,"Ribeiro, RD",NA,NA,NA,NA,"2009","11",NA,"-42.2","-22.916667",NA,NA,NA,NA,NA,NA
"746","2019-11-13 11:22:27-03","USP","SPF","181478","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Paixão, JL","936","2006","03","31",NA,"Brasil","Bahia","Arataca","Serra das Lontras","-39.408056","-15.202778",NA,NA,"SPF00181478",NA,"Fernandes, JM",NA,NA,NA,NA,"2010","11",NA,"-39.408056","-15.202778",NA,NA,NA,NA,NA,NA
"747","2019-11-13 11:22:27-03","USP","SPF","194516","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","São-Mateus, WMB","3","2008","04","22",NA,"Brasil","Bahia","Camacan","RPPN Serra Bonita","-39.564722","-15.393056",NA,NA,"SPF00194516",NA,"Fernandes, JM",NA,NA,NA,NA,NA,NA,NA,"-39.564722","-15.393056",NA,NA,NA,NA,NA,NA
"748","2019-11-13 11:22:27-03","USP","SPF","198361","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Lima, HC","6651","2007","09","07",NA,"Brasil","Espírito Santo","Conceição da Barra",NA,"-39.745833","-18.619472",NA,NA,"SPF00198361",NA,"Castro, MA",NA,NA,NA,NA,"2017","11",NA,"-39.745833","-18.619472",NA,NA,NA,NA,NA,NA
