"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","typeStatus","class","relationshipType","relatedCatalogItem","previousCatalogNumber","fieldNumber","sex"
"484","2020-11-12 16:58:42-03","UEL","FUEL","48160","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Soller, A","2011","02","28","Francisco, EM","401","2009","10","02","Brasil","Paraná","Tamarana","Mata do Pinhão","-51.176389","-23.896389","-51.176389","-23.896389",NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-11-12 16:58:42-03","UEL","FUEL","22239","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Freitas, MF","2000",NA,NA,"Souza, LRM; et al.","s.n.","1998","07","23","Brasil","Paraná","Carambeí","Fazenda Aurora ao lado do cemitério","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"26641","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-11-12 16:58:42-03","UEL","FUEL","21297","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Freitas, MF","2000",NA,NA,"Medri, C; Kinupp, VF; Francisco, EM","287","1997","08","02","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-11-12 16:58:42-03","UEL","FUEL","21299","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Lombardi, JA","1998",NA,NA,"Medri, C; Kinupp, VF; Francisco, EM","450","1997","09","27","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-11-12 16:58:42-03","UEL","FUEL","44256","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Marques, JN","2008","09","19","Cotarelli, VM","188","2008","06","06","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-11-12 16:58:42-03","UEL","FUEL","29978","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Marques, JN","2008","09","19","Yasumoto, Y; Breton, MC","s.n.","1997","09","14","Brasil","Paraná","Tibagi","Beira mata rio Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-11-12 16:58:42-03","UEL","FUEL","36862","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Estevan, DA","2004",NA,NA,"Estevan, DA; et al.","469","2004","07","02","Brasil","Paraná","Ventania","Fazenda Califórnia de Henrique Sato, Henrique Sato Califórnia","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-11-12 16:58:42-03","UEL","FUEL","36868","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Estevan, DA","2004",NA,NA,"Estevan, DA; et al.","474","2004","10","14","Brasil","Paraná","Ventania","Fazenda Santa Inês","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2019-10-16 14:11:31-03","UEL","FUEL","32754","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Soller, A","2011","02","28","Scur, L","627","2000","03","11","Brasil","Rio Grande do Sul","Caxias do Sul","São Luiz - 3º Légua, em orla de mato","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2019-11-01 14:55:53-03","UnB","UB","119047","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","houlletiana","Rhipsalis houlletiana","Lem.","Scheinver, L",NA,NA,NA,"Kummrow, R","1994","1982","09","13","Brasil","Paraná ","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Flor alvacenta.; Epífita.; Mata",NA,NA,"Dicotyledoneae",NA,NA,"25180","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-08-20 14:55:31-03","UFSC","FLOR","63437","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","P. Fiaschi","2016","12",NA,"Fiaschi, P.","4756","2016","11","10","Brasil","Santa Catarina","Bom Retiro","Fazendas Reunidas Campos Novos, pouco antes da RPPN Grande Floresta das Araucárias.","-49.436389","-27.895556","49º26'11''W","27º53'44''S","1000","1000","Epífita sobre árvore. Flores alvo-esverdeadas","FLOR0063437","FLOR0063437",NA,"Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-08-20 20:38:24-03","UFSC","FLOR","27056","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Hatschbach, G.","1997",NA,NA,"Ribas, O.S.; Silva, J.M. & Barbosa, E.","1478","1996","08","17","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"epífita, flor alvacenta","FLOR0027056",NA,NA,"Caryophyllales",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-08-20 14:55:31-03","UFSC","FLOR","39429","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Folchini, R.",NA,NA,NA,"Queiroz, M.H. de","3","1991","07","18","Brasil","Santa Catarina","Florianópolis","Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"220","220","epífita. Tombo original: 31830a.","FLOR0039429",NA,NA,"Caryophyllales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-08-20 20:38:24-03","UFSC","FLOR","19935","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","houlletiana","Rhipsalis houlletiana","Lem.","Scheinvar, L.","1982",NA,NA,"Oliveira, P.I.","553","1982","06","15","Brasil","Paraná","São José dos Pinhais","Colônia Santos Andrade.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"epífita, flor alvacenta","FLOR0019935",NA,NA,"Caryophyllales",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-08-20 14:55:32-03","UFSC","FLOR","19347","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","houlletiana","Rhipsalis houlletiana","Lem.","Waechter, J.L.","1988","10","14","Jarenkow, J.A.","896","1988","08","08","Brasil","Rio Grande do Sul","Marcelino Ramos","Mata do Sétimo Céu.","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"epífita, sobre fuste de árvore, flor amarelada. A 2,2-3,5 m acima do solo","FLOR0019347",NA,NA,"Caryophyllales",NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-08-20 20:38:24-03","UFSC","FLOR","18034","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","houlletiana","Rhipsalis houlletiana","Lem.","Bravo, H.; Scheinvar, L.","1984",NA,NA,"Klein, R.M.; Bresolin, A.","7425","1967","05","17","Brasil","Santa Catarina","Florianópolis","Fomento, Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","epífito, flor branca","FLOR0018034",NA,NA,"Caryophyllales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-08-20 20:38:24-03","UFSC","FLOR","18036","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","houlletiana","Rhipsalis houlletiana","Lem.","Bravo, H.; Scheinvar, L.","1984",NA,NA,"Klein, R.M.","7893","1968","10","16","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"450","450","epífito, flor branca","FLOR0018036",NA,NA,"Caryophyllales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-08-20 20:38:24-03","UFSC","FLOR","18037","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","houlletiana","Rhipsalis houlletiana","Lem.","Bravo, H.; Scheinvar, L.","1984",NA,NA,"Klein, R.M.; Bresolin, A.","8225","1969","03","11","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"400","400","epífito, flor branca","FLOR0018037",NA,NA,"Caryophyllales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-08-20 20:38:24-03","UFSC","FLOR","18035","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","houlletiana","Rhipsalis houlletiana","Lem.","Bravo, H.; Scheinvar, L.","1984",NA,NA,"Klein, R.M.; Bresolin, A.","7506","1967","07","26","Brasil","Santa Catarina","Florianópolis","Morro do Saquinho, Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","epífito, flor branca","FLOR0018035",NA,NA,"Caryophyllales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-08-20 20:38:24-03","UFSC","FLOR","71","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","houlletiana","Rhipsalis houlletiana","Lem.","Castellanos, A.","1958",NA,NA,"Klein, R.M.","2068","1956","05","24","Brasil","Santa Catarina","Luiz Alves","Braço Joaquim.","-48.9328002929688","-26.7206001281738",NA,NA,"350","350","epífito, flor branca","FLOR0000071",NA,NA,"Caryophyllales",NA,"16079","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-08-20 20:38:24-03","UFSC","FLOR","74","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","houlletiana","Rhipsalis houlletiana","Lem.","Castellanos, A.","1963",NA,NA,"Klein, R.M.","2967","1962","09","14","Brasil","Santa Catarina","Monte Castelo","Serra do Espigão.","-50.2310981750488","-26.4622001647949",NA,NA,"1000","1000","epífito, flor branca","FLOR0000074",NA,NA,"Caryophyllales",NA,"43489","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2015-04-17 16:11:50-03","UFMT","UFMT","39858","S","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Caxambu, M.G.","2009","07","31","Siqueira, E.L.; Sanglard, L.A.","213","2009","07","15","Brasil","Paraná","Turvo","Propriedade da Famílai Rickli","-51.5645","-25.0615","-51.5645","-25.0615","1088","1088","Erva semi-ciófila, epífita. Flores alvas.; Floresta Ombrófila Mista Montana. Relevo suave-ondulado.","UFMT00039858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2021-03-04 15:42:46-03","IF","SPSF","33481","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum",NA,NA,NA,NA,NA,"F.A.R.D.P.Arzolla","626","2004","09","20","Brasil","SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Chapada, floresta ombrofila densa&nf;;",NA,NA,"Magnoliophyta","Caryophyllales",NA,"53584","auto","América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"507","2021-03-04 15:42:46-03","IF","SPSF","05735","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum",NA,"N.P.YANTOR","1995","12","30","O.T. Aguiar & J.B.Baitello",NA,"1978","06","30","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Epífita flores brancas.;",NA,NA,"Magnoliophyta","Caryophyllales",NA,"53584","auto","América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"508","2021-03-04 15:42:46-03","IF","SPSF","34731","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","((Barthlott)) (Lem.)","F. A. R. D. P. Arzolla","2005","06","16","F.A.R.D.P.Arzolla & M.C.Gobita & C.de Moura & J.A.Pastore","843","2005","06","07","Brasil","SP","Mairiporã","Parque Estadual da Cantareira","-46.633333","-23.420833",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Epífita, botoes florais esverdeados; GEOGRAFIA: nucleo Águas Claras, floresta ombrofila densa montana&nf;;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"509","2021-03-04 15:42:46-03","IF","SPSF","34735","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","((Barthlott)) (Lem.)","F. A. R. D. P. Arzolla","2005","06","16","F.A.R.D.P.Arzolla & M.C.Gobita & C.de Moura & J.A.Pastore","847","2005","06","07","Brasil","SP","Mairiporã","Parque Estadual da Cantareira","-46.633333","-23.420833",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Epífita, flores alvas levemente perfumadas; GEOGRAFIA: nucleo Águas Claras, floresta ombrofila densa montana&nf;;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"510","2021-03-04 15:42:46-03","IF","SPSF","36243","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum",NA,NA,NA,NA,NA,"A.Oriani","544","2005","03","23","Brasil","SP","Eldorado","Parque Estadual de Jacupiranga, Núcleo Cedro","-48.400278","-24.6525",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"511","2021-03-04 15:42:46-03","IF","SPSF","36260","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum",NA,NA,NA,NA,NA,"A.C.C.Destefani","104","2005","03","24","Brasil","SP","Barra do Turvo","P.E.Jacupiranga, Núcleo Cedro","-48.417222","-24.931111",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"512","2021-03-04 15:42:46-03","IF","SPSF","40325","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","((Barthlott)) (Lem.)","R.S.Almeida","2008","06","30","R.S.Almeida & J.B.Baitello & O.T. Aguiar","16","2008","06","24","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.143056","-23.851389",NA,NA,NA,NA,"COLETA: Árvore de canela.;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"513","2021-03-04 15:42:46-03","IF","SPSF","40330","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","((Barthlott)) (Lem.)","R.S.Almeida",NA,NA,NA,"R.S.Almeida & J.B.Baitello & O.T. Aguiar","21","2008","06","24","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.143056","-23.851389",NA,NA,NA,NA,"COLETA: Rhypsoles com flores.;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"514","2021-03-04 15:42:46-03","IF","SPSF","41783","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","((Barthlott)) (Lem.)","J.A.Pastore","2009","08","14","J.B.Baitello & R.Cielo-Filho & C.R.Lima","2344","2009","06","24","Brasil","SP","Itapeva","Estação Experimental","-49.068889","-24.060556",NA,NA,NA,NA,"COLETA: Epifíta, flor amarela.;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"515","2021-03-04 15:42:46-03","IF","SPSF","43405","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","((Barthlott)) (Lem.)",NA,NA,NA,NA,NA,"1076","2010","02","25","Brasil","SP","Itapeva","Estação Experimental","-49.0525","-24.065833",NA,NA,NA,NA,"COLETA: Epífita, flores vermelhas.; GEOGRAFIA: Trilha da Barragem;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"516","2021-03-04 15:42:46-03","IF","SPSF","44046","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","((Barthlott)) (Lem.)","G.A.D.C. Franco","2010","10","13","J. B. Baitello & N.O.Costa & R.Cielo-Filho","2451","2010","07","27","Brasil","SP","Itapeva","Estação Experimental","-49.066944","-24.063611",NA,NA,NA,NA,"COLETA: Epífita, flores brancas e amarelas.; GEOGRAFIA: Trilha do Poço da Onça, encosta.;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"517","2021-03-04 15:42:46-03","IF","SPSF","50775","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","A. Maruyama","2015","10","12","A. Maruyama & L. Cicco","152","2015","10","12","Brasil","SP","Cunha",NA,"-45.013611","-23.229722",NA,NA,"1133","1133","COLETA: Epífita com frutos de coloração vermelha, inserida em forófito de Nectandra sp.; GEOGRAFIA: Floresta Ombrófila Densa;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"518","2021-03-04 15:42:46-03","IF","SPSF","50880","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","A. Maruyama","2016","07","08","A. Maruyama & L. Cicco","478","2016","07","08","Brasil","SP","Cunha",NA,"-45.013611","-23.245278",NA,NA,"1087","1087","COLETA: Epífita com pétalas de coloração alaranjada a amarela, em forófito de Dicksonia sellowiana Hook.; GEOGRAFIA: Floresta Ombrófila Densa;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"519","2021-03-04 15:42:46-03","IF","SPSF","49811","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","M.L.Brotto","2014","08","04","M.L.Brotto & J.M.Silva & T.F.Santos","1722","2014","07","09","Brasil","PR","Campina Grande do Sul","Rio Capivari","-48.798333","-25.069167",NA,NA,"686","686","COLETA: Epífita; Flores brancas. Floresta Ombrófila Dens Montana.;",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"520","2021-03-04 15:42:46-03","IF","SPSF","21420","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum",NA,NA,NA,NA,NA,"O.S.Ribas","1478","1996","08","17","Brasil","PR","Campina Grande do Sul","mata atlantica","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Caryophyllales",NA,"55154","auto","América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"521","2021-03-04 15:42:46-03","IF","SPSF","28405","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum",NA,NA,NA,NA,NA,"J.A.Pastore & C.Moura","1093","2001","08","31","Brasil","SP","São Vicente","P.E.Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Pedreira&nf;;",NA,NA,"Magnoliophyta","Caryophyllales",NA,"25482","auto","América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"522","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","houlletii","Rhipsalis houlletii","Hook.f.",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"523","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","regnellii","Rhipsalis regnellii","G.Lindb.",NA,NA,NA,NA,"Glaziou, AFM","14861",NA,NA,NA,"?",NA,NA,"Locis haud accuratius addictis.",NA,NA,NA,NA,NA,NA,NA,NA,"P04P2N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","regnellii","Rhipsalis regnellii","G.Lindb.",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"?",NA,NA,"In monte Buturcuray probabiliter ejusdem provinciae.",NA,NA,NA,NA,NA,NA,NA,NA,"P04P2N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","regnellii","Rhipsalis regnellii","G.Lindb.",NA,NA,NA,NA,"Sellow, F","3975",NA,NA,NA,"?",NA,NA,"Locis haud accuratius addictis.",NA,NA,NA,NA,NA,NA,NA,NA,"P04P2N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","regnellii","Rhipsalis regnellii","G.Lindb.",NA,NA,NA,NA,"Mosén, CWH","534",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Ad arbores in silva caedua prope oppidum idem.; HABITAT: Ad arbores in silva caedua prope oppidum idem.",NA,"P04P2N0058",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"527","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","regnellii","Rhipsalis regnellii","G.Lindb.",NA,NA,NA,NA,"Regnell, AF","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"Inter Pocos et Ventania prope Caldas.",NA,NA,NA,NA,NA,NA,NA,NA,"P04P2N0058",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"528","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","regnellii","Rhipsalis regnellii","G.Lindb.",NA,NA,NA,NA,"Glaziou, AFM","14861",NA,NA,NA,"?",NA,NA,"Locis haud accuratius addictis.",NA,NA,NA,NA,NA,NA,NA,NA,"P04P2N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","regnellii","Rhipsalis regnellii","G.Lindb.",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"?",NA,NA,"In monte Buturcuray probabiliter ejusdem provinciae.",NA,NA,NA,NA,NA,NA,NA,NA,"P04P2N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","regnellii","Rhipsalis regnellii","G.Lindb.",NA,NA,NA,NA,"Sellow, F","3975",NA,NA,NA,"?",NA,NA,"Locis haud accuratius addictis.",NA,NA,NA,NA,NA,NA,NA,NA,"P04P2N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","regnellii","Rhipsalis regnellii","G.Lindb.",NA,NA,NA,NA,"Mosén, CWH","534",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Ad arbores in silva caedua prope oppidum idem.; HABITAT: Ad arbores in silva caedua prope oppidum idem.",NA,"P04P2N0058",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
