"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"143","2008-05-27 22:02:00-03","MO","MOBOT","227806","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","RONDON","1923","9",NA,"South America","Brazil",NA,NA,NA,NA,"RONDON 2541",NA,NA,"(Trin.) Chase",NA,"Mato Grosso",NA,"Regiao de Rio Verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","227816","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Per Dusén","1910","10","31","South America","Brazil",NA,NA,NA,NA,"Dusén 10610",NA,NA,"(Trin.) Chase",NA,"Paraná",NA,"Mpio. Jaguariaiva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","227826","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Durvall","1897","11","27","South America","Brazil",NA,NA,NA,NA,"Durvall 3036",NA,NA,"(Trin.) Chase",NA,"São Paulo",NA,"Ipiranga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2009-07-17 14:12:00-03","MO","MOBOT","2952942","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Howard S. Irwin|R. Souza|R. Reis dos Santos","1965","10","27","South America","Brazil",NA,NA,NA,NA,"Irwin 9604",NA,NA,"(Trin.) Chase","T.S. Filgueiras","Distrito Federal",NA,"Steep cerrado hillside, Chapada da Contagem, ca. 20 km. N.E. of Brasília, D.F.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2009-07-17 14:12:00-03","MO","MOBOT","2953063","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Howard S. Irwin|R. Souza|R. Reis dos Santos","1965","9","7","South America","Brazil",NA,NA,NA,NA,"Irwin 8039",NA,NA,"(Trin.) Chase","T.S. Filgueiras","Distrito Federal",NA,"Chapada da Contagem, ca. 25 km. N.E. of Brasília. Recently burned-over campo.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2014-01-03 11:59:00-02","MO","MOBOT","2953101","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Antonio C. Allem|G. Vieira","1977","9","4","South America","Brazil",NA,NA,NA,NA,"Allem 1085",NA,NA,"(Trin.) Chase","T.S. Filgueiras","Distrito Federal",NA,"Rodovia DF6-Brasília.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"149","2009-07-17 14:12:00-03","MO","MOBOT","2953158","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Howard S. Irwin|R. Souza|R. Reis dos Santos","1965","11","25","South America","Brazil",NA,NA,NA,NA,"Irwin 10660",NA,NA,"(Trin.) Chase","T.S. Filgueiras","Distrito Federal",NA,"Cerrado, 10 Km. W. of Taguatinga, D.F., on road to Braslândia.",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2009-06-24 18:35:00-03","MO","MOBOT","2953276","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Agnes Chase","1929","12","27","South America","Brazil",NA,NA,NA,NA,"Chase 10427",NA,NA,"(Trin.) Chase",NA,"Minas Gerais",NA,"5-10 Km. west of Diamantina, Serra de San Antonio. Wettish spot in gravelly campo.",NA,NA,NA,NA,"1300.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2011-02-26 17:24:00-03","MO","MOBOT","2953374","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Tarciso S. Filgueiras|F.C.A. Oliveira","1995",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Filgueiras 3243",NA,NA,"(Trin.) Chase","T.S. Filgueiras","Goiás",NA,"Município Alto Paraíso; Parque Nacional Chapada dos Veadeiros, Aeroporto. Campo cerrado.","-47.77944","-14.14916",NA,NA,"1155.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2014-09-05 21:11:00-03","MO","MOBOT","2953797","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","E. Tameirão Neto|M.S. Werneck","1994","11","22","South America","Brazil",NA,NA,NA,NA,"Tameirão Neto 1615",NA,NA,"(Trin.) Chase","Gerrit Davidse","Mato Grosso",NA,"Perdizes. Cerrado Céu do Cavalo; Unidade de Conservação do Galheiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","2953858","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Pereira","1995",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Pereira 27258",NA,NA,"(Trin.) Chase","Gerrit Davidse","Mato Grosso",NA,"Parque Nacional da Serra do Cipó, Região do alto Palácio, a cerca de 3 km da casa do IBAMA, afloramentos da Canelas de Ema Giagantes. Campo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2009-08-21 06:48:00-03","MO","MOBOT","2954059","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Howard S. Irwin|Thomas R. Soderstrom","1964","10","21","South America","Brazil",NA,NA,NA,NA,"Irwin 7133",NA,NA,"(Trin.) Chase",NA,"Goiás",NA,"Campo slopes, ca. 33 km S. of Caiaponia on road to Jataí. Common.",NA,NA,NA,NA,"800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","2957323","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","F.C.A. Oliveira","1997",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Oliveira 849",NA,NA,"(Trin.) Chase","T.S. Filgueiras","Goiás",NA,"Município de Niquelândia. Fazenda Engenho, ca. de 11 Km de Niquelândia/Dois Irmãos. Cabeceira do rio Traíras. Relevo: pouco ondulado.","-48.42361","-14.67444",NA,NA,"680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2012-05-02 13:04:00-03","MO","MOBOT","2957407","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Paulo T. Sano","1994","3","4","South America","Brazil",NA,NA,NA,NA,"Sano 14820",NA,NA,"(Trin.) Chase",NA,"Bahia",NA,"Rio de Contas ca. 2 Km. da cidade, em direção a Marcolino Moura. Área de Campo rupestre com carrasco adjacente.",NA,NA,NA,NA,"1100.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"157","2009-06-24 20:50:00-03","MO","MOBOT","2957441","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Jason R. Swallen","1946","2","25","South America","Brazil",NA,NA,NA,NA,"Swallen 8689",NA,NA,"(Trin.) Chase","G. Davidse","Paraná",NA,"Jaguariaiva. Rather sterile sandy campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2013-01-27 06:59:00-02","MO","MOBOT","2991004","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Wilson Ganev","1993","12","21","South America","Brazil",NA,NA,NA,NA,"Ganev 2684",NA,NA,"(Trin.) Chase","S.A. Renvoize","Bahia",NA,"Mpi de Abaíra: Bicota, entre garimpo novo e Bicota. Campo rupestre com solo arenoso com rochas.","-41.85","-13.33333",NA,NA,"1300.00000000","1420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","2993605","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Marina L. Fonseca","1996","10","18","South America","Brazil",NA,NA,NA,NA,"Fonseca 1225",NA,NA,"(Trin.) Chase","T.S. Filgueiras","Goiás",NA,"Mpio. Niquelândia-Macêdo. CNT. Estrada de terra a direita da mina de níquela ca. de 5,5 Km. Solo: argioso/pedregoso. Relêvo: ondualdo. Coord:.","-48.42055","-14.40277",NA,NA,"1045.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-08-31 09:21:24-03","INPA","INPA","159658","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Filgueiras, TS","1984","10","05","Southern America","Brasil",NA,NA,NA,"INPA0159658","1145","Monocotyledon","Poales","(Trin.) Chase","Gibertoni, TB; Gomes-Silva, AC","Distrito Federal","Brasília","Brejo, próximo à Cabeça do Veado; local recentemente queimado.","-47.9296989440918","-15.7797002792358","INPA0159658 INPA0159658_e",NA,NA,NA,NA,NA,"2012",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"161","2020-08-31 09:21:24-03","INPA","INPA","105294","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Heringer, EP","1979","10","25","Southern America","Brasil",NA,NA,NA,"INPA0105294","2603","Monocotyledon","Poales","(Trin.) Chase","Filgueiras, TS; Viana, PL","Goiás",NA,"Proximidades de Santo Antonio do Descoberto; campo pedregoso.","-48.255","-15.9397","INPA0105294 INPA0105294_e",NA,NA,NA,"-48.255","-15.9397","2014","05",NA,NA,NA,NA,NA,NA,NA,NA
"162","2017-11-24 14:12:06-02","UFLA","ESAL","371","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","?",NA,NA,NA,NA,"?",NA,NA,"; ; ;",NA,"s.n.",NA,NA,"(Trin.) Chase","S.C.Pereira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2018-10-09 16:32:04-03","UFLA","ESAL","7729","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","M.L.Gavilanes; M. Brandão",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0.60; ;; cerrado",NA,"s.n.",NA,NA,"(Trin.) Chase","M.L.Gavilanes","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2017-11-24 14:12:06-02","UFLA","ESAL","2380","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","W.H.Stubblebine; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,"535",NA,NA,"(Trin.) Chase","T.S.Filgueiras","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA
"165","2019-12-19 11:20:06-03","UFG","UFG","12227","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Filgueiras, T.S.","1984","10","05",NA,"Brasil",NA,NA,NA,"UFG0012227","1145",NA,NA,"(Trin.) Chase","Filgueiras, T.S.","Distrito Federal","Brasília","Brejo próximo à cabeça do Veado, local recentemente queimado.","-47.9296989440918","-15.7797002792358","UFG0012227",NA,NA,NA,NA,NA,"1984","10","05","70570","auto",NA,NA,NA,NA,NA
"166","2019-12-19 11:20:06-03","UFG","UFG","61847","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Souza, V.C.; et al.","1998","09","10",NA,"Brasil",NA,NA,"Erva; espiguetas castanhas.","UFG0061847","49028",NA,NA,"(Trin.) Chase","Chacon, R.G.","Goiás","Cristalina","Serra dos Cristais","-47.6136016845703","-16.7686004638672","UFG0061847",NA,NA,NA,NA,NA,"2009","09","21","85457","auto",NA,NA,NA,NA,NA
"167","2019-12-19 11:20:06-03","UFG","UFG","8686","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Rizzo, J.A.","1972","11","29",NA,"Brasil",NA,NA,"Erva cerca de 60 cm de altura. Local arenoso.","UFG0008686","8641",NA,NA,"(Trin.) Chase","Filgueiras, T.S.","Goiás","Cristalina","Serra dos Topázio, Cerca de 20 km antes da cidade de Cristalina, rodovia BR-Belém-Brasília - Belo Horizonte. Cerrado e campo rupestre.","-47.6136016845703","-16.7686004638672","UFG0008686",NA,NA,NA,NA,NA,"1995",NA,NA,"85457","auto",NA,NA,NA,NA,NA
"168","2019-06-10 10:11:27-03","FZB-BH","BHZB","5122","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Mendes, M.","2004","07","28",NA,"Brasil",NA,NA,"Doação Sete Soluções. Com duplicata ( CF.).doação de duplicata para Herbário UB em 2014 .",NA,NA,NA,NA,NA,"Pedro Viana","MG","Nova Lima","Vale dos Cristais","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,"2012","09",NA,"29211","auto",NA,NA,NA,NA,NA
"169","2021-01-26 13:57:31-03","IMA","MAC","6050","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","T.S.Filgueiros","1984","10","05",NA,"Brasil",NA,NA,NA,"MAC0006050","1145",NA,NA,"(Trin.) Chase","T.S.Filgueiros","Distrito","Brasília","Brejo próximo à cabeça do veado.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"1984",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"170","2020-09-02 16:36:51-03","Cenargen","CEN","74884","PreservedSpecimen","Plantae","Poaceae","Mesosetum","cf. ferrugineum","Mesosetum cf. ferrugineum","Eduarda Barreto Andrade Dias","2007","02","08",NA,"Brasil","Unicata",NA,NA,"CEN00074884","374",NA,NA,"(Trin.) Chase","A. R. O.Ribeiro","DF","BRASILIA","Parque Nacional de Brasília. Próximo a barragem de Santa Maria.","-47.9296989440918","-15.7797002792358","CEN00074884",NA,NA,NA,NA,NA,"2013","06",NA,"70570","auto",NA,NA,NA,"1",NA
"171","2020-09-02 16:36:51-03","Cenargen","CEN","5404","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","William Henry Stubblebine - UEC","1980","11","19",NA,"Brasil","Exsicatas",NA,"Daoção Flora de Poços de Caldas .","CEN00005404","535",NA,NA,"(Trin.) Chase","T. S. Filgueiras","MG","POCOS DE CALDAS","Campo do Saco.","-46.564722","-21.838888","CEN00005404",NA,NA,NA,"-46.564722","-21.838888","1995","01",NA,NA,NA,NA,NA,NA,"1",NA
"172","2020-09-02 16:36:51-03","Cenargen","CEN","101164","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Marcelo Fragomeni Simon","2017","03","05",NA,"Brasil","Exsicatas",NA,"Erva, 1 m. Frequente.","CEN00101164","2999",NA,NA,"(Trin.) Chase","A. S. Silva","GO","CAVALCANTE","RPPN Serra do Tombador, 3 km S da sede. Área conhecida como campina.","-47.820277","-13.680555","CEN00101164",NA,"800","800","-47.820277","-13.680555","2017","03",NA,NA,NA,NA,NA,NA,"5",NA
"173","2020-09-02 16:36:51-03","Cenargen","CEN","102022","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Desirée Marques Ramos","2009","11","07",NA,"Brasil","Exsicatas",NA,NA,"CEN00102022","76",NA,NA,"(Trin.) Chase",NA,"MG","JABOTICATUBAS","Parque Nacional da Serra do Cipó, trilha da sede para o Poço Azul.","-43.620833","-19.365277","CEN00102022",NA,"834","834","-43.620833","-19.365277",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"174","2020-09-02 16:36:51-03","Cenargen","CEN","63830","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Andresa Soares Rodrigues","2006","05","03",NA,"Brasil","Unicata",NA,NA,"CEN00063830","309",NA,NA,"(Trin.) Chase","G. H. Rua","DF","BRASILIA","São Sebastião - DF. Margem do rio São Bartolomeu, entrando por São Sebastião.","-47.690277","-15.908888","CEN00063830",NA,"1195","1195","-47.690277","-15.908888","2006","05",NA,NA,NA,NA,NA,NA,"1",NA
"175","2020-09-02 16:36:51-03","Cenargen","CEN","65476","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","João Luís Sanches Tannus","2005","11","30",NA,"Brasil","Exsicatas",NA,"Campo altimontano. Solo arenoso bem drenado à úmido. Inflorescência castanha. Doação do Herbario Rioclarense - HRCB - Rio Claro, São Paulo.","CEN00065476","1021",NA,NA,"(Trin.) Chase","G. H. Rua","SP","ITARARE","Unidade de Pesquisa e Desenvolimento de Itararé.","-49.205277","-24.268333","CEN00065476",NA,NA,NA,"-49.205277","-24.268333","2007","04",NA,NA,NA,NA,NA,NA,"1",NA
"176","2020-09-02 16:36:51-03","Cenargen","CEN","75653","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Roberta Gomes Chacon","2010","11","01",NA,"Brasil","Exsicatas",NA,NA,"CEN00075653","820",NA,NA,"(Trin.) Chase","R. G. Chacon","DF","BRASILIA","APA da Cafuringa, fazenda do seu Jorge, 150 m da sede. Ponto 3.","-47.978611","-15.536111","CEN00075653",NA,NA,NA,"-47.978611","-15.536111","2010","11",NA,NA,NA,NA,NA,NA,"4",NA
"177","2020-09-02 16:36:51-03","Cenargen","CEN","76916","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Luciano Paganucci de Queiroz","2010","10","30",NA,"Brasil","Exsicatas",NA,"Erva cespitosa, folhas cartáceas, inflorescencia ferrugínea. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (165487). Feira de Santana - Bahia.","CEN00076916","15107",NA,NA,"(Trin.) Chase","M.W.S.Souza","GO","CRISTALINA","Brasil - Goiás - Cristalina , ramal ca. 2,8 Km SE da RB -040 Campo cerrado (campo limpo) quase sem árvore, solo arenoso profundo.","-47.540555","-16.803333","CEN00076916",NA,"1070","1070","-47.540555","-16.803333","2013","09",NA,NA,NA,NA,NA,NA,"1",NA
"178","2020-09-02 16:36:51-03","Cenargen","CEN","79299","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Fabiana de Góis Aquino - CPAC","2008","05","29",NA,"Brasil","Exsicatas",NA,"Subarbusto, flor aclamídea, Solo com alto teor de Ni e alta disponibilidade do mesmo","CEN00079299","37",NA,NA,"(Trin.) Chase","F. G. Aquino","GO","BARRO ALTO","Brasil - Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Cerrado ralo, formando um mosaico com campo sujo, Relevo: área aplainada, base de encosta, Lat. 15º06'04,4 S Long. 49º00'38,4 W","-49.010555","-15.101111",NA,NA,"663","663","-49.010555","-15.101111","2008","05",NA,NA,NA,NA,NA,NA,"1",NA
"179","2020-09-02 16:36:51-03","Cenargen","CEN","79519","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Fabiana de Góis Aquino - CPAC","2008","05","29",NA,"Brasil","Exsicatas",NA,"Flor aclamídea , Solo com alto teor de Ni e baixa disponibilidade do mesmo. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00079519","265",NA,NA,"(Trin.) Chase","F. G. Aquino","GO","BARRO ALTO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Cerrado ralo formando mosaico com campo sujo, Laterita, área aplainada, base de encosta, Lat. 15º05'53,0 S Long.49º00'05,1 W","-49.001388","-15.098055","CEN00079519",NA,"663","663","-49.001388","-15.098055","2008","05",NA,NA,NA,NA,NA,NA,"1",NA
"180","2020-09-02 16:36:51-03","Cenargen","CEN","84178","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Glocimar Pereira-Silva","2012","11","23",NA,"Brasil","Exsicatas",NA,NA,"CEN00084178","16471",NA,NA,"(Trin.) Chase","G. Pereira-Silva","GO","MIMOSO DE GOIAS","Serra Geral.","-48.176111","-14.857777","CEN00084178",NA,"1200","1200","-48.176111","-14.857777",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"181","2020-09-02 16:36:51-03","Cenargen","CEN","12246","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Tarcisio de Souza Filgueiras","1984","10","05",NA,"Brasil","Exsicatas",NA,"Doação- Fundação Instituto Brasileiro de Geografia e Estatística. Herbário da Reserva Ecológica do IBGE.","CEN00012246","1145",NA,NA,"(Trin.) Chase","T. S. Filgueiras","DF","BRASILIA","Brejo recém queimado próximo à Cabeça do Veado.","-47.9296989440918","-15.7797002792358","CEN00012246",NA,NA,NA,NA,NA,"1984","10",NA,"70570","auto",NA,NA,NA,"1",NA
"182","2020-09-02 16:36:51-03","Cenargen","CEN","43722","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Glocimar Pereira-Silva","2001","09","29",NA,"Brasil","Exsicatas",NA,NA,"CEN00043722","5433",NA,NA,"(Trin.) Chase","R. C. Oliveira","DF","BRASILIA","Condomínio Belo Horizonte, entrada para a Ermida Dom Bosco, ao lado da QL 28, lago sul.","-47.9296989440918","-15.7797002792358","CEN00043722",NA,"1030","1030","-4880722.0","-1580306.0","2001","10",NA,"70570","auto",NA,NA,NA,"3",NA
"183","2020-09-02 16:36:51-03","Cenargen","CEN","57903","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Ernestino de S. Gomes Guarino","2001","10","11",NA,"Brasil","Exsicatas",NA,NA,"CEN00057903","853",NA,NA,"(Trin.) Chase","G. Pereira-Silva","DF","BRASILIA","Fazenda Sucupira, campos a direita da estrada que liga o Riacho Fundo a Fazenda, aproximadamente 3,0 km da ponte.","-47.9296989440918","-15.7797002792358","CEN00057903",NA,"1100","1100","-4801667.0","-1586667.0","2001","10",NA,"70570","auto",NA,NA,NA,"4",NA
"184","2020-09-02 16:36:51-03","Cenargen","CEN","102033","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Desirée Marques Ramos","2012","12","21",NA,"Brasil","Exsicatas",NA,NA,"CEN00102033","107",NA,NA,"(Trin.) Chase","D. M. Ramos","DF","BRASILIA","Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358","CEN00102033",NA,"1191","1191",NA,NA,"2012","12",NA,"70570","auto",NA,NA,NA,"2",NA
"185","2020-09-02 16:36:51-03","Cenargen","CEN","64261","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Gabriel Hugo Rua","2005","11","03",NA,"Brasil","Unicata",NA,NA,"CEN00064261","660",NA,NA,"(Trin.) Chase","G. H. Rua","DF","BRASILIA","RA IV, estrada para o Poço Azul, 1,2 - 1,3 km da DF-001.","-47.9296989440918","-15.7797002792358","CEN00064261",NA,NA,NA,NA,NA,"2005","11",NA,"70570","auto",NA,NA,NA,"1",NA
"186","2020-09-02 16:36:51-03","Cenargen","CEN","47745","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Aécio Amaral-Santos","2002","11","29",NA,"Brasil","Exsicatas",NA,"Área de influência da AHE Queimado. Frutos peludos de cor marrom.","CEN00047745","1772",NA,NA,"(Trin.) Chase","Filgueiras & Santos-Gonçalves","GO","CRISTALINA","Campo limpo em frente aos escritórios da usina AHE.","-47.6136016845703","-16.7686004638672","CEN00047745",NA,NA,NA,NA,NA,"2004","10",NA,"85457","auto",NA,NA,NA,"2",NA
"187","2020-09-02 16:36:51-03","Cenargen","CEN","35826","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Carolyn Elinore Barnes Proença","1999","10","17",NA,"Brasil","Exsicatas",NA,"Cariopses castanho claro. Doação do Sistema Herbário UB 8505-7.","CEN00035826","2097",NA,NA,"(Trin.) Chase","R. C. Oliveira","GO","CRISTALINA","Linda Serra dos Topázios.","-47.6136016845703","-16.7686004638672","CEN00035826",NA,NA,NA,"-4766667.0","-1675000.0","1999","10",NA,"85457","auto",NA,NA,NA,"1",NA
"188","2020-09-02 16:36:51-03","Cenargen","CEN","88992","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","João Bernardo de Azevedo Bringel Jr.","2007","11","15",NA,"Brasil","Exsicatas",NA,"Ereta. Espiguetas verdes com tricomas dourados.","CEN00088992","383",NA,NA,"(Trin.) Chase","A. S. Silva","GO","GOIAS","Estrada de Brasília para Alto Paraíso de Goiás, cerca de 10km sul de São João d' Aliança","-50.1403007507324","-15.9343996047974","CEN00088992",NA,NA,NA,NA,NA,"2015","06",NA,"63502","auto",NA,NA,NA,"2",NA
"189","2020-09-02 16:36:51-03","Cenargen","CEN","1285","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum var. ferrugineum","Antônio Costa Allem","1977","09","04",NA,"Brasil","Exsicatas",NA,"Inflorescência ferrugínea.","CEN00001285","1085",NA,NA,"(Trin.) Chase","A. C. Allem","DF","BRASILIA","Rodovia DF 006.","-47.9296989440918","-15.7797002792358","CEN00001285","var. ferrugineum",NA,NA,NA,NA,"1977","11",NA,"70570","auto",NA,NA,NA,"4",NA
"190","2020-09-02 16:36:51-03","Cenargen","CEN","8587","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum var. ferrugineum","Priscila M. Andrade","1983","10","28",NA,"Brasil","Exsicatas",NA,"Doação da Universidade Federal de Minas Gerais- Instituto de Ciências Biológicas- Depatamento de Botânica- Planta Medicinal. BHCB n° 4434.","CEN00008587","1205",NA,NA,"(Trin.) Chase","T. S. Filgueiras","MG","NOVA LIMA","Morro do Chapéu.","-43.8466987609863","-19.9855995178223","CEN00008587 CEN00008587_1","var. ferrugineum",NA,NA,NA,NA,"1984","04",NA,"29211","auto",NA,NA,NA,"1",NA
"191","2019-11-13 11:28:52-03","USP","SPF","112018","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Ganev, W","1993","12","21",NA,"Brasil",NA,NA,NA,"SPF00112018","2684",NA,NA,"(Trin.) Chase","Renvoize, SA","Bahia","Abaíra","Bicota.","-41.85","-13.333333",NA,NA,"1300","1420","-41.85","-13.333333","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
