"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"1445","2021-02-08 12:44:01-03","UFRGS","ICN","090171","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M","1991","Cordeiro, J; Mayer, LH","612","1989","01","28","Brasil","SC","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,NA,"Itapoá",NA,NA,"Arbusto de 1,70 m de altura; flor alva.; Restinga","Dicotyledon",NA,"América do Sul",NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"1446","2021-02-08 12:44:01-03","UFRGS","ICN","090704","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"Sobral, M; Attili, D","6670","1991","01",NA,"Brasil","SP","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,"Parque Estadual da Juréia",NA,NA,"Arbusto de 2 m de altura; flores brancas.; Em beira de mata de restinga","Dicotyledon",NA,"América do Sul",NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"1447","2021-02-08 12:44:01-03","UFRGS","ICN","157323","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris angustifolia","(O. Berg) Mattos",NA,NA,"Hagelund, K","11157","1977","02","02","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Granja Faxinal",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"angustifolia",NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1448","2021-02-08 12:44:01-03","UFRGS","ICN","188809","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris angustifolia","(O. Berg) Mattos",NA,NA,"Hagelund, K","11391","1977","03","13","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Granja Faxinal",NA,NA,"Doação de Karner Hagelund. UNICATA.","Dicotyledon",NA,"América do Sul",NA,"angustifolia",NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1449","2021-02-08 12:44:01-03","UFRGS","ICN","156699","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris angustifolia","(O. Berg) Mattos",NA,NA,"Hagelund, K","12875","1979","06","20","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"Doação do Herbário Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,"angustifolia",NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1450","2021-02-08 12:44:01-03","UFRGS","ICN","188808","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris angustifolia","(O. Berg) Mattos",NA,NA,"Hagelund, K","12865","1979","06","20","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,"angustifolia",NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1451","2021-02-08 12:44:01-03","UFRGS","ICN","157322","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris angustifolia","(O. Berg) Mattos","Mattos, J",NA,"Hagelund, K","8929","1974","12","15","Brasil","RS","São Sepé","-53.565299987793","-30.1606006622314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"angustifolia",NA,"46510","auto",NA,NA,NA,NA,NA,NA,NA
"1452","2021-02-08 12:44:01-03","UFRGS","ICN","157323","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris angustifolia","(O. Berg) Mattos",NA,NA,"Hagelund, K","11157","1977","02","02","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Granja Faxinal",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"angustifolia",NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1453","2021-02-08 12:44:01-03","UFRGS","ICN","188809","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris angustifolia","(O. Berg) Mattos",NA,NA,"Hagelund, K","11391","1977","03","13","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Granja Faxinal",NA,NA,"Doação de Karner Hagelund. UNICATA.","Dicotyledon",NA,"América do Sul",NA,"angustifolia",NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1454","2021-02-08 12:44:01-03","UFRGS","ICN","156699","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris angustifolia","(O. Berg) Mattos",NA,NA,"Hagelund, K","12875","1979","06","20","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"Doação do Herbário Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,"angustifolia",NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1455","2021-02-08 12:44:01-03","UFRGS","ICN","188808","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris angustifolia","(O. Berg) Mattos",NA,NA,"Hagelund, K","12865","1979","06","20","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,"angustifolia",NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1456","2021-02-08 12:44:01-03","UFRGS","ICN","157322","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris angustifolia","(O. Berg) Mattos","Mattos, J",NA,"Hagelund, K","8929","1974","12","15","Brasil","RS","São Sepé","-53.565299987793","-30.1606006622314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"angustifolia",NA,"46510","auto",NA,NA,NA,NA,NA,NA,NA
"1457","2021-02-08 12:44:10-03","UFRGS","ICN","164862","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Grings, M",NA,"Matzenbacher, NI","3092","2009","12","13","Brasil","RS","Guaíba","-51.386111","-30.180833","-51.386111","-30.180833",NA,NA,NA,NA,"Fazenda São Maximiano 30°10'51''S 51°23'10''W",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458","2021-02-08 12:44:10-03","UFRGS","ICN","187929","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Brack, P","2013","Köhler, M; Rabuske, CS; Brack, P","66","2013","11","02","Brasil","SC","São Joaquim","-50.415833","-28.423611","-50.415833","-28.423611",NA,NA,"11","02","Rio Lava Tudo, cerca de 1 km da foz com Rio Pelotas","744","744","Arvoreta, ca. De 1,5 m altura; folhas pouco discolores, tricomas amarelados; fruto globoso, vermelho-negro.; Ambiente reofítico; em fendas de rochedo/lajedo extrusivo (basalto) exposto na beira do Rio Lava Tudo. Ambiente sujeito a inundações periódic","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1459","2021-02-08 12:44:10-03","UFRGS","ICN","188895","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Oliveira, JM","2008","Oliveira, JM","s.n.","2008","10","02","Brasil","RS",NA,"-51.024722","-30.457778","-51.024722","-30.457778",NA,NA,"12","10","BR 116. UTM (SAD69)",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460","2021-02-08 12:44:10-03","UFRGS","ICN","200510","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Richit, JF",NA,"Richit, JF","s.n.","2019","04","19","Brasil","SC","Campos Novos","-51.452778","-27.528889","-51.452778","-27.528889",NA,NA,NA,NA,NA,NA,NA,"Material testemunho; Árvore, com frutos negros; Borda da mata","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461","2021-02-08 12:44:10-03","UFRGS","ICN","201374","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M",NA,"Figueira, M; Diefenthaeler, J R; Souza, V C; Cadoná, S C","149","2013","01","07","Brasil","RS","Santa Maria","-53.873889","-29.627778","-53.873889","-29.627778",NA,NA,NA,NA,"Distrito de Santo Antão, Pedra do Lagarto",NA,NA,"6796; Árvore, ocasional. Casca interna rosada, flores alvas.; Refúgio vegetacional (em morro de arenito da formação Botucatu) circundado por Floresta Estacional Subtropical do Domínio Atlântico e campos antrópicos, na orla da mata. Relevo suave e for","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1462","2021-02-08 12:44:10-03","UFRGS","ICN","201376","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M; Kettenhuber, P L W",NA,"Figueira, M; Kettenhuber, P L W; Diefenthaeler, J R","83","2012","03","21","Brasil","RS","São Sepé","-53.601111","-30.097778","-53.601111","-30.097778",NA,NA,NA,NA,"Localidade da Ponta do Mato, próximo ao arroio Sanga Funda",NA,NA,"6352; Árvore, ocasional, isolada, aproximadamente 4m de altura. Frutos globulosos, vináceos.; Ambiente antropizado, rodeado por lavouras, inserido na transição dos Domínios Atlântico e Pampa. Relevo plano.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463","2021-02-08 12:44:10-03","UFRGS","ICN","162327","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Ribeiro, CL","2018","Hagelund, K","7931","1974","05","17","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"07","03","Granja Faxinal",NA,NA,"Doação Herbário Karner Hagelund","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1464","2021-02-08 12:44:10-03","UFRGS","ICN","141063","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Jarenkow, JA",NA,"Jurinitz, CF","279","2001","12","20","Brasil","RS","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,NA,NA,"Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","300","300","Hábito arbóreo.; Mata.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA,NA
"1465","2021-02-08 12:44:10-03","UFRGS","ICN","159687","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Grings, M",NA,"Grings, M","457","2007","12","16","Brasil","RS","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,NA,"Projeto de Assentamento do Salso",NA,NA,"arvoreta com botões florais; mata com araucária","Dicotyledon",NA,"América do Sul",NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
"1466","2021-02-08 12:44:10-03","UFRGS","ICN","183733","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Matzenbacher, NI",NA,"Matzenbacher, NI","s.n.","2010","11","10","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,"Fazenda São Maximiano BR-118 Km 308",NA,NA,"em área pantanosa de campo","Dicotyledon",NA,"América do Sul",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"1467","2021-02-08 12:44:10-03","UFRGS","ICN","159881","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Grings, M",NA,"Grings, M","492","2008","04","02","Brasil","RS","Júlio de Castilhos","-53.6817016601562","-29.226900100708",NA,NA,NA,NA,NA,NA,"Projeto de Assentamento Alvorada",NA,NA,"arvoreta com frutos vermelhos imaturos e pretos maduros; na floresta de galeria de arroio paralelo e próximo à BR-158","Dicotyledon",NA,"América do Sul",NA,NA,NA,"41205","auto",NA,NA,NA,NA,NA,NA,NA
"1468","2021-02-08 12:44:10-03","UFRGS","ICN","159849","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Grings, M",NA,"Grings, M","250","2009","03","14","Brasil","RS","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,NA,"Logradouro","580","580","arvoreta de 7 m com frutos imaturos; na borda de fragmento de floresta com araucária secundária, da S.C.R.T.A.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"14669","auto",NA,NA,NA,NA,NA,NA,NA
"1469","2021-02-08 12:44:10-03","UFRGS","ICN","027824","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M",NA,"Lindeman, JC; Porto, ML","s.n.","1972","07","11","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Parque de Torres limite S até morro",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"1470","2021-02-08 12:44:10-03","UFRGS","ICN","000799","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M",NA,"Schultz, AR","s.n.","1942","02","01","Brasil","RS","Três Passos","-53.9319000244141","-27.4556007385254",NA,NA,NA,NA,NA,NA,"Turvo",NA,NA,"Mato.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"14814","auto",NA,NA,NA,NA,NA,NA,NA
"1471","2021-02-08 12:44:10-03","UFRGS","ICN","122198","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M",NA,"Buss, G","s.n.",NA,NA,NA,"Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"Parque Estadual de Itapuã Morro do Campista",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"1472","2021-02-08 12:44:10-03","UFRGS","ICN","157992","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","R.; Hentschel, M Sobral",NA,"Hentschel, R","s.n.","2006","07","15","Brasil","SC","Garopaba","-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta de 2 m de altura; Dunas internas","Dicotyledon",NA,"América do Sul",NA,NA,NA,"11115","auto",NA,NA,NA,NA,NA,NA,NA
"1473","2021-02-08 12:44:10-03","UFRGS","ICN","157211","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M",NA,"Knob, A; Bordignon, SAL","6720","2001","02","02","Brasil","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,"Estrada velha",NA,NA,"Doação Herbário Unilasalle; Arvoreta, altura 2,3m e DAP 4 cm, flor branca; Arvoretas ao longo da estrada, solo em decomposição de rochas quartenárias","Dicotyledon",NA,"América do Sul",NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"1474","2021-02-08 12:44:10-03","UFRGS","ICN","145994","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Jarenkow, JA",NA,"Jurinitz, CF","128","2001","01","19","Brasil","RS","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,NA,NA,"Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","300","300","Hábito arbóreo.; Mata.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA,NA
"1475","2021-02-08 12:44:10-03","UFRGS","ICN","167449","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Mondin, CA","2010","Mondin, CA; Cruz, F; Zolet, ACT","s.n.","2010","10","18","Brasil","RS","Capivari do Sul","-50.5147018432617","-30.1450004577637",NA,NA,NA,NA,"10","18",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"17105","auto",NA,NA,NA,NA,NA,NA,NA
"1476","2021-02-08 12:44:10-03","UFRGS","ICN","185675","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Brack, P","2013","Rabuske, C; Brack, P","103","2013","03","02","Brasil","RS","Derrubadas","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,"03","02","Parque Estadual do Turvo",NA,NA,"Arbusto com frutos.; Beira da trilha para o Salto do Yucumã","Dicotyledon",NA,"América do Sul",NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA
"1477","2021-02-08 12:44:10-03","UFRGS","ICN","184178","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M","2001","Jarenkow, JA; Waechter, JL","3946","2000","12","18","Brasil","RS","Eldorado do Sul","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"01",NA,"Estação Agronômica da UFRGS",NA,NA,"Arvoreta ca. 7 m alt., com flores brancas.; Mata ribeirinha do Arroio Calombo","Dicotyledon",NA,"América do Sul",NA,NA,NA,"33687","auto",NA,NA,NA,NA,NA,NA,NA
"1478","2021-02-08 12:44:10-03","UFRGS","ICN","174455","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Matzenbacher, NI",NA,"Matzenbacher, NI","s.n.","2011","12","18","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,"Fazenda São Maximiano",NA,NA,"árvore de pequeno porte","Dicotyledon",NA,"América do Sul",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"1479","2021-02-08 12:44:10-03","UFRGS","ICN","151527","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.",NA,NA,"Lima, LF","246","2006","01","31","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,"Fazenda São Maximiano BR 116 Km 308",NA,NA,"Mata de encosta. Beira de mata.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"1480","2021-02-08 12:44:10-03","UFRGS","ICN","183683","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Matzenbacher, NI; Jarenkow, JA",NA,"Matzenbacher, NI","s.n.","2010","11","15","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,"Fazenda São Maximiano BR 116 Km 308",NA,NA,"árvore ca. 3m alt.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"1481","2021-02-08 12:44:10-03","UFRGS","ICN","019454","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M",NA,"Teodoro, Irm; Edésio","2831",NA,NA,NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1482","2021-02-08 12:44:10-03","UFRGS","ICN","169330","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Grings, M",NA,"Grings, M","1353","2009","01","10","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Morro São Pedro",NA,NA,"arvoreta com flores brancas; em beira de mata","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1483","2021-02-08 12:44:10-03","UFRGS","ICN","151766","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Setubal, R",NA,"Setubal, R; Bassi, J","266","2006","01","02","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"morro São Pedro Econsciência Espaço de Conservação","145","145","arbusto; em campo seco de topo de morro","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1484","2021-02-08 12:44:10-03","UFRGS","ICN","167779","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Carlucci, MB",NA,"Carlucci, MB; Streit, H; Debastiani, VJ","5","2011","03","15","Brasil","RS","Santana da Boa Vista","-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,NA,NA,"localidade Serra dos Pereiras","300","300","Árvore de ~3 m de altura com frutos maduros vermelhos.; Beira de estrada em mosaico campo nativo e floresta com Araucaria e Podocarpus.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"47489","auto",NA,NA,NA,NA,NA,NA,NA
"1485","2021-02-08 12:44:10-03","UFRGS","ICN","156991","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M",NA,"Knob, A; Bordignon, SAL","5859","1999","01","05","Brasil","RS","Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doação Herbário Unilasalle (859); Arvoreta, flor branca. Frequência ocasional. Altura 4m, DAP 12 cm.; Em matinha sobre dunas, na beira da matinha, solo arenoso.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"21077","auto",NA,NA,NA,NA,NA,NA,NA
"1486","2021-02-08 12:44:10-03","UFRGS","ICN","136229","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","A.; Scherer, F M Silva",NA,"Silva, FM","s.n.","2003","12","19","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"Capões de restinga, Parque Estadual de Itapuã nas margens da Lagoa Negra na Praia de Fora",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"1487","2021-02-08 12:44:10-03","UFRGS","ICN","132344","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral",NA,"Wiesbauer, MB","49","2004","01","16","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"Parque Estadual de Itapuã estrada de acesso à Praia de Fora",NA,NA,"Arbusto, 1,5 m, flor creme; Beira da estrada","Dicotyledon",NA,"América do Sul",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"1488","2021-02-08 12:44:10-03","UFRGS","ICN","127238","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M",NA,"Pinheiro, M","554","2003","01","14","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"Parque Estadual de Itapuã, morro do Araçá",NA,NA,"campo rupestre","Dicotyledon",NA,"América do Sul",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"1489","2021-02-08 12:44:10-03","UFRGS","ICN","163747","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Martin Molz",NA,"Molz, M","s.n.","2009","11","09","Brasil","SC","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,NA,"Fazenda de Plínio Letti próx. Guarda-Mor Coord.: 543749 6858971","954","954","Indivíduo jovem, com ± 3 m de altura","Dicotyledon",NA,"América do Sul",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"1490","2021-02-08 12:44:10-03","UFRGS","ICN","189526","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M",NA,"Verdi, M; Carneiro, FE","495","2008","03","26","Brasil","SC","São José do Cerrito","-50.5800018310547","-27.6630992889404",NA,NA,NA,NA,NA,NA,"lat. 541566 S long. 6943488 O","1051","1051","IFFSC/N/Regeneração 01; fruto maduro preto; FOM","Dicotyledon",NA,"América do Sul",NA,NA,NA,"37694","auto",NA,NA,NA,NA,NA,NA,NA
"1491","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","31656","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand",NA,NA,"Costa, C.","049","1992","01",NA,"Brasil","Rio Grande do Sul","Mostardas","-50.9211006164551","-31.1068992614746",NA,NA,"HAS0031656",NA,NA,NA,"Parna Lagoa do Peixe, Balneário Mostardense",NA,NA,"árvore; Flores brancas.","Magnoliophyta",NA,NA,NA,NA,NA,"86098","auto",NA,NA,NA,NA,NA,NA,NA
"1492","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","31238","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand",NA,NA,"Silveira, N.","10995","1991","04",NA,"Brasil","Rio Grande do Sul","Mostardas","-50.9211006164551","-31.1068992614746",NA,NA,"HAS0031238",NA,NA,NA,"Parna Lagoa do Peixe, Balneário Mostardense",NA,NA,"arbusto Frutos maduros.","Magnoliophyta",NA,NA,NA,NA,NA,"86098","auto",NA,NA,NA,NA,NA,NA,NA
