"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","locality","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"811","2020-09-02 16:23:43-03","Cenargen","CEN","29018","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Zilda Charudattan","1995","11","22",NA,"Brasil","Exsicatas",NA,"Labifito 023.","CEN00029018",NA,NA,NA,"L.",NA,"Agromudas.","SE","LAGARTO","-37.6500015258789","-10.917200088501",NA,NA,"CEN00029018","24794","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"812","2020-09-02 16:23:43-03","Cenargen","CEN","98201","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","O. Zagatto","1939","12","16",NA,"Brasil","Exsicatas",NA,"Doação do IAC nº 5174.","CEN00098201",NA,NA,NA,"L.","H. T. O Neill","IAC, Fazenda Santa Elisa.","SP","CAMPINAS","-47.060001373291","-22.8999996185303","680","680","CEN00098201","23900","auto","4707717.0","2287025.0","1941","03",NA,NA,NA,NA,NA,"1",NA,NA
"813","2019-12-09 17:29:44-03","UFPR","EFC","10927","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Dunaiski Jr., A.","2010","03","18",NA,"Brasil",NA,NA,"Erva com inflorescência de cor castanho. __COMMOM_NAME__: Tiririca","EFC010927","3979",NA,NA,"L.","Dunaiski Jr., A.","Bairro Água Verde","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,"2010","06","09",NA,NA,NA,NA,NA,NA,NA
"814","2019-10-29 10:07:38-03","UFPR","EFC","17726","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Souza, I.","2018","12","24",NA,"Brasil",NA,NA,"Erva 30 cm, espiguetas vináceas, rizomas estoloníferos. Em solo recém exposto.","EFC017726","350",NA,NA,"L.","Souza, I.","Cabral","PR","Curitiba","-49.252909","-25.404548","927","927",NA,NA,NA,"-49.252909","-25.404548","2018","12","24",NA,NA,NA,NA,NA,NA,NA
"815","2019-12-09 17:29:44-03","UFPR","EFC","12875","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Völtz, R.R.","2014","04","12",NA,"Brasil",NA,NA,"Erva ruderal crescendo no asfalto; inflorescência marrom. __COMMOM_NAME__: Tiririca","EFC012875","321",NA,NA,"L.","Völtz, R.R.","Guabirotuba","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,"2014","05","29",NA,NA,NA,NA,NA,NA,NA
"816","2019-12-09 17:29:44-03","UFPR","EFC","11515","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Pinto, J.V.","1985","01","17",NA,"Brasil",NA,NA,"(UEPG 226) __COMMOM_NAME__: titirica","EFC011515",NA,NA,NA,"L.",NA,"Perto do Colégio SEPAM","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2021-03-15 18:26:35-03","USP","SPF","224096","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Antar, GM","2016","01","19",NA,"Brasil",NA,NA,"Erva ca. 30 cm alt. Brácteas verdes, espiguetas verdes.","SPF00224096","925",NA,NA,"L.","Antar, GM","Chácara localizada após aproximadamente 3 km em estrada viscinal, partindo de entrada no km 72 da rodovia Raposo Tavares.","São Paulo","Mairinque","-47.20775","-23.543278","830","830",NA,NA,NA,"-47.20775","-23.543278","2016","05",NA,NA,NA,NA,NA,NA,NA,NA
"818","2019-11-13 11:18:35-03","USP","SPF","111869","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Isidro, S","1993","05","19",NA,"Brasil",NA,NA,NA,"SPF00111869","s.n.",NA,NA,"L.","Alves, M","Riacho Barraginha.","Paraíba","Patos","-37.2799987792969","-7.02443981170654",NA,NA,NA,"26419","auto",NA,NA,"1999","06",NA,NA,NA,NA,NA,NA,NA,NA
"819","2019-11-13 11:18:35-03","USP","SPF","170850","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Martins, S","2005","03","21",NA,"Brasil",NA,NA,NA,"SPF00170850","82",NA,NA,"L.","Alves, M","Pedra do Careca","Pernambuco","Agrestina","-35.9446983337402","-8.4580602645874",NA,NA,NA,"13588","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2019-11-13 11:18:35-03","USP","SPF","16888","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Estudantes da Faculdade de Agronomia Eliseu Maciel",NA,NA,NA,NA,"Brasil",NA,NA,NA,"SPF00016888","s.n.",NA,NA,"L.","Estudantes da Faculdade de Agronomia Eliseu Maciel",NA,"Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2021-03-15 18:26:35-03","USP","SPF","11046","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Grotta, AS","1942","03",NA,NA,"Brasil",NA,NA,"Erva invasora de difícil estirpação.","SPF00011046","s.n.",NA,NA,"L.","Eiten, LT","Horto fac. Farmácia de S. Paulo.","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2021-03-15 18:26:35-03","USP","SPF","116138","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Rossi, L","1985","02","06",NA,"Brasil",NA,NA,"Erva, espiguetas vinho.","SPF00116138","s.n.",NA,NA,"L.","Souza, VC","São Miguel Paulista, margem do córrego Tiquaquira.","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,"1987","09",NA,NA,NA,NA,NA,NA,NA,NA
"823","2019-11-13 11:18:35-03","USP","SPF","16887","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Hoehne, W","1941","04","20",NA,"Brasil",NA,NA,NA,"SPF00016887","s.n.",NA,NA,"L.","Hoehne, W",NA,"São Paulo","São Vicente","-46.3899993896484","-23.9599990844727",NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2019-11-13 11:18:35-03","USP","SPF","205168","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Calazans, C","2008","04","28",NA,"Brasil",NA,NA,NA,"SPF00205168","18",NA,NA,"L.",NA,NA,"Sergipe","Itaporanga d'Ajuda","-37.3106002807617","-10.9981002807617",NA,NA,NA,"31945","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2014-09-16 19:39:47-03","FSL","HFSL","4809","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Guimarães, F.B.; Apolinari, R.Q.L. & Viana, R.N.","2004","11","20","Southern America","Brasil",NA,NA,"Herbácea, estigmas; anteras amarelas. Planta crescendo as margens da lagoa. ; DE",NA,"758",NA,NA,"L.",NA,"Parque Ecológico Lagoa dos Buritis.","Rondônia","Ji-Paraná","-61.938056","-10.884167",NA,NA,NA,NA,NA,"-61.938056","-10.884167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2014-04-30 11:08:17-03","FSL","HFSL","6456","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Lopes, R.H.","2009","04","04","Southern America","Brasil",NA,NA,"Erva com frutos imaturos preto claro e maduros preto. Ocorrência em terra firme. ; DE",NA,"53",NA,NA,"L.",NA,"Parque Circuito, Parque Circuito","Rondônia","Porto Velho","-63.9039","-8.76194",NA,NA,NA,"333357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2020-12-02 09:07:02-03","UNITINS","HUTO","1982","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Santos, E.R.","2009","03","14",NA,"Brasil",NA,NA,"Herbácea com cerca de de 90 cm de altura. Planta emergente. Espiguetas marrom; Lagoa","HUTO001982","1883",NA,NA,"L.","Alves, M.","Lagoa do Franciel","Maranhão","Carolina","-47.582778","-7.443889","194","194","HUTO001982",NA,NA,"-47.582778","-7.443889","2015","05",NA,NA,NA,NA,NA,NA,NA,NA
"828","2021-03-25 13:52:02-03","UNIVILLE","JOI","14735","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Melo-Júnior, J.C.F.",NA,NA,NA,NA,"Brasil",NA,NA,"Data de coleta: Julho/2014; HABITAT: Ambiente degradado em antigo aterro sanitário; HABITO: erva","JOI014735","1265",NA,NA,"L.","J.C.F. Melo Jr.","Tapera.","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2021-03-25 13:52:02-03","UNIVILLE","JOI","1889","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Jotham Ziffer Berger","2005","12","04",NA,"Brasil",NA,NA,"; HABITAT: área aberta; HABITO: herbácea","JOI001889","118",NA,NA,"L.","J. Cordeiro","Vila da Glória.","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,"23627","auto",NA,NA,"2006","01","02",NA,NA,NA,NA,NA,NA,NA
"830","2019-10-07 09:20:51-03","UEFS","HUEFS","236295","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Melo, E.","2017","09","25",NA,"Brasil",NA,NA,"Cultivada em casa de vegetação, estufa ao lado do hrbário.","HUEFS0236295","13556","Angiospermae","Poales","L.",NA,"Rio Jacuípe, campo experimental da UEFS.","Bahia","Feira de Santana","-38.9667015075684","-12.2666997909546",NA,NA,NA,"46325","auto",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"831","2019-10-07 09:20:51-03","UEFS","HUEFS","98795","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Melo, E.","2005","07","04",NA,"Brasil",NA,NA,NA,"HUEFS0098795","3950","Angiospermae","Poales","L.","S.M.Costa","Campus da UEFS.","Bahia","Feira de Santana","-38.966667","-12.183333","230","230","HUEFS0098795",NA,NA,"38W58'","12S11'","2008","10",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"832","2019-10-07 09:20:51-03","UEFS","HUEFS","1795","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Noblick, L.R.","1982","12","08",NA,"Brasil",NA,NA,NA,"HUEFS0001795","2336","Angiospermae","Poales","L.",NA,NA,"Bahia","Camacan","-38.3","-12.483333",NA,NA,"HUEFS0001795",NA,NA,"38W18'","12S29'",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"833","2019-10-07 09:20:51-03","UEFS","HUEFS","106009","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Martius, K.F.P.von",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0106009","860","Angiospermae","Poales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"834","2019-10-07 09:20:51-03","UEFS","HUEFS","115815","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Oliveira, I.","2006","12","17",NA,"Brasil",NA,NA,NA,"HUEFS0115815","74","Angiospermae","Poales","L.",NA,"Marimbus.","Bahia","Andaraí","-41.309167","-12.763056","320","320","HUEFS0115815",NA,NA,"41W18'33''","12S45'47''",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"835","2019-10-07 09:20:51-03","UEFS","HUEFS","3149","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Noblick, L.R.","1984","03","07",NA,"Brasil",NA,NA,NA,"HUEFS0003149","2991","Angiospermae","Poales","L.","D.Simpson",NA,"Bahia","Lençóis","-41.383333","-12.566667",NA,NA,"HUEFS0003149",NA,NA,"41W23'","12S34'","1986","12",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"836","2019-10-07 09:20:51-03","UEFS","HUEFS","188292","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Farias, B.F.","2011","01",NA,NA,"Brasil",NA,NA,"Mata ciliar.","HUEFS0188292","39","Angiospermae","Poales","L.",NA,"Nas margens do rio Lençóis e afloramentos rochosos da vegetação ciliar.","Bahia","Lençóis","-41.403056","-12.560278","500","500","HUEFS0188292",NA,NA,"41W24'11''","12S33'37''",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"837","2019-10-07 09:20:51-03","UEFS","HUEFS","188381","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Farias, B.F.","2012","03",NA,NA,"Brasil",NA,NA,"Mata ciliar.","HUEFS0188381","127","Angiospermae","Poales","L.",NA,"Nas margens do rio Lençóis e afloramentos rochosos da vegetação ciliar.","Bahia","Lençóis","-41.403056","-12.560278","500","500","HUEFS0188381",NA,NA,"41W24'11''","12S33'37''",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"838","2019-10-07 09:20:51-03","UEFS","HUEFS","195456","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Miranda, A.M.","1999","04","07",NA,"Brasil",NA,NA,NA,"HUEFS0195456","3183","Angiospermae","Poales","L.",NA,"Ilha Fernando de Noronha, baia do Sueste.","Pernambuco",NA,NA,NA,NA,NA,"HUEFS0195456",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"839","2019-10-07 09:20:51-03","UEFS","HUEFS","206871","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Melo, E.","2014","03","04",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0206871","12543","Angiospermae","Poales","L.",NA,"Estrada para Veredinha.","Bahia","Morro do Chapéu","-40.990833","-11.583889","918","918","HUEFS0206871",NA,NA,"40W59'27''","11S35'2''",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"840","2019-11-22 16:07:57-03","UEFS","HUEFS","248040","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1981","02","16",NA,"Brasil",NA,NA,NA,"HUEFS0248040","650","Angiospermae","Poales","L.",NA,"Três Lagoas.","Paraná","Foz do Iguaçu","-54.583333","-25.458056",NA,NA,"HUEFS0248040",NA,NA,"54W35'","25S27'29''",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"841","2019-10-07 09:20:51-03","UEFS","HUEFS","4620","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Noblick, L.R.","1985","06","16",NA,"Brasil",NA,NA,NA,"HUEFS0004620","3847","Angiospermae","Poales","L.",NA,NA,"Bahia","Miguel Calmon","-40.6","-11.416667",NA,NA,"HUEFS0004620",NA,NA,"40W36'","11S25'",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"842","2019-10-07 09:20:51-03","UEFS","HUEFS","5893","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Bastos, B.C.","1982","05","13",NA,"Brasil",NA,NA,NA,"HUEFS0005893","380","Angiospermae","Poales","L.",NA,NA,"Bahia","Aramari","-38.4991989135742","-12.0817003250122",NA,NA,"HUEFS0005893","17170","auto",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"843","2019-10-07 09:20:51-03","UEFS","HUEFS","195452","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Miranda, A.M.","1999","06","08",NA,"Brasil",NA,NA,NA,"HUEFS0195452","3461","Angiospermae","Poales","L.",NA,"Ilha Fernando de Noronha, baia do Sueste.","Pernambuco","Fernando de Noronha","-32.4108009338379","-3.84028005599976",NA,NA,"HUEFS0195452","8269","auto",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"844","2019-10-07 09:20:51-03","UEFS","HUEFS","195453","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Miranda, A.M.","1999","04","09",NA,"Brasil",NA,NA,NA,"HUEFS0195453","3237","Angiospermae","Poales","L.",NA,"Ilha Fernando de Noronha, próximo ao Porto.","Pernambuco","Fernando de Noronha","-32.4108009338379","-3.84028005599976",NA,NA,"HUEFS0195453","8269","auto",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"845","2019-10-07 09:20:51-03","UEFS","HUEFS","123412","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Viani, R.A.G.","1997","11","04",NA,"Brasil",NA,NA,NA,"HUEFS0123412","22862","Angiospermae","Poales","L.",NA,"UEL.","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"HUEFS0123412","63728","auto",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"846","2016-11-03 09:34:54-02","F","FMNH-SEEDPLANTS","V0079758F","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","P. C. Hutchison","1964","5","11","South America","Peru",NA,NA,NA,"V0079758F","5016","Spermatophyta",NA,NA,NA,"Casma Valley, Cerro Sechin, 1 km E of the Pan-American Highway","Ancash","Casma","-78.32","-9.47",NA,NA,"V0079758F_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"847","2019-01-25 15:34:40-02","IAC","IAC","127","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","W.G. Houk & J. Santoro","1936","01","09",NA,"Brasil",NA,NA,"Conf.: gross, em Junho de 1937",NA,"s/nº",NA,NA,"L.","E.P. Killip","IAC, Fazenda Santa Elisa","São Paulo","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,NA,"-47.077171","-22.870251","1936","01","09",NA,NA,NA,NA,NA,NA,NA
"848","2019-01-25 15:39:33-02","IAC","IAC","16593","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","D.M. Dedecca","1954","01","10",NA,"Brasil",NA,NA,"Col. Ervas daninhas nos cafezais.",NA,"444",NA,NA,"L.","D.M. Dedecca","Fazenda Santa Elisa - IAC","São Paulo","Campinas","-47.0608","-22.9056",NA,NA,NA,NA,NA,"-47.0608","-22.9056","1954","01","10",NA,NA,NA,NA,NA,NA,NA
"849","2019-01-25 15:34:40-02","IAC","IAC","18680","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Eduardo Zink & A.P. Toledo",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"s/nº",NA,NA,"L.","Eduardo Zink & A.P. Toledo","Kcampo do Guarany","São Paulo","Campinas","-47.0608","-22.9056",NA,NA,NA,NA,NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2019-01-25 15:34:40-02","IAC","IAC","26808","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Ruter","1988","07","06",NA,"Brasil",NA,NA,NA,NA,"s/nº",NA,NA,"L.","C.A. Yahn-Aranha","Casarao","São Paulo","Indaiatuba","-47.2181","-23.0903",NA,NA,NA,NA,NA,"-47.2181","-23.0903","1988","07","06",NA,NA,NA,NA,NA,NA,NA
"851","2019-01-25 15:34:40-02","IAC","IAC","39543","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Estudantes da Fac. Agr. Eliseu Maciel","1968","05","15",NA,"Brasil",NA,NA,NA,NA,"s/nº",NA,NA,"L.","Estudantes da Fac. Agr. Eliseu Maciel","Ipeas, Recebido do Iz, em Solos Cultivados","Rio Grande do Sul","Pelotas","-52.3425","-31.7719",NA,NA,NA,NA,NA,"-52.3425","-31.7719","1968","05","15",NA,NA,NA,NA,NA,NA,NA
"852","2019-01-25 15:34:40-02","IAC","IAC","39728","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","H.G. Blanco","1974","07","15",NA,"Brasil",NA,NA,"obtida do IZ",NA,"s/nº",NA,NA,"L.","H.G. Blanco","IAC, Fazenda Santa Elisa","São Paulo","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,NA,"-47.077171","-22.870251","1974","07","15",NA,NA,NA,NA,NA,NA,NA
"853","2019-01-25 15:34:40-02","IAC","IAC","4250","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","A.J. Souza","1938","12","10",NA,"Brasil",NA,NA,NA,NA,"6",NA,NA,"L.","H.T. O#?#Neill","IAC, Fazenda Santa Elisa, Talhão 15","São Paulo","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,NA,"-47.077171","-22.870251","1941","03","05",NA,NA,NA,NA,NA,NA,NA
"854","2019-01-25 15:34:40-02","IAC","IAC","4360","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","A.S. Costa (1) & I. Ramos","1938","11","25",NA,"Brasil",NA,NA,NA,NA,"s/nº",NA,NA,"L.","H.T. O#?#Neill","IAC, Estação Experimental (Horto)","São Paulo","Ubatuba","-45.0711","-23.4339",NA,NA,NA,NA,NA,"-45.0711","-23.4339","1941","03","05",NA,NA,NA,NA,NA,NA,NA
"855","2019-01-25 15:34:40-02","IAC","IAC","43941","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","B.J. Pickel","1924","03","15",NA,"Brasil",NA,NA,NA,NA,"121",NA,NA,"L.","B.J. Pickel","Tapera","Bahia","São Gonçalo dos Campos","-38.94611","-12.32881",NA,NA,NA,NA,NA,"-38.94611","-12.32881","1924","03","15",NA,NA,NA,NA,NA,NA,NA
"856","2019-01-25 15:34:40-02","IAC","IAC","5308","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","O. Zagatto","1939","12","16",NA,"Brasil",NA,NA,NA,NA,"s/nº",NA,NA,"L.","H.T. O#?#Neill","IAC, Fazenda Santa Elisa, campo","São Paulo","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,NA,"-47.077171","-22.870251","1941","03","05",NA,NA,NA,NA,NA,NA,NA
"857","2019-01-25 15:34:40-02","IAC","IAC","742","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","J. Santoro","1936","10","08",NA,"Brasil",NA,NA,NA,NA,"s/nº",NA,NA,"L.","E.P. Killip","IAC, Fazenda Santa Elisa","São Paulo","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,NA,"-47.077171","-22.870251","1938","05","20",NA,NA,NA,NA,NA,NA,NA
"858","2020-07-23 12:04:16-03","CEPLAC","CEPEC","76070","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","comosus","Cyperus comosus","J. Arouck","1986","10","07",NA,"Brasil",NA,NA,NA,NA,"457",NA,NA,NA,"N. A. Rosa","Ilha de Marajó, Soure, Ilha Coroinha, ao SE da Foz do Rio Condeixa.","Pará","soure","-48.517222","-0.727778",NA,NA,NA,NA,NA,"48W31'2","0S43'40",NA,NA,NA,NA,NA,"30/03/1996",NA,NA,NA,NA
"859","2020-07-23 12:04:17-03","CEPLAC","CEPEC","33604","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","L. R. Noblick","1982","12","08",NA,"Brasil",NA,NA,NA,NA,"2336",NA,NA,NA,"M. Alves","Área de Controle da Caraiba Metais. Beira da estrada.","Bahia","FEIRA DE SANTANA","-38.313056","-12.493056",NA,NA,NA,NA,NA,"38W18'47","12S29'35",NA,NA,NA,NA,NA,"30/01/2000",NA,NA,NA,NA
"860","2020-07-23 12:04:17-03","CEPLAC","CEPEC","35111","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","L. R. Noblick","1984","03","07",NA,"Brasil",NA,NA,NA,NA,"2991",NA,NA,NA,"S. Mayo","Sem informação.","Bahia","LENÇÓIS","-41.383333","-12.566667",NA,NA,NA,NA,NA,"41W23'0","12S34'0",NA,NA,NA,NA,NA,"15/12/1986",NA,NA,NA,NA
"861","2020-07-23 12:04:17-03","CEPLAC","CEPEC","13104","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","S. A. Mori","1978","02","12",NA,"Brasil",NA,NA,"Cyperus distans",NA,"9248",NA,NA,NA,"S. Mayo","Prox. a hospedaria do CEPEC.","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,"61245","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,"30/12/1979",NA,NA,NA,NA
"862","2020-07-23 12:04:17-03","CEPLAC","CEPEC","38421","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","J. L. Hage","1986","01","21",NA,"Brasil",NA,NA,NA,NA,"1798",NA,NA,NA,"T. S. dos Santos","Quadra A' do CEPEC, margem do braço do Rio Cachoeira. Area de lazer.","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,"61245","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,"01/08/1986",NA,NA,NA,NA
"863","2020-07-23 12:04:17-03","CEPLAC","CEPEC","39626","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","J. L. Hage","1986","02","18",NA,"Brasil",NA,NA,NA,NA,"1918",NA,NA,NA,"G. C. Tucker","Quadra B' do CEPEC, em frente a Psicicultura.","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,"61245","auto","0S0'0","0S0'0",NA,NA,NA,NA,NA,"30/12/1991",NA,NA,NA,NA
"864","2020-07-23 12:04:17-03","CEPLAC","CEPEC","26321","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","J. L. Hage","1981","12","16",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Danda",NA,"1572",NA,NA,NA,"S. Mayo","Quadra I' do CEPEC.","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,"61245","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,"01/10/1982",NA,NA,NA,NA
