"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","583746","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.","J. W. Grimes","A. P. Duarte","5512","1961","03","16","Brazil","Rio de Janeiro",NA,"Guanabara, Estrada do Redentor","-43.245505","-22.956326",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373004' target='other'> <mi>dwc_moreinfo</mi></a>","NY00583746","NY00583746_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1099662","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.",NA,"R. Spruce","1522",NA,NA,NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1370720' target='other'> <mi>dwc_moreinfo</mi></a>","NY01099662","NY01099662_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","694737","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.","A. M. S. da F. Vaz","D. C. Daly","10439","2000","12","05","Brazil","Acre","Marechal Thaumaturgo","Basin of Rio Juruá, Rio Bagé (tributary of Rio Tejo).","-72.55","-8.9289",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=395943' target='other'> <mi>dwc_moreinfo</mi></a>","NY00694737","NY00694737_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","583705","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.","G. G. Hatschbach","J. M. Silva","1625","1996","02","01","Brazil","Paraná","Morretes","Manduíra","-48.800146","-25.465922",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373021' target='other'> <mi>dwc_moreinfo</mi></a>","NY00583705","NY00583705_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00749622","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.","A. M. S. da F. Vaz","P. Fiaschi","1393","2003","03","08","Brazil","Bahia","Boa Nova","Fazenda Cotermaia (proprietário Alipe Maia), entrada à esq., ca. 1,2 km E de Boa Nova, na estrada para Dario Meira.","-40.1875","-14.3736111",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=904018' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749622","NY00749622_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","583706","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.","C. Kozera","V. A. de O. Dittrich","305","1996","12","13","Brazil","Paraná","Curitiba","Parque Barigui","-49.22","-25.37",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373008' target='other'> <mi>dwc_moreinfo</mi></a>","NY00583706","NY00583706_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1184080","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.",NA,"R. D. Ribeiro","666","2006","10","25","Brazil","Rio de Janeiro","Cabo Frio","Estrada para lixeira, ca. de 300 m antes do lixão.","-42.0186","-22.8794",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1461079' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184080","NY01184080_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","590205","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.","R. O. Vanni","M. S. Ferrucci","952","1996","07","31","Brazil","Rio de Janeiro","Saquarema","Reserva Estadual de Jacarepiá","-42.5103","-22.9203",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373007' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590205","NY00590205_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","03097838","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.",NA,"H. C. de Lima","8259","2016","06","27","Brazil","Rio de Janeiro","Maricá","Pindobas, Estrada do Camburi, antes da plataforma de voo-livre. Fragmento de mata de morrote, solo argiloso.","-42.8533333","-22.8925",NA,NA,"57","57","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3343393' target='other'> <mi>dwc_moreinfo</mi></a>","NY03097838","NY03097838_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","583745","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.","G. G. Hatschbach","G. G. Hatschbach","20866","1969","01","23","Brazil","Paraná","Morretes","Col. Floresta","-48.8342","-25.4769",NA,NA,"50","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373020' target='other'> <mi>dwc_moreinfo</mi></a>","NY00583745","NY00583745_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00958675","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.","R. P. Wunderlin","Martii Herbar. Florae Brasil.","132","1837",NA,NA,"Brazil","Rio de Janeiro",NA,"Prope Rio de Janeiro","-43.448386","-22.913514",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024581' target='other'> <mi>dwc_moreinfo</mi></a>","NY00958675","NY00958675_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01096445","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.","H. C. de Lima","H. G. Dantas","HGD-BU7","2003","08","01","Brazil","Rio de Janeiro","Armaçao dos Búzios","Barra de Una.","-41.6833","-22",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237524' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096445","NY01096445_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","02714731","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.","A. M. S. da F. Vaz","J. G. Jardim","2936","2000","03","02","Brazil","Bahia","Almadina","Rod. Almadina/Floresta Azul. Entrada ca. 3Km do ramal que leva a Fazenda.","-39.4756","-14.7414",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2474704' target='other'> <mi>dwc_moreinfo</mi></a>","NY02714731","NY02714731_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1240103","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya massambabensis","Vaz","A. M. S. da F. Vaz","B. D. Sucre","1509","1967","04","27","Brazil","Rio de Janeiro","Cabo Frio","Morro da Camboa","-42.0186","-22.8794",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1505520' target='other'> <mi>dwc_moreinfo</mi></a>","NY01240103","NY01240103_01","Magnoliophyta","Fabales","South America","sheet","massambabensis","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1184054","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya massambabensis","Vaz","A. M. S. da F. Vaz","P. Farág","360","1997","03","25","Brazil","Rio de Janeiro","Cabo Frio","Estrada do Guriri, próximo ao loteamento Dunas Point.","-42.0186","-22.8794",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1460973' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184054","NY01184054_01","Magnoliophyta","Fabales","South America","sheet","massambabensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1240103","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya massambabensis","Vaz","A. M. S. da F. Vaz","B. D. Sucre","1509","1967","04","27","Brazil","Rio de Janeiro","Cabo Frio","Morro da Camboa","-42.0186","-22.8794",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1505520' target='other'> <mi>dwc_moreinfo</mi></a>","NY01240103","NY01240103_01","Magnoliophyta","Fabales","South America","sheet","massambabensis","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1184054","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya massambabensis","Vaz","A. M. S. da F. Vaz","P. Farág","360","1997","03","25","Brazil","Rio de Janeiro","Cabo Frio","Estrada do Guriri, próximo ao loteamento Dunas Point.","-42.0186","-22.8794",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1460973' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184054","NY01184054_01","Magnoliophyta","Fabales","South America","sheet","massambabensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","595074","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","tomentosa","Bauhinia tomentosa","L.","M. B. Kalloo","M. B. Kalloo","B769","1963","07","31","Trinidad and Tobago",NA,NA,"Trinidad. Teaching plot 19, I.C.T.A.",NA,NA,NA,NA,"30.5","30.5","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=121816' target='other'> <mi>dwc_moreinfo</mi></a>","NY00595074",NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","595075","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","tomentosa","Bauhinia tomentosa","L.",NA,"A. A. Pulle","2","1922","02","15","Suriname",NA,NA,NA,"-57.5","4",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=121820' target='other'> <mi>dwc_moreinfo</mi></a>","NY00595075",NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","595076","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","tomentosa","Bauhinia tomentosa","L.","R. S. Cowan","S. A. Mori","9264","1978","02","12","Brazil","Bahia","Ilhéus","Area do CEPEC (Centro de Pesq. do Cacau), km 22 rodovia Ilhéus/Itabuna - BR 415","-39.2273659","-14.771874",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=121817' target='other'> <mi>dwc_moreinfo</mi></a>","NY00595076","NY00595076_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","02730689","PreservedSpecimen","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz",NA,"L. Quintanilha","85","2012","06","02","Brazil","Rio de Janeiro","Iguaba Grande","BR 106.","-42.1953","-22.8497",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3191294' target='other'> <mi>dwc_moreinfo</mi></a>","NY02730689","NY02730689_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","777848","PreservedSpecimen","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","L. P. de Queiroz","J. G. Jardim","3626","2001","04","17","Brazil","Bahia",NA,"Feira da Mata: Rod. Cocos/Feira da Mata, 23 km de Cocos. Bacia do Rio Carinhanha.","-44.3694","-14.2511",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373019' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777848","NY00777848_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-18 09:29:35-03","UNESP-IBB","BOTU","34741","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.","Angela, F.V.","Medina, J.C.",NA,"1968","05","20","Brasil","Paraná","Cascavel",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU034741",NA,NA,NA,NA,NA,NA,NA,"1997","06","11",NA,NA,NA,NA,NA,NA,NA
"68","2021-02-18 09:29:35-03","UNESP-IBB","BOTU","34738","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","tomentosa","Bauhinia tomentosa","L.","Dedecca, D.M.","Pacheco, C.",NA,"1949","02","05","Brasil","São Paulo","Campinas","Campo experimental do IAC",NA,NA,"9999","9999",NA,NA,NA,"BOTU034738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-18 09:29:35-03","UNESP-IBB","BOTU","34749","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","tomentosa","Bauhinia tomentosa","L.","Bernacci, L.C.","Bernacci, L.C.","2773","1999","05","06","Brasil","São Paulo","Campinas","Parque do IAC",NA,NA,"9999","9999",NA,NA,NA,"BOTU034749",NA,NA,NA,NA,NA,NA,NA,"1999","05","06",NA,NA,NA,NA,NA,NA,NA
"70","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","10292","PreservedSpecimen","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","Wunderlin, R.P.","Hatschbach, G.","21067","1969","02","08","Brasil","Paraná","Céu Azul",NA,NA,NA,"9999","9999",NA,NA,"Trepadeira lenhosa, floresce no alto das árvores, cálice castanho, corola alva","BOTU010292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-13 09:19:43-03","UFRJ","RFA","30810","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.","Rleo","Rleo e R.B. Moura","08 e 238","2002","03","05","Brasil","Rio de Janeiro","Saquarema","Reserva Ecológica Estadual de Jacarepia, 22°55#?#536#?##?# Sol 042°26#?#846#?##?# Oe.","-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,"Trepadeira lenhosa com gavinhas; folhas verdes concolores; corola amarelo pálida; inflorescências terminais, com indivíduo apoiado sob galho seco até Habitat: Borda da mata Habito: trepadeira","RFA20401",NA,NA,NA,NA,NA,NA,NA,"2002","03","05","17036","auto",NA,NA,NA,NA,NA
"72","2020-06-29 11:30:22-03","UFRJ","RFA","28253","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.","Rleo","Rleo; Moura, R.B. 132","9","2003","07","24","Brasil","Rio de Janeiro","Rio de Janeiro","Estrada das Paineiras","-43.29","-22.961667","43º17'24''W","22º57'42''S",NA,NA,"espécie possuidora de gavinhas, indivíduo trepado sobre melastomataceae","RFA19916",NA,NA,NA,NA,NA,NA,NA,"2003","07","24",NA,NA,NA,NA,NA,NA,NA
"73","2020-06-29 11:30:22-03","UFRJ","RFA","30813","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya massambabensis","Vaz","Rleo","Rleo; Moura, R.B. 238","8","2002","03","05","Brasil","Rio de Janeiro","Saquarema","Reserva Ecológica Estadual de Jacarepia","-42.456667","-22.931389","42º27'24''W","22º55'53''S",NA,NA,"trepadeira lenhosa com gavinhas; folhas verdes concolores; corola amarelo pálido; inflorescências terminais, com indivíduo apoiado sob galho seco até 4,5m de alt., bem exposto ao sol","RFA20404",NA,NA,NA,NA,NA,"massambabensis",NA,"2002","03","05",NA,NA,NA,NA,NA,NA,NA
"74","2020-06-29 11:30:22-03","UFRJ","RFA","30813","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya massambabensis","Vaz","Rleo","Rleo; Moura, R.B. 238","8","2002","03","05","Brasil","Rio de Janeiro","Saquarema","Reserva Ecológica Estadual de Jacarepia","-42.456667","-22.931389","42º27'24''W","22º55'53''S",NA,NA,"trepadeira lenhosa com gavinhas; folhas verdes concolores; corola amarelo pálido; inflorescências terminais, com indivíduo apoiado sob galho seco até 4,5m de alt., bem exposto ao sol","RFA20404",NA,NA,NA,NA,NA,"massambabensis",NA,"2002","03","05",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-13 09:19:53-03","UFRJ","RFA","18487","PreservedSpecimen","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","M.F. Castilhori","G.G. Hatschbach; O. Guimarães","19142","1969","04","24","Brasil","Paraná","Marechal Cândido Rondon","Porto Mendes","-54.0567016601562","-24.5561008453369",NA,NA,NA,NA,"Trepadeira, floresce no alto das árvores Habito: trepadeira","RFA15571",NA,NA,NA,NA,NA,NA,NA,"2019","04","01","27823","auto",NA,NA,NA,NA,NA
"76","2020-11-13 09:19:53-03","UFRJ","RFA","18469","PreservedSpecimen","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","M.F. Castilhori","G.G. Hatschbach","21067","1969","02","08","Brasil","Paraná","Céu Azul","Boa Vista","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,"Trepadeira lenhosa, floresce no alto das árvores, flores com cálice castanho e corola alva Habito: trepadeira","RFA15558",NA,NA,NA,NA,NA,NA,NA,"2019","04","01","51148","auto",NA,NA,NA,NA,NA
"77","2020-11-13 09:19:53-03","UFRJ","RFA","17549","PreservedSpecimen","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","M.F. Castilhori","G.G. Hatschbach","18664","1968","03","07","Brasil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Trtepadeira, floresce no alto de árvores. Flores com pétalas verde-claras, estames e anteras alvos, muito perfumadas Habito: trepadeira","RFA14601",NA,NA,NA,NA,NA,NA,NA,"2019","04","01","37295","auto",NA,NA,NA,NA,NA
"78","2020-11-24 17:10:42-03","UTFPR","DVPR","4166","PreservedSpecimen","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","Vaz, A","Sekine, ES; et al.","138","2009","03","09","Brasil","Paraná","Ubiratâ","Sítio Invicta - Prpriedade do Sr. Jacir Bernes.","-53.00584","-24.36418","-53.00584","-24.36418","407","407","trepadeira com gavinhas, semi-ciófila, a cerca de 6m do solo. Flores de cálice marrom e corola alva.; Relevo: suave-ondulado. Vegetação: Floresta Estacional Semidecidual Submontana.","DVPR004166",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"2011","03","30",NA,NA,NA,NA,NA,NA,NA
"79","2020-11-24 17:10:43-03","UTFPR","DVPR","4100","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","Caxambu, MG","Caxambu, MG; Siqueira, EL; Chagas, MP","6548","2016","06","18","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, cercanias da BR-277.","-53.50331","-25.08599","-53.50331","-25.08599","667","667","Trepadeira com gavinhas, heliófitas. Frutos imaturos avermelhados.; Relevo: suave-ondulado.","DVPR004100",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"2016","08","24",NA,NA,NA,NA,NA,NA,NA
"80","2021-04-08 17:40:40-03","EAO","IAN","52519","PreservedSpecimen","Plantae","Leguminosae-Cercidoideae","Bauhinia","lagesiana","Bauhinia lagesiana","Harms","Fonsêca, A","Ule, EHG","5481","1901","05",NA,"Brasil","Amazonas",NA,"Rio Jurua; Cachoeira",NA,NA,NA,NA,NA,NA,NA,"IAN052519",NA,"Dicotiledônea",NA,"Southern America",NA,NA,"isotipo","1979","05","02",NA,NA,NA,NA,NA,NA,NA
"81","2021-04-08 17:40:40-03","EAO","IAN","684","PreservedSpecimen","Plantae","Leguminosae-Cercidoideae","Bauhinia","lagesiana","Bauhinia lagesiana","Harms",NA,"Ule, EHG","5481",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN000684","IAN000684_f","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-08 17:40:40-03","EAO","IAN","107638","PreservedSpecimen","Plantae","Leguminosae-Cercidoideae","Bauhinia","langsdorffiana","Bauhinia langsdorffiana","Bong.","Barroso, GM","Magalhães, MG","14145","1958","09","07","Brasil",NA,NA,"5Km W da divisa de Minas com Bahia, pela rodovia para Água Vermelha, município de Salinas.",NA,NA,NA,NA,NA,NA,NA,"IAN107638",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,"1960","07",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-04-08 17:40:41-03","EAO","IAN","650","PreservedSpecimen","Plantae","Leguminosae-Cercidoideae","Bauhinia","spicata","Bauhinia spicata","Vogel",NA,"Sellow, F","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN000650","IAN000650_f","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-12-04 15:25:09-03","PUCPR","HUCP","19303","S","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F. Macbr.",NA,"Bolson, M","127","2008","07","16","Brasil","Paraná","Foz do Iguaçu","Itaipu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"HUCP00009514","HUCP00009514","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA
