"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","03270074","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"B. M. Torke","1342","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2772416' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270074","2011","11","27","Magnoliophyta","Myrtales","(Aubl.) DC.","Pará","Savana do São Pedro, about 6.5 km SW of Alter do Chão on PA-457, eastern margin of savanna, just N of PA-457","160",NA,"NY03270074_01","S. S. Renner","Santarém","-54.9081","-2.5344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","03474703","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"V. de F. Mansano","939","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3756606' target='other'> <mi>dwc_moreinfo</mi></a>","NY03474703","2011","11","27","Magnoliophyta","Myrtales","(Aubl.) DC.","Para","São Pedro.",NA,NA,"NY03474703_01","B. M. Torke","Santarém","-54.9067","-2.5356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1290797","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"B. G. S. Ribeiro","1479","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760187' target='other'> <mi>dwc_moreinfo</mi></a>","NY01290797","1976","10","13","Magnoliophyta","Myrtales","(Aubl.) DC.","Amapá","Porto Platon, E. F. Amapá, colhida às margens do rio Amapari",NA,NA,"NY01290797_01",NA,NA,"-51.4441252","0.7064974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","02423791","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"N. C. Bigio","680","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2676336' target='other'> <mi>dwc_moreinfo</mi></a>","NY02423791","2013","04","20","Magnoliophyta","Myrtales","(Aubl.) DC.","Rondônia","Ramal de acesso ao Parque Estadual de Corumbiara","204",NA,"NY02423791_01","F. A. Michelangeli","Cerejeiras","-61.1216","-13.0726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00941455","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"L. O. Williams","6968","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1014729' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941455","1945","05","24","Magnoliophyta","Myrtales","(Aubl.) DC.","Minas Gerais","Morro das Pedras.","1100","1100","NY00941455_01","S. S. Renner","Belo Horizonte","-43.9378","-19.9208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-12-15 14:58:00-02","NY","NYBG","1290778","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"G. A. Black","50-10485","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760168' target='other'> <mi>dwc_moreinfo</mi></a>","NY01290778","1950","10","31","Magnoliophyta","Myrtales",NA,"Pará","Cacaul Grande; Limpo dos Alemães.",NA,NA,"NY01290778_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1290781","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"B. G. S. Ribeiro","1465","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760171' target='other'> <mi>dwc_moreinfo</mi></a>","NY01290781","1976","10","12","Magnoliophyta","Myrtales","(Aubl.) DC.","Amapá","Porto Platon, E. F. Amapá",NA,NA,"NY01290781_01",NA,NA,"-51.4441252","0.7064974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-09-29 22:06:00-03","NY","NYBG","00941460","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"P. Clausen","600","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1014759' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941460",NA,NA,NA,"Magnoliophyta","Myrtales",NA,"Minas Gerais",NA,NA,NA,"NY00941460_01","S. S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","3374879","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"B. Maguire","35757","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3820091' target='other'> <mi>dwc_moreinfo</mi></a>","NY03374879","1953","05","01","Magnoliophyta","Myrtales","(Aubl.) DC.","Bolívar","morichals between Ciudad Piar and south base of Cerro Bolívar","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","3374857","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"B. Maguire","32033","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3820068' target='other'> <mi>dwc_moreinfo</mi></a>","NY03374857","1951","02","22","Magnoliophyta","Myrtales","(Aubl.) DC.","Amazonas","just west of Santa Barbara at junction of ríos Orinoco and Ventuari","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","493919","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"S. A. Mori","25204","South America","French Guiana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=693663' target='other'> <mi>dwc_moreinfo</mi></a>","NY00493919","2001","04","26","Magnoliophyta","Myrtales","(Aubl.) DC.",NA,"Savannas of Gallion. Ca. 20 km SW of Cayenne.",NA,NA,"NY00493919_01","S. A. Mori",NA,"-52.41135","4.781967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","4218332","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"F. Almeda","8455","South America","Brazil","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4451337' target='other'> <mi>dwc_moreinfo</mi></a>","NY04218332","2001","10","13","Magnoliophyta","Myrtales","(Aubl.) DC.","Minas Gerais","Fazenda Brauna de Cima. 19 km S of Diamantina along the road (BR 259) to Datas.","1290","1290",NA,NA,"Datas","-43.68916321","-18.33360863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","629617","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"W. Ganev","893","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=693664' target='other'> <mi>dwc_moreinfo</mi></a>","NY00629617","1992","08","18","Magnoliophyta","Myrtales","(Aubl.) DC.","Bahia","Caminho Catolés de Cima-Barbado","1250","1250","NY00629617_01","E. M. Woodgyer","Abaíra","-41.88","-13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00939850","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"J. H. Kirkbride Jr.","5201","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013514' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939850","1983","04","11","Magnoliophyta","Myrtales","(Aubl.) DC.","Distrito Federal","Perto da Represa Saia Velha.",NA,NA,"NY00939850_01","S. S. Renner","Brasília","-47.93","-16.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1290788","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"G. T. Prance","13799","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760178' target='other'> <mi>dwc_moreinfo</mi></a>","NY01290788","1971","06","29","Magnoliophyta","Myrtales","(Aubl.) DC.","Amazonas","Fortaleza Savanna, Rio Puciari tributary of Rio Ituxi, 20 km above mouth.",NA,NA,"NY01290788_01",NA,NA,"-64.7678","-7.2808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","4218417","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"F. Almeda","7853","South America","Brazil","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4451241' target='other'> <mi>dwc_moreinfo</mi></a>","NY04218417","1998","06","15","Magnoliophyta","Myrtales","(Aubl.) DC.","Goiás","Estrada Paracatu-Cristalina",NA,NA,NA,NA,"Cristalina","-47.6","-16.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00939840","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"H. S. Irwin","23860","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013477' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939840","1969","02","24","Magnoliophyta","Myrtales","(Aubl.) DC.","Minas Gerais","Serra do Espinhaço, Serra dos Três Irmãos, ca. 45 km west of Montes Claros, road to Agua Boa.","950","950","NY00939840_01","S. S. Renner","Juramento","-43.4729","-16.83955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-12-15 14:58:00-02","NY","NYBG","1290800","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"J. M. Pires","48877","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760190' target='other'> <mi>dwc_moreinfo</mi></a>","NY01290800","1960","10","16","Magnoliophyta","Myrtales",NA,"Amapá","Rio Oiapoque. Near Mt. Carupina.","10","30","NY01290800_01",NA,NA,"-51.62","3.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","3374866","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"B. Maguire","31615","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3820077' target='other'> <mi>dwc_moreinfo</mi></a>","NY03374866","1951","01","26","Magnoliophyta","Myrtales","(Aubl.) DC.","Amazonas","at base camp in Cano Negro","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00941352","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"S. Sato","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013517' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941352","1979","04","26","Magnoliophyta","Myrtales","(Aubl.) DC.","Distrito Federal","EPIA, 9,4 km WSW do centro de Brasília.",NA,NA,"NY00941352_01","S. S. Renner","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","522986","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"L. Riedel","s.n.","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=693665' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522986","1824","09",NA,"Magnoliophyta","Myrtales","(Aubl.) DC.","Bahia","Brasilia. In pratis humidisculis pr. Agua Quente",NA,NA,"NY00522986_01","S. S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","522985","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"L. Riedel","s.n.","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=693669' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522985",NA,NA,NA,"Magnoliophyta","Myrtales","(Aubl.) DC.",NA,"{From protologue: Ad Serra da Piedade]",NA,NA,"NY00522985_01","S. S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","522979","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"M. H. Nee","40464","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=693656' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522979","1991","05","19","Magnoliophyta","Myrtales","(Aubl.) DC.","Santa Cruz","3 km. N of Buena Vista, on road to Laguna Madrejón","315","315","NY00522979_01","M. H. Nee","Ichilo","-63.67","-17.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-12-15 14:58:00-02","NY","NYBG","1290807","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"J. F. Pruski","3407","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760197' target='other'> <mi>dwc_moreinfo</mi></a>","NY01290807","1987","10","08","Magnoliophyta","Myrtales",NA,"Roraima","Ilha de Maracá. sandy savanna at Santa Rosa at the E side of island. In thicket near savanna border.",NA,NA,"NY01290807_01",NA,NA,"-61.416667","3.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00941456","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"G. G. Hatschbach","29931","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1014733' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941456","1972","08","05","Magnoliophyta","Myrtales","(Aubl.) DC.","Minas Gerais","Serra do Cipó.",NA,NA,"NY00941456_01","S. S. Renner","Jaboticatubas","-43.539757","-19.388386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","3909694","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"F. Almeda","9084","South America","Brazil","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4451407' target='other'> <mi>dwc_moreinfo</mi></a>","NY03909694","2005","09","18","Magnoliophyta","Myrtales","(Aubl.) DC.","Minas Gerais","3-6 km beyond the church in Capivarí enroute to Milho Verde.","1000","1500","NY03909694_01",NA,"Serro","-43.43631744","-18.45643425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-12-15 14:58:00-02","NY","NYBG","1290787","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"G. A. Black","55-18778","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760177' target='other'> <mi>dwc_moreinfo</mi></a>","NY01290787","1955","08","13","Magnoliophyta","Myrtales",NA,"Pará","entre Passagem Nova e Curral Velho.",NA,NA,"NY01290787_01",NA,"Maicurú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1290810","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"C. A. Cid Ferreira","9203","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760200' target='other'> <mi>dwc_moreinfo</mi></a>","NY01290810","1987","08","26","Magnoliophyta","Myrtales","(Aubl.) DC.","Roraima","Estrada Perimetral Norte (BR-210), 9 km do entroncamento com Estrada Manaus-Caracaraí (BR-174), próximo a Novo Paraíso.",NA,NA,"NY01290810_01",NA,"Caracaraí","-60.4627687","1.2453776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-12-15 14:58:00-02","NY","NYBG","1290770","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"J. J. Strudwick","3010","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760160' target='other'> <mi>dwc_moreinfo</mi></a>","NY01290770","1981","07","12","Magnoliophyta","Myrtales",NA,"Pará","Road to airport, 3 Km before airport",NA,NA,"NY01290770_01",NA,"Santarém","-54.7081","-2.4433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00939839","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"H. S. Irwin","15386","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013472' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939839","1966","04","27","Magnoliophyta","Myrtales","(Aubl.) DC.","Distrito Federal","Côrrego Jeriva, east of Lagôa Paranoá","975","975","NY00939839_01","S. S. Renner","Brasília","-47.85","-15.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","245725","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora microphylla","isotype","W. R. Hostmann","1300","South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=345880' target='other'> <mi>dwc_moreinfo</mi></a>","NY00245725",NA,NA,NA,"Magnoliophyta","Myrtales","Naudin",NA,NA,NA,NA,"NY00245725_01",NA,NA,"-57.5","4","microphylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1290802","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"S. Tsugaru","B-587","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760192' target='other'> <mi>dwc_moreinfo</mi></a>","NY01290802","1987","08","01","Magnoliophyta","Myrtales","(Aubl.) DC.","Amazonas","Taruma, 18 km N from Manaus, road side.","50","60","NY01290802_01",NA,NA,"-60.0580502","-3.001413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-12-15 14:58:00-02","NY","NYBG","1290812","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"J. F. Pruski","3435","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760202' target='other'> <mi>dwc_moreinfo</mi></a>","NY01290812","1987","10","09","Magnoliophyta","Myrtales",NA,"Roraima","5 Km S of Ilha de Maracá on the road to the Ecological Station on the SE end of the island. Wet Curatella savannas and forest borders.",NA,NA,"NY01290812_01",NA,NA,"-61.416667","3.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","522988","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"R. M. Harley","21859","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=693666' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522988","1980","04","28","Magnoliophyta","Myrtales","(Aubl.) DC.","Bahia","Chapadao Ocidental da Bahia, 12 km N of Correntina, on the road to Inhaúmas. F3","600","600","NY00522988_01","S. S. Renner","Correntina","-44.67","-13.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-12-15 14:58:00-02","NY","NYBG","1290772","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"L. Coradin","917","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760162' target='other'> <mi>dwc_moreinfo</mi></a>","NY01290772","1977","10","27","Magnoliophyta","Myrtales",NA,"Roraima","Surumú region, vicinity of Perreira village, on an Azimuth of 356°25' from Boa Vista, at a distance of 150 km. 70 km NNE of Perreira Village.","400",NA,"NY01290772_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-12-15 14:58:00-02","NY","NYBG","1290774","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"G. A. Black","49-8215","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760164' target='other'> <mi>dwc_moreinfo</mi></a>","NY01290774","1949","09","30","Magnoliophyta","Myrtales",NA,"Amapá","Estrada que vai para o campo de aviação",NA,NA,"NY01290774_01",NA,"Oiapoque","-51.8349990844727","3.84306001663208",NA,"254902","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2016-09-29 22:04:00-03","NY","NYBG","00941354","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"C. Munhoz","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013538' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941354","1993","03","03","Magnoliophyta","Myrtales",NA,"Distrito Federal","Reserva Biologica das Águas Emendadas.",NA,NA,"NY00941354_01",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
