"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"286","2020-07-23 12:10:05-03","CEPLAC","CEPEC","93023","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,"R. M. Harley","54351","2001","04","27",NA,"Brasil","Bahia","casa nova","Próximo a casa nova velha, 17Km do entroncamento na estrada BA 235 para Remanso, que fica 35Km depois de Casa Nova.","-40.9707984924316","-9.16193962097168",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"E. K. S. Brandão",NA,NA,NA,NA,"116505","auto",NA,NA,NA,NA,NA,NA,NA
"287","2020-07-23 12:10:05-03","CEPLAC","CEPEC","32349","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,"G. Hatschbach","44235","1981","04","13",NA,"Brasil","Bahia","MORRO DO CHAPÉU","15Km a W cidade.","-41.1561012268066","-11.5500001907349",NA,NA,NA,"<ll>dwc_commonname:</ll> Quina-branca",NA,NA,"G. Hatschbach",NA,"0*0'0","0*0'0",NA,"98143","auto",NA,NA,NA,NA,NA,"01/02/1982",NA
"288","2020-07-23 12:10:05-03","CEPLAC","CEPEC","136882","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,"R. F. Monteiro","637",NA,NA,NA,NA,"Brasil","Bahia","oliveira dos brejinhos",NA,"-42.8960990905762","-12.3169002532959",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"R. B. Setúbal",NA,NA,NA,NA,"62270","auto",NA,NA,NA,NA,NA,NA,NA
"289","2020-07-23 12:10:05-03","CEPLAC","CEPEC","60900","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,"J. R. Pirani","1993","1987","02","13",NA,"Brasil","Bahia","seabra",NA,"-41.7703018188477","-12.4186000823975",NA,NA,NA,NA,NA,NA,"D. C. Zappi",NA,NA,NA,NA,"57155","auto",NA,NA,NA,NA,NA,"30/12/1989",NA
"290","2020-11-12 16:59:53-03","UEL","FUEL","35351","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Silva, MM da; et al.","429","2000","07","03",NA,"Brasil","Bahia","Casa Nova","Pau a pique, 5km na estrada p., 5Km na estrada p.","-40.9707984924316","-9.16193962097168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116505","auto",NA,NA,NA,NA,NA,NA,NA
"291","2019-11-01 15:02:10-03","UnB","UB","1934","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","DC.","Irwin, HS","23152","1969","02","12","Southern America","Brasil","Goiás","Francisco Sá","10 Km NE de Francisco Sá, estrada para Salinas",NA,NA,"1100","1100",NA,"Liana 15m. Fruto verde.; Encosta arbórea e cerrado adjacente. Topologia: Encosta.",NA,NA,"Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-01 15:02:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","DC.","Moraes, TM","IFN_27314433.10","2018","03","12","Southern America","Brasil","Bahia","Barra","Boqueirão da Onça","-43.633333","-11.033318","818","818",NA,"Conglomerado BA-273. Subunidade 3. Subparcela 10. indivíduo 22. F6; Arbusto; dap: 6,6; ht: 4,00; base reta; casca: cinza (cor externa), laranja (cor interna), grossa, fissurada; Relevo suave ondulado, transição cerrado caatinga, solo a","UB0124906","UB0124906","Antar, GM",NA,"-43.633333","-11.033318","2018",NA,NA,"10",NA,"03",NA,NA,NA,NA
"293","2019-11-01 15:02:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","DC.","Moraes, TM","IFN_27314443.1","2018","03","12","Southern America","Brasil","Bahia","Barra","Boqueirão da Onça","-43.633333","-11.033318","818","818",NA,"Conglomerado BA-273. Subunidade 3. Subparcela 1. indivíduo 9. F8; Arbusto; ht: 1,40; base reta; Relevo suave ondulado, transição cerrado caatinga, solo argilo-arenoso","UB0124910","UB0124910","Antar, GM",NA,"-43.633333","-11.033318","2018",NA,NA,"10",NA,"03",NA,NA,NA,NA
"294","2019-11-01 15:02:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","DC.","Moraes, TM","IFN_45115954.10","2018","03","27","Southern America","Brasil","Bahia","Cotegipe","Camaleão","-44.533312","-11.566663","422","422",NA,"Conglomerado BA-451. Subunidade 4. Subparcela 10. indivíduo 8. F8; Arbusto; ht: 1,60; Solo arenoso, relevo plano, cerrado-caatinga","UB0124909","UB0124909","Bijos, NR; Antar, GM",NA,"-44.533312","-11.566663","2018",NA,NA,"10",NA,"03",NA,NA,NA,NA
"295","2019-11-01 15:02:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","DC.","Moraes, TM","IFN_27314591.10","2018","03","12","Southern America","Brasil","Bahia","Barra","Boqueirão da Onça","-43.633333","-11.033318","818","818",NA,"Conglomerado BA-273. Subunidade 1. Subparcela 10. indivíduo 9. F8; Arbusto; ht: 1,40; base reta; Relevo suave ondulado, transição cerrado - caatinga, solo argilo-arenoso","UB0124905","UB0124905","Antar, GM",NA,"-43.633333","-11.033318","2018",NA,NA,"10",NA,"03",NA,NA,NA,NA
"296","2019-11-01 15:02:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","DC.","Gomes, MS","IFN-405275a1.10","2017","08","18","Southern America","Brasil","Piauí","Manoel Emídio",NA,"-44.1","-8.28",NA,NA,NA,"Conglomerado PI_405. Subunidade 1. Subparcela 10. Indivíduo 11. &nf;F8 - Avaliação da regeneração natural; Arbusto 1,53m; Área em regeneração. Vegetação ao redor característica de caatinga","UB0129171","UB0129171","Amaral, EJ",NA,"-44.1","-8.28","2017",NA,NA,"11",NA,"21",NA,NA,NA,NA
"297","2019-11-01 15:02:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","DC.","Moraes, TM","IFN_49517311.1","2018","04","16","Southern America","Brasil","Bahia","Cotegipe","Faz. Granflor","-44.466642","-11.866673","422","422",NA,"Conglomerado BA-495. Subunidade 1. Subparcela 1. indivíduo 10. F8; Liana, cipó; ht: 2,00; Terreno plano-solo arenoso - vegetação de cerrado","UB0124908","UB0124908","Antar, GM",NA,"-44.466642","-11.866673","2018",NA,NA,"10",NA,"03",NA,NA,NA,NA
"298","2019-11-01 15:02:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","DC.","Gomes, MS","IFN-4052751.10","2017","08","18","Southern America","Brasil","Piauí","Manoel Emídio","Nao Citado","-44.100003","-8.280004","503","503",NA,"Conglomerado PI-405. Subunidade 1. Subparcela 10. indivíduo 11. F8; Arbusto; ht: 1,50; área em regeneração com vegetação ao redor característica de caatinga .",NA,NA,"Amaral, EJ",NA,"-44.100003","-8.280004","2017",NA,NA,"11",NA,"21",NA,NA,NA,NA
"299","2019-11-01 15:02:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","DC.","Moraes, TM","IFN_27314392.10","2018","03","12","Southern America","Brasil","Bahia","Barra","Boqueirão da Onça","-43.633333","-11.033318","818","818",NA,"Conglomerado BA-273. Subunidade 2. Subparcela 10. indivíduo 10. F8; Arbusto; ht: 1,50; base reta; Relevo suave ondulado, transição cerrado caatinga, solo argilo-arenoso","UB0124904","UB0124904","Antar, GM",NA,"-43.633333","-11.033318","2018",NA,NA,"10",NA,"03",NA,NA,NA,NA
"300","2019-11-01 15:02:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","DC.","Moraes, TM","IFN_44916091.1","2018","03","29","Southern America","Brasil","Bahia","Mansidão","Fazenda Granflor","-44.466682","-11.566668","425","425",NA,"Conglomerado BA-449. Subunidade 1. Subparcela 1. indivíduo 11. F8; Arbusto; ht: 1,40; Solo arenoso, relevo plano, cerrado em regeneração","UB0124907","UB0124907","Bijos, NR; Antar, GM",NA,"-44.466682","-11.566668","2018",NA,NA,"10",NA,"03",NA,NA,NA,NA
"301","2019-11-01 15:02:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","DC.","Gomes, MS","IFN-3502581.1","2017","08","14","Southern America","Brasil","Piauí","Bertolínia",NA,"-45","-10.8",NA,NA,NA,"Conglomerado PI_350. Subunidade 1. Subparcela 1. Indivíduo 1. F8 - Avaliação da regeneração natural. Coordenadas errôneas; Arbusto 1,45m; Caatinga presente em um pé de serra","UB0129201",NA,"Faria, JEQ; Amaral, EJ",NA,"-45","-10.8","2017",NA,NA,"11",NA,"21",NA,NA,NA,NA
"302","2018-08-24 20:06:55-03","UFMT","UFMT","28319","S","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","18070","1997","06","14",NA,"Brasil","Mato Grosso","São José do Rio Claro","Fazenda Cachoeira de Pau.","-56.516667","-13.866667",NA,NA,NA,"Arbusto, ca 1,8m de altura; frutos creme.; Savana Arborizada.",NA,NA,"Souza, V.C.",NA,"-56.516667","-13.866667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2018-08-24 20:06:55-03","UFMT","UFMT","28320","S","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Nave, A.G.; Dário, F.R.; Lopes, R.F.; Carneiro, P.H.M.","1100","1997","02","20",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Estrada vicinal próxima a Chapada dos Guimarães, região limite do parque nacional.","-55.725556","-15.3075",NA,NA,NA,"Árvore com altura de 2m, fruto verde, tronco fissurado, presença de estípulas.; Campo cerrado, Antropizado, Latossolo vermelho amarelo.",NA,NA,"Souza, V.C.",NA,"-55.725556","-15.3075","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2018-08-24 20:06:55-03","UFMT","UFMT","23045","S","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Amorim Neto, L.; Aragona, M.; Paroli, F.T.","988","1999","11","19",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","PARNA, Fazenda Pombal.","-55.749698638916","-15.460599899292",NA,NA,NA,"Arbusto, caule liso, ca. de 2 m de altura. Folhas glabra face sup., pubescente inf. Fruto esverdeado imaturo.",NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"305","2018-08-24 20:06:55-03","UFMT","UFMT","23040","S","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Amorim Neto, L.; Aragona, M.","1002","2000","01","19",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","PARNA, Fazenda Pombal.","-55.749698638916","-15.460599899292",NA,NA,NA,"Arbusto, ca. de 2 m de altura. Folhas opostas, pubescentes face inferior, glabra brilhosa face superior. Frutos em cacho terminal, esverdeados imaturos.",NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"306","2018-08-24 20:06:55-03","UFMT","UFMT","23136","S","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Amorim Neto, L.; Aragona, M.; Moraes, D.H.","1065","2000","04","25",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","PARNA, Fazenda Pombal - Quilombinho.","-55.749698638916","-15.460599899292",NA,NA,NA,"Suarbusto, ca. de 70 cm de altura. Fruto alaranjado maturo.",NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"307","2018-08-24 20:06:55-03","UFMT","UFMT","23149","S","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Amorim Neto, L.; Aragona, M.","1041","2000","03","25",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","PARNA, Morro São Gerônimo.","-55.749698638916","-15.460599899292",NA,NA,NA,"Arbusto, ca. de 2m de altura. Fruto terminal, amarelo maturo.",NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"308","2018-08-24 20:06:55-03","UFMT","UFMT","5950","S","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Santos, J.U.; Rosário, C.S.","435","1982","11","21",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Rodovia entre Cuiabá e Chapada.","-55.749698638916","-15.460599899292",NA,NA,NA,"Arbusto com cerca de 1,30m de altura; frutos imaturos verdes.; Cerrado",NA,NA,"Silva, M.G.",NA,NA,NA,"1983","107042","auto",NA,NA,NA,NA,NA,NA,NA
"309","2018-10-03 21:33:27-03","UFMT","UFMT","43206","S","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Caxambu, M.G.; Siqueira, E.L.; Chagas, M.P.","6599","2015","06","19",NA,"Brasil","Paraná","Céu Azul","Parque nacionaç do Iguaçu","-53.8485984802246","-25.1466999053955",NA,NA,NA,"Subarbusto heliófito, escadente, armado com espinhos.&nf;frutos maduros laranjados.&nf;relevo: suave ondualdo.",NA,NA,"Dettke, G.A.",NA,NA,NA,"2016","51148","auto","06",NA,"08",NA,NA,NA,NA
"310","2017-09-11 17:10:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Blanchet, JS","2918",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"Habitat in prov. Bahiensis deserto ad fluv. S. Francisci, in Serra Açurua",NA,NA,NA,NA,NA,NA,NA,"P06P1N0077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2017-09-11 17:10:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Gardner, G","2661",NA,NA,NA,"Southern America","Brazil","Piauí",NA,"in districtu Paranagoa prov. Piauhiensis",NA,NA,NA,NA,NA,NA,NA,"P06P1N0077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2017-09-11 17:10:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Gardner, G","2660",NA,NA,NA,"Southern America","Brazil","Piauí",NA,"in districtu Paranagoa prov. Piauhiensis",NA,NA,NA,NA,NA,NA,NA,"P06P1N0077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-03-03 22:00:02-03","FLAS","FLAS","188605","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","J. Richard Abbott","16406",NA,NA,NA,NA,"Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"Preserved herbarium specimen","[Label footing:] Berea College Herbarium (BEREA). Museo Noel Kempff Mercado (USZ).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2014-09-23 11:01:44-03","G","G-DC","G00132112","S","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Blanchet, J. S.","2918","1838",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=48255&base=img&lang=en","G00132112","G00132112","CAT.HERB.PRODR.","HOLOTYPUS of Strychnos rubiginosa A. DC.","-41.99722222","-12.18305556","2006",NA,NA,"01",NA,"01",NA,NA,NA,NA
"315","2021-04-05 12:35:14-03","UNIVASF","HVASF","2528","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","cf. rubiginosa","Strychnos cf. rubiginosa","A.DC.","Marcondes Oliveira","3111","2007","11","01","América do Sul","Brasil","Pernambuco","Serra Talhada","Tiburana, Fazenda Tiburana, Proprietário Eduardo Moraes.","-38.369427","-8.035697","429","429",NA,"árvore ± 4m alt., flores alvas. Raro. moita-de-cururu","HVASF002528",NA,"Marcondes Oliveira",NA,"-38.369427","-8.035697","2008",NA,NA,"02",NA,"01",NA,NA,NA,"U"
"316","2021-04-05 12:35:14-03","UNIVASF","HVASF","14150","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","C.R.S. Oliveira","54","2012","01","24","América do Sul","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau, próximo a 1km da Pousada Vale do Catimbau sentido Cannyon","-37.255611","-8.562166","844","844",NA,"Arbusto ca. de 1,3m alt. Folhas pilosas. Inflorescência com botões florais alvos. Cálice seco persistente.","HVASF014150",NA,"V.M. Cotarelli",NA,"-37.255611","-8.562166","2012",NA,NA,"11",NA,"30",NA,NA,NA,"U"
"317","2021-04-05 12:35:14-03","UNIVASF","HVASF","17134","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","R.A. Silva","2201","2012","08","23","América do Sul","Brasil","Paraíba","Monte Horebe","Povoado de Caboclo","-38.564361","-7.194805","718","718",NA,"Arbusto com ca. de 1m de altura. Flores amarelas e frutos imatuos verdes.","HVASF017134",NA,"R.A. Silva",NA,"-38.564361","-7.194805","2013",NA,NA,"07",NA,"03",NA,NA,NA,"U"
"318","2021-04-05 12:35:14-03","UNIVASF","HVASF","12826","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","cf. rubiginosa","Strychnos cf. rubiginosa","A.DC.","D.S. Fernandes","4","2011","09","29","América do Sul","Brasil","Bahia","Casa Nova","Fazendo Santarém, estrada próximo a Casa Grande","-41.359222","-9.53675","429","429",NA,"Arbusto ca. de 1m alt. Folhas tricomadas e inflorescência tipo umbela. Presença de frutos esféricos imaturos verdes.","HVASF012826",NA,"D.P. Souza",NA,"-41.359222","-9.536750","2012",NA,NA,"09",NA,"28",NA,NA,NA,"U"
"319","2021-04-05 12:35:14-03","UNIVASF","HVASF","14948","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","E.V.R. Ferreira","618","2012","04","09","América do Sul","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau, trilha da igrejinha","-37.252916","-8.497333","985","985",NA,"Arbusto com ca. de 2,5 m alt. Com folhas orbiculares aveludadas, simples, opostas e inflorescências alvas.","HVASF014948",NA,"E.V.R. Ferreira",NA,"-37.252916","-8.497333","2012",NA,NA,"08",NA,"28",NA,NA,NA,"U"
"320","2020-06-04 11:03:23-03","IBt","SP","269560","S","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Harley, RM","27024","1988","11","28",NA,"Brasil","Bahia","Paramirim",NA,"-42.216667","-13.433333","640","640",NA,NA,NA,NA,NA,NA,"-42.216667","-13.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-21 10:07:42-03","IBt","SP","331250","S","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Batalha, MA","1585","1997","02","13",NA,"Brasil","São Paulo","Santa Rita do Passa Quatro","ARIE Cerrado Pé-de-Gigante","-47.566667","-21.6",NA,NA,NA,NA,NA,NA,"Guimarães, EF; Manoel, EA",NA,"-47.566667","-21.6","2008",NA,NA,"12",NA,NA,NA,NA,NA,NA
"322","2020-10-22 10:13:08-03","IBt","SP","350030","S","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Mello-Silva, R","CFCR11549","1987","11","05",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA
"323","2019-11-21 10:07:42-03","IBt","SP","236652","S","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Jaccoud, R","80","1961","10","27",NA,"Brasil","São Paulo","Luís Antônio","Fazenda América, margem do córrego","-47.7000007629395","-21.5499992370605",NA,NA,NA,NA,NA,NA,"Guimarães, EF; Manoel, EA",NA,NA,NA,"2008","26872","auto","10",NA,NA,NA,NA,NA,NA
"324","2020-08-07 17:11:21-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,"Santos, JUM dos","435","1982","11","21",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Rodovia entre Cuibá e Chapada","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
