"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","infraspecificEpithet","continentOcean","preparationType","occurrenceRemarks","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","relatedCatalogItem","dayIdentified","relationshipType","fieldNumber","individualCount","typeStatus"
"143","2019-08-27 13:28:25-03","IAP","PACA-AGP","118717","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Marchioretto, M.S.","Ferreira, C. D. M.","420","2017","02","10","Brasil","RJ","Teresópolis","Parque Nacional da Serra dos Órgãos, Trilha para Pedra do Sino, 300m após a Cachoeira do Véu da Noiva","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"PACA118717",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"1, 2m de altura, folhas membranáceas, discolores, flores amarelas a esverdeadas, solo argiloso. Ombrófila. Hábito: erva","2019","38539","auto","02","Magnoliatae",NA,"12",NA,NA,NA,NA
"144","2019-08-27 13:28:25-03","IAP","PACA-AGP","91341","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","N. R. Bastos e J. Mauhs","Mauhs, J.","252","1993","04","25","Brasil","RS","Canela","Passo do Louro","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"PACA091341",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"HASU 3480. VULNERÁVEL Hábito: erva","1994","16452","auto","10","Magnoliatae",NA,NA,NA,NA,NA,NA
"145","2019-08-27 13:28:25-03","IAP","PACA-AGP","91343","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","N. R. Bastos e J. Mauhs","Mauhs, J.","253","1993","04","25","Brasil","RS","Canela","Passo do Louro","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"PACA091343",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"HASU 3478. VULNERÁVEL Habitat: Interior de mato. Hábito: erva","1994","16452","auto","10","Magnoliatae",NA,NA,NA,NA,NA,NA
"146","2019-08-27 13:28:25-03","IAP","PACA-AGP","41843","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Emrich-Rambo","Rambo, B.",NA,"1949","06","03","Brasil","RS","Canoas",NA,"-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"PACA041843",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"VULNERÁVEL Habitat: In silva umbrosa. Fenofase: fruto","1954","8037","auto","05","Magnoliatae",NA,"01",NA,NA,NA,NA
"147","2019-08-27 13:28:25-03","IAP","PACA-AGP","54928","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","B. Rambo SJ","Rambo, B.",NA,"1954","02","24","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"PACA054928",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"VULNERÁVEL Habitat: In araucarieto. Fenofase: flor e fruto","1954","49662","auto","05","Magnoliatae",NA,"01",NA,NA,NA,NA
"148","2019-08-27 13:28:25-03","IAP","PACA-AGP","44696","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Emrich-Rambo","Rambo, B.",NA,"1949","12","03","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"PACA044696",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"VULNERÁVEL Habitat: In araucarieto umbroso. Fenofase: flor","1954","49662","auto","05","Magnoliatae",NA,"01",NA,NA,NA,NA
"149","2019-08-27 13:28:25-03","IAP","PACA-AGP","31298","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Emrich-Rambo","Rambo, B.",NA,"1946","02","24","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"PACA031298",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"VULNERÁVEL Habitat: In araucarieto umbroso. Fenofase: flor e fruto","1954","49662","auto","05","Magnoliatae",NA,"01",NA,NA,NA,NA
"150","2019-08-27 13:28:25-03","IAP","PACA-AGP","31036","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Emrich-Rambo","Rambo, B.",NA,"1946","01","04","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"PACA031036",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"VULNERÁVEL Habitat: In araucarieto umbroso. Fenofase: flor e fruto","1954","49662","auto","05","Magnoliatae",NA,"01",NA,NA,NA,NA
"151","2019-08-27 13:28:25-03","IAP","PACA-AGP","28080","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Emrich-Rambo","P. Buck SJ",NA,"1945","02",NA,"Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"PACA028080",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"VULNERÁVEL Habitat: In araucarieto umbroso Fenofase: flor e fruto","1954","49662","auto","05","Magnoliatae",NA,"01",NA,NA,NA,NA
"152","2019-08-27 13:28:25-03","IAP","PACA-AGP","59878","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Emrich-Rambo","O.R. Camargo","1275","1957","04","12","Brasil","RS","Farroupilha","Est. Exp. Fruticultura","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA059878",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"VULNERÁVEL Habitat: In araucarieto. Fenofase: flor","1957","19545","auto","05","Magnoliatae",NA,"05",NA,NA,NA,NA
"153","2019-08-27 13:28:25-03","IAP","PACA-AGP","56065","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Emrich-Rambo","J. Pivetta","517","1953","10","25","Brasil","RS","Ijuí","Dr. Pestana","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,"PACA056065",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"VULNERÁVEL Habitat: In silva. Fenofase: flor","1955","36807","auto","04","Magnoliatae",NA,"11",NA,NA,NA,NA
"154","2019-08-27 13:28:25-03","IAP","PACA-AGP","56063","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Emrich-Rambo","J. Pivetta","531","1954","11","12","Brasil","RS","Ijuí","Dr. Pestana","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,"PACA056063",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"VULNERÁVEL&nf;Folha com brilho metálico. Habitat: In silva. Fenofase: flor e fruto","1955","36807","auto","04","Magnoliatae",NA,"11",NA,NA,NA,NA
"155","2019-08-27 13:28:25-03","IAP","PACA-AGP","10922","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Emrich-Rambo","E. Friderichs SJ",NA,"1943","01",NA,"Brasil","RS","Marcelino Ramos",NA,"-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"PACA010922",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"VULNERÁVEL Habitat: In silva primaeva Fenofase: flor e fruto","1954","18635","auto","05","Magnoliatae",NA,"01",NA,NA,NA,NA
"156","2019-08-27 13:28:25-03","IAP","PACA-AGP","50696","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Emrich-Rambo","Sehnem, A.","4892","1950","03","25","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA050696",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"VULNERÁVEL&nf;Confirmado por M.S. marchioretto em 2013. Habitat: In silva umbrosa. Fenofase: flor e fruto","1954","21601","auto","05","Magnoliatae",NA,"01",NA,NA,NA,NA
"157","2019-08-27 13:28:25-03","IAP","PACA-AGP","35649","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Emrich-Rambo","Henz, E.",NA,"1946","12","15","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA035649",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"VULNERÁVEL Habitat: In silva primaeva. Fenofase: flor e fruto","1954","21601","auto","05","Magnoliatae",NA,"01",NA,NA,NA,NA
"158","2019-08-27 13:28:25-03","IAP","PACA-AGP","41964","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Emrich-Rambo","Rambo, B.",NA,"1949","06","13","Brasil","RS","Nova Petropolis",NA,"-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"PACA041964",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"VULNERÁVEL Habitat: In silva primaeva. Fenofase: fruto","1954","14669","auto","05","Magnoliatae",NA,"01",NA,NA,NA,NA
"159","2019-08-27 13:28:25-03","IAP","PACA-AGP","50008","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Emrich-Rambo","Rambo, B.",NA,"1951","02","12","Brasil","RS","Palmeira das Missões",NA,"-53.3135986328125","-27.8994007110596",NA,NA,NA,NA,"PACA050008",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"VULNERÁVEL&nf;sicher, 01.05.1954.; fr. fl. SEM MATERIAL Habitat: in araucarieto","1954","33527","auto","05","Magnoliatae",NA,"01",NA,NA,NA,NA
"160","2019-08-27 13:28:25-03","IAP","PACA-AGP","106436","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Grings","M. Grings","484",NA,NA,NA,"Brasil","RS","Quevedos",NA,"-54.0717010498047","-29.3525009155273",NA,NA,NA,NA,"PACA106436",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"Erva Habitat: em interior de floresta de encosta Fenofase: Flor creme",NA,"28027","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"161","2019-08-27 13:28:25-03","IAP","PACA-AGP","51500","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Emrich-Rambo","Rambo, B.",NA,"1951","12","26","Brasil","RS","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"PACA051500",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"VULNERÁVEL Habitat: In araucarieto umbroso Fenofase: flor e fruto","1954","63451","auto","05","Magnoliatae",NA,"01",NA,NA,NA,NA
"162","2019-08-27 13:28:25-03","IAP","PACA-AGP","66973","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","L.B. Smith","Reitz, R.","16628","1963","12","30","Brasil","SC","Chapecó","Seminário Diocesano de Chapecó","-52.6183013916016","-27.096399307251",NA,NA,"450","450","PACA066973",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"VULNERÁVEL&nf;Flor cor de palha; Habitat: capoeião Hábito: erva","1971","22671","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"163","2019-08-27 13:28:25-03","IAP","PACA-AGP","55176","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Suessenguth","Reitz, R.","4791","1950","12","16","Brasil","SC","Taio","Serra do Mirador","-49.9981002807617","-27.1163997650146",NA,NA,NA,NA,"PACA055176",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"VULNERÁVEL&nf;HBR 4791. Habitat: In silva. Fenofase: flor e fruto","1955","32258","auto","04","Magnoliatae",NA,"11",NA,NA,NA,NA
"164","2019-11-22 13:44:13-03","IAP","PACA-AGP","70810","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata var. maximilianii","(Moq.) Sohmer","M. Nee","M. Nee","34236","1987","02","23","Bolívia",NA,NA,"Andres Ibanez, Departamento de Santa Cruz, 12 km;","-63.066667","-17.779722","63°04'W","17°46'47S","375","375","PACA070810",NA,"Magnoliophyta","Caryophyllales","var. maximilianii",NA,NA,"VULNERÁVEL.&nf;Jardim Botânico de Santa Cruz. E of center of Sta. Cruz on road to Cotoca. Secundary (30-40 years old) subtropical forest dominated by ANADENANTHERA COLUMBRINA, very flat, on fine silty and sandy soil. Trees to 15m. tall.","1989",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"165","2020-12-20 21:15:19-03","UFV","VIC","7040","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Leitão Filho, H.F.; et al.","s.n.","1979","12","21","Brasil","São Paulo","Campinas","Fazenda Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"VIC007040","VIC007040",NA,NA,NA,NA,NA,"Trepadeira prostrada sobre plantas baixas no solo.",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-20 21:15:19-03","UFV","VIC","13144","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Barroso, G.M.","Monteiro, S.V.; Krieger, L.","s.n.","1941","12","10","Brasil","Minas Gerais",NA,"E. E. A. L., Mata do Fundão. Terra fresca e fértil.",NA,NA,NA,NA,NA,NA,"VIC013144","VIC013144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-21 14:29:58-03","UFJF","CESJ","15606","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M.S.Marchioretto","L. Krieger","CESJ15606","1977","12","11","Brasil","Minas Gerais","Leopoldina",NA,"-42.6431007385254","-21.5319004058838",NA,NA,NA,NA,"CESJ015606","CESJ015606","Angiosperma",NA,NA,"América do Sul",NA,"Erva até 1m, flores verde claro na beira da mata.","2010","26325","auto","01",NA,NA,NA,NA,NA,NA,NA
"168","2019-11-21 14:29:58-03","UFJF","CESJ","12130","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M.S.Marchioretto","L. Krieger; U.C. Câmara","CESJ12130","1972","07","09","Brasil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,"CESJ012130","CESJ012130","Angiosperma",NA,NA,"América do Sul",NA,"Ruderal, na roça, mais de 1m alt. Brácteas esverdeadas","2010","340205","auto","01",NA,NA,NA,NA,NA,NA,NA
"169","2019-11-21 14:29:58-03","UFJF","CESJ","367","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","O.Handro (IBSP)","L. Roth","CESJ367","1942","07","29","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"CESJ000367","CESJ000367","Angiosperma",NA,NA,"América do Sul",NA,"Erva arbustiva da mata, flores esverdeadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-21 14:29:58-03","UFJF","CESJ","10260","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"L. Krieger","CESJ10260","1971","03","13","Brasil","Minas Gerais","Juiz de Fora","Retiro","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ010260","CESJ010260","Angiosperma",NA,NA,"América do Sul",NA,"Erva até 1m., em lugares úmidos, fl. esverdeadas.",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-04-07 11:40:36-03","UFMS","CGMS","36399","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata maximilianii","(Mart. ex Moq.) Sohmer",NA,"A. Pott; V.J. Pott; G.A. Damasceno Jr.; J.A. Ratter; W. Millikwn; J. Yesilyurt; I.H. Ishii","12576","2005","02","18","Brasil","Mato Grosso do Sul","Corumbá","Mineração Corumbaense Reunida S.A., Serra do Urucum.","-57.5666667","-19.1958333","-57,5666667","-19,1958333","890","890","CGMS1065804",NA,NA,NA,"maximilianii",NA,NA,"Flor esbranquiçada. Habitat: Transição Cerradão/ Floresta de Qualea cryptantha e Blepharocalyx salicifolius. Habito: Erva ereta. Esparsa. 1,00m de altura.","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-04-07 11:40:36-03","UFMS","CGMS","43095","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata maximilianii","(Mart. ex Moq.) Sohmer",NA,"A. Pott; J. Kerr; W. Carvalho; N. Petzold","4888","1989","05","29","Brasil","Mato Grosso do Sul","Corumbá","4Km Norte da BR-262, Maria Coelho.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"CGMS1073076",NA,NA,NA,"maximilianii",NA,NA,"Flor esverdeada. Habitat: Pastagem degradada. Solo litólico de minério de ferro. Relevo suave ondulado. Habito: Erva ramificada, 1m de altura. Esparsa.","2020","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-27 13:45:34-03","UFS","ASE","39613","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Funez, LA","4963","2016","11","22","Brasil","Santa Catarina","Xanxerê","Bairro Collato","-52.2315","-26.5223","-52.2315","-26.5223","829","829","ASE0041134",NA,"Magnoliophyta",NA,NA,"Southern America",NA,"Erva, flores esverdeadas; Floresta","2016",NA,NA,"11",NA,NA,"22",NA,NA,NA,NA
"174","2019-08-20 10:02:18-03","UNICAMP","UEC","67564","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Siqueira, JC","Martins, AB; et al.","31407","1994","03","21","Brazil","São Paulo","Águas da Prata","Reserva Estadual de Águas da Prata.","-47.333333","-21.866667","-47.333333","-21.866667","1120","1120","UEC080829","UEC080829","Magnoliopsida",NA,NA,NA,NA,"flor, Arbusto escandente no chão da mata. Flores branco-esverdeadas, estames brancos.","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-01 16:21:15-03","UNICAMP","UEC","169010","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Vieira, LT","Vieira, LT; Sims","367","2006","08","18","Brazil","São Paulo","Campinas","Souzas, Mata Ribeirão Cachoeira, Floresta Estacional Semidecídua.","-46.916667","-22.833333","-46.916667","-22.833333","700","700","UEC053236","UEC053236","Magnoliopsida",NA,NA,NA,NA,"Liana herbácea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-01 16:21:15-03","UNICAMP","UEC","173876","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Oliveira, APC","Oliveira, APC; Campos, FAN","79","2010","06","10","Brazil","São Paulo","Porto Ferreira","Trilha das árvores gigantes.","-47.416667","-21.816667","-47.416667","-21.816667","520","600","UEC089464","UEC089464","Magnoliopsida",NA,NA,NA,NA,"Erva escandente, folhas papiráceas, botões e flores creme-esverdeados, frutos imaturos lilás.; Subosque em mata semidecídua.","2010",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"177","2021-03-01 16:21:15-03","UNICAMP","UEC","201376","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Siqueira, JC","Damasceno Junior, GA; Lima, MS; Garcia, MM","2175","2001","01","31","Brazil","Mato Grosso do Sul","Ladário","Morro Sta Cruz.","-57.596389","-19.182917","-57.596389","-19.182917","400","400","UEC189813","UEC189813","Magnoliopsida",NA,NA,NA,NA,"subarbusto de 1m; Flor: verde; Fruto: Mata decídua; argiloso; Plano.","2003",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"178","2019-08-20 10:02:18-03","UNICAMP","UEC","26757","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Siqueira, JC","Davis, PH; Kinoshita, LS; Semir, J; Shepherd, GJ; Cruz, ND; Felippe, GM","2941","1976","09","28","Brazil","São Paulo",NA,"Entre Monteiro Lobato e Campos do Jordão",NA,NA,NA,NA,"850","850","UEC080827","UEC080827","Magnoliopsida",NA,NA,NA,NA,"flor, Beira de estrada. Subarbusto até 80 cm. Flores branco-esverdeadas.","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-02-18 09:32:35-03","UNICAMP","UEC","98063","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Elias, SI","Torezan, JMD; Rodrigues, RR; Arima, LIA; Pimenta, JA; Resende, JCF; Sifuentes, DVO","636","1997","12","15","Brazil","São Paulo","Bom Sucesso de Itararé","Estrada Bom Sucesso do Itararé a 2 km an","-49.227778","-24.320278","-49.227778","-24.320278",NA,NA,"UEC080821","UEC080821","Magnoliopsida",NA,NA,NA,NA,"flor, Erva com 1 m. flor creme esverdeada. Floresta Ombrófila Mista. Borda da Mata.","1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"180","2021-03-01 16:21:15-03","UNICAMP","UEC","181170","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata maximiliani","(Mart. ex Moq.) Sohmer",NA,"Hunziker, AT","2015","1942","05","12","Argentina","Salta","Oran","Arroyo Nipán.",NA,NA,NA,NA,NA,NA,"UEC086168","UEC086168","Magnoliopsida",NA,"maximiliani",NA,NA,"Frecuente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-08-20 10:02:18-03","UNICAMP","UEC","37349","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Siqueira, JC","Vieira, MW","469","1982","04","09","Brazil","Minas Gerais","Caratinga","Fazenda Montes Claros.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"UEC080825","UEC080825","Magnoliopsida",NA,NA,NA,NA,"flor, Herbácea. Flores amarelas. Mata do Jaó.","1989","49886","auto","02",NA,NA,"23",NA,NA,NA,NA
"182","2019-08-20 10:02:18-03","UNICAMP","UEC","45674","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Siqueira, JC","Weyland Vieira, MC","469","1982","04","09","Brazil","Minas Gerais","Caratinga","Fazenda Montes Claros.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"UEC080823","UEC080823","Magnoliopsida",NA,NA,NA,NA,"flor, Herbácea. Florezinhas amarelas.","1989","49886","auto","02",NA,NA,"23",NA,NA,NA,NA
"183","2019-08-20 10:02:18-03","UNICAMP","UEC","31128","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Senna, LR","Kinoshita, LS","13590","1982","05","29","Brazil","São Paulo","Campinas","Reserva Mun. Fazenda Santa Genebra.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC080835","UEC080835","Magnoliopsida",NA,NA,NA,NA,"Subarbusto de até 70cm. Frutos. Beira de mata.","2009","23900","auto","01",NA,NA,NA,NA,NA,NA,NA
"184","2019-08-20 10:02:18-03","UNICAMP","UEC","91256","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Senna, LR","Souza, JP; Souza, VC; Rodrigues, RR; Tamashiro, JY; Ivanauskas, NM","800","1996","12","12","Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar - Núcleo","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"UEC080831","UEC080831","Magnoliopsida",NA,NA,NA,NA,"flor, Erva; flores creme-esverdeadas.","2009","38855","auto","01",NA,NA,NA,NA,NA,NA,NA
"185","2019-08-20 10:02:18-03","UNICAMP","UEC","26752","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Siqueira, JC","Mattos, J","14571","1967","03","30","Brazil","São Paulo","São Paulo","Sera da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UEC080837","UEC080837","Magnoliopsida",NA,NA,NA,NA,"flor, Na mata . Em lugar úmido. Horto Florestal.","1989","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
