"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","scientificNameAuthorship","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"824","2021-01-26 13:56:18-03","IMA","MAC","40047","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","A.I.L.Pinheiro; S.P.Gomes","834","2009","05","22",NA,"Brasil",NA,NA,"Árvore ca. 5 m de altura. Frutos vinhos.; Mata Atlântica.","MAC0040047",NA,NA,"E.C.O.Chagas","Alagoas","Murici","Fazenda Tabocal.","-35.942797","-9.306822",NA,"MAC0040047","DC.",NA,NA,NA,NA,NA,NA,NA,"-35.942797","-9.306822",NA,NA,NA,NA
"825","2021-01-26 13:56:18-03","IMA","MAC","40048","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","A.I.L.Pinheiro; S.P.Gomes","835","2009","05","22",NA,"Brasil",NA,NA,"Arbusto ca. 2 m de altura. Frutos verdes.; Mata Atlântica.","MAC0040048",NA,NA,"E.C.O.Chagas","Alagoas","Murici","Fazenda Tabocal.","-35.942797","-9.306822",NA,"MAC0040048","DC.",NA,NA,NA,NA,NA,NA,NA,"-35.942797","-9.306822",NA,NA,NA,NA
"826","2021-01-26 13:56:18-03","IMA","MAC","24169","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","M.N.Rodrigues; U.Cortez; E.Tourinho","1905","2006","03","09",NA,"Brasil",NA,NA,"Arvoreta ca. de 2m de altura. Flores alvas.; Mata Atlântica.","MAC0024169",NA,NA,"E.C.O.Chagas","Alagoas","São Luiz do Quitunde","Trecho de mata após a construção da ponte nova.","-35.936417","-9.539806",NA,"MAC0024169","DC.",NA,NA,NA,NA,"2009","02","19","-35.936417","-9.539806",NA,NA,NA,NA
"827","2021-01-26 13:56:18-03","IMA","MAC","14271","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","R.P.Lyra-Lemos; I.A.Bayma","5558","2001","03","14",NA,"Brasil",NA,NA,"Árvore com ca. de 3 m de altura. Frutos vinhos, maduros.; Mata Atlântica.","MAC0014271",NA,NA,"E.C.O.Chagas","Alagoas","Flexeiras","APA de Murici.","-35.942797","-9.306822",NA,"MAC0014271","DC.",NA,NA,NA,NA,"2009","02","19","-35.942797","-9.306822",NA,NA,NA,NA
"828","2021-01-26 13:56:18-03","IMA","MAC","602","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","O.Viégas; R.P.Lyra-Lemos; A.I.L.Pinheiro; et al.","209","1979","12","27",NA,"Brasil",NA,NA,"Folhas opostas, fruto verde.","MAC0000602",NA,NA,"E.C.O.Chagas","Alagoas","Messias","Serra do Horizonte, NO da Usina Bititinga.","-35.841669","-9.383328",NA,"MAC0000602","DC.",NA,NA,NA,NA,"2009","02","19","-35.841669","-9.383328",NA,NA,NA,NA
"829","2021-01-26 13:56:18-03","IMA","MAC","62552","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","M.C.S.Mota","11959","2013","03","11",NA,"Brasil",NA,NA,"Árvore ca. 5 m de alt. Frutos verdes.; Mata Atlântica.","MAC0062552",NA,NA,"M.C.S.Mota","Alagoas","Viçosa","Fazenda Jussara.","-36.306458","-9.384969",NA,"MAC0062552","DC.",NA,NA,NA,NA,"2013","03","11","-36.306458","-9.384969",NA,NA,NA,NA
"830","2021-01-26 13:56:18-03","IMA","MAC","52637","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Chagas-Mota","10727","2011","03","29",NA,"Brasil",NA,NA,"Árvore ca. 7 m de altura. Frutos verdes.; Mata Atlântica.","MAC0052637",NA,NA,"E.C.O.Chagas","Alagoas","Ibateguara","Coimbra, Grota da Burra.","-35.9393997192383","-8.97249984741211",NA,"MAC0052637 MAC0052637_1","DC.",NA,"16798","auto",NA,"2011","03","29",NA,NA,NA,NA,NA,NA
"831","2021-01-26 13:56:18-03","IMA","MAC","50639","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Chagas-Mota","9678","2010","11","27",NA,"Brasil",NA,NA,"Arbusto ca. 3,5 m de altura. Estéril.; Mata Atlântica.","MAC0050639",NA,NA,"E.C.O.Chagas","Alagoas","Maragogi","Engenho Morim.","-35.2224998474121","-9.01222038269043",NA,"MAC0050639","DC.",NA,"21740","auto",NA,"2010","11","27",NA,NA,NA,NA,NA,NA
"832","2021-01-26 13:56:18-03","IMA","MAC","50544","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Chagas-Mota; J.M.Ferreira","9583","2010","11","24",NA,"Brasil",NA,NA,"Árvore ca. 7 m de altura. Estéril.; Mata Atlântica.","MAC0050544",NA,NA,"E.C.O.Chagas","Alagoas","Messias","Serra da Saudinha.","-35.8417015075684","-9.38333034515381",NA,"MAC0050544","DC.",NA,"13570","auto",NA,"2010","11","24",NA,NA,NA,NA,NA,NA
"833","2021-01-26 13:56:18-03","IMA","MAC","50814","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Chagas-Mota","9846","2011","01","14",NA,"Brasil",NA,NA,"Árvore ca. 5 m de altura. Frutos verdes.; Mata Atlântica.","MAC0050814",NA,NA,"E.C.O.Chagas","Alagoas","Pindoba","Morro do Cuscuz, Fazenda Bananal.","-36.2900009155273","-9.47527980804443",NA,"MAC0050814","DC.",NA,"8789","auto",NA,"2011","01","14",NA,NA,NA,NA,NA,NA
"834","2021-01-26 13:56:18-03","IMA","MAC","50553","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Chagas-Mota; J.M.Ferreira","9592","2010","11","25",NA,"Brasil",NA,NA,"Árvore ca. 7 m de altura. Flores cremes.; Mata Atlântica.","MAC0050553",NA,NA,"E.C.O.Chagas","Alagoas","Viçosa","Fazenda Jussara.","-36.2407989501953","-9.3713903427124",NA,"MAC0050553","DC.",NA,"18701","auto",NA,"2010","11","25",NA,NA,NA,NA,NA,NA
"835","2021-01-26 13:56:18-03","IMA","MAC","48241","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Chagas-Mota; A.M.T.Bastos","7787","2010","05","14",NA,"Brasil",NA,NA,"Árvore ca. 6 m de altura. Estéril.; Mata Atlântica.","MAC0048241",NA,NA,"E.C.O.Chagas","Alagoas","Viçosa","Fazenda Mata Verde.","-36.2407989501953","-9.3713903427124",NA,"MAC0048241","DC.",NA,"18701","auto",NA,"2010","05","14",NA,NA,NA,NA,NA,NA
"836","2021-01-26 13:56:18-03","IMA","MAC","49373","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Chagas-Mota","8412","2010","09","08",NA,"Brasil",NA,NA,"Árvore ca. 7 m de altura. Estéril.; Mata Atlântica.","MAC0049373",NA,NA,"E.C.O.Chagas","Pernambuco","Jaqueira","Serra do Urubu.","-35.7933006286621","-8.72667026519775",NA,"MAC0049373","DC.",NA,"11830","auto",NA,"2010","09","08",NA,NA,NA,NA,NA,NA
"837","2021-03-17 14:34:36-03","UTFPR-SL","SHPR","402","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Biral, L.","1538","2019","03","03","América do Sul","Brasil","exsicata",NA,"Árvore, folhas membranáceas, flores inteiramente brancas.","SHPR000402","Anthophyta",NA,"Biral, L.","Minas Gerais","São Roque de Minas","Serra da Canastra.","-46.38905","-20.253203",NA,NA,"DC.",NA,NA,NA,NA,"2019","03",NA,"46º23'20.58 W","20º15'11.53 S",NA,NA,NA,NA
"838","2021-02-04 10:29:16-03","UFRPE","HST","19965","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J.E.L.Torres; W.B.Santos","s.n.","2013","02","17",NA,"Brasil",NA,NA,"Árvore ca. 6 m alt. e 16 cm CAP; tronco liso com tendência de bifurcação; frutos avermelhados.","HST019965",NA,NA,"A.M.Miranda","Pernambuco","Camaragibe","Aldeia","-34.9810981750488","-8.0216703414917",NA,NA,"DC.",NA,"11122","auto",NA,"2013","07",NA,NA,NA,NA,NA,NA,NA
"839","2021-02-04 10:29:16-03","UFRPE","HST","14584","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","S.M.Rodrigues; et al.","210","1994","11","27",NA,"Brasil",NA,NA,"Árvore ca. 6 m alt.; folha levemente discolor; flores alvas.","HST014584",NA,NA,"R.Goldenberg","Pernambuco","Camaragibe","Granja Recanto","-34.9810981750488","-8.0216703414917",NA,NA,"DC.",NA,"11122","auto",NA,"2010","08","04",NA,NA,NA,NA,NA,NA
"840","2021-02-04 10:29:16-03","UFRPE","HST","21782","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","N.D.Silva; M.A.Chagas","1","2017","03","08",NA,"Brasil",NA,NA,"Árvore ca. 7 m alt.; frutos maduros de coloração roxo-escuro.","HST021782",NA,NA,"N.D.Silva & M.A.Chagas","Pernambuco","Jaboatão dos Guararapes","FURB, mata de Manassu","-35.0147018432617","-8.11277961730957","105",NA,"DC.","105","16392","auto",NA,"2017","03",NA,NA,NA,NA,NA,NA,NA
"841","2021-02-04 10:29:16-03","UFRPE","HST","21811","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","N.D.Silva; M.A.Chagas","30","2017","05","04",NA,"Brasil",NA,NA,"Arvoreta ca. 4,5m alt.; frutos imaturos verdes, na maturação roxo.","HST021811",NA,NA,"N.D.Silva & M.A.Chagas","Pernambuco","Jaboatão dos Guararapes","FURB, mata de Manassu","-35.0147018432617","-8.11277961730957","112",NA,"DC.","112","16392","auto",NA,"2017","05",NA,NA,NA,NA,NA,NA,NA
"842","2021-02-04 10:29:16-03","UFRPE","HST","18718","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","F.Carvalho; L.R.Silva","s.n.","2011","03","28",NA,"Brasil",NA,NA,"Arbusto ca. 5,50 m alt. e 22 cm CAP; folhas com face adaxial verde brilhante, abaxial mais claro; fruto em maturação.","HST018718",NA,NA,"A.M.Miranda","Pernambuco","Recife","Brennand","-34.8810997009277","-8.05389022827148",NA,"HST018718_v1 HST018718_v2","DC.",NA,"18865","auto",NA,"2011","04","06",NA,NA,NA,NA,NA,NA
"843","2021-02-04 10:29:16-03","UFRPE","HST","15168","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","M.E.Oliveira ; et al.","s.n.","1993","02","03",NA,"Brasil",NA,NA,"Arvoreta ca. 3 m alt.; flores alvas.","HST015168",NA,NA,"R.Goldenberg","Pernambuco","Recife","Curado","-34.8810997009277","-8.05389022827148",NA,NA,"DC.",NA,"18865","auto",NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA
"844","2021-02-04 10:29:16-03","UFRPE","HST","10435","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Ana Dú Bocage; O.Cano","276","1995","02","14",NA,"Brasil",NA,NA,NA,"HST010435",NA,NA,"R.Goldenberg","Pernambuco","Recife","Jardim Botânico","-34.8810997009277","-8.05389022827148",NA,NA,"DC.",NA,"18865","auto",NA,"2010","08","04",NA,NA,NA,NA,NA,NA
"845","2021-02-04 10:29:16-03","UFRPE","HST","14597","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","M.F.Carvalho","1","2004","03","23",NA,"Brasil",NA,NA,"Arbusto, caule verde, folhas papiráceas; frutos imaturos verdes a verde-arroxeado","HST014597",NA,NA,"R.Goldenberg","Pernambuco","Recife","Jardim Botanico do Curado","-34.8810997009277","-8.05389022827148",NA,NA,"DC.",NA,"18865","auto",NA,"2010","08","04",NA,NA,NA,NA,NA,NA
"846","2021-02-04 10:29:16-03","UFRPE","HST","17354","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","T.Costa Lima","22","1999","12","08",NA,"Brasil",NA,NA,"Arvoreta ca. 6 m alt.; frutos imaturos verdes.","HST017354",NA,NA,"R.Goldenberg","Pernambuco","Recife","Parque de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,"DC.",NA,"18865","auto",NA,"2010","08","04",NA,NA,NA,NA,NA,NA
"847","2021-02-04 10:29:16-03","UFRPE","HST","17352","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","T.Costa Lima","31","2000","01","21",NA,"Brasil",NA,NA,"Arvoreta ca. 5 m alt.; folhas membranáceas; cálice esverdeado, corola e estames brancos; frutos verdes.","HST017352",NA,NA,"R.Goldenberg","Pernambuco","Recife","Parque de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,"DC.",NA,"18865","auto",NA,"2010","08","04",NA,NA,NA,NA,NA,NA
"848","2021-02-04 10:29:16-03","UFRPE","HST","23061","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J.P.G. Silva","s.n.","2015","05","25",NA,"Brasil",NA,NA,"Árvore.","HST023061",NA,NA,"A.M.Miranda","Pernambuco","São Lourenço da Mata","mata do Camurim","-35.0182991027832","-8.00222015380859",NA,NA,"DC.",NA,"21764","auto",NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA
"849","2021-03-01 11:49:09-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Chagas-Mota, S","9490","2010","11","18",NA,"Brasil",NA,NA,"Árvore 6m.; Mata Atlântica.",NA,NA,NA,"Chagas, ECO","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,"Chagas, E.C.O.",NA,"24709","auto",NA,"2010","11","18",NA,NA,NA,NA,NA,NA
"850","2021-03-01 11:49:09-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Chagas-Mota, S","9489","2010","11","18",NA,"Brasil",NA,NA,"Árvore 6m.; Mata Atlântica.",NA,NA,NA,"Chagas, ECO","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,"Chagas, E.C.O.",NA,"24709","auto",NA,"2010","11","18",NA,NA,NA,NA,NA,NA
"851","2021-03-01 11:49:09-03","UFPE","UFP","71206","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Chagas-Mota, S","9489","2010","11","18",NA,"Brasil",NA,NA,"Árvore 6m.; Mata Atlântica.","UFP071206",NA,NA,"Chagas, ECO","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,"Chagas, E.C.O.",NA,"24709","auto",NA,"2010","11","18",NA,NA,NA,NA,NA,NA
"852","2021-03-01 11:49:09-03","UFPE","UFP","54337","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Bezerra, GJ; Melquiades, A","188","2003","04","01",NA,"Brasil",NA,NA,"Árvore ca. 6m, frutos imaturos verdes e vinháceos quando maduros. Frutos imaturos verdes e vináceos quando maduros.; Borda da mata.","UFP054337",NA,NA,"Goldemberg, R","Pernambuco","Igarassu",NA,"-35.025278","-7.788611",NA,NA,"Chagas, E.C.O.",NA,NA,NA,NA,"2010",NA,NA,"-35.025278","-7.788611",NA,NA,NA,NA
"853","2021-03-01 11:49:09-03","UFPE","UFP","65764","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Alves-Araújo, A; Alves, M; Arruda, T","890","2008","03","14",NA,"Brasil",NA,NA,"Plântula de folhas com face abaxial roxa e adaxial com faixa alva.","UFP065764",NA,NA,"Chagas, ECO","Pernambuco","Igarassu",NA,"-34.986944","-7.725556","130",NA,"Chagas, E.C.O.","130",NA,NA,NA,"2010","03","13","-34.986944","-7.725556",NA,NA,NA,NA
"854","2021-03-01 11:49:09-03","UFPE","UFP","65777","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Melo, A; Alves-Araújo, A; Araújo, D; Mendes, K; Albuquerque, NA","109","2007","07","29",NA,"Brasil",NA,NA,"Arbusto sem pilosidade. Frutos vermelhos na maturidade.","UFP065777",NA,NA,"Alves-Araújo, A; Arruda, T","Pernambuco","Igarassu",NA,"-34.994722","-7.841111","115",NA,"Chagas, E.C.O.","115",NA,NA,NA,"2008","12",NA,"-34.994722","-7.841111",NA,NA,NA,NA
"855","2021-03-01 11:49:09-03","UFPE","UFP","80475","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Alves-Araújo, A; Alves, M; Arruda, T","890","2008","03","14",NA,"Brasil",NA,NA,"Plântula de folhas com face abaxial roxa e adaxial com faixa alva.","UFP080475",NA,NA,"Chagas, ECO","Pernambuco","Igarassu",NA,"-34.986944","-7.725556","130",NA,"Chagas, E.C.O.","130",NA,NA,NA,"2010","03","13","-34.986944","-7.725556",NA,NA,NA,NA
"856","2021-03-01 11:49:09-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Bezerra, GJ; Melquiades, A","188","2003","04","01",NA,"Brasil",NA,NA,"Árvore ca. 6m, frutos imaturos verdes e vinháceos quando maduros. Frutos imaturos verdes e vináceos quando maduros.; Borda da mata.",NA,NA,NA,"Goldemberg, R","Pernambuco","Igarassu",NA,"-35.025278","-7.788611",NA,NA,"Chagas, E.C.O.",NA,NA,NA,NA,"2010",NA,NA,"-35.025278","-7.788611",NA,NA,NA,NA
"857","2021-03-01 11:49:09-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Melo, A; Alves-Araújo, A; Araújo, D; Mendes, K; Albuquerque, NA","109","2007","07","29",NA,"Brasil",NA,NA,"Arbusto sem pilosidade. Frutos vermelhos na maturidade.",NA,NA,NA,"Alves-Araújo, A; Arruda, T","Pernambuco","Igarassu",NA,"-34.994722","-7.841111","115",NA,"Chagas, E.C.O.","115",NA,NA,NA,"2008","12",NA,"-34.994722","-7.841111",NA,NA,NA,NA
"858","2021-03-01 11:49:09-03","UFPE","UFP","71207","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Chagas-Mota, S","9490","2010","11","18",NA,"Brasil",NA,NA,"Árvore 6m.; Mata Atlântica.","UFP071207",NA,NA,"Chagas, ECO","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,"Chagas, E.C.O.",NA,"24709","auto",NA,"2010","11","18",NA,NA,NA,NA,NA,NA
"859","2021-03-01 11:49:09-03","UFPE","UFP","63063","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Rodrigues, GG; Santos, IGAS","s.n.","2009","12","23",NA,"Brasil",NA,NA,NA,"UFP063063",NA,NA,"Chagas, ECO","Pernambuco","Moreno",NA,"-35.0922012329102","-8.11861038208008",NA,NA,"Chagas, E.C.O.",NA,"15458","auto",NA,"2011","12","07",NA,NA,NA,NA,NA,NA
"860","2020-09-12 05:00:02-03","US","US","1457416","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","G. Klug","3036","1933","4",NA,"South America - Neotropics","Peru",NA,NA,NA,"US02935862",NA,"Myrtales",NA,"Loreto",NA,"Dept. Loreto: Balsapuerto.",NA,NA,"220",NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"861","2020-09-12 05:00:02-03","US","US","2928425","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","C. A. Cid Ferreira & B. W. Nelson","2940","1980","10","17","South America - Neotropics","Brazil",NA,NA,NA,"US01904992",NA,"Myrtales",NA,"Acre","Rio Branco","Estrada para Placido de Castro","-67.8099975585938","-9.9747200012207",NA,"US01904992_01 US01904992_02","DC.",NA,"178770","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"862","2020-09-12 05:00:02-03","US","US","2907906","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","G. Cremers","6958","1981","1","19","South America - Neotropics","French Guiana",NA,NA,NA,"US00606168",NA,"Myrtales","Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,"Petit Toucouchi sur la Ouanari, Embouchure de l'Oyapock, S de la Montagne de l'Observatoire","-53.08","2.88",NA,NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"863","2020-09-12 05:00:02-03","US","US","2427014","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","A. Silva","63","1944","1","22","South America - Neotropics","Brazil",NA,NA,NA,"US01904999",NA,"Myrtales",NA,"Pará","Belém","On lands of Instituto Agronomico do Norte, 1/2 km W of Administration building.","-48.5043983459473","-1.4558299779892",NA,"US01904999_01 US01904999_02","DC.",NA,"48462","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"864","2020-09-12 05:00:02-03","US","US","3249625","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","S. G. Beck, A. Zonta, L. Medina, G. Pardo & M. Puri","20368","1991","10","11","South America - Neotropics","Bolivia",NA,NA,NA,"US02935842",NA,"Myrtales",NA,"Pando",NA,"Depto. Pando, Prov. Madre de Dios, en el camino de Sena hacia el río Beni a unos 10 Km casi media hora.",NA,NA,NA,NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"865","2020-09-12 05:00:02-03","US","US","3225591","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J. Espina","1938","1985","11","17","South America - Neotropics","Colombia",NA,NA,NA,"US02935828",NA,"Myrtales",NA,"Chocó",NA,"Municipio de Pizarro, carretera Pié de Pepé-Berrecul. Km. 21-24.",NA,NA,NA,NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"866","2020-09-12 05:00:02-03","US","US","2562530","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","G. T. Prance & J. F. Ramos","7158","1968","8","16","South America - Neotropics","Brazil",NA,NA,NA,"US01904977",NA,"Myrtales",NA,"Rondônia",NA,"Vicinity of Santa Barbara, 15 km east of km 117",NA,NA,NA,"US01904977_01 US01904977_02","DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"867","2020-09-12 05:00:02-03","US","US","2948693","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J. J. Hernandez, S. Hoyos & J. Restrepo","147","1981","3","5","South America - Neotropics","Colombia",NA,NA,NA,"US02935815",NA,"Myrtales",NA,"Antioquia",NA,"Camino-autopista-Alto de los muertos, San Luis.",NA,NA,"550",NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"868","2020-09-12 05:00:02-03","US","US","1856267","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","E. P. Killip & J. Cuatrecasas","39096","1944","6","13","South America - Neotropics","Colombia",NA,NA,NA,"US02935831",NA,"Myrtales",NA,"Chocó",NA,"Banks of Quebrada Togoramá.",NA,NA,NA,NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"869","2020-09-12 05:00:02-03","US","US","3218267","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","G. Gonzales","145","1990","9","15","South America - Neotropics","Bolivia",NA,NA,NA,"US02935846",NA,"Myrtales",NA,"Pando",NA,"Depto. Pando, Prov. Madre de Dios, Fortaleza.",NA,NA,NA,NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"870","2020-09-12 05:00:02-03","US","US","2949529","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","R. L. Liesner & A. C. González","10474","1981","3","10","South America - Neotropics","Venezuela",NA,NA,NA,"US02935781",NA,"Myrtales",NA,"Tachira",NA,"10 km E of La Fundación (13-23 km by road), around Represa Dorada.",NA,NA,"600",NA,"DC.","1000",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"871","2020-09-12 05:00:02-03","US","US","3037411","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","A. Castillo","760","1978","3","10","South America - Neotropics","Venezuela",NA,NA,NA,"US00749396",NA,"Myrtales","Wurdack, J. J., (US), US (UNITED STATES)","Amazonas","Atures","Puerto Ayacucho, 9-10 km from; Caño Colombiano via La Reforma","-67.49","5.72","37","US00749396_01","DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"872","2020-09-12 05:00:02-03","US","US","1771803","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","E. P. Killip","35042","1939","4","20","South America - Neotropics","Colombia",NA,NA,NA,"US02935834",NA,"Myrtales",NA,"Chocó",NA,"Intendencia El Chocó: Andagoya.",NA,NA,"70",NA,"DC.","100",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"873","2020-09-12 05:00:02-03","US","US","1570896","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Ll. Williams","6485","1929","12",NA,"South America - Neotropics","Peru",NA,NA,NA,"US02935861",NA,"Myrtales",NA,"San Martin",NA,"Lamas, Dept. San Martin.",NA,NA,"840",NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"874","2020-09-12 05:00:02-03","US","US","2368713","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","A. H. Alston","7620","1939","3","19","South America - Neotropics","Colombia",NA,NA,NA,"US02935824",NA,"Myrtales",NA,"Meta",NA,"Intendencia del Meta, Villavicencio.",NA,NA,"500",NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"875","2020-09-12 05:00:02-03","US","US","2571853A","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","R. M. Harley, G. M. Barroso & et al.","11328","1968","12","18","South America - Neotropics","Brazil",NA,NA,NA,"US01904970",NA,"Myrtales",NA,"Goiás",NA,"Serra Dourada, Near Goiás",NA,NA,NA,"US01904970_01 US01904970_02","DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"876","2020-09-12 05:00:02-03","US","US","2526273","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","C. Belshaw","3442","1937","9","16","South America - Neotropics","Peru",NA,NA,NA,"US02935863",NA,"Myrtales",NA,"San Martin",NA,"Department San Martin, Province Lamas, District Lamas, East-facing slope in quebrada, below English Evangelical Mission, Lamas.",NA,NA,NA,NA,"DC.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
