"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"1106","2019-11-07 11:15:52-03","UFMG","BHCB-SL","140499","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Heringer, G","2010","04","18","Carmo, FF do","2009","03","18","Brasil","Minas Gerais","Itabirito","Serra de Capanema","-43.581167","-20.238056","-43.581167","-20.238056",NA,NA,NA,"1807","1807","4416",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1107","2019-11-07 11:15:53-03","UFMG","BHCB-SL","81105","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2003","04",NA,"Salino, A; Carvalho, FA; Rodrigues, RR; Souza, VC","2003","05","18","Brasil","São Paulo","Iporanga","Parque Estadual Intervales","-48.4125","-24.306667","-48.4125","-24.306667",NA,NA,NA,"530","530","8579",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1108","2019-11-07 11:15:52-03","UFMG","BHCB-SL","125778","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Heringer, G","2009","04","10","Carmo, FF do","2009","02","17","Brasil","Minas Gerais","Rio Acima","Serra de Gandarela","-43.516444","-20.904722","-43.516444","-20.904722",NA,NA,NA,"1624","1624","4337",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1109","2021-01-12 15:23:51-03","UFMG","BHCB-SL","194599","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A",NA,NA,NA,"Tameirão-Neto, E; Carvalho, WAC","2012","02","28","Brasil","Minas Gerais","Santa Bárbara","RPPN Capanema","-43.601944","-20.190278","-43.601944","-20.190278","Floresta Semidecidual",NA,NA,"1427","1427","5694",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1110","2019-11-07 11:15:53-03","UFMG","BHCB-SL","45197","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2003","11",NA,"Duarte, AP","1968","05","02","Brasil","Minas Gerais",NA,"Serra da Moeda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10873",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1111","2019-11-07 11:15:53-03","UFMG","BHCB-SL","57860","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2001","03",NA,"Salino, A; Melo, LCN","2001","03","31","Brasil","Minas Gerais","Camanducaia","Sítio do Mato","-43.595944","-22.721889","-43.595944","-22.721889",NA,NA,NA,"1950","1950","6430",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1112","2021-01-12 15:23:51-03","UFMG","BHCB-SL","90405","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2004","11",NA,"Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","2004","10","31","Brasil","Minas Gerais","Felício dos Santos","APA Águas Vertentes","-43.284778","-18.210389","-43.284778","-18.210389",NA,NA,NA,"1150","1350","9976",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1113","2019-11-07 11:15:52-03","UFMG","BHCB-SL","119464","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2008","05","19","Salino, A; Heringer, G; Dittrich, VAO; Viveros, RS","2008","05","19","Brasil","Espírito Santo","Pancas","Pontões Capixabas","-40.8775","-19.234722","-40.8775","-19.234722",NA,NA,NA,"665","665","13455",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1114","2019-11-07 11:15:53-03","UFMG","BHCB-SL","61941","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2001","08",NA,"Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO","2001","08","06","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Parque Estadual da Serra do Mar, Núcleo de Picinguaba, na estrada para a Casa da Farinha. Floresta da Planície Litorânea, ao nível do mar","-44.848056","-23.359361","-44.848056","-23.359361",NA,NA,NA,NA,NA,"7272",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1115","2019-11-07 11:15:53-03","UFMG","BHCB-SL","88900","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Figueiredo, JB; Salino, A","2004","06",NA,"Figueiredo, JB; Rodrigues, EA","2004","05","18","Brasil","Minas Gerais","Rio Acima","RPPN de Andaime","-43.783333","-20.157694","-43.783333","-20.157694",NA,NA,NA,"850","850","460",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1116","2019-11-07 11:15:52-03","UFMG","BHCB-SL","132724","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2009","08","27","Salino, A; Megale, ME; Arruda, AJ","2009","08","27","Brasil","Espírito Santo","Itarana","Alto Jatiboca","-40.911833","-20.086111","-40.911833","-20.086111",NA,NA,NA,"816","816","14526",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1117","2019-11-07 11:15:46-03","UFMG","BHCB-SL","100912","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2006","07",NA,"Salino, A; Almeida, TE; Heringer, G","2006","08","04","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra","-42.754111","-18.015389","-42.754111","-18.015389",NA,NA,NA,"1570","1700","11291",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1118","2021-01-12 15:23:51-03","UFMG","BHCB-SL","57736","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2001","03",NA,"Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO","2001","03","09","Brasil","São Paulo","Bananal","Estação Ecológica de Bananal; nas trilhas da Estaç","-44.367722","-22.806528","-44.367722","-22.806528","Terrestre e arborescente, na borda de floresta. Caule com 1m de altura, percíolo 40cm compr. e lâmin",NA,NA,"1130","1200","6318",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1119","2019-11-07 11:15:52-03","UFMG","BHCB-SL","128284","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Almeida, TE","2009","02","15","Almeida, TE; Souza, DT","2009","02","15","Brasil","Minas Gerais","Passa-Vinte","Floresta Ombrófila Densa","-44.285111","-22.129583","-44.285111","-22.129583","Arborescente em beira de estrada, na borda de floresta. Caule com 1m de altura, pecíolo com 40cm e lâmina com 120cm de comprimento.",NA,NA,"1161","1161","1849",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1120","2019-11-07 11:15:53-03","UFMG","BHCB-SL","98628","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2006","05",NA,"Salino, A; Almeida, TE; Heringer, G","2006","05","08","Brasil","Minas Gerais","Resplendor","Parque Estadual de Sete Salões","-41.319694","-19.334833","-41.319694","-19.334833",NA,NA,NA,"820","820","10944",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1121","2019-11-07 11:15:52-03","UFMG","BHCB-SL","126271","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2008","12","02","Salino, A; Megale, ME; Viveros, RS; Arruda, AJ","2008","12","02","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruchi, Trilha da Cachoeira","-40.560361","-19.920583","-40.560361","-19.920583","Arborescente no interior de floresta",NA,NA,"750","850","13995",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1122","2019-11-07 11:15:46-03","UFMG","BHCB-SL","103601","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2006","11",NA,"Salino, A; Almeida, TE; Heringer, G; Assis, FC; Melo, LCN; Viana, PL; Teles, A;","2006","11","25","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, região de Pedra Menina, Macieira e estrada descendo para a Portaria do Parque. Na divisa com o Espírito Santo. Floresta Ombrófila Densa Montana e Floresta Ombrófila Densa Altomontana (Mata Nebular).","-41.829472","-20.479861","-41.829472","-20.479861","Arborescente com 1,5m de altura, na mata nebular, Macieira.",NA,NA,"1800","1800","11523",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1123","2021-01-12 15:23:51-03","UFMG","BHCB-SL","34526","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","1997","02",NA,"Ivanauskas, NM; Mazine, FF","1996",NA,NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333","-47.885","-24.608333",NA,NA,NA,NA,NA,"826",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1124","2021-01-12 15:23:51-03","UFMG","BHCB-SL","90261","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2004","11",NA,"Salino, A; Mota, RC; Negreiros, D; Garcia, PA; Santos, LMM dos","2004","10","11","Brasil","Minas Gerais","Aiuruoca","Vale do Matutu","-45.080528","-22.136917","-45.080528","-22.136917",NA,NA,NA,"1300","1300","9801",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1125","2019-11-07 11:15:53-03","UFMG","BHCB-SL","59125","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2001","05",NA,"Salino, A; Dittrich, VAO; Meinberg, AC; Carvalho, FA","2001","05","04","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar","-44.837056","-23.3405","-44.837056","-23.3405","Terrestre arborescente na beira da estrada da planície, caule com 10cm",NA,NA,"40","40","6733",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1126","2019-11-07 11:15:52-03","UFMG","BHCB-SL","125777","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Heringer, G","2009","04","10","Carmo, FF do","2008","02","10","Brasil","Minas Gerais","Santa Bárbara","Serra de Gandarela","-43.691278","-20.544444","-43.691278","-20.544444",NA,NA,NA,"1637","1637","2212",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1127","2019-11-07 11:15:52-03","UFMG","BHCB-SL","153448","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2010","10",NA,"Lombardi, JA; Saka, MN; Santos, LB","2010","08","17","Brasil","São Paulo","São Lourenço da Serra","RPPN Paiol Maria","-46.941722","-23.824222","-46.941722","-23.824222",NA,NA,NA,"762","809","7797",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1128","2019-11-07 11:15:52-03","UFMG","BHCB-SL","148141","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Almeida, TE; Mota, NFO; Lau, BL; Ramalho, AJ","2011","03","16","Almeida, TE; Mota, NFO; Ramalho, AJ; Lau, BL; Salino, A","2011","03","16","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança; Trilha do Marlon, Floresta Ombrófila Densa em regeneração","-45.322194","-22.575583","-45.322194","-22.575583","Arborescente com 3m de altura; beira de trilha no interior de floresta. Pecíolo com 59cm e lâmina com 164cm de comprimento",NA,NA,"1313","1313","2873",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1129","2019-11-07 11:15:53-03","UFMG","BHCB-SL","98683","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2006","05",NA,"Salino, A; Almeida, TE; Heringer, G","2006","05","09","Brasil","Minas Gerais","Santa Rita do Itueto","Parque Estadual de Sete Salões","-41.374139","-19.278389","-41.374139","-19.278389",NA,NA,NA,"770","770","10999",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1130","2019-11-07 11:15:53-03","UFMG","BHCB-SL","85817","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2003","12",NA,"Salino, A; Mota, NFO; Viana, PL","2003","12","06","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.338444","-18.200667","-43.338444","-18.200667",NA,NA,NA,"1550","1600","9314",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1131","2019-11-07 11:15:52-03","UFMG","BHCB-SL","108557","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Dittrich, VAO","2007","09",NA,"Fernandes, HQB; Assis, AM; Demuner, V; Bausen, E; Vervloet, RR; Bremenkamp, J","2003","02","27","Brasil","Espírito Santo","Santa Maria de Jetibá","Caramuru","-40.715694","-20.102278","-40.715694","-20.102278",NA,NA,NA,"800","800","3297",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1132","2019-11-07 11:15:53-03","UFMG","BHCB-SL","93603","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Almeida, TE","2005","08",NA,"Almeida, TE; Souza, DT; Mota, NFO; Viana, PL","2005","07","11","Brasil","Minas Gerais","Virginópolis",NA,"-42.707417","-18.892528","-42.707417","-18.892528",NA,NA,NA,NA,NA,"89",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1133","2021-01-12 15:23:51-03","UFMG","BHCB-SL","74242","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2002","04",NA,"Salino, A","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação de Pesquisa Ambiental de Peti","-43.365278","-19.8925","-43.365278","-19.8925",NA,NA,NA,NA,NA,"8010",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1134","2019-11-07 11:15:52-03","UFMG","BHCB-SL","111656","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2007","08",NA,"Salino, A; Heringer, G; Dittrich, VAO; Lara, DS","2007","07","18","Brasil","Minas Gerais","Bueno Brandão",NA,"-46.338944","-22.476889","-46.338944","-22.476889",NA,NA,NA,"1300","1300","12778",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1135","2019-11-07 11:15:52-03","UFMG","BHCB-SL","108590","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2007","09",NA,"Magnago, LFS; Demuner, V; Cruz, T; Bausen, E","2006","05","17","Brasil","Espírito Santo","Santa Leopoldina","Propriedade Assusta Salvador","-40.546389","-21.208333","-40.546389","-21.208333",NA,NA,NA,"400","600","1015",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1136","2021-01-12 15:23:51-03","UFMG","BHCB-SL","98718","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Almeida, TE","2006","04",NA,"Almeida, TE; Souza, DT","2006","04","16","Brasil","Minas Gerais","Congonhas do Norte","Vale do Rio Soberbo e Ermo;","-43.721333","-19.046222","-43.721333","-19.046222","Beira de córrego no campo rupestre. Arborescente, caule com 1,2m de altura. Pecíolo com 100cm e lâmina com 80cm",NA,NA,"113","113","180",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1137","2019-11-07 11:15:52-03","UFMG","BHCB-SL","122150","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2008","10",NA,"Rezende, SG; Pena, FSR; Neves, GS; Mendes, MS","2008","04","04","Brasil","Minas Gerais","Ouro Preto",NA,"-43.549722","-20.3975","-43.549722","-20.3975",NA,NA,NA,"1208","1208","2332",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1138","2019-11-07 11:15:53-03","UFMG","BHCB-SL","91645","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2005","03",NA,"Salino, A; Almeida, TE; Soares, PG; Farato, AG","2005","03","25","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.396389","-24.6275","-48.396389","-24.6275",NA,NA,NA,"400","400","10232",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1139","2019-11-07 11:15:52-03","UFMG","BHCB-SL","32221","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","1996","05",NA,"Salino, A","1996","05","30","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2766",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1140","2019-11-07 11:15:53-03","UFMG","BHCB-SL","58881","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2001","04",NA,"Salino, A","2001","04","12","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar","-46.735278","-23.985278","-46.735278","-23.985278","Arborescente com 2m de altura, no interior de floresta, no topo do morro",NA,NA,"800","800","6517",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1141","2019-11-07 11:15:53-03","UFMG","BHCB-SL","60226","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A",NA,NA,NA,"Salino, A","2001","06","01","Brasil","Minas Gerais","Camanducaia","Mata do Trevo de acesso à Camanducaia, à 1180m de altitude. 22o 44'53,2'' S e 46o 09' 16,9 W","-46.154694","-22.748111","-46.154694","-22.748111",NA,NA,NA,"1180","1180","6916",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1142","2019-11-07 11:15:53-03","UFMG","BHCB-SL","59274","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2001","05",NA,"Salino, A; Carvalho, FA; Morais, PO","2001","05","19","Brasil","Minas Gerais","Catas Altas","Parque Natural do Caraça Pico do Inficionado","-43.458667","-20.108639","-43.458667","-20.108639","Arborescente com caule de 1,5m de altura, próximo a riacho em mata de galeria",NA,NA,NA,NA,"6825",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1143","2019-12-19 16:20:34-03","UFMG","BHCB-SL","51133","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A",NA,NA,NA,"Salino, A","2000","06","20","Brasil","Minas Gerais","Camanducaia","Mata da nascente do Rio Camanducaia. Floesta Estacional Semidecidual Altomontana.","-45.936667","-22.713889","-45.936667","-22.713889","Terrestre, arborescente com 4m de altura.; Interior de floresta.","BHCB000648","BHCB000648","1700","1900","5599",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1144","2019-11-07 11:15:52-03","UFMG","BHCB-SL","141389","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2010","06","12","Salino, A; Almeida, TE; Heringer, G; Souza, FF; Ramalho, AJ","2010","06","12","Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas, Floresta Ombrófila Densa","-40.486944","-20.303889","-40.486944","-20.303889","Arborescente, com 1,8m de altura, em borda de floresta. Pecíolo: 55cm de compr., lâmina com 218cm de compr.",NA,NA,"425","425","14898",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1145","2019-11-07 11:15:52-03","UFMG","BHCB-SL","149002","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2011","03",NA,"Me; Mansur, T","2011","02","13","Brasil","Minas Gerais","Santa Bárbara","Serra Gandarela","-49.685278","-20.047222","-49.685278","-20.047222",NA,NA,NA,"1500","1500","4898",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1146","2019-11-07 11:15:52-03","UFMG","BHCB-SL","148221","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Souza, FS","2011","02","03","Souza, FS; Giudicelli, GC; Giacomin, LL; Machado, TM; Kollmann, RL","2011","02","03","Brasil","Espírito Santo","Santa Maria do Jetibá","Rio das Farinhas, Propriedade do Kuzzanski. DATUM SAD69.","-40.725028","-20.069583","-40.725028","-20.069583","Arborescente no interior de mata ombrófila. Frondes com 2,10m. PRENSADO EM ÁLCOOL",NA,NA,"907","907","1315",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1147","2019-11-07 11:15:52-03","UFMG","BHCB-SL","108843","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2007","06",NA,"Salino, A; Almeida, TE; Heringer, G; Souza, DT","2007","06","19","Brasil","Minas Gerais","Carrancas","Serra de Carrancas","-44.605333","-2.604778","-44.605333","-2.604778",NA,NA,NA,"1270","1350","12279",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1148","2019-11-07 11:15:53-03","UFMG","BHCB-SL","87875","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Figueiredo, JB; Salino, A","2009","05",NA,"Figueiredo, JB; Alves, A","2004","03","23","Brasil","Minas Gerais","Nova Lima","RPPN Mata do Jambreiro","-43.885","-19.978306","-43.885","-19.978306",NA,NA,NA,NA,NA,"299",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1149","2019-11-07 11:15:52-03","UFMG","BHCB-SL","128590","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Almeida, TE","2009","05",NA,"Saavedra, MM; Fraga, CN","2008","04","20","Brasil","Rio de Janeiro","Nova Friburgo","Morro do teleférico","-42.547778","-22.273333","-42.547778","-22.273333",NA,NA,NA,"1310","1310","694",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1150","2019-11-07 11:15:52-03","UFMG","BHCB-SL","125140","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Almeida, TE","2008","11","01","Almeida, TE; Kamino, LHY; Giacomin, LL","2008","11","01","Brasil","Minas Gerais","Delfim Moreira","Floresta Ombrófila Densa","-45.264472","-22.578528","-45.264472","-22.578528","Terrestre em barranco a beira de estrada. Lâmina com 1,30m e pecíolo com 0,6m",NA,NA,"1775","1775","1627",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1151","2019-11-07 11:15:52-03","UFMG","BHCB-SL","108560","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Sylvestre, LS","1997",NA,NA,"Fernandes, HQB","1985","05","17","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,"1150","23813","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1152","2021-01-12 15:23:51-03","UFMG","BHCB-SL","108562","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Sylvestre, LS","1997",NA,NA,"Boonen, W","1985","04","17","Brasil","Espírito Santo","Santa Teresa","Estação Biológica da Caixa D'Água","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,"375","23813","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1153","2019-11-07 11:15:52-03","UFMG","BHCB-SL","108561","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2007","09",NA,"Aquije, GMFV; Bausen, E","1993","11","09","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,"196","23813","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1154","2019-11-07 11:15:52-03","UFMG","BHCB-SL","108556","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Dittrich, VAO","2007","09",NA,"Vervloet, RR; Bausen, E","2002","05","08","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruchi","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,"238","23813","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"1155","2019-11-07 11:15:52-03","UFMG","BHCB-SL","108574","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A","2007","09",NA,"Kollmann, RL; Bausen, E; Pizziolo, W","2002","03","12","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruchi","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,"5626","23813","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
