"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1472","2019-01-25 15:35:43-02","IAC","IAC","37632","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1994","05","12","L.C. Bernacci","1994","05","12","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819","planta 19-3",NA,NA,NA,NA,"2724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473","2019-01-25 15:35:43-02","IAC","IAC","37633","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1994","05","12","L.C. Bernacci","1994","05","12","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819","planta 19-6",NA,NA,NA,NA,"2725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474","2019-01-25 15:35:43-02","IAC","IAC","37634","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1994","05","12","L.C. Bernacci","1994","05","12","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475","2019-01-25 15:35:43-02","IAC","IAC","37635","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1994","05","12","L.C. Bernacci","1994","05","12","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1476","2019-01-25 15:35:43-02","IAC","IAC","37636","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1994","05","12","L.C. Bernacci","1994","05","12","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819","planta 4-7",NA,NA,NA,NA,"2728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477","2019-01-25 15:35:43-02","IAC","IAC","37637","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1994","05","12","L.C. Bernacci","1994","05","12","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478","2019-01-25 15:35:43-02","IAC","IAC","37638","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1994","05","12","L.C. Bernacci","1994","05","12","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819","planta 6-3",NA,NA,NA,NA,"2730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479","2019-01-25 15:35:43-02","IAC","IAC","37639","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1994","05","12","L.C. Bernacci","1994","05","12","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819","planta 7-3",NA,NA,NA,NA,"2731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480","2019-01-25 15:35:43-02","IAC","IAC","37640","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1994","05","12","L.C. Bernacci","1994","05","12","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481","2019-01-25 15:35:43-02","IAC","IAC","37641","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1994","05","12","L.C. Bernacci","1994","05","12","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482","2019-01-25 15:35:43-02","IAC","IAC","37642","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1994","05","12","L.C. Bernacci","1994","05","12","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483","2019-01-25 15:35:43-02","IAC","IAC","37643","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1994","05","12","L.C. Bernacci","1994","05","12","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484","2019-01-25 15:35:43-02","IAC","IAC","37644","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1994","05","12","L.C. Bernacci","1994","05","12","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485","2019-01-25 15:35:43-02","IAC","IAC","37645","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1994","05","12","L.C. Bernacci","1994","05","12","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486","2019-01-25 15:35:43-02","IAC","IAC","37646","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1994","04","12","L.C. Bernacci","1994","04","12","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487","2019-01-25 15:35:43-02","IAC","IAC","37647","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1994","05","12","L.C. Bernacci","1994","05","12","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488","2019-01-25 15:35:43-02","IAC","IAC","37648","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1994","05","12","L.C. Bernacci","1994","05","12","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489","2019-01-25 15:35:43-02","IAC","IAC","37649","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1994","05","12","L.C. Bernacci","1994","05","12","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490","2020-04-07 16:32:23-03","IAC","IAC","37692","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1999","01","02","L.C. Bernacci","1999","01","02","Brasil","São Paulo","Monte Alto",NA,"-48.4964","-21.2611","-48.4964","-21.2611",NA,NA,NA,NA,NA,"2743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491","2019-01-25 15:35:43-02","IAC","IAC","37697","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492","2019-01-25 15:35:43-02","IAC","IAC","37698","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493","2019-01-25 15:35:43-02","IAC","IAC","37699","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494","2019-01-25 15:35:43-02","IAC","IAC","37700","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495","2019-01-25 15:35:43-02","IAC","IAC","37701","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496","2019-01-25 15:35:43-02","IAC","IAC","37702","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497","2019-01-25 15:35:43-02","IAC","IAC","37703","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498","2019-01-25 15:35:43-02","IAC","IAC","37704","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499","2019-01-25 15:35:43-02","IAC","IAC","37705","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500","2019-01-25 15:35:43-02","IAC","IAC","37706","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","2019-01-25 15:35:43-02","IAC","IAC","37707","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502","2019-01-25 15:35:43-02","IAC","IAC","37708","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503","2019-01-25 15:35:43-02","IAC","IAC","37709","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504","2019-01-25 15:35:43-02","IAC","IAC","37710","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505","2019-01-25 15:35:43-02","IAC","IAC","37711","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506","2019-01-25 15:35:43-02","IAC","IAC","37712","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507","2019-01-25 15:35:43-02","IAC","IAC","37713","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508","2019-01-25 15:35:43-02","IAC","IAC","37714","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509","2019-01-25 15:35:44-02","IAC","IAC","37715","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1510","2019-01-25 15:35:44-02","IAC","IAC","37716","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1511","2019-01-25 15:35:44-02","IAC","IAC","37717","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512","2019-01-25 15:35:44-02","IAC","IAC","37718","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513","2019-01-25 15:35:44-02","IAC","IAC","37719","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci & Y.V. Bakker","1999","01","25","L.C. Bernacci & Y.V. Bakker","1999","01","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514","2020-04-07 16:32:23-03","IAC","IAC","37818","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","Y.V. Bakker","1999","03","04","Y.V. Bakker & N.O. Yoshioka","1999","02","28","Brasil","São Paulo","Mogi Mirim","Rodovia Mogi Mirim - Campinas, km 118, Fazenda Atibaia","-46.9578","-22.4319","-46.9578","-22.4319","nome popular: maracujá azedo",NA,NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515","2019-01-25 15:35:44-02","IAC","IAC","38097","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","Fabio Vitta et al.","1999","04","16","Fabio Vitta et al.","1999","04","16","Brasil","São Paulo","Guarujá","Jardim Acapulco 4","-46.2564","-23.9931","-46.2564","-23.9931",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516","2019-01-25 15:35:44-02","IAC","IAC","38713","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1999","10","28","L.C. Bernacci","1999","10","28","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517","2019-01-25 15:35:44-02","IAC","IAC","38716","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1999","06","28","L.C. Bernacci","1999","06","28","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518","2019-01-25 15:35:44-02","IAC","IAC","38717","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1999","06","28","L.C. Bernacci","1999","06","28","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519","2019-01-25 15:35:44-02","IAC","IAC","38718","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1999","06","28","L.C. Bernacci","1999","06","28","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520","2019-01-25 15:35:44-02","IAC","IAC","38719","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1999","06","28","L.C. Bernacci","1999","06","28","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521","2019-01-25 15:35:44-02","IAC","IAC","38720","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1999","06","28","L.C. Bernacci","1999","06","28","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522","2019-01-25 15:35:44-02","IAC","IAC","38721","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1999","06","25","L.C. Bernacci","1999","06","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523","2019-01-25 15:35:44-02","IAC","IAC","38722","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1999","06","25","L.C. Bernacci","1999","06","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524","2019-01-25 15:35:44-02","IAC","IAC","38723","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","1999","06","25","L.C. Bernacci","1999","06","25","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525","2019-01-25 15:35:44-02","IAC","IAC","38724","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci et al.","1999","06","28","L.C. Bernacci et al.","1999","06","28","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área antropizada, coleção","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
