"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"946","2019-01-25 15:46:54-02","IAC","IAC","34071","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","R.B. Torres","1997","07","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","E. Ramos","235","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333",NA,NA,NA,NA,NA,NA,"2007","03","15","-47.882500","-24.608333",NA,NA,NA,NA,NA,NA
"947","2019-01-25 15:46:54-02","IAC","IAC","34121","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","R.B. Torres","1997","07","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","E. Ramos","285","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333",NA,NA,NA,NA,NA,NA,"2007","03","16","-47.882500","-24.608333",NA,NA,NA,NA,NA,NA
"948","2019-01-25 15:46:54-02","IAC","IAC","35665","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","N.M. Ivanauskas","1995","09","28",NA,"Brasil",NA,NA,"Coordenadas do material: 24°40#?#S 47°52#?#W",NA,NA,NA,"Mart.","N.M. Ivanauskas","399","São Paulo","Pariquera-Açu","Propriedade de Antônio Povinski","-47.8666667","-24.6666667",NA,NA,NA,NA,NA,NA,"1995","09","28","-47.8666667","-24.6666667",NA,NA,NA,NA,NA,NA
"949","2019-01-25 15:37:09-02","IAC","IAC","35666","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","N.M. Ivanauskas","1995","05","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","N.M. Ivanauskas","165","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.866667","-24.6",NA,NA,NA,NA,NA,NA,"1995","05","24","-47.866667","-24.600000",NA,NA,NA,NA,NA,NA
"950","2019-01-25 15:37:09-02","IAC","IAC","35667","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","N.M. Ivanauskas","1995","08","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","N.M. Ivanauskas","111","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.866667","-24.6",NA,NA,NA,NA,NA,NA,"1995","08","18","-47.866667","-24.600000",NA,NA,NA,NA,NA,NA
"951","2020-01-27 18:26:10-03","IAC","IAC","35755","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","R.B. Torres et al.","1997","10","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","E. Ramos","346","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.8825","-24.608333",NA,NA,NA,NA,NA,NA,"2007","03","20","-47.882500","-24.608333",NA,NA,NA,NA,NA,NA
"952","2019-01-25 15:46:54-02","IAC","IAC","37249","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","R.B. Torres et al.","1998","09","23",NA,"Brasil",NA,NA,"Casca externa fina/fissurada, coberta de liquens",NA,NA,NA,"Mart.","E. Ramos","640","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333",NA,NA,NA,NA,NA,NA,"2007","03","23","-47.882500","-24.608333",NA,NA,NA,NA,NA,NA
"953","2019-01-25 15:46:54-02","IAC","IAC","39842","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","J.E.A. Bertoni & A. Geremias","2000","06","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","R.L.G. Coelho","189","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra dos Ipês, L8, P9","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,"2008","02","21","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA
"954","2019-01-25 15:37:09-02","IAC","IAC","41224","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","D.M.Vital","1977","06","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","F. Barros & M.A.V. Cruz","4861","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,"1988","04","11","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA
"955","2019-01-25 15:46:54-02","IAC","IAC","41522","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","J.E.A. Bertoni & A. Geremias","2001","05","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","R.L.G. Coelho","423","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra dos Ipês, L8, P9","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,"2008","02","21","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA
"956","2019-01-25 15:46:54-02","IAC","IAC","41586","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","J.E.A. Bertoni & A. Geremias","2001","03","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","R.L.G. Coelho","487","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra dos Ipês, L8, P9","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,"2008","02","21","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA
"957","2019-01-25 15:46:54-02","IAC","IAC","41830","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","L.C. Bernacci; G.A.D.C. Franco; E. Quirino & E. Furlan","2001","08","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","L.C. Bernacci et al.","3263","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Dito André","-47.058125","-23.734814",NA,NA,NA,NA,NA,NA,"2001","08","07","-47.058125","-23.734814",NA,NA,NA,NA,NA,NA
"958","2019-01-25 15:46:54-02","IAC","IAC","43678","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","E. Melo & F. França","1998","09","05",NA,"Brasil",NA,NA,"Coordenadas do material: 23°19#?#6S 44°43#?#29W",NA,NA,NA,"Mart.","E. Melo & F. França","2460","Rio de Janeiro","Parati","17Km S da sede de Parati, BR 101, povoado Patrimônio, distrito Parati Mirim","-44.7247222","-23.3183333",NA,NA,NA,NA,NA,NA,"1998","09","05","-44.7247222","-23.3183333",NA,NA,NA,NA,NA,NA
"959","2019-01-25 15:37:09-02","IAC","IAC","43773","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","J.R. Mattos (1)","1961","09","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","G.V. Somner","9134","São Paulo","Miracatu","Próximo ao Rio São Lourancinho, na mata secundária, 108 Km de São Paulo","-47.4597","-24.2814",NA,NA,NA,NA,NA,NA,"1997","07","08","-47.4597","-24.2814",NA,NA,NA,NA,NA,NA
"960","2019-01-25 15:37:09-02","IAC","IAC","43956","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","F. Barros & R.T. Ninomya","1988","05","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","F. Barros","1511","São Paulo","São Paulo","Capital, Reserva Biológica do Parque Estadual das Fontes do Ipiranga","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,"1988","05","03","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA
"961","2019-01-25 15:46:54-02","IAC","IAC","49020","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","2006","11","07",NA,"Brasil",NA,NA,"subparcela 26, indivíduo G 439",NA,NA,NA,"Mart.","J.A.M.A. Gomes et al.","375","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,NA,NA,NA,NA,NA,"2006","11","07","-45.080223","-23.373498",NA,NA,NA,NA,NA,NA
"962","2019-01-25 15:46:54-02","IAC","IAC","49220","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","E. Ramos; H.R. Gonçalves & S. Santos","2006","10","12",NA,"Brasil",NA,NA,"Subparcela 51 indivíduo F1280.&nf;Nome popular: cubatão",NA,NA,NA,"Mart.","E. Ramos et al.","405","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F","-45.078751","-23.380769",NA,NA,NA,NA,NA,NA,"2006","10","12","-45.078751","-23.380769",NA,NA,NA,NA,NA,NA
"963","2019-01-25 15:46:54-02","IAC","IAC","49632","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","E. Ramos & H.R. Gonçalves","2007","07","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","E. Ramos & H.R. Gonçalves","295","São Paulo","Ubatuba","encosta da Praia do Tenório","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,"2007","07","01","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA
"964","2019-01-25 15:46:54-02","IAC","IAC","50208","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","J.A.M.A. Gomes; F. Benedetti; J.F. Benedito & O. Santos","2008","04","01",NA,"Brasil",NA,NA,"Subparcela 40, Indivíduo H0605",NA,NA,NA,"Mart.","J.A.M.A. Gomes et al.","s/nº","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.082337","-23.373505",NA,NA,NA,NA,NA,NA,"2008","04","01","-45.082337","-23.373505",NA,NA,NA,NA,NA,NA
"965","2019-01-25 15:46:54-02","IAC","IAC","5648","S","Plantae","Sapindaceae-4.Sapindoideae","Cupania","oblongifolia","Cupania oblongifolia","A.C. Smith","1940","06","01",NA,"Brasil",NA,NA,"Não localizado no acervo!",NA,NA,NA,"Mart.","A. Gehrt","117","São Paulo","Ubatuba","IAC, Estação Experimental","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,"1942","08","24","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA
"966","2020-07-23 12:21:57-03","CEPLAC","CEPEC","117913","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","R. de O. Perdiz","2007","10","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. de O. Perdiz","160","Bahia","MARAÚ","19Km após saída da balsa.","-39.015556","-14.228333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W0'56","14S13'42",NA,"30/05/2010",NA,NA,NA,NA
"967","2020-07-23 12:21:57-03","CEPLAC","CEPEC","140798","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Lopes, L.C.M.","2012","03","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Sem Informação","568","Bahia","UNA",NA,"-39.121389","-15.192222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W7'17","15S11'32",NA,NA,NA,NA,NA,NA
"968","2020-07-23 12:21:54-03","CEPLAC","CEPEC","150053","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Fernandes, M.H.","2014","11","07",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"C. Pessoa & R. Asprino","70","Bahia","ENCRUZILHADA","Conglomerado BA_1247","-40.9","-15.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W54'0","15S31'0",NA,NA,NA,NA,NA,NA
"969","2020-07-23 12:21:54-03","CEPLAC","CEPEC","153169","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Schulte, T.F.","2016","02","19",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"C. Pessoa","60","Bahia","AMARGOSA","Conglomerado BA_899-1-10-12RN","-39.604722","-13.030278",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W36'17","13S1'49",NA,"25/4/2016",NA,NA,NA,NA
"970","2020-07-23 12:21:54-03","CEPLAC","CEPEC","153211","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Schulte, T.F.","2016","02","24",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"C. Pessoa & R. Asprino","102","Bahia","CACHOEIRA","Conglomerado BA_813-1-1-1","-38.955833","-12.618333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38W57'21","12S37'6",NA,"25/4/2017",NA,NA,NA,NA
"971","2020-07-23 12:21:57-03","CEPLAC","CEPEC","16737","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","L. A. Mattos-Silva","1979","06","27",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Camboatá-vermelho",NA,NA,NA,NA,"R. de O. Perdiz","512","Bahia","ILHÉUS","Km 10 Rod. Ilhéus/Olivença. Ramal à direita.","-39.033333","-14.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W2'","14S53'",NA,"30/05/2010",NA,NA,NA,NA
"972","2020-07-23 12:21:54-03","CEPLAC","CEPEC","21785","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","R. M. Harley","1977","01","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"B. L. Stannard","18298","Bahia","UNA","6Km a E de Una, ao longo da Rod. Para o povoado de Pedras.","-39.016667","-15.283333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","15S17'",NA,"30/12/1981",NA,NA,NA,NA
"973","2020-07-23 12:21:54-03","CEPLAC","CEPEC","34686","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","R. Callejas","1968","11","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. de O. Perdiz","1667","Bahia","SANTA CRUZ CABRÁLIA","Km 15 da estrada Sta. Cruz Cabrália/Porto Seguro.","-39","-16.083333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W0'","16S5'",NA,"30/05/2010",NA,NA,NA,NA
"974","2020-07-23 12:21:57-03","CEPLAC","CEPEC","62093","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Grupo Pedra do Cavalo","1980","08","01",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Camboatá-de-folha-grande",NA,NA,NA,NA,"Grupo Pedra do Cavalo","624","Bahia","CACHOEIRA","Ilh do Umbuzeiro. Vale dos Rios Paraguaçu e Jacuipe.","-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'","12S32'",NA,"30/12/1980",NA,NA,NA,NA
"975","2020-07-23 12:21:54-03","CEPLAC","CEPEC","36806","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","G. L. Webster","1984","07","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. S. Ferrucci","25088","Bahia","PORTO SEGURO","12Km ao N cidade.","-39.033333","-16.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W2'","16S20'",NA,"30/12/1996",NA,NA,NA,NA
"976","2020-07-23 12:21:54-03","CEPLAC","CEPEC","58116","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","A. M. Amorim","1993","05","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. S. Ferrucci","1283","Bahia","UNA","Reserva Biologica do Mico-leão (REBIO). Entr. KM 46 BA-001 Ilheus/Una. Picada do Principe. Area da Reserva.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,"30/12/1996",NA,NA,NA,NA
"977","2020-07-23 12:21:54-03","CEPLAC","CEPEC","59117","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","J. G. Jardim","1993","07","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. S. Ferrucci","172","Bahia","UNA","Reserva Biológica do Mico-leão (REBIO). Entrada KM 46 BA-001 Ilheus/Una.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,"30/12/1996",NA,NA,NA,NA
"978","2020-07-23 12:21:54-03","CEPLAC","CEPEC","66741","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","A. M. Amorim","1995","10","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P. Acevedo-Rodriguez","1732","Bahia","UNA","Reserva Biologica do Mico-leão (REBIO)> (IBAMA). Entrada KM 46 BA-001 Ilheus/Una. Prox. Picada do Principe.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,"30/12/1996",NA,NA,NA,NA
"979","2020-07-23 12:21:54-03","CEPLAC","CEPEC","77396","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","V. L. G. Klein","1990","10","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"V. L. G. Klein","980","Rio de Janeiro","PARATY","Apa-cairuçu, Laranjeiras, estrada da Praia do Sono para o Saco de Mamanguá.","-44.5","-23.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44W30'","23S10'",NA,"30/12/1990",NA,NA,NA,NA
"980","2020-07-23 12:21:54-03","CEPLAC","CEPEC","77578","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","R. C. Reis","1994","05","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. C. Reis","101","Rio de Janeiro","PARATY","Apa-cairuçu, estrada a esquerda do Rio dos Meros.","-44.5","-23.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44W30'","23S10'",NA,"30/12/1994",NA,NA,NA,NA
"981","2020-07-23 12:21:54-03","CEPLAC","CEPEC","83701","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","A. M. de Carvalho","1971","09","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. S. Ferrucci","6734","Bahia","MARAÚ","Ca. 8Km na estrada Maraú/Ubaitaba.","-39.016111","-14.165",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W0'58","14S9'54",NA,"30/12/2000",NA,NA,NA,NA
"982","2020-07-23 12:01:12-03","CEPLAC","CEPEC","92271","PreservedSpecimen","Plantae","Burseraceae","Cupania","oblongifolia","Cupania oblongifolia","W. W. Thomas","2001","12","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. S. Ferrucci","12728","Bahia","UNA","Faz. Bolandeira, ca. 5Km ao N de Comandatuba.Rod da Faz. paralela ao canal entre estr. terra firme e Ilha de Comandatuba.","-39","-15.283333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W","15S17'",NA,"30/03/2003",NA,NA,NA,NA
"983","2020-07-23 12:21:54-03","CEPLAC","CEPEC","99477","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","L. A. Mattos-Silva","2002","07","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. de O. Perdiz","4623","Bahia","UNA","Faz. Bolandeira. Coletas numa extensa faixa de mata, no sentido Norte-Sul, paralela aos cordões litorâneos e próx. A uma área tipo Cerrado.","-39.005556","-15.315278",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W0'20","15S18'55",NA,"30/11/2010",NA,NA,NA,NA
"984","2020-07-23 12:21:54-03","CEPLAC","CEPEC","22321","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","L. A. Mattos-Silva","1980","07","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. S. Ferrucci","988","Bahia","BELMONTE","Ramal para Mogiquiçaba, com entrada no Km 23 Rod. Belmonte/Itapebi.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,"18/12/1985",NA,NA,NA,NA
"985","2020-07-23 12:21:57-03","CEPLAC","CEPEC","14336","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","T. S. dos Santos","1978","07","13",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Camboatá-vermelho",NA,NA,NA,NA,"R. de O. Perdiz","3283","Bahia","CANAVIEIRAS","Rod. Canavieiras/Camacã (BA-270), a 20Km a W de Canavieiras.","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,"48203","auto",NA,NA,NA,NA,NA,NA,"30/05/2010",NA,NA,NA,NA
"986","2020-07-23 12:21:54-03","CEPLAC","CEPEC","2270","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","R. P. Belém","1966","06","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. de O. Perdiz","2433","Bahia","CANAVIEIRAS","Sem informação.","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,"48203","auto",NA,NA,NA,NA,NA,NA,"30/11/2010",NA,NA,NA,NA
"987","2020-07-23 12:21:54-03","CEPLAC","CEPEC","58963","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","J. G. Jardim","1993","07","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. de O. Perdiz","245","Bahia","ILHÉUS","5 a 6Km SW de Olivença, na estrada que liga Olivença ao povoado do Maruim.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/11/2010",NA,NA,NA,NA
"988","2020-07-23 12:21:54-03","CEPLAC","CEPEC","569","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","R. P. Belém","1965","05","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. de O. Perdiz","975","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/10/2011",NA,NA,NA,NA
"989","2020-07-23 12:21:54-03","CEPLAC","CEPEC","3196","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","J. P. Lanna","1990","06","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. de O. Perdiz","1450","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/10/2011",NA,NA,NA,NA
"990","2020-07-23 12:21:57-03","CEPLAC","CEPEC","24909","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","J. L. Hage","1981","09","23",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Camboatá-vermelho",NA,NA,NA,NA,"R. de O. Perdiz","1374","Bahia","ILHÉUS","Área do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/10/2011",NA,NA,NA,NA
"991","2020-07-23 12:21:54-03","CEPLAC","CEPEC","3306","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","R. S. Pinheiro","1967","10","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. de O. Perdiz","323","Bahia","ILHÉUS","Área do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/08/2010",NA,NA,NA,NA
"992","2020-07-23 12:21:54-03","CEPLAC","CEPEC","1384","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","C. M. Magalhães","1964","07","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. de O. Perdiz","21","Bahia","ILHÉUS","Area do CEPEC. Km 7 Rod. Ilheus/Itabuna.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/10/2011",NA,NA,NA,NA
"993","2020-07-23 12:21:54-03","CEPLAC","CEPEC","85922","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","F. do S. Juchum","2000","06","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. S. Ferrucci","43","Bahia","ILHÉUS","Estrada de acesso a Vila Brasil. Olivença/Vila Brasil, acesso a esquerda pelo areial que passa por um depósito de lixo.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/03/2003",NA,NA,NA,NA
"994","2020-07-23 12:21:54-03","CEPLAC","CEPEC","59343","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","A. M. de Carvalho","1997","02","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. S. Ferrucci","4269","Bahia","ILHÉUS","Estrada Pontal/Buerarema. Coletas entre os Kms. 23 e 30.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"995","2020-07-23 12:21:57-03","CEPLAC","CEPEC","22128","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","L. A. Mattos-Silva","1980","09","29",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Camboatá-vermelho",NA,NA,NA,NA,"M. S. Ferrucci","1128","Bahia","ILHÉUS","Faz. Barra do Manguinho. Ramal com entrada no Km 12 Rod. Pontal/Olivença, a dir.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"18/12/1985",NA,NA,NA,NA
"996","2020-07-23 12:21:54-03","CEPLAC","CEPEC","33722","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","L. A. Mattos-Silva","1983","11","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. S. Ferrucci","1701","Bahia","ILHÉUS","Km 12 Rod. Ilheus/Olivença/Una, BA-001. Em frente a sede Faz. Barra do Manguinho.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"18/12/1985",NA,NA,NA,NA
