"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"178","2020-04-29 16:30:20-03","UFVJM","HDJF","5962","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.","Machado, ELM","Santos, LAG; Otoni, TJO; Machado, ELM","s.n.","2012","09",NA,"Southern America","Brasil","Minas Gerais","Dom Joaquim","Zona Rural","-43.194167","-19.0025",NA,NA,"HDJF005962",NA,"738","738","2013",NA,NA,"-43.194167","-19.0025",NA,NA,NA,NA,NA,NA,NA
"179","2020-07-23 12:21:25-03","CEPLAC","CEPEC","102261","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"SpeciesLink/lacunas","Thomas, W.W.","14188","2004","09","19",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, 9,8 km ao Sul de Coaraci, na Rodovia Coaraci/Almadina. Faz. São José.","-39.603333","-14.705833",NA,"EXSICATA NÃO ENCONTRADA NO ACERVO!",NA,NA,"650","650",NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,NA,NA
"180","2020-07-23 12:21:25-03","CEPLAC","CEPEC","104929","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"C. M. Taylor","C. B. Costa","463","2001","03","10",NA,"Brasil","Rio de Janeiro","TERESÓPOLIS","Parque Nacional da Serra dos Orgãos. Trilha do Rio Paquequer.","-42.997778","-22.455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W59'52","22S27'18",NA,NA,NA,"30/12/2002",NA,NA,NA
"181","2020-07-23 12:21:25-03","CEPLAC","CEPEC","106699","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"SpeciesLink/lacunas","Reginato, M","213","2005","02","04",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km de Camacã na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre.","-39.565278","-15.391667",NA,NA,NA,NA,"835","835",NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA
"182","2020-07-23 12:21:25-03","CEPLAC","CEPEC","107273","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"SpeciesLink/lacunas","Amorim, A. M.","4431","2004","12","08",NA,"Brasil","Bahia","CAMACAN","Fazenda Serra Bonita, RPPN Serra Bonita, 9,7 km W de Camacã na estrada para Jacareci, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667",NA,"EXSICATA NÃO ENCONTRADA NO ACERVO!",NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA
"183","2020-07-23 12:21:25-03","CEPLAC","CEPEC","107818","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"SpeciesLink/lacunas","P. Fiaschi","2909","2005","06","22",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, 9,8Km a SW de Coarací na estrada para Almadina, daí, ao N atpe a Fazenda São José. Proprietário Sr. Francsico.","-39.603333","-14.705833",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,"30/01/2006",NA,NA,NA
"184","2020-07-23 12:21:25-03","CEPLAC","CEPEC","88701","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"C. M. Taylor","A. M. de Carvalho","7036","2001","08","17",NA,"Brasil","Bahia","macarani","Rod. para Vila das Graças 27,2Km a E, ca. 4,4Km de Vila das Graças.","-40.413889","-15.771944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W24'50","15S46'19",NA,NA,NA,"30/12/2012",NA,NA,NA
"185","2020-07-23 12:21:25-03","CEPLAC","CEPEC","108781","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"C. M. Taylor","A. Rylands","121","1980","11","13",NA,"Brasil","Mato Grosso","UNA","Estação Experimental Lemos Maia. CEPLAC. Mata ao lado W da Estação. Obs.: Madeira-branca.",NA,NA,NA,"<ll>dwc_commonname:</ll> Jeniparana-verdadeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"186","2020-07-23 12:21:25-03","CEPLAC","CEPEC","123562","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"SpeciesLink/lacunas","Piotto, D.","115","2007","06","04",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667",NA,"Floresta secundária, idade: 40 anos, sítio: 1 , linha: 4 , #: 2 , dist.: 7.5 , dap: 7.2 cm, altura: 5 m",NA,NA,"120","120",NA,NA,NA,"39W5'0","14S25'0",NA,NA,NA,NA,NA,NA,NA
"187","2020-07-23 12:21:25-03","CEPLAC","CEPEC","125271","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"J. A. Oliveira","A. M. Amorim","7596","2008","07","20",NA,"Brasil","Espírito Santo","cariacica","Reserva Biológica de Duas Bocas. Localidade de Alegre. Trilha do Pau-Oco.","-40.519444","-20.291389",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W31'10","20S17'29",NA,NA,NA,"30/11/2012",NA,NA,NA
"188","2020-07-23 12:21:25-03","CEPLAC","CEPEC","150785","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,NA,"Fernandes, M.H.","289","2014","12","11",NA,"Brasil","Bahia","PORTO SEGURO","Conglomerado BA_1393-2-10-R","-39.420278","-16.560278",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"39W25'13","16S33'37",NA,NA,NA,"2/12/2016",NA,NA,NA
"189","2020-07-23 12:21:25-03","CEPLAC","CEPEC","125338","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"J. A. Oliveira","C. N. de Fraga","1863","2008","02","15",NA,"Brasil","Espírito Santo","cariacica","Reserva Biológica Duas Bocas. Localidade de Alegre, trilha do Pau Oco.","-40.519444","-20.291389",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W31'10","20S17'29",NA,NA,NA,"30/11/2012",NA,NA,NA
"190","2020-07-23 12:21:25-03","CEPLAC","CEPEC","131908","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"C. M. Taylor","R. Guedes",NA,"1992","03","13",NA,"Brasil","Rio de Janeiro","GUAPIMIRIM","Estação Estadual de Paraiso. Parcela 12D - Vertente Leste do Morro da Pacas.","-42.933333","-22.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W56'0","22S32'0",NA,NA,NA,"30/12/2012",NA,NA,NA
"191","2020-07-23 12:21:25-03","CEPLAC","CEPEC","85060","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"C. M. Taylor","A. M. Amorim","2886","1999","04","21",NA,"Brasil","Bahia","JUSSARÍ","Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso.","-39.528611","-15.158056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,"30/12/2012",NA,NA,NA
"192","2020-07-23 12:21:25-03","CEPLAC","CEPEC","89263","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"C. M. Taylor","H. C. de Lima","5837","1991","09","01",NA,"Brasil","Bahia","ITANHÉM","Estrada de Itanhém a Batinga, c.a 16Km. Ramal à direita que dá acesso à Faz. Pedra Grande, de prop. de Etevaldo R. da Silva.","-40.426111","-17.138056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W25'34","17S8'17",NA,NA,NA,"30/12/2012",NA,NA,NA
"193","2020-07-23 12:21:25-03","CEPLAC","CEPEC","90714","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"C. M. Taylor","J. G. Jardim","3904","2001","09","12",NA,"Brasil","Bahia","JUSSARÍ","Entrada 7,5Km Rod. Jussari/Palmira. Faz. Teimoso 1,7Km da entrada. RPPN Serra do Teimoso. Parcela 50. Árvore 1382.","-39.531111","-15.154444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W31'52","15S9'16",NA,NA,NA,"30/12/2012",NA,NA,NA
"194","2020-07-23 12:21:25-03","CEPLAC","CEPEC","93894","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"C. M. Taylor","J. L. da Paixão","191","2001","04","05",NA,"Brasil","Bahia","JUSSARÍ","Riod. Jussari/palmira, entrada ca. 7,5Km de Jussari, Faz. Teimoso. RPPN Serra do Teimoso.","-39.528611","-15.158056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,"30/12/2012",NA,NA,NA
"195","2020-07-23 12:21:25-03","CEPLAC","CEPEC","98418","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"C. M. Taylor","W. W. Thomas","13366","2003","03","15",NA,"Brasil","Bahia","JUSSARÍ","Faz. Serra do Teimoso. RPPN Serra do Teimoso. Pero do topo da montanha, em área pro#?#x. da nasdente do Ribeirão da Bica.","-39.5425","-15.095556",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W32'33","15S5'44",NA,NA,NA,"30/12/2012",NA,NA,NA
"196","2020-07-23 12:21:25-03","CEPLAC","CEPEC","47859","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"W.O. Fonseca","W.O. Fonseca","545",NA,NA,NA,NA,"Brasil","Bahia","BOA NOVA",NA,"-40.2075004577637","-14.3625001907349",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31265","auto",NA,NA,NA,NA,NA
"197","2020-07-23 12:21:25-03","CEPLAC","CEPEC","108770","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"C. M. Taylor","A. Rylands","121","1980","11","13",NA,"Brasil","Bahia","UNA","Estação Experimental Lemos Maia (ESMAI) CEPLAC. Mata a W da Estação.","-39.0752983093262","-15.2932996749878",NA,"<ll>dwc_commonname:</ll> Janiparana-verdadeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,"30/12/2012",NA,NA,NA
"198","2020-07-23 12:21:25-03","CEPLAC","CEPEC","147631","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"J. A. Oliveira","A. M. Amorim","7848",NA,NA,NA,NA,"Brasil","Espírito Santo","cariacica",NA,"-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA
"199","2020-07-23 12:21:25-03","CEPLAC","CEPEC","34397","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"C. M. Taylor","G. Hatschbach","46687","1983","08","04",NA,"Brasil","Espírito Santo","ibatiba","21Km a leste de Itatiba.","-41.5106010437012","-20.2339000701904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18895","auto",NA,"30/12/2012",NA,NA,NA
"200","2020-07-23 12:21:25-03","CEPLAC","CEPEC","9630","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"C. M. Taylor","T. S. dos Santos","2697","1973","01","15",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional de Monte Pascoal.","-39.0647010803223","-16.4496994018555",NA,"<ll>dwc_commonname:</ll> Arariba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,"30/12/2012",NA,NA,NA
"201","2020-07-23 12:21:25-03","CEPLAC","CEPEC","70586","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus",NA,"C. M. Taylor","G. Hatschbach","61159","1994","10","08",NA,"Brasil","Espírito Santo","alfredo chaves","São Bento de Urânia.","-40.749698638916","-20.6350002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32447","auto",NA,"30/12/2012",NA,NA,NA
"202","2021-04-08 17:13:09-03","UESB","HUESB","7533","S","Plantae","Dicotyledoneae",NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K.Schum.","Barbosa, M.R.V.","Oliveira, M.N.; Silva, G.S.; Silva, G.S.","551","2012","03","30",NA,"Brasil","Bahia","Itamari","Fazenda Mesquita.","-39.637139","-13.717056",NA,"Árvore. Folhas opostas, simples, tricomas na parte abaxial, margem inteira, crassa.&nf;; Floresta Ombrófila Densa.","HUESB000007533",NA,NA,NA,"2013","04","04","-39.637139","-13.717056",NA,NA,NA,NA,NA,NA,NA
"203","2021-04-08 17:13:11-03","UESB","HUESB","13950","S","Plantae","Dicotyledoneae",NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A. St.-Hil.) Kainul. & B. Bremer","W.O. Fonseca","Fonseca, W.O.; Costa, G.M.; Fonseca, G.V.; Costa, G.M.; Fonseca, G.V.","545","2017","10","30",NA,"Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova, Trilha do Traíra.","-40.2075004577637","-14.3625001907349",NA,"Árvore, 8m, frutos imaturos verdes, estigmas e anteras persistentes, Aromáticas.; Mata Atlântica.","HUESB000013950",NA,NA,NA,"2018","08","28",NA,NA,"31265","auto",NA,NA,NA,NA,NA
"204","2019-11-01 15:08:43-03","UnB","UB","160024","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K. Schum.","Junqueira, DI","Junqueira, DI","517","2009","08","12","Southern America","Brasil","Goiás","Caldas Novas","Parque Estadual Serra de Caldas Novas","-48.664167","-17.768611",NA,"Árvore 6m. Fruto verde.; Mata de galeria. Solo pedregoso",NA,NA,"763","763","2010","09","10","-48.664167","-17.768611",NA,NA,NA,NA,NA,NA,NA
"205","2014-10-09 13:58:33-03","UHH","HBG","521845","S","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A. St.-Hil.) Hook. f. ex K. Schum.",NA,"Sellow, F.",NA,NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"HBG521845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.",NA,"Sello, HL","B.1745",NA,NA,NA,NA,"?",NA,NA,"locis haud accuratius indicatis ejusdem provinciae",NA,NA,NA,NA,NA,"P06P6N0119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.",NA,"Sello, HL","c.1162",NA,NA,NA,NA,"?",NA,NA,"locis haud accuratius indicatis ejusdem provinciae",NA,NA,NA,NA,NA,"P06P6N0119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.",NA,"Sello, HL","c.1163",NA,NA,NA,NA,"?",NA,NA,"locis haud accuratius indicatis ejusdem provinciae",NA,NA,NA,NA,NA,"P06P6N0119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.",NA,"Glaziou, AFM","6565",NA,NA,NA,NA,"?",NA,NA,"locis haud accuratius indicatis ejusdem provinciae",NA,NA,NA,NA,NA,"P06P6N0119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.",NA,"Saldanha da Gama, J de","5236",NA,NA,NA,NA,"?",NA,NA,"locis haud accuratius indicatis ejusdem provinciae",NA,NA,NA,NA,NA,"P06P6N0119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.",NA,"Sello, HL","B.1746",NA,NA,NA,NA,"?",NA,NA,"locis haud accuratius indicatis ejusdem provinciae",NA,NA,NA,NA,NA,"P06P6N0119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.",NA,"Riedel, L","1271",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"hoc loco et in Serra de Estrella",NA,NA,NA,"floret Martio",NA,"P06P6N0119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.",NA,"Saldanha da Gama, J de","7025",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro in Serra de Friburgo",NA,NA,NA,NA,NA,"P06P6N0119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.",NA,"Saldanha da Gama, J de","7456",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","in Serra dos Orgâos","-43.2075","-22.9028",NA,NA,NA,"P06P6N0119",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"215","2020-09-17 10:41:33-03","UEPA","MFS","007151","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B. Bremer.","Silva, C A S da","Silva, CAS da","585","2016","06","06",NA,"Brasil","Pará","Canaã dos Carajás","Serra Sul, Área de floresta solo pedregoso.","-49.851653","-6.529972",NA,"Árvore de 5 m de altura com infloscência creme.","MFS007151","MFS007151 MFS007151_e",NA,NA,"2016","12","12","-49.851653","-6.529972",NA,NA,NA,NA,NA,NA,NA
"216","2020-09-17 10:41:34-03","UEPA","MFS","007152","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B. Bremer.","Silva, C A S da","Silva, CAS da","545","2016","06","03",NA,"Brasil","Pará","Canaã dos Carajás","Serra Sul, Área de floresta solo pdregoso.","-49.851653","-6.529972",NA,"Árvore de 6 m de altura com inflorescência creme.","MFS007152","MFS007152 MFS007152_e",NA,NA,"2016","12","12","-49.851653","-6.529972",NA,NA,NA,NA,NA,NA,NA
"217","2019-11-21 10:17:30-03","IBt","SP","344229","S","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f.","Costa, CB","Amorim, AM","2886","1999","04","21",NA,"Brasil","Bahia","Jussari","Mun. de Jussari/Palmira. Entrada ca. 7.5 km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso","-40","-9",NA,NA,NA,NA,NA,NA,"2002","02","06","-40","-9",NA,NA,NA,NA,NA,NA,NA
"218","2019-11-21 10:17:30-03","IBt","SP","266110","S","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f.",NA,"Gomes, M; et al.","436","1991","10","19",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Próximo ao Hotel Garlip","-42.05","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.05","-22",NA,NA,NA,NA,NA,NA,NA
"219","2019-11-21 10:17:30-03","IBt","SP","299533","S","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f.",NA,"Macias, L; Goldenberg, R; Koch, I; Árbocz, GF; Belinello, R","96.18","1996","05","23",NA,"Brasil","São Paulo","Queluz","Margens do Rio das Cruzes","-44.781667","-22.455556",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.781667","-22.455556",NA,NA,NA,NA,NA,NA,NA
"220","2019-11-21 10:17:30-03","IBt","SP","349136","S","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f.","Costa, CB","Costa, CB; et al.","463","2001","03","10",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Trilha do Rio Paquequer, floresta Ombrófila Densa","-42.997778","-22.455",NA,NA,NA,NA,"1080","1080","2002","05","12","-42.997778","-22.455",NA,NA,NA,NA,NA,NA,NA
"221","2020-11-05 09:52:29-03","IBt","SP","377094","S","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f.","Costa, CB","Pastore, JA; Moura, C","1209","2002","10","25",NA,"Brasil","São Paulo","São Vicente","Parque Estadual Xixová-Japuí, Restinga de Paranapuã, na mata","-46.411667","-23.976944",NA,NA,NA,NA,NA,NA,"2004","04","29","-46.411667","-23.976944",NA,NA,NA,NA,NA,NA,NA
"222","2019-11-21 10:17:30-03","IBt","SP","487321","S","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f.","Saddi, EM","Saddi, EM; Samor, P; Martins, JE; Oliveira, R","428","2011","04","14",NA,"Brasil","Rio de Janeiro","Paracambi","Parcela P11 dos estudos para o EIA do Minerioduto Bom Sucesso, MG - Itaguaí, próximo ao topo do morro","-43.784444","-22.631111",NA,NA,NA,NA,NA,NA,"2011","06",NA,"-43.784444","-22.631111",NA,NA,NA,NA,NA,NA,NA
"223","2019-11-21 10:17:30-03","IBt","SP","51957","S","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f.","Germano Filho, P","Heringer, EP","1452","1944","07","05",NA,"Brasil","Minas Gerais","Belo Horizonte","Estação Experimental de Coronel Pacheco","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"1992","07",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
