"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters"
"979","2020-09-02 16:33:04-03","Cenargen","CEN","67356","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Glocimar Pereira-Silva","2006","11","04","Brasil","RS","VACARIA","Antigo encanados.","-50.878888","-28.101666","-50.878888","-28.101666","CEN00067356","CEN00067356","R. Goldenberg","800","800","2019","09",NA,"11086",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"980","2019-12-09 17:30:13-03","UFPR","EFC","18021","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Völtz, R.R.; Serejo, S.V.","2019","03","13","Brasil","Paraná","Imbituva",NA,"-50.52778","-25.14056","-50.52778","-25.14056","EFC018021",NA,"Völtz, R.R.","945","945","2019","03","26","2062","Arvoreta 1,7 m alt.; frutos vinosos a azulados; interior de Floresta Ombrófila Mista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","2019-12-09 17:30:13-03","UFPR","EFC","11762","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Blum, C.T.","2013","10","09","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2404","-25.4481","-49.2404","-25.4481","EFC011762","EFC011762","Blum, C.T.","920","920","2013","10","09","1045","Arbusto de 70cm, subosque, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2019-12-09 17:30:15-03","UFPR","EFC","18601","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Seki, M. S.","2019","06","06","Brasil","Paraná","Bituruna","Floresta adjacente ao reservatório de Foz do Areia.","-51.647341","-26.006319","-51.647341","-26.006319","EFC018601",NA,"Seki, M. S.","774","774","2019","09","09","19085","Exemplar com 1,3 m de altura; parcela P4-M2-15 __COMMOM_NAME__: Pixirica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","2019-12-09 17:30:13-03","UFPR","EFC","6221","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Schütz, A.L.; Gatti, G.","1995","12","17","Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887","-49.0036","-25.3887","EFC006221",NA,"Hatschbach, G.",NA,NA,"1996","08","05","51","Flores avermelhadas/rosas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","2019-12-09 17:30:13-03","UFPR","EFC","7134","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Tiepolo, G.; Svolenski, A.C.","1996","09","13","Brasil","Paraná","Rio Branco do Sul","Caverna de Caximba","-49.3142013549805","-25.1900005340576",NA,NA,"EFC007134",NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"680","Arbusto em beira de córrego, com flores e estames brancos.",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA
"985","2019-12-09 17:30:15-03","UFPR","EFC","14670","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Sampaio, A.C.F.","2014","11","27","Brasil","Paraná","Castro","Fazenda Salto","-49.8506","-24.9924","-49.8506","-24.9924","EFC014670",NA,"Goldenberg, R.","900","900","2018","11","15",NA,"Arvoreta com 3 m de alt., com frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2019-12-09 17:30:15-03","UFPR","EFC","14433","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Völtz, R.R.; Santos, G.H.","2015","09","26","Brasil","Paraná","Curitiba","Alto Boqueirão","-49.2353","-25.5459","-49.2353","-25.5459","EFC014433",NA,"Völtz, R.R.","880","880","2015","09","26","641","Subarbusto 0,5m alt.; inflorescência com tricomas vinosos, flores com pétalas alvacentas e anteras amarelas; sub-bosque de Floresta Ombrófila Mista no estágio médio. __COMMOM_NAME__: Pixirica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","2019-12-09 17:30:15-03","UFPR","EFC","18587","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Seki, M. S.","2019","08","28","Brasil","Paraná","Bituruna","Floresta adjacente ao reservatório de Foz do Areia.","-51.652122","-26.010183","-51.652122","-26.010183","EFC018587",NA,"Seki, M. S.","758","758","2019","09","11","19071","Levantamento florístico próximo ao bloco P3; arbusto de 2,5 m __COMMOM_NAME__: Pixirica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","2019-12-09 17:30:13-03","UFPR","EFC","6060","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Ziller, S.R.; Svolenski, A.C.","1996","09","10","Brasil","Paraná","Candói","Salto do Cachorro, Rio Jordão","-52.0558013916016","-25.5722007751465",NA,NA,"EFC006060",NA,"Goldenberg, R.",NA,NA,"2018","11","15","1604","Sub-arbusto em sub-bosque de floresta de galeria. Cachos das inflorescências avermelhados. Flores brancas, anteras amarelas. Altitude 600m.",NA,NA,NA,NA,NA,"42664","auto",NA,NA,NA,NA,NA,NA,NA,NA
"989","2020-10-15 09:53:54-03","UFPR","EFC","18396","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Seki, M. S.","2018","12","06","Brasil","PR","Bituruna","Floresta adjacente ao reservatório de Foz do Areia.","-51.649148","-26.0058","-51.649148","-26.005800","EFC018396",NA,"Seki, M. S.","786","786","2019","06","24","18034","Levantamento florístico em floresta com aproximadamente 40 anos. __COMMOM_NAME__: pixirica-rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","2019-12-09 17:30:13-03","UFPR","EFC","6395","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Rocha, M.R.; Carpanezzi, O.","1996","11","10","Brasil","Paraná","Morretes","P.E. Marumbi","-48.9152","-25.437","-48.9152","-25.4370","EFC006395",NA,"Hatschbach, G.","450","450","1997","09","03","36","Árvore 3 m, flores arroxeadas c/filetes brancos e anteras amarelas, margem da trilha Marumbi/Eng. Lange, 450 m s.n.m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","2019-12-09 17:30:13-03","UFPR","EFC","12161","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Völtz, R.R.; Bizarro, O.M.R.","2013","10","01","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2404","-25.4481","-49.2404","-25.4481","EFC012161","EFC012161","Meyer, F.S.","920","920","2013","10","30","244","Arbusto 1m alt.; flores com estames amarelados; solo úmido de fundo de vale; subosque de floresta. __COMMOM_NAME__: Pixirica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","2019-12-09 17:30:15-03","UFPR","EFC","15269","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Völtz, R.R.; et al.","2016","11","09","Brasil","Paraná","Guaratuba","Trilha para o Pedra Branca do Araraquara","-48.8925","-25.9258","-48.8925","-25.9258","EFC015269",NA,"Reginato, M.","320","320","2016","11","23","1073","Arvoreta 2,5 m alt. no interior da Floresta Ombrófila Densa Submontana, a beira de caminho; inflorescência com tricomas vinosas, flores com pétalas alvas e estames amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2019-12-09 17:30:13-03","UFPR","EFC","7414","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Schütz, A.L.; Gatti, G.","1996","07","21","Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887","-49.0036","-25.3887","EFC007414",NA,"Hatschbach, G.",NA,NA,"1997","02","01","66","Arbusto 0.5m, flores brancas avermelhadas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2019-12-09 17:30:13-03","UFPR","EFC","8676","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Schütz-Gatti, A.L.; et al.",NA,NA,NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.0028","-25.2414","-50.0028","-25.2414","EFC008676",NA,"Goldenberg, R.",NA,NA,"1998","12","01","178","Arbusto com flores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","2019-12-09 17:30:13-03","UFPR","EFC","362","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Roderjan, C.V.","1983","10","06","Brasil","Paraná","Morretes","Est. da Graciosa","-48.834400177002","-25.476900100708",NA,NA,"EFC000362",NA,NA,NA,NA,NA,NA,NA,"224","Arbusto, frequente. PR-410",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"996","2019-11-13 11:25:24-03","USP","SPF","95332","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Rodríguez, M","1993","09","22","Argentina","Misiones","San Pedro","Parque Provincial Moconá","-53.833333","-27.25","-53.833333","-27.25","SPF00095332",NA,"Wurdack, JJ",NA,NA,"1994",NA,NA,"664",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","2019-11-13 11:25:24-03","USP","SPF","103089","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Leitão Filho, HF","1995","02","08","Brasil","São Paulo","Barra do Turvo",NA,"-48.471417","-24.79375","-48.471417","-24.79375","SPF00103089",NA,"Chiea, SAC",NA,NA,"1997","09",NA,"33122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","2019-11-13 11:25:24-03","USP","SPF","154796","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Souza, VC","1993","09","06","Brasil","São Paulo","Itararé",NA,"-49.271722","-24.241056","-49.271722","-24.241056","SPF00154796",NA,"Goldenberg, R","1200","1200","1994","08",NA,"4329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","2019-11-13 11:25:24-03","USP","SPF","122736","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Ribas, OS","1995","10","23","Brasil","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,"SPF00122736",NA,"Wurdack, JJ",NA,NA,"1997",NA,NA,"914",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1000","2019-11-13 11:25:24-03","USP","SPF","122737","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Silva, JM","1995","12","19","Brasil","Paraná","Piraquara","Serra Piramirim","-49.0633010864258","-25.4416999816895",NA,NA,"SPF00122737",NA,"Wurdack, JJ",NA,NA,"1997",NA,NA,"1614",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1001","2019-11-13 11:25:24-03","USP","SPF","137893","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Hatschbach, G","1993","09","17","Brasil","Paraná","Tomazina",NA,"-49.9496994018555","-23.778299331665",NA,NA,"SPF00137893",NA,"Goldenberg, R",NA,NA,"1998",NA,NA,"59373",NA,NA,NA,NA,NA,NA,"29630","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1002","2019-11-13 11:25:24-03","USP","SPF","116488","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Souza, VC","1996","01","26","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"SPF00116488",NA,"Chiea, SAC",NA,NA,"1997","09",NA,"10618",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1003","2019-11-13 11:25:24-03","USP","SPF","94383","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Pirani, JR","1994","04","20","Brasil","São Paulo","Miracatu","Serra de Paranapiacaba","-47.4599990844727","-24.2800006866455",NA,NA,"SPF00094383",NA,"Reginato, M","550","600","2011",NA,NA,"3138",NA,NA,NA,NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1004","2019-11-13 11:25:24-03","USP","SPF","81970","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Handro, O","1957","11","21","Brasil","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,"SPF00081970",NA,"Reginato, M",NA,NA,"2011",NA,NA,"748",NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1005","2019-11-13 11:25:24-03","USP","SPF","166844","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Rossi, L","1984","09","28","Brasil","São Paulo","São Paulo","Parque Previdência","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00166844",NA,NA,NA,NA,NA,NA,NA,"319",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1006","2020-03-05 14:13:18-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Cavalheiro, AI","1998","09","25","Brasil","Paraná","Telêmaco Borba","Parque Samuel Klabin","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Goldenberg, R",NA,NA,"2001","02",NA,"s.n.","Amostra recebida do Herbário da Universidade Estadual de Londrina - FUEL a título de permuta segundo Guia de Remessa 72/2011 enviada por Ana Odete Santos Vieira (Curadora)","América",NA,NA,"Magnoliidae","Myrtales","35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1007","2014-04-04 18:27:51-03","PNFM","IRAI","6116","S","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Lerner, J.","2009","11","02","Brasil","Paraná","Cruz Machado","Rio das Antas","-51.254722","-25.945639","-51.254722","-25.945639","IRAI00006116",NA,"Meyer, F.S.","890","890","2013","03","20","38","Planta rasteira, sombra",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","2014-04-04 18:27:51-03","PNFM","IRAI","5839","S","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Oliveira, A.S.","2004","10","20","Brasil","Minas Gerais","Uberlândia","Clube Tangará",NA,NA,NA,NA,"IRAI00005839",NA,"Meyer, F.S.",NA,NA,"2013","03","20","s.n.","Arbusto, frutos verdes e pretos. Floresta semidecídua",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2014-04-04 18:27:52-03","PNFM","IRAI","739","S","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Dunaiski Jr, A.","2009","07","15","Brasil","Paraná","Almirante Tamandaré",NA,NA,NA,NA,NA,"IRAI00000739",NA,"Cordeiro, J.; Martin, V.C.",NA,NA,"2010","01","01","s.n.","Arbusto, aproximadamente 1 m, tricomas florais de cor vinacea",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","2014-04-04 18:27:51-03","PNFM","IRAI","6895","S","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Marchett, C.A.","2010","11","02","Brasil","Rio Grande do Sul","Farroupilha","Nova Sardenha","-51.401944","-29.233611","-51.401944","-29.233611","IRAI00006895",NA,"D#?#El Rei Souza, M.L.","700","700","2012","08",NA,"67","Em borda da mata",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2014-04-04 18:27:51-03","PNFM","IRAI","2610","S","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Temponi, L.G.","2009","10","10","Brasil","Paraná","Céu Azul","Trilha para Cachoeira Jacutinga",NA,NA,NA,NA,"IRAI00002610",NA,"Meyer, F.S.",NA,NA,"2013","03","20","588","Arbusto, 1.9 m, flores alvacentas, anteras amarelas. Floresta Estacional Semidecidual",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2014-04-04 18:27:51-03","PNFM","IRAI","1488","S","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Kuchler, R.M.","2009","11","26","Brasil","Paraná","Morretes","BR 277, km 45","-48.859","-25.577222","-48.859","-25.577222","IRAI00001488",NA,"Cordeiro, J.; Martin, V.C.",NA,NA,"2010","01","01","062","Árvore, 4 m, folha pilosa, margem da estrada",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","2014-04-04 18:27:51-03","PNFM","IRAI","6119","S","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Von Gilsa, E.G.","2009","06","19","Brasil","Santa Catarina","Porto União","Antônio Cândido","-51.079167","-26.372306","-51.079167","-26.372306","IRAI00006119",NA,"Cordeiro, J.","1000","1000","2012","01","01","002","1 m. Mata fechada",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","2021-03-25 13:52:36-03","UNIVILLE","JOI","10730","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Verdi, M.","2010","10","12","Brasil","Santa Catarina","São Bento do Sul","Rio dos Bugres - Estrada Saraiva - APA Rio Vermelho/Humbold.","-49.351667","-26.313056","49º21'6''W","26º18'47''S","JOI010730",NA,"Meyer, F.S.","647","647","2011","04","12","5762","Plano de Manejo APA do Rio Vermelho/Humbold; HABITO: arbusto; TIPO VEGETACIONAL: FOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2021-03-25 13:52:36-03","UNIVILLE","JOI","10750","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","S. Dreveck","2010","10","10","Brasil","Santa Catarina","São Bento do Sul","Serra do Rio Natal - APA Rio Vermelho/Humbold.","-49.313889","-26.331111","49º18'50''W","26º19'52''S","JOI010750",NA,"Meyer, F.S.","674","674","2011","04","10","2544","Plano de Manejo APA do Rio Vermelho/Humbold; HABITO: arbustiva; TIPO VEGETACIONAL: FOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","2021-03-25 13:52:36-03","UNIVILLE","JOI","15546","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","A. Stival-Santos","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch.","-48.87","-27.63","48º52'12''W","27º37'48''S","JOI015546",NA,"A.A. de Oliveira","413","413","2010","04","22","1836","Herbário Dr. Roberto Miguel Klein - 23429; HABITAT: beira da estrada; HABITO: arbustinho; TIPO VEGETACIONAL: Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","2021-03-25 13:52:36-03","UNIVILLE","JOI","10072","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","A. Stival-Santos","2008","11","18","Brasil","Santa Catarina","Luzerna","Linha Nogueira.","-51.480833","-27.135","51º28'51''W","27º8'6''S","JOI010072",NA,"M.L.R. Souza","704","704","2009","07","17","151","; HABITAT: sub bosque; TIPO VEGETACIONAL: Floresta Estacional Decidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","2021-03-25 13:52:36-03","UNIVILLE","JOI","13055","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","E. Pasini","2009","10","18","Brasil","Rio Grande do Sul","Flores da Cunha",NA,"-51.1817016601562","-29.0289001464844",NA,NA,"JOI013055",NA,"R. Goldenberg","750","750","2010","01","01","292","; HABITAT: no interior da floresta com araucária",NA,NA,NA,NA,NA,"18321","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1019","2021-03-25 13:52:36-03","UNIVILLE","JOI","11267","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","E. Rizzon","2010","11","06","Brasil","Rio Grande do Sul","São Marcos","Linha Zambecari.","-51.0680999755859","-28.9710998535156",NA,NA,"JOI011267",NA,"T. Rossi","790","790",NA,NA,NA,"39","; HABITAT: mata - orla",NA,NA,NA,NA,NA,"15120","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1020","2021-03-25 13:52:36-03","UNIVILLE","JOI","9018","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","A. Stival-Santos","2008","11","20","Brasil","Santa Catarina","Joaçaba","Linha Bonitinha/Luzerna.","-51.5046997070312","-27.1781005859375",NA,NA,"JOI009018",NA,"M.L.R. Souza","965","965","2009","07","17",NA,"; HABITAT: borda da mata; HABITO: herbácea; TIPO VEGETACIONAL: FOM",NA,NA,NA,NA,NA,"18588","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1021","2021-03-25 13:52:36-03","UNIVILLE","JOI","6126","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Condorcet Aranha","1999","10","19","Brasil","Santa Catarina","Joinville","A beira da Rodovia SC 301, segunda entrada do Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"JOI006126",NA,NA,NA,NA,NA,NA,NA,"10202","Museu Botânico Municipal - Herbário Joinville - 201",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1022","2021-03-25 13:52:36-03","UNIVILLE","JOI","3173","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","F.C.S. Vieira","2004","10","26","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"JOI003173",NA,"M. Sobral","900","900","2005","03","30","539","; HABITAT: terrestre; HABITO: arbusto; TIPO VEGETACIONAL: Floresta montana",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1023","2021-03-25 13:52:36-03","UNIVILLE","JOI","9924","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Meyer, F.S.","2005","10","28","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"JOI009924",NA,"Meyer, F.S.",NA,NA,"2010","05","28","125","; HABITAT: sub bosque da floresta secundária; HABITO: arbusto; TIPO VEGETACIONAL: FOD montana",NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA,NA
