"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","county","imagecode","yearIdentified","monthIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"41","2021-03-15 16:37:00-03","NY","NYBG","01066638","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","G. G. Hatschbach","31501","1973","02","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203681' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066638","Minas Gerais","Seta Lagoas",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina",NA,"NY01066638_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","01066616","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","J. A. Ratter","R4099","1977","01","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203663' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066616","Mato Grosso","Approx. 10 km S of Xavantina","-52.33","-14.73",NA,NA,NA,NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina",NA,"NY01066616_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","01066694","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","R. Goodland","369","1966","05","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203790' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066694","São Paulo","265 km N of Sao Paulo, W side of road, São Simao",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina",NA,"NY01066694_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01066659","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","J. H. Kirkbride Jr.","3055","1977","03","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203698' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066659","Mato Grosso","At km 135 on the road from Caceres to S of Serra do Aguapei","-58.695957","-15.720016",NA,NA,"190","190","Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina","Porto Esperidião","NY01066659_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01175017","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","G. T. Prance","P25089","1977","11","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396095' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175017","Pará","BR 163, km 807.5. Serra do Cachimbo, Cuiabá-Santarem Highway","-54.8435462","-9.3406589",NA,NA,"520","520","Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina",NA,"NY01175017_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01066677","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","B. A. Krukoff","2062","1933","04","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203709' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066677","Goiás","Near Boa Vista; along the upper Rio Tocantins",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina",NA,"NY01066677_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01066637","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","G. G. Hatschbach","23672","1970","02","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203680' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066637","Mato Grosso do Sul","Entroncamento","-54.5464","-21.8019",NA,NA,NA,NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina","Rio Brilhante","NY01066637_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01066647","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","A. H. Gentry","21396","1978","01","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203691' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066647","Distrito Federal","Campus of the University","-47.9294","-15.7797",NA,NA,"1000","1000","Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina","Brasília","NY01066647_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01066653","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","B. Maguire","44531","1959","11","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203696' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066653","Mato Grosso","Douradinho, en route to Sao Paulo",NA,NA,NA,NA,"366","366","Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina",NA,"NY01066653_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","4188826","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","T. J. Killeen","1947","1986","04","15","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4513115' target='other'> <mi>dwc_moreinfo</mi></a>","NY04188826","Santa Cruz","Est. Salta, 10 km S of Concepcion","-62","-16.22",NA,NA,"500",NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson",NA,"Ñuflo de Chávez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01066617","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","J. A. Ratter","R340","1967","08","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203661' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066617","Mato Grosso","7 km SW of Xavantina.","-52.33","-14.73",NA,NA,"600","600","Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina",NA,"NY01066617_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","04188817","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","A. Jardim","134","1993","11","15","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4513106' target='other'> <mi>dwc_moreinfo</mi></a>","NY04188817","Santa Cruz","Cerradao cerca Los Fierros","-60.8414","-14.5792",NA,NA,"200",NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson",NA,"José Miguel de Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01066573","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","H. S. Irwin","14715","1966","04","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203613' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066573","Bahia","Drainage of the Rio Corrente, Western Bahia, 10 km S. of Rio Piau, ca. 150 km S.W. of Barreiras","-46.0605556","-12.72535",NA,NA,"850","850","Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina","Sao Desidério","NY01066573_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01066591","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","H. S. Irwin","16526","1966","06","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203615' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066591","Mato Grosso","Ca. 86 km. N. of Xavantina. Serra do Roncador.","-52.08","-13.92",NA,NA,"550","550","Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina",NA,"NY01066591_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01066657","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","T. C. Plowman","8152","1980","01","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203700' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066657","Tocantins","Road from highway BR-153 to Itaporá, 12 km. west of village of Presidente Kennedy. Fazenda Primavera along Ribeirao Feínho","-48.6008","-8.5006",NA,NA,"400","500","Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina","Presidente Kennedy","NY01066657_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01066691","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","H. S. Irwin","31387","1971","03","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203785' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066691","Bahia","Valley of the Rio das Ondas, on slopes of Espigão Mestre, ca. 25 km W of Barreiras","-44.99","-12.1531",NA,NA,"600","600","Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina","Barreiras","NY01066691_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01066648","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","P. E. Gibbs","2766","1976","09","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203692' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066648","Goiás","Na Serra Dourada","-50.1403","-15.9344",NA,NA,NA,NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina","Goiás","NY01066648_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01066567","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","H. S. Irwin","6499","1964","09","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203609' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066567","Mato Grosso","Ca. 20 km. S. of Garapú.","-52.50795","-13.53735",NA,NA,"300","400","Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina","Canarana","NY01066567_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01066641","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","E. P. Heringer","10889","1966","01","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203683' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066641","Goiás","Serra Dourada",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina",NA,"NY01066641_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","03097628","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","N. C. Bigio","1282","2017","12","07","South America","Brazil","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3317183' target='other'> <mi>dwc_moreinfo</mi></a>","NY03097628","Rondônia",NA,"-60.231","-12.3132",NA,NA,NA,NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson",NA,"Vilhena","NY03097628_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01066699","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","H. da S. Brito","303","1991","05","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203787' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066699","Bahia","Ao redor da Universidade Estadual de Feira de Santana","-38.9667","-12.2669",NA,NA,NA,NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. J. M. Leeuwenberg","Feira de Santana","NY01066699_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01066590","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","H. S. Irwin","16844a","1966","06","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203631' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066590","Mato Grosso","Ca. 20 km. S. of Xavantina. Drainage of the Upper Rio Araguaia.","-52.32","-14.82",NA,NA,"400","400","Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina",NA,"NY01066590_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01175018","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","M. G. da Silva","4097","1979","01","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396110' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175018","Rondônia","Vilhena, arredores do aeroporto","-60.099174","-12.694217",NA,NA,NA,NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","M. Plumel","Vilhena","NY01175018_01 NY01175018_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01806142","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","L.A. Gomes","545a","2012","05","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2131124' target='other'> <mi>dwc_moreinfo</mi></a>","NY01806142","Sergipe","Mata do Cipó: Proximidades do Rio da Mata.","-37.0992","-10.5111",NA,NA,NA,NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","L.A. Gomes","Siriri","NY01806142_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01175020","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","M. G. Vieira","1004","1979","11","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396117' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175020","Rondônia","Estrada Vilhena - Pimenta Bueno, entre os Kms 640 e 645","-60.166667","-12.75",NA,NA,NA,NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. J. M. Leeuwenberg","Vilhena","NY01175020_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","04188822","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","M. Saldías Paz","2872","1993","07","01","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4513111' target='other'> <mi>dwc_moreinfo</mi></a>","NY04188822","Santa Cruz","Parque Nacional Noel Kempff M. Cerra al campamento viejo de Los Fierros. 3-5 km N del camino prinicipal entre Los Fierros y Tarbo, sobre el camino a La Meseta","-60.85","-14.5833",NA,NA,"200",NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson",NA,"José Miguel de Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01066636","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","G. G. Hatschbach","21756","1969","07","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203679' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066636","Mato Grosso do Sul","Rod. Br.267","-52.4219","-21.7144",NA,NA,NA,NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina","Bataguaçú","NY01066636_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01066572","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","H. S. Irwin","13827","1966","03","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203612' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066572","Goiás","Serra dos Cristais, ca. 25 km S. of Cristalina","-47.6","-16.9759",NA,NA,"1150","1150","Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina","Cristalina","NY01066572_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01066618","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","J. A. Ratter","R815","1968","04","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203662' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066618","Mato Grosso","7 km SW of Xavantina.","-52.33","-14.73",NA,NA,"600","600","Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina",NA,"NY01066618_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","4188820","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","J. C. Solomon","7718","1982","05","21","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4513109' target='other'> <mi>dwc_moreinfo</mi></a>","NY04188820","El Beni","37 km E of Riberalta on road to Guayaramerín","-65.75","-11.08",NA,NA,"230",NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01066634","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","W. R. Anderson","6792","1973","03","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203659' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066634","Goiás","24 km by road SW of Monte Alegre de Goiás","-47.23","-13.45",NA,NA,"600","600","Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina","Monte Alegre de Goiás","NY01066634_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01066570","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","H. S. Irwin","11620","1966","01","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203610' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066570","Distrito Federal","Confluence of Riberão Bananal with Lagoa Paranoá.","-47.9","-15.73",NA,NA,"975","975","Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina","Brasília","NY01066570_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01175019","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","M. G. Vieira","675","1979","10","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396114' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175019","Rondônia","A 4 km próximo de Vilhena","-60.17","-12.75",NA,NA,NA,NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","M. Plumel",NA,"NY01175019_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01066693","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","I. Silberbauer-Gottsberger","920","1971","01","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203791' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066693","São Paulo","18 km N of Botucatu (14 km east of Sao Manuel). Along the S. Manuel-Piracicaba highway. Near ex-RR station, 13 de Maio","-48.42","-22.75",NA,NA,"550","550","Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina","Botucatu","NY01066693_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01066613","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","P. R. J. Bamps","5510","1976","03","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203673' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066613","Mato Grosso","João Pinheiro-Belo Horizonte, km 115","-45.3","-18.15",NA,NA,"740","740","Magnoliophyta","Gentianales","(Müll.Arg.) Woodson","A. P. Spina",NA,"NY01066613_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-01-28 13:10:59-03","MCN-PUC-MINAS","HPUC-MG","CARP006","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","M.F.Vasconcelos","12-046","2012",NA,NA,NA,"Brasil",NA,NA,"Fruto simples - Folículo",NA,"Minas Gerais","Riacho dos Machados","-43.133333","-16.033333","43°08' W","16°02' S","843","843",NA,NA,NA,"CUNHA, J. S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
