"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","preparationType","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"145","2017-09-11 17:12:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Physurus","arietinus","Physurus arietinus","Rchb.f. & Warm.",NA,NA,NA,NA,"Schenck, JHR",NA,NA,NA,"Brazil","Santa Catarina","Blumenau",NA,"-49.0661","-26.9194",NA,NA,NA,NA,NA,NA,NA,"996","Southern America",NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"146","2021-02-08 12:52:21-03","UFRGS","ICN","015160","S","Plantae","Orchidaceae","Physurus","arietinus","Physurus arietinus","Rchb e Warn",NA,NA,NA,NA,"Dutra, J",NA,NA,NA,"Uruguai",NA,NA,"Porto Novo",NA,NA,NA,NA,"Sinonímea de Erythrodes arietina (Rchb. f. & Warm.) Ames. Det.: Wachter 09/04/1985",NA,NA,"Monocotyledon",NA,"1160","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-21 10:13:16-03","IBt","SP","288515","S","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames","Singer, RB","2000","11","19","Martins, E; et al.","1993","11","12","Brasil","São Paulo","Ubatuba","Estação Experimental do IAC, região próximo ao Riacho","-45.1275","-23.42","-45.1275","-23.42",NA,NA,NA,NA,NA,"29389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 10:13:16-03","IBt","SP","288516","S","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames",NA,NA,NA,NA,"Sanchez, M; et al.","1993","11","09","Brasil","São Paulo","Ubatuba","Núcleo de Picinguaba, trilha do Corisco","-44.849722","-23.346667","-44.849722","-23.346667",NA,NA,NA,NA,NA,"29957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 10:13:16-03","IBt","SP","29086","S","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames","Catharino, ELM","1987","12","07","Brade, AC","1910","11",NA,"Brasil","São Paulo","Ribeira de Iguape","Pariquera-mirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-21 10:13:16-03","IBt","SP","364208","S","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames","Barros, F","2005","02","28","Zipparro, VB","2000","11","14","Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela","-48.080556","-24.235556","-48.080556","-24.235556",NA,NA,NA,NA,NA,"2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-21 10:13:16-03","IBt","SP","316433","S","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames",NA,NA,NA,NA,"Amaral Jr, A","1972","11","17","Brasil","São Paulo","Botucatu",NA,"-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,NA,"1238",NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA
"152","2019-11-21 10:13:16-03","IBt","SP","316254","S","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames","Amaral Jr, A","1972",NA,NA,"Amaral Jr, A","1972","11","03","Brasil","São Paulo","Botucatu","Margem direita do rio capivara","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,NA,"1411",NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA
"153","2019-11-21 10:13:16-03","IBt","SP","270032","S","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames","Barros, F","1994","08","11","Bernacci, LC","1993","08",NA,"Brasil","São Paulo","Campinas","Reserva Santa genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"154","2019-11-21 10:13:16-03","IBt","SP","105483","S","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames","Pabst, G","1979","01","15","Kuhlmann, M","1947","11","13","Brasil","São Paulo","Espírito Santo do Pinhal","Fazenda Santa Tereza","-46.7400016784668","-22.1900005340576",NA,NA,NA,NA,NA,NA,NA,"1534",NA,NA,NA,NA,"18890","auto",NA,NA,NA,NA,NA,NA
"155","2019-11-21 10:13:16-03","IBt","SP","218925","S","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames","Catharino, ELM","1987","12","21","Kirizawa, M; et al.","1987","11","18","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,"Trilha para Figueira, mata de encosta",NA,NA,NA,NA,"1946",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"156","2019-11-21 10:13:16-03","IBt","SP","254474","S","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames","Catharino, ELM",NA,NA,NA,"Mamede, MCH; Rossi, L","1991","11","29","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,"Terretre, folhas verdes sem manchas, eixo da inflorescência róseo, flores verde claras, tépalas externas rosadas, labelo alvo",NA,NA,NA,NA,"497",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"157","2019-11-21 10:13:16-03","IBt","SP","263405","S","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames","Catharino, ELM",NA,NA,NA,"Rossi, L; et al.","1992","12","14","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para a Figueira","-47.5499992370605","-24.7000007629395",NA,NA,"Terrestre, folhas verdes, levemente da inflorescência e frutos ocre vináceos, corola creme",NA,NA,NA,NA,"1209",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:13:16-03","IBt","SP","269015","S","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames","Catharino, ELM",NA,NA,NA,"Rossi, L; Anunciação, EA","1993","10","27","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para a Figueira","-47.5499992370605","-24.7000007629395",NA,NA,"Terrestre, folhas variegadas, tépalas ocre esverdeadas",NA,NA,NA,NA,"1351",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"159","2019-11-21 10:13:16-03","IBt","SP","58975","S","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames",NA,NA,NA,NA,"Handro, O","1955","10","26","Brasil","São Paulo","Mogi Guaçu","Perto de Pádua Sales","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,"537",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"160","2019-11-21 10:13:16-03","IBt","SP","263555","S","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames",NA,NA,NA,NA,"Wanderley, MGL; et al.","1992","10","06","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Saibadela, trilha para a cachoeira","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,"2045",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"161","2019-11-21 10:13:16-03","IBt","SP","65370","S","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames","Pabst, G","1979","01","15","Fontella, J; Moura, C","1961","11","05","Brasil","São Paulo","Ubatuba","Estação experimental de Ubatuba, entre os rios Comprido e Cemtério","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"83",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"162","2019-11-21 10:13:34-03","IBt","SP","51969","S","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Mamede, MCH","2011","03","07","Heringer, EP","1944","08","30","Brasil","Minas Gerais","Belo Horizonte","Estação Experimental Cel. Pacheco","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"1535",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"163","2019-11-21 10:13:34-03","IBt","SP","54710","S","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Mamede, MCH","2011","03","07","Hatschbach, G","1947","11","30","Brasil","Paraná","Morretes","Formigueiro","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"848",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"164","2019-11-21 10:13:34-03","IBt","SP","205884","S","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Barros, F","2006","05","10","Barros, F","1985","12","03","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"1212",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"165","2019-11-21 10:13:34-03","IBt","SP","348143","S","Plantae","Orchidaceae","Microchilus","federalensis","Microchilus federalensis","(Ormerod) Meneguzzo","Meneguzzo, TEC","2011","11","23","Batista, JAN; Bianchetti, LB; Walter, BMT","2000","08","08","Brasil","Distrito Federal","Brasília","Fazenda Sucupira (Embrapa-Cenargen), entre os bairros do Riacho Fundo e Recanto das Emas. Mata do Riacho Fundo. Trecho de mata abaixo da ponte e da área de lazer com as churrasqueiras","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"1082",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"166","2020-04-08 13:39:37-03","AMES","HU-HERB","AMES 02090022","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb. f. & Warm.) Ormerod",NA,NA,NA,NA,"G. G. Hatschbach","1966","10","29","Brazil",NA,NA,"[Hie] Ipiranga (Mun. Morretes) Parana. Terricola: Mata [plurias]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15308","South America",NA,"Sheet",NA,NA,NA,NA,"15308",NA,NA,NA,"undetermined"
"167","2020-04-08 13:25:29-03","AMES","HU-HERB","AMES 02090025","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb. f. & Warm.) Ormerod",NA,NA,NA,NA,"A. C. Brade","1927","8",NA,"Brazil",NA,NA,"São Paulo, Mun. Iguape, Morro das Pedras",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s/n","South America",NA,"Sheet",NA,NA,NA,NA,"s/n",NA,NA,NA,"undetermined"
"168","2020-04-08 13:24:18-03","AMES","HU-HERB","AMES 02090026","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb. f. & Warm.) Ormerod",NA,NA,NA,NA,"A. C. Brade","1917","12",NA,"Brazil",NA,NA,"Morro das Pedras",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7780","South America",NA,"Sheet",NA,NA,NA,NA,"7780",NA,NA,NA,"undetermined"
"169","2020-04-08 13:32:37-03","GH","HU-HERB","GH 02090023","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb. f. & Warm.) Ormerod",NA,NA,NA,NA,"G. G. Hatschbach","1966","10","29","Brazil",NA,NA,"Rio Ipiranga (mun. Morretes) Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15308","South America",NA,"Sheet",NA,NA,NA,NA,"15308",NA,NA,NA,"undetermined"
"170","2020-04-08 13:30:09-03","GH","HU-HERB","GH 02090024","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb. f. & Warm.) Ormerod",NA,NA,NA,NA,"R. Spruce",NA,NA,NA,"Peru","San Martín","San Martin","[no additional data]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"171","2017-09-21 15:22:36-03","AMES","HU-HERB","AMES 00083725","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","pedrojuanensis","Microchilus pedrojuanensis","Ormerod",NA,NA,NA,NA,"T. Rojas","1933","8",NA,"Paraguay",NA,NA,"Pedro Juan Caballero, Sierra de Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6680B","South America",NA,"Jar,Sheet",NA,NA,NA,NA,"6680B",NA,NA,"Type material",NA
"172","2017-09-21 15:22:36-03","AMES","HU-HERB","AMES 00217819","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","pedrojuanensis","Microchilus pedrojuanensis","Ormerod",NA,NA,NA,NA,"T. Rojas","1933","8",NA,"Paraguay",NA,NA,"Pedro Juan Caballero, Sierra de Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6680B","South America",NA,"Jar,Sheet",NA,NA,NA,NA,"6680B",NA,NA,"Holotype","undetermined"
"173","2017-09-21 15:21:26-03","AMES","HU-HERB","AMES 00083724","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","rojasii","Microchilus rojasii","Ormerod",NA,NA,NA,NA,"T. Rojas","1933","9",NA,"Paraguay",NA,NA,"Pedro Juan Caballero, Sierra de Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6680A","South America",NA,"Jar,Sheet",NA,NA,NA,NA,"6680A",NA,NA,"Type material",NA
"174","2017-09-21 15:21:26-03","AMES","HU-HERB","AMES 00217818","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","rojasii","Microchilus rojasii","Ormerod",NA,NA,NA,NA,"T. Rojas","1933","9",NA,"Paraguay",NA,NA,"Pedro Juan Caballero, Sierra de Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6680A","South America",NA,"Jar,Sheet",NA,NA,NA,NA,"6680A",NA,NA,"Holotype","undetermined"
