"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","recordNumber","locality","phylum","order","scientificNameAuthorship","infraspecificEpithet","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"570","2015-09-05 08:40:17-03","MNHN","RECOLNAT_MNHN_P","P05560975","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Gaudichaud","1882","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05560975' target='other'> <mi>dwc_moreinfo</mi></a>","P05560975",NA,NA,"Brésil: Rio de Janeiro.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,"Rio de Janeiro",NA,NA,"P05560975_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113",NA,NA
"571","2015-09-05 08:40:17-03","MNHN","RECOLNAT_MNHN_P","P05560976","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Luschnath",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05560976' target='other'> <mi>dwc_moreinfo</mi></a>","P05560976",NA,NA,NA,NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,NA,NA,NA,"P05560976_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2015-09-05 08:40:17-03","MNHN","RECOLNAT_MNHN_P","P05560977","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Luschnath",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05560977' target='other'> <mi>dwc_moreinfo</mi></a>","P05560977",NA,NA,NA,NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,NA,NA,NA,"P05560977_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2015-09-05 08:40:17-03","MNHN","RECOLNAT_MNHN_P","P05560979","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Blanchet","1844","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05560979' target='other'> <mi>dwc_moreinfo</mi></a>","P05560979",NA,NA,"Brésil.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,"Bahia",NA,NA,"P05560979_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"216",NA,NA
"574","2015-09-05 08:40:17-03","MNHN","RECOLNAT_MNHN_P","P05560980","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Burchell",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05560980' target='other'> <mi>dwc_moreinfo</mi></a>","P05560980",NA,NA,NA,NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,NA,NA,NA,"P05560980_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9316",NA,NA
"575","2015-09-05 08:40:17-03","MNHN","RECOLNAT_MNHN_P","P05560981","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Burchell",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05560981' target='other'> <mi>dwc_moreinfo</mi></a>","P05560981",NA,NA,"Brésil.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,NA,NA,NA,"P05560981_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9629",NA,NA
"576","2015-09-05 08:40:18-03","MNHN","RECOLNAT_MNHN_P","P05560982","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Burchell",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05560982' target='other'> <mi>dwc_moreinfo</mi></a>","P05560982",NA,NA,NA,NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,NA,NA,NA,"P05560982_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9629",NA,NA
"577","2015-09-05 08:40:18-03","MNHN","RECOLNAT_MNHN_P","P05560986","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Glaziou, A.",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05560986' target='other'> <mi>dwc_moreinfo</mi></a>","P05560986",NA,NA,"Brésil: Minas.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,"Minas Gerais",NA,NA,"P05560986_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14678",NA,NA
"578","2015-09-05 08:40:18-03","MNHN","RECOLNAT_MNHN_P","P05560987","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05560987' target='other'> <mi>dwc_moreinfo</mi></a>","P05560987",NA,NA,"Brésil.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,NA,NA,NA,"P05560987_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2015-09-05 08:40:18-03","MNHN","RECOLNAT_MNHN_P","P05560988","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Glaziou","1898","7","16",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05560988' target='other'> <mi>dwc_moreinfo</mi></a>","P05560988",NA,NA,"Brésil: (Goyaz) Haus de la Serra dos Pyreneus.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,NA,NA,NA,"P05560988_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21115",NA,NA
"580","2015-09-05 08:40:18-03","MNHN","RECOLNAT_MNHN_P","P05560989","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05560989' target='other'> <mi>dwc_moreinfo</mi></a>","P05560989",NA,NA,"Brésil.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,NA,NA,NA,"P05560989_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2015-09-05 08:40:18-03","MNHN","RECOLNAT_MNHN_P","P05560993","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Gaudichaud",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05560993' target='other'> <mi>dwc_moreinfo</mi></a>","P05560993",NA,NA,"Brésil, Rio Janeiro.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,"Rio de Janeiro",NA,NA,"P05560993_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113",NA,NA
"582","2015-09-05 08:40:50-03","MNHN","RECOLNAT_MNHN_P","P05561012","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Saint-Hilaire, A.","1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05561012' target='other'> <mi>dwc_moreinfo</mi></a>","P05561012",NA,NA,"Brésil: Province de Minas Geraes.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,"Minas Gerais",NA,NA,"P05561012_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 2062",NA,NA
"583","2015-09-05 08:40:50-03","MNHN","RECOLNAT_MNHN_P","P05561014","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Sellow",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05561014' target='other'> <mi>dwc_moreinfo</mi></a>","P05561014",NA,NA,"Brasilia",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,"Prance",NA,NA,NA,"P05561014_01 P05561014_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"949",NA,NA
"584","2015-09-05 08:40:50-03","MNHN","RECOLNAT_MNHN_P","P05561015","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Spruce, R.","1829","8","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05561015' target='other'> <mi>dwc_moreinfo</mi></a>","P05561015",NA,NA,"Caraipé Bras.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,NA,NA,NA,"P05561015_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"133",NA,NA
"585","2015-09-05 08:40:50-03","MNHN","RECOLNAT_MNHN_P","P05561016","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Nadeaud, J.","1862","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05561016' target='other'> <mi>dwc_moreinfo</mi></a>","P05561016",NA,NA,"Brésil.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,NA,NA,NA,"P05561016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2015-09-05 08:40:50-03","MNHN","RECOLNAT_MNHN_P","P05561018","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Prance, G.T.","1966","9","22",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05561018' target='other'> <mi>dwc_moreinfo</mi></a>","P05561018",NA,NA,"Track NNW from Boca do Acre air-strip, km 1-6. North bank of Rio Purus.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,"Amazonas",NA,NA,"P05561018_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2504",NA,NA
"587","2015-09-05 08:40:50-03","MNHN","RECOLNAT_MNHN_P","P05561020","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Pires, J.M.|Silva, N.T.","1955","2","3",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05561020' target='other'> <mi>dwc_moreinfo</mi></a>","P05561020",NA,NA,"Muriaú, próximo a Macapá.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,"Amapá",NA,NA,"P05561020_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4812",NA,NA
"588","2015-09-05 09:03:47-03","MNHN","RECOLNAT_MNHN_P","P05562801","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Prance, G.T.|Maas, P.J.M.|Monteiro, O.P.|Steward, W.C.|Ramos, J.F.|Coelho, D.F.|Atchley, A.A.|Woolcott, D.B.|Pinheiro, W.S.","1971","7","16",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05562801' target='other'> <mi>dwc_moreinfo</mi></a>","P05562801",NA,NA,"Rio Curuquetê, vicinity of Cachoeira Santo Antonio.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,"Amazonas",NA,NA,"P05562801_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14276",NA,NA
"589","2015-10-02 11:17:20-03","MNHN","RECOLNAT_MNHN_P","P00746096","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra grandifolia","Lleras, E.|Steward, W.C.|Ongley, J.C.|Coelho, D.F.|Ramos, J.F.|Lima, J.F.","1973","8","9",NA,"Brazil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746096' target='other'> <mi>dwc_moreinfo</mi></a>","P00746096","isotype",NA,"Rio Javari, behind Estirao de Equador",NA,NA,"Prance","grandifolia","Prance",NA,NA,NA,"P00746096_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P 17270",NA,NA
"590","2015-10-28 10:26:08-02","MNHN","RECOLNAT_MNHN_P","P00746100","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Spruce, R.","1853",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746100' target='other'> <mi>dwc_moreinfo</mi></a>","P00746100",NA,NA,"Ad flumina Casiquiari, Vasiva et Pacimoni",NA,NA,"(Hook.f.) Prance","pallida","Prance",NA,NA,NA,"P00746100_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3302",NA,NA
"591","2015-09-05 08:40:18-03","MNHN","RECOLNAT_MNHN_P","P05560984","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Glaziou, A.","1876","7","2",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05560984' target='other'> <mi>dwc_moreinfo</mi></a>","P05560984",NA,NA,"Brésil: RJ, Haut do Corcovado.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","P05560984_01","Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"1385",NA,NA
"592","2015-09-05 08:40:50-03","MNHN","RECOLNAT_MNHN_P","P05561019","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Irwin, H.S.|Santos, R.R.|Souza, R.","1965","10","27",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05561019' target='other'> <mi>dwc_moreinfo</mi></a>","P05561019",NA,NA,"Chapada da Contagem, ca. 20km NE of Brasília.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,"Distrito Federal","-47.9296989440918","-15.7797002792358","P05561019_01","Brasília","1000",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,"9618",NA,NA
"593","2015-10-02 11:18:39-03","MNHN","RECOLNAT_MNHN_P","P00746099","PreservedSpecimen",NA,"Chrysobalanaceae","Licania","octandra","Licania octandra","Smith, A.C.","1938","5","4",NA,"Guyana","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746099' target='other'> <mi>dwc_moreinfo</mi></a>","P00746099",NA,NA,"British Guyana : western extremity of Kanuku Mountains, in dranaige of Takutu River",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,"Prance",NA,NA,"2.16667","P00746099_01",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3302",NA,NA
"594","2021-04-07 14:12:27-03","JBB","HEPH","4462","S","Plantae","Chrysobalanaceae","Hirtella","octandra","Hirtella octandra","Rodrigues, W","1966","07","09","Southern America","Brasil",NA,NA,NA,NA,NA,"6969","Reserva florestal Ducke em frente a Q 22","Dicotyledon","Malpighiales","(Hoff ex M.Roem. & Schult.) Kuntze",NA,"Prance, GT","Amazonas","-68.351319","-10.630883",NA,"Manaus",NA,NA,NA,NA,"-68.351319","-10.630883","1966","10",NA,NA,NA,NA,NA,NA
"595","2021-04-07 14:12:27-03","JBB","HEPH","4205","S","Plantae","Chrysobalanaceae","Hirtella","octandra","Hirtella octandra","Ramos, AE; et al.","1984","01","01","Southern America","Brasil",NA,NA,"Transecto cerrado-mata-cerrado.Exemplar testemunha.Q-20-18.",NA,NA,"s.n.","Estação Ecológica de Águas Emendadas","Dicotyledon","Malpighiales","(Hoff ex M.Roem. & Schult.) Kuntze",NA,"Prance, GT","Distrito Federal",NA,NA,NA,"Planaltina",NA,NA,NA,NA,NA,NA,"2014","02","25",NA,NA,NA,NA,NA
"596","2021-04-07 14:12:27-03","JBB","HEPH","4206","S","Plantae","Chrysobalanaceae","Hirtella","octandra","Hirtella octandra","Ramos, AE; et al.","1984","01","01","Southern America","Brasil",NA,NA,"Transecto -cerrado -mata- cerrado.Exemplar testemunha.",NA,NA,"s.n.","Estação Ecológica de Águas Emendadas","Dicotyledon","Malpighiales","(Hoff ex M.Roem. & Schult.) Kuntze",NA,"Prance, GT","Distrito Federal",NA,NA,NA,"Planaltina",NA,NA,NA,NA,NA,NA,"2014","03","07",NA,NA,NA,NA,NA
"597","2021-04-07 14:12:27-03","JBB","HEPH","4721","S","Plantae","Chrysobalanaceae","Hirtella","octandra","Hirtella octandra","Rodrigues, W","1965","03","11","Southern America","Brasil",NA,NA,NA,NA,NA,"6886","Reserva florestal Ducke picada base","Dicotyledon","Malpighiales","(Hoff ex M.Roem. & Schult.) Kuntze",NA,"Prance, GT","Amazonas","-60.0250015258789","-3.10193991661072",NA,"Manaus",NA,NA,"138090","auto",NA,NA,"1966","10",NA,NA,NA,NA,NA,NA
"598","2021-04-07 14:12:27-03","JBB","HEPH","4432","S","Plantae","Chrysobalanaceae","Hirtella","octandra","Hirtella octandra","Loureiro, A","1965","06","11","Southern America","Brasil",NA,NA,NA,NA,NA,"s.n.","Reserva florestal Ducke Q 11 arvore 24","Dicotyledon","Malpighiales","(Hoff ex M.Roem. & Schult.) Kuntze",NA,"Freitas, M","Amazonas","-60.0250015258789","-3.10193991661072",NA,"Manaus",NA,NA,"138090","auto",NA,NA,"1966","03","10",NA,NA,NA,NA,NA
"599","2020-12-11 11:34:36-03","UFMG","BHCB","161773","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Pivari, MOD; Rodrigues, IMC; Gontijo, ML; Pereira, RA","2012","12","13","Southern America","Brasil",NA,NA,"Floresta.","BHCB020515",NA,"1730","Floresta Nacional de Carajás, Borda de baixo da Pilha de Estéril. S11D.","Dicotyledon",NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,"Pará","-50.328889","-6.470556",NA,"Canaã dos Carajás","330","330",NA,NA,"-50.328889","-6.470556",NA,NA,NA,NA,NA,NA,NA,NA
"600","2020-12-11 11:34:36-03","UFMG","BHCB","27474","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Dicotyledon",NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2020-12-11 11:34:36-03","UFMG","BHCB","27474","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Dicotyledon",NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2020-12-11 11:34:36-03","UFMG","BHCB","38193","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"s.n.","Estação Biológica de Caratinga","Dicotyledon",NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,"Minas Gerais","-42.1391983032227","-19.7896995544434",NA,"Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-12-11 11:34:36-03","UFMG","BHCB","28654","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"s.n.","Parque Florestal Estadual do Rio Doce","Dicotyledon",NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,"Minas Gerais","-42.7322006225586","-19.7122001647949",NA,"Marliéria",NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-12-11 11:34:36-03","UFMG","BHCB","28654","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"s.n.","Parque Florestal Estadual do Rio Doce","Dicotyledon",NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,"Minas Gerais","-42.7322006225586","-19.7122001647949",NA,"Marliéria",NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2021-02-12 12:24:41-03","UFMA","MAR","5506","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Santos, S.M.","2010","09","11",NA,"Brasil",NA,NA,"Flores verde claro, 1,20cm de altura aproximando-se a um arbusto, inflorescência composta panícula",NA,NA,NA,"Estação Ecológica do Rangedor",NA,NA,"(Hoffmanns. ex Roem. & Schult.) K.Schum.",NA,NA,"Maranhão","-44.265278","-2.498333",NA,"São Luís",NA,NA,NA,NA,"44º15'55W","02º29'54S",NA,NA,NA,NA,NA,NA,NA,NA
"606","2021-02-11 17:18:31-03","UFPR","UPCB","94164","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Völtz, R.R. | Brotto, M.L. | Pajewski, F.F.","2018","03","09",NA,"Brasil",NA,NA,"Dossel de Floresta Ombrófila Densa Submontana de topo de morro. Árvore 17 m alt. Botões florais e flores esverdeadas.","UPCB0036189",NA,"1993","RPPN Salto Morato",NA,NA,"(Hoffmanns. Ex Roem. & Schult.) Kuntze",NA,"Völtz, R.R.","Paraná","-48.292778","-25.159167","UPCB0036189","Guaraqueçaba","320","320",NA,NA,"-48.292778","-25.159167","2018","11",NA,NA,NA,NA,NA,NA
"607","2021-02-11 17:18:31-03","UFPR","UPCB","20367","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra ssp. octandra","Hatschbach, G.","1985","06","19",NA,"Brasil",NA,NA,"Arbusto, 3m, flor creme. Orla da mata..",NA,NA,"49478","Peruípe",NA,NA,"Kuntze","ssp. octandra","Prance, G.T.","Bahia","-39.2658004760742","-17.7318992614746",NA,"Caravelas",NA,NA,"106553","auto",NA,NA,"1991","01","01",NA,NA,NA,NA,NA
"608","2021-02-11 17:18:31-03","UFPR","UPCB","27618","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra ssp. octandra","Hatschbach, G.","1985","06","19",NA,"Brasil",NA,NA,"Arbusto, 3m, flor creme. Orla da mata..",NA,NA,"49478","Peruípe",NA,NA,"Kuntze","ssp. octandra","Prance, G.T.","Bahia","-39.2658004760742","-17.7318992614746",NA,"Caravelas",NA,NA,"106553","auto",NA,NA,"1991","01","01",NA,NA,NA,NA,NA
"609","2021-02-11 17:18:31-03","UFPR","UPCB","20368","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra ssp. octandra","Hatschbach, G.","1984","09","17",NA,"Brasil",NA,NA,"Árvore, 10m, flor verde pálido, estames e anteras alvos. Mata da encosta de pequeno morro..",NA,NA,"48344","Rio Piava",NA,NA,"Kuntze","ssp. octandra","Prance, G.T.","Bahia","-41.3314018249512","-12.8072004318237",NA,"Andaraí",NA,NA,"58558","auto",NA,NA,"1991","01","01",NA,NA,NA,NA,NA
"610","2020-05-25 15:13:54-03","FSU","FSU","000067974","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Sidney McDaniel",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"11902",NA,NA,NA,"(Hoffmanns. ex Schult.) Kuntze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2008-05-27 22:02:00-03","MO","MOBOT","3169680","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra octandra","VALVERDE","1984","5","23","South America","Venezuela",NA,NA,NA,NA,NA,"VALVERDE 148","Cacao-Barinitas",NA,NA,NA,"octandra","Prance","Barinas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2010-11-22 06:08:00-02","MO","MOBOT","3170021","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra octandra","Lynn J. Gillespie|Carol L. Kelloff|S. Tiwari","1989","10","29","South America","Guyana",NA,NA,NA,NA,NA,"Gillespie 2574","Corentyne Region: Digitima Savanna, Canje River, +/- 185 km from mouth of Canje. Savanna.",NA,NA,NA,"octandra","Prance","East Berbice","-57.66666","5.55",NA,NA,"10.00000000","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2008-05-27 22:02:00-03","MO","MOBOT","70575","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Eduardo Asanza C.|A.S. Barfod","1982","11","9","South America","Ecuador",NA,NA,NA,NA,NA,"Asanza C. 41128","Cuyabeno Nature Reserve, Laguna Grande. Collections made from canoe in igapó forest.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,"S.S. Renner","Napo","-76.16666","-0.03333",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2008-05-27 22:02:00-03","MO","MOBOT","70582","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Eduardo Asanza C.|A.S. Barfod","1982","11","9","South America","Ecuador",NA,NA,NA,NA,NA,"Asanza C. 41132","Cuyabeno Nature Reserve, Laguna Grande. Collections made from canoe in igapó forest.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,"S.S. Renner","Napo","-76.16666","-0.03333",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2009-08-26 15:04:00-03","MO","MOBOT","3169430","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra octandra","J.S. de la Cruz","1923","3","23","South America","Guyana",NA,NA,NA,NA,NA,"de la Cruz 3499","Amakura River, Northwest Dist.",NA,NA,NA,"octandra","Liesner","North West","-60","8.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2013-10-05 06:32:00-03","MO","MOBOT","1311142","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra octandra","Ronald L. Liesner|Ángel C. González","1982","3","28","South America","Venezuela",NA,NA,NA,NA,NA,"Liesner 13339","6 km ENE of Río de Oro.",NA,NA,NA,"octandra","G.T.Prance","Zulia","-72.83333","9.1",NA,NA,"100.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33",NA,NA
