"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"250","2019-08-16 08:40:57-03","UTFPR","HCF","10610","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","J. Cordeiro","2013",NA,NA,"M.G. Caxambu","4039","2012","04","28","Brasil","SP","Pariquera-Açu","Propriedade do Sr. Flávio","-47.857083","-24.808","47°51'25,5 W","24°48'28,8 S","46","46","subarbusto ciófilo, ca. 0,50 m. Frutos imaturos verdes e os maduros alaranjados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-08-16 08:40:57-03","UTFPR","HCF","22683","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","A.A. de Oliveira","2010","04","26","A. Korte","2831","2010","03","15","Brasil","SC","Ascurra","Guaricanas","-49.41","-27","49°24'36 W","27°00'00 S","281","281","arbustiva. Floresta Ombrófila Densa em estágio avançado. Regeneração IFFSC 633/N/27.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-08-16 08:40:57-03","UTFPR","HCF","19336","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","M.L. Brotto","2013","01","25","M.L. Brotto","851","2013","01","14","Brasil","PR","Matinhos","Salto do Tigre, Serra da Prata, PARNA","-48.611111","-25.738667","48°36'40 W","25°44'19,2 S","145","145","arbusto, flor com corola amarela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-06-29 09:32:02-03","UFRRJ","RBR","29172","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","D. Hottz","2007","11","26","G.V. Somner; A. Ururahy","764","1993","07","06","Brasil","Rio de Janeiro","Mangaratiba","Ilha de Marambaia, Descida para a Estrada da Armação. mata acima da bica.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00029172",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"254","2020-06-29 09:32:02-03","UFRRJ","RBR","24831","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"M. Peron","831","1989","07","17","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé, Picada para Pedra Bicuda.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"RBR00024831",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"255","2020-06-29 09:32:02-03","UFRRJ","RBR","24830","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","M. Gomes","1992","10","22","J.P.P. Carauta; M.R. Barbosa","5291","1986","04","08","Brasil","Rio de Janeiro","Paracambi","Serra de Paracambi, limite do município de Paracambi e Eng. Paulo de Fronntin (Rodeio), estrada RJ117, 300-400 m.s.m.","-43.7092018127441","-22.6107997894287",NA,NA,NA,NA,NA,"RBR00024830",NA,NA,NA,NA,NA,NA,NA,"13366","auto",NA,NA,NA,NA,NA
"256","2021-03-21 19:38:32-03","UFC","EAC","51914","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Rampin, V.T.","2005","09",NA,"Rampin, V.T.; Monteiro, R.; Lombardi, J.A.","s.n.","2005","05","03","Brasil","São Paulo","Rio Claro","Floresta Estadual Navarro de Andrade, talhão 91-I,","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"Arbusto, 1,5m; fruto branco.","EAC0051914",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"21773","auto",NA,NA,NA,NA,NA
"257","2020-09-15 11:53:18-03","UFSM","SMDB","14030","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Oliveira, AA","2011","03","09","Korte, A; Rigon-Junior, J","5827","2011","02","01","Brasil","Santa Catarina","Garuva","Palmita","-48.78","-26.030278","-48.78","-26.030278","18","18","Florística IFFSC 8011 (arbusto); estadio sucess.: avançado. Altura: 1m; Hábito: arbusto; cor da flor: branca. FURB 33999; Floresta ombrófila Densa de terras baixas","SMDB014030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-09-15 11:53:18-03","UFSM","SMDB","14029","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Verdi, M","2010","05","27","Verdi, M; Souza de; N.L. Klemz, G; Klettenberg, DH","4559","2010","04","30","Brasil","Santa Catarina","Paulo Lopes","Laranjal","-48.78","-28.08","-48.78","-28.08","126","126","Regeneração IFFSC 174/N/60; ; estadio sucess.: médio; Altura: 3m; arbusto, FURB 25363.; Floresta Ombrófila Densa, interior do fragmento","SMDB014029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:43:46-03","MBM","MBM","396949","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardn.","Bittencourt, F.","2014","09","25","Bittencourt, F.","205","2014","09","20","Brazil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí, Trilha da Chuva","-49.081444","-27.052028","-49.081444","-27.052028","515","515","Arvoreta; fruto maduro roxo.; Floresta Ombrófila Densa. Estádio de sucessão: avançado. Borda da trilha.","MBM396949","MBM396949",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:43:46-03","MBM","MBM","210176","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardn.","Gomes, M.",NA,NA,NA,"Andrade, P.M.","1390",NA,NA,NA,"Brazil","Minas Gerais","Nova Lima","Reserva Biológica da Mata do Jambeiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,"MBM210176","MBM210176",NA,"Southern America",NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA
"261","2020-12-21 16:43:46-03","MBM","MBM","407095","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardn.","Cordeiro, J.","2016","11","16","Ariati, V.; Augusto-Silva, M.; Augusto-Silva, M.","932","2013","02",NA,"Brazil","Paraná","Rio Branco do Sul","Pousada Ribeirão das Flores, EIA/RIMA PCH's Arrieiros e Água Branca","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Arbusto de subbosque.; Ecótono Floresta Ombrófila Mista/Floresta Ombrófila Densa/Floresta Estacional Semidecidual.","MBM407095",NA,NA,"Southern America",NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"262","2020-12-21 16:43:46-03","MBM","MBM","223922","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardn.","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","130",NA,NA,NA,"Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"MBM223922","MBM223922",NA,"Southern America",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"263","2020-12-21 16:43:46-03","MBM","MBM","427504","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardn.","Oliveira, A.A.","2010","09","22","Korte, A.; Kniess, A.; Kniess, A.","3361","2010","05","21","Brazil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí","-49.230833","-27.09","-49.230833","-27.09","601","601","Arbustiva.; Floresta Ombrófila Densa. Estágio Avançado. Interior do fragmento.","MBM427504",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:43:46-03","MBM","MBM","427504","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardn.","Oliveira, A.A.","2010","09","22","Korte, A.; Kniess, A.; Kniess, A.","3361","2010","05","21","Brazil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí","-49.2225","-27.09","-49.2225","-27.09","601","601","Arbustiva.; Floresta Ombrófila Densa. Estágio avançado. Interior do fragmento.","MBM427504",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:43:46-03","MBM","MBM","427641","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardn.","Stival-Santos, A.","2010","06","19","Stival-Santos, A.; Legal, E.; Silveira, S.; Legal, E.; Silveira, S.","3045","2010","06","19","Brazil","Santa Catarina","Palhoça","Maciambú","-48.69","-27.81","-48.69","-27.81","220","220","Arbustiva. Flor roxa.; Floresta Ombrófila Densa. Estágio avançado. Interior do fragmento.","MBM427641",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:43:46-03","MBM","MBM","427641","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardn.","Stival-Santos, A.","2010","06","19","Oliveira, A.A.","3045","2010","04","19","Brazil","Santa Catarina","Palhoça","Maciambú","-48.69","-27.81","-48.69","-27.81","220","220","Arbustiva. Fruto roxo.; Floresta Ombrófila Densa. Estágio avançado. Interior do fragmento.","MBM427641",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:43:46-03","MBM","MBM","105066","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardn.","Smith, S.F.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","50228",NA,NA,NA,"Brazil","Minas Gerais","Serro","Rod. BR-259, 5-10km de Serro","-43.3793983459473","-18.604700088501",NA,NA,NA,NA,NA,"MBM105066","MBM105066",NA,"Southern America",NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA
"268","2020-12-21 16:43:46-03","MBM","MBM","407100","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardn.","Cordeiro, J.","2016","11","16","Augusto-Silva, M.; Michelon, C.; Silva, M.; Maciel, M.M.; Michelon, C.; Silva, M.; Maciel, M.M.","s.n.","2014","06",NA,"Brazil","Santa Catarina","Garuva","L.T. 230kv Joinville Norte - Curitiba C2 (1ª campanha Monitoramento)","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"Floresta Ombrófila Densa.","MBM407100",NA,NA,"Southern America",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"269","2020-12-21 16:43:46-03","MBM","MBM","407099","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardn.","Cordeiro, J.","2016","11","16","Ariati, V.; Felitto, G.; Silva, M.; Maciel, M.M.; Felitto, G.; Silva, M.; Maciel, M.M.","948","2014","01",NA,"Brazil","Santa Catarina","Garuva","L.T. 230kv Joinville Norte - Curitiba C2 (2ª campanha Monitoramento)","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"Subarbusto de sub-bosque.; Floresta Ombrófila Densa Submontana.","MBM407099",NA,NA,"Southern America",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"270","2020-12-21 16:43:46-03","MBM","MBM","250423","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardn.",NA,NA,NA,NA,"Franco, G.; et al.; et al.","2944",NA,NA,NA,"Brazil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,"MBM250423","MBM250423",NA,"Southern America",NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA
"271","2016-11-30 13:56:22-02","MNHN","RECOLNAT_MNHN_P","P00885530","PreservedSpecimen",NA,"Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Almeida-Scabbia, R.J.|Grantsau, I.|Lopes, I.M.|Maluly, G.",NA,"2008","9","23","Brasil","São Paulo","Santo André","Paranapiacaba, Parque Nascentes de Paranapiacaba, Núcleo Olho d´agua","-46.29806","-23.77889",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00885530' target='other'> <mi>dwc_moreinfo</mi></a>","P00885530","P00885530_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"5324",NA
"272","2020-12-11 11:41:03-03","UFMG","BHCB","39863","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-12-11 11:41:03-03","UFMG","BHCB","51165","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-12-11 11:41:03-03","UFMG","BHCB","60546","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-12-11 11:41:02-03","UFMG","BHCB","133428","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,"2011","01","10","Carmo, FF","4964","2009","02","17","Brasil","Minas Gerais","Rio Acima","Serra de Gandarela/C1","-43.683111","-20.093806","-43.683111","-20.093806","1624","1624","Coletado em borda de afloramento de canga.","BHCB035598",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-12-11 11:41:02-03","UFMG","BHCB","144068","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,"2011",NA,NA,"Carmo, FF","2932","2008","03","20","Brasil","Minas Gerais","Nova Lima","PE Rola Moça, C2","-44.003086","-20.079783","-44.003086","-20.079783","1430","1430","coletado em capão. Afloramento de canga",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-12-11 11:41:02-03","UFMG","BHCB","171319","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,"2013",NA,NA,"Flores, TB; Mello, FNA; Braga, DPP; Bettinardi, ML; Souza, VC de; Rodrigues, RR; Tamashiro","1801","2013","03","26","Brasil","São Paulo","Tapiraí","UHE da Barra, Trilha da caixa d'água para a vila de moradores. Floresta ombrófila densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, Araucária).","-47.533472","-24.033917","-47.533472","-24.033917","480","480",NA,"BHCB015857",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-12-11 11:41:03-03","UFMG","BHCB","2227","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Grandi, TSM; et al.","341","1980","08","12","Brasil","Distrito Federal","Brasília","Riacho Fundo.","-47.933333","-15.85","-47.933333","-15.85","1005","1005","Mata;árvore;inflorescência branca e frutos vermelhos;estípulas interfoliares;",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-12-11 11:41:03-03","UFMG","BHCB","24551","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-12-11 11:41:03-03","UFMG","BHCB","24551","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-12-11 11:41:03-03","UFMG","BHCB","39859","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-12-11 11:41:03-03","UFMG","BHCB","61742","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"24916","auto",NA,NA,NA,NA,NA
"283","2020-12-11 11:41:03-03","UFMG","BHCB","31249","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Paraná","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"41937","auto",NA,NA,NA,NA,NA
"284","2020-12-11 11:41:03-03","UFMG","BHCB","31249","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Paraná","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"41937","auto",NA,NA,NA,NA,NA
"285","2020-12-11 11:41:03-03","UFMG","BHCB","17366","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Rimdi, J","s.n.","1988","05","05","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA
"286","2020-12-11 11:41:03-03","UFMG","BHCB","21120","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Costa, LVC","s.n.","1990","03","03","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA
"287","2020-12-11 11:41:03-03","UFMG","BHCB","17366","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Rimdi, J","s.n.","1988","05","05","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA
"288","2020-12-11 11:41:03-03","UFMG","BHCB","21120","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Costa, LVC","s.n.","1990","03","03","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA
"289","2020-12-11 11:41:03-03","UFMG","BHCB","7805","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Andrade, PM de; Lopes, MA","s.n.","1984","11","18","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Mata Atlântica. Arbusto;frutos roxo;qdo.maduro;",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA
"290","2020-12-11 11:41:02-03","UFMG","BHCB","144046","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,"2011","01","10","Carmo, FF","1588","2008","01","14","Brasil","Minas Gerais","Moeda","Marinho da Serra/C1","-44.0527992248535","-20.3330993652344",NA,NA,"1544","1544","Coletado em capão. Afloramento de canga","BHCB036050",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"14750","auto",NA,NA,NA,NA,NA
"291","2020-12-11 11:41:02-03","UFMG","BHCB","150462","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,"2010","06",NA,"Assis, MA de","1750","2005","05","19","Brasil","São Paulo","São Luís do Paraitinga","Próximo ao Rio Pirapitinga.","-45.310001373291","-23.2199993133545",NA,NA,NA,NA,"Arbusto até 1,50 m de altura, frutos imaturos verdes.; Floresta Ombrófila Densa Montana.","BHCB012293",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"27362","auto",NA,NA,NA,NA,NA
"292","2020-12-11 11:41:03-03","UFMG","BHCB","20252","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Andrade, PM de","s.n.","1990","05","17","Brasil","Minas Gerais","Nova Lima","Reserva Biológica Mata do Jambreiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"29211","auto",NA,NA,NA,NA,NA
"293","2020-12-11 11:41:03-03","UFMG","BHCB","20252","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Andrade, PM de","s.n.","1990","05","17","Brasil","Minas Gerais","Nova Lima","Reserva Biológica Mata do Jambreiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"29211","auto",NA,NA,NA,NA,NA
"294","2020-12-11 11:41:03-03","UFMG","BHCB","20245","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Andrade, PM de","s.n.","1990","06","22","Brasil","Minas Gerais","Nova Lima","Reserva Biológica Mata do Jambreiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"29211","auto",NA,NA,NA,NA,NA
"295","2020-12-11 11:41:03-03","UFMG","BHCB","20245","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Andrade, PM de","s.n.","1990","06","22","Brasil","Minas Gerais","Nova Lima","Reserva Biológica Mata do Jambreiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"29211","auto",NA,NA,NA,NA,NA
"296","2020-12-11 11:41:02-03","UFMG","BHCB","144060","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,"2011","01","10","Carmo, FF; Ribeiro, LC; Silva, ES","2375","2008","02","28","Brasil","Minas Gerais","Ouro Preto","Serra de Capanema/C1","-43.5080986022949","-20.2875003814697",NA,NA,"1904","1904","Coletado em capão. Afloramento de canga","BHCB036058",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"44599","auto",NA,NA,NA,NA,NA
"297","2020-12-11 11:41:02-03","UFMG","BHCB","144078","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,"2011","01","10","Carmo, FF; Ribeiro, LC","3394","2008","07","07","Brasil","Minas Gerais","Ouro Preto","Serra de Capanema/C2","-43.5080986022949","-20.2875003814697",NA,NA,"1807","1807","Coletado em borda de capão. Afloramento de canga.","BHCB036057",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"44599","auto",NA,NA,NA,NA,NA
"298","2020-12-11 11:41:02-03","UFMG","BHCB","144075","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,"2011","01","10","Carmo, FF","3246","2008","05","26","Brasil","Minas Gerais","Rio Acima","Serra de Gandarela/C1","-43.7893981933594","-20.0874996185303",NA,NA,"1624","1624","Coletado em capão. Afloramento de canga","BHCB036048",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"13827","auto",NA,NA,NA,NA,NA
"299","2020-12-11 11:41:02-03","UFMG","BHCB","144074","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,"2011","01","10","Carmo, FF","3235","2008","05","26","Brasil","Minas Gerais","Santa Bárbara","Serra de Gandarela/C2","-43.4152984619141","-19.959400177002",NA,NA,"1637","1637","Coletado em borda de capão. Afloramento de canga","BHCB036047",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"33136","auto",NA,NA,NA,NA,NA
"300","2020-12-11 11:41:02-03","UFMG","BHCB","144054","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,"2011","01","10","Carmo, FF; Ribeiro, LC; Silva, ES","2153","2008","02","10","Brasil","Minas Gerais","Santa Bárbara","Serra de Gandarela/C2","-43.4152984619141","-19.959400177002",NA,NA,"1637","1637","Coletado em capão. Afloramento de canga","BHCB036049",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"33136","auto",NA,NA,NA,NA,NA
"301","2013-02-18 13:51:00-03","MO","MOBOT","3211274","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","C. M. Taylor (MO)",NA,NA,NA,"H.F. Leitao Filho|R.R. Rodrigues|E. Cardoso-Leite|M.L.G. Lisboa|Renato Goldenberg|M.D.N. Grecco|S.P. Teixeira","Leitão 34573","1996","1","31","Brazil","São Paulo",NA,"Ubatuba, Condominio Edificio Laranjeiras (trilha) Fazenda Santa Maria","-44.68138","-23.32888",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
