"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1271","2020-09-12 05:00:02-03","US","US","1416962","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,NA,"629","1888",NA,NA,"Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03317432","US03317432_01",NA,NA,NA,"South America",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1272","2020-09-12 05:00:02-03","US","US","2745085","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"G. Hatschbach","812","1947","12","25","Brazil","Morretes",NA,"Estrada da Graciosa, Ferradura",NA,NA,NA,NA,NA,NA,NA,"US01866391","US01866391_01 US01866391_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1273","2020-09-12 05:00:02-03","US","US","2026917","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"B. Rambo","44408","1949","11","14","Brazil","São Leopoldo",NA,"Fiao, prope São Leopoldo",NA,NA,NA,NA,NA,NA,NA,"US01866393","US01866393_01 US01866393_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1274","2020-09-12 05:00:02-03","US","US","1483910","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"P. Jörgensen","3683",NA,NA,NA,"Paraguay",NA,NA,"V. Rica .",NA,NA,NA,NA,NA,NA,NA,"US03317419",NA,NA,NA,NA,"South America",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1275","2020-09-12 05:00:02-03","US","US","2912918","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"-. Buchinger & R. Falcone","22",NA,NA,NA,"Argentina","Misiones",NA,"Aristóbulo del Valle.",NA,NA,NA,NA,NA,NA,NA,"US03317400",NA,NA,NA,NA,"South America",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1276","2020-09-12 05:00:02-03","US","US","593428","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"F. Sellow","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01866396","US01866396_01 US01866396_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1277","2020-09-12 05:00:02-03","US","US","2323538","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"R. Reitz & R. M. Klein","7602","1958","11","24","Brazil","Rio do Sul",NA,"Alto Matador",NA,NA,NA,NA,"800",NA,NA,"US01866383","US01866383_01 US01866383_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1278","2020-09-12 05:00:02-03","US","US","1995333","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"N. T. Silva","317","1949","11","7","Brazil","Belém",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01866370","US01866370_01 US01866370_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1279","2020-09-12 05:00:02-03","US","US","2325747","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"J. Cuatrecasas & R. R. Castañeda","24976","1959","11","4","Colombia","Magdalena",NA,"Foothill of the Sierra de Perijá: Manaure, marginal forest of Río Manaure.",NA,NA,NA,NA,"750","790",NA,"US03317390","US03317390_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1280","2020-09-12 05:00:02-03","US","US","2599873","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"A. F. M. Glaziou","20819","1895","5","14","Brazil",NA,NA,"Goyaz. Córrego do Brejo",NA,NA,NA,NA,NA,NA,NA,"US01866402","US01866402_01 US01866402_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1281","2020-09-12 05:00:02-03","US","US","2865757","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"E. Vasquez A.","86-EVA","1965","7","9","Peru","Huánuco",NA,"Bosque muy húmedo subtropical, Bella. Dpto. Huánuco, Prov. Leoncio Prado, Dtto. Rupa Rupa.",NA,NA,NA,NA,"670",NA,NA,"US03317412",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1282","2020-09-12 05:00:02-03","US","US","227446","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,NA,"629","1888",NA,NA,"Paraguay","Asuncion",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03317435",NA,NA,NA,NA,"South America",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1283","2020-09-12 05:00:02-03","US","US","1380183","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis glabrior","C. DC. in Mart.",NA,"F. Sellow","1908",NA,NA,NA,"Brazil",NA,NA,"[This is a collection event record attached to numerous Sellow specimens from Brazil without collection date or locality. Do not modify.]",NA,NA,NA,NA,NA,NA,NA,"US00603687","US00603687_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Sapindales","Isolectotype; Isosyntype","glabrior",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1284","2020-09-12 05:00:02-03","US","US","617593","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis glabrior","C. DC. in Mart.",NA,"F. Sellow","1908",NA,NA,NA,"Brazil",NA,NA,"[This is a collection event record attached to numerous Sellow specimens from Brazil without collection date or locality. Do not modify.]",NA,NA,NA,NA,NA,NA,NA,"US00603686","US00603686_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Sapindales","Isolectotype; Isosyntype","glabrior",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1285","2020-09-12 05:00:02-03","US","US","1380183","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis glabrior","C. DC. in Mart.",NA,"F. Sellow","1908",NA,NA,NA,"Brazil",NA,NA,"[This is a collection event record attached to numerous Sellow specimens from Brazil without collection date or locality. Do not modify.]",NA,NA,NA,NA,NA,NA,NA,"US00603687","US00603687_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Sapindales","Isolectotype; Isosyntype","glabrior",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1286","2020-09-12 05:00:02-03","US","US","USw15383","PreservedSpecimen","Plantae","Meliaceae","Cedrela","huberi","Cedrela huberi","Ducke",NA,"-- Black","47-1068",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1287","2020-09-12 05:00:02-03","US","US","1040978","PreservedSpecimen","Plantae","Meliaceae","Cedrela","huberi","Cedrela huberi","Ducke",NA,"A. Ducke","16881","1918","1","4","Brazil","Pará",NA,"Rio Tapajoz, region des cataractes inferieures.",NA,NA,NA,NA,NA,NA,NA,"US00603680","US00603680_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Sapindales","Syntype",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1288","2020-09-12 05:00:02-03","US","US","1040984","PreservedSpecimen","Plantae","Meliaceae","Cedrela","huberi","Cedrela huberi","Ducke",NA,"A. Ducke","16907","1918","10","1","Brazil","Pará",NA,"Rio Tapajoz, Villa Braga.",NA,NA,NA,NA,NA,NA,NA,"US00603682","US00603682_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Sapindales","Syntype",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1289","2020-09-12 05:00:02-03","US","US","1040962","PreservedSpecimen","Plantae","Meliaceae","Cedrela","huberi","Cedrela huberi","Ducke",NA,"A. Ducke","16797","1917","3","3","Brazil","Pará",NA,"Introclivite du Rio Capim.",NA,NA,NA,NA,NA,NA,NA,"US00108141","US00108141_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Sapindales","Isolectotype; Syntype",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1290","2020-09-12 05:00:02-03","US","US","1040963","PreservedSpecimen","Plantae","Meliaceae","Cedrela","huberi","Cedrela huberi","Ducke",NA,"A. Ducke","16797","1917","10","19","Brazil","Pará",NA,"Jard Bot. Para Prov., Rio Capim.",NA,NA,NA,NA,NA,NA,"Erroneously annotated (S.F. Smith script, undated) as isolectotype but protologue cites 2 collections for Ducke 16797 (fl. March, fr. Nov.); Styles selected the flowering collection (albeit without citing collection date) as the lectotype; this specimen is fruiting and collected in October. [Note also that this is dubiously a syntype as specimen bears collection date of 19-X-1917 which is not cited in the protologue.]","US00603681","US00603681_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Sapindales","Syntype",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1291","2020-09-12 05:00:02-03","US","US","1040917","PreservedSpecimen","Plantae","Meliaceae","Cedrela","macrocarpa","Cedrela macrocarpa","Ducke",NA,"A. Ducke","16501","1916","9","17","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00108147","US00108147_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Sapindales","Isosyntype",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1292","2020-09-12 05:00:02-03","US","US","1441957","PreservedSpecimen","Plantae","Meliaceae","Cedrela","macrocarpa","Cedrela macrocarpa","Ducke",NA,"A. Ducke","17248","1918","8","26","Brazil","Pará",NA,"Serra de Arumanduba.",NA,NA,NA,NA,NA,NA,NA,"US00517084","US00517084_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Sapindales","Isosyntype",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1293","2020-09-02 16:33:26-03","Cenargen","CEN","67384","PreservedSpecimen","Plantae","Meliaceae","Cedrela","cf. fissilis","Cedrela cf. fissilis","Vell.","B. M. T. Walter","Glocimar Pereira-Silva","11122","2006","11","27","Brasil","GO","CAVALCANTE","Entroncamento Cavalcante/ Rio Trairas, km 3 (Córrego Curralinho), Faz. Santa Helena.","-48.138888","-13.363888","-48.138888","-13.363888","290","290","Área de influência indireta.","CEN00067384","CEN00067384","2012","12",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1294","2020-09-02 16:33:26-03","Cenargen","CEN","65729","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","A. A. Santos","Aécio Amaral-Santos","470","1999","09","02","Brasil","GO","URUACU","No centro do povoado de Água Branca, no quintal do Sr. José de Almeida.","-49.066388","-14.449722","-49.066388","-14.449722",NA,NA,"Área de influência da UHE Serra da Mesa.","CEN00065729","CEN00065729","1999","09",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"1295","2020-09-02 16:33:26-03","Cenargen","CEN","22632","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","B. M. T. Walter","Bruno Machado Teles Walter","2576","1995","09","07","Brasil","GO","MINACU","Estrada de acesso ao porto do Rubão (indo para área indigena). Sul de Minaçu, indo para o rio Tocantins. Perto da ponte, na estrada.","-48.161944","-13.657222","-48.161944","-13.657222","460","460","Botões florais verdes. Cálice verde. Corola vinácea. Área de influência do AHE Serrada Mesa.","CEN00022632","CEN00022632","2009","03",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1296","2020-09-02 16:33:26-03","Cenargen","CEN","114898","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","M. Figueira & B.Schindler","Maikel Ebling","1034","2018","09","17","Brasil","MS","BELA VISTA","Conglomerado: MS-757. Subunidade 4, subparcela 5, indivíduo 40.","-56.52","-21.78","-56.52","-21.78",NA,NA,"Inventário Florestal Nacional (IFN). Árvore com diemnsões de 10,5m de altura, 13,6cm de DAP, base reta. Fuste da casca externa cinza, interna rosa, grossa, fissurada, desprendimento placas lenhosas, odor no corte vagem.","CEN00114898","CEN00114898","2019","09",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"1297","2020-09-02 16:33:26-03","Cenargen","CEN","72511","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","A. A. Santos","Aécio Amaral-Santos","3078","2008","09","03","Brasil","TO","BABACULANDIA","Bifurcação após o entroncamento Babaçulândia/Cana Brava/Barraria.","-47.760555","-7.2766666","-47.760555","-7.2766666","194","194","Frutos abertos para a carpoteca.","CEN00072511","CEN00072511","2008","08",NA,NA,"Unicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1298","2020-09-02 16:33:26-03","Cenargen","CEN","72466","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","A. A. Santos","Aécio Amaral-Santos","3016","2008","08","28","Brasil","TO","PALMEIRANTE","Mata ao lado da cidade.","-47.937222","-7.8644444","-47.937222","-7.8644444","168","168","Botões florais verde. Frutos na carpoteca.","CEN00072466","CEN00072466","2008","08",NA,NA,"Unicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1299","2020-09-02 16:33:26-03","Cenargen","CEN","100017","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","B. M. Gomes","Glocimar Pereira-Silva","14791","2009","11","25","Brasil","TO","BABACULANDIA","Fazenda morro do Inhame.","-47.745833","-7.2163888","-47.745833","-7.2163888","200","200","Área de influência indireta.","CEN00100017","CEN00100017","2011","02",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"1300","2020-09-02 16:33:26-03","Cenargen","CEN","102863","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","B. M. T. Walter","Anderson Cássio Sevilha","6252","2016","12","06","Brasil","MG","SAO JOAO DO PARAISO","Sítio 8.","-41.793888","-15.564722","-41.793888","-15.564722","756","756","Projeto Bem Diverso.","CEN00102863","CEN00102863","2017","12",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"1301","2020-09-02 16:33:26-03","Cenargen","CEN","113590","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","A. A. Santos","Aécio Amaral-Santos","3249","2009","09","26","Brasil","TO","BABACULANDIA","Estrada Babaçulândia - Wanderlândia, cerca de 18 km, entrada à direita cerca de 30 km em direção à fazenda Jatobá, lado direito da ferrovia, próximo a uma ilha no rio Tocantins.","-47.6","-7.0552777","-47.6","-7.0552777","151","151",NA,"CEN00113590","CEN00113590","2009","09",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"1302","2020-09-02 16:33:26-03","Cenargen","CEN","17462","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","J. R. Pirani","Bruno Machado Teles Walter","1741","1992","07","09","Brasil","GO","URUACU","Margem esquerda do rio Tocantins, na fazenda S. Lucas, após a fazenda Grotão e G. Z.. Após a carvoaria.",NA,NA,"-4903333.0","-1405000.0","430","430","Planta coletada na carvoaria, a 500 m do rio Tocantins, onde originalmente era um contínuo de mata seca. Ambiente totalmente degradado, próximo ao rio Tocantins. Bacia de inundação da UHE Serra da Mesa. Ambiente muito perturbado. Mata de galeria do rio Tocantins","CEN00017462","CEN00017462","1996","07",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1303","2020-09-02 16:33:26-03","Cenargen","CEN","17588","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","B. M. T. Walter","Bruno Machado Teles Walter","1817","1992","08","03","Brasil","GO","URUACU","Fazenda Tiê Piranga (prop. Brahma), entrada a 5 km SE de Uruaçú, próximo ao rio Maranhão. Córrego aflora em lagoa azul.",NA,NA,"-4905000.0","-1455000.0","440","440","Coletada em área mais seca, no ecótono. O ambiente geral faz uma transição discreta para mata seca. Bacia de inundação da UHE Serra da Mesa.","CEN00017588","CEN00017588","2009","03",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1304","2020-09-02 16:33:26-03","Cenargen","CEN","22529","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","J. R. Pirani","Bruno Machado Teles Walter","2420","1995","06","23","Brasil","GO","MINACU","Fazenda Santa Isabel, estrada Minaçu/AHE Serra da Mesa, 4 km a partir da entrada pelo lado de Minaçu.",NA,NA,"-4823333.0","-1358333.0","470","470","Área de influência do AHE Serra da Mesa. Fruto na carpoteca.","CEN00022529","CEN00022529","1996","07",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1305","2020-09-02 16:33:26-03","Cenargen","CEN","26846","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","B. M. T. Walter","Taciana Barbosa Cavalcanti","1999","1996","06","13","Brasil","GO","CALDAS NOVAS","Fazenda Rancho Fundo.","-48.521666","-17.909444","-48.521666","-17.909444",NA,NA,"Pasto com grande frequência de palmeiras do gênero Orbygnia. Fruto na carpoteca.","CEN00026846","CEN00026846","2009","03",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1306","2020-09-02 16:33:26-03","Cenargen","CEN","43867","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","G. Pereira-Silva","Glocimar Pereira-Silva","5580","2001","10","16","Brasil","GO","MINACU","Margem direita do rio Bonito, fazenda do Sr. Zezinho do açougue.",NA,NA,"-4819417.0","-1350944.0","320","320","Área de influência da futura Hidrelétrica de Cana Brava. Influência direta (lago).","CEN00043867","CEN00043867","2001","10",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"1307","2020-09-02 16:33:26-03","Cenargen","CEN","55251","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","B. M. T. Walter","Aécio Amaral-Santos","2314","2004","03","11","Brasil","GO","SAO DOMINGOS","Fazenda São Domingos.","-46.734444","-13.629166","-46.734444","-13.629166",NA,NA,NA,"CEN00055251","CEN00055251","2009","03",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1308","2020-09-02 16:33:26-03","Cenargen","CEN","59710","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Anderson Cássio Sevilha","2010","2000","10","31","Brasil","GO","SAO DOMINGOS","Fragmento intacto Fazenda São Domingos.","-46.741944","-13.629722","-46.741944","-13.629722","470","470","Casca fissurada.","CEN00059710","CEN00059710",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"1309","2020-09-02 16:33:26-03","Cenargen","CEN","65638","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","B. M. T. Walter","Aécio Amaral-Santos","337","1998","10","22","Brasil","GO","URUACU","Às margens da BR Belém - Brasilia, em frente ao posto Shell Prata.",NA,NA,NA,NA,NA,NA,"Área de influência da UHE Serra da Mesa. As árvores todos os anos são queimadas nas bases.","CEN00065638","CEN00065638","1998","10",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"1310","2020-09-02 16:33:26-03","Cenargen","CEN","66299","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","E. S. G. Guarino","Aécio Amaral-Santos","2779","2005","11","29","Brasil","RS","PINHAL DA SERRA","Margem esquerda da barragem da UHE Barra Grande, estrada para Esmeralda (RS).","-51.063333","-27.873611","-51.063333","-27.873611","729","729",NA,"CEN00066299","CEN00066299","2005","11",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"1311","2020-09-02 16:33:26-03","Cenargen","CEN","66883","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","B. M. T. Walter","Glocimar Pereira-Silva","9774","2005","03","02","Brasil","TO","FILADELFIA","Estrada Filadélfia - Babaçulândia, próximo à foz do rio Tranqueira.","-47.640277","-7.3294444","-47.640277","-7.3294444","170","170","Área de influência indireta. Frutos verdes com manchas ferrugíneas.","CEN00066883","CEN00066883","2009","07",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1312","2020-09-02 16:33:26-03","Cenargen","CEN","87550","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","B. M. Gomes","João Benedito Pereira","274","2010","08","27","Brasil","TO","BABACULANDIA","Estrada vicinla Babaçulândia - Filadélfia.","-47.739722","-7.2569444","-47.739722","-7.2569444","190","190",NA,"CEN00087550","CEN00087550","2010","08",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1313","2020-09-02 16:33:26-03","Cenargen","CEN","80567","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","M. Simon","Marcelo Fragomeni Simon","1167","2011","03","24","Brasil","RO","PORTO VELHO","Fragmento florestal próximo à margem direita do rio Jaci Paraná, LT Jirau.","-64.393333","-9.2708333","-64.393333","-9.2708333","90","90","Árvore 25m. Tronco com fissuras longitudinais. Local com afloramento de rocha e palmeiras Attalea, dossel aberto (10 m em média).","CEN00080567","CEN00080567","2011","03",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"1314","2020-09-02 16:33:26-03","Cenargen","CEN","87273","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Marcelo Fragomeni Simon","2262","2014","03","22","Brasil","MT","VILA BELA DA SANTISSIMA TRINDADE","Fazenda Barranco Alto, 12 km NW de Vila Bela. Floresta entre estrada e serra.","-60.011388","-14.943611","-60.011388","-14.943611","205","205","Árvore bastante ramificada com 10 m de altura x 30 cm de DAP. Tronco com estrias longitudinais. Frutos maduros. Remanescente em pastagem.","CEN00087273","CEN00087273",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"1315","2020-09-02 16:33:26-03","Cenargen","CEN","87490","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","B. M. Gomes","João Benedito Pereira","202","2010","08","18","Brasil","TO","PALMEIRANTE","Mata próxima da draga, margem esquerda do rio Tocantins, próxima ao hotel das Palmeiras.","-47.936111","-7.8641666","-47.936111","-7.8641666","174","174","Área de influência direta (APP). Botões florais rosa.","CEN00087490","CEN00087490","2010","08",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1316","2020-09-02 16:33:26-03","Cenargen","CEN","87543","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","J. B. Pereira","João Benedito Pereira","263","2010","08","26","Brasil","TO","DARCINOPOLIS",NA,"-47.713611","-6.7044444","-47.713611","-6.7044444","230","230","Botões florais verde.","CEN00087543","CEN00087543","2010","08",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1317","2020-09-02 16:33:26-03","Cenargen","CEN","87551","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","B. M. Gomes","João Benedito Pereira","276","2010","08","27","Brasil","TO","FILADELFIA","Próximo à ponte da divisa de municípios.","-47.709166","-7.2930555","-47.709166","-7.2930555","170","170",NA,"CEN00087551","CEN00087551","2010","08",NA,NA,"Unicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
