"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"284","2021-02-09 10:12:40-03","UENF","HUENF","5502","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Nascimento, M.T.; et al.","42",NA,"Brasil",NA,"Fogo","HUENF00005505",NA,NA,NA,NA,"2002","10","14","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-02-09 10:12:40-03","UENF","HUENF","4103","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.","961",NA,"Brasil",NA,"5x5m","HUENF00004106",NA,NA,NA,NA,"2002","06","19","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-02-09 10:12:40-03","UENF","HUENF","503","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Nascimento, M.T.; Da Silva, G.C.","569",NA,"Brasil",NA,"MD5; Árvore; com Látex","HUENF00000505",NA,NA,NA,NA,"1996","02","02","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-02-09 10:12:40-03","UENF","HUENF","501","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Nascimento, M.T.; Da Silva, G.C.","90",NA,"Brasil",NA,"MP1 Q4; Árvore","HUENF00000503",NA,NA,NA,NA,"1996","03","18","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-02-09 10:12:40-03","UENF","HUENF","4098","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.","910",NA,"Brasil",NA,"5x5m","HUENF00004101",NA,NA,NA,NA,"2002","06","19","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-02-09 10:12:40-03","UENF","HUENF","4234","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.","2352",NA,"Brasil",NA,"5x5","HUENF00004237",NA,NA,NA,NA,"2002","08","15","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-02-09 10:12:40-03","UENF","HUENF","1783","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Moreno, M.R.; Nascimento, M.T.","751",NA,"Brasil",NA,NA,"HUENF00001785",NA,NA,NA,NA,"1997","08","30","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","38","38",NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-02-09 10:12:40-03","UENF","HUENF","9269","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Nascimento, M.T.","101",NA,"Brasil",NA,NA,"HUENF00009273",NA,NA,NA,NA,"2003","12","10","Rio de Janeiro","São Francisco de Itabapoana","Mata do Funil","-41.204167","-21.554722","31","31",NA,NA,"41º12'15''W","21º33'17''S",NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-02-09 10:12:40-03","UENF","HUENF","4084","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.","1307",NA,"Brasil",NA,NA,"HUENF00004087",NA,NA,NA,NA,"2002","07","03","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-02-09 10:12:40-03","UENF","HUENF","4366","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Nascimento, M.T.; Rafaela","847",NA,"Brasil",NA,"50x50m","HUENF00004369",NA,NA,NA,NA,"2003","10","01","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-02-09 10:12:40-03","UENF","HUENF","7244","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.","294",NA,"Brasil",NA,"5x5 m","HUENF00007247",NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-02-09 10:12:40-03","UENF","HUENF","505","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Nascimento, M.T.; Da Silva, G.C.","485",NA,"Brasil",NA,"MP4; Igual a 540","HUENF00000507",NA,NA,NA,NA,"1996","07","01","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-02-09 10:12:40-03","UENF","HUENF","4105","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.","731",NA,"Brasil",NA,"5x5m","HUENF00004108",NA,NA,NA,NA,"2002","06","18","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-02-09 10:12:40-03","UENF","HUENF","7359","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.","387",NA,"Brasil",NA,"5x5 m","HUENF00007362",NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-02-09 10:12:40-03","UENF","HUENF","494","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Nascimento, M.T.; Da Silva, G.C.","950",NA,"Brasil",NA,"MD; Árvore; Igual a 336","HUENF00000496",NA,NA,NA,NA,"1996","08","19","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-02-09 10:12:40-03","UENF","HUENF","1781","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Moreno, M.R.; Nascimento, M.T.","746",NA,"Brasil",NA,NA,"HUENF00001783",NA,NA,NA,NA,"1997","07","30","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","38","38",NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-02-09 10:12:40-03","UENF","HUENF","492","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Nascimento, M.T.; Da Silva, G.C.","740",NA,"Brasil",NA,"MD; Árvore; com Látex; Igual a 90","HUENF00000494",NA,NA,NA,NA,"1996","04","29","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-02-09 10:12:40-03","UENF","HUENF","4121","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.","1078",NA,"Brasil",NA,NA,"HUENF00004124",NA,NA,NA,NA,"2002","07","03","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-02-09 10:12:40-03","UENF","HUENF","4128","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.","797",NA,"Brasil",NA,"5x5m","HUENF00004131",NA,NA,NA,NA,"2002","06","18","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-02-09 10:12:40-03","UENF","HUENF","4119","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.","1062",NA,"Brasil",NA,NA,"HUENF00004122",NA,NA,NA,NA,"2002","07","03","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-02-09 10:12:40-03","UENF","HUENF","4268","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.","1147",NA,"Brasil",NA,NA,"HUENF00004271",NA,NA,NA,NA,"2002","07","03","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-02-09 10:12:40-03","UENF","HUENF","4090","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.","1513",NA,"Brasil",NA,"5x5m","HUENF00004093",NA,NA,NA,NA,"2003","05","15","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-02-09 10:12:40-03","UENF","HUENF","4107","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.","1284",NA,"Brasil",NA,NA,"HUENF00004110",NA,NA,NA,NA,"2002","07","03","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-02-09 10:12:40-03","UENF","HUENF","4257","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.","3856",NA,"Brasil",NA,"5x5","HUENF00004260",NA,NA,NA,NA,"2003","06","04","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-02-09 10:12:40-03","UENF","HUENF","4211","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.","2373",NA,"Brasil",NA,"5x5m","HUENF00004214",NA,NA,NA,NA,"2002","08","15","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-02-09 10:12:40-03","UENF","HUENF","4256","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.",NA,NA,"Brasil",NA,"5x5","HUENF00004259",NA,NA,NA,NA,"2003","05","23","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-02-09 10:12:40-03","UENF","HUENF","490","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Nascimento, M.T.; Da Silva, G.C.","612",NA,"Brasil",NA,"MD5; Árvore","HUENF00000492",NA,NA,NA,NA,"1996","02","06","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-02-09 10:12:40-03","UENF","HUENF","502","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Nascimento, M.T.; Da Silva, G.C.","605",NA,"Brasil",NA,"MD5; Árvore; Igual a 90","HUENF00000504",NA,NA,NA,NA,"1996","02","06","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-02-09 10:12:40-03","UENF","HUENF","4209","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.","2245",NA,"Brasil",NA,"5x5m","HUENF00004212",NA,NA,NA,NA,"2002","08","15","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-02-09 10:12:40-03","UENF","HUENF","497","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Nascimento, M.T.; Da Silva, G.C.","446",NA,"Brasil",NA,"MP4; Árvore","HUENF00000499",NA,NA,NA,NA,"1996","07","01","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-02-09 10:12:40-03","UENF","HUENF","495","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Nascimento, M.T.; Da Silva, G.C.","948",NA,"Brasil",NA,"MD; Árvore","HUENF00000497",NA,NA,NA,NA,"1996","08","19","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-02-09 10:12:40-03","UENF","HUENF","6315","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.","853",NA,"Brasil",NA,NA,"HUENF00006318",NA,NA,NA,NA,"2002","06","18","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-02-09 10:12:40-03","UENF","HUENF","489","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Nascimento, M.T.; Da Silva, G.C.","60",NA,"Brasil",NA,"MP1; Árvore; Igual a 90","HUENF00000491",NA,NA,NA,NA,"1996","03","18","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-02-09 10:12:40-03","UENF","HUENF","7242","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Souza, J.S.","308",NA,"Brasil",NA,"5x5 m","HUENF00007245",NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-02-09 10:12:40-03","UENF","HUENF","493","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Nascimento, M.T.; Da Silva, G.C.","953",NA,"Brasil",NA,"MD; Árvore","HUENF00000495",NA,NA,NA,NA,"1996","08","19","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-02-09 10:12:40-03","UENF","HUENF","4412","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Nascimento, M.T.; Rafaela","1237",NA,"Brasil",NA,"50X50","HUENF00004415",NA,NA,NA,NA,"2003","09","11","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-02-09 10:12:40-03","UENF","HUENF","822","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Nascimento, M.T.; Da Silva, G.C.",NA,NA,"Brasil",NA,"Trilha MD","HUENF00000824",NA,NA,NA,NA,"1997","06","25","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-02-09 10:12:40-03","UENF","HUENF","500","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Nascimento, M.T.; Da Silva, G.C.","183",NA,"Brasil",NA,"MP2; Árvore","HUENF00000502",NA,NA,NA,NA,"1996","04","10","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-02-09 10:12:40-03","UENF","HUENF","8974","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","s/c","311",NA,"Brasil",NA,"5x5 m","HUENF00008978",NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-04-07 16:08:49-03","UENF","HUENF","4965","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Archanjo, K.M.P.A.; Nascimento, M.T.","2162",NA,"Brasil",NA,"Arbóreo; Fragmento de Mata Atlântica","HUENF00004968",NA,NA,NA,NA,"2008","10","13","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667","81","81",NA,NA,"41º7'11''W","21º19'18''S",NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-04-07 16:08:49-03","UENF","HUENF","4968","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Archanjo, K.M.P.A.; Nascimento, M.T.","2469",NA,"Brasil",NA,"Arbóreo; Fragmento de Mata Atlântica","HUENF00004971",NA,NA,NA,NA,"2008","10","27","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667","81","81",NA,NA,"41º7'11''W","21º19'18''S",NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-04-07 16:08:49-03","UENF","HUENF","4967","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Archanjo, K.M.P.A.; Nascimento, M.T.","2476",NA,"Brasil",NA,"Arbóreo; Fragmento de Mata Atlântica","HUENF00004970",NA,NA,NA,NA,"2008","10","27","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667","81","81",NA,NA,"41º7'11''W","21º19'18''S",NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-02-09 10:12:40-03","UENF","HUENF","4492","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Evaristo, V.T.",NA,NA,"Brasil",NA,NA,"HUENF00004495",NA,NA,NA,NA,"2008","07","01","Rio de Janeiro","São Francisco de Itabapoana","Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-02-09 10:12:40-03","UENF","HUENF","4973","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Archanjo, K.M.P.A.; Nascimento, M.T.","1194",NA,"Brasil",NA,"Arbóreo; Fragmento de Mata Atlântica","HUENF00004976",NA,NA,NA,NA,"2009","06","24","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Imburi","-41.1","-21.325556","41","41",NA,NA,"41º6'0''W","21º19'32''S",NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-02-09 10:12:40-03","UENF","HUENF","4496","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Evaristo, V.T.","4",NA,"Brasil",NA,"P2","HUENF00004499",NA,NA,NA,NA,"2008","07","01","Rio de Janeiro","São Francisco de Itabapoana","Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-02-09 10:12:40-03","UENF","HUENF","4970","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Archanjo, K.M.P.A.; Nascimento, M.T.","1119",NA,"Brasil",NA,"Arbóreo; Fragmento de Mata Atlântica","HUENF00004973",NA,NA,NA,NA,"2008","08","09","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Imburi","-41.1","-21.325556","41","41",NA,NA,"41º6'0''W","21º19'32''S",NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-02-09 10:12:40-03","UENF","HUENF","4971","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Archanjo, K.M.P.A.; Nascimento, M.T.","1124",NA,"Brasil",NA,"Arbóreo; Fragmento de Mata Atlântica","HUENF00004974",NA,NA,NA,NA,"2008","09","15","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Imburi","-41.1","-21.325556","41","41",NA,NA,"41º6'0''W","21º19'32''S",NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-04-07 16:08:49-03","UENF","HUENF","496","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Nascimento, M.T.; Da Silva, G.C.","847",NA,"Brasil",NA,"MD; Árvore","HUENF00000498",NA,NA,NA,"Braga, J.M.A.","1996","05","06","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-02-09 10:12:40-03","UENF","HUENF","4972","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Archanjo, K.M.P.A.; Nascimento, M.T.","1170",NA,"Brasil",NA,"Arbóreo; Fragmento de Mata Atlântica","HUENF00004975",NA,NA,NA,NA,"2008","08","09","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Imburi","-41.1","-21.325556","41","41",NA,NA,"41º6'0''W","21º19'32''S",NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-02-09 10:12:40-03","UENF","HUENF","4974","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Archanjo, K.M.P.A.; Nascimento, M.T.","1269",NA,"Brasil",NA,"Arbóreo; Fragmento de Mata Atlântica","HUENF00004977",NA,NA,NA,NA,"2008","09","15","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Imburi","-41.1","-21.325556","41","41",NA,NA,"41º6'0''W","21º19'32''S",NA,NA,NA,NA,NA,NA,NA,NA
