"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"157","2021-01-26 14:12:43-03","CPACT","ECT","1617","PreservedSpecimen","Plantae","Embryophyta",NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","G.Heiden","R.Wasum; O.S.Ribas","3504","2006","01","19",NA,"Brasil","Paraná","São Mateus do Sul","Dois Irmãos. Orla de mata. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-50.384167","-25.868056",NA,NA,"ECT0001617","ECT0001617",NA,NA,"2010",NA,NA,"02","06","50º23'3''W","25º52'5''S","779","779",NA,NA
"158","2020-09-12 05:00:02-03","US","US","1544937","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D. Legrand) Salywon & Landrum",NA,"-. Schwack","206","1880","1",NA,"South America - Neotropics","Brazil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,"US01899340","US01899340_01 US01899340_02","46557","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"159","2020-09-12 05:00:02-03","US","US","3125456","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D. Legrand) Salywon & Landrum",NA,"G. Hatschbach","40655","1978","1","1","South America - Neotropics","Brazil","Paraná","São Mateus do Sul","Vargem Grande","-50.3828010559082","-25.8742008209229",NA,NA,"US01899339","US01899339_01 US01899339_02","31353","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"160","2019-12-09 17:30:21-03","UFPR","EFC","16070","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Dall Agnol, R.T.; Blum, C.T.","Dall Agnol, R.T.",NA,"2017","11","18",NA,"Brasil","Paraná","Curitiba","Av. Des. José Carlos Ribeiro Ribas, nº 303 Bairro: Pilarzinho","-49.2821","-25.3836",NA,"Árvore 9m, botões florais, casca externa fissurada com desprendimento em placas. Floresta Ombrófila Mista","EFC016070",NA,NA,NA,"2017",NA,NA,"11","24","-49.2821","-25.3836","986","986",NA,NA
"161","2019-12-09 17:30:21-03","UFPR","EFC","13821","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Ribeiro, C.L.","Ribeiro, C.L.","180","2015","04","03",NA,"Brasil","Paraná","Fernandes Pinheiro",NA,"-50.4755","-25.5461",NA,"Arvoreta de subbosque comum na porção","EFC013821",NA,NA,NA,"2015",NA,NA,"04","14","-50.4755","-25.5461",NA,NA,NA,NA
"162","2019-12-09 17:30:21-03","UFPR","EFC","17976","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Serejo, S.V.","Völtz, R.R.; Serejo, S.V.","2012","2019","02","05",NA,"Brasil","Paraná","São Mateus do Sul","Faxinal dos Ilhéus","-50.3967","-25.8008",NA,"Árvore 6 m alt.; ritidoma fissurado, levemente escamoso, acinzentado; em bizel, casca morta marrom-claro, em anéis, casca interna amarelo-alaranjado; flores alvas; interior de Floresta Ombrófila Mista parqueada.","EFC017976",NA,NA,NA,"2019",NA,NA,"02","05","-50.3967","-25.8008","840","840",NA,NA
"163","2019-12-09 17:30:30-03","UFPR","EFC","17941","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","DALL AGNOL, R. T.","DALL AGNOL, R. T.","914","2019","02","13",NA,"Brasil","Paraná","Campo Magro","Estrada Campo Novo, 7822.","-49.3932138888889","-25.3472833333333",NA,"Árvore, 10 m; pequenos racemos axilares, 1-3 flores; cálice esverdeado, corola alva, frutos imaturos esverdeados. __COMMOM_NAME__: murta","EFC017941",NA,NA,NA,"2019",NA,NA,"02","13","-49,3932138888889","-25,3472833333333",NA,NA,NA,NA
"164","2019-12-09 17:30:30-03","UFPR","EFC","17939","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","DALL AGNOL, R. T.","DALL AGNOL, R. T.","912","2019","02","11",NA,"Brasil","Paraná","Curitiba","R. Des. José Carlos Ribeiro Ribas, 303.","-49.2821083333333","-25.3827972222222",NA,"Árvore, 9 m; pequenos racemos axilares, 1-3 flores; botões alvos, cálice esverdeado, corola alva, frutos imaturos esverdeados. __COMMOM_NAME__: murta","EFC017939",NA,NA,NA,"2019",NA,NA,"02","11","-49,2821083333333","-25,3827972222222",NA,NA,NA,NA
"165","2019-12-09 17:30:21-03","UFPR","EFC","12518","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Blum, C.T.","Blum, C.T.","1427","2014","01","18",NA,"Brasil","Paraná","Campo Largo","Faz. Nossa Srª de Fátima","-49.5283012390137","-25.4585990905762",NA,"Árvore com 9m, flores brancas, estágio médio.","EFC012518",NA,"53742","auto","2014",NA,NA,"01","18",NA,NA,NA,NA,NA,NA
"166","2019-11-13 11:26:38-03","USP","SPF","137845","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Santos, MF","Silva, JM","1668","1996","05","14",NA,"Brasil","Paraná","Antônio Olinto",NA,"-50.1972007751465","-25.9860992431641",NA,NA,"SPF00137845",NA,"22130","auto","2010",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"167","2019-11-13 11:26:38-03","USP","SPF","196250","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Hatschbach, G","Silva, JM","6357","2008","03","15",NA,"Brasil","Paraná","Antônio Olinto",NA,"-50.1972007751465","-25.9860992431641",NA,NA,"SPF00196250",NA,"22130","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-13 11:26:38-03","USP","SPF","193649","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Hatschbach, G","Silva, JM","6357","2008","03","15",NA,"Brasil","Paraná","Antônio Olinto",NA,"-50.1972007751465","-25.9860992431641",NA,NA,"SPF00193649",NA,"22130","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-13 11:26:38-03","USP","SPF","153332","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Santos, MF","Hatschbach, G","13671","1966","02","08",NA,"Brasil","Paraná","Lapa",NA,"-49.7158012390137","-25.7696990966797",NA,NA,"SPF00153332",NA,"49965","auto","2010",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:26:38-03","USP","SPF","170460","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Santos, MF","Ribas, OS","6779","2005","04","19",NA,"Brasil","Paraná","São Mateus do Sul",NA,"-50.3828010559082","-25.8742008209229",NA,NA,"SPF00170460",NA,"31353","auto","2010",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"171","2019-11-13 11:26:38-03","USP","SPF","170459","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Santos, MF","Ribas, OS","6616","2005","01","27",NA,"Brasil","Paraná","São Mateus do Sul",NA,"-50.3828010559082","-25.8742008209229",NA,NA,"SPF00170459",NA,"31353","auto","2010",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"172","2014-04-04 18:27:57-03","PNFM","IRAI","5745","S","Plantae","Magnoliophyta",NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Silva, J.M.","Silva, J.M.","8263","2012","03","19",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.042583","-25.222306",NA,"Árvore, 4 m, frutos vinosos. Mata com Araucária","IRAI00005745",NA,NA,NA,"2012",NA,NA,"04",NA,"-50.042583","-25.222306","850","850",NA,NA
"173","2019-10-07 09:35:29-03","UEFS","HUEFS","133140","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","G.Hatschbach","Ribas, O.S.","6616","2005","01","27",NA,"Brasil","Paraná","São Mateus do Sul","Usina de Xisto.","-50.3828010559082","-25.8742008209229",NA,NA,"HUEFS0133140","HUEFS0133140","31353","auto","2005","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-10-07 09:35:29-03","UEFS","HUEFS","115953","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum",NA,"Ribas, O.S.","6779","2005","04","19",NA,"Brasil","Paraná","São Mateus do Sul","Usina de Xisto da Petrobrás.","-50.3828010559082","-25.8742008209229",NA,NA,"HUEFS0115953","HUEFS0115953","31353","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-04-30 15:24:31-03","UFSJ","HUFSJ","10342","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Sobral, M","Ferreira Jr, M; Francisco, EM","355","2012","05","04",NA,"Brasil","Paraná","Ivaí","Beira da estrada Irati-Ivaí.","-50.864861","-24.997583",NA,"Arbusto 3 m, fruto maduro vinho.","HUFSJ010342",NA,NA,NA,"2018",NA,NA,NA,NA,"-50.864861","-24.997583","741","741",NA,NA
"176","2019-02-27 14:02:38-03","UFSJ","HUFSJ","6782","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Sobral, M","Carmo, MRB","1817","2014","02","10",NA,"Brasil","Paraná","Ponta Grossa","Coletado no bosque do Parque dos Franceses.","-50.1618995666504","-25.0949993133545",NA,"Arbusto com aproximadamente 3m de altura, frutos imaturos de cor verde.","HUFSJ006782",NA,"46557","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-07-02 15:56:10-03","UEM","HUEM","11009","S","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","M.Sobral","W. Maschio; I.A. Olinisky","410","2001","03","08",NA,"Brasil","Paraná","Colombo","Junto a cerca da propriedade, Alto Maracanã.","-49.216667","-25.283333",NA,"Árvore; aproximadamente 5 m de altura; flores brancas.; Floresta Ombrófila Mista.","HUEM000008705","HUEM000008705",NA,NA,"2002",NA,NA,NA,NA,"-49.216667","-25.283333","940","940",NA,NA
"178","2021-03-10 11:38:48-03","UNILA","EVB","2343","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Sobral, M.","Ferreira Jr.; M.; Francisco, E.M.","355","2012","05","04",NA,"Brasil","Paraná","Ivaí","Beira da estrada Irati-Ivaí.","-50.865","-24.9975",NA,"Fruto maduro vinho. Habitat: Interior de mata. Habito: Arbusto","EVB002343","EVB002343",NA,NA,"2018",NA,NA,"04","14","50º51'54''W","24º59'51''S",NA,NA,NA,NA
"179","2020-11-12 17:01:51-03","UEL","FUEL","42996","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Sobral, M","Estevan, DA; et al.","1026","2005","07","05",NA,"Brasil","Paraná","Ventania","Fazenda Califórnia de Henrique Sato","-50.308417","-24.143083",NA,NA,"FUEL008312",NA,NA,NA,"2009",NA,NA,"07","31","-50.308417","-24.143083","1050","1050",NA,NA
"180","2020-11-12 17:01:51-03","UEL","FUEL","46387","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Sobral, M","Ferreira Jr, M; Dall#?#Agnol, RF; Francisco, EM","147","2009","10","02",NA,"Brasil","Paraná","Tamarana","Recanto do Pinhão","-51.167639","-23.883333",NA,NA,"FUEL008313",NA,NA,NA,"2009",NA,NA,"10",NA,"-51.167639","-23.883333",NA,NA,NA,NA
"181","2020-11-12 17:01:51-03","UEL","FUEL","50012","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Sobral, M","Ferreira Jr, M; Francisco, EM","355","2012","05","04",NA,"Brasil","Paraná","Ivaí","beira da estrada Irati-Ivaí","-50.864861","-24.997583",NA,NA,"FUEL008148",NA,NA,NA,"2018",NA,NA,"04","14","-50.864861","-24.997583","741","741",NA,NA
"182","2020-11-12 17:01:51-03","UEL","FUEL","16061","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Soares-Silva, LH","Soares-Silva, LH; et al.","539","1995","11","23",NA,"Brasil","Paraná","Irati","Área de alagamento do Rio Imbituvão","-50.6511001586914","-25.4671993255615",NA,NA,"FUEL017928",NA,"47271","auto","2016",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"183","2020-11-12 17:01:51-03","UEL","FUEL","12587","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Soares-Silva, LH","Pimenta, JA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Palmeira","Fazenda Capão Bonito, Capao Bonito","-50.0064010620117","-25.4293994903564",NA,NA,"FUEL017927",NA,"35166","auto","2016",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"184","2020-11-12 17:01:51-03","UEL","FUEL","52023","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Silva, JM","Silva, JM; Poliquesi, CB; Maranho, LT; Ristow, R","8263","2012","03","21",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, mata com araucária","-50.1618995666504","-25.0949993133545",NA,NA,"FUEL007944",NA,"46557","auto","2012",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"185","2020-11-12 17:01:51-03","UEL","FUEL","38852","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum",NA,"Ribas, OS; Wasum, RA; Scur, L","6779","2005","04","19",NA,"Brasil","Paraná","São Mateus do Sul","Usina Xisto da Petrobrás","-50.3828010559082","-25.8742008209229",NA,NA,"FUEL007945",NA,"31353","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-11-12 17:01:51-03","UEL","FUEL","16066","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Soares-Silva, LH","Soares-Silva, LH; et al.","544","1995","11","23",NA,"Brasil","Paraná","Teixeira Soares","Arredores de Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,NA,"FUEL017926",NA,"31767","auto","2016",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"187","2020-11-12 17:01:51-03","UEL","FUEL","7988","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Soares-Silva, LH","Vieira, AOS; et al.","395","1990","01","16",NA,"Brasil","Paraná","Teixeira Soares","Fl. Nacional de Irati-Ibama, IBAMA","-50.4606018066406","-25.3682994842529",NA,NA,"FUEL017929",NA,"31767","auto","2016",NA,NA,NA,NA,NA,NA,"850","850",NA,NA
"188","2019-11-01 15:05:16-03","UnB","UB","148497","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D. Legrand) Salywon & Landrum","Incógnito","Costa, IR","820","2008","03","16","Southern America","Brasil","Paraná ","Curitiba","Jardim Botânico de Curitiba,Próximo das Instalações do futuro Jardim sensorial.","-49.2731018066406","-25.4277992248535",NA,"Árvores de cerca de 5m,flores brancas,algumas com estames ja caidos.",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-01 15:05:16-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Curitiba","prismática","Curitiba prismática","(D. Legrand) Salywon & Landrum","Soares-Silva, LH","Soares-Silva, LH; et al.","544","1995","11","23","Southern America","Brasil","Paraná ","Teixeira Soares","Arredores de Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,"Árvore 7m alt; botões florais e flores brancas",NA,NA,"31767","auto","2016",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"190","2019-11-01 15:05:16-03","UnB","UB","130057","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D. Legrand) Salywon & Landrum","Faria, JEQ","Lindeman, JC","13671B","1966","02","08","Southern America","Brasil","Paraná",NA,"Along Rodovia do Xisto near Água Amarela (Lapa)",NA,NA,NA,"Flowers white.; Tree 6m.; Forest",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-01 15:05:16-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D. Legrand) Salywon & Landrum","Soares-Silva, LH","Pimenta, JA; et al.","s.n.","1991",NA,NA,"Southern America","Brasil","Paraná","Palmeira","Fazenda Capão Bonito, rio Bitumicim- várzea","-50.0064010620117","-25.4293994903564",NA,"Árvore com 7m alt; CAP 22cm; ind. No. 1326; área de estudo",NA,NA,"35166","auto","2016",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"192","2019-11-01 15:05:16-03","UnB","UB","130056","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D. Legrand) Salywon & Landrum",NA,"Silva, JM","1668","1996","05","14","Southern America","Brasil","Paraná ","Antônio Olinto","Estrada ligação Rodovia do Xisto para Antonio João, Km 5","-50.1972007751465","-25.9860992431641",NA,"Fruto vinoso.; Arbusto 3,5m.; Mata de araucária",NA,NA,"22130","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-01 15:05:16-03","UnB","UB","148496","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D. Legrand) Salywon & Landrum","Incógnito","Costa, IR","825","2008","03","16","Southern America","Brasil","Paraná ","Colombo","Estrada do Ribeira km 110,cerca de 2km após a EMBRAPA.","-49.2242012023926","-25.2917003631592",NA,"Árvores de cerca de 7m,indivíduos coletaods para cultivo.; Florestas.",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-01 15:05:16-03","UnB","UB","130058","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D. Legrand) Salywon & Landrum",NA,"Dittrich, VAO","UPCB27138","1996","01","23","Southern America","Brasil","Paraná ","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,"Pétals alvas.; Árvore 3,5m.; Floresta com araucária",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-01 15:05:16-03","UnB","UB","197630","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D. Legrand) Salywon & Landrum","Cordeiro, J; Barbosa, E","Cervi, AC; et al.","10018","2012","03","01","Southern America","Brasil","Paraná ","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,"Arvoreta 3m. Frutos verdes. Flores alvas; Floresta Ombrófita Mista",NA,NA,"31353","auto","2012",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"196","2019-11-01 15:05:16-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Curitiba","prismática","Curitiba prismática","(D. Legrand) Salywon & Landrum","Soares-Silva, LH","Soares-Silva, LH; et al.","539","1995","11","23","Southern America","Brasil","Paraná","Irati","Área de alagamento do Rio Imbituvão","-50.6511001586914","-25.4671993255615",NA,"Árvore em brejo 3,5m alt; botões florais verdes; frutos verde-acinzentados",NA,NA,"47271","auto","2016",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"197","2019-11-01 15:05:16-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Curitiba","prismática","Curitiba prismática","(D. Legrand) Salywon & Landrum","Soares-Silva, LH","Soares-Silva, LH; Chagas-e-Silva, F","722","1997","12","22","Southern America","Brasil","Paraná ","Sengés","Sítio Soares, Rio Itararé","-49.4636001586914","-24.1128005981445",NA,"Árvore com 6m alt; botão floral creme-esverdeado, flores brancas; fruto imaturo creme cor verde; ocorrem agrupadas, com vários espécimes Paranáóximos",NA,NA,"55682","auto","2016",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"198","2019-11-01 15:05:16-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Curitiba","prismática","Curitiba prismática","(D. Legrand) Salywon & Landrum","Soares-Silva, LH","Soares-Silva, LH; Chagas-e-Silva, F","722","1997","12","22","Southern America","Brasil","Paraná ","Sengés","Sítio Soares, Rio Itararé","-49.4636001586914","-24.1128005981445",NA,"Árvore com 6m alt; botão floral creme-esverdeado, flores brancas; fruto imaturo creme cor verde; ocorrem agrupadas, com vários espécimes Paranáóximos",NA,NA,"55682","auto","2016",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"199","2019-11-01 15:05:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","prismática","Eugenia prismática","(D. Legrand) Salywon & Landrum","Soares-Silva, LH","Chagas-e-Silva, F; Soares-Silva, LH","2210","1996","12","05","Southern America","Brasil","Paraná",NA,"Arredores de Imbituva",NA,NA,NA,"Árvore 6m alt; botões florais verdes",NA,NA,NA,NA,"2016",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"200","2021-01-25 11:52:35-03","UFU","HUFU","50962","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Hatschbach, G.","Silva, J.M.; Cordeiro, J.","6357","2008","03","15",NA,"Brasil","Paraná","Antônio Olinto",NA,"-50.1972007751465","-25.9860992431641",NA,"Arbusto, ca. 2 m. Fruto imaturo.; Floresta com araucária.","HUFU00016087",NA,"22130","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-05-06 12:00:56-03","UFU","HUFU","57277","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum",NA,"Silva, J.M.; Cordeiro, J.","6357","2008","03","15",NA,"Brasil","Paraná","Antônio Olinto","arredores.","-50.1972007751465","-25.9860992431641",NA,"Arbusto 2 m. Fruto imaturo.; Floresta com araucaria","HUFU00016086",NA,"22130","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-08-20 20:40:29-03","UFSC","FLOR","36853","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) L.R.Landrum","Sobral, M.","Silva, J.M.; Poliquesi, C.B. & Barbosa, E.","1668","1996","05","14",NA,"Brasil","Paraná","Antônio Olinto","Estrada ligação Rodovia do Xisto para Antônio João, km 5.","-50.1972007751465","-25.9860992431641",NA,"arbusto, flor vinoso, 3,5m altura. Duplicata de MBM","FLOR0036853",NA,"22130","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-04 15:45:14-03","IF","SPSF","42046","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D. Legrand) Salywon & Landrum","O.T. Aguiar","J.M.Silva & J.Cordeiro","6357","2008","03","15","América do Sul","Brasil","PR","Antonio Olinto","Arredores de Antonio Olinto","-50.1972007751465","-25.9860992431641",NA,"COLETA: Floresta com Araucaria&nf;Arbusto 2m; fruto imaturo.; GEOGRAFIA: Floresta de Araucária;",NA,NA,"22130","auto","2016","Magnoliopsida",NA,"07","18",NA,NA,NA,NA,NA,NA
"204","2021-03-04 15:45:28-03","IF","SPSF","26678","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Mosiera","prismatica","Mosiera prismatica",NA,NA,"P.E.Carvalho","277","1987","01","22","América do Sul","Brasil","PR","Irati","floresta ombrofila mista montana","-50.6511001586914","-25.4671993255615",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"47271","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-04 15:45:28-03","IF","SPSF","27100","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Mosiera","prismatica","Mosiera prismatica",NA,NA,"J.M.Silva","1668","1996","05","14","América do Sul","Brasil","PR","Antonio Olinto","Arredores de Antonio Olinto","-50.1972007751465","-25.9860992431641",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"22130","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-02-08 12:44:03-03","UFRGS","ICN","083526","S","Plantae","Dicotyledon",NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D. Legrand) Landrum","Sobral, M","Hatschbach, G; Haas, H","13671","1966","02","08","América do Sul","Brasil","PR","Lapa","Rod. do xisto Água Amarela","-49.7158012390137","-25.7696990966797",NA,"Árvore 6m; flor alva; mata.",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-02-08 12:44:03-03","UFRGS","ICN","066128","S","Plantae","Dicotyledon",NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D. Legrand) Landrum","Sobral, M","Hatschbach, G","40655","1978","01","01","América do Sul","Brasil","PR","São Mateus do Sul","Vargem Grande","-50.3828010559082","-25.8742008209229",NA,"Arvoreta 5m; flores alvas; de erval.",NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
