"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","fieldNumber","individualCount"
"135","2020-09-02 16:24:17-03","Cenargen","CEN","42661","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Aécio Amaral-Santos","117","1998","06","08",NA,"Brasil","DF","Parque Nacional de Brasília.","Exsicatas",NA,"Material coletado próximo da parcela 8 na mata dasTrês Barras, após entrada do portão 7, cerca de 8 km à esquerda. Local bastante úmido. Borda da mata.","CEN00042661",NA,NA,"(Mart. ex Körn.) Ruhland","CEN00042661","A. M. Giulietti","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2008","70570","auto","11",NA,NA,NA,"4"
"136","2019-11-13 11:19:32-03","USP","SPF","215454","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Pott, VJ","5892","2002","09","19",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,"SPF00215454",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"Sano, PT","Camapuã","-53.849306","-18.887444","400","400",NA,"-53.849306","-18.887444","2005",NA,NA,"06",NA,NA,NA,NA
"137","2021-03-15 18:26:47-03","USP","SPF","220540","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Watanabe, MTC","392","2012","07","27",NA,"Brasil","Distrito Federal","Estação Ecológica de Águas Emendadas, Marco do divisor de águas.",NA,NA,"Erva ca. 35 cm alt. Capítulos creme.","SPF00220540",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"Watanabe, MTC","Planaltina",NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,"05","23",NA,NA,NA
"138","2019-11-13 11:19:32-03","USP","SPF","221533","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Forzza, RC","6717","2011","11","21",NA,"Brasil","Goiás","Cachoeira do Sereno.",NA,NA,NA,"SPF00221533",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"Watanabe, MTC","Caiapônia","-51.672222","-17.141389","691","691",NA,"-51.672222","-17.141389","2015",NA,NA,"09",NA,NA,NA,NA
"139","2021-03-15 18:26:47-03","USP","SPF","220579","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Watanabe, MTC","252","2012","03","27",NA,"Brasil","Distrito Federal","Parque Nacional de Brasília",NA,NA,"Erva ca. 40 cm alt. Roseta presente. Brácteas involucrais verdes. Flores creme.; Brejo, com buritis e arvoretas.","SPF00220579",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"Watanabe, MTC","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2013","70570","auto","05","21",NA,NA,NA
"140","2019-11-13 11:19:32-03","USP","SPF","215484","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Pansarin, ER","s.n.","2000",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,"SPF00215484",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"Trovó, MLO","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"2009","27729","auto","02",NA,NA,NA,NA
"141","2019-10-07 09:21:28-03","UEFS","HUEFS","73862","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Pott, V.J.","5857","2002","09","18",NA,"Brasil","Mato Grosso do Sul","Córrego Tigela, lado esquerdo do rio, próximo a estrada.",NA,NA,"Campo graminoso, brejoso em vereda de buriti Mauritia flexuosa. Solo areno-siltoso com matéria orgânica.","HUEFS0073862","Angiospermae","Poales","(Mart. ex Körn.) Ruhland","HUEFS0073862","M.Watanabe","Alcinópolis","-56.543056","-18.400278","360","360",NA,"56W32'35''","18S24'1''","2013",NA,NA,"01",NA,"Lilianae",NA,NA
"142","2019-10-07 09:21:28-03","UEFS","HUEFS","169168","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Souza, L.C.","114","1997","10","24",NA,"Brasil","São Paulo","Estação Experimental.",NA,NA,NA,"HUEFS0169168","Angiospermae","Poales","(Mart. ex Körn.) Ruhland","HUEFS0169168","M.Watanabe","Itapetinga","-48","-23.566667",NA,NA,NA,"48W0'0''","23S34'0''","2013",NA,NA,"01",NA,"Lilianae",NA,NA
"143","2019-10-07 09:21:28-03","UEFS","HUEFS","73860","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Pott, V.J.","5891","2002","09","19",NA,"Brasil","Mato Grosso do Sul","Ao longo do lado esquerdo do córrego Quati, próximo 100m ao pontilhão.",NA,NA,"Campo graminoso em vereda com buritis. Solo arenoso-siltoso com matéria orgânica na superfície.","HUEFS0073860","Angiospermae","Poales","(Mart. ex Körn.) Ruhland","HUEFS0073860","M.Watanabe","Camapuã","-53.849167","-18.887222","400","400",NA,"53W50'57''","18S53'14''","2013",NA,NA,"01",NA,"Lilianae",NA,NA
"144","2021-03-04 11:16:03-03","UEFS","HUEFS","192692","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Forzza, R.C.","6717","2011","11","21",NA,"Brasil","Goiás","Cachoeira do Sereno.Brejo com veredas.",NA,NA,NA,"HUEFS0192692","Angiospermae","Poales","(Mart. ex Körn.) Ruhland","HUEFS0192692 HUEFS0192692_e1","M.T.C.Watanabe","Caiapônia","-51.672222","17.141389","691","691",NA,"51W40'20''","17N8'29''","2015",NA,NA,"09",NA,"Lilianae",NA,NA
"145","2019-10-07 09:21:28-03","UEFS","HUEFS","114014","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Mello-Silva, R.","CFCR7995","1985","08","03",NA,"Brasil","Minas Gerais","Morro do Coco, 3 Km da cidade em direção à Diamantina.",NA,NA,NA,"HUEFS0114014","Angiospermae","Poales","(Mart. ex Körn.) Ruhland","HUEFS0114014",NA,"Datas","-43.6557998657227","-18.4456005096436","1200","1300",NA,NA,NA,NA,"23532","auto",NA,NA,"Lilianae",NA,NA
"146","2019-10-07 09:21:28-03","UEFS","HUEFS","82079","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Mello-Silva, R.","CFCR7995","1985","08","03",NA,"Brasil","Minas Gerais","Morro do Coco, 3 km da cidade em direção a Diamantina.",NA,NA,NA,"HUEFS0082079","Angiospermae","Poales","(Mart. ex Körn.) Ruhland","HUEFS0082079",NA,"Datas","-43.6557998657227","-18.4456005096436","1200","1300",NA,NA,NA,NA,"23532","auto",NA,NA,"Lilianae",NA,NA
"147","2019-10-07 09:21:28-03","UEFS","HUEFS","73857","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Pott, V.J.","9206","2001","06","28",NA,"Brasil","Mato Grosso do Sul","Rodovia MS, 30Km W de Costa Rica para Alcinópolis.",NA,NA,"Campo arbustivo paludoso de vereda (brejo) em cerrado. Solo arenoso, hidromófico, ácido.","HUEFS0073857","Angiospermae","Poales","(Mart. ex Körn.) Ruhland","HUEFS0073857","M.Watanabe","Costa Rica","-53.1291999816895","-18.5438995361328",NA,NA,NA,NA,NA,"2013","76958","auto","01",NA,"Lilianae",NA,NA
"148","2019-09-04 18:41:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Eriocaulaceae","Paepalanthus","helminthorrhizus","Paepalanthus helminthorrhizus","Syntype","G. Gardner","5264","1842",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA
"149","2019-09-04 18:32:36-03","F","FMNH-SEEDPLANTS","V0045777F","PreservedSpecimen","Plantae","Eriocaulaceae","Paepalanthus","helminthorrhizus","Paepalanthus helminthorrhizus","Syntype","G. Gardner","5264",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0045777F","Spermatophyta",NA,NA,"V0045777F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA
"150","2018-04-04 16:45:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"H. S. Irwin","18162",NA,NA,NA,"South America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae","18162",NA
"151","2019-09-04 20:02:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"A. C. Brade","6585",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA
"152","2019-01-25 15:39:41-02","IAC","IAC","2752","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"J.E. Rombouts","200","1938","10","10",NA,"Brasil","Mato Grosso","Rio Sapé",NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"E.P. Killip",NA,NA,NA,NA,NA,NA,NA,NA,"1944",NA,NA,"01","10",NA,NA,NA
"153","2019-01-25 15:39:41-02","IAC","IAC","32445","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"A.D. Faria; K. Matsumoto; L.Y.S. Aona; J.C. Galvão & R. Belinelo","96218","1996","07","12",NA,"Brasil","São Paulo","em frente ao bairro José Regina ou Núcleo 25, lado direito da SP 225",NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"M.L.O. Trovó","Bauru","-49.0606","-22.3147",NA,NA,NA,"-49.0606","-22.3147","2015",NA,NA,"07","15",NA,NA,NA
"154","2020-11-04 17:29:00-03","UEM","HUEM","7125","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Souza, VC; K. Tamamoto; Stehmann, JR; J.A. Dutilh","4829","1993","11","26",NA,"Brasil","São Paulo","Área de campo alagável com cerrado adjacente, Rodovia Itararé - Itapeva, próximo a ponte do rio verde.",NA,NA,"Erva, capítulos alvos. Campo","HUEM000003783",NA,NA,"(Mart.) Ruhland","HUEM000003783","Scaramuzza, CAM","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"155","2020-11-04 17:29:00-03","UEM","HUEM","7126","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Souza, VC","4407","1993","10","30",NA,"Brasil","São Paulo","Rodovia Itapeva - Itararé, próximo a ponte, Àrea de banhado com transição para cerrado.",NA,NA,"Erva, invólucro castanho - escuro, flores alvas.","HUEM000003784",NA,NA,"(Mart.) Ruhland","HUEM000003784","Parra, L","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"156","2020-11-05 13:53:47-03","UNIRIO","HUNI","682","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"C.P. Bove; A. Gil; C.B. Moreira","659","1999","11","18",NA,"Brasil","Goiás","Fazenda Samambaia. Represa da Fazenda Samambaia, a 30 Km de Caiapônia (sentido Piranha).",NA,NA,"Inflorescência de cor creme. Habitat: Beira de represa","HUNI00000682",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"M. Trovó; L. Echternacht","Goiás","-50.1403007507324","-15.9343996047974",NA,NA,NA,NA,NA,NA,"63502","auto",NA,NA,NA,NA,NA
"157","2019-11-01 15:14:56-03","UnB","UB","13731","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Pinagé, ER","s.n.","2003","08","22","Southern America","Brasil","Distrito Federal","Ribeirão Mestre D'Armas, próximo a ponte que marca a entrada da cidade de Planaltina",NA,NA,".","UB0013853","Monocotyledonae",NA,"(Mart.) Ruhland","UB0013853","Pinagé, ER","Brasília","-47.7","-15.466667",NA,NA,NA,"-47.7","-15.466667","2003",NA,NA,NA,NA,NA,NA,NA
"158","2019-11-01 15:14:56-03","UnB","UB","213868","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Silva, DP; Munhoz, CBR; Amaral, AG; Bijos, NR; Chagas, UR; Cardoso, DE; Reis, GR","478","2015","06","05","Southern America","Brasil","Tocantins","Estação Ecológica Serra Geral do Tocantins",NA,NA,"Erva; Vereda. Margem esquerda do Rio Novo, próximo à casa do Sr. Acácio",NA,"Monocotyledonae",NA,"(Mart.) Ruhland",NA,NA,"Rio da Conceição","-46.615","-10.868833",NA,NA,NA,"-46.615","-10.868833",NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-01 15:14:56-03","UnB","UB","188701","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Zanatta, MRV; Faria, JEQ; Silva, JS; Souza, ENF","699","2011","08","23","Southern America","Brasil","Distrito Federal","Estação Ecológica de Águas Emendadas (ESECAE).",NA,NA,"Erva pegajosa, 70cm. Flores creme; Vereda. Relevo plano","UB0013880","Monocotyledonae",NA,"(Mart.) Ruhland","UB0013880","Trovó, MLO","Brasília","-47.596389","-15.5575","1028","1028",NA,"-47.596389","-15.5575","2017",NA,NA,"10","24",NA,NA,NA
"160","2019-11-01 15:14:56-03","UnB","UB","1648","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus","type","Heringer, EP","8340","1961","05","17","Southern America","Brasil","Distrito Federal","Horto do Guará",NA,NA,"Tipo.; Planta pequena; Mata.",NA,"Monocotyledonae",NA,"(Mart.) Ruhland",NA,"Moldenke, HN","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"161","2019-11-01 15:14:56-03","UnB","UB","12815","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus glandulosus",NA,"Irwin, HS; Souza, R; Santos, RR","8105","1965","09","08","Southern America","Brasil","Distrito Federal",NA,NA,NA,".",NA,"Monocotyledonae",NA,"Moldenke",NA,"Moldenke, HN","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"glandulosus",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"162","2019-11-01 15:14:56-03","UnB","UB","12817","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus glandulosus",NA,"Prance, GT; Silva, NT","59041","1964","09","13","Southern America","Brasil","Distrito Federal",NA,NA,NA,".",NA,"Monocotyledonae",NA,"Moldenke",NA,"Moldenke, HN","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"glandulosus",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"163","2019-11-01 15:14:56-03","UnB","UB","12818","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Melo, E; França, F","320","1990","07","24","Southern America","Brasil","Distrito Federal",NA,NA,NA,".",NA,"Monocotyledonae",NA,"(Mart.) Ruhland",NA,"Splett, S","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"164","2019-11-01 15:14:56-03","UnB","UB","12816","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Fonsêca, SG","909","1968","07","25","Southern America","Brasil","Distrito Federal",NA,NA,NA,".",NA,"Monocotyledonae",NA,"(Mart.) Ruhland",NA,"Giulietti, AML","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"165","2019-11-01 15:14:56-03","UnB","UB","12814","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Irwin, HS; Souza, R; Santos, RR","8870","1965","10","02","Southern America","Brasil","Distrito Federal",NA,NA,NA,"Cerrado.",NA,"Monocotyledonae",NA,"(Mart.) Ruhland",NA,"Giulietti, AML","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"166","2019-11-01 15:14:56-03","UnB","UB","12813","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Splett, S","12","1990","03","25","Southern America","Brasil","Distrito Federal",NA,NA,NA,".",NA,"Monocotyledonae",NA,"(Mart.) Ruhland",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"167","2019-11-01 15:14:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Irwin, HS; et al.","18162","1966","07","12","Southern America","Brasil","Distrito Federal","Riacho Vicente Pires, ca. 15km W of Brasília",NA,NA,"Inflorescence 0,85m. Heads gray-green; Gallery margin. Gallery forest and adjacent wet campo",NA,"Monocotyledonae",NA,"(Mart.) Ruhland",NA,"Moldenke, HN","Brasília","-47.9296989440918","-15.7797002792358","1000","1000",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"168","2019-11-01 15:14:56-03","UnB","UB","12815","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus glandulosus",NA,"Irwin, HS; Souza, R; Santos, RR","8105","1965","09","08","Southern America","Brasil","Distrito Federal",NA,NA,NA,".",NA,"Monocotyledonae",NA,"Moldenke",NA,"Moldenke, HN","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"glandulosus",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"169","2019-11-01 15:14:56-03","UnB","UB","12817","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus glandulosus",NA,"Prance, GT; Silva, NT","59041","1964","09","13","Southern America","Brasil","Distrito Federal",NA,NA,NA,".",NA,"Monocotyledonae",NA,"Moldenke",NA,"Moldenke, HN","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"glandulosus",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"170","2019-05-06 11:55:31-03","UFU","HUFU","23356","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Damasceno Júnior, G.A.; Nakajima, J.N.; Resende, U.M. & Projeto Aquarap","1296","1998","08","31",NA,"Brasil","Mato Grosso do Sul","Córrego Água Limpa",NA,NA,"Vereda - Buritizal (inundável), Solo arenoso, relevo plano.","HUFU00030029",NA,NA,"(Mart. ex Körn.) Ruhland","HUFU00030029","Echternacht, L.","Costa Rica","-53.1291999816895","-18.5438995361328",NA,NA,NA,NA,NA,"2013","76958","auto","04","10",NA,NA,NA
"171","2020-11-26 10:00:09-03","IBt","SP","378472","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Santos, AA","117","1998","06","08",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"172","2020-10-08 08:53:10-03","IBt","SP","334518","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Amaral Jr, A","196","1998","10","14",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,NA,"Santa Rita do Pardo","-52.8306007385254","-21.3027992248535",NA,NA,NA,NA,NA,NA,"87133","auto",NA,NA,NA,NA,NA
"173","2020-08-27 12:19:40-03","IBt","SP","305586","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Faria, AD","96/218","1996","07","17",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,NA,"Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA
"174","2019-11-21 10:03:44-03","IBt","SP","10209","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Loefgren, A","CGG156","1887","09","19",NA,"Brasil","São Paulo","Chácara Gomes",NA,NA,NA,"SP032381",NA,NA,"(Mart. ex Körn.) Ruhland","SP032381","Giulietti, AM","Itapetininga","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,"1991","40712","auto","06","11",NA,NA,NA
"175","2020-07-02 08:40:07-03","IBt","SP","287642","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Souza, VC","8772","1995","08","18",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"176","2019-11-21 10:03:44-03","IBt","SP","342399","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Prata, AP; et al.","660","1999","09","20",NA,"Brasil","São Paulo","Rio Verde, ponte na divisa de Itapeva com Itararé",NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"Sano, PT","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"2016","27729","auto",NA,NA,NA,NA,NA
"177","2014-09-23 10:57:21-03","G","G","G00301718","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus","TYPUS of Paepalanthus helminthorrhizus Körn.","Riedel, L.","2202",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00301718",NA,NA,"(Körn.) Moldenke",NA,"Echternacht, L.",NA,"-53.08972222","-10.77305556",NA,NA,NA,"-53.08972222","-10.77305556","2010",NA,NA,"01","01",NA,NA,NA
"178","2014-09-23 10:57:21-03","G","G","G00301719","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus","TYPUS of Paepalanthus helminthorrhizus Körn.","Gardner, G.","5264","1846",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00301719",NA,NA,"(Körn.) Moldenke",NA,"Echternacht, L.",NA,"-53.08972222","-10.77305556",NA,NA,NA,"-53.08972222","-10.77305556","2010",NA,NA,"01","01",NA,NA,NA
"179","2014-09-23 10:57:21-03","G","G","G00301720","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus","TYPUS of Paepalanthus helminthorrhizus Körn.","Gardner, G.","5264","1846",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00301720",NA,NA,"(Körn.) Moldenke",NA,"Echternacht, L.",NA,"-53.08972222","-10.77305556",NA,NA,NA,"-53.08972222","-10.77305556","2010",NA,NA,"01","01",NA,NA,NA
