"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","identifiedBy","county","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","minimumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","relationshipType","individualCount","fieldNumber","typeStatus","sex"
"333","2020-09-12 05:00:02-03","US","US","1542286","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","W. Archer","South America - Neotropics","Colombia","Antioquia","Dept. Antioquia: Medellín.",NA,NA,NA,"US03636562","877","1930","12","14",NA,"Caryophyllales",NA,NA,"A. St.-Hil.",NA,NA,NA,NA,"1500",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"334","2020-09-12 05:00:02-03","US","US","2819366","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","J. Cuatrecasas","South America - Neotropics","Colombia","Valle del Cauca","Departamento del Valle. Plana del Valle, extremo N, cercanías de Zaragoza.",NA,NA,NA,"US03636555","22776","1946","11","14",NA,"Caryophyllales",NA,NA,"A. St.-Hil.",NA,NA,NA,NA,"940",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"335","2020-09-12 05:00:02-03","US","US","1853036","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","A. Dugand & R. Jaramillo","South America - Neotropics","Colombia","Atlántico","Depto. del Atlántico: entre Palmar de Varela y Ponedera, bosques áridos y pantanos del río Magdalena; finca El Paraíso.",NA,NA,NA,"US03636556","3473","1943","8","2",NA,"Caryophyllales",NA,NA,"A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"336","2020-09-12 05:00:02-03","US","US","1705977","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","A. Dugand","South America - Neotropics","Colombia","Atlántico","Dept. Atlántico: Palmar de Varela.",NA,NA,NA,"US03636559","1229","1939","4",NA,NA,"Caryophyllales",NA,NA,"A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"337","2020-09-12 05:00:02-03","US","US","2104228","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","A. Dugand","South America - Neotropics","Colombia","Atlántico","Depto. del Atlántico: entre Palmar de Varela y Ponedera; hacienda El Paraíso, orillas del río Magdalena.",NA,NA,NA,"US03636552","4614","1953","4","5",NA,"Caryophyllales",NA,NA,"A. St.-Hil.",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"338","2020-09-12 05:00:02-03","US","US","1341757","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Bro. Elias","South America - Neotropics","Colombia",NA,"Barranquilla: banks of Magdalena River.",NA,NA,NA,"US03636563","203","1927","6",NA,NA,"Caryophyllales",NA,NA,"A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"339","2020-09-12 05:00:02-03","US","US","3108361","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","F. Susach","South America - Neotropics","Venezuela","Guarico","Sector de Cabruta-Sta. Rita.",NA,NA,NA,"US03636550","269",NA,NA,NA,NA,"Caryophyllales",NA,NA,"A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"340","2019-12-09 17:29:15-03","UFPR","EFC","9941","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Kozera, C.; Kuniyoshi, Y.S.; Roderjan, C.V.",NA,"Brasil","Paraná","Guajuvira",NA,NA,"Herbácea reptante, com flores brancas, coletada em área inundável às margens do rio Iguaçu. Várzea antropizada.","EFC009941","1910","2002","05","16",NA,NA,"Kozera, C.","Araucária","A.St.-Hil.","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"21346","auto","2002","06",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
"341","2019-11-13 11:14:09-03","USP","SPF","149863","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides pilosa","Schinini, A","Southern America","Argentina","Corrientes","San Martín.",NA,NA,NA,"SPF00149863","16833","1979","02","08",NA,NA,"Senna, LR",NA,"(Moq.) Suess.",NA,NA,NA,NA,NA,"pilosa",NA,NA,"2015","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-13 11:14:09-03","USP","SPF","16710","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides robusta","Rossi, L",NA,"Brasil","Mato Grosso","Estação Ecológica de Taiamã, Pantanal matogrossense.",NA,NA,NA,"SPF00016710","s.n.","1980","08",NA,NA,NA,"Senna, LR","Cáceres","Chodat","-57.6789016723633","-16.0706005096436",NA,NA,NA,"robusta","172193","auto","2015","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-13 11:14:09-03","USP","SPF","61504","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides robusta","Souza-Silva, J",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,"SPF00061504","123","1973","06","07",NA,NA,"Senna, LR","Miranda","Chodat","-56.3782997131348","-20.2406005859375",NA,"200","80","robusta","92112","auto","2015","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-11-13 11:14:09-03","USP","SPF","15287","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Bartolomeu, JG",NA,"Brasil","São Paulo","Horto da fac. de Farm. Capital.",NA,NA,NA,"SPF00015287","s.n.","1954","03","11",NA,NA,"Furlan, A","São Paulo","A.St.-Hil.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto","1983","07",NA,NA,NA,NA,"08",NA,NA,NA,NA,NA
"345","2019-10-07 09:18:26-03","UEFS","HUEFS","221846","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Ferreira, E.",NA,"Brasil","Rio Grande do Sul","Entre as ruas José Pasa e jacob, 4 metros longe do arroio, solo seco e pedregoso.",NA,NA,NA,"HUEFS0221846","1","2015","08","27","Angiospermae","Caryophyllales",NA,"Arroio do Tigre","A.St.-Hil.","-53.0932998657227","-29.332799911499","HUEFS0221846",NA,NA,NA,"23386","auto",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-10-07 09:18:26-03","UEFS","HUEFS","147216","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Bartolomeu, J.G.",NA,"Brasil","São Paulo","Horto da Fac. Farmácia de São Paulo.",NA,NA,NA,"HUEFS0147216","SPF15287","1954","03","11","Angiospermae","Caryophyllales",NA,"São Paulo","A.St.-Hil.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-10-07 09:18:26-03","UEFS","HUEFS","172396","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides var. paronychioides","Xavier, P.C.N.",NA,"Brasil","Mato Grosso do Sul","Culturama. Distrito de Culturama. Quintal de casa, solo arenoso avermelhado, relevo plano.",NA,NA,NA,"HUEFS0172396","2","2010","06","12","Angiospermae","Caryophyllales","L.Senna","Fátima do Sul","A.St.-Hil.","-54.5139007568359","-22.3742008209229","HUEFS0172396",NA,NA,"var. paronychioides","28217","auto","2015","07","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-10-07 09:18:26-03","UEFS","HUEFS","145844","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides var. robusta","Silva, J.S.",NA,"Brasil","Mato Grosso","Guaicurus, sede da fazenda 6 Km S-SE.",NA,NA,NA,"HUEFS0145844","46","1973","06","04","Angiospermae","Caryophyllales","L.Senna","Miranda","Chodat",NA,NA,"HUEFS0145844",NA,NA,"var. robusta",NA,NA,"2015","07","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-10-07 09:18:26-03","UEFS","HUEFS","145846","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides var. robusta","Silva, J.S.",NA,"Brasil","Mato Grosso","Tição de Fogo, 18 Km N-NE de Guaicurus.",NA,NA,NA,"HUEFS0145846","123","1973","06","07","Angiospermae","Caryophyllales","L.Senna","Miranda","Chodat",NA,NA,"HUEFS0145846",NA,NA,"var. robusta",NA,NA,"2015","07","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-10-07 09:18:26-03","UEFS","HUEFS","146131","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides var. robusta","Mautone, L.",NA,"Brasil","Mato Grosso do Sul","Estrada Miranda Corumbá.",NA,NA,NA,"HUEFS0146131","634","1979","01","28","Angiospermae","Caryophyllales","L.Senna","Miranda","Chodat","-56.3782997131348","-20.2406005859375","HUEFS0146131",NA,NA,"var. robusta","92112","auto","2015","07","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-10-07 09:18:26-03","UEFS","HUEFS","146126","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides var. robusta","Pereira, E.",NA,"Brasil","Mato Grosso do Sul","Margem do rio Paraguai.",NA,NA,NA,"HUEFS0146126","117","1953","09","29","Angiospermae","Caryophyllales","L.R.Senna","Corumbá","Chodat","-57.6533012390137","-19.0091991424561","HUEFS0146126",NA,NA,"var. robusta","295160","auto","2015","07","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-06-11 13:49:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","R. B. Foster","South America","Bolivia","Beni",NA,NA,NA,NA,NA,"12437","1988","11","22","Spermatophyta",NA,"RRC ID Flag",NA,NA,"-65.5","-14",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"12437",NA,NA
"353","2019-09-04 18:59:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","A. Saint-Hilaire","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA
"354","2019-09-04 18:19:46-03","F","FMNH-SEEDPLANTS","V0047583F","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","A. Saint-Hilaire","South America","Brazil",NA,NA,NA,NA,NA,"V0047583F","223",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0047583F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA
"355","2019-09-04 20:06:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides amazonica","A. Ducke","South America","Brazil",NA,NA,NA,NA,NA,NA,"[MG 7917]","1906","12","9","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"amazonica",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Holotype",NA
"356","2019-01-23 12:48:02-02","F","FMNH-SEEDPLANTS","V0047584F","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides amazonica","A. Ducke","South America","Brazil",NA,NA,NA,NA,NA,"V0047584F","[MG 7917]","1906","12","9","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0047584F_01",NA,NA,"amazonica",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA
"357","2018-05-14 17:26:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides pilosa","A. Schinini","South America","Argentina","Corrientes",NA,NA,NA,NA,NA,"15768","1978","10","5","Spermatophyta",NA,"RRC ID Flag",NA,NA,"-58","-29",NA,NA,NA,"pilosa",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"15768",NA,NA
"358","2019-10-03 14:20:28-03","IAC","IAC","22480","S","Plantae","Amaranthaceae-06.Gomphrenoideae","Alternanthera","paronychioides","Alternanthera paronychioides","A. Krapovickas et al.",NA,"Argentina","Corrientes",NA,NA,NA,"doação plantas da argentina n* 16624",NA,"16624","1970","06","29",NA,NA,"T.M. Pedersen","Santo Tomé","A.St.-Hil.","-56.05","-28.5167",NA,NA,NA,NA,NA,NA,"1970","06",NA,"-56.0500","-28.5167",NA,"29",NA,NA,NA,NA,NA
"359","2016-08-23 10:58:42-03","NHMLondon","NHM-LONDON-BOT","BM000993119","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Spencer le Marchant Moore; b.1850; d.1931; S.Moore",NA,"Brasil","Mato Grosso",NA,NA,"NHMUK:ecatalogue:501523","<a href=http://www.nhm.ac.uk/services/media-store/asset/4abd955677812ea1280c687a9583a77503afd9d4/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"946","1891",NA,NA,NA,NA,NA,NA,"A.St. Hil.","-55.929878","-13.163117",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-55.929878","-13.163117",NA,NA,NA,NA,NA,"Isotype",NA
"360","2016-08-23 10:58:42-03","NHMLondon","NHM-LONDON-BOT","BM000993120","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","A. Robert",NA,"Brasil","Mato Grosso",NA,NA,"NHMUK:ecatalogue:501526","<a href=http://www.nhm.ac.uk/services/media-store/asset/3eb10ff9dbdcacb6747fdae99ede6c51044aaf45/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"742","1902","10","20",NA,NA,NA,NA,"A.St. Hil.","-55.929878","-13.163117",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-55.929878","-13.163117",NA,NA,NA,NA,NA,"Isotype",NA
"361","2016-08-23 10:58:42-03","NHMLondon","NHM-LONDON-BOT","BM000993121","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Friedrich Sellow; b.1789; d.1831; Sellow",NA,"Brasil",NA,NA,NA,"NHMUK:ecatalogue:501527","<a href=http://www.nhm.ac.uk/services/media-store/asset/cfb2b8ab619d52a1bd08e1ebe954a76f4e73c151/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"s.n.","1815",NA,NA,NA,NA,NA,NA,"A.St. Hil.","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"Isotype",NA
"362","2020-11-12 16:58:39-03","UEL","FUEL","4946","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Oliveira, EF",NA,"Brasil","Paraná","Área Experimental Agronômica do FUEL, perto do Horto. Beira da estrada",NA,NA,NA,"FUEL019169","s.n.","1987","07","29","Tracheophyta","Caryophyllales","Marchioretto, MS","Londrina","A.St.-Hil.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2019","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-11-12 16:58:39-03","UEL","FUEL","2524","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Leonardi, E",NA,"Brasil","Paraná","Sítio das Acácias",NA,NA,NA,"FUEL019167","s.n.","1986","06","06","Tracheophyta","Caryophyllales","Marchioretto, MS","Londrina","A.St.-Hil.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2019","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-08-20 14:55:29-03","UFSC","FLOR","40981","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Hassemer, G.N.",NA,"Brasil","Santa Catarina","Campus da UFSC, Ilha de Santa Catarina.",NA,NA,"erva, flor esbranquiçada","FLOR0040981","358","2010","10","04",NA,"Caryophyllales","Ferreira, J.P.R.","Florianópolis","A.St.-Hil.","-48.5491981506348","-27.596700668335","FLOR0040981",NA,NA,NA,"27000","auto","2014","10",NA,NA,NA,NA,"08",NA,NA,NA,NA,NA
"365","2020-05-19 17:19:27-03","UFMT","UFMT","23402","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","SchessI, M.",NA,"Brasil","Mato Grosso","Pantanal Mato grossense ; District of Poconé, Fazenda Nova Berlim, approx at Transpantaneira higway km 85.",NA,NA,NA,NA,"2186","1991","08","30",NA,NA,"SchessI, M.","Poconé","A.St.-Hil.","-56.883333","-16.933333",NA,NA,NA,NA,NA,NA,"1991","08",NA,"-56.883333","-16.933333",NA,NA,NA,NA,NA,NA,NA
"366","2020-05-19 17:19:27-03","UFMT","UFMT","23400","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides chacoensis","SchessI, M.",NA,"Brasil","Mato Grosso","Pantanal Mato grossense ; District of Poconé, Fazenda Nova Berlim, at Transpantaneira higway km 85.",NA,NA,NA,NA,"s.n.","1991","11","01",NA,NA,"Pedersen, T.M.","Poconé","(Morong ex Morong & Britton) Pedersen","-56.9","-16.933333",NA,NA,NA,"chacoensis",NA,NA,"1995","06",NA,"-56.9","-16.933333",NA,NA,NA,NA,NA,NA,NA
"367","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Glaziou, AFM",NA,"?",NA,"ad Taipú prov. Rio de Janeiro",NA,NA,NA,NA,"1395",NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P05P1N0051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Luschnath, B",NA,"?",NA,"ad Praia vermelha",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P05P1N0051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Spruce, R",NA,"?",NA,"etiam ad ripas fluminis Amazonum",NA,NA,NA,NA,"218",NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P05P1N0051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Casaretto, G",NA,"?",NA,"ad Taipú prov. Rio de Janeiro",NA,NA,NA,NA,"Herb. DC.s.n.",NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P05P1N0051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","St.-Hil, A",NA,"?",NA,"Crescit variis Brasiliae locis, frequentissima ad vias mari vicinis pr. Rio de Janeiro",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P05P1N0051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Riedel, L",NA,"?",NA,"in inundatis pr. Mandiocca et ad Cabo Frio",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P05P1N0051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Burchell, WJ","Southern America","Brazil","Rio de Janeiro","IBB/Morro N. Sra. do Livramento, Rio de Janeiro, R, Hill of N. Sa. (Nossa Senhora) do Livramento, to the English Burial Ground and to Matoporcos (Morro do Livramento is north of Mataporco, northwest of Morro do Castello).",NA,NA,NA,NA,"1072","1825","09","26",NA,NA,NA,"Rio de Janeiro","A.St.-Hil.","-43.2","-22.925","P05P1N0051",NA,NA,NA,NA,NA,NA,NA,NA,"-43.2","-22.925",NA,NA,NA,NA,NA,NA,NA
"374","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Telanthera","ficoidea","Telanthera ficoidea","Burchell, WJ","Southern America","Brazil","Pará","Crescit ad litora maris in Brasilia, teste Moquin; prope Para",NA,NA,NA,NA,"9111p.p.",NA,NA,NA,NA,NA,NA,NA,"Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Telanthera","ficoidea","Telanthera ficoidea","?",NA,"?",NA,"Provenit etia in Surinaia, Guiana gallica et Columbia",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Telanthera","polygonoides","Telanthera polygonoides","?",NA,"?",NA,"Provenit etiam pr. Buenos Ayres, in Guiana gallica, Surinamo, Caracas et India occidentali",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Telanthera","polygonoides","Telanthera polygonoides","Sello, HL","Southern America","Brazil",NA,"in ,,Brasilia meridionali",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Telanthera","polygonoides","Telanthera polygonoides","Warming, JEB","Southern America","Brazil","Minas Gerais","ad vias et in hortis ad Lagoa Santa frequens",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Lagoa Santa","Moq.","-43.8897","-19.6272",NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Telanthera","polygonoides","Telanthera polygonoides","Martius, CFP","Southern America","Brazil","Rio de Janeiro","Crescit in arenosis humidis, graminosis nec non ad litora maris per magnam Brasiliae plagam, ut videtur sat frequens e. r. pr. Rio de Janeiro, Camamú et Maragnanum",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Telanthera","polygonoides","Telanthera polygonoides","Pohl, JBE","Southern America","Brazil","Minas Gerais","in prov. Minarum pr. Pedra Pereira",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Telanthera","polygonoides","Telanthera polygonoides","Gardner, G","Southern America","Brazil","Alagoas","in prov. Alagoas",NA,NA,NA,NA,"1402","1838",NA,NA,NA,NA,NA,NA,"Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Telanthera","polygonoides","Telanthera polygonoides","Glaziou, AFM",NA,"?",NA,"ad Taipú",NA,NA,NA,NA,"1394",NA,NA,NA,NA,NA,NA,NA,"Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Telanthera","polygonoides","Telanthera polygonoides","Peckolt, T","Southern America","Brazil","Rio de Janeiro","ad Cantagallo",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Cantagalo","Moq.","-42.3681","-21.9811",NA,NA,NA,NA,"33898","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Telanthera","polygonoides","Telanthera polygonoides","Blanchet, JS","Southern America","Brazil","Minas Gerais","ad Moritiba prov. Bahia",NA,NA,NA,NA,"3515",NA,NA,NA,NA,NA,NA,"Lagoa Santa","Moq.","-43.8897","-19.6272",NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
